https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACT,Volume USDT
1658534400,2022-07-23 00:00:00,ACT/USDT,0.00212,0.002344,0.00209,0.00214,101433225.4875,221261.3817141145
1658448000,2022-07-22 00:00:00,ACT/USDT,0.002132,0.002277,0.002084,0.00212,105863090.1076,229506.6787150086
1658361600,2022-07-21 00:00:00,ACT/USDT,0.00222,0.002263,0.002055,0.0021,110907797.6832,237631.6865921
1658275200,2022-07-20 00:00:00,ACT/USDT,0.00225,0.003099,0.002104,0.00223,101867171.14968591,230786.05963850548752
1658188800,2022-07-19 00:00:00,ACT/USDT,0.00221,0.002292,0.002,0.00222,107501959.59212105,231563.9246810403816
1658102400,2022-07-18 00:00:00,ACT/USDT,0.00206,0.002325,0.00203,0.00221,109493850.93987071,234909.56248849479947
1658016000,2022-07-17 00:00:00,ACT/USDT,0.002122,0.00223,0.001994,0.00206,102765580.8919648,215282.9100181123274
1657929600,2022-07-16 00:00:00,ACT/USDT,0.002052,0.002155,0.002,0.002086,101227400.48585682,211528.38010325167011
1657843200,2022-07-15 00:00:00,ACT/USDT,0.0021,0.00212,0.001945,0.002071,116323478.96945971,243851.49306451472179
1657756800,2022-07-14 00:00:00,ACT/USDT,0.002067,0.00221,0.001941,0.002058,74432056.95706447,153434.63451387783797
1657670400,2022-07-13 00:00:00,ACT/USDT,0.002116,0.0037,0.001813,0.002074,55443912.07724212,121293.63663139253854
1657584000,2022-07-12 00:00:00,ACT/USDT,0.00225,0.00225,0.00204,0.002114,230980733.87409527,501792.63089162461066
1657497600,2022-07-11 00:00:00,ACT/USDT,0.002373,0.002416,0.0022,0.002247,116762052.38662678,278408.16434556494192
1657411200,2022-07-10 00:00:00,ACT/USDT,0.002482,0.002568,0.002353,0.002383,103063805.26338036,253414.71897334702408
1657324800,2022-07-09 00:00:00,ACT/USDT,0.002451,0.002605,0.002441,0.002484,113766979.31667945,284392.77414050497455
1657238400,2022-07-08 00:00:00,ACT/USDT,0.002546,0.002587,0.002451,0.002497,112301362.40996453,289590.8030873155275
1657152000,2022-07-07 00:00:00,ACT/USDT,0.002492,0.002678,0.002492,0.002535,115433861.65887044,294457.69666260428088
1657065600,2022-07-06 00:00:00,ACT/USDT,0.002424,0.0028,0.002297,0.002492,130314811.70574463,322781.88324634058982
1656979200,2022-07-05 00:00:00,ACT/USDT,0.002302,0.002599,0.0023,0.002431,118448168.45072755,277766.93713400998844
1656892800,2022-07-04 00:00:00,ACT/USDT,0.00235,0.00236,0.002264,0.002339,110646952.19456672,261094.43267384546225
1656806400,2022-07-03 00:00:00,ACT/USDT,0.0023,0.002427,0.002271,0.002307,110983979.24700868,255282.54262243426636
1656720000,2022-07-02 00:00:00,ACT/USDT,0.002379,0.002415,0.002251,0.002307,114067669.21836062,270144.02264245989968
1656633600,2022-07-01 00:00:00,ACT/USDT,0.002413,0.002544,0.002317,0.002317,104400184.37341041,255584.09182061789005
1656547200,2022-06-30 00:00:00,ACT/USDT,0.002533,0.002604,0.00221,0.002371,103129344.83433896,263457.37325788479679
1656460800,2022-06-29 00:00:00,ACT/USDT,0.00256,0.00256,0.002391,0.002459,103341078.78832004,264232.54011275467344
1656374400,2022-06-28 00:00:00,ACT/USDT,0.00258,0.002707,0.002492,0.002522,102986486.12674627,265725.94989838984573
1656288000,2022-06-27 00:00:00,ACT/USDT,0.002641,0.002698,0.002539,0.002584,101862651.07973713,274585.23073603679482
1656201600,2022-06-26 00:00:00,ACT/USDT,0.0026,0.003232,0.002493,0.002602,119031117.19824307,311060.95067809733452
1656115200,2022-06-25 00:00:00,ACT/USDT,0.002681,0.002762,0.002487,0.002542,109220838.58526934,290372.34553221211577
1656028800,2022-06-24 00:00:00,ACT/USDT,0.002589,0.002706,0.002542,0.002646,196078521.45385145,504499.22446638438145
1655942400,2022-06-23 00:00:00,ACT/USDT,0.002455,0.002694,0.002455,0.002527,81867662.28506929,204866.65184415139765
1655856000,2022-06-22 00:00:00,ACT/USDT,0.002559,0.002573,0.00241,0.002523,111854795.74692763,277429.95213397379199
1655769600,2022-06-21 00:00:00,ACT/USDT,0.002745,0.002798,0.002552,0.002658,46327008.64681631,126151.50421411345674
1655683200,2022-06-20 00:00:00,ACT/USDT,0.002556,0.002799,0.002352,0.002721,25723177.24758304,66198.76964933893021
1655596800,2022-06-19 00:00:00,ACT/USDT,0.002433,0.0026,0.002326,0.002505,45074708.65717642,110534.20131996531024
1655510400,2022-06-18 00:00:00,ACT/USDT,0.002604,0.00278,0.002238,0.002433,25141655.88313204,62395.83493447916911
1655424000,2022-06-17 00:00:00,ACT/USDT,0.002682,0.002765,0.00252,0.002723,43426421.53118503,113813.30304182084878
1655337600,2022-06-16 00:00:00,ACT/USDT,0.00277,0.003,0.002509,0.002756,46457554.83041563,128554.75538194295628
1655251200,2022-06-15 00:00:00,ACT/USDT,0.002716,0.00384,0.0021,0.002712,20655795.70191477,56464.80202448520056
1655164800,2022-06-14 00:00:00,ACT/USDT,0.00251,0.002818,0.00243,0.002714,43165314.51022718,107272.78236360388997
1655078400,2022-06-13 00:00:00,ACT/USDT,0.002791,0.002798,0.002479,0.00251,35113731.2442559,96567.00016133647711
1654992000,2022-06-12 00:00:00,ACT/USDT,0.002987,0.003089,0.002652,0.002847,7952461.05316814,22831.43212402865797
1654905600,2022-06-11 00:00:00,ACT/USDT,0.002871,0.003075,0.002854,0.002957,3715051.78166741,10973.44406083975009
1654819200,2022-06-10 00:00:00,ACT/USDT,0.002989,0.002997,0.00285,0.002865,759116.00728955,2216.76426189557529
1654732800,2022-06-09 00:00:00,ACT/USDT,0.002827,0.003002,0.002801,0.002944,1936783.45592301,5648.55161176028481
1654646400,2022-06-08 00:00:00,ACT/USDT,0.003051,0.0031,0.00279,0.002854,18709404.32257556,56383.2674441545258
1654560000,2022-06-07 00:00:00,ACT/USDT,0.003089,0.00323,0.002911,0.003056,1863986.5110967,5690.13102439779056
1654473600,2022-06-06 00:00:00,ACT/USDT,0.003097,0.00323,0.003034,0.003118,2748305.59248803,8594.23524767163951
1654387200,2022-06-05 00:00:00,ACT/USDT,0.003047,0.003417,0.00295,0.003097,38758793.12087138,119887.43951069995683
1654300800,2022-06-04 00:00:00,ACT/USDT,0.002962,0.003047,0.002951,0.003046,417091.83505069,1253.13586805542827
1654214400,2022-06-03 00:00:00,ACT/USDT,0.002984,0.00309,0.002943,0.003013,30820721.32665247,95155.71755613117539
1654128000,2022-06-02 00:00:00,ACT/USDT,0.00308,0.003178,0.002915,0.003079,42589552.75895004,129843.43253929396808
1654041600,2022-06-01 00:00:00,ACT/USDT,0.003056,0.003175,0.00301,0.003097,1783692.49540564,5451.93449112688329
1653955200,2022-05-31 00:00:00,ACT/USDT,0.003124,0.003175,0.003001,0.003051,31549503.79470311,97767.5165795700016
1653868800,2022-05-30 00:00:00,ACT/USDT,0.002986,0.003193,0.002941,0.003085,32809916.03727064,98395.64711133130217
1653782400,2022-05-29 00:00:00,ACT/USDT,0.002904,0.003061,0.002904,0.002991,30409774.84941149,90626.44968232715278
1653696000,2022-05-28 00:00:00,ACT/USDT,0.0029,0.00305,0.002825,0.002918,3070965.13663203,9004.61118885701808
1653609600,2022-05-27 00:00:00,ACT/USDT,0.003,0.00303,0.0029,0.002933,31093146.54232986,94133.44175750901253
1653523200,2022-05-26 00:00:00,ACT/USDT,0.003086,0.003189,0.002999,0.003,32643962.60642344,102012.33625875218025
1653436800,2022-05-25 00:00:00,ACT/USDT,0.003192,0.003341,0.00307,0.003087,4034397.88725383,12750.1214610166877
1653350400,2022-05-24 00:00:00,ACT/USDT,0.003284,0.003852,0.002902,0.003208,38545645.91008773,127906.54502217097442
1653264000,2022-05-23 00:00:00,ACT/USDT,0.003093,0.0045,0.002825,0.00332,86229606.07135248,297293.29491714925436
1653177600,2022-05-22 00:00:00,ACT/USDT,0.003135,0.003222,0.003004,0.003004,1695255.96916204,5211.68364516139689
1653091200,2022-05-21 00:00:00,ACT/USDT,0.003103,0.003259,0.003001,0.00311,3103864.4061969,9703.33750976577995
1653004800,2022-05-20 00:00:00,ACT/USDT,0.003264,0.0035,0.002948,0.003051,23599793.70259185,71225.00601403398006
1652918400,2022-05-19 00:00:00,ACT/USDT,0.003,0.003879,0.0028,0.003204,5868956.78193386,18079.31678156886079
1652832000,2022-05-18 00:00:00,ACT/USDT,0.002953,0.004962,0.0028,0.003,32963368.81795519,101911.06575368922313
1652745600,2022-05-17 00:00:00,ACT/USDT,0.002877,0.003086,0.002834,0.002961,43046846.55746762,125085.67613145901723
1652659200,2022-05-16 00:00:00,ACT/USDT,0.003077,0.003146,0.0028,0.002828,12223484.88937877,37286.15064980084031
1652572800,2022-05-15 00:00:00,ACT/USDT,0.00261,0.003143,0.002588,0.003096,3978726.09926483,11428.67784241369572
1652486400,2022-05-14 00:00:00,ACT/USDT,0.002921,0.00302,0.00243,0.002602,19651755.54952714,51924.57126129517717
1652400000,2022-05-13 00:00:00,ACT/USDT,0.00274,0.003435,0.002489,0.002988,13555422.3452284,37729.810140091194
1652313600,2022-05-12 00:00:00,ACT/USDT,0.00273,0.00303,0.002387,0.002705,13712392.40407313,37408.40744306193273
1652227200,2022-05-11 00:00:00,ACT/USDT,0.004274,0.004285,0.0021,0.002716,17921484.01730059,55779.12154543878601
1652140800,2022-05-10 00:00:00,ACT/USDT,0.004274,0.004458,0.004,0.004211,36791649.75585653,158719.3800022691423
1652054400,2022-05-09 00:00:00,ACT/USDT,0.004452,0.004598,0.004101,0.00427,16978405.91230181,76184.51973742002014
1651968000,2022-05-08 00:00:00,ACT/USDT,0.004542,0.005031,0.004406,0.004545,4403712.8469008,20724.0223470527162
1651881600,2022-05-07 00:00:00,ACT/USDT,0.00454,0.00467,0.004451,0.004468,20176989.47909312,93695.72595360519427
1651795200,2022-05-06 00:00:00,ACT/USDT,0.004544,0.004679,0.004485,0.004539,758624.11009003,3487.44271431198959
1651708800,2022-05-05 00:00:00,ACT/USDT,0.004812,0.004938,0.004508,0.004626,23330221.77779032,108721.55960718262568
1651622400,2022-05-04 00:00:00,ACT/USDT,0.00473,0.005016,0.00467,0.004812,23905049.31846637,113443.56965102284976
1651536000,2022-05-03 00:00:00,ACT/USDT,0.004834,0.004843,0.004558,0.004726,23793893.01867412,113227.32164233530831
1651449600,2022-05-02 00:00:00,ACT/USDT,0.005084,0.005136,0.004733,0.004839,21719180.50955813,106352.91657033731172
1651363200,2022-05-01 00:00:00,ACT/USDT,0.005092,0.006471,0.00481,0.005067,71520067.21765633,373848.2620875999819
1651276800,2022-04-30 00:00:00,ACT/USDT,0.00442,0.005921,0.0044,0.005092,40887202.91929452,192059.06367181788704
1651190400,2022-04-29 00:00:00,ACT/USDT,0.004821,0.004904,0.004367,0.004562,2686653.37141735,12428.72410658873553
1651104000,2022-04-28 00:00:00,ACT/USDT,0.005042,0.005042,0.004741,0.004788,2031480.69316411,9898.40605705463502
1651017600,2022-04-27 00:00:00,ACT/USDT,0.004982,0.005095,0.00486,0.005007,16167476.37646492,81195.0073390633211
1650931200,2022-04-26 00:00:00,ACT/USDT,0.005294,0.005294,0.004908,0.004982,19930785.15872144,101029.01824506965338
1650844800,2022-04-25 00:00:00,ACT/USDT,0.005334,0.005375,0.005237,0.005294,32384989.73952531,172298.34531655401265
1650758400,2022-04-24 00:00:00,ACT/USDT,0.005574,0.005737,0.00523,0.00535,16599554.94685854,90046.72465674899809
1650672000,2022-04-23 00:00:00,ACT/USDT,0.005671,0.005773,0.005503,0.005558,15294225.02917273,85411.8729127461475
1650585600,2022-04-22 00:00:00,ACT/USDT,0.005743,0.005846,0.005503,0.005671,31010000.1482728,176855.73943431889929
1650499200,2022-04-21 00:00:00,ACT/USDT,0.005831,0.00592,0.00568,0.005743,1755386.5915069,10224.87534881375259
1650412800,2022-04-20 00:00:00,ACT/USDT,0.006049,0.00612,0.005789,0.00582,16016664.13042168,96279.42050586413226
1650326400,2022-04-19 00:00:00,ACT/USDT,0.00586,0.006214,0.005757,0.006092,20282759.85138625,123411.10909189231805
1650240000,2022-04-18 00:00:00,ACT/USDT,0.005996,0.00603,0.005641,0.005814,32002535.05772587,188287.71626888061218
1650153600,2022-04-17 00:00:00,ACT/USDT,0.006106,0.006121,0.005991,0.005996,21267873.07353457,127941.69071033065437
1650067200,2022-04-16 00:00:00,ACT/USDT,0.006119,0.006196,0.0061,0.006106,21185993.56419664,129457.3843748262348
1649980800,2022-04-15 00:00:00,ACT/USDT,0.0063,0.006319,0.00603,0.006122,42532045.27229214,263205.10459249148085
1649894400,2022-04-14 00:00:00,ACT/USDT,0.0063,0.006354,0.006249,0.0063,832210.82696476,5248.14399269285589
1649808000,2022-04-13 00:00:00,ACT/USDT,0.006246,0.006393,0.006236,0.006315,1435259.72257648,9059.58511015159867
1649721600,2022-04-12 00:00:00,ACT/USDT,0.006308,0.006408,0.006234,0.006246,22132430.18525131,139268.25557366965266
1649635200,2022-04-11 00:00:00,ACT/USDT,0.00676,0.006832,0.006294,0.006308,25371396.28324575,167439.79142206427143
1649548800,2022-04-10 00:00:00,ACT/USDT,0.0068,0.006901,0.006685,0.006763,23945933.72984799,162417.39771493286931
1649462400,2022-04-09 00:00:00,ACT/USDT,0.006876,0.006967,0.006631,0.006792,25678208.82100951,173201.81329602985981
1649376000,2022-04-08 00:00:00,ACT/USDT,0.006628,0.007096,0.006509,0.006882,43042727.82038089,296231.36062215352421
1649289600,2022-04-07 00:00:00,ACT/USDT,0.006659,0.006885,0.006484,0.006611,10061068.77299523,67023.39264436227779
1649203200,2022-04-06 00:00:00,ACT/USDT,0.006918,0.007093,0.006484,0.006684,10871645.72928056,74156.83967849939831
1649116800,2022-04-05 00:00:00,ACT/USDT,0.00679,0.007006,0.00679,0.006919,5125767.2008231,35462.67701563708752
1649030400,2022-04-04 00:00:00,ACT/USDT,0.006995,0.007275,0.00661,0.006783,17311239.81909418,120056.41723378759058
1648944000,2022-04-03 00:00:00,ACT/USDT,0.006736,0.0078,0.006681,0.006997,37763812.0938619,271590.3553134192852
1648857600,2022-04-02 00:00:00,ACT/USDT,0.006611,0.006794,0.006529,0.006742,10629220.2981931,70703.63013231690942
1648771200,2022-04-01 00:00:00,ACT/USDT,0.006656,0.006669,0.006412,0.006611,5102365.69951893,33369.65873131562935
1648684800,2022-03-31 00:00:00,ACT/USDT,0.00653,0.006867,0.006387,0.006649,33321808.94791902,223106.30345600246231
1648598400,2022-03-30 00:00:00,ACT/USDT,0.006649,0.006702,0.006357,0.006527,41082907.8353113,266777.75452093657097
1648512000,2022-03-29 00:00:00,ACT/USDT,0.006709,0.006864,0.006531,0.006662,31441113.86391193,212308.48785236279152
1648425600,2022-03-28 00:00:00,ACT/USDT,0.006316,0.0075,0.006266,0.006709,48206083.70518749,322995.26410338073803
1648339200,2022-03-27 00:00:00,ACT/USDT,0.006298,0.006438,0.0062,0.006315,26323142.76215284,165012.78200531360697
1648252800,2022-03-26 00:00:00,ACT/USDT,0.006511,0.0067,0.00625,0.006291,26121595.48286362,166509.82614478155044
1648166400,2022-03-25 00:00:00,ACT/USDT,0.0065,0.0067,0.006211,0.006533,34727025.92497724,222798.7608027769545
1648080000,2022-03-24 00:00:00,ACT/USDT,0.006322,0.006899,0.00616,0.006484,33718323.02917728,219481.22193787122758
1647993600,2022-03-23 00:00:00,ACT/USDT,0.006523,0.0067,0.006142,0.006343,32835322.16706896,207814.69960242858945
1647907200,2022-03-22 00:00:00,ACT/USDT,0.006256,0.006684,0.0062,0.006498,52558825.95620229,333761.97104863191268
1647820800,2022-03-21 00:00:00,ACT/USDT,0.006251,0.006707,0.006148,0.006249,53519022.722482,337437.73964239968301
1647734400,2022-03-20 00:00:00,ACT/USDT,0.006466,0.006563,0.006078,0.006231,8927364.33430242,56005.88287364372229
1647648000,2022-03-19 00:00:00,ACT/USDT,0.006446,0.006634,0.006283,0.006466,8416500.56329821,54257.38511747279324
1647561600,2022-03-18 00:00:00,ACT/USDT,0.007133,0.007363,0.00594,0.006446,30871674.88184973,201514.7699760874173
1647475200,2022-03-17 00:00:00,ACT/USDT,0.005831,0.008,0.005782,0.007133,55689968.97621372,389160.60642832598001
1647388800,2022-03-16 00:00:00,ACT/USDT,0.006052,0.006134,0.005531,0.005831,10844152.91087125,63321.96270087048422
1647302400,2022-03-15 00:00:00,ACT/USDT,0.006232,0.006838,0.00597,0.006031,12677593.72196486,79735.50201935605868
1647216000,2022-03-14 00:00:00,ACT/USDT,0.007443,0.007529,0.005941,0.006249,18055009.68618226,118771.32572410310013
1647129600,2022-03-13 00:00:00,ACT/USDT,0.007105,0.008846,0.006853,0.00743,28839738.4118153,223439.71445510180349
1647043200,2022-03-12 00:00:00,ACT/USDT,0.007762,0.0086,0.00674,0.007118,66207667.136949,510419.01345438790641
1646956800,2022-03-11 00:00:00,ACT/USDT,0.005397,0.00942,0.005,0.007751,80966708.87569976,578473.35415205345445
1646870400,2022-03-10 00:00:00,ACT/USDT,0.005882,0.005981,0.005301,0.005397,6008460.03249074,33181.74655458114808
1646784000,2022-03-09 00:00:00,ACT/USDT,0.005465,0.006751,0.005307,0.005831,33442238.9319809,198126.69329559960174
1646697600,2022-03-08 00:00:00,ACT/USDT,0.005643,0.005906,0.005266,0.005421,68275328.16246919,382314.45285481923554
1646611200,2022-03-07 00:00:00,ACT/USDT,0.006711,0.006711,0.005266,0.005643,35272551.04591896,208712.46608075137395
1646524800,2022-03-06 00:00:00,ACT/USDT,0.006818,0.007407,0.006549,0.006711,22097355.93966867,151782.85479458084137
1646438400,2022-03-05 00:00:00,ACT/USDT,0.006819,0.007217,0.00637,0.006821,22919853.01346936,153954.93686831654272
1646352000,2022-03-04 00:00:00,ACT/USDT,0.00752,0.007619,0.0066,0.006819,29855593.49170758,211432.65487183320253
1646265600,2022-03-03 00:00:00,ACT/USDT,0.008291,0.0083,0.007102,0.007493,30058359.84985907,232700.78092817590786
1646179200,2022-03-02 00:00:00,ACT/USDT,0.008341,0.0087,0.0082,0.0083,26982917.10086717,226981.31139102997376
1646092800,2022-03-01 00:00:00,ACT/USDT,0.007904,0.008848,0.007772,0.008335,46288207.84567162,382499.32220194176631
1646006400,2022-02-28 00:00:00,ACT/USDT,0.007276,0.009399,0.007209,0.007935,99370789.25384286,819079.21763204507579
1645920000,2022-02-27 00:00:00,ACT/USDT,0.00863,0.00877,0.006963,0.007251,78527565.63584071,605058.23914448207828
1645833600,2022-02-26 00:00:00,ACT/USDT,0.007312,0.009498,0.007218,0.008538,110546734.92340446,901351.26420000914361
1645747200,2022-02-25 00:00:00,ACT/USDT,0.009289,0.009994,0.006385,0.00731,130961701.65509877,979245.25137390176221
1645660800,2022-02-24 00:00:00,ACT/USDT,0.009701,0.010005,0.0078,0.009289,28348564.39037236,255797.87011000641161
1645574400,2022-02-23 00:00:00,ACT/USDT,0.011744,0.01192,0.009279,0.009654,24143650.23488744,255096.80468892660176
1645488000,2022-02-22 00:00:00,ACT/USDT,0.014042,0.014051,0.011605,0.011607,18037998.01377548,228158.27540318962096
1645401600,2022-02-21 00:00:00,ACT/USDT,0.013864,0.01899,0.013437,0.013954,61838450.5522861,954185.83826549412142
1645315200,2022-02-20 00:00:00,ACT/USDT,0.021368,0.02199,0.013226,0.013864,69869394.00404461,1221726.64471422674051
1645228800,2022-02-19 00:00:00,ACT/USDT,0.010908,0.02199,0.010726,0.021367,188149393.43802919,3237376.39605266191587
1645142400,2022-02-18 00:00:00,ACT/USDT,0.008846,0.012022,0.008658,0.010833,36877200.63334752,391190.14336789490842
1645056000,2022-02-17 00:00:00,ACT/USDT,0.010985,0.013746,0.008501,0.008846,72626584.72653876,826236.37986341310652
1644969600,2022-02-16 00:00:00,ACT/USDT,0.006907,0.0127,0.00675,0.011019,102810012.02573976,1039351.36145762680643
1644883200,2022-02-15 00:00:00,ACT/USDT,0.008183,0.008305,0.0066,0.006924,20016609.88082568,149002.88990798543969
1644796800,2022-02-14 00:00:00,ACT/USDT,0.008929,0.009194,0.007784,0.00815,15535382.18465997,131214.87590708541321
1644710400,2022-02-13 00:00:00,ACT/USDT,0.010622,0.010929,0.008587,0.008901,40868803.33101985,396167.69517343289408
1644624000,2022-02-12 00:00:00,ACT/USDT,0.014011,0.017451,0.00983,0.010622,153227281.59645198,1999628.87314276101193
1644537600,2022-02-11 00:00:00,ACT/USDT,0.0039,0.026,0.0039,0.013986,383535970.37827166,7016555.19064960859608
