https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUB,Volume ETH
1658361600000,2022-07-21 00:00:00,ETH/RUB,89074.53,96303.0,84011.01,93997.62,12752572.105232187,135.66909572
1658275200000,2022-07-20 00:00:00,ETH/RUB,92516.16,95000.0,87454.66,88916.38,12494870.955548182,140.52383774
1658188800000,2022-07-19 00:00:00,ETH/RUB,97355.0,100000.0,90000.01,92350.16,12831946.732181886,138.94883054
1658102400000,2022-07-18 00:00:00,ETH/RUB,84321.23,98140.7,82851.71,98140.7,14644437.994510233,149.21880519
1658016000000,2022-07-17 00:00:00,ETH/RUB,84179.88,86681.32,82010.02,83857.24,12245606.945199477,146.02921519
1657929600000,2022-07-16 00:00:00,ETH/RUB,78187.7,87619.18,74301.01,83850.99,11806562.658667333,140.80409377
1657843200000,2022-07-15 00:00:00,ETH/RUB,76364.1,80501.34,75101.01,78153.08,10944862.66650203,140.04390699
1657756800000,2022-07-14 00:00:00,ETH/RUB,71680.38,77000.0,68202.01,75815.52,10157758.766081626,133.97993928
1657670400000,2022-07-13 00:00:00,ETH/RUB,67192.0,72514.12,65566.16,72104.95,8540503.803743515,118.44545768
1657584000000,2022-07-12 00:00:00,ETH/RUB,73768.06,74407.28,66303.01,66303.01,6268026.900269817,94.53608366
1657497600000,2022-07-11 00:00:00,ETH/RUB,79192.08,79228.62,72303,74008.79,7435425.480934342,100.46678889
1657411200000,2022-07-10 00:00:00,ETH/RUB,80915.24,80982.76,77000.0,78527.24,7512088.794326803,95.66220326
1657324800000,2022-07-09 00:00:00,ETH/RUB,81161.54,82773.92,79777.02,80823.86,7740999.924338068,95.77617209
1657238400000,2022-07-08 00:00:00,ETH/RUB,79381.15,82999.99,77778.0,81534.95,8871580.862124516,108.80709269
1657152000000,2022-07-07 00:00:00,ETH/RUB,75549.58,79999.99,74101.48,78746.46,8014994.572251397,101.78228421
1657065600000,2022-07-06 00:00:00,ETH/RUB,74193.76,76999.99,70850.0,75806.12,7715065.7658014605,101.77365318
1656979200000,2022-07-05 00:00:00,ETH/RUB,68534.26,77800.0,66303.11,73686.28,8006676.331329325,108.65898416
1656892800000,2022-07-04 00:00:00,ETH/RUB,64863.66,70600.01,62000.01,68232.64,7329527.115250458,107.41966184
1656806400000,2022-07-03 00:00:00,ETH/RUB,64721.43,66000.0,63000.0,64808.7,6275893.4700812455,96.83720658
1656720000000,2022-07-02 00:00:00,ETH/RUB,64745.33,65987.0,61600.02,64544.88,6134649.784335938,95.04471593
1656633600000,2022-07-01 00:00:00,ETH/RUB,61823.59,66666.0,59006.49,64896.37,6889469.981726432,106.16109933
1656547200000,2022-06-30 00:00:00,ETH/RUB,62175.03,63620.96,58009.55,61812.49,6294172.492396282,101.82687176
1656460800000,2022-06-29 00:00:00,ETH/RUB,66364.58,67999.98,61500.0,62012.77,6159141.622838639,99.32053709
1656374400000,2022-06-28 00:00:00,ETH/RUB,67125.54,68129.98,67125.54,68002.4,220674.58823999998,3.2451
1656288000000,2022-06-27 00:00:00,ETH/RUB,68813.1,70999.99,66202.01,67895.78,6388139.913131493,94.08743685
1656201600000,2022-06-26 00:00:00,ETH/RUB,70661.88,73200.0,68603.37,68816.03,6314884.817260156,91.76473588
1656115200000,2022-06-25 00:00:00,ETH/RUB,71212.03,72403.54,67501.43,70374.87,6768605.104335913,96.17929105
1656028800000,2022-06-24 00:00:00,ETH/RUB,67875.04,72500.0,64751.22,71425.16,7676433.960288854,107.47520846
1655942400000,2022-06-23 00:00:00,ETH/RUB,63484.99,68499.92,63000.69,67741.82,5758487.121778952,85.00638338
1655856000000,2022-06-22 00:00:00,ETH/RUB,68703.64,69199.98,62476.46,63340.27,5385362.205619101,85.0227226
1655769600000,2022-06-21 00:00:00,ETH/RUB,68719.14,72750.19,68000,68636.97,5106538.944075754,74.39924787
1655683200000,2022-06-20 00:00:00,ETH/RUB,70656.72,73505,67000.0,69166.01,5701257.272978606,82.42859857
1655596800000,2022-06-19 00:00:00,ETH/RUB,62465.19,74157.35,57001.25,70064.35,5352036.846736973,76.38744735
1655510400000,2022-06-18 00:00:00,ETH/RUB,69364.96,69999.98,56522.79,61546.7,5662430.49364169,92.00217873
1655424000000,2022-06-17 00:00:00,ETH/RUB,68030.9,72953.22,66710.02,69479.48,4811929.719473534,69.25684705
1655337600000,2022-06-16 00:00:00,ETH/RUB,75540.75,80497.68,66710.0,67843.06,5349036.410685956,78.84426809
1655251200000,2022-06-15 00:00:00,ETH/RUB,78861.49,80500.0,66601.01,76231.04,7721082.057284428,101.28527772
1655164800000,2022-06-14 00:00:00,ETH/RUB,78062.52,81999.99,71001.0,77521.94,7067750.91958515,91.17097585
1655078400000,2022-06-13 00:00:00,ETH/RUB,93502.54,94745.24,76401.01,78228.66,6950491.381534978,88.84840136
1654992000000,2022-06-12 00:00:00,ETH/RUB,96204.23,97327.21,90000.37,93000.0,7093296.7254,76.2720078
1654905600000,2022-06-11 00:00:00,ETH/RUB,103899.18,104298.0,94031.86,96376.47,7323482.394981011,75.98828215
1654819200000,2022-06-10 00:00:00,ETH/RUB,111394.99,112366.01,103525.0,104043.84,9071067.21051528,87.18504825
1654732800000,2022-06-09 00:00:00,ETH/RUB,113770.53,114744.47,109800.0,111500.53,8787720.172942381,78.81325921
1654646400000,2022-06-08 00:00:00,ETH/RUB,117052.87,118207.05,112660.02,113200.92,9389805.257676715,82.94813556
1654560000000,2022-06-07 00:00:00,ETH/RUB,118606.72,121000.0,112500.0,117328.85,10324572.59436667,87.99687881
1654473600000,2022-06-06 00:00:00,ETH/RUB,117567.15,122336.0,117000,118682.44,9864158.293456065,83.11388183
1654387200000,2022-06-05 00:00:00,ETH/RUB,117000.0,118999.98,114698.96,117740.01,8404890.928711325,71.38517254
1654300800000,2022-06-04 00:00:00,ETH/RUB,114744.52,117476.34,113971.92,116899.98,7845215.170252161,67.11049198
1654214400000,2022-06-03 00:00:00,ETH/RUB,118612.33,119382.76,111064.21,115465.27,8873189.280573696,76.84725702
1654128000000,2022-06-02 00:00:00,ETH/RUB,117130.65,119382.85,111525.0,118608.24,9646995.834563224,81.33495476
1654041600000,2022-06-01 00:00:00,ETH/RUB,125938.54,126999.1,113515.85,116922.16,11084082.798681978,94.79881999
1653955200000,2022-05-31 00:00:00,ETH/RUB,135725.72,135985.53,125039.4,125830.13,9344024.493296033,74.2590387
1653868800000,2022-05-30 00:00:00,ETH/RUB,128206.64,137024.98,124501.39,135891.15,13202696.089088244,97.15640856
1653782400000,2022-05-29 00:00:00,ETH/RUB,126974.73,129540.0,125281.9,128130.57,8817260.910563288,68.81465454
1653696000000,2022-05-28 00:00:00,ETH/RUB,123144.17,127132.76,121015.46,126890.13,8490301.932123976,66.91065674
1653609600000,2022-05-27 00:00:00,ETH/RUB,122000.0,128759.13,117633.24,123463.87,11966569.858146995,96.92365757
1653523200000,2022-05-26 00:00:00,ETH/RUB,123425.74,129544.41,116000,122743.22,11176704.947948528,91.05761563
1653436800000,2022-05-25 00:00:00,ETH/RUB,120776.99,127009.98,116119.08,123145.71,10365820.380142005,84.17524557
1653350400000,2022-05-24 00:00:00,ETH/RUB,125387.53,126965.91,116084.29,120262.38,8562540.840414809,71.19883076
1653264000000,2022-05-23 00:00:00,ETH/RUB,137230.22,138350.0,124808.84,125722.41,10732518.722373568,85.36679119
1653177600000,2022-05-22 00:00:00,ETH/RUB,133622.77,138575.21,132000.03,138195.23,9051307.314464515,65.49652484
1653091200000,2022-05-21 00:00:00,ETH/RUB,133628.14,135301.12,131975.79,133937.44,8815451.034207564,65.81767603
1653004800000,2022-05-20 00:00:00,ETH/RUB,138068.85,140192.0,130100.0,133756.16,11254950.699940953,84.14528871
1652918400000,2022-05-19 00:00:00,ETH/RUB,138782.12,141127.24,133030.51,138616.94,10690863.314246237,77.12522953
1652832000000,2022-05-18 00:00:00,ETH/RUB,151154.21,152099.21,137200.0,138985.11,10046871.8597948,72.28739726
1652745600000,2022-05-17 00:00:00,ETH/RUB,148799.13,152999.99,147154.91,150528.67,10568214.386452038,70.20731922
1652659200000,2022-05-16 00:00:00,ETH/RUB,158965.63,159999.98,140000.01,148751.44,11167739.078287922,75.07651071
1652572800000,2022-05-15 00:00:00,ETH/RUB,153159.09,159137.74,151300.29,159137.74,11375571.380050885,71.48254952
1652486400000,2022-05-14 00:00:00,ETH/RUB,159939.05,162830.95,150000.0,153255.07,10167296.593649913,66.34231803
1652400000000,2022-05-13 00:00:00,ETH/RUB,147305.56,166241.06,146056.49,158536.96,13562219.827639308,85.54610753
1652313600000,2022-05-12 00:00:00,ETH/RUB,170156.98,176371.85,144000.0,147398.35,16898334.785064496,114.64398879
1652227200000,2022-05-11 00:00:00,ETH/RUB,190630.41,200004.66,164723.0,169822.65,13758404.397983572,81.01630965
1652140800000,2022-05-10 00:00:00,ETH/RUB,187849.98,196269.5,177565.21,190164.34,15428784.639049167,81.13395308
1652054400000,2022-05-09 00:00:00,ETH/RUB,197089.73,199999.88,181418.01,188089.12,15701143.536898486,83.47714922
1651968000000,2022-05-08 00:00:00,ETH/RUB,201697.3,202005.26,194001.01,197345.83,14756174.903749615,74.77317815
1651881600000,2022-05-07 00:00:00,ETH/RUB,205016.39,205862.23,201000.0,201304.62,14562073.963991348,72.33849856
1651795200000,2022-05-06 00:00:00,ETH/RUB,203577.75,206699.99,197000.01,205578.54,16228090.734938543,78.93864182
1651708800000,2022-05-05 00:00:00,ETH/RUB,212053.72,214300.0,200077.68,202761.6,14948982.621444287,73.72689218
1651622400000,2022-05-04 00:00:00,ETH/RUB,205885.42,213800,203990.3,211995.94,20041420.3287832,94.53681202
1651536000000,2022-05-03 00:00:00,ETH/RUB,212853.37,214097.73,200000.17,206064.88,14687200.507499337,71.27464179
1651449600000,2022-05-02 00:00:00,ETH/RUB,215807.93,217777.0,208659.24,212807.13,17558444.52882656,82.50872294
1651363200000,2022-05-01 00:00:00,ETH/RUB,208654.11,217106.55,207131.33,216025.89,15837429.254763516,73.3126444
1651276800000,2022-04-30 00:00:00,ETH/RUB,214869.97,216216.0,208000.0,208889.42,14486523.673196685,69.35020296
1651190400000,2022-04-29 00:00:00,ETH/RUB,226106.99,228447.24,210107.24,214347.25,15574814.90367621,72.66160356
1651104000000,2022-04-28 00:00:00,ETH/RUB,224923.48,229921.99,221334.25,227318.06,17939339.979828604,78.91735474
1651017600000,2022-04-27 00:00:00,ETH/RUB,221776.83,229265.04,220021.75,224846.38,17225489.18307652,76.61003563
1650931200000,2022-04-26 00:00:00,ETH/RUB,240410.09,241708.04,219400.0,221758.94,17731186.517722767,79.95703135
1650844800000,2022-04-25 00:00:00,ETH/RUB,237023.31,241999.99,225001.0,239833.97,19717814.308576874,82.21443488
1650758400000,2022-04-24 00:00:00,ETH/RUB,235881.75,237019.82,235048.67,235749.03,702808.3836882571,2.9811719
1650672000000,2022-04-23 00:00:00,ETH/RUB,238807.55,239172.83,235000.01,236934.89,17492415.847430535,73.82794424
1650585600000,2022-04-22 00:00:00,ETH/RUB,243519.21,246908.8,236519.6,238609.64,17505212.55668498,73.36339201
1650499200000,2022-04-21 00:00:00,ETH/RUB,256826.85,258788.61,256311.49,256759.15,881146.05097,3.4318
1650412800000,2022-04-20 00:00:00,ETH/RUB,259127.52,261799.99,254000.02,256735.64,18699784.245590985,72.83672904
1650326400000,2022-04-19 00:00:00,ETH/RUB,259574.82,261800.0,250001.0,259141.47,18747173.62661689,72.34339462
1650240000000,2022-04-18 00:00:00,ETH/RUB,259284.3,264100.0,247500.01,259318.65,22698562.862363383,87.53154801
1650153600000,2022-04-17 00:00:00,ETH/RUB,263449.08,266101.99,258303.01,259703.11,18018661.178810496,69.38176897
1650067200000,2022-04-16 00:00:00,ETH/RUB,259838.1,264505.0,258303.02,263851.26,18785309.13487937,71.1965868
1649980800000,2022-04-15 00:00:00,ETH/RUB,261739.71,266741.74,254000.0,259770.58,18901289.17003519,72.76146964
1649894400000,2022-04-14 00:00:00,ETH/RUB,266555.95,268847.21,258807.67,261440.35,19039676.5920474,72.82608286
1649808000000,2022-04-13 00:00:00,ETH/RUB,264741.58,268000.0,254000.0,266769.5,21515675.039896846,80.65267971
1649721600000,2022-04-12 00:00:00,ETH/RUB,254603.04,268505.0,252500.0,264275.42,23187296.527927592,87.73913415
1649635200000,2022-04-11 00:00:00,ETH/RUB,265832.77,270072.51,250511.04,254520.66,29727840.4771788,116.79932182
1649548800000,2022-04-10 00:00:00,ETH/RUB,273000.05,273115.31,271892.63,272446.07,744458.096181397,2.7324971
1649462400000,2022-04-09 00:00:00,ETH/RUB,273677.92,276628.86,269010.15,272831.7,19403514.834850322,71.1189896
1649376000000,2022-04-08 00:00:00,ETH/RUB,279305.42,285024.91,266264.62,273531.42,25369584.51919116,92.74833772
1649289600000,2022-04-07 00:00:00,ETH/RUB,288487.53,297598.86,274009.99,279479.32,28276003.869536866,101.17386814
1649203200000,2022-04-06 00:00:00,ETH/RUB,308147.07,308147.07,284757.0,284852.3,28676111.651228156,100.67010746
1649116800000,2022-04-05 00:00:00,ETH/RUB,310591.02,318505.0,307968.07,309635.32,25330659.411868393,81.80804248
1649030400000,2022-04-04 00:00:00,ETH/RUB,314988.77,318161.06,303010.03,310591.02,39546584.24366487,127.32687585
1648944000000,2022-04-03 00:00:00,ETH/RUB,310230.82,320000.0,307400.99,315060.87,30277578.596390925,96.10072681
1648857600000,2022-04-02 00:00:00,ETH/RUB,310433.54,314711.79,306105.27,309796.65,26738371.530799575,86.30942759
1648771200000,2022-04-01 00:00:00,ETH/RUB,288117.72,317010.0,280010.0,310044.09,43042652.64483352,138.82752174
1648684800000,2022-03-31 00:00:00,ETH/RUB,294413.8,296578.3,285000.0,288159.31,23446493.369274393,81.36642668
1648598400000,2022-03-30 00:00:00,ETH/RUB,303751.42,303751.42,291263.02,294441.26,28508845.72475381,96.82354207
1648512000000,2022-03-29 00:00:00,ETH/RUB,313741.39,315915.56,300000.0,303738.65,37481528.03870007,123.4005881
1648425600000,2022-03-28 00:00:00,ETH/RUB,320790.02,321900.0,310505.0,313725.46,41107974.8637492,131.03168249
1648339200000,2022-03-27 00:00:00,ETH/RUB,314838.82,320852.58,311443.69,320852.58,25286995.07436124,78.81188013
1648252800000,2022-03-26 00:00:00,ETH/RUB,313742.78,316072.0,312213.74,314832.23,25957007.085925076,82.44710869
1648166400000,2022-03-25 00:00:00,ETH/RUB,314419.84,317730.96,304033.84,313764.88,39522203.94344245,125.96121001
1648080000000,2022-03-24 00:00:00,ETH/RUB,300000.0,317666.0,297005.0,314454.08,41973506.406531595,133.48055909
1647993600000,2022-03-23 00:00:00,ETH/RUB,311287.48,313438.92,297242.0,299844.68,33167707.439132046,110.61629454
1647907200000,2022-03-22 00:00:00,ETH/RUB,306258.55,318568.65,305178.03,311263.14,32894688.947611723,105.68128609
1647820800000,2022-03-21 00:00:00,ETH/RUB,314429.67,323309.71,297014.57,306288.98,42204516.5189283,137.79312765
1647734400000,2022-03-20 00:00:00,ETH/RUB,303988.01,315000.0,288505.0,314547.41,32960386.474601075,104.78670441
1647648000000,2022-03-19 00:00:00,ETH/RUB,306464.65,309181.89,300000.0,303979.95,25746667.617795613,84.69857179
1647561600000,2022-03-18 00:00:00,ETH/RUB,293177.23,310299.53,287369.0,306592.83,30609875.76473084,99.83885065
1647475200000,2022-03-17 00:00:00,ETH/RUB,291405.45,294009.99,282242.0,293213.28,29687972.757660426,101.25043708
1647388800000,2022-03-16 00:00:00,ETH/RUB,293114.2,304387.91,284585.69,291274.05,30496189.411137123,104.69930092
1647302400000,2022-03-15 00:00:00,ETH/RUB,308362.19,309546.03,291870.14,293108.84,30989328.532843925,105.72635248
1647216000000,2022-03-14 00:00:00,ETH/RUB,306568.62,318208.02,300251.0,308373.1,40123009.61067959,130.1118989
1647129600000,2022-03-13 00:00:00,ETH/RUB,316669.3,319846.51,301575.98,306584.78,31547119.77315065,102.89851888
1647043200000,2022-03-12 00:00:00,ETH/RUB,317440.49,321299.83,311519.54,316710.25,26516485.03415194,83.72474536
1646956800000,2022-03-11 00:00:00,ETH/RUB,321989.0,324500.0,306111.0,317796.15,43505880.346614376,136.89870172
1646870400000,2022-03-10 00:00:00,ETH/RUB,327491.05,331000.0,301067.66,322009.38,60066518.568111874,186.53654924
1646784000000,2022-03-09 00:00:00,ETH/RUB,309338.26,328331.96,305549.99,327438.76,73758734.6652704,225.25963226
1646697600000,2022-03-08 00:00:00,ETH/RUB,302916.55,316677.56,298571.36,309324.58,44917742.92002,145.21232978
1646611200000,2022-03-07 00:00:00,ETH/RUB,281287.01,316789.0,264936.33,302923.31,67061489.318986945,221.38107932
1646524800000,2022-03-06 00:00:00,ETH/RUB,289391.43,291521.92,280485,281384.72,30787093.98678052,109.41281384
1646438400000,2022-03-05 00:00:00,ETH/RUB,298885.46,298885.46,280000.0,289399.5,30630865.4954991,105.8428418
1646352000000,2022-03-04 00:00:00,ETH/RUB,303080.62,304654.79,284131.1,298874.56,57340496.13573656,191.85472372
1646265600000,2022-03-03 00:00:00,ETH/RUB,293597.95,314981.28,284999.94,303080.42,66001299.5344057,217.76827264
1646179200000,2022-03-02 00:00:00,ETH/RUB,289182.17,289510.65,288096.06,288096.06,460121.0033149002,1.59710967
1646092800000,2022-03-01 00:00:00,ETH/RUB,282272.98,289556.99,254120.0,289022.98,59900730.1392306,207.25248262
1646006400000,2022-02-28 00:00:00,ETH/RUB,234609.82,282828,230000.0,282326.58,59963418.61931172,212.39027023
1645920000000,2022-02-27 00:00:00,ETH/RUB,227134.3,242500.0,219547.84,234853.11,34313112.57221117,146.10456967
1645833600000,2022-02-26 00:00:00,ETH/RUB,226111.87,233333.0,222318.81,227026.53,24432665.702553667,107.62031073
1645747200000,2022-02-25 00:00:00,ETH/RUB,216276.06,230484.48,210000.0,226090.75,60109286.67468171,265.86353787
1645660800000,2022-02-24 00:00:00,ETH/RUB,207963.32,227005.0,194417.41,216256.35,86689045.67847212,400.86242868
1645574400000,2022-02-23 00:00:00,ETH/RUB,206786.25,218316.27,204137.26,207984.38,27587846.04535762,132.64383626
1645488000000,2022-02-22 00:00:00,ETH/RUB,204736.84,209270.74,198000.0,206629.54,45298347.06438712,219.22493301
1645401600000,2022-02-21 00:00:00,ETH/RUB,201742.28,214681.61,200844.68,204811.77,61602445.45796879,300.77590491
1645315200000,2022-02-20 00:00:00,ETH/RUB,211634.76,211740.91,198380.42,201736.19,18268057.359830577,90.5541904
1645228800000,2022-02-19 00:00:00,ETH/RUB,213482.43,217004.93,207037.01,211717.93,16360796.363238938,77.27638544
1645142400000,2022-02-18 00:00:00,ETH/RUB,217719.93,220950.66,211231.04,213556.9,21314102.896706756,99.80526453
1645056000000,2022-02-17 00:00:00,ETH/RUB,230983.15,233770.16,216069.51,218004.91,26910854.492996424,123.4415064
1644969600000,2022-02-16 00:00:00,ETH/RUB,236850.76,237158.93,226000.0,230844.16,21579240.79674028,93.47969122
1644883200000,2022-02-15 00:00:00,ETH/RUB,224057.82,237777.0,222467.53,237114.26,35081134.52038135,147.95033635
1644796800000,2022-02-14 00:00:00,ETH/RUB,222486.22,227114.45,219562.91,224202.3,61035670.24387394,272.23480867
1644710400000,2022-02-13 00:00:00,ETH/RUB,224658.06,227197.01,219000.0,222216.39,20016607.770341266,90.07709904
1644624000000,2022-02-12 00:00:00,ETH/RUB,224485.52,229414.02,220463.31,224763.07,16936174.729328625,75.35123421
1644537600000,2022-02-11 00:00:00,ETH/RUB,228128.55,235626.91,221377.71,224471.63,28620690.944526684,127.50248637
1644451200000,2022-02-10 00:00:00,ETH/RUB,238642.85,240600.9,227215.99,228135.48,26350207.18903432,115.50245139
1644364800000,2022-02-09 00:00:00,ETH/RUB,229951.72,240000.0,225298.49,238472.16,24076240.269806813,100.96038158
1644278400000,2022-02-08 00:00:00,ETH/RUB,232642.5,238641.82,223742.99,229912.17,27147461.04937875,118.07752956
1644192000000,2022-02-07 00:00:00,ETH/RUB,227256.71,236355.68,222662.97,232518.2,22061409.583178475,94.88035596
1644105600000,2022-02-06 00:00:00,ETH/RUB,224617.48,227741.5,219671.9,227123.14,17259239.28584372,75.9906687
1644019200000,2022-02-05 00:00:00,ETH/RUB,224096.05,227496.13,220995.7,224593.92,22096356.406793624,98.38359118
1643932800000,2022-02-04 00:00:00,ETH/RUB,205477.82,224221.26,203398.23,224123.89,31932064.392787304,142.47505874
