https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AR,Volume USDT
1658275200,2022-07-20 00:00:00,AR/USDT,15.501,15.959,13.657,13.83,32733.46190291,488202.91205212522
1658188800,2022-07-19 00:00:00,AR/USDT,16.476,16.786,15.399,15.528,38001.74333999,605939.14068468345
1658102400,2022-07-18 00:00:00,AR/USDT,15.443,17.42,15.406,16.488,40261.92664746,664827.62940672402
1658016000,2022-07-17 00:00:00,AR/USDT,15.896,16.23,15.15,15.432,22534.5227428,351489.77630948675
1657929600,2022-07-16 00:00:00,AR/USDT,14.018,16.395,13.826,15.941,36123.2606045,555139.30007149764
1657843200,2022-07-15 00:00:00,AR/USDT,14.356,14.815,13.734,14.018,25833.58631776,365985.26546813534
1657756800,2022-07-14 00:00:00,AR/USDT,12.856,14.716,12.296,14.319,30959.37613705,416114.4445457163
1657670400,2022-07-13 00:00:00,AR/USDT,10.937,12.959,10.612,12.818,37187.77515347,441669.84405611133
1657584000,2022-07-12 00:00:00,AR/USDT,11.953,12.275,10.791,10.934,32251.73821797,363933.3619307531
1657497600,2022-07-11 00:00:00,AR/USDT,11.673,12.354,11.33,11.992,35121.05123978,417846.03072129316
1657411200,2022-07-10 00:00:00,AR/USDT,11.699,12.006,11.271,11.684,10852.92957436,126459.86917572046
1657324800,2022-07-09 00:00:00,AR/USDT,11.323,12.151,11.323,11.708,13872.11214268,163221.21618390331
1657238400,2022-07-08 00:00:00,AR/USDT,12.203,12.55,11.289,11.322,23171.93493068,273505.8210254324
1657152000,2022-07-07 00:00:00,AR/USDT,11.72,12.358,11.475,12.177,17569.28295382,207026.62592915811
1657065600,2022-07-06 00:00:00,AR/USDT,11.962,12.237,11.563,11.728,12191.62711251,144429.43909563846
1656979200,2022-07-05 00:00:00,AR/USDT,12.095,12.492,11.214,11.952,20915.92195625,248108.13857987799
1656892800,2022-07-04 00:00:00,AR/USDT,11.616,12.162,11.044,12.026,32306.51892605,375246.23486842569
1656806400,2022-07-03 00:00:00,AR/USDT,10.179,11.933,9.97,11.623,35303.90083527,385825.41313453313
1656720000,2022-07-02 00:00:00,AR/USDT,10.726,10.767,9.862,10.161,49888.37701985,510671.98989139603
1656633600,2022-07-01 00:00:00,AR/USDT,9.746,11.006,9.624,10.74,125131.06947467,1279156.91369342465
1656547200,2022-06-30 00:00:00,AR/USDT,9.069,9.784,8.276,9.725,49264.42094062,445653.65126369888
1656460800,2022-06-29 00:00:00,AR/USDT,9.205,9.399,8.782,9.084,27381.28930602,248398.81200107493
1656374400,2022-06-28 00:00:00,AR/USDT,9.98,10.174,9.132,9.195,13188.64557226,127722.24975595562
1656288000,2022-06-27 00:00:00,AR/USDT,9.815,10.387,9.606,9.976,13381.90977711,133296.57249610802
1656201600,2022-06-26 00:00:00,AR/USDT,10.467,10.93,9.783,9.817,23081.91291374,241285.00426672856
1656115200,2022-06-25 00:00:00,AR/USDT,10.736,10.996,9.93,10.479,17813.43778883,186734.73778243514
1656028800,2022-06-24 00:00:00,AR/USDT,9.777,10.906,9.716,10.732,29899.88584951,304330.69453322272
1655942400,2022-06-23 00:00:00,AR/USDT,8.977,9.8,8.967,9.752,20828.3137704,197705.03509372144
1655856000,2022-06-22 00:00:00,AR/USDT,9.729,9.82,8.938,8.985,28102.67702261,260367.64382312912
1655769600,2022-06-21 00:00:00,AR/USDT,9.724,10.5,9.411,9.735,59749.22220567,598254.43883013276
1655683200,2022-06-20 00:00:00,AR/USDT,8.612,9.786,8.221,9.719,29378.95563089,268012.88766555504
1655596800,2022-06-19 00:00:00,AR/USDT,7.916,8.814,7.532,8.614,37128.78403119,302296.71820112511
1655510400,2022-06-18 00:00:00,AR/USDT,8.167,8.356,7.133,7.946,39025.83179353,299431.14490061456
1655424000,2022-06-17 00:00:00,AR/USDT,8.73,9.164,8.027,8.177,19699.21883776,168364.58046568539
1655337600,2022-06-16 00:00:00,AR/USDT,9.764,9.864,8.277,8.734,29108.93133514,261657.69746852907
1655251200,2022-06-15 00:00:00,AR/USDT,8.778,9.852,7.715,9.741,51867.16413972,440616.24506559266
1655164800,2022-06-14 00:00:00,AR/USDT,9.116,9.712,8,8.766,45466.370322,393630.00430479662
1655078400,2022-06-13 00:00:00,AR/USDT,10.058,10.277,8.442,9.089,60097.26071772,545098.03740562912
1654992000,2022-06-12 00:00:00,AR/USDT,11.102,11.148,9.942,10.058,28652.92879674,299145.4667390398
1654905600,2022-06-11 00:00:00,AR/USDT,12.33,12.624,10.8,11.08,18463.28488094,213411.7878689663
1654819200,2022-06-10 00:00:00,AR/USDT,13.279,13.567,12.205,12.332,11965.74125558,153206.01249100247
1654732800,2022-06-09 00:00:00,AR/USDT,13.837,14.225,12.955,13.268,18614.21320628,250543.06440259504
1654646400,2022-06-08 00:00:00,AR/USDT,14.055,14.787,13.354,13.873,30533.69556512,430336.88008511407
1654560000,2022-06-07 00:00:00,AR/USDT,13.028,14.765,12.262,14.058,26277.18538794,354986.04299168314
1654473600,2022-06-06 00:00:00,AR/USDT,12.715,13.945,12.679,13.087,18559.78081683,247510.67274676701
1654387200,2022-06-05 00:00:00,AR/USDT,12.822,12.97,12.379,12.75,5154.46466403,65404.50383160584
1654300800,2022-06-04 00:00:00,AR/USDT,12.492,12.96,12.01,12.839,5607.75062412,70720.43160883138
1654214400,2022-06-03 00:00:00,AR/USDT,13.25,13.392,12.15,12.5,15154.57989259,190410.36201008179
1654128000,2022-06-02 00:00:00,AR/USDT,13.01,13.354,12.678,13.25,13898.18564254,180764.41715468184
1654041600,2022-06-01 00:00:00,AR/USDT,15.274,15.34,12.965,13.023,23201.32147522,328056.04366503751
1653955200,2022-05-31 00:00:00,AR/USDT,15.184,16.415,14.335,15.291,35805.3765419,548636.04287388755
1653868800,2022-05-30 00:00:00,AR/USDT,13.317,15.595,13.22,15.248,28210.30759586,417610.19567320359
1653782400,2022-05-29 00:00:00,AR/USDT,13.087,13.505,12.662,13.342,13783.24365862,180497.2006228858
1653696000,2022-05-28 00:00:00,AR/USDT,13.019,13.532,12.852,13.082,21019.97197099,274794.78814909619
1653609600,2022-05-27 00:00:00,AR/USDT,13.877,14.167,12.314,13,32379.06541964,423246.66122794151
1653523200,2022-05-26 00:00:00,AR/USDT,14.581,15.006,12.858,13.819,26951.47259158,370692.39888655891
1653436800,2022-05-25 00:00:00,AR/USDT,14.685,15.777,14.376,14.556,20891.42833532,313297.17490722602
1653350400,2022-05-24 00:00:00,AR/USDT,14.722,15.312,13.63,14.65,19612.98182391,282490.09309163539
1653264000,2022-05-23 00:00:00,AR/USDT,15.705,16.419,14.426,14.694,16088.33124392,252066.9113628312
1653177600,2022-05-22 00:00:00,AR/USDT,14.975,16.017,14.861,15.705,14593.3623231,226089.95725763766
1653091200,2022-05-21 00:00:00,AR/USDT,14.485,15.306,14.059,14.978,19281.5341167,283025.38563166499
1653004800,2022-05-20 00:00:00,AR/USDT,15.493,15.897,14.256,14.516,25777.01633429,386270.75062408777
1652918400,2022-05-19 00:00:00,AR/USDT,14.256,15.72,13.612,15.487,29875.05110038,442858.36760778279
1652832000,2022-05-18 00:00:00,AR/USDT,15.668,16.121,14.025,14.244,29896.13447098,448242.53254259827
1652745600,2022-05-17 00:00:00,AR/USDT,15.485,16.5,14.715,15.668,34719.71870617,545427.4262980982
1652659200,2022-05-16 00:00:00,AR/USDT,18.82,19.119,15.265,15.469,46025.5854731,776458.74164648338
1652572800,2022-05-15 00:00:00,AR/USDT,15.48,19.734,14.705,18.827,51452.3682938,908994.12514961013
1652486400,2022-05-14 00:00:00,AR/USDT,13.8,15.636,12.966,15.483,20962.60319212,295674.12069968231
1652400000,2022-05-13 00:00:00,AR/USDT,15.033,16.471,13.289,13.689,60888.36141423,915444.85569896339
1652313600,2022-05-12 00:00:00,AR/USDT,14.838,16.6,9.894,15.052,109374.61648358,1429629.80191287429
1652227200,2022-05-11 00:00:00,AR/USDT,17.899,19.353,12.5,14.816,99365.58618478,1607236.04018788396
1652140800,2022-05-10 00:00:00,AR/USDT,17.044,20.45,15.895,17.922,69372.09881634,1268463.87880649927
1652054400,2022-05-09 00:00:00,AR/USDT,19.776,20.443,16.45,17.089,102318.83696724,1845313.49420582508
1651968000,2022-05-08 00:00:00,AR/USDT,20.221,20.56,19.362,19.735,22298.41738872,445732.89771570399
1651881600,2022-05-07 00:00:00,AR/USDT,22.241,22.299,20.002,20.223,19142.25243225,406251.59159598184
1651795200,2022-05-06 00:00:00,AR/USDT,22.64,22.979,21.193,22.228,21346.99797105,473327.91401409668
1651708800,2022-05-05 00:00:00,AR/USDT,26.308,26.985,22.145,22.652,23990.24197922,574385.87740948246
1651622400,2022-05-04 00:00:00,AR/USDT,24.343,26.55,23.802,26.267,18004.06106853,453433.58478292294
1651536000,2022-05-03 00:00:00,AR/USDT,24.856,25.621,24.078,24.356,12692.2660162,315007.26720712848
1651449600,2022-05-02 00:00:00,AR/USDT,25.139,25.408,22.951,24.815,16318.93509639,397221.00191538773
1651363200,2022-05-01 00:00:00,AR/USDT,22.752,25.637,22.499,25.149,22801.57583939,548667.41261138911
1651276800,2022-04-30 00:00:00,AR/USDT,25.201,25.986,22.022,22.754,16491.27934554,399465.87785465873
1651190400,2022-04-29 00:00:00,AR/USDT,26.201,26.641,24.206,25.201,20024.16116992,502083.33587029084
1651104000,2022-04-28 00:00:00,AR/USDT,26.51,27.434,25.94,26.241,13927.14099574,369774.45263220458
1651017600,2022-04-27 00:00:00,AR/USDT,26.333,28.307,25.852,26.507,35934.0572708,982887.21998680366
1650931200,2022-04-26 00:00:00,AR/USDT,27.677,28.386,24.797,26.264,20466.85085365,537455.43241325878
1650844800,2022-04-25 00:00:00,AR/USDT,26.749,27.883,25.39,27.684,19925.28512226,524553.29322009682
1650758400,2022-04-24 00:00:00,AR/USDT,27.871,28.81,26.716,26.791,10215.2161346,282790.68239528513
1650672000,2022-04-23 00:00:00,AR/USDT,28.429,28.68,27.782,27.836,6357.94847856,179745.64422657059
1650585600,2022-04-22 00:00:00,AR/USDT,28.2,29.381,28.066,28.377,19994.83754144,572414.26940026958
1650499200,2022-04-21 00:00:00,AR/USDT,29.814,30.595,27.642,28.211,20251.51287582,600148.20147180146
1650412800,2022-04-20 00:00:00,AR/USDT,30.958,31.87,27.789,29.792,26875.56959477,820072.02377831152
1650326400,2022-04-19 00:00:00,AR/USDT,30.403,31.381,29.544,30.975,25798.08314022,787901.97409236997
1650240000,2022-04-18 00:00:00,AR/USDT,28.693,30.398,27.752,30.392,19233.30142825,560725.01087434949
1650153600,2022-04-17 00:00:00,AR/USDT,29.792,30.362,28.559,28.741,7669.21599483,227606.76957621697
1650067200,2022-04-16 00:00:00,AR/USDT,30.239,30.561,29.339,29.845,9018.04410882,269957.24256055655
1649980800,2022-04-15 00:00:00,AR/USDT,30.255,30.697,29.853,30.271,11543.39264423,348522.91420268606
1649894400,2022-04-14 00:00:00,AR/USDT,31.642,32.313,29.79,30.265,18993.65934111,586267.1491006651
1649808000,2022-04-13 00:00:00,AR/USDT,31.687,32.004,30.095,31.691,30739.65660174,960074.43372219371
1649721600,2022-04-12 00:00:00,AR/USDT,30.058,32.664,29.78,31.647,34648.70474167,1082885.5605703334
1649635200,2022-04-11 00:00:00,AR/USDT,33.917,35.073,29.186,30.042,69881.3564486,2243490.10704867812
1649548800,2022-04-10 00:00:00,AR/USDT,34.232,35.349,33.7,33.959,20733.83476103,714782.48566220217
1649462400,2022-04-09 00:00:00,AR/USDT,33.391,34.901,32.91,34.269,17794.75787102,603640.64298895652
1649376000,2022-04-08 00:00:00,AR/USDT,34.313,35.502,32.972,33.285,54301.9129987,1865083.41529657902
1649289600,2022-04-07 00:00:00,AR/USDT,32.73,34.585,32.1,34.334,26823.37732881,899388.19731731082
1649203200,2022-04-06 00:00:00,AR/USDT,36.651,36.96,32.53,32.722,47336.68210848,1647191.4468026824
1649116800,2022-04-05 00:00:00,AR/USDT,38.976,39.542,36.601,36.671,43992.73633002,1671110.30468496082
1649030400,2022-04-04 00:00:00,AR/USDT,40.896,40.903,37.073,38.964,41543.23315451,1613392.86259798758
1648944000,2022-04-03 00:00:00,AR/USDT,39.201,41.792,38.141,40.888,48312.21662224,1939073.99978528905
1648857600,2022-04-02 00:00:00,AR/USDT,39.445,41.38,38.523,39.095,55916.22829861,2226574.03263245985
1648771200,2022-04-01 00:00:00,AR/USDT,36.823,39.873,34.671,39.455,52727.05217401,1978854.52819721843
1648684800,2022-03-31 00:00:00,AR/USDT,38.71,40.758,35.52,36.78,87326.97227699,3329960.49950880657
1648598400,2022-03-30 00:00:00,AR/USDT,39.237,41.5,36.35,38.779,68673.62821016,2674262.56081892084
1648512000,2022-03-29 00:00:00,AR/USDT,37.143,40.609,37.143,39.202,73409.18170781,2854524.04310331509
1648425600,2022-03-28 00:00:00,AR/USDT,37.615,40.304,36.2,37.078,102085.80323952,3918911.61162401864
1648339200,2022-03-27 00:00:00,AR/USDT,35.25,37.693,34,37.66,61997.78096938,2225884.80712062971
1648252800,2022-03-26 00:00:00,AR/USDT,34.287,35.675,33.41,35.229,43232.23251786,1490891.29953685225
1648166400,2022-03-25 00:00:00,AR/USDT,32.836,34.716,32,34.301,85076.56377924,2839696.26467962029
1648080000,2022-03-24 00:00:00,AR/USDT,32.943,33.536,32.145,32.79,39541.6724679,1302268.46654296208
1647993600,2022-03-23 00:00:00,AR/USDT,31.998,33.483,31.5,32.95,40989.16830701,1327729.53025375367
1647907200,2022-03-22 00:00:00,AR/USDT,32.747,34.269,31.679,31.986,28823.40831044,951785.17015486485
1647820800,2022-03-21 00:00:00,AR/USDT,32.382,33.431,31.398,32.799,17283.32116559,563234.80752104858
1647734400,2022-03-20 00:00:00,AR/USDT,33.832,35.52,31.988,32.354,28356.89979836,930651.14182254117
1647648000,2022-03-19 00:00:00,AR/USDT,33.859,36.556,33.51,33.887,25457.46013468,885205.44195988092
1647561600,2022-03-18 00:00:00,AR/USDT,33.647,35.019,32.508,33.858,34731.77937238,1184021.12965180421
1647475200,2022-03-17 00:00:00,AR/USDT,33.995,34.838,32.5,33.613,26716.63250325,895490.22998044067
1647388800,2022-03-16 00:00:00,AR/USDT,29.954,34.14,29.579,33.95,62795.35337955,2033066.76537210826
1647302400,2022-03-15 00:00:00,AR/USDT,30.749,31.326,29.639,29.948,24451.07116132,744415.78523752516
1647216000,2022-03-14 00:00:00,AR/USDT,30.379,31.95,29.579,30.768,18327.24366122,562104.138313132
1647129600,2022-03-13 00:00:00,AR/USDT,30.625,31.874,29.556,30.447,19594.41326778,601532.77482502748
1647043200,2022-03-12 00:00:00,AR/USDT,31.976,32.659,30.57,30.667,17835.31089746,563308.69059846935
1646956800,2022-03-11 00:00:00,AR/USDT,32.019,34.006,30.071,32.078,44204.90472869,1409534.75021733108
1646870400,2022-03-10 00:00:00,AR/USDT,37.211,38.075,31.778,31.938,53860.43604804,1870677.10634866454
1646784000,2022-03-09 00:00:00,AR/USDT,32.571,38.944,32.571,37.208,56444.45579273,2058930.23547906176
1646697600,2022-03-08 00:00:00,AR/USDT,29.774,33.188,29.513,32.559,53584.82410855,1694370.15532418809
1646611200,2022-03-07 00:00:00,AR/USDT,28.2,31.076,27.274,29.78,22936.26644685,669135.38302234276
1646524800,2022-03-06 00:00:00,AR/USDT,29.234,29.674,28.043,28.153,15628.02218258,448012.72386801634
1646438400,2022-03-05 00:00:00,AR/USDT,28.661,29.569,28,29.235,13773.04648191,393968.48610172221
1646352000,2022-03-04 00:00:00,AR/USDT,31.588,32.35,28.198,28.674,31777.21657518,960657.25532535676
1646265600,2022-03-03 00:00:00,AR/USDT,31.622,32.361,29.918,31.584,23848.29085394,740818.10820167232
1646179200,2022-03-02 00:00:00,AR/USDT,33.784,34.627,31.36,31.617,26256.40303161,867743.78522558801
1646092800,2022-03-01 00:00:00,AR/USDT,32,33.965,30.441,33.865,44928.02022302,1425272.04982187166
1646006400,2022-02-28 00:00:00,AR/USDT,28.89,32.686,28.032,32,41335.57178967,1265983.38242200218
1645920000,2022-02-27 00:00:00,AR/USDT,27.473,30.972,26.338,28.894,45245.87838545,1310726.95873320283
1645833600,2022-02-26 00:00:00,AR/USDT,29.258,30.344,27.22,27.426,22178.30140771,639998.91741694326
1645747200,2022-02-25 00:00:00,AR/USDT,27.567,30.006,26.894,29.246,28108.56012454,797367.2164852977
1645660800,2022-02-24 00:00:00,AR/USDT,25.771,27.883,22.206,27.559,44815.40770465,1094486.5215447192
1645574400,2022-02-23 00:00:00,AR/USDT,26.299,28.714,25.779,25.779,20194.56892347,552787.45790481886
1645488000,2022-02-22 00:00:00,AR/USDT,24.002,27.364,23.374,26.258,26983.13096876,678868.22640292105
1645401600,2022-02-21 00:00:00,AR/USDT,26.166,27.684,23.728,23.908,26453.5387296,683044.4896977595
1645315200,2022-02-20 00:00:00,AR/USDT,28.296,28.414,25.553,26.099,23042.03587035,610745.85673944208
1645228800,2022-02-19 00:00:00,AR/USDT,28.847,29.28,27.085,28.312,23386.64999727,663424.65799182017
1645142400,2022-02-18 00:00:00,AR/USDT,30.052,31.466,28.534,28.893,23423.89711116,699546.9134783841
1645056000,2022-02-17 00:00:00,AR/USDT,33.715,34.137,29.961,30.109,27799.59303176,886809.82106224763
1644969600,2022-02-16 00:00:00,AR/USDT,35.092,35.642,33.247,33.665,18357.86089805,628947.03261196467
1644883200,2022-02-15 00:00:00,AR/USDT,32.452,35.4,32.073,35.063,23064.49071643,787141.08100306916
1644796800,2022-02-14 00:00:00,AR/USDT,32.17,32.714,30.494,32.432,12902.96904638,410252.01663811597
1644710400,2022-02-13 00:00:00,AR/USDT,33.302,34.158,31.317,32.17,12506.88401797,411554.95717220463
1644624000,2022-02-12 00:00:00,AR/USDT,32.416,34.323,31.66,33.162,13549.80420409,449557.39451706024
1644537600,2022-02-11 00:00:00,AR/USDT,35.965,36.257,31.694,32.552,31881.9522784,1092324.59050112597
1644451200,2022-02-10 00:00:00,AR/USDT,40.77,41.437,35.721,35.975,38100.63276062,1437210.89022569795
1644364800,2022-02-09 00:00:00,AR/USDT,36.777,41.494,35.434,40.869,30548.08976035,1173193.46069666032
1644278400,2022-02-08 00:00:00,AR/USDT,40.097,41.504,35.436,36.756,40607.50313308,1521887.23532615155
1644192000,2022-02-07 00:00:00,AR/USDT,38.017,42.503,36.54,40.054,31710.36346201,1259717.88042075663
1644105600,2022-02-06 00:00:00,AR/USDT,38.589,40.029,36.236,38.105,16286.24540121,614900.95698731244
1644019200,2022-02-05 00:00:00,AR/USDT,39.577,41.191,38.309,38.56,21547.87241402,858725.63107628621
1643932800,2022-02-04 00:00:00,AR/USDT,34.878,39.565,34.73,39.565,20378.07806942,753113.6995032144
1643846400,2022-02-03 00:00:00,AR/USDT,34.814,35.758,33.226,35.006,18984.33606565,657864.66701938395
1643760000,2022-02-02 00:00:00,AR/USDT,39.976,41.704,34.575,34.8,19233.71306624,736618.29346599906
1643673600,2022-02-01 00:00:00,AR/USDT,38.959,41.766,37.412,40.024,20776.21349754,818676.87818250975
1643587200,2022-01-31 00:00:00,AR/USDT,35.936,41.346,34,38.82,32414.94565556,1240361.15334132139
1643500800,2022-01-30 00:00:00,AR/USDT,34.986,37.751,33.682,35.998,37139.61739448,1347333.24482875591
1643414400,2022-01-29 00:00:00,AR/USDT,31.7,35.839,31.548,34.933,25023.60787139,839414.64823216522
1643328000,2022-01-28 00:00:00,AR/USDT,30.339,32.097,29.136,31.701,26425.66049255,812229.31670920245
1643241600,2022-01-27 00:00:00,AR/USDT,30.185,31.571,28.754,30.434,24024.29999324,717125.91033929855
1643155200,2022-01-26 00:00:00,AR/USDT,32.767,34.755,29.621,30.095,32395.5469753,1048214.69353433681
1643068800,2022-01-25 00:00:00,AR/USDT,33.267,34.521,30.136,32.623,21231.06388002,679124.75684604802
1642982400,2022-01-24 00:00:00,AR/USDT,34.217,34.958,27.346,33.311,33570.75150251,1036442.28366795183
1642896000,2022-01-23 00:00:00,AR/USDT,31.152,34.681,30.405,34.364,23572.6994011,781587.60855486637
1642809600,2022-01-22 00:00:00,AR/USDT,32.35,34.578,27.117,31.137,51718.38980795,1604874.79151099457
1642723200,2022-01-21 00:00:00,AR/USDT,39.908,40.337,31.299,32.416,52979.05710689,1958243.56767553851
1642636800,2022-01-20 00:00:00,AR/USDT,42.048,45.351,38.747,40.069,17460.64031553,742182.08087746682
1642550400,2022-01-19 00:00:00,AR/USDT,44.427,45.79,41.204,42.102,16509.28066285,713249.18879325119
1642464000,2022-01-18 00:00:00,AR/USDT,47.475,48,43.811,44.427,16100.09544582,725599.71757434875
1642377600,2022-01-17 00:00:00,AR/USDT,49.353,49.607,45.373,47.444,16857.48819064,787435.88051357688
1642291200,2022-01-16 00:00:00,AR/USDT,49.717,50.481,48.111,49.332,11609.51167929,571267.05249233252
1642204800,2022-01-15 00:00:00,AR/USDT,50.254,51.11,49.098,49.636,11997.66707466,602468.99223020966
