https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WBTC,Volume BTC
1663459200,2022-09-18 00:00:00,WBTC/BTC,1.00014,1.00016,0.99994,0.99994,1.571,1.571023479
1663372800,2022-09-17 00:00:00,WBTC/BTC,0.99983,1.00013,0.99983,0.99995,2.1928,2.192699248
1663286400,2022-09-16 00:00:00,WBTC/BTC,0.99952,1.00041,0.99934,0.99982,4.9708,4.970474007
1663200000,2022-09-15 00:00:00,WBTC/BTC,1.00033,1.0005,0.999,0.99981,6.8247,6.823187347
1663113600,2022-09-14 00:00:00,WBTC/BTC,1.00016,1.0005,0.99944,1.00024,3.3755,3.374734205
1663027200,2022-09-13 00:00:00,WBTC/BTC,0.99973,1.001,0.999,1.00002,13.0842,13.082989912
1662940800,2022-09-12 00:00:00,WBTC/BTC,0.99999,1.00019,0.99963,0.99975,3.0972,3.097373934
1662854400,2022-09-11 00:00:00,WBTC/BTC,1.00003,1.00023,0.99985,0.99999,5.2257,5.226100548
1662768000,2022-09-10 00:00:00,WBTC/BTC,1,1.00023,0.99997,1.00005,3.4104,3.410829415
1662681600,2022-09-09 00:00:00,WBTC/BTC,1.0005,1.0005,0.99896,0.99972,7.0766,7.076871481
1662595200,2022-09-08 00:00:00,WBTC/BTC,1.00041,1.0007,0.99945,1.0001,6.9517,6.952859435
1662508800,2022-09-07 00:00:00,WBTC/BTC,1.0015,1.00327,0.997,1.00057,23.2298,23.228877485
1662422400,2022-09-06 00:00:00,WBTC/BTC,1.00094,1.021,1.00009,1.0015,3.8286,3.838273667
1662336000,2022-09-05 00:00:00,WBTC/BTC,1.00045,1.00419,1.00045,1.00094,19.8756,19.924788034
1662249600,2022-09-04 00:00:00,WBTC/BTC,1.00028,1.00097,1.00003,1.0005,2.8806,2.882234447
1662163200,2022-09-03 00:00:00,WBTC/BTC,0.9999,1.00083,0.9998,1.00028,10.5897,10.590779565
1662076800,2022-09-02 00:00:00,WBTC/BTC,0.99992,1.00001,0.99965,1,4.6591,4.65862506
1661990400,2022-09-01 00:00:00,WBTC/BTC,0.99995,0.99995,0.99866,0.99992,1.7445,1.744158773
1661904000,2022-08-31 00:00:00,WBTC/BTC,1,1.00009,0.99715,0.99994,3.0776,3.074172399
1661817600,2022-08-30 00:00:00,WBTC/BTC,1.00004,1.00005,0.99996,0.99998,1.7122,1.712194993
1661731200,2022-08-29 00:00:00,WBTC/BTC,0.99886,1.00005,0.99886,1.00005,3.1712,3.170636366
1661644800,2022-08-28 00:00:00,WBTC/BTC,0.99981,0.99988,0.99794,0.99942,1.542,1.541751995
1661558400,2022-08-27 00:00:00,WBTC/BTC,0.99926,0.99989,0.99793,0.99986,2.1901,2.189491176
1661472000,2022-08-26 00:00:00,WBTC/BTC,0.99994,1,0.99864,0.99926,2.2014,2.201162657
1661385600,2022-08-25 00:00:00,WBTC/BTC,0.99985,0.99996,0.99984,0.99993,2.2329,2.232681108
1661299200,2022-08-24 00:00:00,WBTC/BTC,0.9998,0.99985,0.99852,0.99984,1.2067,1.206495926
1661212800,2022-08-23 00:00:00,WBTC/BTC,0.99646,0.99992,0.99615,0.99979,2.453,2.451432849
1661126400,2022-08-22 00:00:00,WBTC/BTC,0.99985,0.99993,0.99536,0.99645,5.325,5.313137834
1661040000,2022-08-21 00:00:00,WBTC/BTC,0.99975,0.99996,0.998,0.9995,3.7047,3.701079422
1660953600,2022-08-20 00:00:00,WBTC/BTC,0.99966,0.99982,0.9994,0.9997,1.5961,1.595624554
1660867200,2022-08-19 00:00:00,WBTC/BTC,0.99978,1,0.9994,0.99975,3.7006,3.699469987
1660780800,2022-08-18 00:00:00,WBTC/BTC,0.99946,1,0.99874,0.99978,4.1324,4.131842204
1660694400,2022-08-17 00:00:00,WBTC/BTC,1,1,0.9982,0.99923,1.8199,1.819244269
1660608000,2022-08-16 00:00:00,WBTC/BTC,0.99992,1,0.99907,0.9997,4.5355,4.534806342
1660521600,2022-08-15 00:00:00,WBTC/BTC,0.99985,1,0.99912,0.99989,2.8258,2.825587602
1660435200,2022-08-14 00:00:00,WBTC/BTC,0.99823,0.99994,0.99821,0.99957,0.5838,0.582971772
1660348800,2022-08-13 00:00:00,WBTC/BTC,0.99984,1,0.99813,0.99821,5.2466,5.246201431
1660262400,2022-08-12 00:00:00,WBTC/BTC,0.99981,1.00016,0.99872,1.00001,1.8592,1.858897299
1660176000,2022-08-11 00:00:00,WBTC/BTC,0.99878,1.00017,0.99843,1,3.8913,3.890216802
1660089600,2022-08-10 00:00:00,WBTC/BTC,0.99899,1.00022,0.99717,0.99807,3.8482,3.842350259
1660003200,2022-08-09 00:00:00,WBTC/BTC,0.99988,1.00045,0.99666,0.99989,2.3973,2.394723793
1659916800,2022-08-08 00:00:00,WBTC/BTC,0.99917,0.99989,0.99643,0.99723,2.7889,2.783810225
1659830400,2022-08-07 00:00:00,WBTC/BTC,0.99801,0.9999,0.99645,0.99916,1.693,1.688603181
1659744000,2022-08-06 00:00:00,WBTC/BTC,0.99998,0.99999,0.99791,0.99922,0.7276,0.726841249
1659657600,2022-08-05 00:00:00,WBTC/BTC,1.00187,1.00195,0.9967,0.99931,1.6959,1.69640013
1659571200,2022-08-04 00:00:00,WBTC/BTC,0.99904,1.00196,0.999,1.00187,1.0622,1.062991195
1659484800,2022-08-03 00:00:00,WBTC/BTC,0.99709,1.00066,0.99668,1.00055,1.0408,1.037556924
1659398400,2022-08-02 00:00:00,WBTC/BTC,0.99899,1.00069,0.99638,1.00068,0.315,0.314335847
1659312000,2022-08-01 00:00:00,WBTC/BTC,1.00008,1.00008,0.99593,0.999,4.4266,4.410826875
1659225600,2022-07-31 00:00:00,WBTC/BTC,0.99924,1.00011,0.99923,0.99923,0.4234,0.423329541
1659139200,2022-07-30 00:00:00,WBTC/BTC,1.00068,1.0007,0.99901,0.99923,1.8056,1.805004156
1659052800,2022-07-29 00:00:00,WBTC/BTC,0.99902,1.00192,0.99901,0.99901,0.8334,0.833396156
1658966400,2022-07-28 00:00:00,WBTC/BTC,1.0015,1.0033,0.99635,0.99901,5.2636,5.267267773
1658880000,2022-07-27 00:00:00,WBTC/BTC,1.0026,1.00332,1.0015,1.00278,1.6949,1.698783108
1658793600,2022-07-26 00:00:00,WBTC/BTC,1.00187,1.00274,1.00187,1.0026,1.9557,1.959867865
1658707200,2022-07-25 00:00:00,WBTC/BTC,1.00187,1.00312,1.00151,1.00187,0.9207,0.922914783
1658620800,2022-07-24 00:00:00,WBTC/BTC,1.00269,1.00332,1.0012,1.0015,11.4414,11.47501241
1658534400,2022-07-23 00:00:00,WBTC/BTC,1.0029,1.00312,1.00117,1.00227,1.1595,1.162481879
1658448000,2022-07-22 00:00:00,WBTC/BTC,1.00169,1.00312,1.00096,1.00116,1.3573,1.359909608
1658361600,2022-07-21 00:00:00,WBTC/BTC,1.00301,1.00301,1.00087,1.00096,2.2719,2.275052908
1658275200,2022-07-20 00:00:00,WBTC/BTC,1.00072,1.00346,1.00072,1.00092,0.27889684,0.2792711890144
1658188800,2022-07-19 00:00:00,WBTC/BTC,1.00296,1.00359,1.00058,1.00073,6.90132926,6.9093963860929
1658102400,2022-07-18 00:00:00,WBTC/BTC,1.0024,1.0036,1.00088,1.00296,2.2780469,2.284038351028
1658016000,2022-07-17 00:00:00,WBTC/BTC,1.00245,1.00245,1.00058,1.00088,2.1115308,2.11412419992
1657929600,2022-07-16 00:00:00,WBTC/BTC,1.00058,1.00248,1.00057,1.00245,1.6771,1.678874809
1657843200,2022-07-15 00:00:00,WBTC/BTC,1.00162,1.00386,1.00047,1.0006,2.20428598,2.2101204555252
1657756800,2022-07-14 00:00:00,WBTC/BTC,1.00001,1.002,1,1.00199,1.66530491,1.6668214091862
1657670400,2022-07-13 00:00:00,WBTC/BTC,0.99643,1.002,0.99643,1.00001,5.90391812,5.9092614228
1657584000,2022-07-12 00:00:00,WBTC/BTC,0.99956,0.99997,0.99642,0.99989,1.75190621,1.7509765276895
1657497600,2022-07-11 00:00:00,WBTC/BTC,0.99644,0.99998,0.99644,0.99956,3.04260268,3.0414976279464
1657411200,2022-07-10 00:00:00,WBTC/BTC,1.00084,1.00147,0.90291,0.99675,8.37557498,8.1262106198356
1657324800,2022-07-09 00:00:00,WBTC/BTC,0.99995,1.00143,0.99634,1.00142,0.65968296,0.6597015713182
1657238400,2022-07-08 00:00:00,WBTC/BTC,0.9976,1.00096,0.99489,0.99997,1.9312445,1.9240516735068
1657152000,2022-07-07 00:00:00,WBTC/BTC,1.00003,1.00151,0.99759,0.99759,0.99741827,0.9960064489434
1657065600,2022-07-06 00:00:00,WBTC/BTC,1.00051,1.002,0.99901,1.00087,2.11601056,2.1182400035727
1656979200,2022-07-05 00:00:00,WBTC/BTC,1.00001,1.00154,0.99631,1.00051,3.70536008,3.6987494315232
1656892800,2022-07-04 00:00:00,WBTC/BTC,0.99901,1.00162,0.99478,1.00115,6.49866971,6.4942961768181
1656806400,2022-07-03 00:00:00,WBTC/BTC,0.99901,1.00147,0.99412,1.00134,2.96734575,2.964025574805
1656720000,2022-07-02 00:00:00,WBTC/BTC,0.99761,1.00149,0.99501,0.99555,13.97008483,13.965769993007
1656633600,2022-07-01 00:00:00,WBTC/BTC,0.99755,1.00098,0.99649,0.9976,5.39428098,5.3907815030116
1656547200,2022-06-30 00:00:00,WBTC/BTC,0.9995,1.0003,0.99602,0.99652,19.54578263,19.5309174656871
1656460800,2022-06-29 00:00:00,WBTC/BTC,0.99888,0.9996,0.99719,0.99719,7.74791746,7.7358526456646
1656374400,2022-06-28 00:00:00,WBTC/BTC,0.99741,0.9996,0.9973,0.99883,3.97617901,3.9715967393183
1656288000,2022-06-27 00:00:00,WBTC/BTC,0.9972,0.99982,0.99718,0.9996,2.41991841,2.4166627348561
1656201600,2022-06-26 00:00:00,WBTC/BTC,0.99719,0.99983,0.99717,0.99917,4.35090458,4.3451719847208
1656115200,2022-06-25 00:00:00,WBTC/BTC,0.99983,0.99984,0.99651,0.99719,2.22667547,2.223924880961
1656028800,2022-06-24 00:00:00,WBTC/BTC,0.99984,0.99984,0.99568,0.99983,5.4675,5.456655243
1655942400,2022-06-23 00:00:00,WBTC/BTC,0.99564,0.99984,0.99563,0.99973,4.71217753,4.7089915331155
