https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH2,Volume ETH
1663286400,2022-09-16 00:00:00,ETH2/ETH,0.96401128,0.96401128,0.96401128,0.96401128,0.10000000,0.096401128
1663282800,2022-09-15 23:00:00,ETH2/ETH,0.96401127,0.96401127,0.96401127,0.96401127,0.00000000,0.0
1663279200,2022-09-15 22:00:00,ETH2/ETH,0.96401127,0.96401127,0.96401127,0.96401127,0.22000000,0.2120824794
1663275600,2022-09-15 21:00:00,ETH2/ETH,0.96401128,0.96401128,0.96401128,0.96401128,0.00000000,0.0
1663272000,2022-09-15 20:00:00,ETH2/ETH,0.96401128,0.96401128,0.96401128,0.96401128,0.10000000,0.096401128
1663268400,2022-09-15 19:00:00,ETH2/ETH,0.98879996,0.98880000,0.96401128,0.96401128,5.59437468,5.39304029606639
1663264800,2022-09-15 18:00:00,ETH2/ETH,0.96401005,0.96401005,0.96401005,0.96401005,0.00000000,0.0
1663261200,2022-09-15 17:00:00,ETH2/ETH,0.96401005,0.96401005,0.96401005,0.96401005,0.57811194,0.5573057201849969
1663257600,2022-09-15 16:00:00,ETH2/ETH,0.96401001,0.96401001,0.96401001,0.96401001,0.00000000,0.0
1663254000,2022-09-15 15:00:00,ETH2/ETH,0.96401001,0.98879998,0.96401001,0.96401001,1.11747941,1.0772613372088942
1663250400,2022-09-15 14:00:00,ETH2/ETH,0.97400000,0.97400000,0.96401000,0.96401000,8.46098459,8.156473754605901
1663246800,2022-09-15 13:00:00,ETH2/ETH,0.98879997,0.98879997,0.98879997,0.98879997,0.00000000,0.0
1663243200,2022-09-15 12:00:00,ETH2/ETH,0.98879997,0.98879997,0.98879997,0.98879997,1.83510961,1.8145563273147116
1663239600,2022-09-15 11:00:00,ETH2/ETH,0.98879999,0.98879999,0.98879999,0.98879999,0.00000000,0.0
1663236000,2022-09-15 10:00:00,ETH2/ETH,0.98879999,0.98879999,0.98879999,0.98879999,0.00000000,0.0
1663232400,2022-09-15 09:00:00,ETH2/ETH,0.98879995,0.98879999,0.98879995,0.98879999,2.91642025,2.8837563140357974
1663228800,2022-09-15 08:00:00,ETH2/ETH,0.98500000,0.98879998,0.96402001,0.96402001,2.31629384,2.2329536107997385
1663225200,2022-09-15 07:00:00,ETH2/ETH,0.98500000,0.98500000,0.98500000,0.98500000,0.17472157,0.17210074644999998
1663221600,2022-09-15 06:00:00,ETH2/ETH,0.98199898,0.98500000,0.98199898,0.98500000,2.93592268,2.8918838398
1663218000,2022-09-15 05:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663214400,2022-09-15 04:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663210800,2022-09-15 03:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663207200,2022-09-15 02:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663203600,2022-09-15 01:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663200000,2022-09-15 00:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663196400,2022-09-14 23:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663192800,2022-09-14 22:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663189200,2022-09-14 21:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663185600,2022-09-14 20:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402001,0.96402001,1.00000000,0.96402001
1663182000,2022-09-14 19:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402001,0.96402001,5.00000000,4.820100050000001
1663178400,2022-09-14 18:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402002,0.96402002,0.00000000,0.0
1663174800,2022-09-14 17:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402002,0.96402002,0.00000000,0.0
1663171200,2022-09-14 16:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402002,0.96402002,0.00000000,0.0
1663167600,2022-09-14 15:00:00,ETH2/ETH,0.96900000,0.96900000,0.96402002,0.96402002,5.02694689,4.846077441436737
1663164000,2022-09-14 14:00:00,ETH2/ETH,0.98055000,0.98199997,0.98055000,0.98199997,0.04810436,0.047238480076869205
1663160400,2022-09-14 13:00:00,ETH2/ETH,0.97799899,0.98055000,0.97799899,0.98055000,0.23339707,0.22885749698850003
1663156800,2022-09-14 12:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663153200,2022-09-14 11:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663149600,2022-09-14 10:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663146000,2022-09-14 09:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663142400,2022-09-14 08:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663138800,2022-09-14 07:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663135200,2022-09-14 06:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663131600,2022-09-14 05:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663128000,2022-09-14 04:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663124400,2022-09-14 03:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663120800,2022-09-14 02:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663117200,2022-09-14 01:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663113600,2022-09-14 00:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663110000,2022-09-13 23:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663106400,2022-09-13 22:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663102800,2022-09-13 21:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663099200,2022-09-13 20:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663095600,2022-09-13 19:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663092000,2022-09-13 18:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663088400,2022-09-13 17:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663084800,2022-09-13 16:00:00,ETH2/ETH,0.97799998,0.97799998,0.97799998,0.97799998,0.00000000,0.0
1663081200,2022-09-13 15:00:00,ETH2/ETH,0.97700000,0.97799998,0.97700000,0.97799998,0.10225991,0.10001018993480179
1663077600,2022-09-13 14:00:00,ETH2/ETH,0.97699999,0.97699999,0.97699999,0.97699999,0.00000000,0.0
1663074000,2022-09-13 13:00:00,ETH2/ETH,0.97699999,0.97699999,0.97699999,0.97699999,0.00000000,0.0
1663070400,2022-09-13 12:00:00,ETH2/ETH,0.97699999,0.97699999,0.97699999,0.97699999,0.00000000,0.0
1663066800,2022-09-13 11:00:00,ETH2/ETH,0.97600000,0.97699999,0.97600000,0.97699999,0.05118751,0.0500101967581249
1663063200,2022-09-13 10:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663059600,2022-09-13 09:00:00,ETH2/ETH,0.96402001,0.96402001,0.96402001,0.96402001,0.00000000,0.0
1663056000,2022-09-13 08:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402001,0.96402001,0.10421351,0.1004639089523351
1663052400,2022-09-13 07:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663048800,2022-09-13 06:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663045200,2022-09-13 05:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663041600,2022-09-13 04:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663038000,2022-09-13 03:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663034400,2022-09-13 02:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663030800,2022-09-13 01:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663027200,2022-09-13 00:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663023600,2022-09-12 23:00:00,ETH2/ETH,0.96402002,0.96402002,0.96402000,0.96402000,0.14589875,0.140649312975
1663020000,2022-09-12 22:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663016400,2022-09-12 21:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663012800,2022-09-12 20:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663009200,2022-09-12 19:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663005600,2022-09-12 18:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1663002000,2022-09-12 17:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662998400,2022-09-12 16:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662994800,2022-09-12 15:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662991200,2022-09-12 14:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662987600,2022-09-12 13:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662984000,2022-09-12 12:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662980400,2022-09-12 11:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662976800,2022-09-12 10:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,0.00000000,0.0
1662973200,2022-09-12 09:00:00,ETH2/ETH,0.96402000,0.96402000,0.96402000,0.96402000,3.96753886,3.8247868118171997
1662969600,2022-09-12 08:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662966000,2022-09-12 07:00:00,ETH2/ETH,0.96401001,0.96401001,0.96401000,0.96401000,2.00000000,1.92802
1662962400,2022-09-12 06:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662958800,2022-09-12 05:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662955200,2022-09-12 04:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662951600,2022-09-12 03:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662948000,2022-09-12 02:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662944400,2022-09-12 01:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662940800,2022-09-12 00:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662937200,2022-09-11 23:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662933600,2022-09-11 22:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,3.51948205,3.3928158910205
1662930000,2022-09-11 21:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662926400,2022-09-11 20:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662922800,2022-09-11 19:00:00,ETH2/ETH,0.96401000,0.96401000,0.96401000,0.96401000,0.00000000,0.0
1662919200,2022-09-11 18:00:00,ETH2/ETH,0.97000000,0.97000000,0.96401000,0.96401000,6.71000001,6.4685071096401
1662915600,2022-09-11 17:00:00,ETH2/ETH,0.97100000,0.97100000,0.97000000,0.97000000,1.60999999,1.5616999903
1662912000,2022-09-11 16:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662908400,2022-09-11 15:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662904800,2022-09-11 14:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662901200,2022-09-11 13:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662897600,2022-09-11 12:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662894000,2022-09-11 11:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662890400,2022-09-11 10:00:00,ETH2/ETH,0.98199993,0.98199993,0.98199993,0.98199993,0.00000000,0.0
1662886800,2022-09-11 09:00:00,ETH2/ETH,0.98100000,0.98199993,0.98100000,0.98199993,0.04331405,0.0425343940680165
1662883200,2022-09-11 08:00:00,ETH2/ETH,0.96911116,0.96911116,0.96911116,0.96911116,0.00000000,0.0
1662879600,2022-09-11 07:00:00,ETH2/ETH,0.97100000,0.97100000,0.96911116,0.96911116,0.24591719,0.2383210932648404
1662876000,2022-09-11 06:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662872400,2022-09-11 05:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662868800,2022-09-11 04:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662865200,2022-09-11 03:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662861600,2022-09-11 02:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662858000,2022-09-11 01:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662854400,2022-09-11 00:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662850800,2022-09-10 23:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662847200,2022-09-10 22:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662843600,2022-09-10 21:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662840000,2022-09-10 20:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662836400,2022-09-10 19:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662832800,2022-09-10 18:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.00000000,0.0
1662829200,2022-09-10 17:00:00,ETH2/ETH,0.98199995,0.98199995,0.98199995,0.98199995,0.14199820,0.13944222530008998
1662825600,2022-09-10 16:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662822000,2022-09-10 15:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662818400,2022-09-10 14:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662814800,2022-09-10 13:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662811200,2022-09-10 12:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662807600,2022-09-10 11:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662804000,2022-09-10 10:00:00,ETH2/ETH,0.98199995,0.98199996,0.98199995,0.98199996,0.09278890,0.09111869608844399
1662800400,2022-09-10 09:00:00,ETH2/ETH,0.98199996,0.98199996,0.98199996,0.98199996,0.00000000,0.0
1662796800,2022-09-10 08:00:00,ETH2/ETH,0.97800000,0.98199996,0.97800000,0.98199996,0.15902847,0.1561659511788612
1662793200,2022-09-10 07:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662789600,2022-09-10 06:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662786000,2022-09-10 05:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662782400,2022-09-10 04:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662778800,2022-09-10 03:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662775200,2022-09-10 02:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662771600,2022-09-10 01:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662768000,2022-09-10 00:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662764400,2022-09-09 23:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662760800,2022-09-09 22:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662757200,2022-09-09 21:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662753600,2022-09-09 20:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662750000,2022-09-09 19:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662746400,2022-09-09 18:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
1662742800,2022-09-09 17:00:00,ETH2/ETH,0.96900000,0.96900000,0.96900000,0.96900000,0.00000000,0.0
