https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UOS,Volume USDT
1659484800,2022-08-03 00:00:00,UOS/USDT,0.30126,0.332,0.29813,0.30931,988173.4938609,305514.3784201375714
1659398400,2022-08-02 00:00:00,UOS/USDT,0.30913,0.3134,0.29952,0.30205,975702.98797518,298272.713892032323
1659312000,2022-08-01 00:00:00,UOS/USDT,0.31214,0.32531,0.30579,0.30912,965964.31152615,302075.0601366001889
1659225600,2022-07-31 00:00:00,UOS/USDT,0.32151,0.32664,0.31074,0.31269,789684.8467874,252600.8009148446806
1659139200,2022-07-30 00:00:00,UOS/USDT,0.31508,0.33494,0.31227,0.3215,811855.12002764,262844.4514057069924
1659052800,2022-07-29 00:00:00,UOS/USDT,0.32563,0.32953,0.314,0.31514,2485008.81128688,794909.0270417857057
1658966400,2022-07-28 00:00:00,UOS/USDT,0.33586,0.33929,0.32225,0.32569,1435890.39083552,473794.5721002104473
1658880000,2022-07-27 00:00:00,UOS/USDT,0.31659,0.33928,0.30986,0.33765,1782983.66439577,575831.2314358601278
1658793600,2022-07-26 00:00:00,UOS/USDT,0.34472,0.34472,0.3,0.31739,1560755.92133302,499679.1001512916201
1658707200,2022-07-25 00:00:00,UOS/USDT,0.354,0.39105,0.3437,0.34443,2891707.92458201,1064191.2185041867858
1658620800,2022-07-24 00:00:00,UOS/USDT,0.34209,0.359,0.342,0.354,1057385.57850633,374169.3624545566127
1658534400,2022-07-23 00:00:00,UOS/USDT,0.33888,0.35057,0.33796,0.3421,1042729.84967497,359675.0812108237836
1658448000,2022-07-22 00:00:00,UOS/USDT,0.34628,0.35634,0.33724,0.33887,1158408.07686025,401916.3252179710789
1658361600,2022-07-21 00:00:00,UOS/USDT,0.34962,0.35294,0.3376,0.34531,2057113.98072837,710150.1206701525983
1658275200,2022-07-20 00:00:00,UOS/USDT,0.35354,0.37105,0.348,0.34919,2547053.26921233,918391.5589790256974
1658188800,2022-07-19 00:00:00,UOS/USDT,0.36035,0.367,0.34153,0.35354,3305595.05143978,1172777.5147494179406
1658102400,2022-07-18 00:00:00,UOS/USDT,0.32173,0.36551,0.31926,0.36013,2734179.60513062,948625.0033746639438
1658016000,2022-07-17 00:00:00,UOS/USDT,0.34149,0.353,0.32109,0.32185,1851450.78200349,624209.5263376785943
1657929600,2022-07-16 00:00:00,UOS/USDT,0.31267,0.377,0.3063,0.34099,2421264.88013652,811967.803760110883
1657843200,2022-07-15 00:00:00,UOS/USDT,0.28879,0.31613,0.28625,0.31136,1283480.96811957,387013.5554257370464
1657756800,2022-07-14 00:00:00,UOS/USDT,0.29183,0.29878,0.27851,0.28941,1201978.7369869,350528.695461579362
1657670400,2022-07-13 00:00:00,UOS/USDT,0.26732,0.29618,0.26653,0.29183,2862833.78788185,808328.0936499850454
1657584000,2022-07-12 00:00:00,UOS/USDT,0.28165,0.28311,0.2654,0.26761,951776.13466408,261502.9796351177959
1657497600,2022-07-11 00:00:00,UOS/USDT,0.28255,0.3,0.27771,0.28158,1153017.22590923,330031.561530524546
1657411200,2022-07-10 00:00:00,UOS/USDT,0.29012,0.29459,0.28131,0.28255,740127.2465822,211775.246444526817
1657324800,2022-07-09 00:00:00,UOS/USDT,0.29333,0.29477,0.28834,0.29022,458321.19208437,133676.9000242285582
1657238400,2022-07-08 00:00:00,UOS/USDT,0.29172,0.29959,0.28108,0.29333,987408.10056682,285585.1155578373019
1657152000,2022-07-07 00:00:00,UOS/USDT,0.28113,0.3,0.27626,0.29145,1378170.94722798,391802.2925324892276
1657065600,2022-07-06 00:00:00,UOS/USDT,0.25813,0.29,0.258,0.28113,1473393.32205994,400809.9133671535318
1656979200,2022-07-05 00:00:00,UOS/USDT,0.25772,0.268,0.25028,0.25813,1535487.46145468,395537.6035957174831
1656892800,2022-07-04 00:00:00,UOS/USDT,0.25316,0.25957,0.24829,0.25772,714187.01917477,181042.1099905299546
1656806400,2022-07-03 00:00:00,UOS/USDT,0.25487,0.25588,0.24755,0.25128,582642.27701198,146435.7629463887793
1656720000,2022-07-02 00:00:00,UOS/USDT,0.25675,0.259,0.245,0.25487,1368036.25798431,343927.4448834007522
1656633600,2022-07-01 00:00:00,UOS/USDT,0.26934,0.27536,0.25626,0.25771,1658896.08367224,434734.4305391453044
1656547200,2022-06-30 00:00:00,UOS/USDT,0.26325,0.27076,0.251,0.26841,1746055.3474859,450058.3758330823286
1656460800,2022-06-29 00:00:00,UOS/USDT,0.2693,0.27533,0.26325,0.26325,2387173.91361121,643001.6149607698079
1656374400,2022-06-28 00:00:00,UOS/USDT,0.27439,0.28765,0.268,0.268,2557633.48146106,701908.5321380661852
1656288000,2022-06-27 00:00:00,UOS/USDT,0.27705,0.28958,0.27308,0.27436,1258949.05577592,352695.754753678386
1656201600,2022-06-26 00:00:00,UOS/USDT,0.29321,0.29691,0.27674,0.27698,1680814.7145444,481455.7153774493324
1656115200,2022-06-25 00:00:00,UOS/USDT,0.2963,0.29695,0.28769,0.29417,988347.20975681,290080.113017955578
1656028800,2022-06-24 00:00:00,UOS/USDT,0.28239,0.30629,0.28122,0.2966,1562400.39857472,456670.9010956641544
1655942400,2022-06-23 00:00:00,UOS/USDT,0.27025,0.28824,0.268,0.28214,1447942.23663672,404481.7019472521725
1655856000,2022-06-22 00:00:00,UOS/USDT,0.28341,0.28522,0.26645,0.26926,1846107.07343617,503224.0100279727159
1655769600,2022-06-21 00:00:00,UOS/USDT,0.2706,0.30996,0.26634,0.28453,3563886.33494867,1031776.7831017367069
1655683200,2022-06-20 00:00:00,UOS/USDT,0.25455,0.3144,0.24775,0.2706,3603699.13460323,979955.2583121595438
1655596800,2022-06-19 00:00:00,UOS/USDT,0.23498,0.25742,0.22398,0.25495,2347803.50691103,564780.0318414700315
1655510400,2022-06-18 00:00:00,UOS/USDT,0.26269,0.26796,0.22201,0.235,3278540.14477204,785899.2157816166555
1655424000,2022-06-17 00:00:00,UOS/USDT,0.24344,0.264,0.23747,0.26334,2756846.76300665,694813.7458059376019
1655337600,2022-06-16 00:00:00,UOS/USDT,0.25327,0.26337,0.23722,0.24344,2189917.38249414,537445.8886819664827
1655251200,2022-06-15 00:00:00,UOS/USDT,0.24514,0.25911,0.21,0.25328,5154940.98008067,1193893.028198648292
1655164800,2022-06-14 00:00:00,UOS/USDT,0.25756,0.27004,0.2372,0.24528,3274522.81889841,835422.6508824296033
1655078400,2022-06-13 00:00:00,UOS/USDT,0.28555,0.28655,0.24159,0.25822,5002484.16681101,1300044.4712625641736
1654992000,2022-06-12 00:00:00,UOS/USDT,0.32216,0.32272,0.28555,0.28555,1624036.22285658,494750.1794694678378
1654905600,2022-06-11 00:00:00,UOS/USDT,0.35206,0.35603,0.321,0.32232,1311410.05666934,440724.6951467153969
1654819200,2022-06-10 00:00:00,UOS/USDT,0.37416,0.38324,0.35001,0.35202,1396469.19867718,507805.46326348032
1654732800,2022-06-09 00:00:00,UOS/USDT,0.36873,0.38222,0.365,0.37334,875149.83882537,326544.2205157727102
1654646400,2022-06-08 00:00:00,UOS/USDT,0.37524,0.37781,0.365,0.36868,661330.12641484,245217.4799156287164
1654560000,2022-06-07 00:00:00,UOS/USDT,0.36796,0.38227,0.35724,0.37599,1395001.35555057,516715.1921294219406
1654473600,2022-06-06 00:00:00,UOS/USDT,0.3671,0.38817,0.36573,0.36796,1826520.5024885,690761.7214386727185
1654387200,2022-06-05 00:00:00,UOS/USDT,0.35963,0.378,0.355,0.36717,778416.54608726,285777.0856767179724
1654300800,2022-06-04 00:00:00,UOS/USDT,0.36246,0.366,0.35303,0.36017,458542.42067586,164688.9129625485982
1654214400,2022-06-03 00:00:00,UOS/USDT,0.37386,0.37578,0.35084,0.36301,591121.98996188,213579.1215147314988
1654128000,2022-06-02 00:00:00,UOS/USDT,0.37114,0.37887,0.36111,0.3741,566623.57802689,209700.2753697153057
1654041600,2022-06-01 00:00:00,UOS/USDT,0.38836,0.39607,0.36467,0.37114,1167557.98183175,438587.9125556413967
1653955200,2022-05-31 00:00:00,UOS/USDT,0.38269,0.39939,0.38113,0.3888,1136495.83405573,444624.3408748930754
1653868800,2022-05-30 00:00:00,UOS/USDT,0.36205,0.4,0.36,0.3827,1855986.16176754,698808.7518453681029
1653782400,2022-05-29 00:00:00,UOS/USDT,0.34667,0.365,0.34484,0.36302,468175.30205525,165142.9904236141019
1653696000,2022-05-28 00:00:00,UOS/USDT,0.34566,0.36664,0.34025,0.34755,708360.3847141,247476.8097723128501
1653609600,2022-05-27 00:00:00,UOS/USDT,0.36598,0.37005,0.33541,0.34543,946648.25761635,331874.8531091958111
1653523200,2022-05-26 00:00:00,UOS/USDT,0.37387,0.3798,0.34861,0.36594,1432002.14064812,522843.9927957816095
1653436800,2022-05-25 00:00:00,UOS/USDT,0.38519,0.39267,0.36674,0.37157,913893.59105046,347596.6317904259217
1653350400,2022-05-24 00:00:00,UOS/USDT,0.38321,0.39318,0.35969,0.38492,1474375.90684484,550947.4628553990031
1653264000,2022-05-23 00:00:00,UOS/USDT,0.38003,0.40973,0.3701,0.38305,1869407.11093611,725313.2951091821027
1653177600,2022-05-22 00:00:00,UOS/USDT,0.3706,0.39389,0.3615,0.37996,1299991.56282699,485855.6343226178548
1653091200,2022-05-21 00:00:00,UOS/USDT,0.35571,0.372,0.34945,0.3706,943028.70603874,343019.7989396028438
1653004800,2022-05-20 00:00:00,UOS/USDT,0.37494,0.37706,0.34663,0.35573,1175008.37239939,422652.874989381229
1652918400,2022-05-19 00:00:00,UOS/USDT,0.35903,0.37999,0.341,0.37441,2070055.41051742,744407.2712786078575
1652832000,2022-05-18 00:00:00,UOS/USDT,0.38021,0.394,0.3547,0.35851,1797993.41720772,674177.4763812897123
1652745600,2022-05-17 00:00:00,UOS/USDT,0.37002,0.39212,0.35707,0.38048,1711083.95126378,643290.4417070080176
1652659200,2022-05-16 00:00:00,UOS/USDT,0.39795,0.39991,0.36001,0.37002,1966317.6236116,746027.853388473227
1652572800,2022-05-15 00:00:00,UOS/USDT,0.37668,0.41052,0.3472,0.39997,3507022.5974893,1323527.4273708527678
1652486400,2022-05-14 00:00:00,UOS/USDT,0.35077,0.3799,0.32711,0.37737,2410404.96354745,851167.3986599395095
1652400000,2022-05-13 00:00:00,UOS/USDT,0.32972,0.41153,0.32683,0.35077,5915170.53808941,2160449.5371301207843
1652313600,2022-05-12 00:00:00,UOS/USDT,0.37635,0.39477,0.28501,0.32972,7897514.94029069,2641708.1967545752843
1652227200,2022-05-11 00:00:00,UOS/USDT,0.47167,0.52,0.35001,0.37834,7283508.38695519,3141762.3236229185491
1652140800,2022-05-10 00:00:00,UOS/USDT,0.442,0.517,0.41,0.47323,4786622.46152607,2218802.4251414485432
1652054400,2022-05-09 00:00:00,UOS/USDT,0.57583,0.59046,0.44,0.442,6713184.38996944,3343444.3640002150436
1651968000,2022-05-08 00:00:00,UOS/USDT,0.62979,0.648,0.53772,0.57502,3247754.9646287,1896314.9167424687667
1651881600,2022-05-07 00:00:00,UOS/USDT,0.66744,0.67152,0.62189,0.63066,663916.24890409,429777.0193387756396
1651795200,2022-05-06 00:00:00,UOS/USDT,0.71153,0.7171,0.63354,0.66744,1627591.74265852,1083477.9535359779093
1651708800,2022-05-05 00:00:00,UOS/USDT,0.80809,0.8176,0.682,0.71032,1756479.94470964,1290022.3125421179757
1651622400,2022-05-04 00:00:00,UOS/USDT,0.71138,0.84,0.70686,0.80809,1595109.57306937,1219533.236814748319
1651536000,2022-05-03 00:00:00,UOS/USDT,0.72701,0.78182,0.68001,0.71298,1000570.04258865,720268.8753046945127
1651449600,2022-05-02 00:00:00,UOS/USDT,0.72362,0.78543,0.68763,0.72701,1424544.30936697,1027541.1731698452884
1651363200,2022-05-01 00:00:00,UOS/USDT,0.71227,0.74943,0.682,0.72519,2187771.439849,1546924.3580220765739
1651276800,2022-04-30 00:00:00,UOS/USDT,0.77819,0.79148,0.706,0.71156,1099068.57217043,831625.1036177072287
1651190400,2022-04-29 00:00:00,UOS/USDT,0.83504,0.86003,0.77251,0.77875,1790839.83232224,1466872.416415992051
1651104000,2022-04-28 00:00:00,UOS/USDT,0.85308,0.88571,0.82501,0.83392,1057613.88516546,899652.1291379408768
1651017600,2022-04-27 00:00:00,UOS/USDT,0.86456,0.919,0.82989,0.84962,1842926.98584992,1606314.9611229311106
1650931200,2022-04-26 00:00:00,UOS/USDT,0.95958,0.97489,0.85711,0.8649,1388863.39933325,1255999.8492815679297
1650844800,2022-04-25 00:00:00,UOS/USDT,0.88495,0.97151,0.83894,0.95958,3344514.93823108,2979121.7066665841337
1650758400,2022-04-24 00:00:00,UOS/USDT,0.91462,0.93578,0.87,0.88754,1145255.70217408,1031805.1162380880458
1650672000,2022-04-23 00:00:00,UOS/USDT,0.94227,0.96669,0.88895,0.91388,1644109.68353049,1528754.7543546274036
1650585600,2022-04-22 00:00:00,UOS/USDT,0.97907,1.02995,0.9125,0.94139,1324674.06823984,1277664.3072612986889
1650499200,2022-04-21 00:00:00,UOS/USDT,1.03179,1.04999,0.95738,0.97907,1416007.56447474,1431189.2540014370676
1650412800,2022-04-20 00:00:00,UOS/USDT,1.05909,1.084,1.0216,1.02909,1724147.25534598,1818066.2211017415824
1650326400,2022-04-19 00:00:00,UOS/USDT,1.08547,1.11058,1.03592,1.061,2048885.47072423,2202877.5895745448154
1650240000,2022-04-18 00:00:00,UOS/USDT,0.91895,1.09163,0.87754,1.08547,2293303.01743831,2202145.8466298298391
1650153600,2022-04-17 00:00:00,UOS/USDT,0.97225,0.98528,0.91128,0.918,1718816.71981227,1628135.2102911977114
1650067200,2022-04-16 00:00:00,UOS/USDT,1.03877,1.06077,0.95,0.97354,1402746.4382342,1406918.4399413895501
1649980800,2022-04-15 00:00:00,UOS/USDT,1.01586,1.04265,0.99039,1.03877,1065899.18762519,1087929.6156834948603
1649894400,2022-04-14 00:00:00,UOS/USDT,1.08475,1.10716,1,1.01733,1098278.94551123,1144922.8309686997757
1649808000,2022-04-13 00:00:00,UOS/USDT,1.04417,1.09876,1.03182,1.08475,1209742.90357626,1300195.8829323933755
1649721600,2022-04-12 00:00:00,UOS/USDT,1.01385,1.07093,1.00641,1.04518,1795338.22189679,1856652.9168329593264
1649635200,2022-04-11 00:00:00,UOS/USDT,1.12021,1.1245,1,1.01363,2100465.27282046,2212596.1093929598727
1649548800,2022-04-10 00:00:00,UOS/USDT,1.13622,1.174,1.10001,1.12022,1170449.12759903,1325814.4326758950506
1649462400,2022-04-09 00:00:00,UOS/USDT,1.12009,1.15516,1.11,1.13622,672425.93153451,760539.9685907142411
1649376000,2022-04-08 00:00:00,UOS/USDT,1.17272,1.20098,1.11,1.12,1022764.76747395,1177465.8561822178698
1649289600,2022-04-07 00:00:00,UOS/USDT,1.1795,1.22412,1.12917,1.17415,2074790.02861077,2428019.2837913012752
1649203200,2022-04-06 00:00:00,UOS/USDT,1.28456,1.28549,1.15539,1.18049,2078154.83212378,2543132.4401383666615
1649116800,2022-04-05 00:00:00,UOS/USDT,1.30999,1.3384,1.27075,1.28489,1248722.39402379,1626566.4086078656944
1649030400,2022-04-04 00:00:00,UOS/USDT,1.33072,1.33904,1.24531,1.30999,1353508.36706846,1748720.5702214216044
1648944000,2022-04-03 00:00:00,UOS/USDT,1.29475,1.35712,1.29298,1.33372,1030579.1241547,1360047.9377137509629
1648857600,2022-04-02 00:00:00,UOS/USDT,1.30777,1.3459,1.278,1.2952,1311975.59179445,1722461.4654035161477
1648771200,2022-04-01 00:00:00,UOS/USDT,1.26346,1.32491,1.21,1.30801,1527596.05929517,1930932.6162447584745
1648684800,2022-03-31 00:00:00,UOS/USDT,1.30341,1.34999,1.25178,1.26492,1886336.3875784,2456912.6761288548084
1648598400,2022-03-30 00:00:00,UOS/USDT,1.28576,1.33688,1.25,1.30341,1242681.56958204,1618126.552695040907
1648512000,2022-03-29 00:00:00,UOS/USDT,1.27273,1.32788,1.22351,1.28579,2043804.79591612,2605232.8878893671973
1648425600,2022-03-28 00:00:00,UOS/USDT,1.23232,1.31632,1.20543,1.27262,2192144.91192424,2794732.9884560092956
1648339200,2022-03-27 00:00:00,UOS/USDT,1.15122,1.23685,1.145,1.23279,1380778.1007484,1631872.6513035933504
1648252800,2022-03-26 00:00:00,UOS/USDT,1.16275,1.18454,1.1485,1.1526,728808.02141227,845938.2289102746134
1648166400,2022-03-25 00:00:00,UOS/USDT,1.15299,1.19766,1.13721,1.16165,1156329.74852753,1349079.2310423980806
1648080000,2022-03-24 00:00:00,UOS/USDT,1.13192,1.1799,1.08667,1.15299,1972092.75912578,2247096.5236253140312
1647993600,2022-03-23 00:00:00,UOS/USDT,1.15295,1.15841,1.0932,1.1317,965854.72386125,1089236.3852784300432
1647907200,2022-03-22 00:00:00,UOS/USDT,1.16536,1.18348,1.12569,1.15252,801384.48256041,927572.1467374283258
1647820800,2022-03-21 00:00:00,UOS/USDT,1.11673,1.18239,1.08479,1.16536,890952.11293415,1013566.8969743246461
1647734400,2022-03-20 00:00:00,UOS/USDT,1.15456,1.1702,1.09824,1.11896,1018192.8814072,1149889.3371618032569
1647648000,2022-03-19 00:00:00,UOS/USDT,1.12801,1.18998,1.09733,1.15647,1267377.41165273,1459568.4777894421871
1647561600,2022-03-18 00:00:00,UOS/USDT,1.16091,1.16826,1.10891,1.12961,1023312.19604194,1162868.6743481957028
1647475200,2022-03-17 00:00:00,UOS/USDT,1.17458,1.18883,1.156,1.16073,665038.21224641,779200.6277167054041
1647388800,2022-03-16 00:00:00,UOS/USDT,1.11898,1.18616,1.09707,1.174,1766662.24923791,2016683.8980330600235
1647302400,2022-03-15 00:00:00,UOS/USDT,1.13433,1.14,1.07698,1.12064,955374.79333581,1057166.7855346613329
1647216000,2022-03-14 00:00:00,UOS/USDT,1.09848,1.15265,1.07137,1.13482,949418.11605383,1050194.7395575051208
1647129600,2022-03-13 00:00:00,UOS/USDT,1.1484,1.16774,1.097,1.09989,995856.15719955,1129710.7092376991274
1647043200,2022-03-12 00:00:00,UOS/USDT,1.15245,1.185,1.14728,1.1484,576796.11304239,671971.875981904907
1646956800,2022-03-11 00:00:00,UOS/USDT,1.1943,1.22405,1.14351,1.15141,1325247.64399169,1553575.9138799085558
1646870400,2022-03-10 00:00:00,UOS/USDT,1.22218,1.22354,1.14458,1.19271,1014683.84104533,1195865.2814566468296
1646784000,2022-03-09 00:00:00,UOS/USDT,1.19112,1.2872,1.18009,1.22229,1748559.46811679,2155477.7919716651775
1646697600,2022-03-08 00:00:00,UOS/USDT,1.1872,1.225,1.1666,1.1917,1136707.11703124,1360083.4143262514489
1646611200,2022-03-07 00:00:00,UOS/USDT,1.19094,1.23101,1.12469,1.1872,1760702.72737386,2081035.7620168515167
1646524800,2022-03-06 00:00:00,UOS/USDT,1.28684,1.31443,1.18,1.19009,1229863.11915804,1521394.6170803061233
1646438400,2022-03-05 00:00:00,UOS/USDT,1.25756,1.30716,1.23552,1.28681,1077070.09604608,1369625.4385056456024
1646352000,2022-03-04 00:00:00,UOS/USDT,1.40719,1.41,1.22,1.25756,2299593.2773281,3045052.8169316429562
1646265600,2022-03-03 00:00:00,UOS/USDT,1.38904,1.431,1.33,1.4091,2349624.98976739,3248160.9415306790997
1646179200,2022-03-02 00:00:00,UOS/USDT,1.36225,1.399,1.305,1.38904,1900077.97731739,2559655.0693733524545
1646092800,2022-03-01 00:00:00,UOS/USDT,1.3253,1.39,1.28063,1.36518,2583034.76612663,3470693.5653880712538
1646006400,2022-02-28 00:00:00,UOS/USDT,1.17303,1.3451,1.15408,1.32778,2639834.88361919,3354804.4175551110167
1645920000,2022-02-27 00:00:00,UOS/USDT,1.21048,1.32,1.15,1.17192,2233502.90432117,2738254.7361335669372
1645833600,2022-02-26 00:00:00,UOS/USDT,1.24542,1.3,1.19188,1.21081,1364775.32115302,1683851.7672234998842
1645747200,2022-02-25 00:00:00,UOS/USDT,1.15792,1.288,1.15377,1.24741,2365503.35570231,2882804.7471220120035
1645660800,2022-02-24 00:00:00,UOS/USDT,1.194,1.29,0.97562,1.15792,7882498.13850282,8641355.9448647660321
1645574400,2022-02-23 00:00:00,UOS/USDT,1.2717,1.34793,1.172,1.19538,3170771.18308008,4023275.4157670877797
1645488000,2022-02-22 00:00:00,UOS/USDT,1.13592,1.28515,1.076,1.27201,3540158.57320606,4179366.4225172715948
1645401600,2022-02-21 00:00:00,UOS/USDT,1.11956,1.36,1.11001,1.13852,6547118.57761411,8061118.5485832881633
1645315200,2022-02-20 00:00:00,UOS/USDT,1.15116,1.17732,1.10001,1.11763,1576886.22587429,1779400.5470642440014
1645228800,2022-02-19 00:00:00,UOS/USDT,1.19323,1.22943,1.13839,1.15273,1795599.85407709,2119372.4084845714215
1645142400,2022-02-18 00:00:00,UOS/USDT,1.25095,1.36879,1.14865,1.196,3343058.10646515,4134046.0599514756695
1645056000,2022-02-17 00:00:00,UOS/USDT,1.42808,1.455,1.22,1.25114,4756612.16948188,6262074.2996392902016
1644969600,2022-02-16 00:00:00,UOS/USDT,1.332,1.45,1.25001,1.42628,5273323.47250245,7061543.1137854575697
1644883200,2022-02-15 00:00:00,UOS/USDT,1.0397,1.3375,1.036,1.33176,3513710.89161024,4181165.8107135749209
1644796800,2022-02-14 00:00:00,UOS/USDT,1.00867,1.0581,0.92,1.03901,1779959.20456168,1798487.5250239302147
1644710400,2022-02-13 00:00:00,UOS/USDT,1.04502,1.07678,0.995,1.00997,1040211.84090813,1076920.2802100894341
1644624000,2022-02-12 00:00:00,UOS/USDT,1.09626,1.12384,0.94273,1.04434,3894762.82456222,4032357.2343982805322
1644537600,2022-02-11 00:00:00,UOS/USDT,1.20898,1.25676,1.096,1.09757,2087763.02077259,2490532.9419322698064
1644451200,2022-02-10 00:00:00,UOS/USDT,1.29057,1.32232,1.19365,1.2095,2130599.15219988,2666267.8059587956103
1644364800,2022-02-09 00:00:00,UOS/USDT,1.2691,1.32305,1.25,1.29072,1475475.15484136,1895221.7424858901227
1644278400,2022-02-08 00:00:00,UOS/USDT,1.30024,1.34848,1.212,1.26934,2854079.58267875,3664789.1704418812672
