https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FRR,Volume USDT
1661385600,2022-08-25 00:00:00,FRR/USDT,0.00213,0.00232,0.00201,0.0022,83014696.7310108,178074.8250576586025
1661299200,2022-08-24 00:00:00,FRR/USDT,0.00208,0.00235,0.0019,0.00214,94534759.04794179,198378.9401879098954
1661212800,2022-08-23 00:00:00,FRR/USDT,0.00198,0.00225,0.00192,0.00208,84497771.67897479,178032.4335697080481
1661126400,2022-08-22 00:00:00,FRR/USDT,0.00222,0.00222,0.00192,0.002,74785441.696098,150204.1606791266576
1661040000,2022-08-21 00:00:00,FRR/USDT,0.00211,0.00236,0.002,0.00223,86887964.2276026,183199.140218874398
1660953600,2022-08-20 00:00:00,FRR/USDT,0.00216,0.00239,0.00191,0.00213,100011466.31530829,211994.0108644203258
1660867200,2022-08-19 00:00:00,FRR/USDT,0.00267,0.00279,0.00212,0.00218,76658182.04737673,183445.2747998155485
1660780800,2022-08-18 00:00:00,FRR/USDT,0.00285,0.00293,0.00252,0.00267,118243741.5025751,317638.9985613776096
1660694400,2022-08-17 00:00:00,FRR/USDT,0.00267,0.0035,0.00244,0.00285,272414073.17459791,811687.003135971052
1660608000,2022-08-16 00:00:00,FRR/USDT,0.00286,0.00292,0.00244,0.00267,101680426.47989258,269985.3607974155766
1660521600,2022-08-15 00:00:00,FRR/USDT,0.00332,0.0034,0.00281,0.00288,109785661.34659801,342348.9290242004763
1660435200,2022-08-14 00:00:00,FRR/USDT,0.00378,0.00387,0.0032,0.00335,127952590.7995682,444252.3690253042713
1660348800,2022-08-13 00:00:00,FRR/USDT,0.00355,0.00403,0.00349,0.0038,137331269.71847277,519676.515285803623
1660262400,2022-08-12 00:00:00,FRR/USDT,0.00348,0.00379,0.00328,0.00354,103377588.96381052,358614.9072390443667
1660176000,2022-08-11 00:00:00,FRR/USDT,0.00344,0.00369,0.0032,0.00348,94209293.52363347,325652.1501468795825
1660089600,2022-08-10 00:00:00,FRR/USDT,0.00377,0.004,0.00325,0.00346,118781766.43135059,427103.5997945503988
1660003200,2022-08-09 00:00:00,FRR/USDT,0.00358,0.00383,0.00304,0.00377,129662736.24863005,443102.5082541325036
1659916800,2022-08-08 00:00:00,FRR/USDT,0.00366,0.004,0.00292,0.0036,177262183.67107336,620032.8058609134615
1659830400,2022-08-07 00:00:00,FRR/USDT,0.0039,0.0042,0.00366,0.00367,72328945.05451837,285311.8224764914338
1659744000,2022-08-06 00:00:00,FRR/USDT,0.00368,0.00467,0.00331,0.0039,203755161.03014118,820910.273353935358
1659657600,2022-08-05 00:00:00,FRR/USDT,0.00382,0.00419,0.00344,0.00367,140822869.32075699,532759.3789687775058
1659571200,2022-08-04 00:00:00,FRR/USDT,0.00301,0.00449,0.00291,0.00381,376026653.7018922,1403216.4100444703321
1659484800,2022-08-03 00:00:00,FRR/USDT,0.00319,0.00326,0.00254,0.00301,211197293.78518732,612845.9725846568871
1659398400,2022-08-02 00:00:00,FRR/USDT,0.00223,0.0035,0.00223,0.00321,670757091.6926751,1908249.6606399347953
1659312000,2022-08-01 00:00:00,FRR/USDT,0.00178,0.0025,0.00174,0.00222,327378467.35116374,687778.0212782955648
1659225600,2022-07-31 00:00:00,FRR/USDT,0.0017,0.002,0.0016,0.00179,117720982.75735016,212523.0994360556394
1659139200,2022-07-30 00:00:00,FRR/USDT,0.00173,0.00189,0.00155,0.0017,96655933.53319774,167040.3203691697723
1659052800,2022-07-29 00:00:00,FRR/USDT,0.00187,0.00202,0.00163,0.00173,106600308.68849541,189463.8714635055576
1658966400,2022-07-28 00:00:00,FRR/USDT,0.0017,0.00194,0.00163,0.00186,123509352.7174296,221896.9797516236388
1658880000,2022-07-27 00:00:00,FRR/USDT,0.00196,0.00197,0.0016,0.0017,148935708.53968377,260363.0654211236062
1658793600,2022-07-26 00:00:00,FRR/USDT,0.00174,0.0024,0.00174,0.00196,424353005.57409287,874927.1022931280138
1658707200,2022-07-25 00:00:00,FRR/USDT,0.00159,0.00193,0.00148,0.00175,174683934.32181423,296554.236350238022
1658620800,2022-07-24 00:00:00,FRR/USDT,0.00148,0.00201,0.0014,0.00159,307970403.92253699,526859.4395151951197
1658534400,2022-07-23 00:00:00,FRR/USDT,0.00155,0.00158,0.00135,0.00148,77676704.08830245,116318.0561646156383
1658448000,2022-07-22 00:00:00,FRR/USDT,0.00163,0.00168,0.00152,0.00155,66603761.63899259,106641.8824350973217
1658361600,2022-07-21 00:00:00,FRR/USDT,0.00178,0.0021,0.00155,0.00163,237714033.016861,421834.9761879821278
1658275200,2022-07-20 00:00:00,FRR/USDT,0.00167,0.0018,0.00145,0.00178,115827681.6254898,185194.5688005276137
1658188800,2022-07-19 00:00:00,FRR/USDT,0.00165,0.00183,0.00159,0.00167,89699609.26578808,149633.0889595916139
1658102400,2022-07-18 00:00:00,FRR/USDT,0.00173,0.00181,0.0015,0.00164,203615602.3762056,330208.4082324701588
1658016000,2022-07-17 00:00:00,FRR/USDT,0.00194,0.0021,0.0017,0.00174,50912146.84330948,92757.6255272986459
1657929600,2022-07-16 00:00:00,FRR/USDT,0.00187,0.002,0.00177,0.00194,30856929.43485018,57598.4453947781583
1657843200,2022-07-15 00:00:00,FRR/USDT,0.002,0.0021,0.00178,0.00187,43193284.64648572,82549.6100021025489
1657756800,2022-07-14 00:00:00,FRR/USDT,0.00209,0.0022,0.00183,0.002,53229707.95652939,106212.2411861642428
1657670400,2022-07-13 00:00:00,FRR/USDT,0.00215,0.0023,0.002,0.00208,43137516.86340484,92578.8379208088518
1657584000,2022-07-12 00:00:00,FRR/USDT,0.00246,0.00265,0.0019,0.00215,132776886.22886241,288120.0803418267393
1657497600,2022-07-11 00:00:00,FRR/USDT,0.00234,0.00274,0.00216,0.00244,53871127.78540814,130869.1733914406038
1657411200,2022-07-10 00:00:00,FRR/USDT,0.00255,0.00264,0.00226,0.00234,30433819.17743896,74673.7305522618308
1657324800,2022-07-09 00:00:00,FRR/USDT,0.00268,0.00277,0.00245,0.00257,54014026.22013245,140328.4169103510272
1657238400,2022-07-08 00:00:00,FRR/USDT,0.00342,0.00345,0.00244,0.00268,110986555.21529194,310784.9394680653322
1657152000,2022-07-07 00:00:00,FRR/USDT,0.00274,0.00365,0.0027,0.00341,142644461.89470475,444448.608525941219
1657065600,2022-07-06 00:00:00,FRR/USDT,0.00292,0.0033,0.00252,0.00275,75311683.09068354,213526.8517292106845
1656979200,2022-07-05 00:00:00,FRR/USDT,0.0033,0.0034,0.00278,0.0029,55287985.54767969,161944.2463281200869
1656892800,2022-07-04 00:00:00,FRR/USDT,0.00336,0.00421,0.003,0.0033,88314285.85600331,294668.3603985466607
1656806400,2022-07-03 00:00:00,FRR/USDT,0.00278,0.00393,0.00273,0.00335,63451151.78807175,205720.7383781260218
1656720000,2022-07-02 00:00:00,FRR/USDT,0.00326,0.0034,0.00272,0.00278,50443638.07086977,151608.9802796269413
1656633600,2022-07-01 00:00:00,FRR/USDT,0.00337,0.00396,0.00313,0.00326,42581427.26845308,143445.7722967409864
1656547200,2022-06-30 00:00:00,FRR/USDT,0.00379,0.00388,0.00313,0.00334,33582299.75432717,114966.0021651943268
1656460800,2022-06-29 00:00:00,FRR/USDT,0.00415,0.0042,0.00362,0.00379,39017432.26005784,149165.0155680891998
1656374400,2022-06-28 00:00:00,FRR/USDT,0.00442,0.00547,0.004,0.0042,86908252.1106623,399339.8460763678058
1656288000,2022-06-27 00:00:00,FRR/USDT,0.00456,0.0047,0.00406,0.00442,32309843.97385315,140313.3026507642538
1656201600,2022-06-26 00:00:00,FRR/USDT,0.00549,0.0056,0.00443,0.0046,55834628.2844528,273521.796626046961
1656115200,2022-06-25 00:00:00,FRR/USDT,0.00555,0.0059,0.0047,0.0055,57318148.73087053,302917.7844997623781
1656028800,2022-06-24 00:00:00,FRR/USDT,0.00696,0.00727,0.00513,0.00555,67805092.90700734,386425.72238399812
1655942400,2022-06-23 00:00:00,FRR/USDT,0.0077,0.00805,0.0065,0.00691,65640317.26610763,456405.9186990366058
1655856000,2022-06-22 00:00:00,FRR/USDT,0.00746,0.00851,0.00703,0.0077,26926157.96671089,208345.4367362974296
1655769600,2022-06-21 00:00:00,FRR/USDT,0.00819,0.00825,0.007,0.00751,35901121.82415593,270605.0355486904254
1655683200,2022-06-20 00:00:00,FRR/USDT,0.00875,0.0092,0.0073,0.00819,40976170.69904717,335727.0574500854516
1655596800,2022-06-19 00:00:00,FRR/USDT,0.0099,0.0125,0.0071,0.00875,41484533.62057244,395720.4985644729544
1655510400,2022-06-18 00:00:00,FRR/USDT,0.01137,0.01159,0.00879,0.0099,7150214.2521198,72841.3450874875017
1655424000,2022-06-17 00:00:00,FRR/USDT,0.0121,0.01267,0.0107,0.01137,7643774.07874406,87546.4000767734794
1655337600,2022-06-16 00:00:00,FRR/USDT,0.0114,0.0156,0.0112,0.0121,31849900.95536737,425725.3670153862347
1655251200,2022-06-15 00:00:00,FRR/USDT,0.0112,0.0115,0.01015,0.0115,4065004.25126545,44076.851416830755
1655164800,2022-06-14 00:00:00,FRR/USDT,0.0111,0.012,0.0108,0.0112,7225661.43950867,81886.424274979366
1655078400,2022-06-13 00:00:00,FRR/USDT,0.0111,0.0138,0.0101,0.0111,26295054.88780977,307175.194248790139
1654992000,2022-06-12 00:00:00,FRR/USDT,0.0112,0.0116,0.0102,0.0111,3609385.12898625,39512.018611581287
1654905600,2022-06-11 00:00:00,FRR/USDT,0.0129,0.0132,0.0108,0.0113,9373062.15283427,111692.61845180739
1654819200,2022-06-10 00:00:00,FRR/USDT,0.0136,0.0142,0.0123,0.013,7939259.84252114,104752.818367297638
1654732800,2022-06-09 00:00:00,FRR/USDT,0.014,0.0155,0.0134,0.0136,9405851.11651479,134889.278120748894
1654646400,2022-06-08 00:00:00,FRR/USDT,0.0141,0.015,0.0134,0.0139,5275139.79944014,74428.089448063509
1654560000,2022-06-07 00:00:00,FRR/USDT,0.0152,0.0153,0.0131,0.014,14030403.51107292,196631.412412265655
1654473600,2022-06-06 00:00:00,FRR/USDT,0.0137,0.0189,0.0136,0.0153,45760262.17893602,739463.660713184194
1654387200,2022-06-05 00:00:00,FRR/USDT,0.0139,0.0143,0.0126,0.0137,9402920.97899696,125205.180750984152
1654300800,2022-06-04 00:00:00,FRR/USDT,0.0146,0.0147,0.0135,0.0139,3604869.01151424,50307.124665612218
1654214400,2022-06-03 00:00:00,FRR/USDT,0.0152,0.0157,0.0136,0.0146,12137427.40283031,175093.282406297622
1654128000,2022-06-02 00:00:00,FRR/USDT,0.0147,0.0155,0.0142,0.0151,7894018.97860467,116826.258449345725
1654041600,2022-06-01 00:00:00,FRR/USDT,0.0168,0.0191,0.0143,0.0148,24312679.07582155,407092.982271609446
1653955200,2022-05-31 00:00:00,FRR/USDT,0.0156,0.0198,0.0147,0.0168,32071684.923763,549917.875174405157
1653868800,2022-05-30 00:00:00,FRR/USDT,0.0147,0.0165,0.0138,0.0156,16966190.58385428,258869.700663410623
1653782400,2022-05-29 00:00:00,FRR/USDT,0.0147,0.016,0.0138,0.0148,9968089.50104328,147774.484598268817
1653696000,2022-05-28 00:00:00,FRR/USDT,0.0137,0.0172,0.0136,0.0147,16120026.78577263,243866.802361825027
1653609600,2022-05-27 00:00:00,FRR/USDT,0.0151,0.0154,0.0132,0.0137,9852853.8779557,139540.919067665888
1653523200,2022-05-26 00:00:00,FRR/USDT,0.0201,0.027,0.0135,0.0152,64367843.19377912,1152876.131008178469
1653436800,2022-05-25 00:00:00,FRR/USDT,0.0208,0.0209,0.0183,0.02,6828291.62244724,133701.730870410328
1653350400,2022-05-24 00:00:00,FRR/USDT,0.0201,0.0218,0.0194,0.0208,3800682.70743284,77875.026847766046
1653264000,2022-05-23 00:00:00,FRR/USDT,0.0232,0.0236,0.0201,0.0201,5955544.62881974,133904.490155673348
1653177600,2022-05-22 00:00:00,FRR/USDT,0.0247,0.0286,0.022,0.0231,11782489.42091425,291350.925912874558
1653091200,2022-05-21 00:00:00,FRR/USDT,0.0218,0.0291,0.0209,0.0247,11537243.2194721,293127.148714927182
1653004800,2022-05-20 00:00:00,FRR/USDT,0.0267,0.028,0.0212,0.0219,10355667.49265369,252029.411894598862
1652918400,2022-05-19 00:00:00,FRR/USDT,0.0261,0.0383,0.0251,0.0267,23710211.26129712,682477.366140858499
1652832000,2022-05-18 00:00:00,FRR/USDT,0.023,0.0333,0.0227,0.026,24163928.15022818,658364.349152747623
1652745600,2022-05-17 00:00:00,FRR/USDT,0.0207,0.028,0.0189,0.0229,32546472.05739064,731074.205199055069
1652659200,2022-05-16 00:00:00,FRR/USDT,0.013,0.0374,0.0118,0.0207,105879901.13804485,2622379.150916652395
1652572800,2022-05-15 00:00:00,FRR/USDT,0.0113,0.0157,0.011,0.0131,25371640.60660063,338359.011307340843
1652486400,2022-05-14 00:00:00,FRR/USDT,0.011,0.0132,0.0097,0.0113,21090261.79636451,237122.075991754026
1652400000,2022-05-13 00:00:00,FRR/USDT,0.007,0.0174,0.0066,0.0111,59290590.26722129,690643.270722101642
1652313600,2022-05-12 00:00:00,FRR/USDT,0.0123,0.0143,0.0068,0.0069,22129319.28722924,221406.598058718874
1652227200,2022-05-11 00:00:00,FRR/USDT,0.0261,0.0341,0.0102,0.0124,42281309.6038465,941396.996040023665
1652140800,2022-05-10 00:00:00,FRR/USDT,0.0175,0.0339,0.0163,0.0262,50123590.93890867,1271524.450095629527
1652054400,2022-05-09 00:00:00,FRR/USDT,0.0244,0.0247,0.0168,0.0175,10152016.5864791,215782.633460894696
1651968000,2022-05-08 00:00:00,FRR/USDT,0.028,0.0302,0.023,0.0243,23490795.10966653,624810.200898444851
1651881600,2022-05-07 00:00:00,FRR/USDT,0.0319,0.0359,0.0275,0.0279,25689012.94793423,814343.659321028697
1651795200,2022-05-06 00:00:00,FRR/USDT,0.0385,0.0457,0.0279,0.032,41556727.10133557,1431622.437626458779
1651708800,2022-05-05 00:00:00,FRR/USDT,0.048,0.0588,0.0361,0.0385,42511884.98821221,1968587.18815337604
1651622400,2022-05-04 00:00:00,FRR/USDT,0.0557,0.059,0.0409,0.0481,56092832.18567916,2842429.970765010438
1651536000,2022-05-03 00:00:00,FRR/USDT,0.0279,0.0643,0.0271,0.0559,144181184.57216862,6766092.76924254548
1651449600,2022-05-02 00:00:00,FRR/USDT,0.0254,0.045,0.0215,0.0279,192903959.4441796,6176909.785334546003
1651363200,2022-05-01 00:00:00,FRR/USDT,0.0099,0.042,0.0089,0.0254,195500635.0213384,5111856.663135746591
1651276800,2022-04-30 00:00:00,FRR/USDT,0.0119,0.012,0.0097,0.01,2697836.08947421,29597.076500940766
1651190400,2022-04-29 00:00:00,FRR/USDT,0.0139,0.0142,0.0117,0.0119,3044738.60082991,39331.695463302758
1651104000,2022-04-28 00:00:00,FRR/USDT,0.015,0.0151,0.0122,0.0139,4130032.71103516,57688.721079847912
1651017600,2022-04-27 00:00:00,FRR/USDT,0.0153,0.0156,0.0136,0.015,9624099.77053091,138414.109437309699
1650931200,2022-04-26 00:00:00,FRR/USDT,0.0163,0.0165,0.0145,0.0154,2369560.54071608,36979.728037449766
1650844800,2022-04-25 00:00:00,FRR/USDT,0.0174,0.0175,0.0143,0.0163,7617552.51323309,120775.53253415695
1650758400,2022-04-24 00:00:00,FRR/USDT,0.0189,0.0198,0.0171,0.0174,5155024.09580652,94425.638790735563
1650672000,2022-04-23 00:00:00,FRR/USDT,0.018,0.0271,0.017,0.0188,18005766.35230295,378100.746256096099
1650585600,2022-04-22 00:00:00,FRR/USDT,0.0171,0.0185,0.0166,0.018,3620767.32276144,62747.531008392377
1650499200,2022-04-21 00:00:00,FRR/USDT,0.0184,0.0192,0.0168,0.0171,2900476.32328359,51802.608039517812
1650412800,2022-04-20 00:00:00,FRR/USDT,0.0193,0.0204,0.018,0.0185,4266050.00828482,81003.160830662522
1650326400,2022-04-19 00:00:00,FRR/USDT,0.0186,0.0205,0.0169,0.0193,5403416.6887105,99499.747099751714
1650240000,2022-04-18 00:00:00,FRR/USDT,0.0186,0.0195,0.0162,0.0186,3488625.1902062,61992.113679895615
1650153600,2022-04-17 00:00:00,FRR/USDT,0.0189,0.0212,0.018,0.0186,4927224.01795958,97114.634438399027
1650067200,2022-04-16 00:00:00,FRR/USDT,0.0209,0.023,0.0177,0.0189,10425194.65431201,210224.085461051938
1649980800,2022-04-15 00:00:00,FRR/USDT,0.0177,0.0249,0.0159,0.021,26293390.6868392,556273.284991864438
1649894400,2022-04-14 00:00:00,FRR/USDT,0.0185,0.0193,0.0161,0.0178,2685889.42944376,47981.952514100497
1649808000,2022-04-13 00:00:00,FRR/USDT,0.0195,0.0215,0.0176,0.0185,7819327.87315711,153614.376891143558
1649721600,2022-04-12 00:00:00,FRR/USDT,0.0165,0.02,0.0152,0.0195,7066261.74438088,124851.226495637918
1649635200,2022-04-11 00:00:00,FRR/USDT,0.022,0.0226,0.0158,0.0166,9653956.70840187,187547.700326782843
1649548800,2022-04-10 00:00:00,FRR/USDT,0.0261,0.0277,0.0211,0.0218,10082457.00359023,245707.181774751365
1649462400,2022-04-09 00:00:00,FRR/USDT,0.0249,0.031,0.024,0.0262,10247259.13957555,277625.54915738468
1649376000,2022-04-08 00:00:00,FRR/USDT,0.0323,0.0332,0.0244,0.0249,11803934.72151645,344123.95792424243
1649289600,2022-04-07 00:00:00,FRR/USDT,0.0489,0.0493,0.0304,0.0323,12861751.52752012,470653.613754776645
1649203200,2022-04-06 00:00:00,FRR/USDT,0.0532,0.0535,0.0442,0.0489,1991986.73561979,100029.980541233057
1649116800,2022-04-05 00:00:00,FRR/USDT,0.0552,0.0566,0.0507,0.0532,2218883.21069863,119093.119346932503
1649030400,2022-04-04 00:00:00,FRR/USDT,0.0588,0.0601,0.053,0.0554,2682046.07788659,151072.728111077064
1648944000,2022-04-03 00:00:00,FRR/USDT,0.0609,0.073,0.0455,0.0588,9152651.18443044,552613.817218203672
1648857600,2022-04-02 00:00:00,FRR/USDT,0.0556,0.0699,0.0551,0.061,7338707.10043126,463693.478369922366
1648771200,2022-04-01 00:00:00,FRR/USDT,0.056,0.0575,0.0522,0.0557,2464123.59054016,134859.518037099189
1648684800,2022-03-31 00:00:00,FRR/USDT,0.0639,0.066,0.0541,0.0559,4908092.64367614,293276.070170846128
1648598400,2022-03-30 00:00:00,FRR/USDT,0.0794,0.0849,0.0504,0.064,22556364.77754224,1419452.399576990777
1648512000,2022-03-29 00:00:00,FRR/USDT,0.1048,0.1067,0.075,0.0793,9502340.72481719,802926.523169559512
1648425600,2022-03-28 00:00:00,FRR/USDT,0.1174,0.1176,0.0997,0.1049,2856456.60955794,306815.058767208622
1648339200,2022-03-27 00:00:00,FRR/USDT,0.1201,0.1257,0.1145,0.1174,589093.23300702,71114.279828085528
1648252800,2022-03-26 00:00:00,FRR/USDT,0.1231,0.125,0.1172,0.1201,965010.73443679,117087.806962407792
1648166400,2022-03-25 00:00:00,FRR/USDT,0.1222,0.128,0.1217,0.1236,1263363.97423863,156123.179013489917
1648080000,2022-03-24 00:00:00,FRR/USDT,0.123,0.1255,0.1174,0.1224,2263522.57383868,276053.026270143585
1647993600,2022-03-23 00:00:00,FRR/USDT,0.1329,0.1329,0.1205,0.1232,1463845.63506826,184369.557540268548
1647907200,2022-03-22 00:00:00,FRR/USDT,0.1169,0.145,0.1134,0.1329,1651368.46311279,207028.651113576992
1647820800,2022-03-21 00:00:00,FRR/USDT,0.1153,0.1381,0.1108,0.1169,874691.69167522,104715.229536049062
1647734400,2022-03-20 00:00:00,FRR/USDT,0.1146,0.1889,0.1109,0.1148,2344857.43618206,303023.867886847246
1647648000,2022-03-19 00:00:00,FRR/USDT,0.1108,0.1149,0.1099,0.1147,201685.80803211,22660.999221479066
1647561600,2022-03-18 00:00:00,FRR/USDT,0.112,0.1136,0.1081,0.1109,916014.6790418,102106.435298021552
1647475200,2022-03-17 00:00:00,FRR/USDT,0.1207,0.1223,0.1081,0.1117,1174472.10998845,132984.29125767284
1647388800,2022-03-16 00:00:00,FRR/USDT,0.1201,0.1238,0.1189,0.1206,941548.75624258,112715.852466595536
1647302400,2022-03-15 00:00:00,FRR/USDT,0.124,0.1261,0.1182,0.1201,1048132.67053305,128954.911535927026
1647216000,2022-03-14 00:00:00,FRR/USDT,0.1278,0.1284,0.1236,0.1239,1342871.73279022,170473.274752998518
1647129600,2022-03-13 00:00:00,FRR/USDT,0.13,0.1319,0.1275,0.1279,657415.68590685,85046.197834947799
1647043200,2022-03-12 00:00:00,FRR/USDT,0.131,0.1341,0.1292,0.13,600747.2941085,79355.18909482702
1646956800,2022-03-11 00:00:00,FRR/USDT,0.1295,0.1347,0.1289,0.1314,822978.75218452,106825.215888660205
1646870400,2022-03-10 00:00:00,FRR/USDT,0.1341,0.135,0.1292,0.13,1506210.11439867,200370.632388515413
1646784000,2022-03-09 00:00:00,FRR/USDT,0.1325,0.1358,0.1313,0.1341,984988.4588829,130989.683997990062
1646697600,2022-03-08 00:00:00,FRR/USDT,0.1336,0.1346,0.1304,0.1324,1962938.17098005,260836.283809083056
1646611200,2022-03-07 00:00:00,FRR/USDT,0.1362,0.1389,0.132,0.1336,1135984.56637777,152368.175557791166
1646524800,2022-03-06 00:00:00,FRR/USDT,0.1349,0.1389,0.1334,0.1362,1566768.93928984,213208.647965175595
1646438400,2022-03-05 00:00:00,FRR/USDT,0.1391,0.1407,0.1349,0.1349,584314.16954357,80906.043965660171
1646352000,2022-03-04 00:00:00,FRR/USDT,0.1445,0.1448,0.139,0.1391,4418186.87145594,625819.139251198924
1646265600,2022-03-03 00:00:00,FRR/USDT,0.147,0.153,0.1432,0.1445,1109671.32679479,163936.891529680362
1646179200,2022-03-02 00:00:00,FRR/USDT,0.1506,0.1517,0.146,0.1471,545124.26925851,81889.139248925757
1646092800,2022-03-01 00:00:00,FRR/USDT,0.1536,0.1571,0.1501,0.1505,900217.99916145,137557.362770264579
1646006400,2022-02-28 00:00:00,FRR/USDT,0.1545,0.156,0.1505,0.1535,761711.86774467,117170.66578704142
1645920000,2022-02-27 00:00:00,FRR/USDT,0.1579,0.1638,0.1544,0.1551,585064.59393062,93099.598341799317
1645833600,2022-02-26 00:00:00,FRR/USDT,0.1624,0.1863,0.157,0.1579,525517.18026702,89407.717320824518
1645747200,2022-02-25 00:00:00,FRR/USDT,0.1598,0.167,0.1586,0.1622,1339252.28112145,215156.587834769725
1645660800,2022-02-24 00:00:00,FRR/USDT,0.1726,0.1763,0.1597,0.1606,1640287.10850997,272062.837781844105
1645574400,2022-02-23 00:00:00,FRR/USDT,0.1727,0.1894,0.1662,0.1727,1473247.69610405,253233.404064816421
1645488000,2022-02-22 00:00:00,FRR/USDT,0.1946,0.1955,0.1684,0.1727,2118237.88524721,390976.658437032418
1645401600,2022-02-21 00:00:00,FRR/USDT,0.2051,0.2078,0.1915,0.1951,2478012.49562772,503960.414273713904
1645315200,2022-02-20 00:00:00,FRR/USDT,0.2082,0.2443,0.1681,0.205,4181898.17395968,855324.477444035797
1645228800,2022-02-19 00:00:00,FRR/USDT,0.21,0.2152,0.2056,0.2075,1703301.56183757,356872.119745579424
1645142400,2022-02-18 00:00:00,FRR/USDT,0.2107,0.214,0.2091,0.2102,2731087.55956272,575827.35095652342
1645056000,2022-02-17 00:00:00,FRR/USDT,0.217,0.22,0.208,0.2107,2999310.6586493,639652.861258962451
1644969600,2022-02-16 00:00:00,FRR/USDT,0.2178,0.22,0.2101,0.2178,3939673.41487861,849734.613366126593
1644883200,2022-02-15 00:00:00,FRR/USDT,0.2188,0.2335,0.208,0.2188,3638935.29493967,817112.034178585674
1644796800,2022-02-14 00:00:00,FRR/USDT,0.21,0.26,0.21,0.2196,4345923.4242491,966531.905482133956
1644710400,2022-02-13 00:00:00,FRR/USDT,0.1767,0.2677,0.1756,0.21,4902570.77727735,979061.520682506813
1644624000,2022-02-12 00:00:00,FRR/USDT,0.1873,0.1879,0.176,0.176,2218556.91281688,394662.703372115466
1644537600,2022-02-11 00:00:00,FRR/USDT,0.2057,0.2067,0.185,0.1873,2770450.8495964,557048.512694666548
1644451200,2022-02-10 00:00:00,FRR/USDT,0.2144,0.226,0.2057,0.2057,3661659.18435,791890.984009597658
1644364800,2022-02-09 00:00:00,FRR/USDT,0.1966,0.248,0.1911,0.2138,3012285.82085486,637350.99991715271
1644278400,2022-02-08 00:00:00,FRR/USDT,0.1889,0.2103,0.1459,0.1974,3614961.17940392,651283.045376211153
1644192000,2022-02-07 00:00:00,FRR/USDT,0.1935,0.2022,0.176,0.1881,1356445.7809531,258227.881876506299
1644105600,2022-02-06 00:00:00,FRR/USDT,0.189,0.198,0.1838,0.1926,1107305.7432271,210879.147245093179
