https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FRA,Volume USDT
1661299200,2022-08-24 00:00:00,FRA/USDT,0.006959,0.007284,0.00645,0.006812,9002040.3931,61171.1387921044
1661212800,2022-08-23 00:00:00,FRA/USDT,0.006694,0.007195,0.006609,0.007023,7084567.08111034,49085.93690525092122
1661126400,2022-08-22 00:00:00,FRA/USDT,0.007149,0.007277,0.006303,0.006694,12234767.8814,82995.9232099424
1661040000,2022-08-21 00:00:00,FRA/USDT,0.007357,0.0076,0.00706,0.007149,8620873.0372,62445.6224177617
1660953600,2022-08-20 00:00:00,FRA/USDT,0.00726,0.0078,0.00706,0.0073,10089591.2478,74783.4673499233
1660867200,2022-08-19 00:00:00,FRA/USDT,0.00848,0.008495,0.0072,0.007235,17749038.14695386,135031.00388939735324
1660780800,2022-08-18 00:00:00,FRA/USDT,0.00829,0.009,0.007886,0.00848,19188481.3998,160496.3993556883
1660694400,2022-08-17 00:00:00,FRA/USDT,0.00728,0.00867,0.00728,0.008291,26013310.8892,209554.446830804
1660608000,2022-08-16 00:00:00,FRA/USDT,0.007664,0.008,0.007,0.00728,15386717.2781,113182.6662627344
1660521600,2022-08-15 00:00:00,FRA/USDT,0.008107,0.008163,0.0075,0.007664,12046245.8972,93121.1946516619
1660435200,2022-08-14 00:00:00,FRA/USDT,0.009085,0.0096,0.00782,0.008107,27953383.9634,238383.1381896777
1660348800,2022-08-13 00:00:00,FRA/USDT,0.007819,0.009932,0.007751,0.009085,56304830.9912,491542.324623087
1660262400,2022-08-12 00:00:00,FRA/USDT,0.008032,0.008245,0.007544,0.007819,20172118.6649,158685.3423664974
1660176000,2022-08-11 00:00:00,FRA/USDT,0.007626,0.0086,0.007509,0.008099,22020332.7364,174256.8175560195
1660089600,2022-08-10 00:00:00,FRA/USDT,0.00817,0.00896,0.007277,0.007626,44588768.1899,352792.6465736641
1660003200,2022-08-09 00:00:00,FRA/USDT,0.008044,0.008616,0.00715,0.008169,45051327.0327,354681.318653904
1659916800,2022-08-08 00:00:00,FRA/USDT,0.008301,0.008301,0.007003,0.00811,55703201.6356,415818.1979350856
1659830400,2022-08-07 00:00:00,FRA/USDT,0.008831,0.009059,0.008,0.008279,35071309.317,296463.2180971066
1659744000,2022-08-06 00:00:00,FRA/USDT,0.008435,0.00946,0.008226,0.008757,54235421.7319,478627.5539063858
1659657600,2022-08-05 00:00:00,FRA/USDT,0.009496,0.0103,0.008205,0.008435,104894980.8812,962745.880985343
1659571200,2022-08-04 00:00:00,FRA/USDT,0.007682,0.011666,0.006698,0.00949,197106436.80583621,1780773.84584872163458
1659484800,2022-08-03 00:00:00,FRA/USDT,0.00997,0.01008,0.007161,0.007682,161750022.50740088,1347953.18598648812648
1659398400,2022-08-02 00:00:00,FRA/USDT,0.005954,0.015345,0.005707,0.00997,376211898.64282979,3569632.62012956563912
1659312000,2022-08-01 00:00:00,FRA/USDT,0.00312,0.006363,0.002777,0.005956,242938889.863,1204494.17211215146328
1659225600,2022-07-31 00:00:00,FRA/USDT,0.003329,0.004,0.00309,0.003103,149049697.86571513,534053.55928267065925
1659139200,2022-07-30 00:00:00,FRA/USDT,0.002184,0.003765,0.002168,0.003328,236115888.17338344,698778.03311416121803
1659052800,2022-07-29 00:00:00,FRA/USDT,0.002294,0.0027,0.001906,0.002169,114067449.953,256906.4925218130292
1658966400,2022-07-28 00:00:00,FRA/USDT,0.001714,0.002416,0.001677,0.002294,90737967.419,186882.9921932569
1658880000,2022-07-27 00:00:00,FRA/USDT,0.002018,0.002126,0.00157,0.00173,119814998.8632,212650.7967172828
1658793600,2022-07-26 00:00:00,FRA/USDT,0.00168,0.002499,0.001407,0.002018,341186286.22440162,689456.4893534136224
1658707200,2022-07-25 00:00:00,FRA/USDT,0.001376,0.00216,0.00117,0.001688,164534117.91389464,231629.47334140138365
1658620800,2022-07-24 00:00:00,FRA/USDT,0.001077,0.0014,0.00107,0.001367,76923260.00058918,93442.117225566493
1658534400,2022-07-23 00:00:00,FRA/USDT,0.001057,0.0011,0.00103,0.001077,18759719.0159,19845.7783404361
1658448000,2022-07-22 00:00:00,FRA/USDT,0.001052,0.00118,0.001041,0.001067,34531736.4696,37522.2039096011
1658361600,2022-07-21 00:00:00,FRA/USDT,0.001109,0.001186,0.000983,0.001052,90051531.4998,97079.3350824843
1658275200,2022-07-20 00:00:00,FRA/USDT,0.001118,0.00139,0.001097,0.001116,66567972.07514201,81885.62019156247306
1658188800,2022-07-19 00:00:00,FRA/USDT,0.001047,0.00126,0.00104,0.001128,38366713.55449688,43188.63833405009015
1658102400,2022-07-18 00:00:00,FRA/USDT,0.001137,0.001138,0.001006,0.001047,55410201.94071652,59561.17420743267563
1658016000,2022-07-17 00:00:00,FRA/USDT,0.001129,0.0012,0.001066,0.001137,27264955.37226737,30345.67079653481019
1657929600,2022-07-16 00:00:00,FRA/USDT,0.001093,0.00118,0.001037,0.001131,23483446.10387954,25668.79881736631829
1657843200,2022-07-15 00:00:00,FRA/USDT,0.001113,0.00118,0.001024,0.001101,43977270.49979304,48175.23340622028037
1657756800,2022-07-14 00:00:00,FRA/USDT,0.001032,0.001216,0.001017,0.001108,102011674.51537417,112337.78438163772872
1657670400,2022-07-13 00:00:00,FRA/USDT,0.000998,0.001285,0.000965,0.001031,197884646.36337211,214864.15896210798757
1657584000,2022-07-12 00:00:00,FRA/USDT,0.000963,0.001129,0.000932,0.000996,124893300.02227373,128061.81163608681505
1657497600,2022-07-11 00:00:00,FRA/USDT,0.000963,0.001052,0.000954,0.000964,25844781.71487845,26154.20941709326721
1657411200,2022-07-10 00:00:00,FRA/USDT,0.001026,0.001039,0.000953,0.000954,27996709.40997914,27521.98834051038677
1657324800,2022-07-09 00:00:00,FRA/USDT,0.001012,0.00144,0.00098,0.001026,159321884.69576949,183674.06023666288977
1657238400,2022-07-08 00:00:00,FRA/USDT,0.00103,0.001085,0.00095,0.001003,51872966.11109685,52713.57168282147556
1657152000,2022-07-07 00:00:00,FRA/USDT,0.000953,0.001081,0.000952,0.00104,83360945.8123935,83968.872208020547
1657065600,2022-07-06 00:00:00,FRA/USDT,0.001036,0.001199,0.000904,0.000954,143032810.94843723,147981.77758526727402
1656979200,2022-07-05 00:00:00,FRA/USDT,0.000956,0.001247,0.000899,0.001036,223127523.08149086,239730.46521372787557
1656892800,2022-07-04 00:00:00,FRA/USDT,0.001001,0.001004,0.000911,0.000956,48975656.43611229,46980.6824599149012
1656806400,2022-07-03 00:00:00,FRA/USDT,0.001175,0.001189,0.000873,0.001,120581624.14287524,122873.95441453149537
1656720000,2022-07-02 00:00:00,FRA/USDT,0.001069,0.001545,0.001063,0.001177,243885064.16916361,303990.12866906729791
1656633600,2022-07-01 00:00:00,FRA/USDT,0.001033,0.0012,0.001,0.001068,111027371.22597748,120322.2795439133682
1656547200,2022-06-30 00:00:00,FRA/USDT,0.001025,0.001169,0.000934,0.001035,80618250.27642801,85539.44417060946088
1656460800,2022-06-29 00:00:00,FRA/USDT,0.001082,0.001087,0.000948,0.001004,31033196.3475099,31506.25606248583181
1656374400,2022-06-28 00:00:00,FRA/USDT,0.001136,0.00117,0.001027,0.001066,30304572.26887139,33663.41110652447203
1656288000,2022-06-27 00:00:00,FRA/USDT,0.001184,0.001207,0.001091,0.001116,22565177.0493784,26058.84486132889295
1656201600,2022-06-26 00:00:00,FRA/USDT,0.001192,0.001229,0.001149,0.001186,36881325.69549702,43555.80709807526454
1656115200,2022-06-25 00:00:00,FRA/USDT,0.001217,0.00162,0.00115,0.001206,118726847.60877985,154285.06932101157857
1656028800,2022-06-24 00:00:00,FRA/USDT,0.001191,0.0013,0.001151,0.001218,26623861.15502752,32228.40369713243073
1655942400,2022-06-23 00:00:00,FRA/USDT,0.00118,0.001298,0.001149,0.00119,47534169.93985751,56793.57644621523896
1655856000,2022-06-22 00:00:00,FRA/USDT,0.001307,0.001327,0.00115,0.001179,69317005.19896874,84018.8864657106383
1655769600,2022-06-21 00:00:00,FRA/USDT,0.001403,0.0015,0.001305,0.00131,44048105.75392964,61081.89647934845338
1655683200,2022-06-20 00:00:00,FRA/USDT,0.001357,0.001475,0.00125,0.001403,39072744.24304742,53617.24219588953991
1655596800,2022-06-19 00:00:00,FRA/USDT,0.001344,0.00157,0.001259,0.001368,139057292.91719243,192629.78434726640443
1655510400,2022-06-18 00:00:00,FRA/USDT,0.00129,0.003,0.00122,0.001344,420079399.11847181,776975.6797675349903
1655424000,2022-06-17 00:00:00,FRA/USDT,0.00133,0.00137,0.001227,0.001288,23637608.60423105,30438.2148651974108
1655337600,2022-06-16 00:00:00,FRA/USDT,0.001438,0.00194,0.001292,0.001325,105934063.01962481,162513.78896771761936
1655251200,2022-06-15 00:00:00,FRA/USDT,0.00139,0.001594,0.001282,0.001427,42525501.20996635,59287.2328000838591
1655164800,2022-06-14 00:00:00,FRA/USDT,0.00136,0.00217,0.00126,0.00138,68590608.37328464,99938.8010093875036
1655078400,2022-06-13 00:00:00,FRA/USDT,0.00193,0.00194,0.0012,0.00137,39099786.52675425,56284.4608759696836
1654992000,2022-06-12 00:00:00,FRA/USDT,0.00215,0.00215,0.00177,0.00193,13875457.8714173,26613.6451670527978
1654905600,2022-06-11 00:00:00,FRA/USDT,0.00237,0.00237,0.00196,0.00213,14202433.57482277,30376.4811611854343
1654819200,2022-06-10 00:00:00,FRA/USDT,0.00244,0.00278,0.00226,0.00234,27942010.83322382,68301.0416522032654
1654732800,2022-06-09 00:00:00,FRA/USDT,0.00239,0.00295,0.00222,0.00244,57453752.98318134,145271.2409552470889
1654646400,2022-06-08 00:00:00,FRA/USDT,0.00258,0.00269,0.00221,0.00236,23236635.57318892,56251.6539592154331
1654560000,2022-06-07 00:00:00,FRA/USDT,0.00285,0.00294,0.00244,0.00258,54896230.63066832,144443.9281526914653
1654473600,2022-06-06 00:00:00,FRA/USDT,0.00278,0.00361,0.00269,0.00286,154258753.62533107,487615.7901442457442
1654387200,2022-06-05 00:00:00,FRA/USDT,0.00296,0.00382,0.00264,0.00278,111889087.99436669,345659.9646486586852
1654300800,2022-06-04 00:00:00,FRA/USDT,0.00296,0.00344,0.00282,0.00298,19672345.70001027,61688.547393628995
1654214400,2022-06-03 00:00:00,FRA/USDT,0.00308,0.00315,0.00285,0.00298,16071132.71402722,49072.9120351997855
1654128000,2022-06-02 00:00:00,FRA/USDT,0.0032,0.00339,0.003,0.00309,7062311.02040019,22164.8954590328139
1654041600,2022-06-01 00:00:00,FRA/USDT,0.00359,0.00515,0.00313,0.0032,34156360.33600068,132497.268150159751
1653955200,2022-05-31 00:00:00,FRA/USDT,0.00347,0.00419,0.0034,0.00359,54100225.94245977,201318.1737667721524
1653868800,2022-05-30 00:00:00,FRA/USDT,0.00332,0.00398,0.00324,0.00344,15609389.67684083,56325.3402800862271
1653782400,2022-05-29 00:00:00,FRA/USDT,0.00322,0.00355,0.00317,0.00338,3837093.95306891,12854.4338224252366
1653696000,2022-05-28 00:00:00,FRA/USDT,0.00339,0.00384,0.00301,0.00322,12460109.56348949,41781.8879748951018
1653609600,2022-05-27 00:00:00,FRA/USDT,0.00374,0.00375,0.00329,0.00338,5690312.52499323,20224.8204044160875
1653523200,2022-05-26 00:00:00,FRA/USDT,0.00413,0.00419,0.0037,0.00374,6109206.05393592,23884.9649921061108
1653436800,2022-05-25 00:00:00,FRA/USDT,0.00406,0.0046,0.004,0.00414,26519770.87853955,110526.6052906070301
1653350400,2022-05-24 00:00:00,FRA/USDT,0.00435,0.00457,0.00382,0.00407,21150193.62508841,87825.4436943890045
1653264000,2022-05-23 00:00:00,FRA/USDT,0.00447,0.00635,0.00405,0.00434,37215788.58911475,180301.3298821914595
1653177600,2022-05-22 00:00:00,FRA/USDT,0.00473,0.00494,0.00437,0.00447,5562138.60199496,25424.1760196155956
1653091200,2022-05-21 00:00:00,FRA/USDT,0.00464,0.00504,0.00448,0.00476,5364988.38941125,25255.4074504096497
1653004800,2022-05-20 00:00:00,FRA/USDT,0.00498,0.00498,0.0044,0.00465,8107799.21913625,38129.1615809910887
1652918400,2022-05-19 00:00:00,FRA/USDT,0.00448,0.00875,0.00441,0.00498,38280652.55215349,225277.0024324884563
1652832000,2022-05-18 00:00:00,FRA/USDT,0.00518,0.0052,0.00421,0.00448,6913834.35546541,32521.1224447212726
1652745600,2022-05-17 00:00:00,FRA/USDT,0.00491,0.00547,0.00433,0.00518,14763761.41866291,72220.3103015513947
1652659200,2022-05-16 00:00:00,FRA/USDT,0.00542,0.00558,0.00381,0.00495,34752408.00741078,159239.8749231538986
1652572800,2022-05-15 00:00:00,FRA/USDT,0.00521,0.00581,0.00485,0.00536,19128928.02717674,101884.6547485505876
1652486400,2022-05-14 00:00:00,FRA/USDT,0.00434,0.00599,0.00432,0.00516,21842237.51523356,109013.0231257947409
1652400000,2022-05-13 00:00:00,FRA/USDT,0.0039,0.00516,0.00347,0.00434,21011247.89330728,86474.1118927106337
1652313600,2022-05-12 00:00:00,FRA/USDT,0.00422,0.00432,0.00302,0.00394,13428358.78952492,47021.4458731945789
1652227200,2022-05-11 00:00:00,FRA/USDT,0.00542,0.00661,0.00413,0.00422,25029211.37356604,134258.9432180715086
1652140800,2022-05-10 00:00:00,FRA/USDT,0.0054,0.00816,0.00458,0.00538,40699448.95169719,246836.0082882814258
1652054400,2022-05-09 00:00:00,FRA/USDT,0.00708,0.00719,0.0053,0.00542,15723064.710151,96001.1464099851384
1651968000,2022-05-08 00:00:00,FRA/USDT,0.0066,0.0116,0.006,0.0071,41925044.66145843,344451.0976618578433
1651881600,2022-05-07 00:00:00,FRA/USDT,0.00689,0.0075,0.00636,0.00659,11423551.84338142,78226.7630279244668
1651795200,2022-05-06 00:00:00,FRA/USDT,0.00713,0.00827,0.00635,0.00695,25564199.58917495,182734.2345942297118
1651708800,2022-05-05 00:00:00,FRA/USDT,0.00845,0.00899,0.00698,0.00716,28689102.44811299,230716.556867411711
1651622400,2022-05-04 00:00:00,FRA/USDT,0.00856,0.01004,0.00817,0.00843,42799495.61644764,379939.1501103264388
1651536000,2022-05-03 00:00:00,FRA/USDT,0.00932,0.0149,0.00855,0.0086,105380541.61510417,1157489.1999402377393
1651449600,2022-05-02 00:00:00,FRA/USDT,0.00767,0.01832,0.0075,0.00935,78019401.1635304,943041.0731810292204
1651363200,2022-05-01 00:00:00,FRA/USDT,0.00845,0.00871,0.00662,0.00756,14675722.83881643,113812.1154573341959
1651276800,2022-04-30 00:00:00,FRA/USDT,0.00928,0.00932,0.00812,0.00841,9860481.742568,84971.6601689683102
1651190400,2022-04-29 00:00:00,FRA/USDT,0.01064,0.01154,0.00904,0.00932,10737083.06576511,109297.1443529629569
1651104000,2022-04-28 00:00:00,FRA/USDT,0.01149,0.01232,0.01054,0.01064,10063989.15107148,114041.3462559639928
1651017600,2022-04-27 00:00:00,FRA/USDT,0.01199,0.01338,0.01131,0.01149,13299911.25207455,165145.5114157741063
1650931200,2022-04-26 00:00:00,FRA/USDT,0.01302,0.01366,0.01185,0.01199,11943004.53532265,152162.7949850755072
1650844800,2022-04-25 00:00:00,FRA/USDT,0.01368,0.01397,0.01201,0.01303,12182765.81553004,159351.0968246949686
1650758400,2022-04-24 00:00:00,FRA/USDT,0.0139,0.0143,0.01317,0.01365,9712468.18753665,133943.2875195241088
1650672000,2022-04-23 00:00:00,FRA/USDT,0.01366,0.01494,0.01338,0.01393,8057040.04034901,113070.3502963412288
1650585600,2022-04-22 00:00:00,FRA/USDT,0.0134,0.01456,0.01319,0.01366,8631919.23514891,119109.9844843561817
1650499200,2022-04-21 00:00:00,FRA/USDT,0.01512,0.01792,0.01301,0.01336,19715414.23873894,296476.6259778062595
1650412800,2022-04-20 00:00:00,FRA/USDT,0.01311,0.03,0.013,0.01515,41349943.66699492,713889.7106438978044
1650326400,2022-04-19 00:00:00,FRA/USDT,0.01451,0.01496,0.01287,0.01306,9704072.55306115,135861.0298534424346
1650240000,2022-04-18 00:00:00,FRA/USDT,0.01412,0.01499,0.01348,0.01445,21595837.62554026,302236.3353658260285
1650153600,2022-04-17 00:00:00,FRA/USDT,0.01371,0.01519,0.01345,0.01411,15999832.64720994,223721.0099834711794
1650067200,2022-04-16 00:00:00,FRA/USDT,0.01501,0.0152,0.01271,0.01371,15753446.83467391,225081.3924113632254
1649980800,2022-04-15 00:00:00,FRA/USDT,0.01438,0.01628,0.014,0.01502,16116263.36517139,235197.8804079124329
1649894400,2022-04-14 00:00:00,FRA/USDT,0.01649,0.01716,0.01301,0.01438,27585887.02919698,414570.3905407237311
1649808000,2022-04-13 00:00:00,FRA/USDT,0.0183,0.019,0.01597,0.0164,51280717.56804771,879817.1656424055467
1649721600,2022-04-12 00:00:00,FRA/USDT,0.018,0.045,0.01555,0.0183,122533333.61824924,2791605.4034800215113
