Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume NXT,Volume BTC
1599177600.0,2020-09-04,NXTBTC,1.07e-06,1.16e-06,1.04e-06,1.13e-06,1283119.46,1.424
1599091200.0,2020-09-03,NXTBTC,1.12e-06,1.17e-06,1.06e-06,1.07e-06,2038673.36,2.245
1599004800.0,2020-09-02,NXTBTC,1.14e-06,1.14e-06,1.1e-06,1.12e-06,691615.65,0.7681
1598918400.0,2020-09-01,NXTBTC,1.11e-06,1.15e-06,1.11e-06,1.14e-06,493846.02,0.5606
1598832000.0,2020-08-31,NXTBTC,1.11e-06,1.19e-06,1.09e-06,1.11e-06,1596190.19,1.825
1598745600.0,2020-08-30,NXTBTC,1.1e-06,1.13e-06,1.08e-06,1.11e-06,460573.48,0.5067
1598659200.0,2020-08-29,NXTBTC,1.12e-06,1.13e-06,1.1e-06,1.1e-06,61451.42,0.06841
1598572800.0,2020-08-28,NXTBTC,1.11e-06,1.12e-06,1.1e-06,1.12e-06,136832.75,0.1522
1598486400.0,2020-08-27,NXTBTC,1.1e-06,1.12e-06,1.09e-06,1.11e-06,108524.32,0.12
1598400000.0,2020-08-26,NXTBTC,1.11e-06,1.11e-06,1.08e-06,1.1e-06,220490.09,0.2437
1598313600.0,2020-08-25,NXTBTC,1.11e-06,1.12e-06,1.09e-06,1.11e-06,191747.54,0.2106
1598227200.0,2020-08-24,NXTBTC,1.09e-06,1.12e-06,1.08e-06,1.11e-06,267344.15,0.2953
1598140800.0,2020-08-23,NXTBTC,1.11e-06,1.11e-06,1.08e-06,1.09e-06,171193.41,0.1884
1598054400.0,2020-08-22,NXTBTC,1.11e-06,1.11e-06,1.09e-06,1.11e-06,608659.7,0.6746
1597968000.0,2020-08-21,NXTBTC,1.11e-06,1.14e-06,1.09e-06,1.11e-06,280032.86,0.3115
1597881600.0,2020-08-20,NXTBTC,1.11e-06,1.13e-06,1.08e-06,1.11e-06,566360.14,0.6275
1597795200.0,2020-08-19,NXTBTC,1.14e-06,1.14e-06,1.08e-06,1.11e-06,440248.18,0.4922
1597708800.0,2020-08-18,NXTBTC,1.15e-06,1.18e-06,1.13e-06,1.14e-06,586391.23,0.6751
1597622400.0,2020-08-17,NXTBTC,1.12e-06,1.16e-06,1.11e-06,1.15e-06,1218141.76,1.38
1597536000.0,2020-08-16,NXTBTC,1.13e-06,1.13e-06,1.1e-06,1.12e-06,193525.37,0.2172
1597449600.0,2020-08-15,NXTBTC,1.13e-06,1.13e-06,1.11e-06,1.13e-06,355512.47,0.3959
1597363200.0,2020-08-14,NXTBTC,1.17e-06,1.17e-06,1.01e-06,1.13e-06,1749854.59,1.887
1597276800.0,2020-08-13,NXTBTC,1.12e-06,1.18e-06,1.11e-06,1.17e-06,368257.67,0.4218
1597190400.0,2020-08-12,NXTBTC,1.12e-06,1.14e-06,1.06e-06,1.12e-06,790621.66,0.8669
1597104000.0,2020-08-11,NXTBTC,1.11e-06,1.14e-06,1.1e-06,1.12e-06,470776.86,0.5261
1597017600.0,2020-08-10,NXTBTC,1.16e-06,1.17e-06,1.08e-06,1.11e-06,1016627.45,1.143
1596931200.0,2020-08-09,NXTBTC,1.21e-06,1.23e-06,1.16e-06,1.16e-06,287569.7,0.342
1596844800.0,2020-08-08,NXTBTC,1.17e-06,1.24e-06,1.16e-06,1.21e-06,463795.28,0.5614
1596758400.0,2020-08-07,NXTBTC,1.16e-06,1.23e-06,1.15e-06,1.17e-06,1319809.43,1.567
1596672000.0,2020-08-06,NXTBTC,1.08e-06,1.21e-06,1.08e-06,1.16e-06,1029213.59,1.202
1596585600.0,2020-08-05,NXTBTC,1.07e-06,1.11e-06,1.06e-06,1.08e-06,364077.76,0.3956
1596499200.0,2020-08-04,NXTBTC,1.07e-06,1.1e-06,1.05e-06,1.07e-06,268619.8,0.2886
1596412800.0,2020-08-03,NXTBTC,1.08e-06,1.09e-06,1.06e-06,1.07e-06,164918.38,0.1763
1596326400.0,2020-08-02,NXTBTC,1.08e-06,1.11e-06,1.05e-06,1.08e-06,700834.83,0.758
1596240000.0,2020-08-01,NXTBTC,1.11e-06,1.11e-06,1.06e-06,1.08e-06,358181.48,0.3859
1596153600.0,2020-07-31,NXTBTC,1.09e-06,1.13e-06,1.07e-06,1.11e-06,563154.6,0.6192
1596067200.0,2020-07-30,NXTBTC,1.07e-06,1.1e-06,1.06e-06,1.09e-06,231792.38,0.2507
1595980800.0,2020-07-29,NXTBTC,1.08e-06,1.11e-06,1.05e-06,1.07e-06,224856.9,0.2405
1595894400.0,2020-07-28,NXTBTC,1.07e-06,1.09e-06,1.06e-06,1.08e-06,186651.12,0.1992
1595808000.0,2020-07-27,NXTBTC,1.17e-06,1.18e-06,1.06e-06,1.07e-06,1155959.15,1.303
1595721600.0,2020-07-26,NXTBTC,1.17e-06,1.23e-06,1.16e-06,1.17e-06,632778.29,0.7596
1595635200.0,2020-07-25,NXTBTC,1.19e-06,1.2e-06,1.17e-06,1.17e-06,84086.44,0.09953
1595548800.0,2020-07-24,NXTBTC,1.18e-06,1.21e-06,1.17e-06,1.19e-06,286108.84,0.3409
1595462400.0,2020-07-23,NXTBTC,1.18e-06,1.2e-06,1.16e-06,1.18e-06,417590.76,0.491
1595376000.0,2020-07-22,NXTBTC,1.2e-06,1.22e-06,1.18e-06,1.18e-06,143390.42,0.172
1595289600.0,2020-07-21,NXTBTC,1.21e-06,1.22e-06,1.19e-06,1.2e-06,237526.86,0.2851
1595203200.0,2020-07-20,NXTBTC,1.19e-06,1.21e-06,1.17e-06,1.21e-06,240864.13,0.2872
1595116800.0,2020-07-19,NXTBTC,1.19e-06,1.2e-06,1.18e-06,1.19e-06,155504.43,0.1855
1595030400.0,2020-07-18,NXTBTC,1.18e-06,1.21e-06,1.17e-06,1.19e-06,362212.53,0.4314
1594944000.0,2020-07-17,NXTBTC,1.2e-06,1.2e-06,1.17e-06,1.18e-06,170155.54,0.2017
1594857600.0,2020-07-16,NXTBTC,1.18e-06,1.2e-06,1.16e-06,1.2e-06,517661.12,0.6133
1594771200.0,2020-07-15,NXTBTC,1.18e-06,1.2e-06,1.17e-06,1.18e-06,163894.74,0.1947
1594684800.0,2020-07-14,NXTBTC,1.17e-06,1.2e-06,1.16e-06,1.18e-06,477424.16,0.5619
1594598400.0,2020-07-13,NXTBTC,1.19e-06,1.19e-06,1.15e-06,1.17e-06,510638.36,0.5929
1594512000.0,2020-07-12,NXTBTC,1.19e-06,1.2e-06,1.16e-06,1.19e-06,378268.03,0.445
1594425600.0,2020-07-11,NXTBTC,1.21e-06,1.22e-06,1.16e-06,1.19e-06,455848.87,0.5388
1594339200.0,2020-07-10,NXTBTC,1.2e-06,1.23e-06,1.18e-06,1.21e-06,309136.88,0.371
1594252800.0,2020-07-09,NXTBTC,1.19e-06,1.24e-06,1.18e-06,1.2e-06,466680.18,0.5652
1594166400.0,2020-07-08,NXTBTC,1.17e-06,1.2e-06,1.13e-06,1.19e-06,1109810.37,1.292
1594080000.0,2020-07-07,NXTBTC,1.17e-06,1.19e-06,1.15e-06,1.17e-06,353805.85,0.4128
1593993600.0,2020-07-06,NXTBTC,1.16e-06,1.2e-06,1.14e-06,1.17e-06,643139.26,0.7531
1593907200.0,2020-07-05,NXTBTC,1.16e-06,1.17e-06,1.15e-06,1.16e-06,120565.44,0.1399
1593820800.0,2020-07-04,NXTBTC,1.16e-06,1.16e-06,1.15e-06,1.16e-06,204720.31,0.2373
1593734400.0,2020-07-03,NXTBTC,1.15e-06,1.18e-06,1.13e-06,1.16e-06,308123.51,0.3513
1593648000.0,2020-07-02,NXTBTC,1.16e-06,1.18e-06,1.14e-06,1.15e-06,185277.07,0.2138
1593561600.0,2020-07-01,NXTBTC,1.16e-06,1.18e-06,1.14e-06,1.16e-06,184176.57,0.214
1593475200.0,2020-06-30,NXTBTC,1.13e-06,1.17e-06,1.13e-06,1.16e-06,76725.67,0.08884
1593388800.0,2020-06-29,NXTBTC,1.15e-06,1.17e-06,1.13e-06,1.13e-06,326970.3,0.3768
1593302400.0,2020-06-28,NXTBTC,1.15e-06,1.17e-06,1.13e-06,1.15e-06,311706.19,0.36
1593216000.0,2020-06-27,NXTBTC,1.15e-06,1.18e-06,1.13e-06,1.15e-06,177595.34,0.2058
1593129600.0,2020-06-26,NXTBTC,1.19e-06,1.2e-06,1.1e-06,1.15e-06,806400.78,0.9337
1593043200.0,2020-06-25,NXTBTC,1.2e-06,1.21e-06,1.19e-06,1.19e-06,259388.43,0.3101
1592956800.0,2020-06-24,NXTBTC,1.19e-06,1.21e-06,1.18e-06,1.2e-06,190909.33,0.2277
1592870400.0,2020-06-23,NXTBTC,1.22e-06,1.22e-06,1.18e-06,1.19e-06,253985.13,0.3027
1592784000.0,2020-06-22,NXTBTC,1.19e-06,1.23e-06,1.18e-06,1.22e-06,303532.11,0.3651
1592697600.0,2020-06-21,NXTBTC,1.23e-06,1.24e-06,1.19e-06,1.19e-06,807544.82,0.9788
1592611200.0,2020-06-20,NXTBTC,1.22e-06,1.28e-06,1.21e-06,1.23e-06,583615.04,0.7199
1592524800.0,2020-06-19,NXTBTC,1.21e-06,1.25e-06,1.2e-06,1.22e-06,231869.83,0.2815
1592438400.0,2020-06-18,NXTBTC,1.21e-06,1.25e-06,1.19e-06,1.21e-06,200763.67,0.244
1592352000.0,2020-06-17,NXTBTC,1.22e-06,1.22e-06,1.17e-06,1.21e-06,233185.21,0.2791
1592265600.0,2020-06-16,NXTBTC,1.16e-06,1.27e-06,1.15e-06,1.22e-06,1757082.55,2.122
1592179200.0,2020-06-15,NXTBTC,1.18e-06,1.19e-06,1.14e-06,1.16e-06,1120504.62,1.305
1592092800.0,2020-06-14,NXTBTC,1.19e-06,1.21e-06,1.17e-06,1.18e-06,563824.94,0.669
1592006400.0,2020-06-13,NXTBTC,1.2e-06,1.2e-06,1.15e-06,1.19e-06,672734.2,0.7891
1591920000.0,2020-06-12,NXTBTC,1.2e-06,1.21e-06,1.18e-06,1.2e-06,260228.87,0.3108
1591833600.0,2020-06-11,NXTBTC,1.21e-06,1.23e-06,1.19e-06,1.2e-06,1081566.97,1.31
1591747200.0,2020-06-10,NXTBTC,1.21e-06,1.23e-06,1.2e-06,1.21e-06,169686.53,0.2062
1591660800.0,2020-06-09,NXTBTC,1.23e-06,1.23e-06,1.18e-06,1.21e-06,250213.1,0.3003
1591574400.0,2020-06-08,NXTBTC,1.22e-06,1.25e-06,1.21e-06,1.23e-06,463645.13,0.5697
1591488000.0,2020-06-07,NXTBTC,1.23e-06,1.25e-06,1.2e-06,1.22e-06,271346.66,0.3317
1591401600.0,2020-06-06,NXTBTC,1.24e-06,1.25e-06,1.21e-06,1.23e-06,218291.12,0.2672
1591315200.0,2020-06-05,NXTBTC,1.21e-06,1.25e-06,1.2e-06,1.24e-06,323802.12,0.3959
1591228800.0,2020-06-04,NXTBTC,1.21e-06,1.25e-06,1.2e-06,1.21e-06,420767.17,0.5156
1591142400.0,2020-06-03,NXTBTC,1.22e-06,1.25e-06,1.2e-06,1.21e-06,564992.21,0.6888
1591056000.0,2020-06-02,NXTBTC,1.21e-06,1.23e-06,1.16e-06,1.22e-06,916794.13,1.095
1590969600.0,2020-06-01,NXTBTC,1.24e-06,1.25e-06,1.2e-06,1.21e-06,184952.72,0.2259
1590883200.0,2020-05-31,NXTBTC,1.23e-06,1.24e-06,1.21e-06,1.24e-06,175690.95,0.2152
1590796800.0,2020-05-30,NXTBTC,1.21e-06,1.24e-06,1.21e-06,1.23e-06,131163.91,0.1605
1590710400.0,2020-05-29,NXTBTC,1.21e-06,1.25e-06,1.2e-06,1.21e-06,135662.56,0.1652
1590624000.0,2020-05-28,NXTBTC,1.24e-06,1.27e-06,1.21e-06,1.21e-06,217665.0,0.2688
1590537600.0,2020-05-27,NXTBTC,1.26e-06,1.27e-06,1.22e-06,1.24e-06,192019.42,0.2381
1590451200.0,2020-05-26,NXTBTC,1.24e-06,1.26e-06,1.21e-06,1.26e-06,483088.89,0.5987
1590364800.0,2020-05-25,NXTBTC,1.25e-06,1.29e-06,1.22e-06,1.24e-06,357629.29,0.4486
1590278400.0,2020-05-24,NXTBTC,1.26e-06,1.26e-06,1.2e-06,1.25e-06,344219.21,0.4223
1590192000.0,2020-05-23,NXTBTC,1.28e-06,1.29e-06,1.22e-06,1.26e-06,417327.56,0.5251
1590105600.0,2020-05-22,NXTBTC,1.19e-06,1.32e-06,1.19e-06,1.28e-06,700393.88,0.8835
1590019200.0,2020-05-21,NXTBTC,1.16e-06,1.21e-06,1.15e-06,1.19e-06,435429.39,0.5101
1589932800.0,2020-05-20,NXTBTC,1.15e-06,1.2e-06,1.14e-06,1.16e-06,622777.01,0.728
1589846400.0,2020-05-19,NXTBTC,1.16e-06,1.17e-06,1.13e-06,1.15e-06,273281.72,0.3151
1589760000.0,2020-05-18,NXTBTC,1.18e-06,1.19e-06,1.13e-06,1.16e-06,327807.27,0.3795
1589673600.0,2020-05-17,NXTBTC,1.19e-06,1.2e-06,1.16e-06,1.18e-06,122277.5,0.1442
1589587200.0,2020-05-16,NXTBTC,1.22e-06,1.23e-06,1.18e-06,1.19e-06,367595.12,0.4414
1589500800.0,2020-05-15,NXTBTC,1.17e-06,1.25e-06,1.17e-06,1.22e-06,488329.34,0.5816
1589414400.0,2020-05-14,NXTBTC,1.23e-06,1.23e-06,1.15e-06,1.17e-06,734942.91,0.8763
1589328000.0,2020-05-13,NXTBTC,1.23e-06,1.26e-06,1.21e-06,1.23e-06,307088.0,0.3768
1589241600.0,2020-05-12,NXTBTC,1.26e-06,1.26e-06,1.23e-06,1.23e-06,534881.66,0.664
1589155200.0,2020-05-11,NXTBTC,1.21e-06,1.26e-06,1.2e-06,1.26e-06,474003.84,0.5818
1589068800.0,2020-05-10,NXTBTC,1.25e-06,1.29e-06,1.18e-06,1.21e-06,1341338.79,1.651
1588982400.0,2020-05-09,NXTBTC,1.24e-06,1.28e-06,1.23e-06,1.25e-06,232672.91,0.2926
1588896000.0,2020-05-08,NXTBTC,1.22e-06,1.29e-06,1.2e-06,1.24e-06,704669.62,0.8765
1588809600.0,2020-05-07,NXTBTC,1.28e-06,1.28e-06,1.2e-06,1.22e-06,742612.36,0.9128
1588723200.0,2020-05-06,NXTBTC,1.27e-06,1.32e-06,1.25e-06,1.28e-06,222124.33,0.2837
1588636800.0,2020-05-05,NXTBTC,1.27e-06,1.3e-06,1.26e-06,1.27e-06,181828.56,0.2325
1588550400.0,2020-05-04,NXTBTC,1.29e-06,1.3e-06,1.27e-06,1.27e-06,209507.33,0.2675
1588464000.0,2020-05-03,NXTBTC,1.28e-06,1.33e-06,1.28e-06,1.29e-06,250952.04,0.327
1588377600.0,2020-05-02,NXTBTC,1.29e-06,1.34e-06,1.28e-06,1.28e-06,332785.56,0.4364
1588291200.0,2020-05-01,NXTBTC,1.29e-06,1.31e-06,1.26e-06,1.29e-06,255824.16,0.328
1588204800.0,2020-04-30,NXTBTC,1.3e-06,1.3e-06,1.23e-06,1.29e-06,949722.2,1.191
1588118400.0,2020-04-29,NXTBTC,1.34e-06,1.46e-06,1.25e-06,1.3e-06,1358923.1,1.824
1588032000.0,2020-04-28,NXTBTC,1.34e-06,1.37e-06,1.33e-06,1.34e-06,137507.61,0.1852
1587945600.0,2020-04-27,NXTBTC,1.36e-06,1.37e-06,1.32e-06,1.34e-06,332713.01,0.4446
1587859200.0,2020-04-26,NXTBTC,1.37e-06,1.39e-06,1.33e-06,1.36e-06,224993.37,0.3071
1587772800.0,2020-04-25,NXTBTC,1.36e-06,1.39e-06,1.33e-06,1.37e-06,329308.83,0.4479
1587686400.0,2020-04-24,NXTBTC,1.33e-06,1.37e-06,1.29e-06,1.36e-06,1095969.31,1.454
1587600000.0,2020-04-23,NXTBTC,1.34e-06,1.38e-06,1.31e-06,1.33e-06,692186.36,0.9241
1587513600.0,2020-04-22,NXTBTC,1.38e-06,1.39e-06,1.33e-06,1.34e-06,227886.26,0.3092
1587427200.0,2020-04-21,NXTBTC,1.37e-06,1.41e-06,1.35e-06,1.38e-06,329042.5,0.4523
1587340800.0,2020-04-20,NXTBTC,1.37e-06,1.4e-06,1.37e-06,1.37e-06,77898.5,0.1082
1587254400.0,2020-04-19,NXTBTC,1.34e-06,1.38e-06,1.33e-06,1.37e-06,240069.6,0.3284
1587168000.0,2020-04-18,NXTBTC,1.34e-06,1.38e-06,1.31e-06,1.34e-06,499671.16,0.6698
1587081600.0,2020-04-17,NXTBTC,1.33e-06,1.36e-06,1.33e-06,1.34e-06,47125.31,0.06305
1586995200.0,2020-04-16,NXTBTC,1.39e-06,1.41e-06,1.31e-06,1.33e-06,428456.24,0.5778
1586908800.0,2020-04-15,NXTBTC,1.38e-06,1.39e-06,1.35e-06,1.39e-06,214095.67,0.2929
1586822400.0,2020-04-14,NXTBTC,1.37e-06,1.38e-06,1.35e-06,1.38e-06,160080.35,0.2182
1586736000.0,2020-04-13,NXTBTC,1.38e-06,1.43e-06,1.35e-06,1.37e-06,777826.29,1.078
1586649600.0,2020-04-12,NXTBTC,1.36e-06,1.38e-06,1.32e-06,1.38e-06,330339.49,0.448
1586563200.0,2020-04-11,NXTBTC,1.33e-06,1.39e-06,1.31e-06,1.36e-06,620206.76,0.8336
1586476800.0,2020-04-10,NXTBTC,1.31e-06,1.36e-06,1.29e-06,1.33e-06,748598.36,0.9894
1586390400.0,2020-04-09,NXTBTC,1.31e-06,1.33e-06,1.28e-06,1.31e-06,424148.31,0.555
1586304000.0,2020-04-08,NXTBTC,1.31e-06,1.35e-06,1.29e-06,1.31e-06,537847.32,0.7101
1586217600.0,2020-04-07,NXTBTC,1.3e-06,1.33e-06,1.27e-06,1.31e-06,661186.22,0.859
1586131200.0,2020-04-06,NXTBTC,1.31e-06,1.35e-06,1.29e-06,1.3e-06,409493.98,0.5382
1586044800.0,2020-04-05,NXTBTC,1.28e-06,1.35e-06,1.28e-06,1.31e-06,417165.3,0.5472
1585958400.0,2020-04-04,NXTBTC,1.28e-06,1.3e-06,1.26e-06,1.28e-06,186209.97,0.2388
1585872000.0,2020-04-03,NXTBTC,1.27e-06,1.3e-06,1.25e-06,1.28e-06,215778.81,0.276
1585785600.0,2020-04-02,NXTBTC,1.29e-06,1.35e-06,1.25e-06,1.27e-06,494656.49,0.6386
1585699200.0,2020-04-01,NXTBTC,1.32e-06,1.33e-06,1.26e-06,1.29e-06,672170.26,0.8779
1585612800.0,2020-03-31,NXTBTC,1.29e-06,1.34e-06,1.27e-06,1.32e-06,135166.8,0.1765
