https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT
1660780800,2022-08-18 00:00:00,ADA/USDT,0.53846,0.543924,0.507668,0.511962,18395910.16698526,9762979.36059691006641
1660694400,2022-08-17 00:00:00,ADA/USDT,0.556978,0.58224,0.53025,0.53845,37569397.49375827,20808946.42815015540201
1660608000,2022-08-16 00:00:00,ADA/USDT,0.549923,0.570598,0.547313,0.557001,23301966.57384612,13037180.83662600842685
1660521600,2022-08-15 00:00:00,ADA/USDT,0.569648,0.5821,0.542674,0.549971,28604714.90411409,16011369.43936978965964
1660435200,2022-08-14 00:00:00,ADA/USDT,0.559347,0.594609,0.556795,0.569621,36908253.92890713,21373679.83793074378172
1660348800,2022-08-13 00:00:00,ADA/USDT,0.54018,0.56737,0.537797,0.559325,33206713.75745801,18482769.44599470957303
1660262400,2022-08-12 00:00:00,ADA/USDT,0.530352,0.542009,0.520174,0.540179,18934766.35891986,10053535.18676636584114
1660176000,2022-08-11 00:00:00,ADA/USDT,0.537514,0.548313,0.528665,0.530351,26191905.75092489,14134656.993324313389
1660089600,2022-08-10 00:00:00,ADA/USDT,0.512756,0.538747,0.502,0.537367,29307042.98861518,15380765.86963534628906
1660003200,2022-08-09 00:00:00,ADA/USDT,0.537026,0.53729,0.505389,0.512628,23003991.79328477,11994311.66108772525711
1659916800,2022-08-08 00:00:00,ADA/USDT,0.527384,0.549349,0.52306,0.537053,25457658.86144707,13693552.95376753923062
1659830400,2022-08-07 00:00:00,ADA/USDT,0.51153,0.537904,0.506141,0.527383,15666826.96665782,8177916.68131400578297
1659744000,2022-08-06 00:00:00,ADA/USDT,0.517324,0.523459,0.509684,0.511377,12818114.91530792,6623978.5834758750492
1659657600,2022-08-05 00:00:00,ADA/USDT,0.49957,0.51929,0.499239,0.517299,19545602.65535603,9976136.41718512299478
1659571200,2022-08-04 00:00:00,ADA/USDT,0.50048,0.511023,0.493352,0.499445,17338274.58933587,8688708.67159013226993
1659484800,2022-08-03 00:00:00,ADA/USDT,0.496322,0.516674,0.48897,0.500434,20894802.24595011,10571324.53966212940112
1659398400,2022-08-02 00:00:00,ADA/USDT,0.512484,0.5154,0.488579,0.496319,29304796.08120462,14622059.15478825105305
1659312000,2022-08-01 00:00:00,ADA/USDT,0.516061,0.52613,0.50082,0.512359,22797625.24894787,11686478.4074626544898
1659225600,2022-07-31 00:00:00,ADA/USDT,0.526214,0.544006,0.512863,0.516164,24762713.47432615,13109013.27565699508387
1659139200,2022-07-30 00:00:00,ADA/USDT,0.521882,0.5566,0.5085,0.526343,42985151.2125531,22830731.35412915897328
1659052800,2022-07-29 00:00:00,ADA/USDT,0.512762,0.54556,0.50634,0.521902,49083089.00265316,25821876.66200067762351
1658966400,2022-07-28 00:00:00,ADA/USDT,0.511045,0.52421,0.48772,0.512769,49701238.92103872,25213865.89931208804593
1658880000,2022-07-27 00:00:00,ADA/USDT,0.467809,0.51324,0.458839,0.510909,40458175.98140523,19624906.98291446790113
1658793600,2022-07-26 00:00:00,ADA/USDT,0.475271,0.477281,0.451001,0.467775,26589326.18680591,12313894.16042623623918
1658707200,2022-07-25 00:00:00,ADA/USDT,0.511937,0.51534,0.474175,0.475113,27218676.42854915,13393354.49171681452879
1658620800,2022-07-24 00:00:00,ADA/USDT,0.516961,0.536307,0.50948,0.51203,27337765.04564959,14225031.13869447513451
1658534400,2022-07-23 00:00:00,ADA/USDT,0.482851,0.518648,0.472032,0.516884,25642677.37704662,12579951.31329747578207
1658448000,2022-07-22 00:00:00,ADA/USDT,0.499355,0.5112,0.477277,0.482752,21042333.86834247,10437581.33570512517407
1658361600,2022-07-21 00:00:00,ADA/USDT,0.490795,0.50226,0.475501,0.499341,40309424.32696807,19678771.72143769512129
1658275200,2022-07-20 00:00:00,ADA/USDT,0.515032,0.5487,0.487,0.490794,63014170.09261251,32717914.01413151448894
1658188800,2022-07-19 00:00:00,ADA/USDT,0.49038,0.52561,0.473159,0.515135,45777635.63903782,22846767.13597797198926
1658102400,2022-07-18 00:00:00,ADA/USDT,0.447811,0.499518,0.445751,0.490358,44036965.23845344,21068406.9445920687809
1658016000,2022-07-17 00:00:00,ADA/USDT,0.457834,0.465824,0.44154,0.447804,19155921.90304182,8675875.63129857787484
1657929600,2022-07-16 00:00:00,ADA/USDT,0.441823,0.45908,0.431721,0.457907,20111839.81663023,8978798.45745005283315
1657843200,2022-07-15 00:00:00,ADA/USDT,0.441702,0.453649,0.432499,0.441909,24424103.59143583,10786631.21585765769601
1657756800,2022-07-14 00:00:00,ADA/USDT,0.438295,0.447016,0.417,0.441702,27532868.28173474,11890837.72846438134029
1657670400,2022-07-13 00:00:00,ADA/USDT,0.41692,0.442416,0.403103,0.43834,32171241.3168357,13552666.37956523827205
1657584000,2022-07-12 00:00:00,ADA/USDT,0.434652,0.44222,0.415342,0.416964,24320561.14479916,10484294.93070870455333
1657497600,2022-07-11 00:00:00,ADA/USDT,0.462551,0.46284,0.431335,0.434547,20922894.89639407,9362155.01273171911365
1657411200,2022-07-10 00:00:00,ADA/USDT,0.478095,0.479782,0.45522,0.462355,15052909.3622471,7019029.80718559753904
1657324800,2022-07-09 00:00:00,ADA/USDT,0.465858,0.48481,0.46526,0.478094,15589866.51120538,7439480.34437071458764
1657238400,2022-07-08 00:00:00,ADA/USDT,0.477625,0.492851,0.45956,0.466081,24323341.3431157,11498865.4795369742824
1657152000,2022-07-07 00:00:00,ADA/USDT,0.462308,0.482398,0.460963,0.47748,23164842.22914247,10896791.0667994674604
1657065600,2022-07-06 00:00:00,ADA/USDT,0.457182,0.465509,0.44732,0.462232,25516626.19182961,11682032.34417025323286
1656979200,2022-07-05 00:00:00,ADA/USDT,0.469823,0.471829,0.44388,0.45718,26769694.05127747,12209112.13297205799443
1656892800,2022-07-04 00:00:00,ADA/USDT,0.456131,0.47595,0.444024,0.46974,28324363.25635842,13021731.31660429495528
1656806400,2022-07-03 00:00:00,ADA/USDT,0.456042,0.46289,0.443551,0.456159,20508881.77524067,9277811.65943286500292
1656720000,2022-07-02 00:00:00,ADA/USDT,0.448765,0.46166,0.44,0.456021,20287620.22378469,9147138.23315510194322
1656633600,2022-07-01 00:00:00,ADA/USDT,0.460038,0.47432,0.442468,0.448477,31871182.63550524,14482830.05957940809647
1656547200,2022-06-30 00:00:00,ADA/USDT,0.466301,0.467738,0.435251,0.460023,43970358.76285338,19719767.55415831113745
1656460800,2022-06-29 00:00:00,ADA/USDT,0.469305,0.47713,0.45874,0.46605,32990616.51463667,15456531.54534875928337
1656374400,2022-06-28 00:00:00,ADA/USDT,0.485617,0.49748,0.467,0.469305,31909644.22606359,15383685.57631429328458
1656288000,2022-06-27 00:00:00,ADA/USDT,0.489731,0.50873,0.475632,0.485407,33177946.00760107,16356604.20865805477686
1656201600,2022-06-26 00:00:00,ADA/USDT,0.498446,0.52976,0.488516,0.489828,50298124.01640112,25587116.43527104965612
1656115200,2022-06-25 00:00:00,ADA/USDT,0.498206,0.507789,0.478357,0.498514,28492895.63925785,14078396.52112372555487
1656028800,2022-06-24 00:00:00,ADA/USDT,0.480059,0.50985,0.475918,0.497931,32929449.7312089,16344227.94120709442292
1655942400,2022-06-23 00:00:00,ADA/USDT,0.45921,0.483069,0.45645,0.479921,32885380.66381562,15505078.07836459667218
1655856000,2022-06-22 00:00:00,ADA/USDT,0.481125,0.481245,0.456106,0.4592,36305523.37330421,17017050.92852626292084
1655769600,2022-06-21 00:00:00,ADA/USDT,0.491551,0.511266,0.475,0.481034,52501552.33957144,26021639.67555025234921
1655683200,2022-06-20 00:00:00,ADA/USDT,0.485055,0.50883,0.46134,0.491551,63955264.3089077,31079733.52814471621637
1655596800,2022-06-19 00:00:00,ADA/USDT,0.454885,0.49,0.43587,0.484814,61623966.11353563,28517670.45050501687221
1655510400,2022-06-18 00:00:00,ADA/USDT,0.48726,0.495399,0.420283,0.454859,81824702.51139384,37505991.33435686564445
1655424000,2022-06-17 00:00:00,ADA/USDT,0.476165,0.504109,0.4719,0.48718,60443407.60577987,29575874.28649055644306
1655337600,2022-06-16 00:00:00,ADA/USDT,0.534726,0.54672,0.467055,0.476049,74701348.4493256,37321156.92818587726417
1655251200,2022-06-15 00:00:00,ADA/USDT,0.483248,0.53924,0.4483,0.534929,106038237.83444966,51466315.62252141365076
1655164800,2022-06-14 00:00:00,ADA/USDT,0.464447,0.52,0.437002,0.483029,106621077.41842745,50974742.99404115754769
1655078400,2022-06-13 00:00:00,ADA/USDT,0.489974,0.499354,0.436858,0.464463,116360853.83469944,54074938.88078138140932
1654992000,2022-06-12 00:00:00,ADA/USDT,0.554284,0.56102,0.489283,0.490205,68483399.84918199,35744233.57501422590715
1654905600,2022-06-11 00:00:00,ADA/USDT,0.574097,0.61729,0.542755,0.554284,54448473.42071076,31145593.42294745501206
1654819200,2022-06-10 00:00:00,ADA/USDT,0.632436,0.635899,0.56987,0.574057,54655100.07438657,32807946.45809610711721
1654732800,2022-06-09 00:00:00,ADA/USDT,0.640605,0.65768,0.625846,0.632186,50272158.82083474,32229470.52988322152875
1654646400,2022-06-08 00:00:00,ADA/USDT,0.61402,0.669841,0.6082,0.640572,82061647.89303915,52839512.39665465300403
1654560000,2022-06-07 00:00:00,ADA/USDT,0.609173,0.645,0.5712,0.613948,68038864.95078851,40956746.88377360100258
1654473600,2022-06-06 00:00:00,ADA/USDT,0.567282,0.64588,0.5651,0.609123,63524643.83904755,38974695.18038698604059
1654387200,2022-06-05 00:00:00,ADA/USDT,0.566632,0.580651,0.553685,0.567405,19196455.80037425,10878598.20767201065665
1654300800,2022-06-04 00:00:00,ADA/USDT,0.559969,0.57187,0.54494,0.566528,25885998.69734192,14470766.71536123763283
1654214400,2022-06-03 00:00:00,ADA/USDT,0.587271,0.605482,0.538871,0.5599,59031697.78003677,33398492.28031300079414
1654128000,2022-06-02 00:00:00,ADA/USDT,0.551894,0.598001,0.54896,0.58735,52320243.74286663,30173677.42633165299898
1654041600,2022-06-01 00:00:00,ADA/USDT,0.626626,0.631174,0.536328,0.551551,57085616.17068572,33023629.65853502142559
1653955200,2022-05-31 00:00:00,ADA/USDT,0.570127,0.689,0.56808,0.627276,86594599.4504093,54605081.58962833201002
1653868800,2022-05-30 00:00:00,ADA/USDT,0.482135,0.577453,0.477303,0.57009,42010677.03913043,22329793.56394779485279
1653782400,2022-05-29 00:00:00,ADA/USDT,0.46455,0.48289,0.4561,0.48207,18536162.05989704,8711869.58798689343661
1653696000,2022-05-28 00:00:00,ADA/USDT,0.456635,0.469207,0.448048,0.4642,18346455.45779826,8432747.48855262921595
1653609600,2022-05-27 00:00:00,ADA/USDT,0.478835,0.483857,0.445396,0.456562,33448040.39845238,15458024.77307641787975
1653523200,2022-05-26 00:00:00,ADA/USDT,0.514478,0.521,0.461805,0.479035,39543086.98312515,19393104.17629089219909
1653436800,2022-05-25 00:00:00,ADA/USDT,0.521967,0.532694,0.507,0.514483,20424914.55880054,10568401.26256147729201
1653350400,2022-05-24 00:00:00,ADA/USDT,0.513421,0.525231,0.491805,0.521974,23289182.07885619,11962942.73698192333958
1653264000,2022-05-23 00:00:00,ADA/USDT,0.541699,0.55934,0.5041,0.512873,29342120.36795279,15844085.88791759878998
1653177600,2022-05-22 00:00:00,ADA/USDT,0.528601,0.54922,0.5215,0.541665,16981085.64525878,9127185.57423403732253
1653091200,2022-05-21 00:00:00,ADA/USDT,0.516329,0.538622,0.508648,0.528628,13669360.43919916,7197005.63252966735989
1653004800,2022-05-20 00:00:00,ADA/USDT,0.533496,0.544677,0.501645,0.516233,23656462.67873083,12359524.06186967503436
1652918400,2022-05-19 00:00:00,ADA/USDT,0.506068,0.547395,0.49208,0.53336,26076120.36443125,13602094.62147135544772
1652832000,2022-05-18 00:00:00,ADA/USDT,0.577744,0.586089,0.50272,0.505563,22741768.91544362,12247401.65485064192718
1652745600,2022-05-17 00:00:00,ADA/USDT,0.556867,0.599935,0.55095,0.577639,20606556.30758674,11846135.35861315350254
1652659200,2022-05-16 00:00:00,ADA/USDT,0.598098,0.61453,0.544318,0.556725,30670491.25488855,17502324.87071308723663
1652572800,2022-05-15 00:00:00,ADA/USDT,0.537567,0.59945,0.51476,0.598358,37945022.2078337,21088682.47423788497305
1652486400,2022-05-14 00:00:00,ADA/USDT,0.528848,0.55701,0.488872,0.537582,30684272.79477059,15972414.49778139040664
1652400000,2022-05-13 00:00:00,ADA/USDT,0.473262,0.6085,0.46911,0.528945,49045579.20856093,27186944.36909713709047
1652313600,2022-05-12 00:00:00,ADA/USDT,0.518691,0.551,0.399719,0.473162,109535511.46873211,50294776.17198879490677
1652227200,2022-05-11 00:00:00,ADA/USDT,0.628599,0.662703,0.472408,0.518623,99895421.32522058,57398685.48038299644643
1652140800,2022-05-10 00:00:00,ADA/USDT,0.601763,0.700574,0.583161,0.628558,43113426.67356749,27789825.48541964701468
1652054400,2022-05-09 00:00:00,ADA/USDT,0.740555,0.75411,0.597111,0.602017,50226196.19590236,33185885.18948911604142
1651968000,2022-05-08 00:00:00,ADA/USDT,0.760259,0.7659,0.725129,0.740289,16409091.2835854,12220181.57830474279561
1651881600,2022-05-07 00:00:00,ADA/USDT,0.783367,0.78572,0.74662,0.760259,9304506.05838087,7178590.22452646306498
1651795200,2022-05-06 00:00:00,ADA/USDT,0.788405,0.79952,0.762265,0.78325,17377830.66287926,13617642.57936564638248
1651708800,2022-05-05 00:00:00,ADA/USDT,0.898931,0.906089,0.771906,0.788455,30379129.70356515,25186603.83484183287237
1651622400,2022-05-04 00:00:00,ADA/USDT,0.771128,0.899423,0.767621,0.898931,20847867.39391526,17412236.8447586910912
1651536000,2022-05-03 00:00:00,ADA/USDT,0.780796,0.79936,0.7605,0.7708,8236340.41962315,6426083.63900660435279
1651449600,2022-05-02 00:00:00,ADA/USDT,0.789543,0.79675,0.763992,0.780989,9562153.64958361,7459880.81747701217545
1651363200,2022-05-01 00:00:00,ADA/USDT,0.755482,0.80028,0.745161,0.789871,12430614.10558083,9622883.41157350549285
1651276800,2022-04-30 00:00:00,ADA/USDT,0.80504,0.81773,0.734501,0.755455,15144479.18411324,11807067.22818328097866
1651190400,2022-04-29 00:00:00,ADA/USDT,0.843165,0.849326,0.789,0.805021,13687634.61282507,11172440.31765775109102
1651104000,2022-04-28 00:00:00,ADA/USDT,0.840399,0.85248,0.825854,0.843098,11370494.55000211,9571425.7690488408399
1651017600,2022-04-27 00:00:00,ADA/USDT,0.825454,0.856043,0.818751,0.840223,12221935.77166468,10245940.180719768103
1650931200,2022-04-26 00:00:00,ADA/USDT,0.897636,0.902902,0.816167,0.825916,17181847.04463518,14684465.69340331264253
1650844800,2022-04-25 00:00:00,ADA/USDT,0.885386,0.903645,0.826456,0.897363,17886528.8512637,15393906.33522507301538
1650758400,2022-04-24 00:00:00,ADA/USDT,0.886882,0.89839,0.877173,0.885437,10128165.60048228,9001900.86863893469028
1650672000,2022-04-23 00:00:00,ADA/USDT,0.905999,0.912056,0.881807,0.886293,6802685.30312471,6102086.96601215444778
1650585600,2022-04-22 00:00:00,ADA/USDT,0.909624,0.924231,0.8912,0.905978,12910371.35898591,11743793.71139348823044
1650499200,2022-04-21 00:00:00,ADA/USDT,0.936546,0.97,0.891587,0.909624,16525492.28912146,15473358.29742006001446
1650412800,2022-04-20 00:00:00,ADA/USDT,0.952459,0.977721,0.930431,0.936781,16391039.13533732,15590051.25609620124682
1650326400,2022-04-19 00:00:00,ADA/USDT,0.936644,0.957228,0.92715,0.95244,12841104.5805614,12090889.50452135630159
1650240000,2022-04-18 00:00:00,ADA/USDT,0.914452,0.93825,0.87341,0.937065,24991067.4738121,22638046.08810191500407
1650153600,2022-04-17 00:00:00,ADA/USDT,0.950888,0.9618,0.91191,0.914297,7768859.2420962,7305775.60022805774624
1650067200,2022-04-16 00:00:00,ADA/USDT,0.95549,0.9624,0.937177,0.950887,8802334.46636102,8366254.99835765497924
1649980800,2022-04-15 00:00:00,ADA/USDT,0.9324,0.959085,0.929381,0.955208,10547660.53824215,10011833.39846005770301
1649894400,2022-04-14 00:00:00,ADA/USDT,0.9745,0.985469,0.92286,0.9324,19820241.36416422,18898817.02443806416935
1649808000,2022-04-13 00:00:00,ADA/USDT,0.954459,0.9795,0.9346,0.97418,14716281.66764552,14124889.21441623647331
1649721600,2022-04-12 00:00:00,ADA/USDT,0.9198,0.98145,0.915735,0.954342,23906365.48928753,22691261.96052262828074
1649635200,2022-04-11 00:00:00,ADA/USDT,1.026498,1.032338,0.917291,0.919171,29063035.89272049,28135449.61023466381343
1649548800,2022-04-10 00:00:00,ADA/USDT,1.044755,1.06901,1.0221,1.026035,11957718.25225765,12499660.62558702084492
1649462400,2022-04-09 00:00:00,ADA/USDT,1.024707,1.04667,1.021969,1.044538,8899349.95847912,9197862.97118542503282
1649376000,2022-04-08 00:00:00,ADA/USDT,1.088663,1.09904,1.01916,1.024385,25866503.46629163,27586454.858605209293
1649289600,2022-04-07 00:00:00,ADA/USDT,1.051993,1.100919,1.03882,1.088662,22038553.95552166,23679277.59828833277894
1649203200,2022-04-06 00:00:00,ADA/USDT,1.170409,1.172619,1.047586,1.052297,33280483.31916336,36920159.53562936130642
1649116800,2022-04-05 00:00:00,ADA/USDT,1.212096,1.218327,1.163435,1.170195,21413688.98074719,25629747.80217874022744
1649030400,2022-04-04 00:00:00,ADA/USDT,1.186127,1.244896,1.16079,1.21166,49648891.89229875,59644092.59078837860373
1648944000,2022-04-03 00:00:00,ADA/USDT,1.156087,1.199488,1.143,1.186307,28701117.45048782,33733968.52700715549352
1648857600,2022-04-02 00:00:00,ADA/USDT,1.165954,1.195,1.14657,1.156132,24385468.88017527,28612028.61540508503527
1648771200,2022-04-01 00:00:00,ADA/USDT,1.141655,1.175004,1.1042,1.165998,34325313.65150412,39285562.70546586454509
1648684800,2022-03-31 00:00:00,ADA/USDT,1.190107,1.227602,1.131499,1.1419,37258997.46970519,43854825.75180646948483
1648598400,2022-03-30 00:00:00,ADA/USDT,1.190545,1.218182,1.160947,1.189737,23995766.75827255,28573307.84417401951839
1648512000,2022-03-29 00:00:00,ADA/USDT,1.169514,1.242169,1.16691,1.190448,26352903.09023034,31692674.32415990466453
1648425600,2022-03-28 00:00:00,ADA/USDT,1.184256,1.24497,1.15789,1.169053,36527273.74501948,43951912.00782959173076
1648339200,2022-03-27 00:00:00,ADA/USDT,1.152153,1.186463,1.10472,1.183919,20450097.2439694,23447914.62605145685383
1648252800,2022-03-26 00:00:00,ADA/USDT,1.096139,1.15875,1.07923,1.15192,19975632.39155129,22488360.61236945230428
1648166400,2022-03-25 00:00:00,ADA/USDT,1.130919,1.166,1.072,1.095949,39296037.40088079,43975877.24052507783649
1648080000,2022-03-24 00:00:00,ADA/USDT,1.10827,1.191592,1.079268,1.130863,55476087.95536773,63305179.45487596359697
1647993600,2022-03-23 00:00:00,ADA/USDT,0.974907,1.11,0.95724,1.107544,52028447.6951485,53984740.60237491614798
1647907200,2022-03-22 00:00:00,ADA/USDT,0.917456,0.988,0.907685,0.974627,22871448.87927454,21885441.98957833424291
1647820800,2022-03-21 00:00:00,ADA/USDT,0.87869,0.929516,0.862705,0.917428,15245791.07708869,13736778.17260537207772
1647734400,2022-03-20 00:00:00,ADA/USDT,0.902728,0.915399,0.8642,0.878484,13199264.44818053,11697563.40999126044947
1647648000,2022-03-19 00:00:00,ADA/USDT,0.851798,0.91559,0.851,0.903001,18187963.07507212,16111743.48425797571327
1647561600,2022-03-18 00:00:00,ADA/USDT,0.835868,0.859799,0.82077,0.85166,12126812.75544722,10182366.39877837346225
1647475200,2022-03-17 00:00:00,ADA/USDT,0.838492,0.857456,0.827691,0.83586,13150021.67134098,11084268.20023298442951
1647388800,2022-03-16 00:00:00,ADA/USDT,0.799204,0.84,0.79389,0.838491,20592863.57107517,16770281.27569034404609
1647302400,2022-03-15 00:00:00,ADA/USDT,0.802822,0.817082,0.78266,0.799049,14779220.49054735,11798934.22841634604567
1647216000,2022-03-14 00:00:00,ADA/USDT,0.786991,0.81308,0.776834,0.80266,16002880.57935095,12752232.87473982066046
1647129600,2022-03-13 00:00:00,ADA/USDT,0.789455,0.82015,0.7806,0.78678,13846461.56666717,11077709.74918788313996
1647043200,2022-03-12 00:00:00,ADA/USDT,0.788648,0.80148,0.78656,0.789312,9077410.9515599,7212195.6483827395002
1646956800,2022-03-11 00:00:00,ADA/USDT,0.806762,0.81891,0.782653,0.788619,15258824.95737617,12159323.84322153715377
1646870400,2022-03-10 00:00:00,ADA/USDT,0.849312,0.853809,0.78647,0.806718,17182247.42662717,13926452.83540642848644
1646784000,2022-03-09 00:00:00,ADA/USDT,0.801881,0.863,0.79922,0.849279,19636390.45472764,16496067.72864447423552
1646697600,2022-03-08 00:00:00,ADA/USDT,0.79294,0.820938,0.787709,0.801881,15849629.06800109,12723955.27260746070271
1646611200,2022-03-07 00:00:00,ADA/USDT,0.822741,0.8467,0.77724,0.79296,21341188.96643881,17416730.39621710910205
1646524800,2022-03-06 00:00:00,ADA/USDT,0.864699,0.871337,0.81982,0.822339,12758774.4113308,10765484.41257288513401
1646438400,2022-03-05 00:00:00,ADA/USDT,0.844468,0.88194,0.817937,0.864887,11923519.55088559,10209097.28381050094166
1646352000,2022-03-04 00:00:00,ADA/USDT,0.902071,0.90293,0.826354,0.844502,19088251.65587467,16544051.33030686167446
1646265600,2022-03-03 00:00:00,ADA/USDT,0.938736,0.94538,0.883622,0.902325,19287163.36234558,17628507.20180220612985
1646179200,2022-03-02 00:00:00,ADA/USDT,0.963629,0.97641,0.927033,0.938703,19538622.7062238,18592481.95283648864821
1646092800,2022-03-01 00:00:00,ADA/USDT,0.962491,1.01096,0.940104,0.963307,27796396.65901774,26915586.19269002289453
1646006400,2022-02-28 00:00:00,ADA/USDT,0.856705,0.969781,0.842124,0.962624,29524250.62084798,26756346.233727656216
1645920000,2022-02-27 00:00:00,ADA/USDT,0.8867,0.914991,0.831766,0.856548,21557666.08629532,18810886.7580909724914
1645833600,2022-02-26 00:00:00,ADA/USDT,0.898939,0.930556,0.881363,0.886636,17787928.17005022,16081868.21406737008933
1645747200,2022-02-25 00:00:00,ADA/USDT,0.852929,0.91,0.824161,0.898447,28492050.99859817,24686787.26141645691145
1645660800,2022-02-24 00:00:00,ADA/USDT,0.866281,0.9,0.744733,0.852874,60068033.47007292,48509635.66826494288558
1645574400,2022-02-23 00:00:00,ADA/USDT,0.888169,0.96,0.863249,0.866245,24643702.09463795,22455602.69127674789477
1645488000,2022-02-22 00:00:00,ADA/USDT,0.856845,0.896342,0.813315,0.888045,23701372.46784929,20343458.28279633254695
1645401600,2022-02-21 00:00:00,ADA/USDT,0.930931,0.991868,0.851771,0.857903,32280331.50984958,30032892.21100040319364
1645315200,2022-02-20 00:00:00,ADA/USDT,0.996816,0.997657,0.918458,0.931017,21106587.27086755,19965669.14404469224587
1645228800,2022-02-19 00:00:00,ADA/USDT,0.995169,1.01885,0.97338,0.996522,16018162.10533713,15955260.66947901209027
1645142400,2022-02-18 00:00:00,ADA/USDT,1.019792,1.04214,0.981993,0.995332,18509296.19247648,18728328.52274308290391
1645056000,2022-02-17 00:00:00,ADA/USDT,1.082248,1.093214,1.007774,1.019858,17273251.33114235,18181823.25542002729318
1644969600,2022-02-16 00:00:00,ADA/USDT,1.109461,1.1112,1.066176,1.082122,15749708.80756251,17161932.00351377098031
1644883200,2022-02-15 00:00:00,ADA/USDT,1.049825,1.117872,1.048999,1.109473,18814661.9137996,20475701.96975533914878
1644796800,2022-02-14 00:00:00,ADA/USDT,1.042931,1.054999,1.01839,1.049465,13156053.46297428,13650234.16440540320831
