https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GOM2,Volume BTC
1663372800,2022-09-17 00:00:00,GOM2/BTC,0.000000485,0.0000005068,0.0000004762,0.000000485,63141.1449,0.03115337675586
1663286400,2022-09-16 00:00:00,GOM2/BTC,0.0000005272,0.0000005293,0.0000004609,0.0000004915,111976.5869,0.05527048980456
1663200000,2022-09-15 00:00:00,GOM2/BTC,0.00000052,0.00000055,0.00000051,0.00000053,29619.5731,0.01571383327066
1663113600,2022-09-14 00:00:00,GOM2/BTC,0.00000052,0.0000005272,0.00000051,0.000000525,22861.2406,0.01188965345886
1663027200,2022-09-13 00:00:00,GOM2/BTC,0.0000004813,0.00000053,0.000000475,0.00000052,61088.121,0.03100601266936
1662940800,2022-09-12 00:00:00,GOM2/BTC,0.0000005138,0.000000514,0.0000004775,0.0000004898,33353.5418,0.01671025229935
1662854400,2022-09-11 00:00:00,GOM2/BTC,0.00000052,0.000000535,0.000000515,0.00000052,119789.4584,0.06185170417517
1662768000,2022-09-10 00:00:00,GOM2/BTC,0.00000053,0.0000005347,0.000000515,0.0000005208,112345.5964,0.05899525361947
1662681600,2022-09-09 00:00:00,GOM2/BTC,0.0000005799,0.0000005848,0.000000515,0.000000525,221585.7536,0.12029868204413
1662595200,2022-09-08 00:00:00,GOM2/BTC,0.0000006001,0.00000081,0.00000057,0.00000057,342391.459,0.23292203080294
1662508800,2022-09-07 00:00:00,GOM2/BTC,0.00000057,0.00000071,0.0000005116,0.0000006087,262745.6601,0.16188040493308
1662422400,2022-09-06 00:00:00,GOM2/BTC,0.00000055,0.00000059,0.0000005462,0.0000005768,41958.5396,0.02377583571452
1662336000,2022-09-05 00:00:00,GOM2/BTC,0.0000005611,0.0000005799,0.0000005513,0.0000005669,48177.6714,0.02740158110724
1662249600,2022-09-04 00:00:00,GOM2/BTC,0.0000005611,0.0000005799,0.0000005597,0.0000005611,6668.6156,0.00376663455146
1662163200,2022-09-03 00:00:00,GOM2/BTC,0.00000058,0.0000005963,0.0000005476,0.00000057,107095.7783,0.06010644021292
1662076800,2022-09-02 00:00:00,GOM2/BTC,0.0000005783,0.0000005916,0.0000005545,0.0000005662,38388.9144,0.02207875893265
1661990400,2022-09-01 00:00:00,GOM2/BTC,0.0000005711,0.0000005878,0.0000005603,0.0000005621,18222.8717,0.01050800677517
1661904000,2022-08-31 00:00:00,GOM2/BTC,0.00000058,0.0000005879,0.0000005508,0.0000005802,28188.2173,0.01597966215954
1661817600,2022-08-30 00:00:00,GOM2/BTC,0.0000005609,0.000000603,0.0000005509,0.0000005869,54838.5797,0.03195239196983
1661731200,2022-08-29 00:00:00,GOM2/BTC,0.0000005994,0.0000005994,0.0000005622,0.0000005622,19819.1432,0.0114715404613
1661644800,2022-08-28 00:00:00,GOM2/BTC,0.0000006078,0.0000006199,0.0000005712,0.0000005822,74972.604,0.04470897183604
1661558400,2022-08-27 00:00:00,GOM2/BTC,0.0000006069,0.0000006288,0.0000005959,0.0000006084,32004.7457,0.01963893395779
1661472000,2022-08-26 00:00:00,GOM2/BTC,0.00000057,0.0000006091,0.0000005442,0.000000607,218999.9873,0.12734486090021
1661385600,2022-08-25 00:00:00,GOM2/BTC,0.00000058,0.0000005904,0.0000005572,0.0000005645,33851.6143,0.01925106654886
1661299200,2022-08-24 00:00:00,GOM2/BTC,0.00000058,0.0000006068,0.0000005604,0.00000057,92710.1829,0.05492931642158
1661212800,2022-08-23 00:00:00,GOM2/BTC,0.00000057,0.0000005931,0.0000005601,0.00000057,9885.4011,0.00568867696755
1661126400,2022-08-22 00:00:00,GOM2/BTC,0.0000006081,0.0000006081,0.0000005661,0.00000057,42487.5831,0.02464114505858
