https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume EUR
1660262400,2022-08-12 00:00:00,XRP/EUR,0.36860,0.37065,0.35961,0.37003,48005974.68197934,17763650.811572816
1660176000,2022-08-11 00:00:00,XRP/EUR,0.37010,0.37433,0.36534,0.36843,97633872.03693789,35971247.47456902
1660089600,2022-08-10 00:00:00,XRP/EUR,0.35978,0.37010,0.35087,0.37010,74627777.47415370,27619740.443184283
1660003200,2022-08-09 00:00:00,XRP/EUR,0.37156,0.37269,0.35243,0.36081,48250989.41623938,17409439.491273332
1659916800,2022-08-08 00:00:00,XRP/EUR,0.36601,0.37661,0.36459,0.37126,53160807.76587842,19736481.49116002
1659830400,2022-08-07 00:00:00,XRP/EUR,0.36467,0.37057,0.36170,0.36582,2813585.17507826,1029265.728747129
1659744000,2022-08-06 00:00:00,XRP/EUR,0.37004,0.37100,0.36399,0.36497,2293845.95759004,837184.9591416368
1659657600,2022-08-05 00:00:00,XRP/EUR,0.36255,0.37001,0.36068,0.36960,49652684.22420338,18351632.089265566
1659571200,2022-08-04 00:00:00,XRP/EUR,0.36397,0.36879,0.35578,0.36181,49056778.76917744,17749233.12647609
1659484800,2022-08-03 00:00:00,XRP/EUR,0.36579,0.37127,0.35688,0.36442,98957567.87448272,36062116.88481899
1659398400,2022-08-02 00:00:00,XRP/EUR,0.36965,0.38400,0.35711,0.36529,76423936.90169835,27916899.91082139
1659312000,2022-08-01 00:00:00,XRP/EUR,0.37093,0.37710,0.36183,0.37071,70525743.92516610,26144598.530498322
1659225600,2022-07-31 00:00:00,XRP/EUR,0.37959,0.39000,0.37040,0.37208,9372857.69654184,3487452.8917292883
1659139200,2022-07-30 00:00:00,XRP/EUR,0.36045,0.40121,0.35535,0.37943,20560810.92641732,7801388.489810524
1659052800,2022-07-29 00:00:00,XRP/EUR,0.36681,0.37184,0.35280,0.35984,73665534.48375723,26507805.9286352
1658966400,2022-07-28 00:00:00,XRP/EUR,0.35209,0.37182,0.34393,0.36674,83795168.48184994,30731040.08903365
1658880000,2022-07-27 00:00:00,XRP/EUR,0.33384,0.35248,0.32568,0.35248,57737662.31736966,20351371.21362646
1658793600,2022-07-26 00:00:00,XRP/EUR,0.32862,0.33400,0.32024,0.33384,94481075.00064958,31541562.078216862
1658707200,2022-07-25 00:00:00,XRP/EUR,0.35180,0.35261,0.32796,0.32878,67593465.60919501,22223379.622991137
1658620800,2022-07-24 00:00:00,XRP/EUR,0.35279,0.35943,0.34909,0.35167,3843601.71007689,1351679.4133827398
1658534400,2022-07-23 00:00:00,XRP/EUR,0.35102,0.35528,0.34294,0.35210,4081342.56238453,1437040.716215593
1658448000,2022-07-22 00:00:00,XRP/EUR,0.35748,0.36504,0.34726,0.35027,53464827.78196296,18727125.227188166
1658361600,2022-07-21 00:00:00,XRP/EUR,0.35709,0.36022,0.34217,0.35915,58543164.10100272,21025777.38687513
1658275200,2022-07-20 00:00:00,XRP/EUR,0.36451,0.37226,0.35120,0.35684,58550793.32497808,20893265.09008518
1658188800,2022-07-19 00:00:00,XRP/EUR,0.35989,0.36800,0.34309,0.36471,56166995.89270442,20484665.072028227
1658102400,2022-07-18 00:00:00,XRP/EUR,0.34032,0.36385,0.34019,0.36007,58371719.51812444,21017905.046891067
1658016000,2022-07-17 00:00:00,XRP/EUR,0.34830,0.35811,0.33829,0.33972,9502853.38146239,3228309.350750403
1657929600,2022-07-16 00:00:00,XRP/EUR,0.33000,0.35312,0.32875,0.34775,7436625.48596420,2586086.512744051
1657843200,2022-07-15 00:00:00,XRP/EUR,0.33267,0.34736,0.32446,0.33102,68915653.33130591,22812459.56572888
1657756800,2022-07-14 00:00:00,XRP/EUR,0.32246,0.33272,0.31090,0.33268,64247966.76218573,21374013.58244395
1657670400,2022-07-13 00:00:00,XRP/EUR,0.30954,0.32391,0.30135,0.32246,65250002.94999945,21040515.951256827
1657584000,2022-07-12 00:00:00,XRP/EUR,0.31325,0.31731,0.30653,0.31033,66731632.07402248,20708827.381531395
1657497600,2022-07-11 00:00:00,XRP/EUR,0.31896,0.32588,0.30933,0.31353,76398126.04063456,23953104.45752015
1657411200,2022-07-10 00:00:00,XRP/EUR,0.33864,0.33864,0.31359,0.31940,12808478.19948534,4091027.9369156174
1657324800,2022-07-09 00:00:00,XRP/EUR,0.33394,0.34120,0.33316,0.33860,9316890.42710147,3154699.098616558
1657238400,2022-07-08 00:00:00,XRP/EUR,0.33643,0.35274,0.32951,0.33288,94556727.16520524,31476043.33875352
1657152000,2022-07-07 00:00:00,XRP/EUR,0.32622,0.33949,0.31991,0.33675,56760984.55486852,19114261.548851974
1657065600,2022-07-06 00:00:00,XRP/EUR,0.31649,0.32749,0.31142,0.32588,61417546.28847412,20014749.984487947
1656979200,2022-07-05 00:00:00,XRP/EUR,0.31454,0.31844,0.30414,0.31697,58755928.79165306,18623866.74909027
1656892800,2022-07-04 00:00:00,XRP/EUR,0.30735,0.31510,0.30037,0.31429,67234043.99373184,21130987.686789982
1656806400,2022-07-03 00:00:00,XRP/EUR,0.30230,0.31197,0.29570,0.30776,8967963.63183576,2759980.4873337736
1656720000,2022-07-02 00:00:00,XRP/EUR,0.30066,0.30437,0.29642,0.30207,7455656.31013140,2252130.101601392
1656633600,2022-07-01 00:00:00,XRP/EUR,0.31705,0.32000,0.29596,0.30037,66228011.56592029,19892907.83405548
1656547200,2022-06-30 00:00:00,XRP/EUR,0.31531,0.31740,0.29314,0.31740,81872509.32662730,25986334.460271508
1656460800,2022-06-29 00:00:00,XRP/EUR,0.32027,0.32391,0.30501,0.31466,67069353.36550157,21104042.729988724
1656374400,2022-06-28 00:00:00,XRP/EUR,0.33386,0.33591,0.31846,0.32026,58747385.17504703,18814437.57616056
1656288000,2022-06-27 00:00:00,XRP/EUR,0.33961,0.34687,0.32852,0.33374,66602513.58800477,22227922.88486071
1656201600,2022-06-26 00:00:00,XRP/EUR,0.34738,0.35535,0.33842,0.33973,5540656.39089025,1882327.1956771445
1656115200,2022-06-25 00:00:00,XRP/EUR,0.34834,0.35391,0.33566,0.34847,5986458.93342630,2086101.3445310628
1656028800,2022-06-24 00:00:00,XRP/EUR,0.31877,0.36670,0.31814,0.34703,81534851.09279535,28295039.374732774
1655942400,2022-06-23 00:00:00,XRP/EUR,0.30468,0.31961,0.30393,0.31813,27818920.56439631,8850033.199151399
1655856000,2022-06-22 00:00:00,XRP/EUR,0.31214,0.31297,0.30096,0.30474,63624258.44018067,19388856.517060656
1655769600,2022-06-21 00:00:00,XRP/EUR,0.30596,0.31866,0.30256,0.31128,71083368.12524782,22126830.83002714
1655683200,2022-06-20 00:00:00,XRP/EUR,0.31019,0.31263,0.29729,0.30704,70901000.84005262,21769443.297929756
1655596800,2022-06-19 00:00:00,XRP/EUR,0.29312,0.31645,0.28374,0.31055,9824537.73666056,3051010.1941199373
1655510400,2022-06-18 00:00:00,XRP/EUR,0.30542,0.31049,0.27382,0.29227,14620659.97842062,4273180.291892994
1655424000,2022-06-17 00:00:00,XRP/EUR,0.29658,0.32304,0.29428,0.30587,65049788.72248828,19896778.87654749
1655337600,2022-06-16 00:00:00,XRP/EUR,0.32808,0.33144,0.29089,0.29603,76144329.51287782,22541005.865697224
1655251200,2022-06-15 00:00:00,XRP/EUR,0.30743,0.33067,0.28531,0.32803,85888675.76385282,28174062.31081664
1655164800,2022-06-14 00:00:00,XRP/EUR,0.29770,0.31232,0.28196,0.30876,82020643.40129597,25324693.856584143
1655078400,2022-06-13 00:00:00,XRP/EUR,0.32726,0.33286,0.28811,0.29921,93350825.40872779,27931500.47054544
1654992000,2022-06-12 00:00:00,XRP/EUR,0.34178,0.34762,0.32335,0.32657,6323064.75745814,2064923.257843105
1654905600,2022-06-11 00:00:00,XRP/EUR,0.36228,0.36924,0.33824,0.34095,8679670.26026824,2959333.575238456
1654819200,2022-06-10 00:00:00,XRP/EUR,0.37657,0.38681,0.35722,0.36267,59216817.11264928,21476163.062244512
1654732800,2022-06-09 00:00:00,XRP/EUR,0.37365,0.37829,0.36996,0.37675,50395084.09666715,18986347.933419347
1654646400,2022-06-08 00:00:00,XRP/EUR,0.38166,0.38300,0.36802,0.37339,60547064.12410116,22607668.273298133
1654560000,2022-06-07 00:00:00,XRP/EUR,0.37494,0.38901,0.35964,0.38036,65319271.45295083,24844838.089844376
1654473600,2022-06-06 00:00:00,XRP/EUR,0.36778,0.38054,0.36734,0.37688,79831317.42601667,30086826.911517162
1654387200,2022-06-05 00:00:00,XRP/EUR,0.36566,0.37244,0.36338,0.36803,3632360.22252858,1336817.5326971933
1654300800,2022-06-04 00:00:00,XRP/EUR,0.36323,0.36728,0.35887,0.36580,2222787.36597227,813095.6184726564
1654214400,2022-06-03 00:00:00,XRP/EUR,0.37700,0.38111,0.35745,0.36372,72941350.99302123,26530228.183181684
1654128000,2022-06-02 00:00:00,XRP/EUR,0.37368,0.37852,0.36439,0.37646,71327593.29727967,26851985.772693906
1654041600,2022-06-01 00:00:00,XRP/EUR,0.39298,0.39645,0.36493,0.37348,71037825.88490873,26531207.211495712
1653955200,2022-05-31 00:00:00,XRP/EUR,0.38810,0.40278,0.37971,0.39290,66934759.63157325,26298667.059245132
1653868800,2022-05-30 00:00:00,XRP/EUR,0.36235,0.38910,0.36017,0.38847,71371090.84382441,27725527.66010047
1653782400,2022-05-29 00:00:00,XRP/EUR,0.35941,0.36374,0.35346,0.36223,4669078.73761769,1691280.391127256
1653696000,2022-05-28 00:00:00,XRP/EUR,0.35532,0.36141,0.35419,0.35985,2466993.59645152,887747.6456830795
1653609600,2022-05-27 00:00:00,XRP/EUR,0.36525,0.37390,0.35000,0.35452,67561335.86436685,23951844.790635332
1653523200,2022-05-26 00:00:00,XRP/EUR,0.37946,0.38350,0.35090,0.36484,61151540.69713886,22310528.107944142
1653436800,2022-05-25 00:00:00,XRP/EUR,0.37956,0.38680,0.36972,0.37968,62832725.19217245,23856329.10096404
1653350400,2022-05-24 00:00:00,XRP/EUR,0.37798,0.38715,0.36353,0.37999,53637850.08738367,20381846.65470492
1653264000,2022-05-23 00:00:00,XRP/EUR,0.39790,0.40165,0.37500,0.37850,58541158.82372625,22157828.614780385
1653177600,2022-05-22 00:00:00,XRP/EUR,0.39198,0.40136,0.38780,0.39882,3071449.89977389,1224955.649027823
1653091200,2022-05-21 00:00:00,XRP/EUR,0.38839,0.39535,0.38164,0.39173,2281887.42812638,893883.7622199468
1653004800,2022-05-20 00:00:00,XRP/EUR,0.39517,0.41555,0.38015,0.38751,54412489.21952993,21085383.697460044
1652918400,2022-05-19 00:00:00,XRP/EUR,0.38735,0.39973,0.37253,0.39711,54603840.64587717,21683731.158884283
1652832000,2022-05-18 00:00:00,XRP/EUR,0.41438,0.41837,0.38434,0.38588,61605195.01763831,23772212.65340627
1652745600,2022-05-17 00:00:00,XRP/EUR,0.40529,0.41822,0.39562,0.41455,53549212.61564430,22198826.08981534
1652659200,2022-05-16 00:00:00,XRP/EUR,0.43058,0.43058,0.39159,0.40392,60324149.56561254,24366130.49254222
1652572800,2022-05-15 00:00:00,XRP/EUR,0.40610,0.43203,0.39835,0.43008,10296559.82997569,4428344.451675945
1652486400,2022-05-14 00:00:00,XRP/EUR,0.40673,0.42303,0.37922,0.40845,8447071.71970312,3450206.443912739
1652400000,2022-05-13 00:00:00,XRP/EUR,0.37043,0.44693,0.36643,0.40664,66477421.19244671,27032378.553696528
1652313600,2022-05-12 00:00:00,XRP/EUR,0.39626,0.40604,0.31414,0.36979,88439217.84488902,32703938.36686151
1652227200,2022-05-11 00:00:00,XRP/EUR,0.48706,0.49559,0.34624,0.39148,71635977.82392568,28044052.59851042
1652140800,2022-05-10 00:00:00,XRP/EUR,0.46127,0.50818,0.44690,0.48799,55811452.32405933,27235430.61961771
1652054400,2022-05-09 00:00:00,XRP/EUR,0.53713,0.54931,0.44769,0.46121,60223177.54326281,27775531.71472824
1651968000,2022-05-08 00:00:00,XRP/EUR,0.55059,0.55249,0.52853,0.53764,5074781.39705042,2728405.470310188
1651881600,2022-05-07 00:00:00,XRP/EUR,0.57071,0.57249,0.54000,0.55270,2983790.67532732,1649141.1062534098
1651795200,2022-05-06 00:00:00,XRP/EUR,0.56690,0.58516,0.55567,0.57069,40378230.44176452,23043452.330810595
1651708800,2022-05-05 00:00:00,XRP/EUR,0.60753,0.61799,0.55254,0.56742,44485349.88133469,25241877.229666933
1651622400,2022-05-04 00:00:00,XRP/EUR,0.57442,0.61138,0.57338,0.60754,41182369.69258206,25019936.883031305
1651536000,2022-05-03 00:00:00,XRP/EUR,0.58495,0.59623,0.56614,0.57434,34778110.22240091,19974459.825133737
1651449600,2022-05-02 00:00:00,XRP/EUR,0.57512,0.59914,0.57020,0.58463,18200477.33987618,10640545.06721181
1651363200,2022-05-01 00:00:00,XRP/EUR,0.55492,0.58070,0.54879,0.57665,6527966.67508928,3764351.9831902334
1651276800,2022-04-30 00:00:00,XRP/EUR,0.58095,0.59617,0.53752,0.55591,6739677.36694407,3746654.045057878
1651190400,2022-04-29 00:00:00,XRP/EUR,0.61156,0.61502,0.56832,0.58050,38526575.65869552,22364677.16987275
1651104000,2022-04-28 00:00:00,XRP/EUR,0.61799,0.62409,0.60294,0.61191,35959588.90098969,22004032.0444046
1651017600,2022-04-27 00:00:00,XRP/EUR,0.60217,0.62466,0.59852,0.61803,34019336.21511270,21024970.3610261
1650931200,2022-04-26 00:00:00,XRP/EUR,0.64796,0.65828,0.58998,0.60273,40356933.26836255,24324334.38884016
1650844800,2022-04-25 00:00:00,XRP/EUR,0.64559,0.65112,0.60100,0.64670,50016331.68257311,32345561.699120034
1650758400,2022-04-24 00:00:00,XRP/EUR,0.65506,0.65995,0.64392,0.64574,6787492.12976166,4382955.167872294
1650672000,2022-04-23 00:00:00,XRP/EUR,0.66513,0.67299,0.65156,0.65418,3395251.56257497,2221105.6672052937
1650585600,2022-04-22 00:00:00,XRP/EUR,0.67660,0.68352,0.66224,0.66509,29517124.07928213,19631544.05388975
1650499200,2022-04-21 00:00:00,XRP/EUR,0.69298,0.70800,0.66328,0.67655,29507079.41145319,19963014.575818658
1650412800,2022-04-20 00:00:00,XRP/EUR,0.71811,0.71811,0.68472,0.69265,23388251.24735701,16199872.226481833
1650326400,2022-04-19 00:00:00,XRP/EUR,0.71412,0.72500,0.70028,0.71778,26228627.76525191,18826384.437342513
1650240000,2022-04-18 00:00:00,XRP/EUR,0.69549,0.71438,0.67396,0.71438,15146985.97097945,10820703.8379483
1650153600,2022-04-17 00:00:00,XRP/EUR,0.72549,0.72781,0.69205,0.69556,3233437.85590221,2249050.035051341
1650067200,2022-04-16 00:00:00,XRP/EUR,0.72743,0.73975,0.70930,0.72288,5150117.65002402,3722917.0468493635
1649980800,2022-04-15 00:00:00,XRP/EUR,0.67154,0.73780,0.67154,0.72636,14258123.00922184,10356530.228978377
1649894400,2022-04-14 00:00:00,XRP/EUR,0.66346,0.67948,0.65431,0.67197,25821269.48817621,17351118.457969766
1649808000,2022-04-13 00:00:00,XRP/EUR,0.66069,0.66756,0.64800,0.66357,29963923.61280383,19883160.791748237
1649721600,2022-04-12 00:00:00,XRP/EUR,0.63945,0.67094,0.63724,0.65964,32852218.11736400,21670637.15893799
1649635200,2022-04-11 00:00:00,XRP/EUR,0.69289,0.69456,0.62560,0.63879,37565875.86354850,23996705.842876147
1649548800,2022-04-10 00:00:00,XRP/EUR,0.70132,0.70964,0.69150,0.69221,9388072.89003828,6498517.935213397
1649462400,2022-04-09 00:00:00,XRP/EUR,0.69474,0.70468,0.69304,0.70124,2584331.49281590,1812236.6160222217
1649376000,2022-04-08 00:00:00,XRP/EUR,0.72407,0.73069,0.68701,0.69465,25520687.26144724,17727945.406164326
1649289600,2022-04-07 00:00:00,XRP/EUR,0.69900,0.72719,0.68998,0.72426,32642053.51413751,23641333.678149235
1649203200,2022-04-06 00:00:00,XRP/EUR,0.74760,0.75217,0.69314,0.69643,33309313.68453993,23197605.32932414
1649116800,2022-04-05 00:00:00,XRP/EUR,0.75406,0.76600,0.74592,0.74877,24119918.07637786,18060271.05804945
1649030400,2022-04-04 00:00:00,XRP/EUR,0.76373,0.76373,0.73432,0.75314,32562916.64029965,24524435.038475282
1648944000,2022-04-03 00:00:00,XRP/EUR,0.74683,0.77167,0.73886,0.76324,6227077.48007436,4752754.615891955
1648857600,2022-04-02 00:00:00,XRP/EUR,0.74775,0.76919,0.74167,0.74629,5674201.88011513,4234600.12111112
1648771200,2022-04-01 00:00:00,XRP/EUR,0.73791,0.75491,0.73040,0.74941,10548765.17623187,7905350.110719927
1648684800,2022-03-31 00:00:00,XRP/EUR,0.76900,0.78697,0.70336,0.73598,12801453.20597379,9421613.53053259
1648598400,2022-03-30 00:00:00,XRP/EUR,0.77259,0.78248,0.76181,0.77162,21629640.30585668,16689863.05280513
1648512000,2022-03-29 00:00:00,XRP/EUR,0.78405,0.80651,0.76000,0.77374,29823188.35506260,23075393.757846136
1648425600,2022-03-28 00:00:00,XRP/EUR,0.78106,0.82999,0.77697,0.78652,36603227.96533115,28789170.859292258
1648339200,2022-03-27 00:00:00,XRP/EUR,0.75790,0.78070,0.75429,0.78043,5133696.77205864,4006490.971817724
1648252800,2022-03-26 00:00:00,XRP/EUR,0.75016,0.76107,0.74703,0.75775,2245960.21504722,1701876.352952031
1648166400,2022-03-25 00:00:00,XRP/EUR,0.76613,0.76622,0.74518,0.75074,24599250.04424906,18467640.97821954
1648080000,2022-03-24 00:00:00,XRP/EUR,0.76179,0.77350,0.75348,0.76562,23262225.83789964,17810025.346012723
1647993600,2022-03-23 00:00:00,XRP/EUR,0.76000,0.76700,0.73734,0.76184,29158614.81540205,22214199.110965896
1647907200,2022-03-22 00:00:00,XRP/EUR,0.76011,0.78567,0.75054,0.75865,28014661.39215047,21253322.865154956
1647820800,2022-03-21 00:00:00,XRP/EUR,0.72929,0.77578,0.71244,0.75972,32352747.10987629,24579029.034315214
1647734400,2022-03-20 00:00:00,XRP/EUR,0.74124,0.74272,0.71889,0.72929,3295823.12200298,2403610.8446455533
1647648000,2022-03-19 00:00:00,XRP/EUR,0.72052,0.74829,0.71796,0.74091,4635489.00031253,3434480.155221557
1647561600,2022-03-18 00:00:00,XRP/EUR,0.71532,0.72379,0.70350,0.72055,31695575.15543691,22838246.678250067
1647475200,2022-03-17 00:00:00,XRP/EUR,0.71805,0.72311,0.70626,0.71485,29500169.24313159,21088195.983452614
1647388800,2022-03-16 00:00:00,XRP/EUR,0.69914,0.72043,0.68690,0.71958,35059282.24590457,25227958.31850801
1647302400,2022-03-15 00:00:00,XRP/EUR,0.70890,0.70890,0.67431,0.69817,31616771.05732470,22073881.049092386
1647216000,2022-03-14 00:00:00,XRP/EUR,0.69477,0.71054,0.68253,0.70837,36712198.75902979,26005820.234933935
1647129600,2022-03-13 00:00:00,XRP/EUR,0.71886,0.73769,0.68900,0.69602,5514615.45619370,3838282.6498199394
1647043200,2022-03-12 00:00:00,XRP/EUR,0.73521,0.77805,0.71355,0.72039,13265535.90930655,9556359.413705345
1646956800,2022-03-11 00:00:00,XRP/EUR,0.66882,0.74789,0.66126,0.73517,46060114.70805719,33862014.5299224
1646870400,2022-03-10 00:00:00,XRP/EUR,0.69202,0.70455,0.65322,0.66799,42496811.21876373,28387444.926021982
1646784000,2022-03-09 00:00:00,XRP/EUR,0.66100,0.70190,0.66035,0.69135,40809171.98870635,28213421.054392137
1646697600,2022-03-08 00:00:00,XRP/EUR,0.66242,0.67112,0.65276,0.66193,38508152.74832643,25489701.548699714
1646611200,2022-03-07 00:00:00,XRP/EUR,0.66722,0.69310,0.64820,0.66343,47357746.87682575,31418550.010492507
1646524800,2022-03-06 00:00:00,XRP/EUR,0.68893,0.69453,0.66277,0.66706,7360548.49537996,4909927.479328156
1646438400,2022-03-05 00:00:00,XRP/EUR,0.65235,0.70384,0.64481,0.69090,8970972.82594057,6198045.125442339
1646352000,2022-03-04 00:00:00,XRP/EUR,0.67880,0.68058,0.63632,0.65179,40187296.14845944,26193677.756604377
1646265600,2022-03-03 00:00:00,XRP/EUR,0.69073,0.71097,0.66518,0.67904,32495993.00726750,22066079.091654923
1646179200,2022-03-02 00:00:00,XRP/EUR,0.70486,0.70560,0.68182,0.69181,33270178.44601422,23016642.1507371
1646092800,2022-03-01 00:00:00,XRP/EUR,0.69644,0.72112,0.67690,0.70549,35739495.53468321,25213856.70476366
1646006400,2022-02-28 00:00:00,XRP/EUR,0.64449,0.70663,0.63424,0.69790,33506032.77025067,23383860.27035794
1645920000,2022-02-27 00:00:00,XRP/EUR,0.66604,0.68081,0.63175,0.64532,17599063.70001956,11357027.786896624
1645833600,2022-02-26 00:00:00,XRP/EUR,0.68262,0.70624,0.65792,0.66599,12359065.51685946,8231014.043573231
1645747200,2022-02-25 00:00:00,XRP/EUR,0.62188,0.69216,0.61012,0.68255,21104596.60856129,14404942.415173508
1645660800,2022-02-24 00:00:00,XRP/EUR,0.61572,0.64598,0.55339,0.62214,44539816.48313513,27710001.42681769
1645574400,2022-02-23 00:00:00,XRP/EUR,0.63666,0.65624,0.61281,0.61534,14452729.11271285,8893342.332216725
1645488000,2022-02-22 00:00:00,XRP/EUR,0.62022,0.64136,0.59317,0.63748,35780824.57484222,22809560.049970422
1645401600,2022-02-21 00:00:00,XRP/EUR,0.68678,0.70688,0.61554,0.62030,32326170.56611770,20051923.60216281
1645315200,2022-02-20 00:00:00,XRP/EUR,0.72626,0.72753,0.67634,0.68541,10206968.10254016,6995958.00716205
1645228800,2022-02-19 00:00:00,XRP/EUR,0.69304,0.75420,0.68094,0.72482,11317977.38554726,8203496.368592365
1645142400,2022-02-18 00:00:00,XRP/EUR,0.67688,0.70792,0.66678,0.69288,23368729.25013466,16191725.122833306
1645056000,2022-02-17 00:00:00,XRP/EUR,0.73680,0.74297,0.66358,0.67559,24345500.96596862,16447576.997598741
1644969600,2022-02-16 00:00:00,XRP/EUR,0.75021,0.75032,0.71165,0.73496,19982932.35348421,14686655.962516753
1644883200,2022-02-15 00:00:00,XRP/EUR,0.70874,0.75750,0.70469,0.75003,20696296.18919789,15522843.030784093
1644796800,2022-02-14 00:00:00,XRP/EUR,0.70889,0.71873,0.68652,0.70908,22170305.19089154,15720520.004757375
1644710400,2022-02-13 00:00:00,XRP/EUR,0.72455,0.74770,0.69823,0.70980,9997326.53489955,7096102.3744717
1644624000,2022-02-12 00:00:00,XRP/EUR,0.67082,0.75100,0.65848,0.72421,8498034.57281053,6154361.617975115
1644537600,2022-02-11 00:00:00,XRP/EUR,0.72403,0.73268,0.66046,0.66917,19969976.88530773,13363309.432341374
1644451200,2022-02-10 00:00:00,XRP/EUR,0.76273,0.78500,0.71753,0.72379,20248954.05991662,14655990.45902705
1644364800,2022-02-09 00:00:00,XRP/EUR,0.76758,0.80260,0.73909,0.76210,23145658.51299112,17639306.352750532
