https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZIL
1661558400000,2022-08-27 00:00:00,ZIL/BTC,1.79e-06,1.84e-06,1.79e-06,1.84e-06,0.4746396342807528,257956.32297867
1661472000000,2022-08-26 00:00:00,ZIL/BTC,1.81e-06,1.82e-06,1.77e-06,1.77e-06,0.4637001642323643,261977.49391659
1661385600000,2022-08-25 00:00:00,ZIL/BTC,1.82e-06,1.86e-06,1.81e-06,1.84e-06,0.4918108586122992,267288.51011538
1661299200000,2022-08-24 00:00:00,ZIL/BTC,1.76e-06,1.92e-06,1.76e-06,1.81e-06,0.6648136718269673,367300.37117512
1661212800000,2022-08-23 00:00:00,ZIL/BTC,1.73e-06,1.77e-06,1.73e-06,1.77e-06,0.8424777931055661,475976.15429693
1661126400000,2022-08-22 00:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.71e-06,1.71e-06,0.0346194604647882,20245.29851742
1661040000000,2022-08-21 00:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.74e-06,1.76e-06,0.3992312472550336,226835.93594036
1660953600000,2022-08-20 00:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.73e-06,1.75e-06,0.4640779726545375,265187.41294545
1660867200000,2022-08-19 00:00:00,ZIL/BTC,1.75e-06,1.77e-06,1.7e-06,1.75e-06,0.969693319357315,554110.46820418
1660780800000,2022-08-18 00:00:00,ZIL/BTC,1.84e-06,1.86e-06,1.76e-06,1.78e-06,0.47341852362130793,265965.4627086
1660694400000,2022-08-17 00:00:00,ZIL/BTC,1.9e-06,1.92e-06,1.83e-06,1.86e-06,0.5021611195087302,269979.09651007
1660608000000,2022-08-16 00:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.88e-06,1.89e-06,0.5012652021641396,265219.68368473
1660521600000,2022-08-15 00:00:00,ZIL/BTC,1.96e-06,2.03e-06,1.89e-06,1.89e-06,0.4442487404021856,235052.24359904
1660435200000,2022-08-14 00:00:00,ZIL/BTC,1.94e-06,1.95e-06,1.89e-06,1.91e-06,0.5612062381994188,293825.25560179
1660348800000,2022-08-13 00:00:00,ZIL/BTC,1.93e-06,1.95e-06,1.93e-06,1.94e-06,0.3287696583849568,169468.89607472
1660262400000,2022-08-12 00:00:00,ZIL/BTC,1.95e-06,1.96e-06,1.94e-06,1.96e-06,0.41167208677586875,210036.77896728
1660176000000,2022-08-11 00:00:00,ZIL/BTC,1.88e-06,1.99e-06,1.87e-06,1.93e-06,0.5563979125487579,288289.07385946
1660089600000,2022-08-10 00:00:00,ZIL/BTC,1.86e-06,1.9e-06,1.86e-06,1.9e-06,0.506656059800165,266661.08410535
1660003200000,2022-08-09 00:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.85e-06,1.86e-06,0.430895851045932,231664.4360462
1659916800000,2022-08-08 00:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.9e-06,1.91e-06,0.37570852852056236,196706.03587464
1659830400000,2022-08-07 00:00:00,ZIL/BTC,1.95e-06,1.98e-06,1.95e-06,1.96e-06,0.3827407385387572,195275.88700957
1659744000000,2022-08-06 00:00:00,ZIL/BTC,1.97e-06,2.1e-06,1.97e-06,2e-06,0.4682833442795599,234141.67213977998
1659657600000,2022-08-05 00:00:00,ZIL/BTC,1.92e-06,1.94e-06,1.89e-06,1.94e-06,0.29710479110096516,153146.79953658
1659571200000,2022-08-04 00:00:00,ZIL/BTC,1.83e-06,1.91e-06,1.83e-06,1.89e-06,0.3209629312266741,169821.65673369
1659484800000,2022-08-03 00:00:00,ZIL/BTC,1.79e-06,1.82e-06,1.79e-06,1.82e-06,0.22929045194773898,125983.76480645
1659398400000,2022-08-02 00:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.77e-06,1.81e-06,0.3205587440829366,177104.27849886
1659312000000,2022-08-01 00:00:00,ZIL/BTC,1.86e-06,1.93e-06,1.83e-06,1.84e-06,0.6657914324355513,361843.16980193
1659225600000,2022-07-31 00:00:00,ZIL/BTC,1.8e-06,1.89e-06,1.8e-06,1.83e-06,0.44304088476000447,242098.84413115
1659139200000,2022-07-30 00:00:00,ZIL/BTC,1.8e-06,1.87e-06,1.78e-06,1.8e-06,0.09670114085970599,53722.85603317
1659052800000,2022-07-29 00:00:00,ZIL/BTC,1.8e-06,1.82e-06,1.76e-06,1.8e-06,0.6261353655943499,347852.98088575
1658966400000,2022-07-28 00:00:00,ZIL/BTC,1.72e-06,1.8e-06,1.72e-06,1.8e-06,0.54704527445097,303914.04136165
1658880000000,2022-07-27 00:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.73e-06,1.74e-06,0.5869249641252114,337313.19777311
1658793600000,2022-07-26 00:00:00,ZIL/BTC,1.74e-06,1.75e-06,1.72e-06,1.75e-06,0.473970404882975,270840.2313617
1658707200000,2022-07-25 00:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.72e-06,1.76e-06,1.1090002983221185,630113.80586484
1658620800000,2022-07-24 00:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.76e-06,1.76e-06,0.066193939328,37610.1928
1658534400000,2022-07-23 00:00:00,ZIL/BTC,1.78e-06,1.8e-06,1.76e-06,1.8e-06,0.552765384409896,307091.88022772
1658448000000,2022-07-22 00:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.75e-06,1.76e-06,0.3376293157406048,191834.83848898
1658361600000,2022-07-21 00:00:00,ZIL/BTC,1.75e-06,1.8e-06,1.74e-06,1.8e-06,0.526696811422164,292609.33967898
1658275200000,2022-07-20 00:00:00,ZIL/BTC,1.98e-06,2.06e-06,1.77e-06,1.77e-06,0.48367800788384374,273264.41123381
1658188800000,2022-07-19 00:00:00,ZIL/BTC,1.82e-06,2.03e-06,1.82e-06,1.89e-06,1.0436204249886805,552180.11904163
1658102400000,2022-07-18 00:00:00,ZIL/BTC,1.83e-06,1.86e-06,1.8e-06,1.83e-06,0.6414993550632351,350546.09566297
1658016000000,2022-07-17 00:00:00,ZIL/BTC,1.82e-06,1.83e-06,1.8e-06,1.83e-06,0.6323160404743132,345527.89096957
1657929600000,2022-07-16 00:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.81e-06,1.82e-06,0.5398672994806728,296630.38433004
1657843200000,2022-07-15 00:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.81e-06,1.81e-06,0.5098288096104017,281673.37547536
1657756800000,2022-07-14 00:00:00,ZIL/BTC,1.83e-06,1.88e-06,1.82e-06,1.82e-06,0.4388085518226774,241103.59990257001
1657670400000,2022-07-13 00:00:00,ZIL/BTC,1.88e-06,1.89e-06,1.8e-06,1.83e-06,0.6658624254671994,363859.24888918
1657584000000,2022-07-12 00:00:00,ZIL/BTC,1.87e-06,1.89e-06,1.85e-06,1.87e-06,0.5007204879502959,267764.96681834
1657497600000,2022-07-11 00:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.84e-06,1.85e-06,0.700412850150219,378601.54062174
1657411200000,2022-07-10 00:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.87e-06,1.88e-06,0.617810073415632,328622.3794764
1657324800000,2022-07-09 00:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.86e-06,1.88e-06,0.8032877585836169,427280.72265086
1657238400000,2022-07-08 00:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.83e-06,1.85e-06,0.908222821931781,490931.25509826
1657152000000,2022-07-07 00:00:00,ZIL/BTC,1.92e-06,1.97e-06,1.91e-06,1.91e-06,0.5046575332530531,264218.60379741
1657065600000,2022-07-06 00:00:00,ZIL/BTC,1.94e-06,1.96e-06,1.92e-06,1.93e-06,0.6387698592012149,330968.83896436
1656979200000,2022-07-05 00:00:00,ZIL/BTC,1.98e-06,2.03e-06,1.93e-06,1.94e-06,0.8065174084393277,415730.62290687
1656892800000,2022-07-04 00:00:00,ZIL/BTC,1.98e-06,1.98e-06,1.96e-06,1.97e-06,0.6843153972099998,347368.22193401
1656806400000,2022-07-03 00:00:00,ZIL/BTC,2.01e-06,2.02e-06,1.99e-06,2e-06,0.71678454385672,358392.27192836
1656720000000,2022-07-02 00:00:00,ZIL/BTC,2.04e-06,2.04e-06,2e-06,2.01e-06,0.7127408867212421,354597.45608022
1656633600000,2022-07-01 00:00:00,ZIL/BTC,1.95e-06,2.11e-06,1.93e-06,2.11e-06,0.7233977225423512,342842.52253192
1656547200000,2022-06-30 00:00:00,ZIL/BTC,1.94e-06,1.99e-06,1.85e-06,1.97e-06,0.8180668347197319,415262.35264961
1656460800000,2022-06-29 00:00:00,ZIL/BTC,2.05e-06,2.06e-06,1.93e-06,1.99e-06,0.5399497960964066,271331.55582734
1656374400000,2022-06-28 00:00:00,ZIL/BTC,2.12e-06,2.12e-06,2.05e-06,2.05e-06,0.939976657484609,458525.19877298
1656288000000,2022-06-27 00:00:00,ZIL/BTC,2.22e-06,2.25e-06,2.13e-06,2.14e-06,0.6913387970700369,323055.51264955
1656201600000,2022-06-26 00:00:00,ZIL/BTC,2.32e-06,2.36e-06,2.19e-06,2.25e-06,1.0982726801590725,488121.19118181
1656115200000,2022-06-25 00:00:00,ZIL/BTC,2.12e-06,2.37e-06,2.1e-06,2.28e-06,1.379055023908476,604848.6946967
1656028800000,2022-06-24 00:00:00,ZIL/BTC,1.99e-06,2.31e-06,1.99e-06,2.16e-06,1.0472367858606575,484831.84530586
1655942400000,2022-06-23 00:00:00,ZIL/BTC,1.99e-06,2.07e-06,1.94e-06,1.96e-06,0.7892242817272463,402665.44986084
1655856000000,2022-06-22 00:00:00,ZIL/BTC,1.98e-06,2.04e-06,1.88e-06,1.95e-06,0.7557527837846999,387565.530146
1655769600000,2022-06-21 00:00:00,ZIL/BTC,1.66e-06,2.1e-06,1.66e-06,2e-06,1.24721608124916,623608.04062458
1655683200000,2022-06-20 00:00:00,ZIL/BTC,1.69e-06,1.69e-06,1.64e-06,1.66e-06,0.7327632380336356,441423.63736966
1655596800000,2022-06-19 00:00:00,ZIL/BTC,1.71e-06,1.74e-06,1.66e-06,1.66e-06,0.7095520778407337,427441.01074743
1655510400000,2022-06-18 00:00:00,ZIL/BTC,1.62e-06,1.71e-06,1.61e-06,1.71e-06,0.8675977886522963,507367.12786684
1655424000000,2022-06-17 00:00:00,ZIL/BTC,1.62e-06,1.63e-06,1.61e-06,1.63e-06,0.4688721862905137,287651.64803099
1655337600000,2022-06-16 00:00:00,ZIL/BTC,1.66e-06,1.66e-06,1.57e-06,1.61e-06,0.4860287846311898,301881.23269018
1655251200000,2022-06-15 00:00:00,ZIL/BTC,1.53e-06,1.65e-06,1.49e-06,1.65e-06,0.529201703942406,320728.30541964
1655164800000,2022-06-14 00:00:00,ZIL/BTC,1.49e-06,1.56e-06,1.48e-06,1.54e-06,0.7371756828482663,478685.50834303
1655078400000,2022-06-13 00:00:00,ZIL/BTC,1.35e-06,1.49e-06,1.29e-06,1.49e-06,0.4943602419111271,331785.39725579
1654992000000,2022-06-12 00:00:00,ZIL/BTC,1.47e-06,1.47e-06,1.37e-06,1.41e-06,0.4285054339928973,303904.56311553
1654905600000,2022-06-11 00:00:00,ZIL/BTC,1.57e-06,1.57e-06,1.45e-06,1.47e-06,0.4820541640580378,327928.00276057
1654819200000,2022-06-10 00:00:00,ZIL/BTC,1.61e-06,1.62e-06,1.55e-06,1.58e-06,0.6759178290228982,427796.09431829
1654732800000,2022-06-09 00:00:00,ZIL/BTC,1.61e-06,1.62e-06,1.61e-06,1.62e-06,0.718660431716769,443617.55044245
1654646400000,2022-06-08 00:00:00,ZIL/BTC,1.62e-06,1.64e-06,1.62e-06,1.62e-06,0.7220920417869348,445735.82826354
1654560000000,2022-06-07 00:00:00,ZIL/BTC,1.65e-06,1.66e-06,1.6e-06,1.6e-06,0.821627925641392,513517.45352587
1654473600000,2022-06-06 00:00:00,ZIL/BTC,1.66e-06,1.71e-06,1.62e-06,1.62e-06,0.700583287604823,432458.81950915
1654387200000,2022-06-05 00:00:00,ZIL/BTC,1.7e-06,1.7e-06,1.66e-06,1.66e-06,0.7737325507336494,466103.94622509
1654300800000,2022-06-04 00:00:00,ZIL/BTC,1.68e-06,1.68e-06,1.67e-06,1.67e-06,0.814873372173951,487948.12705027
1654214400000,2022-06-03 00:00:00,ZIL/BTC,1.68e-06,1.68e-06,1.64e-06,1.68e-06,0.8198178163144704,487986.79542528
1654128000000,2022-06-02 00:00:00,ZIL/BTC,1.67e-06,1.69e-06,1.66e-06,1.68e-06,0.903619374682752,537868.6754064
1654041600000,2022-06-01 00:00:00,ZIL/BTC,1.7e-06,1.76e-06,1.65e-06,1.67e-06,0.8663202746973413,518754.65550739
1653955200000,2022-05-31 00:00:00,ZIL/BTC,1.77e-06,1.87e-06,1.68e-06,1.72e-06,1.0783368322098723,626940.01872667
1653868800000,2022-05-30 00:00:00,ZIL/BTC,1.65e-06,1.76e-06,1.65e-06,1.74e-06,1.1605048456674216,666956.80785484
1653782400000,2022-05-29 00:00:00,ZIL/BTC,1.62e-06,1.63e-06,1.62e-06,1.63e-06,0.6858219729976095,420749.67668564996
1653696000000,2022-05-28 00:00:00,ZIL/BTC,1.61e-06,1.65e-06,1.61e-06,1.65e-06,0.849175291857783,514651.69203502
1653609600000,2022-05-27 00:00:00,ZIL/BTC,1.65e-06,1.7e-06,1.6e-06,1.64e-06,1.0797518164998448,658385.25396332
1653523200000,2022-05-26 00:00:00,ZIL/BTC,1.74e-06,1.76e-06,1.6e-06,1.61e-06,1.424042460617856,884498.42274401
1653436800000,2022-05-25 00:00:00,ZIL/BTC,1.71e-06,1.73e-06,1.69e-06,1.71e-06,0.9461429004815739,553299.94180209
1653350400000,2022-05-24 00:00:00,ZIL/BTC,1.82e-06,1.83e-06,1.72e-06,1.73e-06,1.0342186708445222,597814.26060377
1653264000000,2022-05-23 00:00:00,ZIL/BTC,1.9e-06,1.91e-06,1.79e-06,1.79e-06,1.2970182943691446,724591.22590455
1653177600000,2022-05-22 00:00:00,ZIL/BTC,1.76e-06,2.08e-06,1.75e-06,1.86e-06,2.564427363341817,1378724.38889345
1653091200000,2022-05-21 00:00:00,ZIL/BTC,1.71e-06,1.78e-06,1.7e-06,1.76e-06,0.9642849300751041,547889.1648154
1653004800000,2022-05-20 00:00:00,ZIL/BTC,1.71e-06,1.77e-06,1.7e-06,1.71e-06,0.8419624334105102,492375.69205293
1652918400000,2022-05-19 00:00:00,ZIL/BTC,1.68e-06,1.68e-06,1.61e-06,1.66e-06,0.7802888731636639,470053.5380504
1652832000000,2022-05-18 00:00:00,ZIL/BTC,1.76e-06,1.82e-06,1.68e-06,1.69e-06,0.7709135354067056,456161.85527024
1652745600000,2022-05-17 00:00:00,ZIL/BTC,1.7e-06,1.75e-06,1.68e-06,1.71e-06,1.0776142904009138,630183.79555609
1652659200000,2022-05-16 00:00:00,ZIL/BTC,1.69e-06,1.73e-06,1.66e-06,1.68e-06,0.8445618043648464,502715.35974098
1652572800000,2022-05-15 00:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.67e-06,1.75e-06,1.137731657426035,650132.37567202
1652486400000,2022-05-14 00:00:00,ZIL/BTC,1.74e-06,1.82e-06,1.63e-06,1.74e-06,1.0568261901862872,607371.37367028
1652400000000,2022-05-13 00:00:00,ZIL/BTC,1.61e-06,1.84e-06,1.6e-06,1.76e-06,1.2387493571049344,703834.86199144
1652313600000,2022-05-12 00:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.51e-06,1.57e-06,1.0161905501329083,647255.12747319
1652227200000,2022-05-11 00:00:00,ZIL/BTC,2.25e-06,2.27e-06,1.74e-06,1.84e-06,1.5908103703891976,864570.85347239
1652140800000,2022-05-10 00:00:00,ZIL/BTC,2.03e-06,2.35e-06,2.03e-06,2.2e-06,1.4630232982930402,665010.5901332
1652054400000,2022-05-09 00:00:00,ZIL/BTC,2.3e-06,2.3e-06,2.06e-06,2.06e-06,1.8958022677828843,920292.3630014
1651968000000,2022-05-08 00:00:00,ZIL/BTC,2.2e-06,2.3e-06,2.2e-06,2.25e-06,1.1640299961975076,517346.66497667
1651881600000,2022-05-07 00:00:00,ZIL/BTC,2.21e-06,2.26e-06,2.15e-06,2.18e-06,1.1841191939829199,543173.942194
1651795200000,2022-05-06 00:00:00,ZIL/BTC,2.2e-06,2.3e-06,2.03e-06,2.27e-06,1.9771120794082613,870974.48432082
1651708800000,2022-05-05 00:00:00,ZIL/BTC,2.35e-06,2.46e-06,2.11e-06,2.13e-06,5.83172887121386,2737900.87850416
1651622400000,2022-05-04 00:00:00,ZIL/BTC,1.78e-06,2.39e-06,1.78e-06,2.39e-06,4.393489110659529,1838279.96261905
1651536000000,2022-05-03 00:00:00,ZIL/BTC,1.83e-06,1.89e-06,1.78e-06,1.78e-06,1.6264252360608953,913722.04273084
1651449600000,2022-05-02 00:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.77e-06,1.82e-06,1.0021085888580128,550609.11475715
1651363200000,2022-05-01 00:00:00,ZIL/BTC,1.87e-06,1.91e-06,1.83e-06,1.91e-06,1.1075226590640268,579854.79532148
1651276800000,2022-04-30 00:00:00,ZIL/BTC,2.19e-06,2.28e-06,1.85e-06,1.91e-06,1.122355254990773,587620.55235119
1651190400000,2022-04-29 00:00:00,ZIL/BTC,2.23e-06,2.24e-06,2.14e-06,2.14e-06,1.3630194883419646,636924.99455232
1651104000000,2022-04-28 00:00:00,ZIL/BTC,2.4e-06,2.42e-06,2.26e-06,2.26e-06,1.2462410404894364,551434.08871214
1651017600000,2022-04-27 00:00:00,ZIL/BTC,2.43e-06,2.48e-06,2.39e-06,2.4e-06,1.3797990654722878,574916.27728012
1650931200000,2022-04-26 00:00:00,ZIL/BTC,2.53e-06,2.58e-06,2.4e-06,2.43e-06,1.4804692504374688,609246.6051183
1650844800000,2022-04-25 00:00:00,ZIL/BTC,2.64e-06,2.64e-06,2.5e-06,2.58e-06,1.3403119040471982,519500.73800279
1650758400000,2022-04-24 00:00:00,ZIL/BTC,2.8e-06,2.82e-06,2.68e-06,2.7e-06,1.68695433708993,624797.9026259
1650672000000,2022-04-23 00:00:00,ZIL/BTC,2.78e-06,2.81e-06,2.76e-06,2.81e-06,1.8223031194516104,648506.44820342
1650585600000,2022-04-22 00:00:00,ZIL/BTC,2.89e-06,2.89e-06,2.8e-06,2.81e-06,1.823791312728558,649036.0543518
1650499200000,2022-04-21 00:00:00,ZIL/BTC,3.09e-06,3.2e-06,2.82e-06,2.82e-06,3.361782802034608,1192121.56100518
1650412800000,2022-04-20 00:00:00,ZIL/BTC,2.7e-06,3.09e-06,2.7e-06,3.09e-06,2.128355449340917,688788.17130774
1650326400000,2022-04-19 00:00:00,ZIL/BTC,2.75e-06,2.79e-06,2.65e-06,2.67e-06,1.4258970926261738,534043.85491617
1650240000000,2022-04-18 00:00:00,ZIL/BTC,2.73e-06,2.73e-06,2.61e-06,2.62e-06,1.7496215841454266,667794.49776543
1650153600000,2022-04-17 00:00:00,ZIL/BTC,2.85e-06,2.86e-06,2.77e-06,2.77e-06,1.2802989921048031,462201.8022039
1650067200000,2022-04-16 00:00:00,ZIL/BTC,2.72e-06,2.77e-06,2.72e-06,2.73e-06,1.0940826967471673,400762.89258138
1649980800000,2022-04-15 00:00:00,ZIL/BTC,2.83e-06,2.83e-06,2.7e-06,2.73e-06,0.8012606032036242,293502.05245554
1649894400000,2022-04-14 00:00:00,ZIL/BTC,2.69e-06,3.09e-06,2.69e-06,2.9e-06,0.5198167509923981,179247.15551462
1649808000000,2022-04-13 00:00:00,ZIL/BTC,2.68e-06,2.68e-06,2.65e-06,2.65e-06,0.001666299866148,628.7924023200001
1649721600000,2022-04-12 00:00:00,ZIL/BTC,2.68e-06,2.75e-06,2.66e-06,2.66e-06,0.10094643728197421,37949.78845187
1649635200000,2022-04-11 00:00:00,ZIL/BTC,2.84e-06,3.11e-06,2.76e-06,2.8e-06,2.007455227334144,716948.29547648
1649548800000,2022-04-10 00:00:00,ZIL/BTC,2.88e-06,2.91e-06,2.77e-06,2.82e-06,1.660959736056803,588992.81420454
1649462400000,2022-04-09 00:00:00,ZIL/BTC,2.81e-06,2.83e-06,2.74e-06,2.81e-06,1.2517246365728532,445453.6073213
1649376000000,2022-04-08 00:00:00,ZIL/BTC,3.08e-06,3.09e-06,2.84e-06,2.84e-06,1.8142525908438425,638821.33480417
1649289600000,2022-04-07 00:00:00,ZIL/BTC,3.06e-06,3.06e-06,2.81e-06,3.04e-06,1.73320954921192,570134.7201355
1649203200000,2022-04-06 00:00:00,ZIL/BTC,2.75e-06,3.15e-06,2.75e-06,2.94e-06,3.2832983887385465,1116768.15943488
1649116800000,2022-04-05 00:00:00,ZIL/BTC,2.98e-06,3.05e-06,2.72e-06,2.76e-06,2.3766484304177857,861104.50377456
1649030400000,2022-04-04 00:00:00,ZIL/BTC,3.34e-06,3.49e-06,2.99e-06,3e-06,2.96066722770693,986889.07590231
1648944000000,2022-04-03 00:00:00,ZIL/BTC,3.77e-06,3.79e-06,3.21e-06,3.25e-06,4.972179428859305,1529901.36272594
1648857600000,2022-04-02 00:00:00,ZIL/BTC,3.94e-06,4.42e-06,3.59e-06,3.6e-06,4.3549628276134085,1209711.89655928
1648771200000,2022-04-01 00:00:00,ZIL/BTC,3.92e-06,5.13e-06,3.84e-06,3.92e-06,9.678515839963728,2469009.14284789
1648684800000,2022-03-31 00:00:00,ZIL/BTC,3.89e-06,4.64e-06,3.79e-06,3.94e-06,20.526522262538805,5209777.22399462
1648598400000,2022-03-30 00:00:00,ZIL/BTC,2.12e-06,3.94e-06,2.12e-06,3.9e-06,25.46219948263446,6528769.0981114
1648512000000,2022-03-29 00:00:00,ZIL/BTC,2.11e-06,2.22e-06,2.06e-06,2.16e-06,3.738684376805882,1730872.39666939
1648425600000,2022-03-28 00:00:00,ZIL/BTC,2.25e-06,2.49e-06,2.11e-06,2.13e-06,2.3925168544660553,1123247.34951458
1648339200000,2022-03-27 00:00:00,ZIL/BTC,2.19e-06,2.74e-06,1.9e-06,2.26e-06,6.156505382208221,2724117.42575585
1648252800000,2022-03-26 00:00:00,ZIL/BTC,1.09e-06,2.15e-06,1.09e-06,2.15e-06,9.806526335402967,4561175.03972231
1648166400000,2022-03-25 00:00:00,ZIL/BTC,1.12e-06,1.14e-06,1.07e-06,1.08e-06,0.4968400826732904,460037.11358638
1648080000000,2022-03-24 00:00:00,ZIL/BTC,1.13e-06,1.14e-06,1.12e-06,1.14e-06,0.7699476506578411,675392.67601565
1647993600000,2022-03-23 00:00:00,ZIL/BTC,1.08e-06,1.17e-06,1.07e-06,1.15e-06,0.9023129796009435,784619.98226169
1647907200000,2022-03-22 00:00:00,ZIL/BTC,1.06e-06,1.07e-06,1.04e-06,1.07e-06,1.06657994105824,996803.683232
1647820800000,2022-03-21 00:00:00,ZIL/BTC,1.04e-06,1.06e-06,1.03e-06,1.06e-06,0.6875713723801063,648652.23809444
1647734400000,2022-03-20 00:00:00,ZIL/BTC,1.07e-06,1.07e-06,1.02e-06,1.03e-06,0.6228791372026091,604737.0264103
1647648000000,2022-03-19 00:00:00,ZIL/BTC,1.02e-06,1.05e-06,1.02e-06,1.05e-06,0.8628934204742985,821803.25759457
1647561600000,2022-03-18 00:00:00,ZIL/BTC,1.02e-06,1.02e-06,1e-06,1.02e-06,0.459128831357448,450126.3052524
1647475200000,2022-03-17 00:00:00,ZIL/BTC,1e-06,1.02e-06,1e-06,1.02e-06,0.3985024284450252,390688.65533826
1647388800000,2022-03-16 00:00:00,ZIL/BTC,1e-06,1.01e-06,9.9e-07,1e-06,0.56922300723956,569223.00723956
1647302400000,2022-03-15 00:00:00,ZIL/BTC,1e-06,1.01e-06,9.9e-07,1e-06,0.50549289588161,505492.89588161
1647216000000,2022-03-14 00:00:00,ZIL/BTC,1.02e-06,1.02e-06,9.9e-07,1e-06,0.51878018568758,518780.18568758003
1647129600000,2022-03-13 00:00:00,ZIL/BTC,1.04e-06,1.05e-06,1.02e-06,1.03e-06,0.6135851780871754,595713.76513318
1647043200000,2022-03-12 00:00:00,ZIL/BTC,1.06e-06,1.06e-06,1.04e-06,1.04e-06,0.5446274268248944,523680.21810086
1646956800000,2022-03-11 00:00:00,ZIL/BTC,1.09e-06,1.09e-06,1.03e-06,1.04e-06,0.478441293785676,460039.70556315
1646870400000,2022-03-10 00:00:00,ZIL/BTC,9.9e-07,1.12e-06,9.9e-07,1.07e-06,0.8004401904944966,748074.94438738
