https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REVV,Volume USDT
1660867200,2022-08-19 00:00:00,REVV/USDT,0.0196,0.0196,0.017515,0.017515,433604.5296,8025.4962120093
1660780800,2022-08-18 00:00:00,REVV/USDT,0.019719,0.020095,0.01945,0.019621,448712.2829,8874.5583875027
1660694400,2022-08-17 00:00:00,REVV/USDT,0.020628,0.020757,0.019683,0.019683,239535.8012,4848.2979058923
1660608000,2022-08-16 00:00:00,REVV/USDT,0.020761,0.02094,0.02053,0.020628,203365.0755,4215.08637087
1660521600,2022-08-15 00:00:00,REVV/USDT,0.021354,0.021472,0.020648,0.020896,258557.3141,5448.191215717
1660435200,2022-08-14 00:00:00,REVV/USDT,0.021454,0.021788,0.021225,0.021315,176694.64965452,3805.28327585336424
1660348800,2022-08-13 00:00:00,REVV/USDT,0.020848,0.021629,0.0207,0.021465,646306.5323,13655.6234229721
1660262400,2022-08-12 00:00:00,REVV/USDT,0.020584,0.020971,0.020478,0.02078,201730.2524,4193.8176041992
1660176000,2022-08-11 00:00:00,REVV/USDT,0.020832,0.0213,0.020523,0.020523,317277.0358,6628.5489848113
1660089600,2022-08-10 00:00:00,REVV/USDT,0.020121,0.0209,0.019915,0.020773,394991.9929,8099.6765531207
1660003200,2022-08-09 00:00:00,REVV/USDT,0.020751,0.020862,0.019892,0.020145,311042.5061,6318.3224958707
1659916800,2022-08-08 00:00:00,REVV/USDT,0.020454,0.021197,0.02035,0.020845,320817.4507,6664.5897106969
1659830400,2022-08-07 00:00:00,REVV/USDT,0.020009,0.020479,0.019768,0.020348,227398.4773,4573.4761381297
1659744000,2022-08-06 00:00:00,REVV/USDT,0.019767,0.020139,0.019718,0.019922,532834.7977,10647.9180301563
1659657600,2022-08-05 00:00:00,REVV/USDT,0.019119,0.019764,0.01906,0.019581,505270.3113,9873.9337396948
1659571200,2022-08-04 00:00:00,REVV/USDT,0.019099,0.019266,0.018719,0.01913,620952.2254,11811.4060769703
1659484800,2022-08-03 00:00:00,REVV/USDT,0.018999,0.01937,0.01867,0.019099,390299.1795,7463.9874762479
1659398400,2022-08-02 00:00:00,REVV/USDT,0.0192,0.019238,0.018466,0.018981,305870.5732,5753.4217283696
1659312000,2022-08-01 00:00:00,REVV/USDT,0.019466,0.019647,0.018943,0.019172,218384.4645,4205.7042719329
1659225600,2022-07-31 00:00:00,REVV/USDT,0.019708,0.01986,0.019429,0.019447,287506.4505,5638.5076276899
1659139200,2022-07-30 00:00:00,REVV/USDT,0.019089,0.020016,0.019016,0.019635,710650.5057,13885.0342252469
1659052800,2022-07-29 00:00:00,REVV/USDT,0.019334,0.020016,0.018894,0.019104,1543107.5905,29911.6954648637
1658966400,2022-07-28 00:00:00,REVV/USDT,0.018632,0.019446,0.018483,0.019431,373037.8791,7049.47477428
1658880000,2022-07-27 00:00:00,REVV/USDT,0.017497,0.018782,0.017289,0.018782,146677.1018,2639.9089139461
1658793600,2022-07-26 00:00:00,REVV/USDT,0.017889,0.017889,0.017113,0.017355,109222.5467,1912.428767901
1658707200,2022-07-25 00:00:00,REVV/USDT,0.01925,0.01925,0.017738,0.017889,680044.5981,12656.8666575083
1658620800,2022-07-24 00:00:00,REVV/USDT,0.019003,0.019419,0.018933,0.01925,871191.8997,16736.6861422376
1658534400,2022-07-23 00:00:00,REVV/USDT,0.019204,0.019519,0.01875,0.018824,516490.8553,9876.6263941554
1658448000,2022-07-22 00:00:00,REVV/USDT,0.019448,0.019808,0.019129,0.019243,1511530.4757,29369.5220495486
1658361600,2022-07-21 00:00:00,REVV/USDT,0.019017,0.019493,0.018687,0.019482,1015413.9438,19354.0159305654
1658275200,2022-07-20 00:00:00,REVV/USDT,0.019062,0.02,0.018979,0.019018,1651325.19681905,31989.66874460972717
1658188800,2022-07-19 00:00:00,REVV/USDT,0.018624,0.019358,0.018542,0.019061,2270328.71199699,42805.13735859588081
1658102400,2022-07-18 00:00:00,REVV/USDT,0.017275,0.019137,0.017241,0.018737,3079577.97746969,55882.68950115277977
1658016000,2022-07-17 00:00:00,REVV/USDT,0.017829,0.01797,0.017239,0.017297,1096166.70075033,19354.62510109881388
1657929600,2022-07-16 00:00:00,REVV/USDT,0.016862,0.018558,0.016638,0.017971,904225.0412608,15671.07512289347505
1657843200,2022-07-15 00:00:00,REVV/USDT,0.016453,0.017791,0.016438,0.016903,973442.87852174,16294.79427865387995
1657756800,2022-07-14 00:00:00,REVV/USDT,0.0156,0.016662,0.015407,0.016432,1368147.66127169,21648.19877151955109
1657670400,2022-07-13 00:00:00,REVV/USDT,0.015231,0.015941,0.014932,0.0156,1204740.95794551,18642.1700235701268
1657584000,2022-07-12 00:00:00,REVV/USDT,0.016478,0.016478,0.015211,0.015262,1185509.66332846,18758.60291448873865
1657497600,2022-07-11 00:00:00,REVV/USDT,0.016385,0.021445,0.015977,0.016343,8072888.63947291,145961.62391884401513
1657411200,2022-07-10 00:00:00,REVV/USDT,0.016694,0.016909,0.016176,0.016403,756388.8499487,12511.30143521213734
1657324800,2022-07-09 00:00:00,REVV/USDT,0.017001,0.01718,0.016388,0.016718,1034378.23782249,17465.69468549214821
1657238400,2022-07-08 00:00:00,REVV/USDT,0.017233,0.017706,0.016838,0.016976,1319950.99455404,22770.94151203954866
1657152000,2022-07-07 00:00:00,REVV/USDT,0.017468,0.019221,0.017026,0.017196,6870987.18944002,121341.77283223241549
1657065600,2022-07-06 00:00:00,REVV/USDT,0.018359,0.019436,0.017155,0.017468,7527310.2069068,136310.21447153246682
1656979200,2022-07-05 00:00:00,REVV/USDT,0.018797,0.019147,0.016531,0.018359,5948246.54312176,107005.96709421155903
1656892800,2022-07-04 00:00:00,REVV/USDT,0.01821,0.018882,0.017997,0.018762,1860358.95579544,34084.55880618297804
1656806400,2022-07-03 00:00:00,REVV/USDT,0.017963,0.018244,0.017748,0.018244,356420.55850125,6427.2177215214415
1656720000,2022-07-02 00:00:00,REVV/USDT,0.018208,0.018336,0.017757,0.017963,670907.76024963,12076.21235380866754
1656633600,2022-07-01 00:00:00,REVV/USDT,0.01811,0.018805,0.01811,0.018209,2121874.78090861,39141.36234238701983
1656547200,2022-06-30 00:00:00,REVV/USDT,0.018816,0.018816,0.017598,0.01813,1491608.50132703,27038.71585520807844
1656460800,2022-06-29 00:00:00,REVV/USDT,0.019132,0.019371,0.018591,0.018689,813617.97971261,15476.38806320080297
1656374400,2022-06-28 00:00:00,REVV/USDT,0.019561,0.019673,0.01914,0.019167,1023219.47418531,19801.83557256721298
1656288000,2022-06-27 00:00:00,REVV/USDT,0.020328,0.020568,0.018937,0.019632,2504658.14990309,49350.50824592610903
1656201600,2022-06-26 00:00:00,REVV/USDT,0.018857,0.029458,0.018704,0.020346,7536120.89768767,163824.54940667361166
1656115200,2022-06-25 00:00:00,REVV/USDT,0.018609,0.021186,0.018041,0.018858,6251876.32550089,117404.17164278072002
1656028800,2022-06-24 00:00:00,REVV/USDT,0.016706,0.022686,0.016705,0.018605,16158350.79690724,300815.22734300066172
1655942400,2022-06-23 00:00:00,REVV/USDT,0.016051,0.016773,0.016007,0.016684,1742631.53154486,28721.74506982170127
1655856000,2022-06-22 00:00:00,REVV/USDT,0.016447,0.016769,0.015986,0.016132,4729242.86145363,77577.08189761987602
1655769600,2022-06-21 00:00:00,REVV/USDT,0.016127,0.017027,0.016073,0.016476,3307192.93376006,54797.00472292387674
1655683200,2022-06-20 00:00:00,REVV/USDT,0.01601,0.016416,0.015552,0.016154,4429019.71391532,70960.28227030756466
1655596800,2022-06-19 00:00:00,REVV/USDT,0.014893,0.016144,0.014637,0.01601,4854791.28875546,74177.80875179480071
1655510400,2022-06-18 00:00:00,REVV/USDT,0.016536,0.016648,0.013518,0.014922,5365971.03181302,82955.75469721695393
1655424000,2022-06-17 00:00:00,REVV/USDT,0.016099,0.017303,0.015642,0.016536,5845291.51461479,96188.62247653874187
1655337600,2022-06-16 00:00:00,REVV/USDT,0.017276,0.0198,0.015885,0.016085,13986642.56253005,244756.11272393788439
1655251200,2022-06-15 00:00:00,REVV/USDT,0.016605,0.019,0.01513,0.016985,5663760.54074448,91645.20608710871128
1655164800,2022-06-14 00:00:00,REVV/USDT,0.017037,0.017366,0.016055,0.016616,4364956.27240746,72872.62131337691494
1655078400,2022-06-13 00:00:00,REVV/USDT,0.021803,0.021803,0.016562,0.016991,6364956.62837345,117036.57199699427116
1654992000,2022-06-12 00:00:00,REVV/USDT,0.023236,0.023275,0.021577,0.02176,3036390.74328874,67299.02156985489158
1654905600,2022-06-11 00:00:00,REVV/USDT,0.02491,0.025116,0.023157,0.023236,944501.25659493,22492.37481064919485
1654819200,2022-06-10 00:00:00,REVV/USDT,0.026462,0.026551,0.024536,0.024978,1636463.37751691,41795.50115460686659
1654732800,2022-06-09 00:00:00,REVV/USDT,0.027358,0.02776,0.026392,0.026392,2283052.02791642,61959.59951924600565
1654646400,2022-06-08 00:00:00,REVV/USDT,0.026442,0.0315,0.026244,0.027378,10165277.13088865,285537.79660032623472
1654560000,2022-06-07 00:00:00,REVV/USDT,0.028053,0.028053,0.026001,0.026459,4198059.33238891,112056.30078376606209
1654473600,2022-06-06 00:00:00,REVV/USDT,0.027323,0.02862,0.027252,0.028019,6527752.45509306,182905.43430127899144
1654387200,2022-06-05 00:00:00,REVV/USDT,0.026678,0.028375,0.026586,0.027257,9069851.07130721,248627.13897313279839
1654300800,2022-06-04 00:00:00,REVV/USDT,0.025867,0.027401,0.025741,0.0267,6227815.21286653,166634.15900715688482
1654214400,2022-06-03 00:00:00,REVV/USDT,0.026488,0.026708,0.025789,0.02588,1099398.493623,28717.24437512221191
1654128000,2022-06-02 00:00:00,REVV/USDT,0.025792,0.026585,0.025762,0.026571,1105645.53874794,28804.17264286973626
1654041600,2022-06-01 00:00:00,REVV/USDT,0.028355,0.028355,0.025397,0.025798,1757943.4694077,47408.77840405070496
1653955200,2022-05-31 00:00:00,REVV/USDT,0.029036,0.029156,0.027893,0.028304,2038933.3723747,58464.55211691485426
1653868800,2022-05-30 00:00:00,REVV/USDT,0.028258,0.029622,0.027931,0.02903,8276527.12782994,237361.16989222124431
1653782400,2022-05-29 00:00:00,REVV/USDT,0.02704,0.028556,0.026379,0.028213,7730695.61784948,208932.87037935131224
1653696000,2022-05-28 00:00:00,REVV/USDT,0.026848,0.027227,0.026628,0.027036,9196572.2514515,247569.13498495770164
1653609600,2022-05-27 00:00:00,REVV/USDT,0.028057,0.028111,0.026416,0.02685,12462037.96235234,339411.11335578693456
1653523200,2022-05-26 00:00:00,REVV/USDT,0.029434,0.030231,0.02776,0.02806,16113207.9771515,464454.12729152528244
1653436800,2022-05-25 00:00:00,REVV/USDT,0.029002,0.029999,0.028419,0.029436,17942259.61013626,520124.59028095386932
1653350400,2022-05-24 00:00:00,REVV/USDT,0.02954,0.02963,0.028264,0.029027,8226201.51805433,236381.35552461902952
1653264000,2022-05-23 00:00:00,REVV/USDT,0.029476,0.032168,0.029444,0.02963,23977899.19176535,727397.1310158273626
1653177600,2022-05-22 00:00:00,REVV/USDT,0.028825,0.030761,0.028529,0.02948,25946141.1910008,758199.05701411034487
1653091200,2022-05-21 00:00:00,REVV/USDT,0.02745,0.030808,0.027045,0.028832,26378114.64452706,746071.65917781749402
1653004800,2022-05-20 00:00:00,REVV/USDT,0.028987,0.030101,0.02715,0.027439,26830086.3560248,765722.38048588483047
1652918400,2022-05-19 00:00:00,REVV/USDT,0.027468,0.032747,0.02673,0.029165,26761752.89693201,749709.58748621970058
1652832000,2022-05-18 00:00:00,REVV/USDT,0.029736,0.030903,0.027438,0.027456,23470975.50118444,678224.50940465553714
1652745600,2022-05-17 00:00:00,REVV/USDT,0.028916,0.030136,0.028894,0.029733,22271099.40589544,657569.53762021721545
1652659200,2022-05-16 00:00:00,REVV/USDT,0.0306,0.030624,0.028797,0.028902,17412284.81852128,512396.34281763217044
1652572800,2022-05-15 00:00:00,REVV/USDT,0.030683,0.031831,0.029026,0.0306,19848193.43027208,597074.53147906808264
1652486400,2022-05-14 00:00:00,REVV/USDT,0.032138,0.032831,0.028748,0.030694,22680870.78118269,694777.67385819225751
1652400000,2022-05-13 00:00:00,REVV/USDT,0.03233,0.037504,0.031637,0.03214,20457132.24404932,700737.1686125306032
1652313600,2022-05-12 00:00:00,REVV/USDT,0.035208,0.037538,0.028476,0.032299,22481918.45506894,743283.0028269645092
1652227200,2022-05-11 00:00:00,REVV/USDT,0.045714,0.045989,0.033614,0.03525,17774674.77971381,721508.2214215194469
1652140800,2022-05-10 00:00:00,REVV/USDT,0.04541,0.047845,0.044101,0.045716,15092063.37274045,699010.71691443525315
1652054400,2022-05-09 00:00:00,REVV/USDT,0.051186,0.05152,0.045397,0.04541,14563016.38770484,709518.27346447633417
1651968000,2022-05-08 00:00:00,REVV/USDT,0.053571,0.053609,0.051149,0.051203,12779156.39733299,668686.94181286459381
1651881600,2022-05-07 00:00:00,REVV/USDT,0.05547,0.055576,0.053406,0.053579,11063469.71005736,606916.96798163060537
1651795200,2022-05-06 00:00:00,REVV/USDT,0.057001,0.057001,0.054052,0.05547,7466007.97275318,415730.29134432046846
1651708800,2022-05-05 00:00:00,REVV/USDT,0.06294,0.06309,0.056565,0.057001,1080480.81599499,65474.53202450079284
1651622400,2022-05-04 00:00:00,REVV/USDT,0.063741,0.065473,0.06179,0.062825,2213883.06874119,140871.23652161469314
1651536000,2022-05-03 00:00:00,REVV/USDT,0.060326,0.071775,0.059885,0.063774,8183234.20259121,539474.27275328342913
1651449600,2022-05-02 00:00:00,REVV/USDT,0.068228,0.068795,0.060213,0.060345,43369921.55322182,2918270.54538216864101
1651363200,2022-05-01 00:00:00,REVV/USDT,0.066827,0.071187,0.06564,0.068104,64184040.27777028,4364545.96421962200867
1651276800,2022-04-30 00:00:00,REVV/USDT,0.069161,0.073988,0.066656,0.066755,61399734.81140665,4357477.59023007537958
1651190400,2022-04-29 00:00:00,REVV/USDT,0.071755,0.071924,0.068627,0.069195,60591044.50989109,4262569.8599796140046
1651104000,2022-04-28 00:00:00,REVV/USDT,0.071992,0.073149,0.070841,0.071766,58467453.21728601,4208658.33148589154768
1651017600,2022-04-27 00:00:00,REVV/USDT,0.073054,0.074494,0.071617,0.071994,59017343.59463846,4288277.50919785998725
1650931200,2022-04-26 00:00:00,REVV/USDT,0.076688,0.077228,0.072976,0.073052,56412848.21635701,4252163.65596027764269
1650844800,2022-04-25 00:00:00,REVV/USDT,0.080219,0.080276,0.074025,0.07669,55580790.75501609,4268285.99211369920396
1650758400,2022-04-24 00:00:00,REVV/USDT,0.08042,0.081804,0.07954,0.080229,51989767.72508781,4172167.47222636760885
1650672000,2022-04-23 00:00:00,REVV/USDT,0.080834,0.081228,0.079767,0.080373,45010251.40688794,3628553.51226169791413
1650585600,2022-04-22 00:00:00,REVV/USDT,0.083584,0.083704,0.080011,0.080825,38397998.72688217,3139564.73652539505508
1650499200,2022-04-21 00:00:00,REVV/USDT,0.085412,0.086518,0.083065,0.083516,10196250.22689535,868041.75535000864073
1650412800,2022-04-20 00:00:00,REVV/USDT,0.084878,0.086792,0.08464,0.085562,10135596.18536404,869775.91336548929768
1650326400,2022-04-19 00:00:00,REVV/USDT,0.084029,0.085396,0.083228,0.084878,10367283.89275321,873813.30667641846447
1650240000,2022-04-18 00:00:00,REVV/USDT,0.084818,0.085042,0.081401,0.084007,10583085.72936425,877342.01151114014022
1650153600,2022-04-17 00:00:00,REVV/USDT,0.086318,0.086348,0.0847,0.084818,10173839.58291759,870575.57623864157025
1650067200,2022-04-16 00:00:00,REVV/USDT,0.088527,0.088542,0.086055,0.086324,9954695.74435927,868270.62172114448051
1649980800,2022-04-15 00:00:00,REVV/USDT,0.088131,0.092369,0.086965,0.088512,9880004.8343992,872596.56606753821227
1649894400,2022-04-14 00:00:00,REVV/USDT,0.090356,0.093654,0.086519,0.088131,13789547.87838262,1248259.09481710319584
1649808000,2022-04-13 00:00:00,REVV/USDT,0.087876,0.0983,0.087514,0.090362,19012911.94751478,1696662.48085823807343
1649721600,2022-04-12 00:00:00,REVV/USDT,0.08295,0.093128,0.081989,0.087878,11322414.40718576,989966.13990012786743
1649635200,2022-04-11 00:00:00,REVV/USDT,0.092086,0.092086,0.082613,0.08288,6049832.2993422,534042.72710658067655
1649548800,2022-04-10 00:00:00,REVV/USDT,0.093645,0.094249,0.090751,0.091949,5353377.80848649,497987.96945519875088
1649462400,2022-04-09 00:00:00,REVV/USDT,0.094628,0.095,0.092984,0.093838,5017380.13914396,473350.7160063248662
1649376000,2022-04-08 00:00:00,REVV/USDT,0.097185,0.097582,0.093894,0.094435,5009177.63106142,483421.01921151660871
1649289600,2022-04-07 00:00:00,REVV/USDT,0.09774,0.099393,0.096651,0.097368,4833069.95496801,472556.89048708359556
1649203200,2022-04-06 00:00:00,REVV/USDT,0.107601,0.107966,0.097287,0.098119,3975773.41979912,403796.46875928855552
1649116800,2022-04-05 00:00:00,REVV/USDT,0.108998,0.112396,0.106212,0.107601,3823999.1953744,419823.28514389901008
1649030400,2022-04-04 00:00:00,REVV/USDT,0.113413,0.113732,0.107987,0.109114,4369838.4365896,485937.62215251087368
1648944000,2022-04-03 00:00:00,REVV/USDT,0.115287,0.115931,0.110365,0.113163,4535687.63265669,515871.36779200402036
1648857600,2022-04-02 00:00:00,REVV/USDT,0.112799,0.123,0.111822,0.115287,4578034.87991755,536598.80560451205674
1648771200,2022-04-01 00:00:00,REVV/USDT,0.109468,0.114109,0.106623,0.11301,4437340.73005083,487584.93570685839346
1648684800,2022-03-31 00:00:00,REVV/USDT,0.10972,0.116835,0.108527,0.109438,4557651.40334491,511772.59196390928144
1648598400,2022-03-30 00:00:00,REVV/USDT,0.109231,0.112826,0.105329,0.109718,4763466.65150305,521203.67863973971326
1648512000,2022-03-29 00:00:00,REVV/USDT,0.110864,0.112669,0.109069,0.109233,4255650.88206946,471976.44415343811148
1648425600,2022-03-28 00:00:00,REVV/USDT,0.10722,0.120986,0.107,0.110866,4774208.82734672,525393.14675043701279
1648339200,2022-03-27 00:00:00,REVV/USDT,0.104552,0.112267,0.103897,0.10722,4870104.47473833,514639.43946703338492
1648252800,2022-03-26 00:00:00,REVV/USDT,0.104391,0.106397,0.101541,0.104552,4317184.86575638,453136.88046048533713
1648166400,2022-03-25 00:00:00,REVV/USDT,0.108743,0.108958,0.103999,0.104389,3117658.27095306,331703.31868756883389
1648080000,2022-03-24 00:00:00,REVV/USDT,0.102248,0.115611,0.101883,0.108223,4190421.12549625,438599.66026341424339
1647993600,2022-03-23 00:00:00,REVV/USDT,0.101564,0.107341,0.099708,0.102238,4437276.81512138,451933.78400155744529
1647907200,2022-03-22 00:00:00,REVV/USDT,0.100152,0.103727,0.09988,0.101521,3351491.03111113,341700.69446194268277
1647820800,2022-03-21 00:00:00,REVV/USDT,0.099511,0.100861,0.09784,0.100136,1007762.41294905,100852.2784231872119
1647734400,2022-03-20 00:00:00,REVV/USDT,0.102734,0.105747,0.097332,0.099469,329696.7737173,33399.25906001641462
1647648000,2022-03-19 00:00:00,REVV/USDT,0.102449,0.104637,0.101212,0.102734,139916.79680617,14381.43857169323621
1647561600,2022-03-18 00:00:00,REVV/USDT,0.102912,0.10522,0.099252,0.10184,303079.91861831,30764.15446558856177
1647475200,2022-03-17 00:00:00,REVV/USDT,0.103417,0.104648,0.100458,0.103028,402146.2184514,41344.42789658077466
1647388800,2022-03-16 00:00:00,REVV/USDT,0.100707,0.104137,0.09714,0.102815,989600.37015556,99463.80519849405433
1647302400,2022-03-15 00:00:00,REVV/USDT,0.089,0.119722,0.087593,0.101159,2909132.05894039,303300.26563385202131
1647216000,2022-03-14 00:00:00,REVV/USDT,0.089098,0.09025,0.086977,0.089,252286.14000685,22444.85953858845602
1647129600,2022-03-13 00:00:00,REVV/USDT,0.09063,0.091377,0.088846,0.089499,271978.86836726,24520.03383511332465
1647043200,2022-03-12 00:00:00,REVV/USDT,0.09089,0.091455,0.090607,0.090801,101958.70289484,9279.28688714131309
1646956800,2022-03-11 00:00:00,REVV/USDT,0.092323,0.092323,0.090418,0.090891,347326.18900023,31747.12358713408174
1646870400,2022-03-10 00:00:00,REVV/USDT,0.091371,0.09667,0.086829,0.092324,697621.95987117,63023.09525173205665
1646784000,2022-03-09 00:00:00,REVV/USDT,0.087496,0.093257,0.087,0.09137,398592.34183808,36045.83500704236132
1646697600,2022-03-08 00:00:00,REVV/USDT,0.087875,0.088625,0.086395,0.08718,266155.75333319,23366.32102777309215
1646611200,2022-03-07 00:00:00,REVV/USDT,0.090635,0.090852,0.085846,0.087662,443493.62782987,38997.19553069595157
1646524800,2022-03-06 00:00:00,REVV/USDT,0.092195,0.092716,0.089356,0.0906,226589.49488634,20583.66983762145987
1646438400,2022-03-05 00:00:00,REVV/USDT,0.0926,0.092895,0.090693,0.092237,173167.6955526,15881.86012081988966
1646352000,2022-03-04 00:00:00,REVV/USDT,0.096936,0.097398,0.090695,0.092593,541239.97881947,51123.93654757883617
1646265600,2022-03-03 00:00:00,REVV/USDT,0.101907,0.101907,0.09669,0.096943,501994.11550578,49756.33229772168738
1646179200,2022-03-02 00:00:00,REVV/USDT,0.1004,0.103669,0.099707,0.101907,924000.31559194,93883.82803358859318
1646092800,2022-03-01 00:00:00,REVV/USDT,0.096669,0.1004,0.096075,0.1004,522394.24512657,51563.43347643908047
1646006400,2022-02-28 00:00:00,REVV/USDT,0.093622,0.098224,0.092463,0.09667,592616.25310525,56344.18004611950008
1645920000,2022-02-27 00:00:00,REVV/USDT,0.097888,0.098498,0.092983,0.093669,336839.02754506,32113.33390031307006
1645833600,2022-02-26 00:00:00,REVV/USDT,0.095809,0.099606,0.095589,0.098193,297308.32721795,29092.11353937408768
1645747200,2022-02-25 00:00:00,REVV/USDT,0.092091,0.097554,0.091781,0.095808,397610.36027195,37481.63057292839702
1645660800,2022-02-24 00:00:00,REVV/USDT,0.089231,0.097762,0.083281,0.092141,3165780.46013286,280423.71747302125098
1645574400,2022-02-23 00:00:00,REVV/USDT,0.088189,0.091894,0.086613,0.089231,452075.93261012,40477.13344356515643
1645488000,2022-02-22 00:00:00,REVV/USDT,0.084364,0.088754,0.0803,0.088189,941837.84601241,79566.18228825650837
1645401600,2022-02-21 00:00:00,REVV/USDT,0.089701,0.092204,0.082921,0.084364,804787.69342458,70687.21797452950576
1645315200,2022-02-20 00:00:00,REVV/USDT,0.093217,0.093819,0.08957,0.089701,485190.13735575,44262.22957713437994
1645228800,2022-02-19 00:00:00,REVV/USDT,0.095116,0.098901,0.0932,0.093306,589114.12594633,56501.030944312626
1645142400,2022-02-18 00:00:00,REVV/USDT,0.096047,0.107878,0.092563,0.095343,1622266.15600659,158990.03660884989204
1645056000,2022-02-17 00:00:00,REVV/USDT,0.099415,0.100452,0.094969,0.095999,322066.57484687,31539.37457918698206
1644969600,2022-02-16 00:00:00,REVV/USDT,0.102007,0.103,0.098309,0.099711,629740.86674851,63070.92569026429939
1644883200,2022-02-15 00:00:00,REVV/USDT,0.098573,0.110138,0.098227,0.102007,789866.53668783,80280.13661000583336
1644796800,2022-02-14 00:00:00,REVV/USDT,0.100352,0.101601,0.097502,0.099039,176257.61467382,17416.71588965206907
1644710400,2022-02-13 00:00:00,REVV/USDT,0.102364,0.103726,0.1,0.100399,142718.47480399,14602.81627051680874
1644624000,2022-02-12 00:00:00,REVV/USDT,0.102621,0.104532,0.100706,0.101958,209024.89257576,21569.98002875869828
1644537600,2022-02-11 00:00:00,REVV/USDT,0.113508,0.114102,0.09589,0.102886,685621.32699043,71633.41895756507853
1644451200,2022-02-10 00:00:00,REVV/USDT,0.114313,0.119191,0.113508,0.113508,187796.6728526,21790.19176577125804
1644364800,2022-02-09 00:00:00,REVV/USDT,0.111437,0.115101,0.111035,0.114,224166.60388439,25382.13436715316036
1644278400,2022-02-08 00:00:00,REVV/USDT,0.117333,0.117815,0.109354,0.111694,306308.03577344,34399.93874177861586
1644192000,2022-02-07 00:00:00,REVV/USDT,0.11,0.13086,0.10659,0.117428,1065929.44712293,123645.1340672568301
