https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMP,Volume USDT
1660348800,2022-08-13 00:00:00,COMP/USDT,65.3,66.66,63.84,65.51,10040.39704452,654989.6838092373
1660262400,2022-08-12 00:00:00,COMP/USDT,63.56,65.57,62.16,65.28,3319.44304217,213784.5911089856
1660176000,2022-08-11 00:00:00,COMP/USDT,66.5,66.63,63.07,63.56,4499.01474447,291881.7747371699
1660089600,2022-08-10 00:00:00,COMP/USDT,58.8,70.48,57.66,66.48,11801.66760079,749875.1635961972
1660003200,2022-08-09 00:00:00,COMP/USDT,62.82,65.26,58.21,58.81,5467.10737585,330895.2872738038
1659916800,2022-08-08 00:00:00,COMP/USDT,62.85,65.17,61.76,62.79,4795.04872855,305593.914101642
1659830400,2022-08-07 00:00:00,COMP/USDT,64.92,66.38,62.45,62.84,4509.29506127,288615.0296653071
1659744000,2022-08-06 00:00:00,COMP/USDT,61.19,65.67,60.09,64.92,6306.08002566,399271.622151238
1659657600,2022-08-05 00:00:00,COMP/USDT,57.02,61.46,56.73,61.24,7214.66069539,425437.0053650944
1659571200,2022-08-04 00:00:00,COMP/USDT,56.6,58.3,55.82,56.9,3275.1395187,186171.8636514791
1659484800,2022-08-03 00:00:00,COMP/USDT,56.44,59.42,54.48,56.57,2492.99276402,143839.7160479054
1659398400,2022-08-02 00:00:00,COMP/USDT,58.5,59.3,54.19,56.27,4474.9540879,254026.7589704085
1659312000,2022-08-01 00:00:00,COMP/USDT,56.97,62.15,56.66,58.58,5387.85249564,318632.303082368
1659225600,2022-07-31 00:00:00,COMP/USDT,58.05,62.56,56.9,57.03,5561.39299329,333340.7427678742
1659139200,2022-07-30 00:00:00,COMP/USDT,57.37,61.68,56.56,58.1,4883.11506569,288943.2482167367
1659052800,2022-07-29 00:00:00,COMP/USDT,58.02,59.91,55.33,57.18,2483.43302969,143139.4305472228
1658966400,2022-07-28 00:00:00,COMP/USDT,55.4,60.83,53.18,57.95,5624.36456628,317031.8120446029
1658880000,2022-07-27 00:00:00,COMP/USDT,49.48,56.96,47.78,55.29,7360.83171335,383216.5286931587
1658793600,2022-07-26 00:00:00,COMP/USDT,49.79,50.72,46.62,49.39,3808.29907188,185779.8419420309
1658707200,2022-07-25 00:00:00,COMP/USDT,55.1,55.68,49.8,49.8,6375.83785974,337653.7956847535
1658620800,2022-07-24 00:00:00,COMP/USDT,55.85,56.86,54.56,54.93,2644.48596554,147022.3115507701
1658534400,2022-07-23 00:00:00,COMP/USDT,55.9,57.95,53.71,55.7,2501.05203876,138216.0262601955
1658448000,2022-07-22 00:00:00,COMP/USDT,57.98,61.37,54.75,55.98,3891.45585929,224796.8568210555
1658361600,2022-07-21 00:00:00,COMP/USDT,56.1,59.31,53.95,57.91,3536.423566,199584.0646472118
1658275200,2022-07-20 00:00:00,COMP/USDT,61.14,62.45,55.15,56.03,3386.64147865,200908.9314340633
1658188800,2022-07-19 00:00:00,COMP/USDT,57.5,63.87,55.09,60.97,8332.66988829,502483.152833122
1658102400,2022-07-18 00:00:00,COMP/USDT,55.02,58.73,54.46,57.57,8331.57652832,476226.8894283838
1658016000,2022-07-17 00:00:00,COMP/USDT,55.92,56.44,53.54,54.84,2748.187841,150920.9430442387
1657929600,2022-07-16 00:00:00,COMP/USDT,55.27,58.12,52.78,55.94,5090.55707737,280736.1090312552
1657843200,2022-07-15 00:00:00,COMP/USDT,55.19,59.7,54.08,55.19,10972.87793779,621400.5172859745
1657756800,2022-07-14 00:00:00,COMP/USDT,49.48,55.83,46.72,55.12,6243.33999291,325905.1793782182
1657670400,2022-07-13 00:00:00,COMP/USDT,45.87,49.52,43.78,49.38,5687.80528024,264799.9593767296
1657584000,2022-07-12 00:00:00,COMP/USDT,48.61,50.47,45.78,45.82,5899.08100714,284909.466290282
1657497600,2022-07-11 00:00:00,COMP/USDT,53.48,55.22,48.23,48.62,11343.27903385,595488.4968847794
1657411200,2022-07-10 00:00:00,COMP/USDT,55.09,58.57,51.78,53.53,20340.21238701,1118587.890947086
1657324800,2022-07-09 00:00:00,COMP/USDT,47.01,56,47.01,55.12,11570.14685777,607090.3979781667
1657238400,2022-07-08 00:00:00,COMP/USDT,48.44,50.23,46.1,46.84,6014.24678186,285493.7777972976
1657152000,2022-07-07 00:00:00,COMP/USDT,46.28,50.38,45.73,48.28,10433.33990584,506027.7379945456
1657065600,2022-07-06 00:00:00,COMP/USDT,45.91,47.3,45.42,46.28,7385.47045129,340886.9259920049
1656979200,2022-07-05 00:00:00,COMP/USDT,49.45,50.45,44.92,46,4552.18033293,216335.4601024974
1656892800,2022-07-04 00:00:00,COMP/USDT,49.44,50.01,47.28,49.36,3962.30454114,192818.4570525534
1656806400,2022-07-03 00:00:00,COMP/USDT,47.55,50.66,45.88,49.39,11243.04025994,545929.2738839162
1656720000,2022-07-02 00:00:00,COMP/USDT,47.53,47.94,45.38,47.51,3620.19259355,169211.2973780183
1656633600,2022-07-01 00:00:00,COMP/USDT,47.47,49.67,45.22,47.51,7344.15850901,347511.6578788151
1656547200,2022-06-30 00:00:00,COMP/USDT,49.78,50.5,43,47.51,7876.10817783,364840.9655019852
1656460800,2022-06-29 00:00:00,COMP/USDT,46.69,51.76,46.16,49.74,11263.32675665,544180.7587452716
1656374400,2022-06-28 00:00:00,COMP/USDT,49.75,51.9,45.94,46.6,10706.94033367,535645.0323705894
1656288000,2022-06-27 00:00:00,COMP/USDT,50.62,53.87,47.86,49.77,13063.64428944,663410.3383350303
1656201600,2022-06-26 00:00:00,COMP/USDT,55.02,55.37,50.16,50.66,17802.57826312,943104.9563490971
1656115200,2022-06-25 00:00:00,COMP/USDT,46.44,56.6,45.6,55.08,43244.88844649,2169003.4311826827
1656028800,2022-06-24 00:00:00,COMP/USDT,43.03,47.54,41.56,46.43,36018.01351714,1597194.0343676505
1655942400,2022-06-23 00:00:00,COMP/USDT,39.5,44.65,39.5,43.03,34553.05543497,1464117.7887485534
1655856000,2022-06-22 00:00:00,COMP/USDT,39.4,42.08,37.21,39.48,27690.65913179,1083409.7500488559
1655769600,2022-06-21 00:00:00,COMP/USDT,34.88,44.78,34,39.42,50286.99258239,2068016.3921479993
1655683200,2022-06-20 00:00:00,COMP/USDT,31.98,35.53,30.08,34.79,15869.34076364,519807.4505979692
1655596800,2022-06-19 00:00:00,COMP/USDT,28.81,32.68,27.23,32,21628.7410915,637141.0241442877
1655510400,2022-06-18 00:00:00,COMP/USDT,32.27,33.07,26.23,28.77,18997.97257247,563235.8110125706
1655424000,2022-06-17 00:00:00,COMP/USDT,30.32,33.08,29.82,32.26,18936.90276607,598131.4919292049
1655337600,2022-06-16 00:00:00,COMP/USDT,35.64,36.26,29.36,30.29,21688.36077782,698919.8386691608
1655251200,2022-06-15 00:00:00,COMP/USDT,35.04,35.63,29.4,35.58,30642.80785798,986837.5291196763
1655164800,2022-06-14 00:00:00,COMP/USDT,35.7,37.2,32.34,34.99,24181.91047694,848852.335978317
1655078400,2022-06-13 00:00:00,COMP/USDT,41.09,41.37,33.6,35.77,19014.32418387,681441.6969203656
1654992000,2022-06-12 00:00:00,COMP/USDT,45.6,45.88,40.64,41.1,11177.78753948,481162.1865688555
1654905600,2022-06-11 00:00:00,COMP/USDT,51.55,52.61,44.73,45.59,11027.68700883,534085.5947451025
1654819200,2022-06-10 00:00:00,COMP/USDT,55.34,55.76,50.31,51.35,14698.12771435,778303.1489356424
1654732800,2022-06-09 00:00:00,COMP/USDT,55.51,56.86,54.71,55.4,4038.30737988,225175.3764295015
1654646400,2022-06-08 00:00:00,COMP/USDT,57.22,58.38,54.66,55.5,4636.23083651,261046.2794661893
1654560000,2022-06-07 00:00:00,COMP/USDT,59.48,59.69,54.61,57.24,4353.37513874,247697.4448397799
1654473600,2022-06-06 00:00:00,COMP/USDT,57.97,61.88,57.75,59.47,6826.30572075,407725.6730755865
1654387200,2022-06-05 00:00:00,COMP/USDT,58.01,59.26,56.64,58.03,5879.5470375,339471.9037818233
1654300800,2022-06-04 00:00:00,COMP/USDT,55.98,58.3,54.54,57.92,5689.93334374,319875.1766182545
1654214400,2022-06-03 00:00:00,COMP/USDT,58.95,59.31,54.98,55.97,8705.10863959,495699.0624234631
1654128000,2022-06-02 00:00:00,COMP/USDT,56.82,59.25,56.13,58.82,6620.88921146,383527.6657609693
1654041600,2022-06-01 00:00:00,COMP/USDT,63.68,70.1,56.04,56.8,9291.53251394,593520.984736363
1653955200,2022-05-31 00:00:00,COMP/USDT,63.21,67.9,61.45,63.66,10416.01248043,666624.6402473907
1653868800,2022-05-30 00:00:00,COMP/USDT,57.27,63.97,56.48,63.21,7774.98343558,468893.2615393767
1653782400,2022-05-29 00:00:00,COMP/USDT,56.91,57.8,55.35,57.15,7960.96458068,449876.3650941034
1653696000,2022-05-28 00:00:00,COMP/USDT,56.04,58.3,54.83,56.93,6933.50461031,393904.1600078758
1653609600,2022-05-27 00:00:00,COMP/USDT,59.4,60.26,54.4,56.05,11348.53120382,650713.6026222014
1653523200,2022-05-26 00:00:00,COMP/USDT,65.78,67.37,57.79,59.23,8439.93129467,521469.0804932121
1653436800,2022-05-25 00:00:00,COMP/USDT,70.36,71.99,65.1,65.81,4592.7339646,310895.9676118995
1653350400,2022-05-24 00:00:00,COMP/USDT,69.03,71.26,65.02,70.4,2899.05612783,198145.909454554
1653264000,2022-05-23 00:00:00,COMP/USDT,70.42,75.24,68.29,69.04,3351.31558142,242411.8836799593
1653177600,2022-05-22 00:00:00,COMP/USDT,68.14,72.95,67.39,70.47,2828.09000745,197574.3060267085
1653091200,2022-05-21 00:00:00,COMP/USDT,65.68,69.24,64.42,68.19,4984.70349889,332816.8170144062
1653004800,2022-05-20 00:00:00,COMP/USDT,67.36,69.13,63.01,65.8,5633.68507676,374159.625207894
1652918400,2022-05-19 00:00:00,COMP/USDT,64.39,68.4,61.37,67.25,5408.96761489,353788.8392910599
1652832000,2022-05-18 00:00:00,COMP/USDT,74.01,75.46,63.78,64.39,5920.0869853,403634.5053760352
1652745600,2022-05-17 00:00:00,COMP/USDT,66.87,76,66.82,74.01,6278.7102248,438521.6777278263
1652659200,2022-05-16 00:00:00,COMP/USDT,74.78,74.78,65.91,66.72,2164.37989666,147945.0561963082
1652572800,2022-05-15 00:00:00,COMP/USDT,71.29,75.25,67.7,74.83,2493.70244361,176480.7928602574
1652486400,2022-05-14 00:00:00,COMP/USDT,68.26,73.08,63.82,71.28,3012.48357101,206942.8130630634
1652400000,2022-05-13 00:00:00,COMP/USDT,60.96,75.81,60.14,68.26,3674.37194916,255837.6132273323
1652313600,2022-05-12 00:00:00,COMP/USDT,69.11,73.7,53.73,61,5805.44007679,361858.4613134077
1652227200,2022-05-11 00:00:00,COMP/USDT,87.8,90.84,66.31,68.82,16273.61887135,1311889.7081931527
1652140800,2022-05-10 00:00:00,COMP/USDT,79.53,95.35,76.63,87.93,15352.1192396,1340111.4762873482
1652054400,2022-05-09 00:00:00,COMP/USDT,97.73,99.71,79,79.52,13017.90001676,1136178.74074637
1651968000,2022-05-08 00:00:00,COMP/USDT,98.38,101.5,94.91,97.57,3959.02471125,389368.3729460263
1651881600,2022-05-07 00:00:00,COMP/USDT,103.11,103.76,95.86,98.52,2624.18417036,263047.5240443895
1651795200,2022-05-06 00:00:00,COMP/USDT,104.47,105.58,100.19,103.13,2902.77370114,298063.4388815945
1651708800,2022-05-05 00:00:00,COMP/USDT,115.56,117.15,101.71,104.72,5000.69213181,538289.5272172021
1651622400,2022-05-04 00:00:00,COMP/USDT,102.86,115.71,102.6,115.55,5358.82442083,580899.4960495301
1651536000,2022-05-03 00:00:00,COMP/USDT,104.37,106.63,100.94,102.83,1973.59094897,205247.749570783
1651449600,2022-05-02 00:00:00,COMP/USDT,105.93,108.19,100.78,104.38,2064.12910353,215519.0276181698
1651363200,2022-05-01 00:00:00,COMP/USDT,103.7,107.91,101.17,105.73,2565.54014454,266223.6989303611
1651276800,2022-04-30 00:00:00,COMP/USDT,114.18,116.68,102.24,103.65,3599.87017876,396708.1957068209
1651190400,2022-04-29 00:00:00,COMP/USDT,122.39,123.72,112.25,114.17,2649.36904026,311350.8537082009
1651104000,2022-04-28 00:00:00,COMP/USDT,124.21,126.47,120.98,122.38,1813.11714989,224486.698172879
1651017600,2022-04-27 00:00:00,COMP/USDT,120.33,127.01,119.79,124.66,1672.74350963,207596.403223022
1650931200,2022-04-26 00:00:00,COMP/USDT,132.92,133.99,118.59,120.62,3060.38766489,387076.9129485459
1650844800,2022-04-25 00:00:00,COMP/USDT,129.32,133.19,121.98,132.84,4068.25661864,515911.9661872793
1650758400,2022-04-24 00:00:00,COMP/USDT,131.32,133.5,127.25,129.36,1858.96521377,243730.9000891587
1650672000,2022-04-23 00:00:00,COMP/USDT,135.22,136.95,130.57,131.16,2674.44536321,357623.9241837343
1650585600,2022-04-22 00:00:00,COMP/USDT,136.35,139.44,132.94,135.21,3231.0537614,439602.3400468028
1650499200,2022-04-21 00:00:00,COMP/USDT,146.47,148.6,132.79,136.19,4964.56377483,700845.826296304
1650412800,2022-04-20 00:00:00,COMP/USDT,142.91,150,139.46,146.47,6519.42176235,945130.1667098004
1650326400,2022-04-19 00:00:00,COMP/USDT,140.66,145.28,138.32,142.76,5148.49727901,729279.117971684
1650240000,2022-04-18 00:00:00,COMP/USDT,141.76,146.4,132.51,140.71,11694.12599177,1614509.9547961205
1650153600,2022-04-17 00:00:00,COMP/USDT,143.59,149.92,141.03,141.76,6970.09861856,1016940.2274919794
1650067200,2022-04-16 00:00:00,COMP/USDT,148.05,150.08,140.8,143.77,12493.10696662,1796550.9592211611
1649980800,2022-04-15 00:00:00,COMP/USDT,143.82,148.35,139.02,148.2,6510.76794672,936711.9741974401
1649894400,2022-04-14 00:00:00,COMP/USDT,149.43,156.57,141.05,143.7,14388.90716666,2147224.1203013248
1649808000,2022-04-13 00:00:00,COMP/USDT,129.09,156.21,127.64,149.25,13477.99585657,1931357.4131542532
1649721600,2022-04-12 00:00:00,COMP/USDT,117.65,133.3,117.01,128.87,10832.68802074,1373666.1985194862
1649635200,2022-04-11 00:00:00,COMP/USDT,133.83,134.15,115.65,117.58,5711.85985412,708742.2009027381
1649548800,2022-04-10 00:00:00,COMP/USDT,137.25,140.52,133.49,134.02,2202.96862956,302124.714605321
1649462400,2022-04-09 00:00:00,COMP/USDT,134.51,138.34,133.75,137.23,1548.07529466,210219.0011362502
1649376000,2022-04-08 00:00:00,COMP/USDT,138.52,143.49,133.2,134.7,7850.33589495,1093535.2689981527
1649289600,2022-04-07 00:00:00,COMP/USDT,133.76,140.48,131.57,138.8,3650.98990209,496541.2601947607
1649203200,2022-04-06 00:00:00,COMP/USDT,153.73,153.73,133.09,133.97,6802.0831832,975815.0970371934
1649116800,2022-04-05 00:00:00,COMP/USDT,163.34,166.29,152.89,153.5,3370.0924149,538080.36152648
1649030400,2022-04-04 00:00:00,COMP/USDT,171.65,171.76,154.74,163.45,6169.80637412,998188.5143915885
1648944000,2022-04-03 00:00:00,COMP/USDT,150.49,174.79,148.01,171.6,11499.90125793,1908529.5019200152
1648857600,2022-04-02 00:00:00,COMP/USDT,158.64,162.5,149.3,150.19,5921.41090549,922672.5378255214
1648771200,2022-04-01 00:00:00,COMP/USDT,149.41,159.68,141.14,158.71,8842.17100126,1340699.3328927335
1648684800,2022-03-31 00:00:00,COMP/USDT,158.08,164.38,146.06,149.58,14254.17728165,2225240.935684182
1648598400,2022-03-30 00:00:00,COMP/USDT,147.36,163.26,139.25,158.16,21584.75943694,3332821.3513837814
1648512000,2022-03-29 00:00:00,COMP/USDT,122.54,150.03,122.05,147.36,22355.56309066,3160650.0286207083
1648425600,2022-03-28 00:00:00,COMP/USDT,126.13,134.35,121.1,122.46,12628.43039615,1625503.3332685476
1648339200,2022-03-27 00:00:00,COMP/USDT,122.08,126.36,117.86,126.31,9373.3111274,1149398.7416652091
1648252800,2022-03-26 00:00:00,COMP/USDT,116.14,122.25,115.6,122.08,6377.31247428,758605.6210084216
1648166400,2022-03-25 00:00:00,COMP/USDT,118.91,121.74,113.75,116.07,6299.71332149,745993.6955654803
1648080000,2022-03-24 00:00:00,COMP/USDT,116.49,121.96,113.44,118.88,9786.72523659,1151878.1377206165
1647993600,2022-03-23 00:00:00,COMP/USDT,114.16,116.94,112.36,116.44,4468.43614288,511236.4285586222
1647907200,2022-03-22 00:00:00,COMP/USDT,113.16,118.88,112.65,114.24,2346.08852355,272993.815476903
1647820800,2022-03-21 00:00:00,COMP/USDT,115.23,118.38,111.93,113.18,3237.45275949,372665.810009217
1647734400,2022-03-20 00:00:00,COMP/USDT,119.73,120.18,113.4,115.22,2971.88585152,344970.2186933909
1647648000,2022-03-19 00:00:00,COMP/USDT,119.69,124.34,118.52,119.63,4974.89594737,601008.7716182148
1647561600,2022-03-18 00:00:00,COMP/USDT,111.66,120.4,109.25,119.49,4150.58038136,478670.4748103018
1647475200,2022-03-17 00:00:00,COMP/USDT,110.8,116.99,108.5,111.56,1934.88033303,218348.8263355651
1647388800,2022-03-16 00:00:00,COMP/USDT,104.17,110.89,102.92,110.6,1804.87485115,191998.3343281281
1647302400,2022-03-15 00:00:00,COMP/USDT,101.44,105.42,98.64,104.17,2456.74740772,249645.4172095724
1647216000,2022-03-14 00:00:00,COMP/USDT,98.89,102.55,98.07,101.42,1978.33707525,199230.937292324
1647129600,2022-03-13 00:00:00,COMP/USDT,101.52,103.71,97,99.04,1167.30709474,117224.8054334077
1647043200,2022-03-12 00:00:00,COMP/USDT,101.08,105.14,101.08,101.49,844.60634071,86958.8431608828
1646956800,2022-03-11 00:00:00,COMP/USDT,103.21,104.08,100.09,101.23,826.46728298,84158.146990256
1646870400,2022-03-10 00:00:00,COMP/USDT,109.9,110.62,100.12,103.32,1831.9557242,189382.1377303968
1646784000,2022-03-09 00:00:00,COMP/USDT,104.01,112.16,104.01,109.9,1916.40666916,210938.7230245776
1646697600,2022-03-08 00:00:00,COMP/USDT,101.24,107.56,100.37,104.08,1288.76561774,134520.7818493238
1646611200,2022-03-07 00:00:00,COMP/USDT,101.06,106.12,97.71,101.19,2447.13241185,247096.0896949519
1646524800,2022-03-06 00:00:00,COMP/USDT,109.58,110.46,100.93,101.13,1956.47584183,204928.3493864658
1646438400,2022-03-05 00:00:00,COMP/USDT,108.5,110.77,105.48,109.73,937.08060066,101167.7154716169
1646352000,2022-03-04 00:00:00,COMP/USDT,117.21,117.34,107.3,108.53,3013.75503864,339601.7570925605
1646265600,2022-03-03 00:00:00,COMP/USDT,120.67,122.87,115.74,117.3,1934.91575126,230845.4415862427
1646179200,2022-03-02 00:00:00,COMP/USDT,125.75,126.93,119.53,120.73,2608.36680927,321764.9793777151
1646092800,2022-03-01 00:00:00,COMP/USDT,121.08,128.24,117.68,125.6,3223.46594126,398788.5511016845
1646006400,2022-02-28 00:00:00,COMP/USDT,106.6,121.08,105.3,121.08,2713.49611457,310032.4701443692
1645920000,2022-02-27 00:00:00,COMP/USDT,112.82,117.77,105.16,107.11,3295.76926275,369677.4929253237
1645833600,2022-02-26 00:00:00,COMP/USDT,112.8,116.26,111.68,112.73,1877.11284972,214330.6085562645
1645747200,2022-02-25 00:00:00,COMP/USDT,107.6,114.24,105.76,112.83,1372.55024884,151788.0962038729
1645660800,2022-02-24 00:00:00,COMP/USDT,109.02,110.77,93.3,107.64,3814.04022592,385354.6857100683
1645574400,2022-02-23 00:00:00,COMP/USDT,112.62,117.86,108.91,109.16,2174.0274608,247650.9908726572
1645488000,2022-02-22 00:00:00,COMP/USDT,105.85,113.18,102.62,112.44,2434.00816665,262877.5819949487
1645401600,2022-02-21 00:00:00,COMP/USDT,114.63,119.91,105.16,105.95,2914.22357391,329891.865829698
1645315200,2022-02-20 00:00:00,COMP/USDT,122.29,122.39,112.23,114.64,2377.3841785,274538.8859396971
1645228800,2022-02-19 00:00:00,COMP/USDT,121.25,124.66,117.72,122.25,3063.32196519,372964.8590745575
1645142400,2022-02-18 00:00:00,COMP/USDT,122.96,126.31,118.48,121.25,3691.2968727,452456.0827729615
1645056000,2022-02-17 00:00:00,COMP/USDT,136.12,137.81,120.75,122.92,5834.28613733,761406.3486648676
1644969600,2022-02-16 00:00:00,COMP/USDT,136.07,137.66,129.27,135.55,3079.12714094,411098.5194911287
1644883200,2022-02-15 00:00:00,COMP/USDT,125.92,136.6,125.9,136.1,2021.65099444,267604.5113944128
1644796800,2022-02-14 00:00:00,COMP/USDT,124.25,127.57,120.75,126,2257.90085366,279515.7966429631
1644710400,2022-02-13 00:00:00,COMP/USDT,127.59,129.82,122.56,124.22,1590.42803563,202201.1229373827
1644624000,2022-02-12 00:00:00,COMP/USDT,125.41,131.2,122.5,127.78,4929.09327553,630544.8288166234
1644537600,2022-02-11 00:00:00,COMP/USDT,133.09,138.04,123.25,125.47,6508.47598377,863971.7557381894
1644451200,2022-02-10 00:00:00,COMP/USDT,145.09,146.65,132.67,133.34,3021.83549009,421366.4277999083
1644364800,2022-02-09 00:00:00,COMP/USDT,147.25,148.41,140.64,145.08,2954.95302274,428691.7214228046
1644278400,2022-02-08 00:00:00,COMP/USDT,149.19,152.1,136.38,146.75,6667.24810748,960718.1415464657
1644192000,2022-02-07 00:00:00,COMP/USDT,140.83,149.52,136.4,149.14,3648.72311277,525691.444813958
1644105600,2022-02-06 00:00:00,COMP/USDT,136.28,143.01,133.73,140.8,2532.88054495,350018.1032192984
1644019200,2022-02-05 00:00:00,COMP/USDT,135.29,142.24,131.92,136.27,5207.03807642,718722.1355793666
1643932800,2022-02-04 00:00:00,COMP/USDT,124.61,135.4,123.94,135.35,2417.34547513,317622.4438110032
1643846400,2022-02-03 00:00:00,COMP/USDT,119.58,125.05,116.92,124.59,1148.19204542,137717.6055538804
1643760000,2022-02-02 00:00:00,COMP/USDT,126.22,131.25,119.22,119.78,2621.19879316,328191.4808070854
1643673600,2022-02-01 00:00:00,COMP/USDT,121.5,129.81,121.28,126.22,3492.35042917,438023.5157025082
1643587200,2022-01-31 00:00:00,COMP/USDT,118.07,122.92,112.8,121.93,2749.82754439,326360.531098211
1643500800,2022-01-30 00:00:00,COMP/USDT,123.85,124.39,116.46,117.89,2418.79867573,291453.9378335699
1643414400,2022-01-29 00:00:00,COMP/USDT,122.6,126.8,121.51,123.84,2720.52797944,336873.9694293378
1643328000,2022-01-28 00:00:00,COMP/USDT,123.15,125.95,118.56,122.69,1223.34837864,149961.3312276796
1643241600,2022-01-27 00:00:00,COMP/USDT,125.52,129.67,118.68,123,2623.95618283,325449.2584994941
1643155200,2022-01-26 00:00:00,COMP/USDT,126.49,136.64,122.65,125.5,2964.58376645,385871.058269635
1643068800,2022-01-25 00:00:00,COMP/USDT,124.62,128.09,121.33,126.78,2141.86161983,267632.9487176193
1642982400,2022-01-24 00:00:00,COMP/USDT,128.34,128.34,110,124.37,6336.31830548,744365.6145858335
1642896000,2022-01-23 00:00:00,COMP/USDT,122.72,130.9,121.24,128.38,2261.20539642,284746.355540208
1642809600,2022-01-22 00:00:00,COMP/USDT,138.84,141.7,110.47,122.96,8700.88906387,1094970.1383705738
1642723200,2022-01-21 00:00:00,COMP/USDT,161.03,162.86,134.8,139.19,7283.20818608,1084752.4170478112
1642636800,2022-01-20 00:00:00,COMP/USDT,167.93,177.24,160.55,161.56,3382.05009253,577816.2454402686
1642550400,2022-01-19 00:00:00,COMP/USDT,180.25,181.05,166.55,167.9,3450.38747913,593826.3837963513
1642464000,2022-01-18 00:00:00,COMP/USDT,181.7,183.74,173.4,180.32,2944.33163762,521548.5744519871
