https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1663545600000.0,2022-09-19 00:00:00,ETH/EUR,1332.4,1336.0,1330.0,1330.7,0.2705551965131134,360.0278
1663459200000.0,2022-09-18 00:00:00,ETH/EUR,1466.7,1467.7,1325.8,1332.4,135.94673243770637,181135.4263
1663372800000.0,2022-09-17 00:00:00,ETH/EUR,1430.6,1471.6,1408.0,1466.7,89.99459650917024,131995.0747
1663286400000.0,2022-09-16 00:00:00,ETH/EUR,1472.3,1482.9,1406.0,1430.6,277.08800761918076,396402.1037
1663200000000.0,2022-09-15 00:00:00,ETH/EUR,1640.7,1657.6,1460.0,1472.3,701.8211528221151,1033291.2833
1663113600000.0,2022-09-14 00:00:00,ETH/EUR,1576.0,1647.1,1557.8,1640.7,401.61426555738404,658928.5255
1663027200000.0,2022-09-13 00:00:00,ETH/EUR,1692.8,1729.0,1566.1,1576.0,759.8019168147208,1197447.8209
1662940800000.0,2022-09-12 00:00:00,ETH/EUR,1753.1,1766.7,1671.4,1692.8,391.3702017958412,662511.4776
1662854400000.0,2022-09-11 00:00:00,ETH/EUR,1767.0,1779.7,1708.1,1753.1,422.4535607780503,740603.3374
1662768000000.0,2022-09-10 00:00:00,ETH/EUR,1709.1,1778.7,1698.5,1767.0,112.5030222410866,198792.8403
1662681600000.0,2022-09-09 00:00:00,ETH/EUR,1635.6,1733.3,1625.4,1708.8,402.6750460557116,688091.1187
1662595200000.0,2022-09-08 00:00:00,ETH/EUR,1629.4,1662.3,1598.8,1635.6,320.706108217168,524546.9106
1662508800000.0,2022-09-07 00:00:00,ETH/EUR,1574.4,1654.9,1509.4,1629.4,443.74548477967346,723038.8929
1662422400000.0,2022-09-06 00:00:00,ETH/EUR,1626.3,1696.8,1569.9,1574.4,449.6111756224593,707867.8349
1662336000000.0,2022-09-05 00:00:00,ETH/EUR,1593.5,1635.2,1569.2,1626.3,133.25097294472113,216706.0573
1662249600000.0,2022-09-04 00:00:00,ETH/EUR,1564.5,1595.6,1548.3,1593.5,67.99079987449012,108343.3396
1662163200000.0,2022-09-03 00:00:00,ETH/EUR,1580.8,1586.1,1542.0,1564.5,43.45304576542026,67982.2901
1662076800000.0,2022-09-02 00:00:00,ETH/EUR,1596.0,1643.9,1554.1,1580.8,105.54231705465588,166841.2948
1661990400000.0,2022-09-01 00:00:00,ETH/EUR,1548.2,1606.1,1525.0,1596.0,42.83265789473685,68360.922
