https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SMART
1656633600000,2022-07-01 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.099999999999999e-05,1700
1656547200000,2022-06-30 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.007532296875735299,251076.56252451
1656460800000,2022-06-29 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0015538490680374,77692.45340187
1656288000000,2022-06-27 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.001201246811743,60062.34058715
1656201600000,2022-06-26 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00050001,16667
1656115200000,2022-06-25 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0031776712400002,158883.56200001
1656028800000,2022-06-24 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.0043116422914202,215582.11457101
1655942400000,2022-06-23 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2e-06,100
1655769600000,2022-06-21 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.005846489999999999,194883
1655683200000,2022-06-20 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.000539058606608,26952.9303304
1655596800000,2022-06-19 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0038341385297264996,127804.61765755
1655510400000,2022-06-18 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.017519090280467,875954.51402335
1655424000000,2022-06-17 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0050827299506444,254136.49753222
1655337600000,2022-06-16 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.004516765859966,225838.2929983
1655251200000,2022-06-15 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0022059774692378,110298.87346189
1655164800000,2022-06-14 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,3e-08,0.010335619793567999,344520.6597856
1655078400000,2022-06-13 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0038389933313331998,191949.66656666
1654992000000,2022-06-12 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0007997723333331999,39988.61666666
1654905600000,2022-06-11 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0005832733333332,29163.66666666
1654819200000,2022-06-10 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0019256843916654,96284.21958327
1654732800000,2022-06-09 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.0017164581299999998,57215.271
1654560000000,2022-06-07 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00078495,26165
1654300800000,2022-06-04 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006861499999997999,22871.66666666
1654214400000,2022-06-03 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.0007118003193534,35590.01596767
1654041600000,2022-06-01 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.0191628528888918,958142.64444459
1653955200000,2022-05-31 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0038165460259244,190827.30129622
1653868800000,2022-05-30 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.98e-06,199
1653782400000,2022-05-29 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.00015992,7996
1653609600000,2022-05-27 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.88643189392e-05,1943.21594696
1653523200000,2022-05-26 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0002125139400002,10625.69700001
1653436800000,2022-05-25 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.0036611039008040995,122036.79669347
1653350400000,2022-05-24 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0008479920827332,42399.60413666
1653264000000,2022-05-23 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.004477956695868,223897.8347934
1653177600000,2022-05-22 00:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.00039776700159139996,19888.35007957
1653091200000,2022-05-21 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0003478028339382,17390.14169691
1653004800000,2022-05-20 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0022255664666666,111278.32333333
1652918400000,2022-05-19 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,3e-08,0.0038641387476575995,128804.62492192
1652832000000,2022-05-18 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.006140522972662801,307026.14863314
1652745600000,2022-05-17 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0040276981938846,134256.60646282
1652659200000,2022-05-16 00:00:00,SMART/BTC,3e-08,4e-08,2e-08,3e-08,0.007623516325048799,254117.21083496
1652572800000,2022-05-15 00:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0025623953743028,128119.76871514
1652486400000,2022-05-14 00:00:00,SMART/BTC,3e-08,4e-08,2e-08,3e-08,0.0377915006172384,1259716.68724128
1652400000000,2022-05-13 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.008079192361975799,269306.41206586
1652313600000,2022-05-12 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,3e-08,0.031669030212276295,1055634.34040921
1652227200000,2022-05-11 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00246450968517,82150.322839
1652140800000,2022-05-10 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0010934945639999999,36449.8188
1652054400000,2022-05-09 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.5448999999999996e-05,848.3
1651968000000,2022-05-08 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,4e-08,0.0013249971017271999,33124.92754318
1651881600000,2022-05-07 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.0005591910264584,13979.77566146
1651795200000,2022-05-06 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.004931389812208,123284.7453052
1651708800000,2022-05-05 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,3e-08,0.031008299756870996,1033609.9918957
1651622400000,2022-05-04 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0014108675819999997,47028.9194
1651536000000,2022-05-03 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.3571878105499995e-05,1452.39593685
1651449600000,2022-05-02 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00037424999999999996,12475
1651363200000,2022-05-01 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00030902622976259996,10300.87432542
1651190400000,2022-04-29 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.001180449555,39348.3185
1651104000000,2022-04-28 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0039444587798655,131481.95932885
1651017600000,2022-04-27 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.004092877612202399,136429.25374008
1650844800000,2022-04-25 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0013621467815739,45404.89271913
1650672000000,2022-04-23 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.000191424,6380.8
1650585600000,2022-04-22 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0109334866603164,364449.55534388
1650326400000,2022-04-19 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.010486965510549,349565.5170183
1650240000000,2022-04-18 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,3e-08,0.005099017342640999,169967.2447547
1650153600000,2022-04-17 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.0011191067174997,37303.55724999
1650067200000,2022-04-16 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.018154401467279698,605146.71557599
1649980800000,2022-04-15 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012301528380743998,41005.09460248
1649894400000,2022-04-14 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.001266481780778,31662.04451945
1649808000000,2022-04-13 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.0020554303784128,51385.75946032
1649721600000,2022-04-12 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,4e-08,0.0040975624058636,102439.06014659
1649635200000,2022-04-11 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,3e-08,0.004857049384684199,161901.64615614
1649462400000,2022-04-09 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,4e-08,0.0023123578,57808.945
1649376000000,2022-04-08 00:00:00,SMART/BTC,3e-08,4e-08,3e-08,3e-08,0.0008556895807937999,28522.98602646
1649289600000,2022-04-07 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.004608269999999699,153608.99999999
1649203200000,2022-04-06 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.0038755177115111995,129183.92371704
1649116800000,2022-04-05 00:00:00,SMART/BTC,4e-08,4e-08,3e-08,4e-08,0.0033263705625128,83159.26406282
