https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BTC,tradecount
1645920000000,2022-02-27 00:00:00,ETH/BTC,0.07105500,0.07170500,0.06889900,0.06942200,72293.27810000,5079.11974689,269391
1645833600000,2022-02-26 00:00:00,ETH/BTC,0.07058700,0.07212800,0.07052400,0.07105400,57604.02220000,4100.88752670,231649
1645747200000,2022-02-25 00:00:00,ETH/BTC,0.06775600,0.07168000,0.06738600,0.07058600,75461.10620000,5203.05974502,268572
1645660800000,2022-02-24 00:00:00,ETH/BTC,0.06924900,0.07030000,0.06666300,0.06774800,115117.23240000,7838.93773929,374978
1645574400000,2022-02-23 00:00:00,ETH/BTC,0.06896500,0.07077700,0.06868500,0.06924800,51242.35850000,3581.48928683,193733
1645488000000,2022-02-22 00:00:00,ETH/BTC,0.06939400,0.06996800,0.06805100,0.06896200,56003.19520000,3864.53939332,176294
1645401600000,2022-02-21 00:00:00,ETH/BTC,0.06829400,0.07044800,0.06817500,0.06939500,70371.21820000,4904.82475969,204122
1645315200000,2022-02-20 00:00:00,ETH/BTC,0.06895600,0.06954900,0.06738200,0.06830100,51213.69280000,3506.47382328,144194
1645228800000,2022-02-19 00:00:00,ETH/BTC,0.06952700,0.07038500,0.06801600,0.06895600,42240.95270000,2917.04671858,109935
1645142400000,2022-02-18 00:00:00,ETH/BTC,0.07137100,0.07200000,0.06910000,0.06952100,55273.29570000,3903.45615129,144561
1645056000000,2022-02-17 00:00:00,ETH/BTC,0.07116100,0.07159400,0.06990400,0.07137300,52729.08200000,3736.02326148,161220
1644969600000,2022-02-16 00:00:00,ETH/BTC,0.07147300,0.07192100,0.07012100,0.07115700,43362.48320000,3082.87318275,118757
1644883200000,2022-02-15 00:00:00,ETH/BTC,0.06887600,0.07170000,0.06850100,0.07147200,51576.43920000,3619.60369895,125749
1644796800000,2022-02-14 00:00:00,ETH/BTC,0.06826900,0.06942500,0.06785200,0.06887300,40430.16190000,2770.92710654,109111
1644710400000,2022-02-13 00:00:00,ETH/BTC,0.06913400,0.06934000,0.06773200,0.06826200,30709.59610000,2107.45370502,89089
1644624000000,2022-02-12 00:00:00,ETH/BTC,0.06909300,0.06988800,0.06818000,0.06913800,47198.19560000,3258.99833866,126870
1644537600000,2022-02-11 00:00:00,ETH/BTC,0.07063800,0.07165700,0.06835900,0.06908800,50767.96510000,3580.82941611,143814
1644451200000,2022-02-10 00:00:00,ETH/BTC,0.07309600,0.07340600,0.07015900,0.07064200,73001.58190000,5227.37648417,179510
1644364800000,2022-02-09 00:00:00,ETH/BTC,0.07077000,0.07327100,0.07054000,0.07309700,61966.39740000,4468.19587812,141779
1644278400000,2022-02-08 00:00:00,ETH/BTC,0.07161900,0.07178100,0.07032800,0.07076900,62473.73050000,4429.76160706,175591
1644192000000,2022-02-07 00:00:00,ETH/BTC,0.07209200,0.07256700,0.07106600,0.07162100,57160.32290000,4102.62827644,145703
1644105600000,2022-02-06 00:00:00,ETH/BTC,0.07279700,0.07304100,0.07155000,0.07209700,32192.80900000,2325.18105262,88628
1644019200000,2022-02-05 00:00:00,ETH/BTC,0.07203000,0.07317200,0.07141700,0.07280600,53047.78980000,3847.12974705,130431
1643932800000,2022-02-04 00:00:00,ETH/BTC,0.07224500,0.07508300,0.07159900,0.07204900,95363.05410000,7014.73034325,224702
1643846400000,2022-02-03 00:00:00,ETH/BTC,0.07262600,0.07360000,0.07083900,0.07225000,58868.73460000,4229.50748633,145767
1643760000000,2022-02-02 00:00:00,ETH/BTC,0.07203100,0.07328100,0.07086000,0.07261100,71100.48060000,5114.36234379,170979
1643673600000,2022-02-01 00:00:00,ETH/BTC,0.06985200,0.07219300,0.06972100,0.07203000,74060.28780000,5287.20863841,153847
1643587200000,2022-01-31 00:00:00,ETH/BTC,0.06867400,0.07020500,0.06722000,0.06984500,67949.17870000,4680.54997941,154227
1643500800000,2022-01-30 00:00:00,ETH/BTC,0.06816300,0.06922000,0.06762000,0.06867900,44864.53870000,3071.76144067,113649
1643414400000,2022-01-29 00:00:00,ETH/BTC,0.06748400,0.06870000,0.06703400,0.06816500,54390.81110000,3690.50385989,126530
1643328000000,2022-01-28 00:00:00,ETH/BTC,0.06524500,0.06768000,0.06446500,0.06748400,80929.30190000,5328.19889217,174451
1643241600000,2022-01-27 00:00:00,ETH/BTC,0.06691800,0.06800300,0.06471500,0.06522800,84365.66240000,5612.90624784,180105
1643155200000,2022-01-26 00:00:00,ETH/BTC,0.06653500,0.06994300,0.06558000,0.06691900,115408.26770000,7805.27797902,236176
1643068800000,2022-01-25 00:00:00,ETH/BTC,0.06654400,0.06708900,0.06560900,0.06651800,77601.70950000,5148.99309519,155356
1642982400000,2022-01-24 00:00:00,ETH/BTC,0.07005600,0.07011200,0.06467500,0.06654900,154668.42720000,10330.13218985,285512
1642896000000,2022-01-23 00:00:00,ETH/BTC,0.06877900,0.07082600,0.06828600,0.07005700,89935.65630000,6245.09384186,173479
1642809600000,2022-01-22 00:00:00,ETH/BTC,0.07044900,0.07168000,0.06734300,0.06877900,141960.18960000,9839.97593939,313911
1642723200000,2022-01-21 00:00:00,ETH/BTC,0.07378900,0.07406800,0.06880300,0.07044400,140558.03610000,10145.15302610,292371
1642636800000,2022-01-20 00:00:00,ETH/BTC,0.07403400,0.07543700,0.07366200,0.07377700,54209.24410000,4051.17859618,123211
1642550400000,2022-01-19 00:00:00,ETH/BTC,0.07460600,0.07489500,0.07380000,0.07403400,52915.92710000,3932.77214628,119016
1642464000000,2022-01-18 00:00:00,ETH/BTC,0.07605300,0.07647700,0.07443600,0.07459900,55318.65410000,4167.84045461,122602
1642377600000,2022-01-17 00:00:00,ETH/BTC,0.07770200,0.07780400,0.07550200,0.07605500,52301.68250000,3997.79478373,131169
1642291200000,2022-01-16 00:00:00,ETH/BTC,0.07720400,0.07809500,0.07678500,0.07770100,37033.39570000,2864.96600518,97591
1642204800000,2022-01-15 00:00:00,ETH/BTC,0.07680900,0.07777400,0.07660800,0.07720900,33506.85420000,2584.55530804,83673
1642118400000,2022-01-14 00:00:00,ETH/BTC,0.07615000,0.07711500,0.07594800,0.07680600,43701.89150000,3343.32925633,107933
1642032000000,2022-01-13 00:00:00,ETH/BTC,0.07678900,0.07695000,0.07610200,0.07614800,51056.23090000,3907.96909819,114383
1641945600000,2022-01-12 00:00:00,ETH/BTC,0.07582900,0.07740900,0.07545000,0.07678900,61044.27040000,4667.97287793,126098
1641859200000,2022-01-11 00:00:00,ETH/BTC,0.07371400,0.07616900,0.07330800,0.07582900,56898.36220000,4250.26659487,120377
1641772800000,2022-01-10 00:00:00,ETH/BTC,0.07528700,0.07554800,0.07290000,0.07371000,74183.03500000,5497.99299845,145675
1641686400000,2022-01-09 00:00:00,ETH/BTC,0.07392300,0.07555500,0.07375000,0.07529300,58572.35570000,4380.68392063,116279
1641600000000,2022-01-08 00:00:00,ETH/BTC,0.07695000,0.07709300,0.07347000,0.07392200,68497.73470000,5160.27045879,151094
1641513600000,2022-01-07 00:00:00,ETH/BTC,0.07907200,0.07919200,0.07538000,0.07694300,101902.11150000,7822.42538832,223461
1641427200000,2022-01-06 00:00:00,ETH/BTC,0.08145900,0.08146200,0.07765300,0.07907200,88616.15610000,7032.82982578,199317
1641340800000,2022-01-05 00:00:00,ETH/BTC,0.08258900,0.08259100,0.08023400,0.08148600,63735.77870000,5211.66244471,177136
1641254400000,2022-01-04 00:00:00,ETH/BTC,0.08107000,0.08292000,0.08074000,0.08258500,60023.61140000,4915.60480706,138840
1641168000000,2022-01-03 00:00:00,ETH/BTC,0.08096300,0.08147700,0.08035800,0.08106900,53563.56070000,4334.83497122,121342
1641081600000,2022-01-02 00:00:00,ETH/BTC,0.07891100,0.08122200,0.07890400,0.08096200,45197.01650000,3622.03758271,108799
1640995200000,2022-01-01 00:00:00,ETH/BTC,0.07954400,0.07988600,0.07852000,0.07891100,35297.49890000,2794.65447122,88391
1640908800000,2021-12-31 00:00:00,ETH/BTC,0.07871700,0.07981500,0.07838600,0.07955200,53146.60480000,4200.40554051,114597
1640822400000,2021-12-30 00:00:00,ETH/BTC,0.07812800,0.07925400,0.07795000,0.07872200,46404.25580000,3648.83954201,105466
1640736000000,2021-12-29 00:00:00,ETH/BTC,0.07976800,0.08001800,0.07810000,0.07812500,71447.65150000,5666.21669870,141646
1640649600000,2021-12-28 00:00:00,ETH/BTC,0.07963200,0.08047400,0.07901400,0.07977000,58407.79600000,4653.10083702,140188
1640563200000,2021-12-27 00:00:00,ETH/BTC,0.08003700,0.08033200,0.07920500,0.07963300,44817.75670000,3575.63991145,108848
1640476800000,2021-12-26 00:00:00,ETH/BTC,0.08123900,0.08158500,0.07977600,0.08002900,33217.93970000,2687.22200482,87478
1640390400000,2021-12-25 00:00:00,ETH/BTC,0.07961300,0.08152200,0.07930000,0.08123500,42425.84660000,3401.06031324,103715
1640304000000,2021-12-24 00:00:00,ETH/BTC,0.08089700,0.08101300,0.07936400,0.07961300,45835.60370000,3672.57793348,115525
1640217600000,2021-12-23 00:00:00,ETH/BTC,0.08190000,0.08236700,0.08058600,0.08089700,67462.44090000,5478.90451666,153197
1640131200000,2021-12-22 00:00:00,ETH/BTC,0.08212300,0.08289000,0.08116500,0.08189000,48387.10210000,3965.86415138,118834
1640044800000,2021-12-21 00:00:00,ETH/BTC,0.08407800,0.08476400,0.08171200,0.08212100,59323.30470000,4905.83417593,143536
1639958400000,2021-12-20 00:00:00,ETH/BTC,0.08405800,0.08460600,0.08200000,0.08407600,62630.96520000,5203.07824344,163321
1639872000000,2021-12-19 00:00:00,ETH/BTC,0.08455000,0.08467000,0.08257600,0.08405400,48302.75620000,4037.89685908,127146
1639785600000,2021-12-18 00:00:00,ETH/BTC,0.08401300,0.08515200,0.08271500,0.08455100,62209.40490000,5224.71309018,160778
1639699200000,2021-12-17 00:00:00,ETH/BTC,0.08309300,0.08410000,0.08044700,0.08401300,96588.45620000,7953.46696846,212369
1639612800000,2021-12-16 00:00:00,ETH/BTC,0.08224900,0.08486500,0.08198400,0.08308100,92316.92380000,7675.71038433,196429
1639526400000,2021-12-15 00:00:00,ETH/BTC,0.07982900,0.08322500,0.07830500,0.08225900,96862.68120000,7799.37139748,233097
1639440000000,2021-12-14 00:00:00,ETH/BTC,0.08098000,0.08153600,0.07934400,0.07982800,87949.17050000,7072.69410032,209922
1639353600000,2021-12-13 00:00:00,ETH/BTC,0.08250600,0.08256200,0.07994900,0.08098000,84163.95320000,6830.69209990,208246
1639267200000,2021-12-12 00:00:00,ETH/BTC,0.08280600,0.08285500,0.08100000,0.08249800,59607.52090000,4883.95107085,130683
1639180800000,2021-12-11 00:00:00,ETH/BTC,0.08269600,0.08373000,0.08152000,0.08280600,56626.85570000,4689.25026923,158739
1639094400000,2021-12-10 00:00:00,ETH/BTC,0.08636100,0.08660400,0.08248100,0.08269100,98183.96460000,8273.51668355,225255
1639008000000,2021-12-09 00:00:00,ETH/BTC,0.08791100,0.08836600,0.08596800,0.08635900,69824.00180000,6086.59042209,183389
1638921600000,2021-12-08 00:00:00,ETH/BTC,0.08511400,0.08800000,0.08502400,0.08791000,77906.81450000,6757.08609030,199405
1638835200000,2021-12-07 00:00:00,ETH/BTC,0.08618800,0.08634500,0.08425200,0.08511100,60107.05120000,5128.09782230,166032
1638748800000,2021-12-06 00:00:00,ETH/BTC,0.08496200,0.08733000,0.08275000,0.08618100,92936.69630000,7872.40090521,301238
1638662400000,2021-12-05 00:00:00,ETH/BTC,0.08376300,0.08574200,0.08353800,0.08495400,89530.06260000,7584.66207300,243538
1638576000000,2021-12-04 00:00:00,ETH/BTC,0.07866000,0.08450000,0.07785000,0.08376300,197179.23330000,16139.95281625,555401
1638489600000,2021-12-03 00:00:00,ETH/BTC,0.07988700,0.08105400,0.07738600,0.07865900,90424.72520000,7191.58518017,246942
1638403200000,2021-12-02 00:00:00,ETH/BTC,0.08014600,0.08089000,0.07875500,0.07988700,79247.68280000,6342.04946428,207755
1638316800000,2021-12-01 00:00:00,ETH/BTC,0.08129800,0.08352000,0.07961900,0.08015100,109123.65100000,8933.21176649,281451
1638230400000,2021-11-30 00:00:00,ETH/BTC,0.07692400,0.08147700,0.07685000,0.08129800,130276.77690000,10339.59102487,314278
1638144000000,2021-11-29 00:00:00,ETH/BTC,0.07498500,0.07697600,0.07490500,0.07692400,68074.40420000,5157.94186493,178900
1638057600000,2021-11-28 00:00:00,ETH/BTC,0.07483200,0.07575700,0.07409200,0.07498500,55124.76740000,4130.92466573,152961
1637971200000,2021-11-27 00:00:00,ETH/BTC,0.07523100,0.07601400,0.07463200,0.07483100,45287.99320000,3413.30198049,133210
1637884800000,2021-11-26 00:00:00,ETH/BTC,0.07673900,0.07699900,0.07311200,0.07522200,103087.04150000,7734.02215002,299231
1637798400000,2021-11-25 00:00:00,ETH/BTC,0.07472700,0.07684000,0.07416700,0.07673400,92320.99700000,6976.02008733,246512
1637712000000,2021-11-24 00:00:00,ETH/BTC,0.07541000,0.07599700,0.07402100,0.07472800,67903.69590000,5100.87456610,197895
1637625600000,2021-11-23 00:00:00,ETH/BTC,0.07263800,0.07600000,0.07240000,0.07541300,96041.77170000,7143.33795999,230711
1637539200000,2021-11-22 00:00:00,ETH/BTC,0.07265100,0.07350000,0.07219500,0.07263700,70414.01190000,5127.33577791,193146
1637452800000,2021-11-21 00:00:00,ETH/BTC,0.07389700,0.07421400,0.07250200,0.07265900,52204.40020000,3843.02391845,132638
1637366400000,2021-11-20 00:00:00,ETH/BTC,0.07397600,0.07441800,0.07300000,0.07390500,65416.21680000,4813.34444247,159864
1637280000000,2021-11-19 00:00:00,ETH/BTC,0.07025400,0.07432600,0.07004300,0.07397400,100332.03460000,7283.60742770,231534
1637193600000,2021-11-18 00:00:00,ETH/BTC,0.07107200,0.07162800,0.06969100,0.07024700,91722.35900000,6477.14694588,216089
1637107200000,2021-11-17 00:00:00,ETH/BTC,0.07007200,0.07116300,0.06940000,0.07106700,88413.32290000,6192.20604052,207023
1637020800000,2021-11-16 00:00:00,ETH/BTC,0.07174100,0.07194000,0.06955300,0.07006700,96158.63910000,6798.56203765,271722
1636934400000,2021-11-15 00:00:00,ETH/BTC,0.07061500,0.07260000,0.07036000,0.07174100,70542.28000000,5058.23730008,169088
1636848000000,2021-11-14 00:00:00,ETH/BTC,0.07213100,0.07213600,0.07052700,0.07061500,57778.90100000,4120.43058641,136720
1636761600000,2021-11-13 00:00:00,ETH/BTC,0.07276500,0.07307300,0.07200000,0.07213100,39237.27160000,2845.12711450,108077
1636675200000,2021-11-12 00:00:00,ETH/BTC,0.07284800,0.07371000,0.07151000,0.07276300,73285.10010000,5329.03692171,181452
1636588800000,2021-11-11 00:00:00,ETH/BTC,0.07134900,0.07344500,0.07108000,0.07284700,73381.09060000,5306.27850111,173578
1636502400000,2021-11-10 00:00:00,ETH/BTC,0.07069100,0.07176800,0.07010000,0.07135600,95871.96410000,6786.16420669,245540
1636416000000,2021-11-09 00:00:00,ETH/BTC,0.07119800,0.07180700,0.07022800,0.07069100,78573.68390000,5570.35398996,183320
1636329600000,2021-11-08 00:00:00,ETH/BTC,0.07289900,0.07292500,0.07089800,0.07119700,104306.86880000,7508.14251591,245302
1636243200000,2021-11-07 00:00:00,ETH/BTC,0.07349500,0.07477000,0.07288400,0.07289900,55666.62470000,4108.48180850,155219
1636156800000,2021-11-06 00:00:00,ETH/BTC,0.07341100,0.07376300,0.07200000,0.07348100,54202.10440000,3953.20983361,149632
1636070400000,2021-11-05 00:00:00,ETH/BTC,0.07382200,0.07385500,0.07281400,0.07341100,57377.98320000,4200.59891306,156573
1635984000000,2021-11-04 00:00:00,ETH/BTC,0.07318400,0.07397400,0.07260500,0.07382500,68503.67000000,5014.48287479,180371
1635897600000,2021-11-03 00:00:00,ETH/BTC,0.07260000,0.07500000,0.07221600,0.07318900,90565.76860000,6606.71696544,231245
1635811200000,2021-11-02 00:00:00,ETH/BTC,0.07092200,0.07308000,0.06998500,0.07258800,88592.27760000,6286.50327108,236093
1635724800000,2021-11-01 00:00:00,ETH/BTC,0.06994100,0.07140000,0.06913300,0.07092200,77138.35780000,5418.05237607,201194
1635638400000,2021-10-31 00:00:00,ETH/BTC,0.06986400,0.07124300,0.06912800,0.06993700,86526.14740000,6080.45346663,216834
1635552000000,2021-10-30 00:00:00,ETH/BTC,0.07099100,0.07110200,0.06938800,0.06986100,55770.94780000,3915.47178401,152301
1635465600000,2021-10-29 00:00:00,ETH/BTC,0.07077500,0.07180000,0.07019200,0.07099100,98101.72260000,6959.74295303,263820
1635379200000,2021-10-28 00:00:00,ETH/BTC,0.06714700,0.07138500,0.06700000,0.07077500,123451.33120000,8479.16179686,345477
1635292800000,2021-10-27 00:00:00,ETH/BTC,0.06848900,0.07040300,0.06695800,0.06714600,135467.00940000,9302.62292561,337715
1635206400000,2021-10-26 00:00:00,ETH/BTC,0.06690300,0.06939700,0.06675800,0.06849200,83186.83940000,5635.56206434,208142
1635120000000,2021-10-25 00:00:00,ETH/BTC,0.06708100,0.06724500,0.06526900,0.06689700,83641.34180000,5546.27047197,180063
1635033600000,2021-10-24 00:00:00,ETH/BTC,0.06799800,0.06816300,0.06610100,0.06707900,75865.33950000,5087.91664864,161735
1634947200000,2021-10-23 00:00:00,ETH/BTC,0.06544500,0.06807900,0.06518100,0.06799700,78071.81030000,5183.56510217,170954
1634860800000,2021-10-22 00:00:00,ETH/BTC,0.06516000,0.06596000,0.06468500,0.06544600,97034.62750000,6338.32730266,199872
1634774400000,2021-10-21 00:00:00,ETH/BTC,0.06305700,0.06629900,0.06290400,0.06514800,219179.48030000,14185.38137729,441192
1634688000000,2021-10-20 00:00:00,ETH/BTC,0.06031200,0.06336600,0.05964400,0.06306100,141704.66300000,8667.41394047,268837
1634601600000,2021-10-19 00:00:00,ETH/BTC,0.06039600,0.06142100,0.05932300,0.06031200,106303.43420000,6442.46303717,201566
1634515200000,2021-10-18 00:00:00,ETH/BTC,0.06252900,0.06270800,0.06020000,0.06039100,101631.52150000,6240.93796204,203641
1634428800000,2021-10-17 00:00:00,ETH/BTC,0.06291300,0.06443000,0.06176800,0.06252600,95679.66400000,6028.23386796,185576
1634342400000,2021-10-16 00:00:00,ETH/BTC,0.06272700,0.06452400,0.06192500,0.06291200,109260.56060000,6931.38876742,206651
1634256000000,2021-10-15 00:00:00,ETH/BTC,0.06611200,0.06620000,0.06194300,0.06273200,155629.48500000,9905.85924636,296015
1634169600000,2021-10-14 00:00:00,ETH/BTC,0.06287300,0.06686000,0.06202400,0.06611100,159665.55050000,10321.06723047,293622
1634083200000,2021-10-13 00:00:00,ETH/BTC,0.06234000,0.06323700,0.06120000,0.06287100,92339.99610000,5762.45393478,193301
1633996800000,2021-10-12 00:00:00,ETH/BTC,0.06162500,0.06340800,0.05992700,0.06234700,115565.90060000,7100.58171555,225746
1633910400000,2021-10-11 00:00:00,ETH/BTC,0.06245700,0.06400100,0.06085100,0.06162500,109486.38830000,6835.73523396,225456
1633824000000,2021-10-10 00:00:00,ETH/BTC,0.06505000,0.06512300,0.06245000,0.06245900,86637.44420000,5552.77172361,195584
1633737600000,2021-10-09 00:00:00,ETH/BTC,0.06604200,0.06613900,0.06497600,0.06505000,54157.66030000,3551.37103204,132380
1633651200000,2021-10-08 00:00:00,ETH/BTC,0.06669800,0.06699900,0.06500000,0.06604300,83324.28820000,5505.20582586,195670
1633564800000,2021-10-07 00:00:00,ETH/BTC,0.06462100,0.06723000,0.06400000,0.06670300,104537.85580000,6871.88044873,229116
1633478400000,2021-10-06 00:00:00,ETH/BTC,0.06829100,0.06880800,0.06441200,0.06461800,139166.22350000,9212.50499756,295223
1633392000000,2021-10-05 00:00:00,ETH/BTC,0.06879200,0.06916400,0.06795000,0.06829200,93721.22280000,6424.68250253,193492
1633305600000,2021-10-04 00:00:00,ETH/BTC,0.07090200,0.07101300,0.06871200,0.06879100,86427.04400000,6032.15667985,202332
1633219200000,2021-10-03 00:00:00,ETH/BTC,0.07111100,0.07176500,0.07026700,0.07090700,64453.28960000,4582.92748964,157252
1633132800000,2021-10-02 00:00:00,ETH/BTC,0.06875200,0.07195000,0.06843700,0.07109800,91047.46000000,6401.25180819,197391
1633046400000,2021-10-01 00:00:00,ETH/BTC,0.06847100,0.06968800,0.06739700,0.06875200,92883.25690000,6369.68910409,217302
1632960000000,2021-09-30 00:00:00,ETH/BTC,0.06863700,0.06976300,0.06835100,0.06847300,75004.07750000,5182.48533795,176287
1632873600000,2021-09-29 00:00:00,ETH/BTC,0.06837400,0.06947900,0.06793700,0.06863700,62983.78790000,4328.10140330,150221
1632787200000,2021-09-28 00:00:00,ETH/BTC,0.06940000,0.06994500,0.06796900,0.06837600,84614.41670000,5844.85984917,193089
1632700800000,2021-09-27 00:00:00,ETH/BTC,0.07088000,0.07165900,0.06917200,0.06940500,79349.72910000,5594.96176437,191738
1632614400000,2021-09-26 00:00:00,ETH/BTC,0.06847900,0.07118200,0.06666700,0.07088100,114315.76880000,7889.57659403,255490
1632528000000,2021-09-25 00:00:00,ETH/BTC,0.06840100,0.06917800,0.06729300,0.06847900,77492.07810000,5293.77275537,201518
1632441600000,2021-09-24 00:00:00,ETH/BTC,0.07026500,0.07030400,0.06652500,0.06839500,135387.80950000,9258.15071215,281034
1632355200000,2021-09-23 00:00:00,ETH/BTC,0.07065900,0.07127200,0.06983900,0.07026400,83558.64290000,5898.37699687,181771
1632268800000,2021-09-22 00:00:00,ETH/BTC,0.06792400,0.07068100,0.06741000,0.07066400,101156.60380000,6994.90586157,225485
1632182400000,2021-09-21 00:00:00,ETH/BTC,0.06920000,0.07119900,0.06700000,0.06791000,133150.26280000,9243.83764052,314747
1632096000000,2021-09-20 00:00:00,ETH/BTC,0.07045500,0.07095800,0.06865900,0.06920000,117675.88990000,8210.99571202,259046
1632009600000,2021-09-19 00:00:00,ETH/BTC,0.07113800,0.07171700,0.06979500,0.07045200,82190.73620000,5810.99827772,157570
1631923200000,2021-09-18 00:00:00,ETH/BTC,0.07186000,0.07274900,0.07060000,0.07113900,86254.94490000,6187.52417908,166455
1631836800000,2021-09-17 00:00:00,ETH/BTC,0.07473500,0.07490700,0.07144000,0.07186000,107174.37640000,7814.04174007,187529
1631750400000,2021-09-16 00:00:00,ETH/BTC,0.07509600,0.07613800,0.07402200,0.07472800,102871.09090000,7725.91490498,204423
1631664000000,2021-09-15 00:00:00,ETH/BTC,0.07290600,0.07509900,0.07166200,0.07509200,116676.84620000,8515.28178950,202143
1631577600000,2021-09-14 00:00:00,ETH/BTC,0.07310200,0.07371400,0.07159300,0.07290500,86251.09050000,6253.67583456,170954
1631491200000,2021-09-13 00:00:00,ETH/BTC,0.07397200,0.07412500,0.07130000,0.07310200,121772.01430000,8831.04932024,252799
1631404800000,2021-09-12 00:00:00,ETH/BTC,0.07233000,0.07525100,0.07204700,0.07397600,85844.03340000,6351.39717398,193753
1631318400000,2021-09-11 00:00:00,ETH/BTC,0.07155600,0.07316400,0.07149200,0.07233100,68656.09890000,4965.16299231,165359
1631232000000,2021-09-10 00:00:00,ETH/BTC,0.07382500,0.07476400,0.07087200,0.07155000,105531.50980000,7697.41946436,234849
1631145600000,2021-09-09 00:00:00,ETH/BTC,0.07596900,0.07665700,0.07369400,0.07381900,121819.91030000,9167.46955180,241081
1631059200000,2021-09-08 00:00:00,ETH/BTC,0.07327300,0.07637300,0.07215800,0.07596900,161034.64010000,11945.06252048,315133
1630972800000,2021-09-07 00:00:00,ETH/BTC,0.07455100,0.07522100,0.06951000,0.07327200,238944.70020000,17535.73558399,461605
1630886400000,2021-09-06 00:00:00,ETH/BTC,0.07631500,0.07680800,0.07443200,0.07455000,113725.79700000,8628.54012535,181138
1630800000000,2021-09-05 00:00:00,ETH/BTC,0.07783700,0.07876700,0.07598200,0.07631600,126794.94850000,9846.78677877,199227
1630713600000,2021-09-04 00:00:00,ETH/BTC,0.07877800,0.07930000,0.07704700,0.07783200,126072.91940000,9847.33780080,201818
1630627200000,2021-09-03 00:00:00,ETH/BTC,0.07687200,0.07955000,0.07639800,0.07877000,174164.46370000,13605.83299904,266580
1630540800000,2021-09-02 00:00:00,ETH/BTC,0.07840100,0.07840900,0.07452200,0.07686800,181509.74190000,13777.78200312,265970
1630454400000,2021-09-01 00:00:00,ETH/BTC,0.07280700,0.07860000,0.07246200,0.07840100,204323.89820000,15375.66322227,327285
1630368000000,2021-08-31 00:00:00,ETH/BTC,0.06873000,0.07293100,0.06828800,0.07281200,212690.23290000,15032.30971528,293549
1630281600000,2021-08-30 00:00:00,ETH/BTC,0.06610100,0.06915600,0.06575500,0.06873400,160779.23220000,10834.88662751,218141
1630195200000,2021-08-29 00:00:00,ETH/BTC,0.06635800,0.06658500,0.06563700,0.06610100,88747.75840000,5861.53635934,129074
1630108800000,2021-08-28 00:00:00,ETH/BTC,0.06671500,0.06686800,0.06597000,0.06637200,94725.14430000,6282.89804341,111751
1630022400000,2021-08-27 00:00:00,ETH/BTC,0.06603400,0.06743300,0.06570100,0.06672600,125188.77200000,8332.86648508,171503
1629936000000,2021-08-26 00:00:00,ETH/BTC,0.06589100,0.06665500,0.06543100,0.06603200,99916.13780000,6604.38074722,157652
1629849600000,2021-08-25 00:00:00,ETH/BTC,0.06650300,0.06680500,0.06522900,0.06589400,97466.09400000,6428.24658212,145901
1629763200000,2021-08-24 00:00:00,ETH/BTC,0.06711100,0.06764500,0.06580000,0.06650200,107485.83200000,7187.76338966,162967
1629676800000,2021-08-23 00:00:00,ETH/BTC,0.06575600,0.06766500,0.06541100,0.06711000,128505.21100000,8558.08561791,192772
1629590400000,2021-08-22 00:00:00,ETH/BTC,0.06601800,0.06649400,0.06486600,0.06575400,93542.81800000,6158.08226020,142366
1629504000000,2021-08-21 00:00:00,ETH/BTC,0.06659800,0.06754000,0.06555500,0.06601700,86993.35100000,5794.30285482,144972
1629417600000,2021-08-20 00:00:00,ETH/BTC,0.06809300,0.06876000,0.06622600,0.06660200,137262.40800000,9307.26248632,195534
1629331200000,2021-08-19 00:00:00,ETH/BTC,0.06744200,0.06821300,0.06597100,0.06809700,122214.06400000,8220.61430648,192592
1629244800000,2021-08-18 00:00:00,ETH/BTC,0.06739100,0.06804300,0.06655500,0.06744500,119194.89500000,8042.98392506,192795
1629158400000,2021-08-17 00:00:00,ETH/BTC,0.06855400,0.06994900,0.06721600,0.06739100,138081.11700000,9504.09280594,233498
1629072000000,2021-08-16 00:00:00,ETH/BTC,0.07040600,0.07055800,0.06851400,0.06855500,118659.38700000,8222.16975395,197367
1628985600000,2021-08-15 00:00:00,ETH/BTC,0.06932600,0.07048600,0.06813300,0.07040600,120181.57200000,8315.30691929,209529
1628899200000,2021-08-14 00:00:00,ETH/BTC,0.06950900,0.06994900,0.06906900,0.06933300,91507.80500000,6358.78946156,163495
1628812800000,2021-08-13 00:00:00,ETH/BTC,0.06860100,0.07032800,0.06848400,0.06950900,107778.36400000,7484.90373295,184636
1628726400000,2021-08-12 00:00:00,ETH/BTC,0.06943900,0.07031400,0.06766400,0.06859500,116974.69800000,8081.09177030,214198
1628640000000,2021-08-11 00:00:00,ETH/BTC,0.06891300,0.07038200,0.06867000,0.06943800,122542.06600000,8540.91703555,219079
1628553600000,2021-08-10 00:00:00,ETH/BTC,0.06833700,0.07041900,0.06766600,0.06891300,124614.56500000,8585.72475342,226579
1628467200000,2021-08-09 00:00:00,ETH/BTC,0.06876600,0.06909500,0.06687700,0.06832300,165334.58400000,11253.87628573,261662
1628380800000,2021-08-08 00:00:00,ETH/BTC,0.07090800,0.07133100,0.06788600,0.06875900,134079.26100000,9332.12152340,232356
1628294400000,2021-08-07 00:00:00,ETH/BTC,0.06750600,0.07153500,0.06703300,0.07090200,188715.15700000,13173.84734736,288116
