https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume ETH
1595656800,2020-07-25 06:00:00,ETH/PLN,843.83,843.83,843.83,843.83,0.0,0.0
1595653200,2020-07-25 05:00:00,ETH/PLN,843.83,843.83,843.83,843.83,0.0,0.0
1595649600,2020-07-25 04:00:00,ETH/PLN,843.83,843.83,843.83,843.83,0.0,0.0
1595646000,2020-07-25 03:00:00,ETH/PLN,872.02,872.02,843.83,843.83,102.51,0.12
1595642400,2020-07-25 02:00:00,ETH/PLN,850.34,874.38,824.11,872.02,2972.82,3.5
1595638800,2020-07-25 01:00:00,ETH/PLN,881.78,881.78,821.91,850.34,3271.61,3.87
1595635200,2020-07-25 00:00:00,ETH/PLN,881.78,881.78,881.78,881.78,0.0,0.0
1595631600,2020-07-24 23:00:00,ETH/PLN,881.78,881.78,881.78,881.78,0.0,0.0
1595628000,2020-07-24 22:00:00,ETH/PLN,881.78,881.78,881.78,881.78,0.0,0.0
1595624400,2020-07-24 21:00:00,ETH/PLN,881.78,881.78,881.78,881.78,0.0,0.0
1595620800,2020-07-24 20:00:00,ETH/PLN,822.48,881.78,822.48,881.78,423.49,0.4805
1595617200,2020-07-24 19:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595613600,2020-07-24 18:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595610000,2020-07-24 17:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595606400,2020-07-24 16:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595602800,2020-07-24 15:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595599200,2020-07-24 14:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595595600,2020-07-24 13:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595592000,2020-07-24 12:00:00,ETH/PLN,822.48,822.48,822.48,822.48,0.0,0.0
1595588400,2020-07-24 11:00:00,ETH/PLN,815.3,865.07,811.38,822.48,108.85,0.13
1595584800,2020-07-24 10:00:00,ETH/PLN,842.67,872.0,799.19,815.3,534.87,0.6377
1595581200,2020-07-24 09:00:00,ETH/PLN,815.66,842.67,815.66,842.67,135.84,0.1612
1595577600,2020-07-24 08:00:00,ETH/PLN,816.45,824.96,809.08,815.66,40.73,0.05
1595574000,2020-07-24 07:00:00,ETH/PLN,813.36,828.9,806.43,816.45,481.74,0.59
1595570400,2020-07-24 06:00:00,ETH/PLN,807.87,827.13,806.49,813.36,139.02,0.17
1595566800,2020-07-24 05:00:00,ETH/PLN,803.57,832.0,803.57,807.87,818.58,1.002
1595563200,2020-07-24 04:00:00,ETH/PLN,808.63,836.55,800.52,803.57,957.57,1.17
1595559600,2020-07-24 03:00:00,ETH/PLN,842.67,842.67,785.0,808.63,2715.12,3.298
1595556000,2020-07-24 02:00:00,ETH/PLN,830.35,842.67,785.0,842.67,3328.2,4.09
1595552400,2020-07-24 01:00:00,ETH/PLN,790.79,836.08,790.79,830.35,3166.1,3.87
1595548800,2020-07-24 00:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595545200,2020-07-23 23:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595541600,2020-07-23 22:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595538000,2020-07-23 21:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595534400,2020-07-23 20:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595530800,2020-07-23 19:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595527200,2020-07-23 18:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595523600,2020-07-23 17:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595520000,2020-07-23 16:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595516400,2020-07-23 15:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595512800,2020-07-23 14:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595509200,2020-07-23 13:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595505600,2020-07-23 12:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595502000,2020-07-23 11:00:00,ETH/PLN,790.79,790.79,790.79,790.79,0.0,0.0
1595498400,2020-07-23 10:00:00,ETH/PLN,794.33,833.0,790.39,790.79,307.46,0.38
1595494800,2020-07-23 09:00:00,ETH/PLN,773.72,833.94,765.0,794.33,333.29,0.41
1595491200,2020-07-23 08:00:00,ETH/PLN,808.92,810.77,773.72,773.72,63.37,0.08
1595487600,2020-07-23 07:00:00,ETH/PLN,781.19,829.88,771.7,808.92,470.79,0.59
1595484000,2020-07-23 06:00:00,ETH/PLN,776.91,816.71,772.13,781.19,79.71,0.1
1595480400,2020-07-23 05:00:00,ETH/PLN,791.44,842.67,765.0,776.91,823.18,1.03
1595476800,2020-07-23 04:00:00,ETH/PLN,776.09,842.67,765.0,791.44,2070.98,2.587
1595473200,2020-07-23 03:00:00,ETH/PLN,808.98,823.12,772.53,776.09,3095.41,3.89
1595469600,2020-07-23 02:00:00,ETH/PLN,774.22,821.77,771.84,808.98,3311.78,4.16
1595466000,2020-07-23 01:00:00,ETH/PLN,763.74,812.16,763.74,774.22,2892.46,3.69
1595462400,2020-07-23 00:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595458800,2020-07-22 23:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595455200,2020-07-22 22:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595451600,2020-07-22 21:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595448000,2020-07-22 20:00:00,ETH/PLN,763.74,763.74,763.74,763.74,3.825,0.005009
1595444400,2020-07-22 19:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595440800,2020-07-22 18:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595437200,2020-07-22 17:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595433600,2020-07-22 16:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595430000,2020-07-22 15:00:00,ETH/PLN,763.74,763.74,763.74,763.74,0.0,0.0
1595426400,2020-07-22 14:00:00,ETH/PLN,778.69,798.39,763.74,763.74,52.98,0.06786
1595422800,2020-07-22 13:00:00,ETH/PLN,783.57,799.76,768.5,778.69,469.75,0.6
1595419200,2020-07-22 12:00:00,ETH/PLN,785.43,798.92,774.94,783.57,110.38,0.14
1595415600,2020-07-22 11:00:00,ETH/PLN,782.85,800.98,777.6,785.43,741.96,0.94
1595412000,2020-07-22 10:00:00,ETH/PLN,783.68,800.39,777.11,782.85,900.05,1.14
1595408400,2020-07-22 09:00:00,ETH/PLN,781.95,800.23,774.0,783.68,1886.47,2.39
1595404800,2020-07-22 08:00:00,ETH/PLN,781.27,801.81,774.0,781.95,805.73,1.02
1595401200,2020-07-22 07:00:00,ETH/PLN,786.16,801.0,777.66,781.27,418.4,0.53
1595397600,2020-07-22 06:00:00,ETH/PLN,782.62,801.78,777.36,786.16,197.6,0.25
1595394000,2020-07-22 05:00:00,ETH/PLN,793.57,801.88,777.66,782.62,647.47,0.82
1595390400,2020-07-22 04:00:00,ETH/PLN,795.64,830.98,774.0,793.57,2151.16,2.705
1595386800,2020-07-22 03:00:00,ETH/PLN,765.42,805.3,729.87,795.64,2507.07,3.203
1595383200,2020-07-22 02:00:00,ETH/PLN,765.39,765.89,765.1,765.42,3176.75,4.15
1595379600,2020-07-22 01:00:00,ETH/PLN,765.0,782.76,765.0,765.39,2895.27,3.765
1595376000,2020-07-22 00:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595372400,2020-07-21 23:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595368800,2020-07-21 22:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595365200,2020-07-21 21:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595361600,2020-07-21 20:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595358000,2020-07-21 19:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595354400,2020-07-21 18:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595350800,2020-07-21 17:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595347200,2020-07-21 16:00:00,ETH/PLN,765.0,765.0,765.0,765.0,7.65,0.01
1595343600,2020-07-21 15:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595340000,2020-07-21 14:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595336400,2020-07-21 13:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595332800,2020-07-21 12:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595329200,2020-07-21 11:00:00,ETH/PLN,765.0,765.0,765.0,765.0,0.0,0.0
1595325600,2020-07-21 10:00:00,ETH/PLN,765.0,765.0,765.0,765.0,7.65,0.01
1595322000,2020-07-21 09:00:00,ETH/PLN,765.0,765.0,765.0,765.0,61.88,0.08088
1595318400,2020-07-21 08:00:00,ETH/PLN,771.44,780.59,765.0,765.0,122.62,0.1585
1595314800,2020-07-21 07:00:00,ETH/PLN,779.32,781.95,767.05,771.44,457.28,0.59
1595311200,2020-07-21 06:00:00,ETH/PLN,781.52,781.52,767.8,779.32,62.23,0.08
1595307600,2020-07-21 05:00:00,ETH/PLN,778.92,805.3,765.0,781.52,896.28,1.143
1595304000,2020-07-21 04:00:00,ETH/PLN,771.99,789.27,768.33,778.92,1387.19,1.78
1595300400,2020-07-21 03:00:00,ETH/PLN,770.27,789.39,768.14,771.99,2347.3,3.02
1595296800,2020-07-21 02:00:00,ETH/PLN,777.53,789.94,768.18,770.27,3277.9,4.21
1595293200,2020-07-21 01:00:00,ETH/PLN,764.37,789.27,764.37,777.53,2867.8,3.68
1595289600,2020-07-21 00:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595286000,2020-07-20 23:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595282400,2020-07-20 22:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595278800,2020-07-20 21:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595275200,2020-07-20 20:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595271600,2020-07-20 19:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595268000,2020-07-20 18:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595264400,2020-07-20 17:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595260800,2020-07-20 16:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595257200,2020-07-20 15:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595253600,2020-07-20 14:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595250000,2020-07-20 13:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595246400,2020-07-20 12:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595242800,2020-07-20 11:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595239200,2020-07-20 10:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595235600,2020-07-20 09:00:00,ETH/PLN,764.37,764.37,764.37,764.37,0.0,0.0
1595232000,2020-07-20 08:00:00,ETH/PLN,772.71,787.56,763.61,764.37,233.21,0.3
1595228400,2020-07-20 07:00:00,ETH/PLN,764.78,789.58,763.69,772.71,380.9,0.49
1595224800,2020-07-20 06:00:00,ETH/PLN,783.97,785.88,764.29,764.78,279.27,0.36
1595221200,2020-07-20 05:00:00,ETH/PLN,768.67,786.62,763.5,783.97,651.63,0.84
1595217600,2020-07-20 04:00:00,ETH/PLN,763.54,786.74,763.45,768.67,1354.83,1.75
1595214000,2020-07-20 03:00:00,ETH/PLN,769.23,794.26,756.03,763.54,2371.11,3.06
1595210400,2020-07-20 02:00:00,ETH/PLN,761.25,793.05,755.37,769.23,3105.42,4.01
1595206800,2020-07-20 01:00:00,ETH/PLN,764.59,792.18,755.22,761.25,3053.75,3.94
1595203200,2020-07-20 00:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595199600,2020-07-19 23:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595196000,2020-07-19 22:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595192400,2020-07-19 21:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595188800,2020-07-19 20:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595185200,2020-07-19 19:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595181600,2020-07-19 18:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595178000,2020-07-19 17:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595174400,2020-07-19 16:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595170800,2020-07-19 15:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595167200,2020-07-19 14:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595163600,2020-07-19 13:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595160000,2020-07-19 12:00:00,ETH/PLN,764.59,764.59,764.59,764.59,0.0,0.0
1595156400,2020-07-19 11:00:00,ETH/PLN,784.57,799.95,760.67,764.59,256.04,0.33
1595152800,2020-07-19 10:00:00,ETH/PLN,765.13,800.23,755.0,784.57,311.38,0.4
1595149200,2020-07-19 09:00:00,ETH/PLN,765.13,765.13,765.13,765.13,0.0,0.0
1595145600,2020-07-19 08:00:00,ETH/PLN,775.43,798.54,763.61,765.13,93.5,0.12
1595142000,2020-07-19 07:00:00,ETH/PLN,766.89,800.24,760.42,775.43,459.59,0.59
1595138400,2020-07-19 06:00:00,ETH/PLN,794.55,794.55,762.46,766.89,116.57,0.15
1595134800,2020-07-19 05:00:00,ETH/PLN,753.03,797.94,753.03,794.55,697.87,0.9
1595131200,2020-07-19 04:00:00,ETH/PLN,798.52,798.76,752.42,753.03,1263.42,1.63
1595127600,2020-07-19 03:00:00,ETH/PLN,794.04,799.01,754.22,798.52,2142.62,2.77
1595124000,2020-07-19 02:00:00,ETH/PLN,786.76,798.51,753.43,794.04,3150.34,4.07
1595120400,2020-07-19 01:00:00,ETH/PLN,746.4,798.13,746.4,786.76,2944.26,3.79
1595116800,2020-07-19 00:00:00,ETH/PLN,746.4,746.4,746.4,746.4,0.0,0.0
1595113200,2020-07-18 23:00:00,ETH/PLN,746.4,746.4,746.4,746.4,0.0,0.0
1595109600,2020-07-18 22:00:00,ETH/PLN,746.4,746.4,746.4,746.4,0.0,0.0
1595106000,2020-07-18 21:00:00,ETH/PLN,746.4,746.4,746.4,746.4,0.0,0.0
1595102400,2020-07-18 20:00:00,ETH/PLN,746.4,805.3,746.4,746.4,233.63,0.2956
1595098800,2020-07-18 19:00:00,ETH/PLN,746.4,746.4,746.4,746.4,0.0,0.0
1595095200,2020-07-18 18:00:00,ETH/PLN,746.4,746.4,746.4,746.4,0.0,0.0
1595091600,2020-07-18 17:00:00,ETH/PLN,761.11,761.11,746.4,746.4,29.77,0.03988
1595088000,2020-07-18 16:00:00,ETH/PLN,775.64,781.78,751.23,761.11,360.51,0.47
1595084400,2020-07-18 15:00:00,ETH/PLN,745.61,781.31,745.61,775.64,252.96,0.33
1595080800,2020-07-18 14:00:00,ETH/PLN,755.35,795.46,740.34,745.61,629.81,0.82
1595077200,2020-07-18 13:00:00,ETH/PLN,782.12,796.81,739.51,755.35,918.03,1.2
1595073600,2020-07-18 12:00:00,ETH/PLN,784.24,795.39,732.0,782.12,815.56,1.06
1595070000,2020-07-18 11:00:00,ETH/PLN,751.02,797.5,729.87,784.24,770.71,1.0
1595066400,2020-07-18 10:00:00,ETH/PLN,783.47,796.64,741.68,751.02,648.47,0.84
1595062800,2020-07-18 09:00:00,ETH/PLN,729.87,791.67,729.87,783.47,743.5,0.99
1595059200,2020-07-18 08:00:00,ETH/PLN,763.32,763.69,729.87,729.87,134.95,0.18
1595055600,2020-07-18 07:00:00,ETH/PLN,750.32,772.2,732.76,763.32,435.73,0.58
1595052000,2020-07-18 06:00:00,ETH/PLN,743.04,774.41,729.87,750.32,172.55,0.23
1595048400,2020-07-18 05:00:00,ETH/PLN,737.57,790.0,733.1,743.04,634.45,0.84
1595044800,2020-07-18 04:00:00,ETH/PLN,741.19,743.54,737.57,737.57,88.93,0.12
1595041200,2020-07-18 03:00:00,ETH/PLN,769.58,800.0,720.0,741.19,2666.57,3.545
1595037600,2020-07-18 02:00:00,ETH/PLN,744.07,769.58,710.1,769.58,3867.87,5.169
1595034000,2020-07-18 01:00:00,ETH/PLN,747.98,760.8,729.42,744.07,2934.39,3.95
1595030400,2020-07-18 00:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595026800,2020-07-17 23:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595023200,2020-07-17 22:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595019600,2020-07-17 21:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595016000,2020-07-17 20:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595012400,2020-07-17 19:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595008800,2020-07-17 18:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595005200,2020-07-17 17:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1595001600,2020-07-17 16:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594998000,2020-07-17 15:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594994400,2020-07-17 14:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594990800,2020-07-17 13:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594987200,2020-07-17 12:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594983600,2020-07-17 11:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594980000,2020-07-17 10:00:00,ETH/PLN,747.98,747.98,747.98,747.98,0.0,0.0
1594976400,2020-07-17 09:00:00,ETH/PLN,761.19,762.03,745.87,747.98,113.12,0.15
1594972800,2020-07-17 08:00:00,ETH/PLN,756.03,761.82,738.23,761.19,443.55,0.59
1594969200,2020-07-17 07:00:00,ETH/PLN,749.39,765.0,737.92,756.03,201.63,0.2676
1594965600,2020-07-17 06:00:00,ETH/PLN,742.36,760.6,737.42,749.39,614.26,0.82
1594962000,2020-07-17 05:00:00,ETH/PLN,729.52,761.72,725.0,742.36,688.32,0.92
1594958400,2020-07-17 04:00:00,ETH/PLN,769.58,769.58,710.1,729.52,777.84,1.04
1594954800,2020-07-17 03:00:00,ETH/PLN,748.39,769.58,710.0,769.58,3621.16,4.889
1594951200,2020-07-17 02:00:00,ETH/PLN,750.8,762.84,716.24,748.39,3133.44,4.25
1594947600,2020-07-17 01:00:00,ETH/PLN,739.99,762.84,717.13,750.8,2843.86,3.85
1594944000,2020-07-17 00:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594940400,2020-07-16 23:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594936800,2020-07-16 22:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594933200,2020-07-16 21:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594929600,2020-07-16 20:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594926000,2020-07-16 19:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594922400,2020-07-16 18:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594918800,2020-07-16 17:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594915200,2020-07-16 16:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594911600,2020-07-16 15:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594908000,2020-07-16 14:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594904400,2020-07-16 13:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594900800,2020-07-16 12:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594897200,2020-07-16 11:00:00,ETH/PLN,739.99,739.99,730.0,739.99,160.52,0.2174
1594893600,2020-07-16 10:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594890000,2020-07-16 09:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594886400,2020-07-16 08:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594882800,2020-07-16 07:00:00,ETH/PLN,739.99,739.99,739.99,739.99,0.0,0.0
1594879200,2020-07-16 06:00:00,ETH/PLN,740.0,740.0,733.0,739.99,278.27,0.3764
1594875600,2020-07-16 05:00:00,ETH/PLN,715.19,740.0,705.0,740.0,92.66,0.1288
1594872000,2020-07-16 04:00:00,ETH/PLN,721.7,760.28,711.36,715.19,227.48,0.31
1594868400,2020-07-16 03:00:00,ETH/PLN,715.97,769.58,703.94,721.7,2642.96,3.637
1594864800,2020-07-16 02:00:00,ETH/PLN,711.73,725.25,700.9,715.97,3045.28,4.27
1594861200,2020-07-16 01:00:00,ETH/PLN,729.87,729.87,701.34,711.73,2891.34,4.05
1594857600,2020-07-16 00:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594854000,2020-07-15 23:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594850400,2020-07-15 22:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594846800,2020-07-15 21:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594843200,2020-07-15 20:00:00,ETH/PLN,729.87,729.87,729.87,729.87,50.87,0.06969
1594839600,2020-07-15 19:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594836000,2020-07-15 18:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594832400,2020-07-15 17:00:00,ETH/PLN,729.87,729.87,729.87,729.87,0.0,0.0
1594828800,2020-07-15 16:00:00,ETH/PLN,729.87,729.87,729.87,729.87,4.027,0.005517
1594825200,2020-07-15 15:00:00,ETH/PLN,738.76,738.76,729.87,729.87,6.173,0.008457
1594821600,2020-07-15 14:00:00,ETH/PLN,744.28,780.11,729.87,738.76,493.2,0.6572
1594818000,2020-07-15 13:00:00,ETH/PLN,746.18,781.03,729.87,744.28,956.56,1.298
1594814400,2020-07-15 12:00:00,ETH/PLN,761.71,769.41,733.59,746.18,269.26,0.36
1594810800,2020-07-15 11:00:00,ETH/PLN,751.99,779.65,739.2,761.71,333.61,0.44
1594807200,2020-07-15 10:00:00,ETH/PLN,740.41,781.23,740.41,751.99,394.82,0.52
1594803600,2020-07-15 09:00:00,ETH/PLN,730.11,788.09,730.1,740.41,961.67,1.261
1594800000,2020-07-15 08:00:00,ETH/PLN,769.58,788.09,697.5,730.11,3772.96,4.994
1594796400,2020-07-15 07:00:00,ETH/PLN,705.63,769.58,675.21,769.58,3760.07,5.165
1594792800,2020-07-15 06:00:00,ETH/PLN,738.83,738.83,673.55,705.63,4322.47,6.095
1594789200,2020-07-15 05:00:00,ETH/PLN,698.26,738.83,666.56,738.83,4005.12,5.606
1594785600,2020-07-15 04:00:00,ETH/PLN,655.34,728.36,637.1,698.26,3212.0,4.624
1594782000,2020-07-15 03:00:00,ETH/PLN,667.85,702.83,644.58,655.34,3151.12,4.672
1594778400,2020-07-15 02:00:00,ETH/PLN,688.44,695.63,637.0,667.85,2963.82,4.484
1594774800,2020-07-15 01:00:00,ETH/PLN,684.43,695.17,644.25,688.44,2633.43,3.94
1594771200,2020-07-15 00:00:00,ETH/PLN,684.43,684.43,684.43,684.43,0.0,0.0
1594767600,2020-07-14 23:00:00,ETH/PLN,682.36,696.82,670.02,684.43,130.11,0.19
1594764000,2020-07-14 22:00:00,ETH/PLN,663.94,697.77,652.4,682.36,1077.17,1.611
1594760400,2020-07-14 21:00:00,ETH/PLN,671.66,694.18,526.0,663.94,2528.86,3.808
1594756800,2020-07-14 20:00:00,ETH/PLN,630.0,671.66,500.12,671.66,3574.46,5.867
1594753200,2020-07-14 19:00:00,ETH/PLN,602.53,649.68,481.12,630.0,3678.62,6.227
1594749600,2020-07-14 18:00:00,ETH/PLN,604.45,665.97,560.0,602.53,3493.78,5.732
1594746000,2020-07-14 17:00:00,ETH/PLN,611.22,661.02,592.55,604.45,2471.83,3.96
1594742400,2020-07-14 16:00:00,ETH/PLN,592.79,662.58,588.56,611.22,2620.23,4.218
1594738800,2020-07-14 15:00:00,ETH/PLN,613.77,671.66,575.0,592.79,3034.18,4.87
1594735200,2020-07-14 14:00:00,ETH/PLN,593.32,641.89,583.04,613.77,2575.98,4.21
1594731600,2020-07-14 13:00:00,ETH/PLN,637.52,660.75,583.87,593.32,2623.55,4.25
1594728000,2020-07-14 12:00:00,ETH/PLN,621.08,671.66,527.1,637.52,3138.4,5.205
1594724400,2020-07-14 11:00:00,ETH/PLN,658.66,668.66,539.19,621.08,2709.66,4.485
1594720800,2020-07-14 10:00:00,ETH/PLN,495.1,671.66,495.0,658.66,3546.49,6.049
1594717200,2020-07-14 09:00:00,ETH/PLN,590.0,590.0,455.1,495.1,3690.0,6.636
1594713600,2020-07-14 08:00:00,ETH/PLN,557.26,671.66,448.1,590.0,3009.83,5.244
1594710000,2020-07-14 07:00:00,ETH/PLN,544.54,573.55,528.18,557.26,2382.78,4.33
1594706400,2020-07-14 06:00:00,ETH/PLN,571.54,573.79,529.13,544.54,2182.24,3.97
1594702800,2020-07-14 05:00:00,ETH/PLN,543.77,572.65,526.44,571.54,2352.97,4.33
1594699200,2020-07-14 04:00:00,ETH/PLN,551.5,555.96,526.08,543.77,2143.86,3.96
1594695600,2020-07-14 03:00:00,ETH/PLN,531.65,555.71,526.04,551.5,2347.21,4.35
1594692000,2020-07-14 02:00:00,ETH/PLN,527.98,555.48,527.23,531.65,2262.75,4.17
1594688400,2020-07-14 01:00:00,ETH/PLN,529.06,555.86,526.2,527.98,2157.91,3.99
1594684800,2020-07-14 00:00:00,ETH/PLN,529.06,529.06,529.06,529.06,0.0,0.0
1594681200,2020-07-13 23:00:00,ETH/PLN,529.06,529.06,529.06,529.06,0.0,0.0
1594677600,2020-07-13 22:00:00,ETH/PLN,538.08,560.44,528.19,529.06,375.68,0.69
1594674000,2020-07-13 21:00:00,ETH/PLN,535.59,563.5,527.02,538.08,2220.13,4.07
1594670400,2020-07-13 20:00:00,ETH/PLN,534.34,564.24,527.54,535.59,2328.48,4.27
1594666800,2020-07-13 19:00:00,ETH/PLN,528.87,564.21,528.03,534.34,2293.45,4.21
1594663200,2020-07-13 18:00:00,ETH/PLN,530.89,564.51,526.94,528.87,2317.79,4.24
