https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KOK,Volume USDT
1661558400,2022-08-27 00:00:00,KOK/USDT,0.3014,0.309,0.2986,0.3037,5405709.15190454,1646936.715429806147
1661472000,2022-08-26 00:00:00,KOK/USDT,0.3033,0.315,0.295,0.3004,7129837.50621535,2151592.638655427739
1661385600,2022-08-25 00:00:00,KOK/USDT,0.2983,0.3121,0.2922,0.3034,6113978.84323745,1875687.554986839512
1661299200,2022-08-24 00:00:00,KOK/USDT,0.2957,0.319,0.2923,0.299,7283868.24951036,2160889.791796695446
1661212800,2022-08-23 00:00:00,KOK/USDT,0.2964,0.2993,0.2657,0.2951,2241471.80186221,640521.488574017609
1661126400,2022-08-22 00:00:00,KOK/USDT,0.3018,0.3022,0.2882,0.2962,3292991.53271103,971342.573055367331
1661040000,2022-08-21 00:00:00,KOK/USDT,0.3015,0.3139,0.29,0.3005,3631376.58611521,1078600.1796045607
1660953600,2022-08-20 00:00:00,KOK/USDT,0.2893,0.3438,0.2864,0.301,1970431.12179608,607134.016303826518
1660867200,2022-08-19 00:00:00,KOK/USDT,0.3116,0.3134,0.28,0.2893,6783347.29494715,1954522.113307121736
1660780800,2022-08-18 00:00:00,KOK/USDT,0.3387,0.343,0.3032,0.3106,5997765.15143106,1870705.782443892647
1660694400,2022-08-17 00:00:00,KOK/USDT,0.3446,0.357,0.32,0.3397,9394689.91632588,3172001.124792814897
1660608000,2022-08-16 00:00:00,KOK/USDT,0.3555,0.3556,0.3362,0.3443,1208034.88696572,414907.559454317279
1660521600,2022-08-15 00:00:00,KOK/USDT,0.3842,0.3878,0.351,0.3558,2043786.15797285,745705.459540234157
1660435200,2022-08-14 00:00:00,KOK/USDT,0.3942,0.3955,0.38,0.3834,917400.83819739,355573.545717834998
1660348800,2022-08-13 00:00:00,KOK/USDT,0.399,0.4093,0.3823,0.3942,1492089.58217408,587380.826974407935
1660262400,2022-08-12 00:00:00,KOK/USDT,0.4094,0.4147,0.3812,0.399,1852926.70292505,734501.156978348944
1660176000,2022-08-11 00:00:00,KOK/USDT,0.4249,0.426,0.4021,0.4087,2332178.97234028,965536.011400985276
1660089600,2022-08-10 00:00:00,KOK/USDT,0.4079,0.4319,0.406,0.4249,1496015.948458,624490.03427567569
1660003200,2022-08-09 00:00:00,KOK/USDT,0.4276,0.44,0.405,0.4093,1887698.5823957,793056.057485059632
1659916800,2022-08-08 00:00:00,KOK/USDT,0.4845,0.4845,0.4101,0.4277,4933503.20838961,2178523.207075399682
1659830400,2022-08-07 00:00:00,KOK/USDT,0.4472,0.4987,0.4381,0.4814,3143500.27022858,1475537.223956709641
1659744000,2022-08-06 00:00:00,KOK/USDT,0.392,0.45,0.3893,0.4474,2564800.6120606,1055940.747652023212
1659657600,2022-08-05 00:00:00,KOK/USDT,0.3993,0.414,0.385,0.391,7119967.14085981,2812822.437739219632
1659571200,2022-08-04 00:00:00,KOK/USDT,0.356,0.42,0.355,0.3989,5086123.47331055,1996407.964532593965
1659484800,2022-08-03 00:00:00,KOK/USDT,0.316,0.395,0.316,0.3555,5955307.24828334,2124646.999341042493
1659398400,2022-08-02 00:00:00,KOK/USDT,0.3212,0.384,0.256,0.316,12888812.40668214,4014646.512076584866
1659312000,2022-08-01 00:00:00,KOK/USDT,0.3854,0.3995,0.3,0.3221,6826414.19411188,2310092.644095043596
1659225600,2022-07-31 00:00:00,KOK/USDT,0.4191,0.4233,0.3555,0.3854,5361151.33447466,2094929.804943770236
1659139200,2022-07-30 00:00:00,KOK/USDT,0.4585,0.4594,0.411,0.42,2929265.69078689,1256742.976594968243
1659052800,2022-07-29 00:00:00,KOK/USDT,0.4194,0.54,0.394,0.4582,6517483.85201634,2886218.685010172304
1658966400,2022-07-28 00:00:00,KOK/USDT,0.4346,0.4521,0.4,0.4196,4342601.10919559,1862399.244627098968
1658880000,2022-07-27 00:00:00,KOK/USDT,0.4439,0.4858,0.41,0.4359,6320285.57230125,2744751.613163983258
1658793600,2022-07-26 00:00:00,KOK/USDT,0.5167,0.5199,0.41,0.4438,7244256.17141679,3405721.793243695813
1658707200,2022-07-25 00:00:00,KOK/USDT,0.5784,0.5791,0.46,0.5167,3745868.45057779,1909491.384189769628
1658620800,2022-07-24 00:00:00,KOK/USDT,0.6085,0.6098,0.5385,0.5791,4332916.61536384,2557088.947860976098
1658534400,2022-07-23 00:00:00,KOK/USDT,0.6088,0.6159,0.6059,0.6087,671291.63618627,409699.711523665722
1658448000,2022-07-22 00:00:00,KOK/USDT,0.6141,0.6163,0.6001,0.6089,3126844.32517308,1894619.43204564777
1658361600,2022-07-21 00:00:00,KOK/USDT,0.6097,0.6187,0.6,0.6152,2921662.08768314,1792612.118342117868
1658275200,2022-07-20 00:00:00,KOK/USDT,0.6116,0.62,0.6,0.6106,3110942.36484174,1906038.4427335901
1658188800,2022-07-19 00:00:00,KOK/USDT,0.6411,0.6412,0.595,0.6117,1949065.81513884,1203154.060907738142
1658102400,2022-07-18 00:00:00,KOK/USDT,0.6567,0.67,0.63,0.642,3552741.67004206,2322758.662644682313
1658016000,2022-07-17 00:00:00,KOK/USDT,0.6718,0.679,0.65,0.657,1138430.62698154,755333.114445135225
1657929600,2022-07-16 00:00:00,KOK/USDT,0.6672,0.678,0.645,0.6717,3219166.10060692,2144536.272489717783
1657843200,2022-07-15 00:00:00,KOK/USDT,0.6843,0.6849,0.6121,0.6674,1895765.08404464,1243869.143284214254
1657756800,2022-07-14 00:00:00,KOK/USDT,0.6912,0.73,0.6556,0.6847,2800167.06128271,1897176.651841318961
1657670400,2022-07-13 00:00:00,KOK/USDT,0.6486,0.6931,0.6372,0.6913,1602240.72370068,1067756.445711087283
1657584000,2022-07-12 00:00:00,KOK/USDT,0.691,0.75,0.61,0.6465,3487331.27624865,2343135.986683233799
1657497600,2022-07-11 00:00:00,KOK/USDT,0.8238,0.8395,0.658,0.691,3648242.36809959,2777927.925668217021
1657411200,2022-07-10 00:00:00,KOK/USDT,0.9052,0.9081,0.7501,0.8241,3326127.19530981,2720991.561749116705
1657324800,2022-07-09 00:00:00,KOK/USDT,0.9784,1.09,0.88,0.9064,4672998.39842255,4472922.787910580385
1657238400,2022-07-08 00:00:00,KOK/USDT,0.7691,1.0821,0.715,0.981,5738658.64928204,4940227.919300593626
1657152000,2022-07-07 00:00:00,KOK/USDT,0.6784,0.7793,0.6593,0.7687,4116670.24650876,3007001.362562073325
1657065600,2022-07-06 00:00:00,KOK/USDT,0.6259,0.68,0.5921,0.6798,2493361.07078597,1585442.237621970912
1656979200,2022-07-05 00:00:00,KOK/USDT,0.6165,0.6495,0.565,0.6259,2626246.74384484,1625223.068295064271
1656892800,2022-07-04 00:00:00,KOK/USDT,0.5842,0.69,0.556,0.6166,3503723.09246328,2137709.095731434455
1656806400,2022-07-03 00:00:00,KOK/USDT,0.5736,0.75,0.5203,0.5872,6117817.90130362,3890049.514263109166
1656720000,2022-07-02 00:00:00,KOK/USDT,0.6111,0.6141,0.4014,0.5747,7036830.24722732,3514833.535130702073
1656633600,2022-07-01 00:00:00,KOK/USDT,0.66,0.689,0.6,0.614,2755781.89318489,1765137.631794710116
1656547200,2022-06-30 00:00:00,KOK/USDT,0.7407,0.7999,0.6022,0.6593,4503908.11238376,3109253.884126712941
1656460800,2022-06-29 00:00:00,KOK/USDT,0.8339,0.8388,0.7223,0.7414,2915476.77998188,2274213.314488703005
1656374400,2022-06-28 00:00:00,KOK/USDT,0.8565,0.8605,0.81,0.8336,2157553.43961998,1824932.1051970145
1656288000,2022-06-27 00:00:00,KOK/USDT,0.916,0.918,0.8,0.8571,3937360.6127879,3428628.855500394118
1656201600,2022-06-26 00:00:00,KOK/USDT,0.9268,0.9408,0.903,0.916,3392140.24259406,3129226.525954288534
1656115200,2022-06-25 00:00:00,KOK/USDT,0.9567,0.96,0.91,0.9257,2756459.26758252,2611351.125547312964
1656028800,2022-06-24 00:00:00,KOK/USDT,0.9713,0.9799,0.9111,0.9598,3195776.69551207,3049210.484440968277
1655942400,2022-06-23 00:00:00,KOK/USDT,0.9701,0.9979,0.93,0.9695,2090942.02509069,2020096.396617411605
1655856000,2022-06-22 00:00:00,KOK/USDT,0.9584,1.0232,0.942,0.9739,2544460.42687975,2500320.312660562754
1655769600,2022-06-21 00:00:00,KOK/USDT,0.8482,1.1689,0.8,0.9603,6049906.63181629,5614795.908423487413
1655683200,2022-06-20 00:00:00,KOK/USDT,0.9443,0.9462,0.8037,0.8463,2774794.27116037,2447762.874533485915
1655596800,2022-06-19 00:00:00,KOK/USDT,0.9426,0.99,0.88,0.9443,3189654.35153964,2935432.030583529455
1655510400,2022-06-18 00:00:00,KOK/USDT,1.0299,1.0534,0.9201,0.9427,3069260.33799968,3068646.124992615204
1655424000,2022-06-17 00:00:00,KOK/USDT,1.0221,1.0699,0.9999,1.0355,3715832.66469549,3832289.335725267793
1655337600,2022-06-16 00:00:00,KOK/USDT,1.15,1.3323,1,1.0249,3493909.68965011,3785691.945161518827
1655251200,2022-06-15 00:00:00,KOK/USDT,1.0836,1.1675,0.958,1.1501,4009405.84123585,4147275.162720444941
1655164800,2022-06-14 00:00:00,KOK/USDT,1.2264,1.25,0.9,1.0811,3876833.39097686,4263529.092993352255
1655078400,2022-06-13 00:00:00,KOK/USDT,1.362,1.3709,1.1845,1.2266,3249981.91737542,4111288.373626092653
1654992000,2022-06-12 00:00:00,KOK/USDT,1.4422,1.4526,1.28,1.361,2036710.68555053,2818094.877531113013
1654905600,2022-06-11 00:00:00,KOK/USDT,1.4998,1.535,1.4104,1.445,1368181.83835976,2018026.415140418356
1654819200,2022-06-10 00:00:00,KOK/USDT,1.5457,1.585,1.4829,1.5075,1489521.63663547,2292308.583593845881
1654732800,2022-06-09 00:00:00,KOK/USDT,1.4701,1.65,1.4501,1.5498,2278358.17513285,3527125.024548768276
1654646400,2022-06-08 00:00:00,KOK/USDT,1.4723,1.5,1.3811,1.4701,1528779.34938314,2224054.7031966617
1654560000,2022-06-07 00:00:00,KOK/USDT,1.5021,1.5099,1.2969,1.4754,2803482.82402503,3985330.402343795527
1654473600,2022-06-06 00:00:00,KOK/USDT,1.629,1.6401,1.5003,1.5007,1348296.52866521,2138474.115068351643
1654387200,2022-06-05 00:00:00,KOK/USDT,1.6881,1.6949,1.62,1.6298,1057310.54930187,1753735.448496049924
1654300800,2022-06-04 00:00:00,KOK/USDT,1.6965,1.707,1.65,1.6881,982881.26693941,1651077.15053892686
1654214400,2022-06-03 00:00:00,KOK/USDT,1.708,1.718,1.65,1.6961,1280716.13804257,2171652.269449993544
1654128000,2022-06-02 00:00:00,KOK/USDT,1.703,1.732,1.6919,1.708,1110750.54835897,1904364.259870754064
1654041600,2022-06-01 00:00:00,KOK/USDT,1.686,1.734,1.6615,1.7055,1909732.26480971,3250936.471038012881
1653955200,2022-05-31 00:00:00,KOK/USDT,1.7095,1.7149,1.64,1.6856,1706035.78756644,2869985.351733134135
1653868800,2022-05-30 00:00:00,KOK/USDT,1.75,1.7642,1.6283,1.713,1870332.49260498,3188562.849492922692
1653782400,2022-05-29 00:00:00,KOK/USDT,1.695,1.78,1.6888,1.75,1235801.98297972,2144219.963837594098
1653696000,2022-05-28 00:00:00,KOK/USDT,1.9156,1.956,1.55,1.6943,3228704.03308603,5610982.771106957885
1653609600,2022-05-27 00:00:00,KOK/USDT,1.5398,1.99,1.5,1.9156,4604339.92185929,8200534.187101313644
1653523200,2022-05-26 00:00:00,KOK/USDT,1.3749,1.5599,1.3595,1.5394,2845025.68689857,4188796.710752497518
1653436800,2022-05-25 00:00:00,KOK/USDT,1.4292,1.55,1.13,1.371,3627339.56620607,4939026.068101788398
1653350400,2022-05-24 00:00:00,KOK/USDT,1.5148,1.58,1.41,1.422,2975874.61281764,4524415.889558966309
1653264000,2022-05-23 00:00:00,KOK/USDT,1.7465,1.7487,1.5,1.5149,3441921.95515955,5550552.96644624812
1653177600,2022-05-22 00:00:00,KOK/USDT,1.9658,1.9668,1.55,1.75,3675253.03656206,6330808.519758209823
1653091200,2022-05-21 00:00:00,KOK/USDT,1.9815,2,1.95,1.9653,1182485.22777232,2337066.823952931009
1653004800,2022-05-20 00:00:00,KOK/USDT,2.0088,2.036,1.951,1.9859,1617089.2242825,3241209.770272187702
1652918400,2022-05-19 00:00:00,KOK/USDT,1.9983,2.15,1.88,2.0181,2823119.44550383,5618143.688800490493
1652832000,2022-05-18 00:00:00,KOK/USDT,2.0701,2.1,1.9792,1.9983,2321280.57808298,4685601.011404946454
1652745600,2022-05-17 00:00:00,KOK/USDT,2.1116,2.1749,1.96,2.0742,2206356.75177434,4560044.862787253927
1652659200,2022-05-16 00:00:00,KOK/USDT,2.0999,2.4,1.75,2.1116,5120405.49723566,10718777.972094871263
1652572800,2022-05-15 00:00:00,KOK/USDT,1.1673,2.6875,0.9,2.1001,13814182.59902071,22482253.26503032931
1652486400,2022-05-14 00:00:00,KOK/USDT,1.801,1.81,0.71,1.1679,14148503.64322892,18420591.555070916835
1652400000,2022-05-13 00:00:00,KOK/USDT,2.3441,2.585,1.752,1.7985,5153142.96763064,11455312.431300088087
1652313600,2022-05-12 00:00:00,KOK/USDT,2.0705,2.58,1.6,2.3511,3534308.38192792,7508767.585951604646
1652227200,2022-05-11 00:00:00,KOK/USDT,3.0644,3.0725,1.64,2.082,4541040.52269502,11631840.175969402968
1652140800,2022-05-10 00:00:00,KOK/USDT,2.9385,3.34,2.9001,3.069,1938000.89749692,6001452.221024340545
1652054400,2022-05-09 00:00:00,KOK/USDT,3.515,3.5244,2.9,2.9385,3050341.56694672,9808233.94608920282
1651968000,2022-05-08 00:00:00,KOK/USDT,3.6002,3.66,3.501,3.515,1405913.68768994,4991514.013697034057
1651881600,2022-05-07 00:00:00,KOK/USDT,3.6139,3.6996,3.5729,3.6002,1281881.31114929,4661638.809713949923
1651795200,2022-05-06 00:00:00,KOK/USDT,3.6998,3.705,3.5,3.6153,2129478.41850206,7643102.628422574477
1651708800,2022-05-05 00:00:00,KOK/USDT,3.6002,3.95,3.5944,3.7011,3680209.78982962,13920356.277927876227
1651622400,2022-05-04 00:00:00,KOK/USDT,3.4555,3.6001,3.41,3.6,2211417.38461247,7778628.341539145027
1651536000,2022-05-03 00:00:00,KOK/USDT,3.2914,3.6,3.288,3.4555,2531436.71220506,8743205.164711485682
1651449600,2022-05-02 00:00:00,KOK/USDT,3.2758,3.3884,3.23,3.2914,1627494.80414303,5382059.624349004517
1651363200,2022-05-01 00:00:00,KOK/USDT,3.6544,3.6544,3.1,3.2768,3642561.10010296,12384571.945414055764
1651276800,2022-04-30 00:00:00,KOK/USDT,3.3804,3.9,3,3.641,5501584.19630759,19074148.765446912115
1651190400,2022-04-29 00:00:00,KOK/USDT,2.9849,3.447,2.95,3.3804,4096389.89806557,12720272.729895124536
1651104000,2022-04-28 00:00:00,KOK/USDT,2.9939,2.998,2.812,2.9853,2462821.07502379,7279131.885453304602
1651017600,2022-04-27 00:00:00,KOK/USDT,2.911,2.9962,2.82,2.9939,2226143.48956284,6549362.786731675178
1650931200,2022-04-26 00:00:00,KOK/USDT,3.015,3.0204,2.76,2.9117,2703453.24533167,7960167.911080636142
1650844800,2022-04-25 00:00:00,KOK/USDT,3.1347,3.1543,2.72,3.018,3157166.24212609,9362196.809365799738
1650758400,2022-04-24 00:00:00,KOK/USDT,3.4907,3.4997,3.01,3.1347,2471724.66559028,7948510.524233459392
1650672000,2022-04-23 00:00:00,KOK/USDT,2.9042,3.4976,2.8,3.4907,2709371.19097894,8526769.129802624329
1650585600,2022-04-22 00:00:00,KOK/USDT,3.751,3.87,2.8999,2.9042,5082371.95881756,17249941.619240484082
1650499200,2022-04-21 00:00:00,KOK/USDT,3.8078,3.8548,3.6,3.7524,1777510.56757751,6689541.154635465128
1650412800,2022-04-20 00:00:00,KOK/USDT,3.8495,3.9,3.7701,3.8078,1522894.00739625,5857034.005709145715
1650326400,2022-04-19 00:00:00,KOK/USDT,3.931,3.95,3.755,3.85,1608474.55525592,6229959.355678815823
1650240000,2022-04-18 00:00:00,KOK/USDT,3.8295,4,3.54,3.9314,1967850.12278899,7505219.051448911984
1650153600,2022-04-17 00:00:00,KOK/USDT,3.8536,3.86,3.8,3.8295,941790.10884841,3611054.038835996702
1650067200,2022-04-16 00:00:00,KOK/USDT,3.8749,3.876,3.8,3.8536,1114912.15816348,4287390.134329585476
1649980800,2022-04-15 00:00:00,KOK/USDT,3.8566,3.88,3.8001,3.8755,1242097.72135915,4780466.174095388365
1649894400,2022-04-14 00:00:00,KOK/USDT,3.8679,3.885,3.76,3.8583,1223921.46374187,4711195.641320674352
1649808000,2022-04-13 00:00:00,KOK/USDT,3.8001,3.9,3.794,3.8687,1244711.99274876,4796554.965040165793
1649721600,2022-04-12 00:00:00,KOK/USDT,3.753,3.9722,3.6106,3.8001,1758744.35785097,6674422.498934331131
1649635200,2022-04-11 00:00:00,KOK/USDT,3.9387,3.9722,3.75,3.753,1336121.63622416,5126977.390816208865
1649548800,2022-04-10 00:00:00,KOK/USDT,3.9644,3.9722,3.91,3.9385,984413.25210411,3891433.133611547803
1649462400,2022-04-09 00:00:00,KOK/USDT,3.9693,4.04,3.9289,3.9644,1158827.98556721,4603971.255034904802
1649376000,2022-04-08 00:00:00,KOK/USDT,3.9655,4.0567,3.9022,3.9693,1433791.49175254,5711020.625318412716
1649289600,2022-04-07 00:00:00,KOK/USDT,3.9799,3.9953,3.8001,3.9597,1422539.4505366,5584123.728322849527
1649203200,2022-04-06 00:00:00,KOK/USDT,4.0048,4.0999,3.86,3.98,1545717.60482838,6213664.125421907152
1649116800,2022-04-05 00:00:00,KOK/USDT,4.0952,4.6,3.85,4.009,2323052.75148541,9601579.57636948113
1649030400,2022-04-04 00:00:00,KOK/USDT,3.58,4.1,3.5592,4.1,2234175.41498151,8373161.495131986184
1648944000,2022-04-03 00:00:00,KOK/USDT,3.6411,3.6797,3.51,3.58,1251929.62362863,4480372.211681050876
1648857600,2022-04-02 00:00:00,KOK/USDT,3.6829,3.69,3.5,3.6411,2000823.15077189,7164391.842250074864
1648771200,2022-04-01 00:00:00,KOK/USDT,3.5486,3.7498,3.548,3.683,1577704.98033748,5783151.210456667312
1648684800,2022-03-31 00:00:00,KOK/USDT,3.9253,3.9304,3.5392,3.5506,1991056.27685938,7546650.410190253893
1648598400,2022-03-30 00:00:00,KOK/USDT,3.9401,3.9999,3.8132,3.93,1271524.32325365,4968448.189933124403
1648512000,2022-03-29 00:00:00,KOK/USDT,3.8812,4.05,3.75,3.9399,1354752.63958205,5286640.885500197173
1648425600,2022-03-28 00:00:00,KOK/USDT,3.8799,4.22,3.6114,3.8811,2122970.28099747,8197020.844323122887
1648339200,2022-03-27 00:00:00,KOK/USDT,4.048,4.0989,3.5948,3.8742,2107596.72771856,8116444.566757782283
1648252800,2022-03-26 00:00:00,KOK/USDT,4.3986,4.4,4.011,4.048,2706960.69739543,11305739.547942364002
1648166400,2022-03-25 00:00:00,KOK/USDT,4.5906,4.6,4.3801,4.3986,1015698.04468773,4560771.338823316972
1648080000,2022-03-24 00:00:00,KOK/USDT,4.5696,4.6949,4.45,4.5939,2078611.18181403,9559005.363291904196
1647993600,2022-03-23 00:00:00,KOK/USDT,4.7021,4.7399,4.375,4.577,2384927.65987887,10948291.514888797121
1647907200,2022-03-22 00:00:00,KOK/USDT,4.8179,4.85,4.7,4.7011,1756748.38015021,8394001.07201964135
1647820800,2022-03-21 00:00:00,KOK/USDT,4.787,4.915,4.752,4.8157,1259882.71533637,6098185.229300474032
1647734400,2022-03-20 00:00:00,KOK/USDT,4.8545,4.9,4.712,4.7866,1188639.43506904,5695888.112872029214
1647648000,2022-03-19 00:00:00,KOK/USDT,5.03,5.05,4.6755,4.8608,2107283.43426764,10353831.181682240659
1647561600,2022-03-18 00:00:00,KOK/USDT,5.0701,5.1054,5,5.03,1779037.43222127,8991894.477287732175
1647475200,2022-03-17 00:00:00,KOK/USDT,4.9686,5.1421,4.9612,5.0637,1553472.77824238,7891160.829777273758
1647388800,2022-03-16 00:00:00,KOK/USDT,4.8606,5.2823,4.8,4.9611,2756444.13139652,13944274.809826933776
1647302400,2022-03-15 00:00:00,KOK/USDT,3.517,5.2536,3.4801,4.876,5503234.92055845,24929129.966330640362
1647216000,2022-03-14 00:00:00,KOK/USDT,4.7882,4.7983,3.31,3.5369,6991953.44179571,28732580.69428153726
1647129600,2022-03-13 00:00:00,KOK/USDT,4.931,5.0998,4.4897,4.7934,2648731.40539649,12789083.771600817092
1647043200,2022-03-12 00:00:00,KOK/USDT,5.0001,5.09,4.91,4.9324,1464630.10184057,7324582.100469884352
1646956800,2022-03-11 00:00:00,KOK/USDT,5.1185,5.1499,4.9601,5,1331059.74042146,6734091.898953332992
1646870400,2022-03-10 00:00:00,KOK/USDT,5.1506,5.1853,5.02,5.1192,1514050.77852338,7731206.814065751354
1646784000,2022-03-09 00:00:00,KOK/USDT,4.9665,5.3155,4.8101,5.1506,2382643.98972437,12225610.390820912499
1646697600,2022-03-08 00:00:00,KOK/USDT,5.3788,5.475,4.71,4.9604,3717028.19838279,18954971.690947340989
1646611200,2022-03-07 00:00:00,KOK/USDT,5.7009,5.7201,5.2,5.3723,1722148.55404805,9419860.115651951087
1646524800,2022-03-06 00:00:00,KOK/USDT,5.8326,5.8499,5.7004,5.7009,907783.98789222,5251930.36562546223
1646438400,2022-03-05 00:00:00,KOK/USDT,5.6867,5.9887,5.65,5.8324,1295550.26665484,7578955.423241185292
1646352000,2022-03-04 00:00:00,KOK/USDT,6.0802,6.1059,4.3,5.6999,4290554.7142492,24951381.09887694207
1646265600,2022-03-03 00:00:00,KOK/USDT,6.115,6.1999,6.02,6.0873,1605223.93160167,9753295.706434357858
1646179200,2022-03-02 00:00:00,KOK/USDT,6.2145,6.2977,6.1,6.1172,1423860.73827071,8791850.479496536801
1646092800,2022-03-01 00:00:00,KOK/USDT,6.3324,6.37,6.201,6.2143,1813415.79008944,11394029.269978313136
1646006400,2022-02-28 00:00:00,KOK/USDT,6.3446,6.3504,6.15,6.3381,1706821.78904603,10671975.372403128415
1645920000,2022-02-27 00:00:00,KOK/USDT,6.5213,6.5298,6.3393,6.3446,1414602.5913797,9108217.70442929469
1645833600,2022-02-26 00:00:00,KOK/USDT,6.3195,7.01,6.211,6.5299,5055170.48287837,33300809.357061923128
1645747200,2022-02-25 00:00:00,KOK/USDT,6.0576,6.5,6.0521,6.3288,2522988.4227777,15696517.200139191913
1645660800,2022-02-24 00:00:00,KOK/USDT,6.1545,6.1666,5.72,6.0576,2461149.84866813,14698849.137903843976
1645574400,2022-02-23 00:00:00,KOK/USDT,6.0878,6.1899,6.0805,6.1512,1456463.6477212,8934436.379587152958
1645488000,2022-02-22 00:00:00,KOK/USDT,6.0925,6.1296,6.0412,6.0805,1400197.51893795,8531995.265377649396
1645401600,2022-02-21 00:00:00,KOK/USDT,6.0235,6.1536,6.013,6.0917,1318626.54896326,8022151.074432291378
1645315200,2022-02-20 00:00:00,KOK/USDT,6.0653,6.1695,6.0011,6.03,1269223.05932621,7725107.607953697392
1645228800,2022-02-19 00:00:00,KOK/USDT,6.0104,6.0781,5.9618,6.0585,1221598.25872136,7364037.695999511044
1645142400,2022-02-18 00:00:00,KOK/USDT,5.9266,6.069,5.89,6.0108,1792063.26750376,10675036.163378923884
1645056000,2022-02-17 00:00:00,KOK/USDT,5.9575,6.1,5.9,5.9266,2324091.96040672,13990099.101305042371
1644969600,2022-02-16 00:00:00,KOK/USDT,5.6209,6.2,5.5773,5.9575,3138613.2037216,18381245.160136791776
1644883200,2022-02-15 00:00:00,KOK/USDT,5.5081,5.6801,5.5012,5.621,2232967.94066307,12401416.444086421281
1644796800,2022-02-14 00:00:00,KOK/USDT,5.5396,5.578,5.4952,5.5081,1591837.63134518,8797906.919702261764
1644710400,2022-02-13 00:00:00,KOK/USDT,5.5245,5.5694,5.5,5.539,1064555.29559901,5877586.963523329123
1644624000,2022-02-12 00:00:00,KOK/USDT,5.5091,5.583,5.5,5.5245,1333790.15892223,7378253.392351847158
1644537600,2022-02-11 00:00:00,KOK/USDT,5.5258,5.5482,5.5,5.5063,1240691.85764761,6848074.887512721001
1644451200,2022-02-10 00:00:00,KOK/USDT,5.5243,5.5993,5.51,5.5255,1767218.70508203,9805012.654053758245
1644364800,2022-02-09 00:00:00,KOK/USDT,5.5156,5.5495,5.5035,5.5271,1062591.03149468,5868534.997882002786
1644278400,2022-02-08 00:00:00,KOK/USDT,5.5068,5.59,5.5051,5.5159,1249674.3977495,6923704.082938356686
1644192000,2022-02-07 00:00:00,KOK/USDT,5.5514,5.5993,5.5,5.5064,1161221.49881878,6428996.478851912512
1644105600,2022-02-06 00:00:00,KOK/USDT,5.5734,5.575,5.5407,5.5514,509215.17264968,2831087.757353085873
1644019200,2022-02-05 00:00:00,KOK/USDT,5.5551,5.5952,5.537,5.5681,931676.67983277,5185593.912429263385
