https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GHST,Volume USDT
1663351200,2022-09-16 18:00:00,GHST/USDT,1.1991,1.2003,1.1961,1.1965,3.4267,4.10592368
1663347600,2022-09-16 17:00:00,GHST/USDT,1.1966,1.1976,1.1905,1.1976,448.1758,536.0154732
1663344000,2022-09-16 16:00:00,GHST/USDT,1.2049,1.2077,1.1884,1.1911,513.0817,610.92588587
1663340400,2022-09-16 15:00:00,GHST/USDT,1.2032,1.2049,1.1991,1.2049,1.1661,1.40299227
1663336800,2022-09-16 14:00:00,GHST/USDT,1.1946,1.2032,1.1946,1.2032,93.3383,112.04904173
1663333200,2022-09-16 13:00:00,GHST/USDT,1.2049,1.2156,1.1946,1.1991,16.9731,20.366405
1663329600,2022-09-16 12:00:00,GHST/USDT,1.2155,1.2155,1.2049,1.2049,0.7108,0.86169292
1663326000,2022-09-16 11:00:00,GHST/USDT,1.2012,1.2156,1.2012,1.2123,90.1158,109.05041941
1663322400,2022-09-16 10:00:00,GHST/USDT,1.212,1.212,1.2005,1.2077,310.0587,373.7351618
1663318800,2022-09-16 09:00:00,GHST/USDT,1.2035,1.2172,1.2035,1.2094,217.4613,263.74026091
1663315200,2022-09-16 08:00:00,GHST/USDT,1.1957,1.2115,1.1948,1.2034,99.9592,120.37523786
1663311600,2022-09-16 07:00:00,GHST/USDT,1.1905,1.2005,1.1905,1.1948,351.8794,421.26537065
1663308000,2022-09-16 06:00:00,GHST/USDT,1.1912,1.1912,1.1912,1.1912,0.5302,0.63157424
1663304400,2022-09-16 05:00:00,GHST/USDT,1.1949,1.1986,1.1907,1.1934,458.5631,548.62864739
1663300800,2022-09-16 04:00:00,GHST/USDT,1.1967,1.1989,1.1906,1.1946,54.1356,64.56120551
1663297200,2022-09-16 03:00:00,GHST/USDT,1.1906,1.1962,1.1906,1.1953,20.8764,24.95650205
1663293600,2022-09-16 02:00:00,GHST/USDT,1.1943,1.1963,1.1911,1.1913,1.8405,2.19563917
1663290000,2022-09-16 01:00:00,GHST/USDT,1.1946,1.1976,1.1909,1.1909,2.9015,3.4680522
1663286400,2022-09-16 00:00:00,GHST/USDT,1.1899,1.191,1.1883,1.1891,43.0329,51.24999947
1663282800,2022-09-15 23:00:00,GHST/USDT,1.1905,1.1905,1.1887,1.189,187.5723,223.17349756
1663279200,2022-09-15 22:00:00,GHST/USDT,1.1948,1.2003,1.1905,1.1905,1.7106,2.04189759
1663275600,2022-09-15 21:00:00,GHST/USDT,1.1989,1.2003,1.193,1.2003,39.9728,47.86302092
1663272000,2022-09-15 20:00:00,GHST/USDT,1.1991,1.1991,1.1991,1.1991,0.3783,0.45361953
1663268400,2022-09-15 19:00:00,GHST/USDT,1.1989,1.1989,1.1936,1.1951,1.1871,1.41836796
1663264800,2022-09-15 18:00:00,GHST/USDT,1.2001,1.2001,1.1937,1.1989,3.6483,4.3682229
1663261200,2022-09-15 17:00:00,GHST/USDT,1.1987,1.2003,1.1966,1.1999,2.0518,2.4596677
1663257600,2022-09-15 16:00:00,GHST/USDT,1.1918,1.1985,1.1917,1.1917,6.5269,7.78218569
1663254000,2022-09-15 15:00:00,GHST/USDT,1.1894,1.1972,1.1884,1.1917,365.903,437.7948997
1663250400,2022-09-15 14:00:00,GHST/USDT,1.1991,1.2026,1.1894,1.1894,501.9926,599.69076773
1663246800,2022-09-15 13:00:00,GHST/USDT,1.2034,1.2034,1.1935,1.1991,138.7877,165.65755776
1663243200,2022-09-15 12:00:00,GHST/USDT,1.2009,1.2063,1.1952,1.1952,181.0386,216.94095421
1663239600,2022-09-15 11:00:00,GHST/USDT,1.1948,1.2,1.1948,1.1967,136.3301,163.12044044
1663236000,2022-09-15 10:00:00,GHST/USDT,1.1991,1.2049,1.1935,1.2015,68.1588,81.36540191
1663232400,2022-09-15 09:00:00,GHST/USDT,1.1989,1.2047,1.1931,1.2038,58.4859,70.33494753
1663228800,2022-09-15 08:00:00,GHST/USDT,1.2076,1.2077,1.1932,1.197,77.0779,92.85153113
1663225200,2022-09-15 07:00:00,GHST/USDT,1.1985,1.2144,1.1985,1.2077,70.2972,84.80399988
1663221600,2022-09-15 06:00:00,GHST/USDT,1.1967,1.2077,1.1919,1.1985,271.8772,326.96234912
1663218000,2022-09-15 05:00:00,GHST/USDT,1.1941,1.1942,1.1941,1.1942,66.6,79.53251625
1663214400,2022-09-15 04:00:00,GHST/USDT,1.1919,1.1974,1.1918,1.1918,85.4955,101.90803886
1663210800,2022-09-15 03:00:00,GHST/USDT,1.1926,1.1968,1.1918,1.1919,107.3798,128.46938648
1663207200,2022-09-15 02:00:00,GHST/USDT,1.1948,1.1948,1.1926,1.1926,3.7479,4.47343048
1663203600,2022-09-15 01:00:00,GHST/USDT,1.1972,1.1972,1.1948,1.1948,0.6862,0.82093812
1663200000,2022-09-15 00:00:00,GHST/USDT,1.2034,1.207,1.1977,1.1977,161.4082,194.25790158
1663196400,2022-09-14 23:00:00,GHST/USDT,1.209,1.2092,1.2034,1.2034,0.712,0.8602056
1663192800,2022-09-14 22:00:00,GHST/USDT,1.2023,1.2112,1.2002,1.2112,384.2294,461.70230336
1663189200,2022-09-14 21:00:00,GHST/USDT,1.1949,1.2112,1.1949,1.1986,518.0031,624.27452215
1663185600,2022-09-14 20:00:00,GHST/USDT,1.1991,1.2016,1.1948,1.2016,363.0826,436.2364324
1663182000,2022-09-14 19:00:00,GHST/USDT,1.1948,1.1991,1.1918,1.1991,338.7355,403.95515237
1663178400,2022-09-14 18:00:00,GHST/USDT,1.1949,1.2025,1.1934,1.1968,771.0395,924.40426435
1663174800,2022-09-14 17:00:00,GHST/USDT,1.1979,1.2007,1.1948,1.198,2.3099,2.76843856
1663171200,2022-09-14 16:00:00,GHST/USDT,1.201,1.2055,1.1953,1.2015,168.5681,201.97527599
1663167600,2022-09-14 15:00:00,GHST/USDT,1.1975,1.2034,1.1975,1.2034,24.3962,29.27284667
1663164000,2022-09-14 14:00:00,GHST/USDT,1.2035,1.2035,1.1972,1.1975,45.6393,54.69466954
1663160400,2022-09-14 13:00:00,GHST/USDT,1.2076,1.2076,1.2007,1.2035,2.9036,3.49579198
1663156800,2022-09-14 12:00:00,GHST/USDT,1.2035,1.2077,1.1966,1.2077,344.7753,414.2964285
1663153200,2022-09-14 11:00:00,GHST/USDT,1.2101,1.2101,1.2035,1.2035,11.2027,13.48785661
1663149600,2022-09-14 10:00:00,GHST/USDT,1.2054,1.2078,1.2036,1.2036,82.7741,99.97231174
1663146000,2022-09-14 09:00:00,GHST/USDT,1.2042,1.2117,1.2004,1.2058,76.7178,92.34568247
1663142400,2022-09-14 08:00:00,GHST/USDT,1.2012,1.2012,1.2005,1.2005,49.6073,59.57401652
1663138800,2022-09-14 07:00:00,GHST/USDT,1.2108,1.2108,1.2005,1.2015,1.8362,2.20882746
1663135200,2022-09-14 06:00:00,GHST/USDT,1.2077,1.2077,1.2034,1.2034,0.9283,1.11920657
1663131600,2022-09-14 05:00:00,GHST/USDT,1.212,1.2139,1.2077,1.212,120.7379,146.27340383
1663128000,2022-09-14 04:00:00,GHST/USDT,1.2093,1.212,1.2016,1.212,8.8852,10.70348943
1663124400,2022-09-14 03:00:00,GHST/USDT,1.2128,1.2128,1.2107,1.2107,0.7944,0.96293303
1663120800,2022-09-14 02:00:00,GHST/USDT,1.2112,1.2126,1.2077,1.209,6.0615,7.3323949
1663117200,2022-09-14 01:00:00,GHST/USDT,1.2005,1.2091,1.2005,1.2091,40.3794,48.8190955
1663113600,2022-09-14 00:00:00,GHST/USDT,1.2021,1.2076,1.2021,1.2076,1.9529,2.35430743
1663110000,2022-09-13 23:00:00,GHST/USDT,1.2052,1.2052,1.2021,1.2021,102.0333,122.80472268
1663106400,2022-09-13 22:00:00,GHST/USDT,1.2079,1.2079,1.2034,1.2039,2.591,3.12558965
1663102800,2022-09-13 21:00:00,GHST/USDT,1.201,1.2121,1.201,1.2121,90.7261,109.78816588
1663099200,2022-09-13 20:00:00,GHST/USDT,1.2059,1.206,1.2016,1.2016,2.1854,2.63124509
1663095600,2022-09-13 19:00:00,GHST/USDT,1.2062,1.2064,1.2023,1.2025,48.6696,58.68809539
1663092000,2022-09-13 18:00:00,GHST/USDT,1.2077,1.211,1.2016,1.2023,422.4782,509.27541482
1663088400,2022-09-13 17:00:00,GHST/USDT,1.2112,1.2126,1.2037,1.2126,1.9808,2.39840783
1663084800,2022-09-13 16:00:00,GHST/USDT,1.2095,1.212,1.2034,1.211,230.9525,279.46139685
1663081200,2022-09-13 15:00:00,GHST/USDT,1.2048,1.2132,1.2016,1.2077,7.1169,8.59474328
1663077600,2022-09-13 14:00:00,GHST/USDT,1.2016,1.2095,1.2016,1.204,472.9467,571.194754
1663074000,2022-09-13 13:00:00,GHST/USDT,1.2066,1.2105,1.2015,1.2015,363.5301,437.54921188
1663070400,2022-09-13 12:00:00,GHST/USDT,1.2208,1.2208,1.2064,1.2064,454.0352,550.09587262
1663066800,2022-09-13 11:00:00,GHST/USDT,1.2199,1.2208,1.2183,1.2183,165.4032,201.78389822
1663063200,2022-09-13 10:00:00,GHST/USDT,1.2126,1.2203,1.212,1.2203,427.2389,520.80155004
1663059600,2022-09-13 09:00:00,GHST/USDT,1.212,1.2203,1.2084,1.2126,254.7362,310.25668691
1663056000,2022-09-13 08:00:00,GHST/USDT,1.2199,1.2206,1.2126,1.2152,85.1727,103.33670486
1663052400,2022-09-13 07:00:00,GHST/USDT,1.2184,1.2243,1.2126,1.2205,151.9371,184.39384553
1663048800,2022-09-13 06:00:00,GHST/USDT,1.2237,1.2237,1.2175,1.2182,28.7327,35.04915204
1663045200,2022-09-13 05:00:00,GHST/USDT,1.2242,1.2242,1.2176,1.2188,0.8726,1.06512411
1663041600,2022-09-13 04:00:00,GHST/USDT,1.2242,1.2242,1.2174,1.2174,6.486,7.90428701
1663038000,2022-09-13 03:00:00,GHST/USDT,1.2164,1.2237,1.2164,1.2237,1.2597,1.53520406
1663034400,2022-09-13 02:00:00,GHST/USDT,1.212,1.221,1.2101,1.221,554.4507,674.47110665
1663030800,2022-09-13 01:00:00,GHST/USDT,1.212,1.2172,1.212,1.212,139.5436,169.50020433
1663027200,2022-09-13 00:00:00,GHST/USDT,1.2163,1.217,1.2077,1.217,8.9481,10.88403044
1663023600,2022-09-12 23:00:00,GHST/USDT,1.2101,1.2163,1.2059,1.2163,126.1291,152.59804252
1663020000,2022-09-12 22:00:00,GHST/USDT,1.2155,1.2155,1.2034,1.2115,8.4581,10.21540284
1663016400,2022-09-12 21:00:00,GHST/USDT,1.2179,1.2179,1.2084,1.2143,18.0196,21.83940316
1663012800,2022-09-12 20:00:00,GHST/USDT,1.2164,1.2215,1.2131,1.2205,83.7689,101.6955843
1663009200,2022-09-12 19:00:00,GHST/USDT,1.2208,1.2242,1.2164,1.2164,1.8228,2.2228794
1663005600,2022-09-12 18:00:00,GHST/USDT,1.2207,1.2208,1.2126,1.2126,112.3941,136.45317459
1663002000,2022-09-12 17:00:00,GHST/USDT,1.2165,1.2182,1.2126,1.2154,23.916,29.09254763
1662998400,2022-09-12 16:00:00,GHST/USDT,1.2172,1.2223,1.2144,1.2204,65.3347,79.49197659
1662994800,2022-09-12 15:00:00,GHST/USDT,1.2182,1.2278,1.2172,1.2172,128.2912,156.70558864
1662991200,2022-09-12 14:00:00,GHST/USDT,1.2252,1.2273,1.2175,1.2214,145.4656,177.69622848
1662987600,2022-09-12 13:00:00,GHST/USDT,1.2252,1.228,1.2172,1.2252,42.8159,52.26378106
1662984000,2022-09-12 12:00:00,GHST/USDT,1.2293,1.2293,1.2203,1.2203,30.9065,37.73814491
1662980400,2022-09-12 11:00:00,GHST/USDT,1.2251,1.2303,1.2195,1.2214,181.1331,221.42777892
1662976800,2022-09-12 10:00:00,GHST/USDT,1.2192,1.2252,1.2192,1.2251,3.7829,4.62280124
1662973200,2022-09-12 09:00:00,GHST/USDT,1.228,1.2301,1.2198,1.2252,885.7979,1086.38590853
1662969600,2022-09-12 08:00:00,GHST/USDT,1.2207,1.228,1.2192,1.228,147.201,180.54429072
1662966000,2022-09-12 07:00:00,GHST/USDT,1.2212,1.2295,1.1863,1.2252,3272.7081,3975.89367873
1662962400,2022-09-12 06:00:00,GHST/USDT,1.2241,1.2246,1.2208,1.2208,458.5207,561.48357299
1662958800,2022-09-12 05:00:00,GHST/USDT,1.217,1.2243,1.217,1.2243,0.2928,0.35746472
1662955200,2022-09-12 04:00:00,GHST/USDT,1.2209,1.2215,1.217,1.217,43.1332,52.59572337
1662951600,2022-09-12 03:00:00,GHST/USDT,1.2211,1.2255,1.2209,1.2245,17.3355,21.22809427
1662948000,2022-09-12 02:00:00,GHST/USDT,1.2356,1.236,1.2214,1.2215,146.6351,179.4181504
1662944400,2022-09-12 01:00:00,GHST/USDT,1.2208,1.2357,1.2194,1.2297,678.8711,832.80469783
1662940800,2022-09-12 00:00:00,GHST/USDT,1.2316,1.2338,1.2209,1.2209,116.2029,142.26458111
1662937200,2022-09-11 23:00:00,GHST/USDT,1.2316,1.2316,1.2254,1.2309,121.9422,149.65962475
1662933600,2022-09-11 22:00:00,GHST/USDT,1.2303,1.2303,1.2252,1.2255,346.2034,425.6181958
1662930000,2022-09-11 21:00:00,GHST/USDT,1.2222,1.2306,1.2209,1.2294,659.2799,810.18354971
1662926400,2022-09-11 20:00:00,GHST/USDT,1.2253,1.2345,1.2221,1.2221,738.2685,904.57108597
1662922800,2022-09-11 19:00:00,GHST/USDT,1.2293,1.2345,1.228,1.2281,1010.7205,1244.285606
1662919200,2022-09-11 18:00:00,GHST/USDT,1.2344,1.2345,1.2281,1.2324,31.2336,38.38698731
1662915600,2022-09-11 17:00:00,GHST/USDT,1.2312,1.234,1.2281,1.234,195.3065,240.96772869
1662912000,2022-09-11 16:00:00,GHST/USDT,1.2296,1.2296,1.2228,1.2296,436.072,535.93530812
1662908400,2022-09-11 15:00:00,GHST/USDT,1.2266,1.2296,1.2194,1.228,1071.34,1313.11359044
1662904800,2022-09-11 14:00:00,GHST/USDT,1.2287,1.2288,1.221,1.2283,102.0805,125.3511557
1662901200,2022-09-11 13:00:00,GHST/USDT,1.2252,1.2315,1.2214,1.229,85.8609,105.09299948
1662897600,2022-09-11 12:00:00,GHST/USDT,1.2252,1.2339,1.2231,1.2339,283.7294,349.43577569
1662894000,2022-09-11 11:00:00,GHST/USDT,1.2272,1.2305,1.2228,1.2289,100.4444,123.44573853
1662890400,2022-09-11 10:00:00,GHST/USDT,1.2208,1.2283,1.2088,1.224,839.982,1022.43285665
1662886800,2022-09-11 09:00:00,GHST/USDT,1.2296,1.2314,1.2208,1.2208,53.4192,65.44618302
1662883200,2022-09-11 08:00:00,GHST/USDT,1.2338,1.2338,1.2233,1.2296,163.7176,200.43349834
1662879600,2022-09-11 07:00:00,GHST/USDT,1.2209,1.2337,1.2209,1.2337,42.4341,52.26685475
1662876000,2022-09-11 06:00:00,GHST/USDT,1.2252,1.2258,1.2209,1.2209,141.0222,172.83709195
1662872400,2022-09-11 05:00:00,GHST/USDT,1.2209,1.2335,1.2209,1.2252,300.425,369.96072844
1662868800,2022-09-11 04:00:00,GHST/USDT,1.2216,1.2267,1.221,1.221,84.3622,103.47778646
1662865200,2022-09-11 03:00:00,GHST/USDT,1.2265,1.2266,1.2218,1.2266,74.9587,91.94085135
1662861600,2022-09-11 02:00:00,GHST/USDT,1.2291,1.2291,1.2208,1.2265,544.7385,667.5552024
1662858000,2022-09-11 01:00:00,GHST/USDT,1.2203,1.2312,1.2203,1.2312,5.803,7.13364949
1662854400,2022-09-11 00:00:00,GHST/USDT,1.2274,1.2296,1.2203,1.2203,308.7637,377.21741907
1662850800,2022-09-10 23:00:00,GHST/USDT,1.2327,1.2333,1.2253,1.2333,353.9908,435.53117907
1662847200,2022-09-10 22:00:00,GHST/USDT,1.2272,1.2328,1.2244,1.2264,331.5635,408.26811817
1662843600,2022-09-10 21:00:00,GHST/USDT,1.2269,1.2388,1.2269,1.2306,148.9269,183.00691394
1662840000,2022-09-10 20:00:00,GHST/USDT,1.2337,1.2337,1.2257,1.2273,249.0744,306.39635513
1662836400,2022-09-10 19:00:00,GHST/USDT,1.2321,1.234,1.2254,1.2337,2.8128,3.46214263
1662832800,2022-09-10 18:00:00,GHST/USDT,1.226,1.2321,1.2252,1.2321,20.3817,25.09370461
1662829200,2022-09-10 17:00:00,GHST/USDT,1.2296,1.2316,1.2258,1.2315,109.7057,134.73523181
1662825600,2022-09-10 16:00:00,GHST/USDT,1.2286,1.2288,1.2245,1.2246,1006.8937,1233.97243259
1662822000,2022-09-10 15:00:00,GHST/USDT,1.2276,1.2313,1.2258,1.2258,83.2673,102.20827808
1662818400,2022-09-10 14:00:00,GHST/USDT,1.2302,1.2316,1.2252,1.2276,340.3375,418.56950911
1662814800,2022-09-10 13:00:00,GHST/USDT,1.2311,1.2311,1.2233,1.2256,95.4556,117.33419889
1662811200,2022-09-10 12:00:00,GHST/USDT,1.2276,1.2315,1.2252,1.2312,82.0313,100.70212669
1662807600,2022-09-10 11:00:00,GHST/USDT,1.2296,1.2329,1.2238,1.2315,355.5331,435.26488266
1662804000,2022-09-10 10:00:00,GHST/USDT,1.2296,1.2381,1.2296,1.2297,26.3552,32.44581253
1662800400,2022-09-10 09:00:00,GHST/USDT,1.2325,1.2384,1.2254,1.2357,41.7109,51.28355485
1662796800,2022-09-10 08:00:00,GHST/USDT,1.2271,1.2329,1.2256,1.2256,1086.3075,1335.23439068
1662793200,2022-09-10 07:00:00,GHST/USDT,1.2353,1.2353,1.2255,1.2255,3.5209,4.32283447
1662789600,2022-09-10 06:00:00,GHST/USDT,1.2285,1.2358,1.2285,1.2296,91.6505,112.85931785
1662786000,2022-09-10 05:00:00,GHST/USDT,1.2321,1.234,1.2289,1.234,111.046,136.70502233
1662782400,2022-09-10 04:00:00,GHST/USDT,1.234,1.2402,1.2321,1.2324,175.6061,217.05751768
1662778800,2022-09-10 03:00:00,GHST/USDT,1.2388,1.2388,1.2341,1.2341,45.3514,55.99452331
1662775200,2022-09-10 02:00:00,GHST/USDT,1.2384,1.2429,1.234,1.2429,9.2643,11.48611588
1662771600,2022-09-10 01:00:00,GHST/USDT,1.2326,1.2384,1.2325,1.2384,53.2661,65.65913109
1662768000,2022-09-10 00:00:00,GHST/USDT,1.2321,1.2366,1.2305,1.2307,117.1804,144.70056991
1662764400,2022-09-09 23:00:00,GHST/USDT,1.2358,1.2384,1.2321,1.2384,2.3578,2.91096553
1662760800,2022-09-09 22:00:00,GHST/USDT,1.2344,1.2434,1.2316,1.2384,2614.7232,3227.13596297
1662757200,2022-09-09 21:00:00,GHST/USDT,1.2339,1.2384,1.2308,1.233,90.5207,111.62501848
1662753600,2022-09-09 20:00:00,GHST/USDT,1.2336,1.2374,1.2291,1.2339,332.2967,409.20541464
1662750000,2022-09-09 19:00:00,GHST/USDT,1.2472,1.2472,1.2304,1.2348,50.9246,63.11004142
1662746400,2022-09-09 18:00:00,GHST/USDT,1.2321,1.2604,1.2321,1.2388,2116.4629,2652.50248773
1662742800,2022-09-09 17:00:00,GHST/USDT,1.2427,1.2457,1.2321,1.2339,89.0553,109.91534939
1662739200,2022-09-09 16:00:00,GHST/USDT,1.2405,1.2519,1.2384,1.2384,3348.637,4188.70274241
1662735600,2022-09-09 15:00:00,GHST/USDT,1.239,1.2474,1.239,1.2474,0.3165,0.39372438
1662732000,2022-09-09 14:00:00,GHST/USDT,1.2388,1.2474,1.234,1.2472,13.9041,17.2891057
1662728400,2022-09-09 13:00:00,GHST/USDT,1.2518,1.2518,1.2312,1.2388,126.3919,157.24075817
1662724800,2022-09-09 12:00:00,GHST/USDT,1.2434,1.2518,1.2429,1.2518,496.8231,619.27911631
1662721200,2022-09-09 11:00:00,GHST/USDT,1.2471,1.2518,1.2434,1.2434,25.2121,31.48474601
1662717600,2022-09-09 10:00:00,GHST/USDT,1.2383,1.2474,1.2369,1.2474,222.4463,276.11547319
1662714000,2022-09-09 09:00:00,GHST/USDT,1.2503,1.2503,1.2293,1.2381,171.712,212.43313746
1662710400,2022-09-09 08:00:00,GHST/USDT,1.2472,1.2522,1.2388,1.2521,65.5637,81.93973033
1662706800,2022-09-09 07:00:00,GHST/USDT,1.2464,1.2472,1.2388,1.2389,87.263,108.73916539
1662703200,2022-09-09 06:00:00,GHST/USDT,1.25,1.2513,1.2388,1.2388,8.6466,10.74323789
1662699600,2022-09-09 05:00:00,GHST/USDT,1.2487,1.2511,1.2403,1.2479,25.7049,32.11593228
1662696000,2022-09-09 04:00:00,GHST/USDT,1.2383,1.2512,1.2383,1.2512,152.9513,190.59764777
1662692400,2022-09-09 03:00:00,GHST/USDT,1.2322,1.2383,1.2317,1.2383,61.6034,75.96006921
1662688800,2022-09-09 02:00:00,GHST/USDT,1.2328,1.2384,1.2297,1.2364,2.3918,2.95244737
1662685200,2022-09-09 01:00:00,GHST/USDT,1.2336,1.2388,1.2292,1.2292,112.0222,137.99993888
1662681600,2022-09-09 00:00:00,GHST/USDT,1.2355,1.2355,1.2291,1.2337,4.7649,5.87737858
1662678000,2022-09-08 23:00:00,GHST/USDT,1.2296,1.2383,1.2296,1.2383,0.4648,0.57262385
1662674400,2022-09-08 22:00:00,GHST/USDT,1.2306,1.2306,1.2296,1.2296,6.1369,7.55177143
1662670800,2022-09-08 21:00:00,GHST/USDT,1.2398,1.2398,1.2305,1.2305,482.8648,594.62867884
1662667200,2022-09-08 20:00:00,GHST/USDT,1.2428,1.2428,1.2382,1.2428,19.7575,24.49370618
1662663600,2022-09-08 19:00:00,GHST/USDT,1.2296,1.2427,1.2291,1.2397,35.6537,44.17791248
1662660000,2022-09-08 18:00:00,GHST/USDT,1.2366,1.2396,1.2298,1.2298,312.1148,385.12019602
1662656400,2022-09-08 17:00:00,GHST/USDT,1.2252,1.2414,1.2252,1.2321,144.3049,178.28390891
1662652800,2022-09-08 16:00:00,GHST/USDT,1.2275,1.2316,1.2209,1.2316,5.1953,6.37536146
1662649200,2022-09-08 15:00:00,GHST/USDT,1.2379,1.2379,1.2216,1.2216,783.6151,964.10211134
1662645600,2022-09-08 14:00:00,GHST/USDT,1.2314,1.2384,1.2314,1.2384,1.767,2.18221715
1662642000,2022-09-08 13:00:00,GHST/USDT,1.2296,1.234,1.2249,1.2326,30.4104,37.27372943
1662638400,2022-09-08 12:00:00,GHST/USDT,1.2387,1.2387,1.2296,1.2296,1.6677,2.05435249
1662634800,2022-09-08 11:00:00,GHST/USDT,1.24,1.24,1.228,1.2387,195.1727,240.93635177
1662631200,2022-09-08 10:00:00,GHST/USDT,1.234,1.2426,1.2316,1.24,10.0615,12.45191949
1662627600,2022-09-08 09:00:00,GHST/USDT,1.2352,1.24,1.2299,1.234,6.8985,8.54082411
1662624000,2022-09-08 08:00:00,GHST/USDT,1.2271,1.2352,1.2254,1.2352,13.7485,16.86371213
1662620400,2022-09-08 07:00:00,GHST/USDT,1.2285,1.2288,1.2271,1.2271,1.6552,2.03259514
1662616800,2022-09-08 06:00:00,GHST/USDT,1.2334,1.234,1.2285,1.234,1.7827,2.1932057
1662613200,2022-09-08 05:00:00,GHST/USDT,1.2302,1.2306,1.2302,1.2302,44.6674,54.96200212
1662609600,2022-09-08 04:00:00,GHST/USDT,1.2303,1.2383,1.2303,1.2383,14.166,17.5214396
1662606000,2022-09-08 03:00:00,GHST/USDT,1.234,1.2383,1.2302,1.2345,38.1192,47.0560393
1662602400,2022-09-08 02:00:00,GHST/USDT,1.2296,1.2383,1.2293,1.2293,10.0688,12.45758919
1662598800,2022-09-08 01:00:00,GHST/USDT,1.2305,1.2384,1.2296,1.2382,2.1911,2.69882535
1662595200,2022-09-08 00:00:00,GHST/USDT,1.2384,1.2396,1.2306,1.2306,159.2241,196.93987068
1662591600,2022-09-07 23:00:00,GHST/USDT,1.2363,1.2454,1.2352,1.2382,82.0797,101.6487046
1662588000,2022-09-07 22:00:00,GHST/USDT,1.2404,1.2454,1.2384,1.2384,110.7191,137.34474201
1662584400,2022-09-07 21:00:00,GHST/USDT,1.2339,1.2432,1.2339,1.2432,234.4145,290.79581006
1662580800,2022-09-07 20:00:00,GHST/USDT,1.2296,1.2383,1.2273,1.2339,462.0244,568.2371825
