https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume ZAR,tradecount
1612051200000,2021-01-31 00:00:00,ETH/ZAR,21009.60000000,21268.70000000,20112.00000000,20526.30000000,9.73671000,200250.84348900,48
1611964800000,2021-01-30 00:00:00,ETH/ZAR,21661.90000000,21661.90000000,20750.00000000,21142.30000000,37.73232000,793125.77962900,74
1611878400000,2021-01-29 00:00:00,ETH/ZAR,20037.70000000,21715.70000000,19636.20000000,21331.00000000,145.28890000,3003247.53475200,337
1611792000000,2021-01-28 00:00:00,ETH/ZAR,19334.60000000,21092.60000000,19331.00000000,20336.00000000,1.94083000,39313.81794100,45
1611705600000,2021-01-27 00:00:00,ETH/ZAR,20500.30000000,20500.30000000,18911.90000000,19677.70000000,12.20795000,241918.71127100,88
1611619200000,2021-01-26 00:00:00,ETH/ZAR,20736.30000000,21729.40000000,19802.60000000,21174.80000000,4.60031000,96459.35660300,92
1611532800000,2021-01-25 00:00:00,ETH/ZAR,21770.60000000,22430.20000000,20635.40000000,20951.70000000,10.21669000,224963.63076700,122
1611446400000,2021-01-24 00:00:00,ETH/ZAR,19127.70000000,21778.60000000,19127.70000000,21778.60000000,3.66814000,75877.64753200,86
1611360000000,2021-01-23 00:00:00,ETH/ZAR,19057.90000000,19939.90000000,18861.10000000,19240.80000000,2.19041000,42662.09572700,77
1611273600000,2021-01-22 00:00:00,ETH/ZAR,17278.60000000,19863.20000000,16289.90000000,19262.70000000,62.94708000,1094631.53785500,257
1611187200000,2021-01-21 00:00:00,ETH/ZAR,21049.20000000,21049.20000000,16787.90000000,17354.30000000,9.43507000,174097.63609800,189
1611100800000,2021-01-20 00:00:00,ETH/ZAR,21667.10000000,21667.10000000,18999.90000000,21196.40000000,7.98727000,160424.51101700,98
1611014400000,2021-01-19 00:00:00,ETH/ZAR,19970.20000000,22356.80000000,19555.50000000,21667.10000000,17.02382000,366640.07224000,121
1610928000000,2021-01-18 00:00:00,ETH/ZAR,19622.60000000,19678.80000000,18885.10000000,19678.80000000,14.92517000,289630.85000700,62
1610841600000,2021-01-17 00:00:00,ETH/ZAR,19600.00000000,19624.50000000,18584.40000000,19622.60000000,33.36980000,642072.46256200,136
1610755200000,2021-01-16 00:00:00,ETH/ZAR,18763.10000000,20067.30000000,18212.80000000,19394.90000000,7.86411000,154763.66996400,51
1610668800000,2021-01-15 00:00:00,ETH/ZAR,19339.90000000,19527.40000000,16984.20000000,18420.00000000,21.06541000,398834.97902800,144
1610582400000,2021-01-14 00:00:00,ETH/ZAR,17724.30000000,19315.70000000,17080.50000000,18641.70000000,57.28358000,1044587.57863400,224
1610496000000,2021-01-13 00:00:00,ETH/ZAR,16169.40000000,17708.90000000,15658.70000000,17642.10000000,37.92108000,635667.76862100,313
1610409600000,2021-01-12 00:00:00,ETH/ZAR,15718.60000000,18202.00000000,15338.60000000,16183.20000000,94.78561000,1605412.23415600,410
1610323200000,2021-01-11 00:00:00,ETH/ZAR,19786.00000000,19804.90000000,7238.10000000,15691.80000000,298.56620000,4950340.91268600,1154
1610236800000,2021-01-10 00:00:00,ETH/ZAR,20387.50000000,21283.10000000,5610.00000000,19895.10000000,190.08848000,3824028.12291100,515
1610150400000,2021-01-09 00:00:00,ETH/ZAR,19264.60000000,20415.70000000,18676.80000000,20176.30000000,54.89987000,1076515.44152200,177
1610064000000,2021-01-08 00:00:00,ETH/ZAR,19344.90000000,20024.00000000,17374.30000000,19152.00000000,175.93422000,3309322.20838600,418
1609977600000,2021-01-07 00:00:00,ETH/ZAR,18697.90000000,20366.90000000,936.40000000,19281.50000000,248.69052000,4640905.30094900,580
1609891200000,2021-01-06 00:00:00,ETH/ZAR,16581.90000000,18650.00000000,16100.00000000,18611.80000000,180.13003000,3147965.49627900,573
1609804800000,2021-01-05 00:00:00,ETH/ZAR,15776.70000000,16660.10000000,14895.00000000,16511.30000000,148.83286000,2408254.06372900,414
1609718400000,2021-01-04 00:00:00,ETH/ZAR,14621.60000000,30000.00000000,13561.20000000,15552.00000000,647.16460000,9865020.31251100,888
1609632000000,2021-01-03 00:00:00,ETH/ZAR,11682.80000000,14927.50000000,11458.60000000,14400.00000000,240.49067000,3188994.66406100,438
1609545600000,2021-01-02 00:00:00,ETH/ZAR,11105.60000000,11888.00000000,10827.80000000,11536.30000000,268.71444000,3115250.74219100,394
1609459200000,2021-01-01 00:00:00,ETH/ZAR,11205.20000000,11354.00000000,11014.20000000,11105.60000000,82.06797000,920769.64520100,143
1609372800000,2020-12-31 00:00:00,ETH/ZAR,11360.00000000,11428.50000000,11050.00000000,11235.30000000,41.52309000,469473.14052200,109
1609286400000,2020-12-30 00:00:00,ETH/ZAR,11152.00000000,11400.00000000,11012.60000000,11336.00000000,24.30888000,272908.72398300,183
1609200000000,2020-12-29 00:00:00,ETH/ZAR,11180.60000000,11210.40000000,10560.80000000,11210.40000000,208.57703000,2250323.87143000,256
1609113600000,2020-12-28 00:00:00,ETH/ZAR,10254.00000000,11316.00000000,10183.00000000,11115.60000000,197.51090000,2155464.65039400,380
1609027200000,2020-12-27 00:00:00,ETH/ZAR,9523.30000000,10459.30000000,9348.40000000,10139.20000000,362.94780000,3634786.97773200,704
