https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ICP,Volume BTC
1661472000,2022-08-26 00:00:00,ICP/BTC,0.0002945,0.0002953,0.0002807,0.0002846,6010.0087,1.70886524866
1661385600,2022-08-25 00:00:00,ICP/BTC,0.0002993,0.0003066,0.000291,0.0002948,5054.4127,1.48556438598
1661299200,2022-08-24 00:00:00,ICP/BTC,0.0002976,0.0003072,0.0002947,0.0003,1771.1869,0.53216135908
1661212800,2022-08-23 00:00:00,ICP/BTC,0.0002982,0.0003007,0.0002934,0.000296,736.7985,0.21928443535
1661126400,2022-08-22 00:00:00,ICP/BTC,0.0003002,0.000301,0.000291,0.0002981,2699.0775,0.79422269879
1661040000,2022-08-21 00:00:00,ICP/BTC,0.0002984,0.000309,0.0002965,0.0003001,1364.6357,0.41135492439
1660953600,2022-08-20 00:00:00,ICP/BTC,0.0003077,0.0003172,0.00029,0.0002986,2009.1682,0.6164997934
1660867200,2022-08-19 00:00:00,ICP/BTC,0.0002965,0.000311,0.0002865,0.0003075,2261.4366,0.67132099534
1660780800,2022-08-18 00:00:00,ICP/BTC,0.000317,0.0003192,0.0002919,0.0002961,1292.7035,0.39975286725
1660694400,2022-08-17 00:00:00,ICP/BTC,0.0003261,0.0003396,0.0002986,0.0003165,3647.7655,1.16228966899
1660608000,2022-08-16 00:00:00,ICP/BTC,0.0003234,0.0003301,0.0003182,0.0003255,1016.3175,0.32850043724
1660521600,2022-08-15 00:00:00,ICP/BTC,0.0003289,0.0003318,0.00032,0.0003228,2224.914,0.71928425345
1660435200,2022-08-14 00:00:00,ICP/BTC,0.0003347,0.000371,0.0003245,0.000329,32233.4919,10.98226107125
1660348800,2022-08-13 00:00:00,ICP/BTC,0.000343,0.0003454,0.0003347,0.0003353,920.5492,0.31186375106
1660262400,2022-08-12 00:00:00,ICP/BTC,0.0003411,0.0003451,0.0003379,0.0003441,2327.9056,0.79601869705
1660176000,2022-08-11 00:00:00,ICP/BTC,0.0003474,0.000357,0.0003363,0.0003421,1601.7547,0.55301412338
1660089600,2022-08-10 00:00:00,ICP/BTC,0.0003386,0.0003504,0.0003347,0.000348,1707.83,0.58678711103
1660003200,2022-08-09 00:00:00,ICP/BTC,0.0003469,0.0003504,0.0003315,0.0003384,1658.1515,0.56630456649
1659916800,2022-08-08 00:00:00,ICP/BTC,0.0003552,0.0003582,0.0003453,0.0003471,1287.2626,0.45448427128
1659830400,2022-08-07 00:00:00,ICP/BTC,0.0003608,0.0003608,0.00034,0.0003558,2956.1166,1.03213500645
1659744000,2022-08-06 00:00:00,ICP/BTC,0.0003586,0.0003736,0.0003556,0.0003608,2446.1995,0.89861538231
1659657600,2022-08-05 00:00:00,ICP/BTC,0.000354,0.0003608,0.0003446,0.0003606,2419.3988,0.85316975299
1659571200,2022-08-04 00:00:00,ICP/BTC,0.0003443,0.0003586,0.000344,0.000353,1270.812,0.44664837133
1659484800,2022-08-03 00:00:00,ICP/BTC,0.000348,0.0003633,0.0003365,0.0003438,5063.9068,1.77523234206
1659398400,2022-08-02 00:00:00,ICP/BTC,0.0003588,0.000361,0.0003292,0.0003469,3037.4711,1.03550851169
1659312000,2022-08-01 00:00:00,ICP/BTC,0.000386,0.000399,0.0003513,0.0003585,5393.9656,2.00837713715
1659225600,2022-07-31 00:00:00,ICP/BTC,0.000349,0.0004106,0.0003406,0.0003857,17259.4509,6.66523871079
1659139200,2022-07-30 00:00:00,ICP/BTC,0.0003395,0.0003926,0.0003297,0.0003509,13677.572,4.92166768638
1659052800,2022-07-29 00:00:00,ICP/BTC,0.0003037,0.0003416,0.0002949,0.0003389,2755.7618,0.87048366399
1658966400,2022-07-28 00:00:00,ICP/BTC,0.0003112,0.000318,0.0003004,0.0003051,1826.5751,0.56543348545
1658880000,2022-07-27 00:00:00,ICP/BTC,0.0003085,0.0003118,0.0002996,0.0003118,946.5876,0.28957740584
1658793600,2022-07-26 00:00:00,ICP/BTC,0.0002915,0.0003104,0.0002869,0.0003096,1547.1271,0.46080186686
1658707200,2022-07-25 00:00:00,ICP/BTC,0.0002915,0.0002964,0.0002823,0.0002922,1251.8122,0.35796128764
1658620800,2022-07-24 00:00:00,ICP/BTC,0.000297,0.000299,0.000289,0.0002925,1277.2913,0.37458109504
1658534400,2022-07-23 00:00:00,ICP/BTC,0.000285,0.000304,0.0002836,0.0002976,1246.2639,0.36576235166
1658448000,2022-07-22 00:00:00,ICP/BTC,0.0002998,0.000303,0.000282,0.0002863,1046.186,0.30690360542
1658361600,2022-07-21 00:00:00,ICP/BTC,0.0002896,0.0002998,0.000283,0.0002987,2163.1689,0.6322174657
1658275200,2022-07-20 00:00:00,ICP/BTC,0.0003147,0.0003221,0.0002833,0.0002898,3255.0111,0.97967227044
1658188800,2022-07-19 00:00:00,ICP/BTC,0.0003375,0.000339,0.0003133,0.0003148,2055.4632,0.67006182866
1658102400,2022-07-18 00:00:00,ICP/BTC,0.0003478,0.0003564,0.0003325,0.0003355,2676.0012,0.91863663748
1658016000,2022-07-17 00:00:00,ICP/BTC,0.0003362,0.000362,0.0003225,0.0003479,3009.9028,1.0206365802
1657929600,2022-07-16 00:00:00,ICP/BTC,0.0003278,0.0003532,0.0003225,0.000336,2029.4868,0.68620977992
1657843200,2022-07-15 00:00:00,ICP/BTC,0.000332,0.000344,0.000324,0.0003274,2777.6541,0.92724027495
1657756800,2022-07-14 00:00:00,ICP/BTC,0.0003226,0.0003396,0.0003182,0.0003318,2002.9758,0.65601345872
1657670400,2022-07-13 00:00:00,ICP/BTC,0.0003255,0.0003294,0.0003059,0.0003217,4053.5573,1.28084247813
1657584000,2022-07-12 00:00:00,ICP/BTC,0.0003141,0.0003322,0.0003122,0.0003252,2951.0601,0.9559456655
1657497600,2022-07-11 00:00:00,ICP/BTC,0.0003066,0.000335,0.0003051,0.0003148,3902.5936,1.24961870168
1657411200,2022-07-10 00:00:00,ICP/BTC,0.0003232,0.000325,0.0003044,0.0003064,2812.2047,0.87691270346
1657324800,2022-07-09 00:00:00,ICP/BTC,0.0003225,0.000337,0.0003185,0.0003233,4148.2426,1.35007920397
1657238400,2022-07-08 00:00:00,ICP/BTC,0.0002885,0.0003395,0.0002787,0.0003208,9721.9966,2.98270409639
1657152000,2022-07-07 00:00:00,ICP/BTC,0.0002743,0.000299,0.0002692,0.000289,5495.26865338,1.574310679405008
1657065600,2022-07-06 00:00:00,ICP/BTC,0.0002735,0.0002862,0.0002711,0.0002744,3021.45307295,0.840766840525424
1656979200,2022-07-05 00:00:00,ICP/BTC,0.0002765,0.0002836,0.0002718,0.0002726,1377.69944683,0.381041710864693
1656892800,2022-07-04 00:00:00,ICP/BTC,0.0002717,0.0002836,0.00027,0.0002767,1681.52511576,0.462013841706242
1656806400,2022-07-03 00:00:00,ICP/BTC,0.0002727,0.0002746,0.0002678,0.0002718,898.23037225,0.244194043635963
1656720000,2022-07-02 00:00:00,ICP/BTC,0.0002717,0.0002776,0.0002683,0.0002728,2447.32096416,0.66951510463888
1656633600,2022-07-01 00:00:00,ICP/BTC,0.0002692,0.0002746,0.0002622,0.0002718,6632.33784442,1.800885506354994
1656547200,2022-06-30 00:00:00,ICP/BTC,0.000269,0.0002768,0.0002629,0.0002697,1342.89649531,0.358550198006045
1656460800,2022-06-29 00:00:00,ICP/BTC,0.0002699,0.0002752,0.0002635,0.0002682,3866.08227765,1.039669825629282
1656374400,2022-06-28 00:00:00,ICP/BTC,0.0002785,0.0002898,0.0002674,0.0002697,3516.54662147,0.976061015498546
1656288000,2022-06-27 00:00:00,ICP/BTC,0.0002731,0.0002882,0.0002724,0.0002796,3759.83212901,1.052019091478909
1656201600,2022-06-26 00:00:00,ICP/BTC,0.0002937,0.0002944,0.0002732,0.0002732,4505.73057037,1.27785473320162
1656115200,2022-06-25 00:00:00,ICP/BTC,0.0002886,0.0003016,0.000281,0.0002933,3165.59010397,0.914254394848371
1656028800,2022-06-24 00:00:00,ICP/BTC,0.0002756,0.0002941,0.0002751,0.0002886,2395.16413571,0.681999096994166
1655942400,2022-06-23 00:00:00,ICP/BTC,0.0002724,0.0002842,0.0002724,0.0002753,2823.36898072,0.782320047908155
1655856000,2022-06-22 00:00:00,ICP/BTC,0.0002803,0.0002824,0.0002682,0.0002726,3874.13122071,1.060006143604291
1655769600,2022-06-21 00:00:00,ICP/BTC,0.0002806,0.0002951,0.0002739,0.0002812,3993.62378857,1.136202054448539
1655683200,2022-06-20 00:00:00,ICP/BTC,0.0002663,0.00029,0.000264,0.0002809,3905.49604647,1.084200370687321
1655596800,2022-06-19 00:00:00,ICP/BTC,0.0002709,0.0002759,0.0002631,0.000266,5431.90968627,1.465975919829353
1655510400,2022-06-18 00:00:00,ICP/BTC,0.0002662,0.0002816,0.000261,0.0002714,21172.19273746,5.641566276126162
1655424000,2022-06-17 00:00:00,ICP/BTC,0.0002609,0.000271,0.0002575,0.0002664,2540.53075596,0.665573941291948
1655337600,2022-06-16 00:00:00,ICP/BTC,0.0002655,0.000276,0.000251,0.0002618,7469.31932164,1.977525628194
1655251200,2022-06-15 00:00:00,ICP/BTC,0.000252,0.0002699,0.0002475,0.0002644,6247.47708719,1.611333557206027
1655164800,2022-06-14 00:00:00,ICP/BTC,0.000242,0.000263,0.00024,0.000252,5205.95030355,1.30998752889815
1655078400,2022-06-13 00:00:00,ICP/BTC,0.000212,0.000248,0.000209,0.000242,12715.53731544,2.92635019159164
1654992000,2022-06-12 00:00:00,ICP/BTC,0.000211,0.00023,0.0002,0.000211,15724.28112867,3.41745640609262
1654905600,2022-06-11 00:00:00,ICP/BTC,0.000209,0.000228,0.000196,0.00021,23026.6266802,4.88996083312828
1654819200,2022-06-10 00:00:00,ICP/BTC,0.000212,0.000217,0.000209,0.00021,1591.76898894,0.33943390299998
1654732800,2022-06-09 00:00:00,ICP/BTC,0.000216,0.000227,0.00021,0.000213,3420.55762054,0.73978749029826
1654646400,2022-06-08 00:00:00,ICP/BTC,0.00022,0.000227,0.000215,0.000216,6655.97276428,1.47013232459872
1654560000,2022-06-07 00:00:00,ICP/BTC,0.000242,0.000242,0.000219,0.00022,13076.73349421,2.9904086552837
1654473600,2022-06-06 00:00:00,ICP/BTC,0.000246,0.000255,0.000238,0.000241,4385.5234,1.0793065923
1654387200,2022-06-05 00:00:00,ICP/BTC,0.000259,0.00026,0.000245,0.000246,5571.23415429,1.39143597972079
1654300800,2022-06-04 00:00:00,ICP/BTC,0.000268,0.000269,0.000254,0.00026,4887.97408421,1.26962972519662
1654214400,2022-06-03 00:00:00,ICP/BTC,0.000311,0.000315,0.000264,0.000267,8688.36175649,2.48014119066895
1654128000,2022-06-02 00:00:00,ICP/BTC,0.000255,0.000334,0.000252,0.00031,11934.99563004,3.55985094259411
1654041600,2022-06-01 00:00:00,ICP/BTC,0.000261,0.000265,0.000251,0.000255,3644.9556379,0.93609872089587
1653955200,2022-05-31 00:00:00,ICP/BTC,0.000257,0.000276,0.000252,0.00026,5183.51799912,1.3435158444893
1653868800,2022-05-30 00:00:00,ICP/BTC,0.000242,0.000263,0.000241,0.000256,7550.31195658,1.91278800559462
1653782400,2022-05-29 00:00:00,ICP/BTC,0.00025,0.000253,0.000241,0.000243,5638.75021145,1.37566598229264
1653696000,2022-05-28 00:00:00,ICP/BTC,0.000244,0.000255,0.000236,0.00025,16856.2759,4.1020702661
1653609600,2022-05-27 00:00:00,ICP/BTC,0.000251,0.000257,0.000241,0.000243,24555.657093,6.0386019199941
1653523200,2022-05-26 00:00:00,ICP/BTC,0.000264,0.000266,0.000244,0.00025,4855.99331813,1.23065087059815
1653436800,2022-05-25 00:00:00,ICP/BTC,0.000266,0.000268,0.000257,0.000263,1856.82939885,0.4868284105987
1653350400,2022-05-24 00:00:00,ICP/BTC,0.000266,0.000269,0.000256,0.000267,2188.46707528,0.57499315959976
1653264000,2022-05-23 00:00:00,ICP/BTC,0.000271,0.00029,0.000262,0.000266,2451.09750714,0.67633331139462
1653177600,2022-05-22 00:00:00,ICP/BTC,0.000272,0.000277,0.000267,0.000273,2599.78358297,0.70787270839972
1653091200,2022-05-21 00:00:00,ICP/BTC,0.000265,0.00028,0.000263,0.000273,2884.53876058,0.78165907489892
1653004800,2022-05-20 00:00:00,ICP/BTC,0.00027,0.000276,0.000261,0.000265,1354.19991033,0.36492170309585
1652918400,2022-05-19 00:00:00,ICP/BTC,0.000262,0.000275,0.000255,0.000269,2089.8982764,0.56250022671161
1652832000,2022-05-18 00:00:00,ICP/BTC,0.000283,0.000288,0.00026,0.000261,1186.93502486,0.32323700079472
1652745600,2022-05-17 00:00:00,ICP/BTC,0.000272,0.000285,0.000271,0.000283,781.14504347,0.21831835229772
1652659200,2022-05-16 00:00:00,ICP/BTC,0.000294,0.000299,0.000268,0.000271,2467.74888327,0.70701826419408
1652572800,2022-05-15 00:00:00,ICP/BTC,0.000283,0.0003,0.000272,0.000294,3901.01363242,1.11990065259906
1652486400,2022-05-14 00:00:00,ICP/BTC,0.000318,0.000324,0.000268,0.000284,8472.33764305,2.41845587282956
1652400000,2022-05-13 00:00:00,ICP/BTC,0.000249,0.000334,0.000242,0.000318,16914.66340126,5.13858160019031
1652313600,2022-05-12 00:00:00,ICP/BTC,0.000256,0.000268,0.000224,0.000248,22985.85425339,5.52893491742647
1652227200,2022-05-11 00:00:00,ICP/BTC,0.000341,0.000347,0.000248,0.000255,17282.44834094,5.07640039847143
1652140800,2022-05-10 00:00:00,ICP/BTC,0.00033,0.000364,0.000321,0.00034,10130.33413563,3.47376754189806
1652054400,2022-05-09 00:00:00,ICP/BTC,0.00035,0.000356,0.000326,0.000329,7479.92100576,2.54733793770232
1651968000,2022-05-08 00:00:00,ICP/BTC,0.00034,0.000354,0.000339,0.00035,4733.2197536,1.64267821158581
1651881600,2022-05-07 00:00:00,ICP/BTC,0.000345,0.000348,0.000335,0.00034,2945.50041452,1.00820726989576
1651795200,2022-05-06 00:00:00,ICP/BTC,0.000347,0.000351,0.000342,0.000345,1618.20974285,0.5611944019975
1651708800,2022-05-05 00:00:00,ICP/BTC,0.00036,0.000366,0.000336,0.000348,4816.488,1.688585933
1651622400,2022-05-04 00:00:00,ICP/BTC,0.00034,0.000362,0.000338,0.00036,9500.36930732,3.33068261589566
1651536000,2022-05-03 00:00:00,ICP/BTC,0.000336,0.000351,0.000332,0.00034,5037.31338693,1.72706533079594
1651449600,2022-05-02 00:00:00,ICP/BTC,0.000339,0.000342,0.000324,0.000337,2957.46835457,0.98150297749923
1651363200,2022-05-01 00:00:00,ICP/BTC,0.00033,0.000346,0.000325,0.000339,8710.58959636,2.91374939310821
1651276800,2022-04-30 00:00:00,ICP/BTC,0.000366,0.000371,0.000301,0.00033,10057.85798817,3.40909170179489
1651190400,2022-04-29 00:00:00,ICP/BTC,0.00038,0.000383,0.000359,0.000366,3085.50569923,1.1539229747244
1651104000,2022-04-28 00:00:00,ICP/BTC,0.00039,0.000392,0.000377,0.000379,3671.24857877,1.4114456964326
1651017600,2022-04-27 00:00:00,ICP/BTC,0.000393,0.000399,0.000386,0.00039,4098.34103298,1.60844217859412
1650931200,2022-04-26 00:00:00,ICP/BTC,0.0004,0.000404,0.000385,0.000394,3657.36540129,1.45107906038448
1650844800,2022-04-25 00:00:00,ICP/BTC,0.000411,0.000411,0.000392,0.0004,7107.38151728,2.84665509570859
1650758400,2022-04-24 00:00:00,ICP/BTC,0.000419,0.000419,0.000408,0.00041,1901.22657833,0.78436030969431
1650672000,2022-04-23 00:00:00,ICP/BTC,0.000417,0.000434,0.000416,0.000418,2845.7806658,1.2057403439966
1650585600,2022-04-22 00:00:00,ICP/BTC,0.000407,0.000421,0.000406,0.000418,3701.31595758,1.53665132716368
1650499200,2022-04-21 00:00:00,ICP/BTC,0.000413,0.000421,0.000404,0.000407,4921.62767982,2.02151476648975
1650412800,2022-04-20 00:00:00,ICP/BTC,0.00042,0.000426,0.000409,0.000413,3098.70906745,1.29055595829236
1650326400,2022-04-19 00:00:00,ICP/BTC,0.000416,0.000426,0.000413,0.000421,4564.00118961,1.91942381959464
1650240000,2022-04-18 00:00:00,ICP/BTC,0.000415,0.000421,0.000405,0.000417,2809.29580476,1.16530144639818
1650153600,2022-04-17 00:00:00,ICP/BTC,0.000435,0.000449,0.000414,0.000414,5461.72813605,2.3643748682933
1650067200,2022-04-16 00:00:00,ICP/BTC,0.000414,0.000438,0.000413,0.000435,5359.15589378,2.26762513738775
1649980800,2022-04-15 00:00:00,ICP/BTC,0.000414,0.000421,0.000409,0.000415,2268.41746517,0.94085114458773
1649894400,2022-04-14 00:00:00,ICP/BTC,0.000413,0.000418,0.000404,0.000414,3663.2356177,1.49956324719263
1649808000,2022-04-13 00:00:00,ICP/BTC,0.000413,0.000425,0.000408,0.000413,1555.22406454,0.64680052045502
1649721600,2022-04-12 00:00:00,ICP/BTC,0.000407,0.000424,0.000405,0.000414,4224.01597374,1.75606854168295
1649635200,2022-04-11 00:00:00,ICP/BTC,0.000412,0.000414,0.000397,0.000407,4874.8704964,1.97673760949256
1649548800,2022-04-10 00:00:00,ICP/BTC,0.00043,0.000431,0.000411,0.000412,3504.56599213,1.47610607398663
1649462400,2022-04-09 00:00:00,ICP/BTC,0.000425,0.000434,0.000421,0.00043,1970.2564897,0.84361397859866
1649376000,2022-04-08 00:00:00,ICP/BTC,0.000444,0.000449,0.000422,0.000425,6203.89517693,2.71368713509389
1649289600,2022-04-07 00:00:00,ICP/BTC,0.000435,0.000445,0.000429,0.000445,5106.45206457,2.23561778688647
1649203200,2022-04-06 00:00:00,ICP/BTC,0.000464,0.000465,0.000431,0.000434,13898.85235176,6.18401916406769
1649116800,2022-04-05 00:00:00,ICP/BTC,0.000469,0.000492,0.000459,0.000462,17958.81143303,8.59708657874475
1649030400,2022-04-04 00:00:00,ICP/BTC,0.000488,0.000509,0.00046,0.00047,23688.47213136,11.34593875852133
1648944000,2022-04-03 00:00:00,ICP/BTC,0.000459,0.000488,0.000453,0.000488,9085.95,4.2846400219
1648857600,2022-04-02 00:00:00,ICP/BTC,0.000467,0.000482,0.000456,0.000458,11829.47197558,5.57666761408671
1648771200,2022-04-01 00:00:00,ICP/BTC,0.00046,0.000471,0.000451,0.000467,9213.32141009,4.25144378589442
1648684800,2022-03-31 00:00:00,ICP/BTC,0.000463,0.000495,0.000438,0.000461,9095.95115708,4.23041271778808
1648598400,2022-03-30 00:00:00,ICP/BTC,0.000466,0.000473,0.000454,0.000463,3424.72176102,1.59243134187979
1648512000,2022-03-29 00:00:00,ICP/BTC,0.000462,0.000486,0.000453,0.000466,6361.10254754,2.98400185507369
1648425600,2022-03-28 00:00:00,ICP/BTC,0.000467,0.000495,0.000453,0.000463,11661.74712863,5.52180649317855
1648339200,2022-03-27 00:00:00,ICP/BTC,0.000437,0.000481,0.000427,0.000468,9851.66684526,4.50982008949088
1648252800,2022-03-26 00:00:00,ICP/BTC,0.000424,0.000442,0.000421,0.000436,2422.9804,1.0472489415
1648166400,2022-03-25 00:00:00,ICP/BTC,0.000441,0.000455,0.000421,0.000424,3021.71894129,1.32560519829599
1648080000,2022-03-24 00:00:00,ICP/BTC,0.000442,0.000451,0.000393,0.000441,9807.97405285,4.26165483629385
1647993600,2022-03-23 00:00:00,ICP/BTC,0.000427,0.000464,0.000424,0.000442,12917.22903749,5.76789076299353
1647907200,2022-03-22 00:00:00,ICP/BTC,0.000413,0.000431,0.000404,0.000426,10799.72297149,4.48899248547836
1647820800,2022-03-21 00:00:00,ICP/BTC,0.000406,0.000415,0.000401,0.000414,4591.45825913,1.88720755309086
1647734400,2022-03-20 00:00:00,ICP/BTC,0.000417,0.00042,0.000405,0.000406,5471.25516985,2.24879943859136
1647648000,2022-03-19 00:00:00,ICP/BTC,0.000404,0.000422,0.000402,0.000417,5573.71303015,2.30469310179638
1647561600,2022-03-18 00:00:00,ICP/BTC,0.000406,0.000411,0.0004,0.000404,4806.1519,1.9477752896
1647475200,2022-03-17 00:00:00,ICP/BTC,0.000401,0.000419,0.000399,0.000405,10150.82584637,4.14103880248743
1647388800,2022-03-16 00:00:00,ICP/BTC,0.000403,0.000408,0.00039,0.0004,14625.31889642,5.83542730958454
1647302400,2022-03-15 00:00:00,ICP/BTC,0.000408,0.000414,0.0004,0.000403,3568.64914376,1.45179641849189
1647216000,2022-03-14 00:00:00,ICP/BTC,0.000417,0.000419,0.000397,0.000408,6917.94444382,2.81420870321664
1647129600,2022-03-13 00:00:00,ICP/BTC,0.000415,0.00042,0.00041,0.000417,2808.68570185,1.17066578748679
1647043200,2022-03-12 00:00:00,ICP/BTC,0.000414,0.000425,0.000413,0.000414,2141.49354241,0.89939866179549
1646956800,2022-03-11 00:00:00,ICP/BTC,0.00042,0.000426,0.000412,0.000414,5391.30560338,2.26917340738944
1646870400,2022-03-10 00:00:00,ICP/BTC,0.000416,0.000424,0.00041,0.000422,6702.28688281,2.79742937159022
1646784000,2022-03-09 00:00:00,ICP/BTC,0.000436,0.000438,0.000409,0.000416,5306.83683708,2.23790907978599
1646697600,2022-03-08 00:00:00,ICP/BTC,0.000431,0.000443,0.000428,0.000436,10688.92441779,4.65068963357695
1646611200,2022-03-07 00:00:00,ICP/BTC,0.000432,0.000445,0.000424,0.000432,15330.92295018,6.66757317921627
1646524800,2022-03-06 00:00:00,ICP/BTC,0.000447,0.000449,0.000433,0.000433,8689.52708628,3.84664676518585
1646438400,2022-03-05 00:00:00,ICP/BTC,0.00045,0.000453,0.000434,0.000449,13084.80800749,5.81036920929946
1646352000,2022-03-04 00:00:00,ICP/BTC,0.000469,0.00047,0.000445,0.00045,9389.20524628,4.25928154542545
1646265600,2022-03-03 00:00:00,ICP/BTC,0.00044,0.000479,0.000436,0.000471,20748.13061322,9.50933967815597
1646179200,2022-03-02 00:00:00,ICP/BTC,0.000435,0.000447,0.000431,0.000439,12602.26050797,5.52298408179883
1646092800,2022-03-01 00:00:00,ICP/BTC,0.000467,0.00047,0.000433,0.000436,9764.87276493,4.42065922578788
1646006400,2022-02-28 00:00:00,ICP/BTC,0.000457,0.000477,0.000451,0.000467,14871.79058009,6.86800155238755
1645920000,2022-02-27 00:00:00,ICP/BTC,0.000453,0.000477,0.000444,0.000457,10649.66755492,4.8986094305945
1645833600,2022-02-26 00:00:00,ICP/BTC,0.000452,0.000463,0.000448,0.000453,3100.62369559,1.41178145609786
1645747200,2022-02-25 00:00:00,ICP/BTC,0.000433,0.000456,0.000427,0.000451,9240.02764225,4.04510242419098
1645660800,2022-02-24 00:00:00,ICP/BTC,0.000464,0.000467,0.000426,0.000433,16827.40356284,7.4172533774362
1645574400,2022-02-23 00:00:00,ICP/BTC,0.000468,0.000479,0.000462,0.000465,17011.4930346,8.01202861439452
1645488000,2022-02-22 00:00:00,ICP/BTC,0.00048,0.000484,0.000463,0.000469,9721.58878476,4.5718281644916
1645401600,2022-02-21 00:00:00,ICP/BTC,0.000486,0.000494,0.000477,0.000479,8504.1762017,4.13075068139469
1645315200,2022-02-20 00:00:00,ICP/BTC,0.0005,0.0005,0.00048,0.000487,10912.04982422,5.33107777719193
1645228800,2022-02-19 00:00:00,ICP/BTC,0.00049,0.000508,0.000482,0.000499,7011.62559615,3.46927770688844
1645142400,2022-02-18 00:00:00,ICP/BTC,0.00049,0.0005,0.000483,0.000491,8936.43312808,4.39943235518794
1645056000,2022-02-17 00:00:00,ICP/BTC,0.000504,0.000508,0.000487,0.000489,9343.61791736,4.63181939559736
1644969600,2022-02-16 00:00:00,ICP/BTC,0.000488,0.000512,0.000474,0.000503,12106.78882065,5.93722708189392
1644883200,2022-02-15 00:00:00,ICP/BTC,0.000488,0.000492,0.000479,0.000488,6965.95079019,3.38154526939419
1644796800,2022-02-14 00:00:00,ICP/BTC,0.000471,0.000497,0.00046,0.000488,13066.21180258,6.27786307238572
1644710400,2022-02-13 00:00:00,ICP/BTC,0.000474,0.000489,0.000466,0.00047,4583.9501154,2.18741503565445
1644624000,2022-02-12 00:00:00,ICP/BTC,0.000468,0.00048,0.000456,0.000474,9749.70041831,4.58520497818487
1644537600,2022-02-11 00:00:00,ICP/BTC,0.000495,0.000507,0.000461,0.000467,7409.23761399,3.53847820398895
1644451200,2022-02-10 00:00:00,ICP/BTC,0.00052,0.000522,0.000492,0.000497,6874.07400337,3.47493584714501
1644364800,2022-02-09 00:00:00,ICP/BTC,0.000523,0.000529,0.000519,0.00052,4508.02900262,2.3644354298842
1644278400,2022-02-08 00:00:00,ICP/BTC,0.000548,0.000565,0.000515,0.000523,13932.6459654,7.41644143897866
1644192000,2022-02-07 00:00:00,ICP/BTC,0.000552,0.000572,0.000537,0.000547,8066.53731324,4.44783724668312
1644105600,2022-02-06 00:00:00,ICP/BTC,0.000538,0.000583,0.000538,0.000552,10938.46745359,6.10050425548374
