https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BALBEAR,Volume USDT
1659398400000.0,2022-08-02 00:00:00,BALBEAR/USDT,7.3e-07,8.9e-07,7e-07,8.6e-07,0.0,0.0
1659312000000.0,2022-08-01 00:00:00,BALBEAR/USDT,7.7e-07,8.1e-07,6.8e-07,7.3e-07,0.0,0.0
1659225600000.0,2022-07-31 00:00:00,BALBEAR/USDT,7e-07,7.9e-07,6.1e-07,7.7e-07,0.0,0.0
1659139200000.0,2022-07-30 00:00:00,BALBEAR/USDT,8.1e-07,8.4e-07,5.8e-07,7e-07,22028571.42857143,15.42
1659052800000.0,2022-07-29 00:00:00,BALBEAR/USDT,8.4e-07,8.7e-07,7.3e-07,8.1e-07,1500000.0000000002,1.215
1658966400000.0,2022-07-28 00:00:00,BALBEAR/USDT,9.4e-07,1e-06,7.6e-07,8.4e-07,57757142.85714286,48.516
1658880000000.0,2022-07-27 00:00:00,BALBEAR/USDT,1.8e-06,1.82e-06,9.2e-07,9.4e-07,81909574.46808511,76.995
1658793600000.0,2022-07-26 00:00:00,BALBEAR/USDT,1.75e-06,2.04e-06,1.72e-06,1.8e-06,28863333.333333336,51.954
1658707200000.0,2022-07-25 00:00:00,BALBEAR/USDT,1.35e-06,1.75e-06,1.32e-06,1.75e-06,46395428.57142857,81.192
1658620800000.0,2022-07-24 00:00:00,BALBEAR/USDT,1.53e-06,1.54e-06,1.24e-06,1.35e-06,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,BALBEAR/USDT,1.58e-06,1.68e-06,1.37e-06,1.53e-06,132907843.1372549,203.349
1658448000000.0,2022-07-22 00:00:00,BALBEAR/USDT,1.42e-06,1.61e-06,1.22e-06,1.58e-06,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,BALBEAR/USDT,1.77e-06,1.83e-06,1.36e-06,1.42e-06,0.0,0.0
1658275200000.0,2022-07-20 00:00:00,BALBEAR/USDT,1.44e-06,1.77e-06,1.37e-06,1.77e-06,4144632.768361582,7.336
1658188800000.0,2022-07-19 00:00:00,BALBEAR/USDT,1.44e-06,1.53e-06,1.35e-06,1.44e-06,4260416.666666667,6.135
1658102400000.0,2022-07-18 00:00:00,BALBEAR/USDT,2.19e-06,2.19e-06,1.44e-06,1.44e-06,21295833.333333332,30.666
1658016000000.0,2022-07-17 00:00:00,BALBEAR/USDT,2.02e-06,2.28e-06,2.02e-06,2.19e-06,31756621.004566208,69.547
1657929600000.0,2022-07-16 00:00:00,BALBEAR/USDT,2.78e-06,2.9e-06,1.95e-06,2.02e-06,140717326.73267326,284.249
1657843200000.0,2022-07-15 00:00:00,BALBEAR/USDT,3.19e-06,3.32e-06,2.44e-06,2.78e-06,2084892.0863309354,5.796
1657756800000.0,2022-07-14 00:00:00,BALBEAR/USDT,3.98e-06,4.53e-06,3.03e-06,3.19e-06,1867115.987460815,5.9561
1657670400000.0,2022-07-13 00:00:00,BALBEAR/USDT,4.59e-06,5.33e-06,3.98e-06,3.98e-06,3477361.8090452263,13.8399
1657584000000.0,2022-07-12 00:00:00,BALBEAR/USDT,4.05e-06,4.59e-06,3.92e-06,4.59e-06,3917320.2614379083,17.9805
1657497600000.0,2022-07-11 00:00:00,BALBEAR/USDT,3.49e-06,4.14e-06,3.47e-06,4.05e-06,42426419.75308642,171.827
1657411200000.0,2022-07-10 00:00:00,BALBEAR/USDT,2.76e-06,3.49e-06,2.67e-06,3.49e-06,2900000.0,10.121
1657324800000.0,2022-07-09 00:00:00,BALBEAR/USDT,2.9e-06,2.9e-06,2.52e-06,2.76e-06,0.0,0.0
1657238400000.0,2022-07-08 00:00:00,BALBEAR/USDT,2.65e-06,3.01e-06,2.48e-06,2.9e-06,0.0,0.0
1657152000000.0,2022-07-07 00:00:00,BALBEAR/USDT,3.06e-06,3.16e-06,2.53e-06,2.65e-06,0.0,0.0
1657065600000.0,2022-07-06 00:00:00,BALBEAR/USDT,3.06e-06,3.26e-06,2.77e-06,3.06e-06,0.0,0.0
1656979200000.0,2022-07-05 00:00:00,BALBEAR/USDT,3.11e-06,3.36e-06,2.51e-06,3.06e-06,35805555.55555555,109.565
1656892800000.0,2022-07-04 00:00:00,BALBEAR/USDT,3.89e-06,4.35e-06,3.09e-06,3.11e-06,0.0,0.0
1656806400000.0,2022-07-03 00:00:00,BALBEAR/USDT,3.99e-06,4.45e-06,3.82e-06,3.89e-06,0.0,0.0
1656720000000.0,2022-07-02 00:00:00,BALBEAR/USDT,4.24e-06,4.54e-06,3.8e-06,3.99e-06,0.0,0.0
1656633600000.0,2022-07-01 00:00:00,BALBEAR/USDT,4.22e-06,4.59e-06,3.83e-06,4.24e-06,0.0,0.0
1656547200000.0,2022-06-30 00:00:00,BALBEAR/USDT,3.76e-06,4.7e-06,3.62e-06,4.22e-06,10876.777251184834,0.0459
1656460800000.0,2022-06-29 00:00:00,BALBEAR/USDT,3.35e-06,3.88e-06,3.08e-06,3.76e-06,4770265.957446808,17.9362
1656374400000.0,2022-06-28 00:00:00,BALBEAR/USDT,3.07e-06,3.44e-06,2.86e-06,3.35e-06,0.0,0.0
1656288000000.0,2022-06-27 00:00:00,BALBEAR/USDT,2.86e-06,3.12e-06,2.54e-06,3.07e-06,25984364.820846908,79.772
1656201600000.0,2022-06-26 00:00:00,BALBEAR/USDT,2.51e-06,2.88e-06,2.33e-06,2.86e-06,0.0,0.0
1656115200000.0,2022-06-25 00:00:00,BALBEAR/USDT,2.35e-06,2.69e-06,2.2e-06,2.51e-06,30814741.03585657,77.345
1656028800000.0,2022-06-24 00:00:00,BALBEAR/USDT,4.41e-06,4.51e-06,1.88e-06,2.35e-06,55025106.38297872,129.309
1655942400000.0,2022-06-23 00:00:00,BALBEAR/USDT,5.78e-06,5.85e-06,4.13e-06,4.41e-06,0.0,0.0
1655856000000.0,2022-06-22 00:00:00,BALBEAR/USDT,5.12e-06,5.85e-06,4.97e-06,5.78e-06,0.0,0.0
1655769600000.0,2022-06-21 00:00:00,BALBEAR/USDT,5.85e-06,5.85e-06,4.49e-06,5.12e-06,0.0,0.0
1655683200000.0,2022-06-20 00:00:00,BALBEAR/USDT,6.19e-06,6.87e-06,4.68e-06,5.85e-06,81326632.47863248,475.7608
1655596800000.0,2022-06-19 00:00:00,BALBEAR/USDT,8.93e-06,9.99e-06,5.85e-06,6.19e-06,44981292.40710823,278.4342
1655510400000.0,2022-06-18 00:00:00,BALBEAR/USDT,7.22e-06,9.96e-06,6.87e-06,8.93e-06,13512239.641657336,120.6643
1655424000000.0,2022-06-17 00:00:00,BALBEAR/USDT,8.25e-06,8.25e-06,6.87e-06,7.22e-06,1935263.1578947369,13.9726
1655337600000.0,2022-06-16 00:00:00,BALBEAR/USDT,5.85e-06,8.25e-06,5.85e-06,8.25e-06,2525527.2727272725,20.8356
1655251200000.0,2022-06-15 00:00:00,BALBEAR/USDT,7.22e-06,8.25e-06,5.76e-06,5.85e-06,36846000.0,215.5491
1655164800000.0,2022-06-14 00:00:00,BALBEAR/USDT,5.85e-06,8.25e-06,5.85e-06,7.22e-06,33765083.10249307,243.7839
1655078400000.0,2022-06-13 00:00:00,BALBEAR/USDT,4.14e-06,6.2e-06,4.14e-06,5.85e-06,80457247.86324786,470.6749
1654992000000.0,2022-06-12 00:00:00,BALBEAR/USDT,3.55e-06,4.46e-06,3.43e-06,4.14e-06,76213671.49758454,315.5246
1654905600000.0,2022-06-11 00:00:00,BALBEAR/USDT,2.58e-06,3.63e-06,2.39e-06,3.55e-06,45495211.26760564,161.508
1654819200000.0,2022-06-10 00:00:00,BALBEAR/USDT,2.25e-06,2.63e-06,1.89e-06,2.58e-06,79150775.19379845,204.209
1654732800000.0,2022-06-09 00:00:00,BALBEAR/USDT,2.29e-06,2.37e-06,1.81e-06,2.24e-06,46710714.28571428,104.632
1654646400000.0,2022-06-08 00:00:00,BALBEAR/USDT,2.83e-06,2.93e-06,1.96e-06,2.29e-06,13095633.187772926,29.989
1654560000000.0,2022-06-07 00:00:00,BALBEAR/USDT,2.61e-06,3.24e-06,2.21e-06,2.83e-06,11248409.893992933,31.833
1654473600000.0,2022-06-06 00:00:00,BALBEAR/USDT,2.76e-06,2.78e-06,2.32e-06,2.61e-06,43936781.609195404,114.675
1654387200000.0,2022-06-05 00:00:00,BALBEAR/USDT,4.1e-06,4.35e-06,2.62e-06,2.76e-06,72821086.95652175,200.9862
1654300800000.0,2022-06-04 00:00:00,BALBEAR/USDT,4.13e-06,4.56e-06,3.86e-06,4.1e-06,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,BALBEAR/USDT,3.69e-06,4.4e-06,3.69e-06,4.13e-06,0.0,0.0
1654128000000.0,2022-06-02 00:00:00,BALBEAR/USDT,4.26e-06,4.49e-06,3.57e-06,3.69e-06,10870000.000000002,40.1103
1654041600000.0,2022-06-01 00:00:00,BALBEAR/USDT,3.31e-06,4.51e-06,3.06e-06,4.26e-06,0.0,0.0
1653955200000.0,2022-05-31 00:00:00,BALBEAR/USDT,3.11e-06,3.62e-06,2.83e-06,3.31e-06,0.0,0.0
1653868800000.0,2022-05-30 00:00:00,BALBEAR/USDT,4.58e-06,4.62e-06,2.97e-06,3.11e-06,28904051.44694534,89.8916
1653782400000.0,2022-05-29 00:00:00,BALBEAR/USDT,5.07e-06,5.47e-06,4.58e-06,4.58e-06,5841091.703056768,26.7522
1653696000000.0,2022-05-28 00:00:00,BALBEAR/USDT,5.68e-06,6e-06,4.81e-06,5.07e-06,790000.0,4.0053
1653609600000.0,2022-05-27 00:00:00,BALBEAR/USDT,5.02e-06,5.94e-06,4.81e-06,5.68e-06,0.0,0.0
1653523200000.0,2022-05-26 00:00:00,BALBEAR/USDT,3.87e-06,5.42e-06,3.84e-06,5.02e-06,27255996.01593625,136.8251
1653436800000.0,2022-05-25 00:00:00,BALBEAR/USDT,3.87e-06,4.09e-06,3.56e-06,3.87e-06,0.0,0.0
1653350400000.0,2022-05-24 00:00:00,BALBEAR/USDT,4.09e-06,4.62e-06,3.64e-06,3.87e-06,0.0,0.0
1653264000000.0,2022-05-23 00:00:00,BALBEAR/USDT,3.47e-06,4.13e-06,3.11e-06,4.09e-06,492029.3398533008,2.0124
1653177600000.0,2022-05-22 00:00:00,BALBEAR/USDT,3.95e-06,4.2e-06,3.31e-06,3.47e-06,23589855.907780983,81.8568
1653091200000.0,2022-05-21 00:00:00,BALBEAR/USDT,3.56e-06,4.18e-06,3.56e-06,3.95e-06,0.0,0.0
1653004800000.0,2022-05-20 00:00:00,BALBEAR/USDT,3.56e-06,4.29e-06,3.37e-06,3.56e-06,10000.0,0.0356
1652918400000.0,2022-05-19 00:00:00,BALBEAR/USDT,3.63e-06,4.15e-06,3.23e-06,3.56e-06,22936404.494382024,81.6536
1652832000000.0,2022-05-18 00:00:00,BALBEAR/USDT,2.86e-06,3.67e-06,2.7e-06,3.63e-06,64382369.14600551,233.708
1652745600000.0,2022-05-17 00:00:00,BALBEAR/USDT,3.04e-06,3.21e-06,2.53e-06,2.86e-06,0.0,0.0
1652659200000.0,2022-05-16 00:00:00,BALBEAR/USDT,2.3e-06,3.05e-06,2.3e-06,3.04e-06,0.0,0.0
1652572800000.0,2022-05-15 00:00:00,BALBEAR/USDT,2.75e-06,2.97e-06,2.3e-06,2.3e-06,106521.73913043478,0.245
1652486400000.0,2022-05-14 00:00:00,BALBEAR/USDT,3.01e-06,3.48e-06,2.62e-06,2.75e-06,9832145.454545455,27.0384
1652400000000.0,2022-05-13 00:00:00,BALBEAR/USDT,3.68e-06,3.68e-06,2.69e-06,3.01e-06,8462724.252491694,25.4728
1652313600000.0,2022-05-12 00:00:00,BALBEAR/USDT,2.52e-06,4.61e-06,2.46e-06,3.68e-06,150108.69565217392,0.5524
1652227200000.0,2022-05-11 00:00:00,BALBEAR/USDT,2.06e-06,2.98e-06,1.88e-06,2.52e-06,1891269.8412698412,4.766
1652140800000.0,2022-05-10 00:00:00,BALBEAR/USDT,2.68e-06,2.91e-06,1.64e-06,2.06e-06,568747572.8155339,1171.62
1652054400000.0,2022-05-09 00:00:00,BALBEAR/USDT,1.86e-06,2.71e-06,1.76e-06,2.68e-06,1244074253.7313433,3334.119
1651968000000.0,2022-05-08 00:00:00,BALBEAR/USDT,1.63e-06,1.89e-06,1.56e-06,1.86e-06,0.0,0.0
1651881600000.0,2022-05-07 00:00:00,BALBEAR/USDT,1.46e-06,1.79e-06,1.37e-06,1.63e-06,0.0,0.0
1651795200000.0,2022-05-06 00:00:00,BALBEAR/USDT,1.47e-06,1.69e-06,1.34e-06,1.46e-06,0.0,0.0
1651708800000.0,2022-05-05 00:00:00,BALBEAR/USDT,1.22e-06,1.64e-06,1.17e-06,1.47e-06,0.0,0.0
1651622400000.0,2022-05-04 00:00:00,BALBEAR/USDT,1.89e-06,2.03e-06,1.19e-06,1.22e-06,5112295.081967213,6.237
1651536000000.0,2022-05-03 00:00:00,BALBEAR/USDT,1.87e-06,2.04e-06,1.73e-06,1.89e-06,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,BALBEAR/USDT,1.93e-06,2.24e-06,1.76e-06,1.87e-06,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,BALBEAR/USDT,2.31e-06,2.36e-06,1.88e-06,1.93e-06,0.0,0.0
1651276800000.0,2022-04-30 00:00:00,BALBEAR/USDT,1.68e-06,2.38e-06,1.6e-06,2.31e-06,4290909.090909092,9.912
1651190400000.0,2022-04-29 00:00:00,BALBEAR/USDT,1.53e-06,1.8e-06,1.48e-06,1.68e-06,952380.9523809524,1.6
1651104000000.0,2022-04-28 00:00:00,BALBEAR/USDT,1.43e-06,1.61e-06,1.37e-06,1.53e-06,0.0,0.0
1651017600000.0,2022-04-27 00:00:00,BALBEAR/USDT,1.41e-06,1.53e-06,1.25e-06,1.43e-06,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,BALBEAR/USDT,1.09e-06,1.43e-06,9e-07,1.41e-06,539131914.893617,760.176
1650844800000.0,2022-04-25 00:00:00,BALBEAR/USDT,1.55e-06,1.81e-06,1.06e-06,1.09e-06,219966972.47706425,239.764
1650758400000.0,2022-04-24 00:00:00,BALBEAR/USDT,1.47e-06,1.6e-06,1.35e-06,1.55e-06,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,BALBEAR/USDT,1.46e-06,1.53e-06,1.38e-06,1.47e-06,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,BALBEAR/USDT,1.38e-06,1.46e-06,1.23e-06,1.46e-06,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,BALBEAR/USDT,1.26e-06,1.39e-06,1.14e-06,1.38e-06,0.0,0.0
1650412800000.0,2022-04-20 00:00:00,BALBEAR/USDT,1.22e-06,1.35e-06,1.15e-06,1.26e-06,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,BALBEAR/USDT,1.51e-06,1.51e-06,1.21e-06,1.22e-06,2375409.836065574,2.898
1650240000000.0,2022-04-18 00:00:00,BALBEAR/USDT,1.69e-06,1.87e-06,1.5e-06,1.51e-06,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,BALBEAR/USDT,1.47e-06,1.71e-06,1.4e-06,1.69e-06,178698.224852071,0.302
1650067200000.0,2022-04-16 00:00:00,BALBEAR/USDT,1.45e-06,1.52e-06,1.41e-06,1.47e-06,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,BALBEAR/USDT,1.45e-06,1.53e-06,1.43e-06,1.45e-06,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,BALBEAR/USDT,1.36e-06,1.59e-06,1.26e-06,1.45e-06,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,BALBEAR/USDT,1.5e-06,1.63e-06,1.29e-06,1.36e-06,51300000.00000001,69.768
1649721600000.0,2022-04-12 00:00:00,BALBEAR/USDT,1.5e-06,1.69e-06,1.25e-06,1.5e-06,120648666.66666667,180.973
1649635200000.0,2022-04-11 00:00:00,BALBEAR/USDT,1.13e-06,1.56e-06,1.02e-06,1.5e-06,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,BALBEAR/USDT,9.5e-07,1.14e-06,9.5e-07,1.12e-06,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,BALBEAR/USDT,7.1e-07,9.7e-07,6.2e-07,9.5e-07,94769473.68421054,90.031
1649376000000.0,2022-04-08 00:00:00,BALBEAR/USDT,8.7e-07,8.8e-07,5.9e-07,7.1e-07,510209859.15492964,362.249
1649289600000.0,2022-04-07 00:00:00,BALBEAR/USDT,9.3e-07,1.1e-06,8.3e-07,8.7e-07,109245977.01149425,95.044
1649203200000.0,2022-04-06 00:00:00,BALBEAR/USDT,1.6e-06,1.95e-06,8.8e-07,9.3e-07,418148387.09677416,388.878
1649116800000.0,2022-04-05 00:00:00,BALBEAR/USDT,1.83e-06,1.87e-06,1.44e-06,1.6e-06,1840625.0,2.945
1649030400000.0,2022-04-04 00:00:00,BALBEAR/USDT,1.79e-06,2.03e-06,1.69e-06,1.83e-06,0.0,0.0
1648944000000.0,2022-04-03 00:00:00,BALBEAR/USDT,2e-06,2.08e-06,1.7e-06,1.79e-06,0.0,0.0
1648857600000.0,2022-04-02 00:00:00,BALBEAR/USDT,1.75e-06,2.06e-06,1.67e-06,2e-06,1963500.0,3.927
1648771200000.0,2022-04-01 00:00:00,BALBEAR/USDT,2.04e-06,2.19e-06,1.73e-06,1.75e-06,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,BALBEAR/USDT,1.66e-06,2.09e-06,1.59e-06,2.04e-06,39573529.41176471,80.73
1648598400000.0,2022-03-30 00:00:00,BALBEAR/USDT,2.72e-06,3.16e-06,1.43e-06,1.66e-06,187184939.75903612,310.727
1648512000000.0,2022-03-29 00:00:00,BALBEAR/USDT,3.31e-06,3.39e-06,2.4e-06,2.72e-06,0.0,0.0
1648425600000.0,2022-03-28 00:00:00,BALBEAR/USDT,3.18e-06,3.43e-06,2.78e-06,3.31e-06,0.0,0.0
1648339200000.0,2022-03-27 00:00:00,BALBEAR/USDT,4.12e-06,4.13e-06,3.1e-06,3.18e-06,0.0,0.0
1648252800000.0,2022-03-26 00:00:00,BALBEAR/USDT,4.44e-06,4.49e-06,4.06e-06,4.12e-06,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,BALBEAR/USDT,4.12e-06,4.53e-06,3.89e-06,4.44e-06,0.0,0.0
1648080000000.0,2022-03-24 00:00:00,BALBEAR/USDT,4.32e-06,4.54e-06,4e-06,4.12e-06,5790485.436893203,23.8568
1647993600000.0,2022-03-23 00:00:00,BALBEAR/USDT,5.37e-06,5.6e-06,4.29e-06,4.32e-06,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,BALBEAR/USDT,5.37e-06,5.51e-06,4.79e-06,5.37e-06,0.0,0.0
1647820800000.0,2022-03-21 00:00:00,BALBEAR/USDT,5.75e-06,5.87e-06,4.97e-06,5.37e-06,24573649.906890128,131.9605
1647734400000.0,2022-03-20 00:00:00,BALBEAR/USDT,4.81e-06,5.86e-06,4.68e-06,5.75e-06,175514469.5652174,1009.2082
1647648000000.0,2022-03-19 00:00:00,BALBEAR/USDT,5.85e-06,5.85e-06,4.48e-06,4.81e-06,205821.20582120583,0.99
1647561600000.0,2022-03-18 00:00:00,BALBEAR/USDT,6.46e-06,6.87e-06,5.74e-06,5.85e-06,32106752.136752136,187.8245
1647475200000.0,2022-03-17 00:00:00,BALBEAR/USDT,6.58e-06,6.74e-06,6.04e-06,6.46e-06,16888730.6501548,109.1012
1647388800000.0,2022-03-16 00:00:00,BALBEAR/USDT,7.15e-06,7.36e-06,5.97e-06,6.58e-06,39012993.920972645,256.7055
1647302400000.0,2022-03-15 00:00:00,BALBEAR/USDT,7.55e-06,8.08e-06,7e-06,7.15e-06,56197398.6013986,401.8114
1647216000000.0,2022-03-14 00:00:00,BALBEAR/USDT,8.54e-06,8.76e-06,7.36e-06,7.55e-06,7138543.046357616,53.896
1647129600000.0,2022-03-13 00:00:00,BALBEAR/USDT,7.98e-06,8.66e-06,7.65e-06,8.54e-06,0.0,0.0
1647043200000.0,2022-03-12 00:00:00,BALBEAR/USDT,7.8e-06,7.99e-06,7.43e-06,7.98e-06,301427857.14285713,2405.3943
1646956800000.0,2022-03-11 00:00:00,BALBEAR/USDT,7.17e-06,7.82e-06,6.68e-06,7.8e-06,599837820.5128205,4678.735
1646870400000.0,2022-03-10 00:00:00,BALBEAR/USDT,6.26e-06,7.7e-06,6.22e-06,7.17e-06,32489902.370990235,232.9526
1646784000000.0,2022-03-09 00:00:00,BALBEAR/USDT,7.59e-06,7.66e-06,5.74e-06,6.26e-06,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,BALBEAR/USDT,8.22e-06,8.26e-06,6.99e-06,7.59e-06,8285718.050065876,62.8886
1646611200000.0,2022-03-07 00:00:00,BALBEAR/USDT,8.13e-06,8.72e-06,7.12e-06,8.22e-06,5176423.357664234,42.5502
1646524800000.0,2022-03-06 00:00:00,BALBEAR/USDT,7.1e-06,8.14e-06,6.93e-06,8.13e-06,12042238.622386225,97.9034
