https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WSIENNA,Volume USDT
1661212800,2022-08-23 00:00:00,WSIENNA/USDT,0.8572,0.9413,0.837,0.9147,311933.8341,276749.59971278
1661126400,2022-08-22 00:00:00,WSIENNA/USDT,0.9154,0.9187,0.8411,0.8616,309727.7252,269005.6733424
1661040000,2022-08-21 00:00:00,WSIENNA/USDT,0.9006,0.9465,0.8888,0.9147,294803.09,269335.7771757
1660953600,2022-08-20 00:00:00,WSIENNA/USDT,0.8831,1.0024,0.8763,0.9034,313270.848,285699.7668784
1660867200,2022-08-19 00:00:00,WSIENNA/USDT,0.9768,1.1,0.8732,0.8833,277520.665,255193.53891325
1660780800,2022-08-18 00:00:00,WSIENNA/USDT,0.9057,1.0436,0.8888,0.9804,324505.5834,306838.08847748
1660694400,2022-08-17 00:00:00,WSIENNA/USDT,0.9003,0.9599,0.8752,0.9048,279921.6924,254783.29990696
1660608000,2022-08-16 00:00:00,WSIENNA/USDT,0.9015,0.9265,0.8761,0.9051,275437.3707,247504.47598792
1660521600,2022-08-15 00:00:00,WSIENNA/USDT,0.9275,0.9601,0.8801,0.9063,258090.6312,236523.28033993
1660435200,2022-08-14 00:00:00,WSIENNA/USDT,0.9424,1.1988,0.9039,0.9275,281724.0679,282049.54751148
1660348800,2022-08-13 00:00:00,WSIENNA/USDT,0.861,1.1988,0.8521,0.9448,371860.9054,346014.96603533
1660262400,2022-08-12 00:00:00,WSIENNA/USDT,0.8531,0.8762,0.8476,0.8551,33990.6802,29119.99098876
1660176000,2022-08-11 00:00:00,WSIENNA/USDT,0.8746,0.927,0.845,0.8567,287912.3411,251509.51219779
1660089600,2022-08-10 00:00:00,WSIENNA/USDT,0.8181,0.8897,0.797,0.8703,310251.5069,259093.46271263
1660003200,2022-08-09 00:00:00,WSIENNA/USDT,0.9215,0.9403,0.7969,0.8181,310776.0797,261816.73333292
1659916800,2022-08-08 00:00:00,WSIENNA/USDT,0.8174,1.04,0.7899,0.9214,369875.88547804,326434.376695604772
1659830400,2022-08-07 00:00:00,WSIENNA/USDT,0.8058,0.889,0.7387,0.8225,330979.5453,268426.5727143
1659744000,2022-08-06 00:00:00,WSIENNA/USDT,0.7663,1.453,0.7302,0.8085,989353.25069007,945376.794115114826
1659657600,2022-08-05 00:00:00,WSIENNA/USDT,0.6971,0.8089,0.676,0.7688,262856.5585,191402.27369947
1659571200,2022-08-04 00:00:00,WSIENNA/USDT,0.7086,0.7235,0.6712,0.6975,44034.2643,30657.91947773
1659484800,2022-08-03 00:00:00,WSIENNA/USDT,0.7324,0.7536,0.691,0.7082,17936.0263,12886.15280337
1659398400,2022-08-02 00:00:00,WSIENNA/USDT,0.7316,0.7538,0.7123,0.729,8956.5607,6524.63018136
1659312000,2022-08-01 00:00:00,WSIENNA/USDT,0.7251,0.7577,0.7077,0.7317,85361.7151,61953.53765499
1659225600,2022-07-31 00:00:00,WSIENNA/USDT,0.7353,0.7524,0.705,0.727,21264.3153,15409.46776919
1659139200,2022-07-30 00:00:00,WSIENNA/USDT,0.7383,0.8665,0.7301,0.7302,44029.4396,33765.83717291
1659052800,2022-07-29 00:00:00,WSIENNA/USDT,0.7347,0.7764,0.7003,0.7382,91188.0631,65504.63349772
1658966400,2022-07-28 00:00:00,WSIENNA/USDT,0.7193,0.7954,0.6853,0.7353,42054.1985,30227.0166345
1658880000,2022-07-27 00:00:00,WSIENNA/USDT,0.7016,0.7499,0.6901,0.7162,245069.1818,173353.7123259
1658793600,2022-07-26 00:00:00,WSIENNA/USDT,0.6679,0.7303,0.6636,0.7062,257999.9977,178044.86473648
1658707200,2022-07-25 00:00:00,WSIENNA/USDT,0.7434,0.7434,0.656,0.6674,405186.2214,276778.35557659
1658620800,2022-07-24 00:00:00,WSIENNA/USDT,0.7337,0.7593,0.7219,0.7401,20344.477,14870.9526965
1658534400,2022-07-23 00:00:00,WSIENNA/USDT,0.7435,0.7934,0.7337,0.7337,26747.7852,19946.17803275
1658448000,2022-07-22 00:00:00,WSIENNA/USDT,0.746,0.7703,0.7318,0.7436,21870.7351,16287.69104256
1658361600,2022-07-21 00:00:00,WSIENNA/USDT,0.7707,0.7878,0.7376,0.7474,281582.3121,212141.37242202
1658275200,2022-07-20 00:00:00,WSIENNA/USDT,0.7975,0.8491,0.768,0.7691,290106.45314344,231322.653869848883
1658188800,2022-07-19 00:00:00,WSIENNA/USDT,0.7885,0.8498,0.7577,0.8016,311340.33198718,244164.261944785401
1658102400,2022-07-18 00:00:00,WSIENNA/USDT,0.7877,0.8282,0.7598,0.7897,24832.52616569,19336.716281925235
1658016000,2022-07-17 00:00:00,WSIENNA/USDT,0.7274,0.8594,0.7001,0.7818,60845.06526129,47630.86315102579
1657929600,2022-07-16 00:00:00,WSIENNA/USDT,0.7002,0.7504,0.6801,0.73,29252.83019148,21129.647863238513
1657843200,2022-07-15 00:00:00,WSIENNA/USDT,0.7122,0.8468,0.6564,0.6984,124698.10117638,89272.894788655227
1657756800,2022-07-14 00:00:00,WSIENNA/USDT,0.7195,0.745,0.69,0.7122,329934.65547844,235904.187920301375
1657670400,2022-07-13 00:00:00,WSIENNA/USDT,0.7577,0.7641,0.6664,0.7195,188798.40872988,132104.452050701132
1657584000,2022-07-12 00:00:00,WSIENNA/USDT,0.7019,0.91,0.6484,0.7576,390911.72879592,303802.378172861956
1657497600,2022-07-11 00:00:00,WSIENNA/USDT,0.6599,0.742,0.6302,0.7034,97124.50993427,66499.678162742932
1657411200,2022-07-10 00:00:00,WSIENNA/USDT,0.7102,0.7215,0.651,0.6645,50551.40447705,34827.443604860088
1657324800,2022-07-09 00:00:00,WSIENNA/USDT,0.735,0.7929,0.69,0.7102,212167.46002165,157269.887446144525
1657238400,2022-07-08 00:00:00,WSIENNA/USDT,0.8393,0.8393,0.706,0.7346,460346.8219274,348785.265371587957
1657152000,2022-07-07 00:00:00,WSIENNA/USDT,0.9285,1.0382,0.7378,0.8393,684655.64785444,579547.449737073124
1657065600,2022-07-06 00:00:00,WSIENNA/USDT,0.9476,0.9521,0.904,0.9281,13383.92979088,12405.519367651557
1656979200,2022-07-05 00:00:00,WSIENNA/USDT,0.9479,0.9775,0.9274,0.9482,6304.31503729,6016.443864216335
1656892800,2022-07-04 00:00:00,WSIENNA/USDT,0.9367,0.9831,0.921,0.9414,19608.33110913,18352.628356543058
1656806400,2022-07-03 00:00:00,WSIENNA/USDT,0.9355,0.9479,0.9214,0.9335,13156.05086211,12381.198058304911
1656720000,2022-07-02 00:00:00,WSIENNA/USDT,0.9233,0.9483,0.9214,0.9313,12062.97261562,11173.806654693512
1656633600,2022-07-01 00:00:00,WSIENNA/USDT,0.9395,0.9807,0.9214,0.9214,27648.69950639,25789.549983522917
1656547200,2022-06-30 00:00:00,WSIENNA/USDT,0.9658,0.97,0.9214,0.9298,30544.54435243,28728.89432268998
1656460800,2022-06-29 00:00:00,WSIENNA/USDT,0.9805,1.02,0.9356,0.9648,31609.01567967,30190.11768052892
1656374400,2022-06-28 00:00:00,WSIENNA/USDT,0.9869,1.0397,0.9758,0.9814,14803.47134542,14901.732638071647
1656288000,2022-06-27 00:00:00,WSIENNA/USDT,1.026,1.045,0.9752,0.9879,15180.19524304,15332.607458126143
1656201600,2022-06-26 00:00:00,WSIENNA/USDT,1.0373,1.051,0.97,1.0373,21578.89344704,21649.570583591407
1656115200,2022-06-25 00:00:00,WSIENNA/USDT,0.9855,1.1345,0.9498,1.0425,111623.21486099,113870.659701722925
1656028800,2022-06-24 00:00:00,WSIENNA/USDT,0.9573,1.0229,0.9516,0.9817,29090.76865685,28599.837325876198
1655942400,2022-06-23 00:00:00,WSIENNA/USDT,0.9647,1.0144,0.9498,0.9554,28706.01553945,27868.744624808783
1655856000,2022-06-22 00:00:00,WSIENNA/USDT,0.9952,1.0165,0.9498,0.9698,29523.53449843,28452.610892782752
1655769600,2022-06-21 00:00:00,WSIENNA/USDT,1.0168,1.0598,0.9742,0.9898,19947.33211338,20230.361408731644
1655683200,2022-06-20 00:00:00,WSIENNA/USDT,0.9918,1.0952,0.966,1.0177,52124.68310803,53568.45324048895
1655596800,2022-06-19 00:00:00,WSIENNA/USDT,0.9985,1.0385,0.9498,0.9918,37334.71427907,36318.459124972652
1655510400,2022-06-18 00:00:00,WSIENNA/USDT,1.0184,1.3,0.964,0.9966,195656.07338566,203808.65450599103
1655424000,2022-06-17 00:00:00,WSIENNA/USDT,1.0095,1.089,0.9802,1.0183,63187.35254017,65283.890524172371
1655337600,2022-06-16 00:00:00,WSIENNA/USDT,1.0362,1.099,0.9783,1.0093,59677.05006166,60973.50671743772
1655251200,2022-06-15 00:00:00,WSIENNA/USDT,1.0162,1.0789,0.9783,1.0357,68080.66529429,68800.35698453866
1655164800,2022-06-14 00:00:00,WSIENNA/USDT,1.0124,1.2,0.9925,1.0014,149021.93793153,158937.89959320168
1655078400,2022-06-13 00:00:00,WSIENNA/USDT,1.052,1.3582,0.9925,1.0137,131120.55238208,141016.531408317397
1654992000,2022-06-12 00:00:00,WSIENNA/USDT,1.0605,1.1441,1.0067,1.0523,49483.87194245,51984.18381942187
1654905600,2022-06-11 00:00:00,WSIENNA/USDT,1.1683,1.693,1.04,1.045,183613.27126228,232662.092586368365
1654819200,2022-06-10 00:00:00,WSIENNA/USDT,1.1796,1.2425,1.1515,1.1744,61029.56271841,71847.521102437256
1654732800,2022-06-09 00:00:00,WSIENNA/USDT,1.3727,1.521,1.1688,1.1786,267260.28226967,347418.808212577889
1654646400,2022-06-08 00:00:00,WSIENNA/USDT,1.1204,2.8,1.039,1.37,786564.48070821,1185424.563457814646
1654560000,2022-06-07 00:00:00,WSIENNA/USDT,1.0402,1.55,1.0213,1.1085,234600.86001973,281297.599079872106
1654473600,2022-06-06 00:00:00,WSIENNA/USDT,1.0561,1.092,1.0209,1.0402,15690.9218216,16371.319242790669
1654387200,2022-06-05 00:00:00,WSIENNA/USDT,1.0874,1.14,1.0352,1.0568,36658.87711844,39156.244489046616
1654300800,2022-06-04 00:00:00,WSIENNA/USDT,1.0853,1.1916,1.0398,1.0927,184072.47262371,205090.372122765623
1654214400,2022-06-03 00:00:00,WSIENNA/USDT,1.0653,1.6954,1.0352,1.0806,341384.1541221,417749.677067002424
1654128000,2022-06-02 00:00:00,WSIENNA/USDT,1.0752,1.1916,1.0494,1.0731,263099.41739608,282220.363176451508
1654041600,2022-06-01 00:00:00,WSIENNA/USDT,1.1275,1.2602,1.053,1.0727,3940.68175211,4381.204865286597
1653955200,2022-05-31 00:00:00,WSIENNA/USDT,1.1238,1.2175,1.0678,1.1053,10281.1093367,11836.05435652592
1653868800,2022-05-30 00:00:00,WSIENNA/USDT,1.0515,1.1598,1.0362,1.1058,8582.61262126,9580.51640808079
1653782400,2022-05-29 00:00:00,WSIENNA/USDT,1.0684,1.0891,1.0515,1.0515,1333.82305629,1409.011301076512
1653696000,2022-05-28 00:00:00,WSIENNA/USDT,1.2006,1.2831,1.0515,1.069,7882.866202,8743.823918900042
1653609600,2022-05-27 00:00:00,WSIENNA/USDT,1.1768,1.3496,1.1543,1.1997,14136.94949811,17326.728471520035
1653523200,2022-05-26 00:00:00,WSIENNA/USDT,1.2016,1.2297,1.1543,1.1749,20700.7013656,24760.180487139783
1653436800,2022-05-25 00:00:00,WSIENNA/USDT,1.2264,1.2396,1.1624,1.2102,172459.16825705,208492.479465960052
1653350400,2022-05-24 00:00:00,WSIENNA/USDT,1.266,1.4127,1.1789,1.2364,106013.17860215,134785.78874353739
1653264000,2022-05-23 00:00:00,WSIENNA/USDT,1.2684,1.4609,1.2454,1.278,65334.49818269,85362.052225020254
1653177600,2022-05-22 00:00:00,WSIENNA/USDT,1.325,1.3407,1.2322,1.2689,56115.5448258,72000.901636430354
1653091200,2022-05-21 00:00:00,WSIENNA/USDT,1.2749,1.4569,1.2448,1.3251,135736.78921657,176976.03425584834
1653004800,2022-05-20 00:00:00,WSIENNA/USDT,1.3269,1.4363,1.2145,1.2671,225215.94404245,288064.854754095115
1652918400,2022-05-19 00:00:00,WSIENNA/USDT,1.3576,1.5112,1.155,1.3368,370712.84297527,464232.474219708639
1652832000,2022-05-18 00:00:00,WSIENNA/USDT,1.4433,1.4477,1.3487,1.3574,3845.08430206,5381.661547407102
1652745600,2022-05-17 00:00:00,WSIENNA/USDT,1.3546,1.5144,1.3513,1.4213,4244.83928825,6018.3101942658
1652659200,2022-05-16 00:00:00,WSIENNA/USDT,1.4189,1.4486,1.3223,1.3283,2369.88219664,3259.7107892195
1652572800,2022-05-15 00:00:00,WSIENNA/USDT,1.322,1.4904,1.322,1.415,4361.00227222,6085.939083018049
1652486400,2022-05-14 00:00:00,WSIENNA/USDT,1.4928,1.5706,1.28,1.3184,1492.78110073,2060.065782817478
1652400000,2022-05-13 00:00:00,WSIENNA/USDT,1.5944,1.6167,1.4932,1.4932,2089.17966487,3293.050684688664
1652313600,2022-05-12 00:00:00,WSIENNA/USDT,1.4936,1.7714,1.4619,1.5933,5765.26309743,9119.745628950798
1652227200,2022-05-11 00:00:00,WSIENNA/USDT,2.1255,2.3114,1.2745,1.4777,4822.28986457,8958.632146995361
1652140800,2022-05-10 00:00:00,WSIENNA/USDT,2.2213,2.5654,2.1053,2.3108,4274.43740804,9712.852102543827
1652054400,2022-05-09 00:00:00,WSIENNA/USDT,2.7062,2.74,2.3001,2.3116,4299.63620377,11044.841530466977
1651968000,2022-05-08 00:00:00,WSIENNA/USDT,2.8232,2.8914,2.7048,2.7061,1667.79645327,4653.856094827683
1651881600,2022-05-07 00:00:00,WSIENNA/USDT,2.8374,2.8696,2.786,2.8184,798.06843685,2259.734807121234
1651795200,2022-05-06 00:00:00,WSIENNA/USDT,2.878,2.9217,2.8265,2.8374,554.29784869,1602.142526533938
1651708800,2022-05-05 00:00:00,WSIENNA/USDT,3.229,3.3794,2.8671,2.878,1910.33080104,5738.268435704902
1651622400,2022-05-04 00:00:00,WSIENNA/USDT,2.9766,3.32,2.9641,3.2266,3165.06816548,9951.012431636776
1651536000,2022-05-03 00:00:00,WSIENNA/USDT,3.1131,3.1843,2.9481,2.9655,2407.7223159,7377.52801337658
1651449600,2022-05-02 00:00:00,WSIENNA/USDT,3.5572,3.6094,2.9424,3.1148,7059.96708115,23599.521765176696
1651363200,2022-05-01 00:00:00,WSIENNA/USDT,3.7707,3.804,3.4737,3.5572,1676.07490355,6003.474486073439
1651276800,2022-04-30 00:00:00,WSIENNA/USDT,4.141,4.141,3.583,3.7678,16492.50017327,64460.914651042566
1651190400,2022-04-29 00:00:00,WSIENNA/USDT,4.3148,4.4682,4.0383,4.1136,2127.27344274,8754.605542139695
1651104000,2022-04-28 00:00:00,WSIENNA/USDT,4.1084,4.3867,4.0614,4.2853,581.35711271,2398.819563413847
1651017600,2022-04-27 00:00:00,WSIENNA/USDT,4.0971,4.2308,4.0614,4.1084,926.08232935,3793.600730192795
1650931200,2022-04-26 00:00:00,WSIENNA/USDT,4.173,4.3697,4.0971,4.0971,1371.45019795,5739.277480216445
1650844800,2022-04-25 00:00:00,WSIENNA/USDT,4.408,4.408,4.0971,4.1772,9110.66333647,38215.798458692994
1650758400,2022-04-24 00:00:00,WSIENNA/USDT,4.4063,4.4758,4.3162,4.408,748.15983559,3296.252219729239
1650672000,2022-04-23 00:00:00,WSIENNA/USDT,4.4539,4.4562,4.3511,4.4011,241.83707172,1069.29487960599
1650585600,2022-04-22 00:00:00,WSIENNA/USDT,4.4328,4.476,4.3351,4.4401,1359.62835596,6026.660571482967
1650499200,2022-04-21 00:00:00,WSIENNA/USDT,4.4953,4.6384,4.3631,4.4338,1542.14424759,6885.505134354096
1650412800,2022-04-20 00:00:00,WSIENNA/USDT,4.6154,4.701,4.3241,4.4997,2383.36077193,10851.140876202628
1650326400,2022-04-19 00:00:00,WSIENNA/USDT,4.5521,5.746,4.4259,4.6063,8373.53306292,39945.301315317535
1650240000,2022-04-18 00:00:00,WSIENNA/USDT,4.5214,4.6618,4.4233,4.5418,1299.78876282,5898.203040720844
1650153600,2022-04-17 00:00:00,WSIENNA/USDT,4.4995,4.6326,4.4691,4.522,959.48283962,4353.819296834768
1650067200,2022-04-16 00:00:00,WSIENNA/USDT,4.586,4.6344,4.4795,4.493,692.51309855,3134.418370282964
1649980800,2022-04-15 00:00:00,WSIENNA/USDT,4.6616,4.6618,4.5509,4.6349,982.65942957,4559.381866665625
1649894400,2022-04-14 00:00:00,WSIENNA/USDT,4.8244,4.9144,4.62,4.6616,2173.1895,10336.89187427
1649808000,2022-04-13 00:00:00,WSIENNA/USDT,4.9459,5.0645,4.8216,4.823,2965.20039605,14497.013562491539
1649721600,2022-04-12 00:00:00,WSIENNA/USDT,4.9631,5.052,4.8716,4.9641,1420.30967405,6973.57299905635
1649635200,2022-04-11 00:00:00,WSIENNA/USDT,5.2322,5.2993,4.8716,4.9294,2635.09718346,13347.76207016137
1649548800,2022-04-10 00:00:00,WSIENNA/USDT,5.1738,5.298,5.1345,5.258,1193.31518128,6229.393980266677
1649462400,2022-04-09 00:00:00,WSIENNA/USDT,5.2412,5.3,5.148,5.1967,2924.49006287,15402.690661963339
1649376000,2022-04-08 00:00:00,WSIENNA/USDT,5.5377,5.9999,5.1968,5.244,9820.0998267,54047.856678686272
1649289600,2022-04-07 00:00:00,WSIENNA/USDT,5.3437,5.5888,5.3,5.5345,1885.4032372,10222.541724096329
1649203200,2022-04-06 00:00:00,WSIENNA/USDT,5.6568,5.6568,5.1775,5.3485,3518.15983799,19201.063538714642
1649116800,2022-04-05 00:00:00,WSIENNA/USDT,5.8825,6.1268,5.5501,5.6497,5265.02386385,30320.587798190578
1649030400,2022-04-04 00:00:00,WSIENNA/USDT,6.1435,6.332,5.7,5.89,5523.41584495,32887.88291372279
1648944000,2022-04-03 00:00:00,WSIENNA/USDT,6.1522,6.6017,5.7171,6.1396,6680.24735438,40824.3507048034
1648857600,2022-04-02 00:00:00,WSIENNA/USDT,5.5201,6.6245,5.5132,6.1473,14126.37137011,84255.533771416672
1648771200,2022-04-01 00:00:00,WSIENNA/USDT,5.5559,5.6905,4.8907,5.5239,11289.06883338,60661.701009468715
1648684800,2022-03-31 00:00:00,WSIENNA/USDT,5.7587,6.1808,5.459,5.557,28126.96685986,163851.637591978319
1648598400,2022-03-30 00:00:00,WSIENNA/USDT,5.3399,5.9177,5.1759,5.724,22041.52678921,121168.146725988586
1648512000,2022-03-29 00:00:00,WSIENNA/USDT,5.32,5.4283,5.2,5.3399,6289.92654334,33457.473107831854
1648425600,2022-03-28 00:00:00,WSIENNA/USDT,5.1982,5.6546,5.1982,5.3244,53932.16933681,292232.635468775312
1648339200,2022-03-27 00:00:00,WSIENNA/USDT,4.998,5.3271,4.8064,5.2216,49091.06317603,251538.86196439234
1648252800,2022-03-26 00:00:00,WSIENNA/USDT,5.0998,5.1039,4.8446,5.0021,54769.79433793,273137.151982228973
1648166400,2022-03-25 00:00:00,WSIENNA/USDT,5.0506,5.2799,4.9446,5.0897,52902.52853722,269014.292850607583
1648080000,2022-03-24 00:00:00,WSIENNA/USDT,4.869,5.5089,4.8504,5.0473,49222.60091994,252068.5309126227
1647993600,2022-03-23 00:00:00,WSIENNA/USDT,4.8802,5.14,4.8106,4.8581,46023.7986154,227171.810147814351
1647907200,2022-03-22 00:00:00,WSIENNA/USDT,4.5088,5.3038,4.446,4.8707,54331.54061771,258769.654384793199
1647820800,2022-03-21 00:00:00,WSIENNA/USDT,4.5005,4.5671,4.4044,4.5091,34878.13409586,156540.08366292727
1647734400,2022-03-20 00:00:00,WSIENNA/USDT,4.5933,4.6379,4.3089,4.5088,58754.29223567,261081.961430661939
1647648000,2022-03-19 00:00:00,WSIENNA/USDT,4.4077,4.6344,4.3939,4.5956,41699.03213593,188696.446511166939
1647561600,2022-03-18 00:00:00,WSIENNA/USDT,4.5272,4.5505,4.3945,4.4344,38800.32040002,174036.885485046345
1647475200,2022-03-17 00:00:00,WSIENNA/USDT,4.5156,4.6852,4.38,4.536,52855.75042327,237194.565888641151
1647388800,2022-03-16 00:00:00,WSIENNA/USDT,4.4564,4.62,4.3089,4.5011,64645.42719792,288931.545463814072
1647302400,2022-03-15 00:00:00,WSIENNA/USDT,4.6725,4.7567,4.4449,4.454,56035.39090829,258430.897903469386
1647216000,2022-03-14 00:00:00,WSIENNA/USDT,4.6526,4.7944,4.518,4.661,58550.55006962,272653.004653423064
1647129600,2022-03-13 00:00:00,WSIENNA/USDT,4.7658,4.8731,4.6197,4.6464,82089.70879012,389404.934169392479
1647043200,2022-03-12 00:00:00,WSIENNA/USDT,4.8192,4.9179,4.61,4.7618,78439.30988832,376225.255774568924
1646956800,2022-03-11 00:00:00,WSIENNA/USDT,4.6865,4.9417,4.61,4.8185,75078.23666426,355994.512003811568
1646870400,2022-03-10 00:00:00,WSIENNA/USDT,4.7403,4.8049,4.5592,4.6965,52442.25786152,245957.822986131726
1646784000,2022-03-09 00:00:00,WSIENNA/USDT,4.5984,5.2587,4.5602,4.7403,72506.44836264,359453.14791761224
1646697600,2022-03-08 00:00:00,WSIENNA/USDT,4.7615,4.7999,4.4544,4.5839,79935.69837382,370095.55349423673
1646611200,2022-03-07 00:00:00,WSIENNA/USDT,4.9696,5.0541,4.7229,4.7697,74949.48811371,361545.089526212329
1646524800,2022-03-06 00:00:00,WSIENNA/USDT,5.0367,5.1358,4.8942,4.9598,66851.68607128,336739.891694299422
1646438400,2022-03-05 00:00:00,WSIENNA/USDT,4.978,5.2537,4.8981,5.0649,57974.61119216,291973.697054365283
1646352000,2022-03-04 00:00:00,WSIENNA/USDT,5.0331,5.0643,4.9107,4.9792,52803.7062614,264175.916270457616
1646265600,2022-03-03 00:00:00,WSIENNA/USDT,5.3458,5.4475,4.8625,5.0588,73208.48848451,374013.904115018419
1646179200,2022-03-02 00:00:00,WSIENNA/USDT,5.3582,5.513,5.2573,5.3459,3363.63085363,18041.787509959323
1646092800,2022-03-01 00:00:00,WSIENNA/USDT,5.4793,5.6225,5.3253,5.3584,7051.74921197,38330.514821628133
1646006400,2022-02-28 00:00:00,WSIENNA/USDT,5.357,5.7421,5.2724,5.4262,10239.15618412,55097.5073636565
1645920000,2022-02-27 00:00:00,WSIENNA/USDT,5.4086,5.9865,5.2791,5.3432,58503.87731169,319066.315469196382
1645833600,2022-02-26 00:00:00,WSIENNA/USDT,5.3171,5.5,5.257,5.4075,51083.31452988,271790.60767406421
1645747200,2022-02-25 00:00:00,WSIENNA/USDT,4.896,5.3172,4.866,5.3171,66084.26427453,335832.467510353694
1645660800,2022-02-24 00:00:00,WSIENNA/USDT,5.1935,5.4205,4.6948,4.9342,34698.53127426,172035.191093724786
1645574400,2022-02-23 00:00:00,WSIENNA/USDT,4.989,5.3498,4.8777,5.1109,44059.4195485,228291.24609745617
1645488000,2022-02-22 00:00:00,WSIENNA/USDT,5.3621,5.5132,4.8541,5.0499,48663.58780757,257301.120673447972
1645401600,2022-02-21 00:00:00,WSIENNA/USDT,5.6352,5.6979,5.3621,5.3689,45642.64473171,250293.483787348939
1645315200,2022-02-20 00:00:00,WSIENNA/USDT,5.8074,6.3607,5.449,5.6482,44780.78717949,255633.627773359263
1645228800,2022-02-19 00:00:00,WSIENNA/USDT,6.0095,6.2404,5.781,5.8393,43485.48717457,256786.929707016839
1645142400,2022-02-18 00:00:00,WSIENNA/USDT,6.4755,6.5217,5.9287,6.006,42205.91644189,263757.653655646505
1645056000,2022-02-17 00:00:00,WSIENNA/USDT,7.1282,7.2716,6.4426,6.5217,64090.74776729,434613.029556085562
1644969600,2022-02-16 00:00:00,WSIENNA/USDT,7.4151,7.4151,6.9442,7.1282,2076.88060832,15016.962669103418
1644883200,2022-02-15 00:00:00,WSIENNA/USDT,7.5106,8.4494,7.12,7.4155,11685.30857059,86889.342147704594
1644796800,2022-02-14 00:00:00,WSIENNA/USDT,7.96,8.04,7.48,7.5106,1110.86331046,8631.747263546743
1644710400,2022-02-13 00:00:00,WSIENNA/USDT,7.886,8.019,7.7444,7.96,1238.97358867,9772.925240618796
1644624000,2022-02-12 00:00:00,WSIENNA/USDT,7.956,7.989,7.3286,7.886,3124.91397927,24259.958113866368
1644537600,2022-02-11 00:00:00,WSIENNA/USDT,8.5652,8.5652,7.8374,7.956,2148.8925618,17603.775014179213
1644451200,2022-02-10 00:00:00,WSIENNA/USDT,8.8436,8.9642,8.3146,8.5664,1463.91217863,12607.649445639663
