https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume EUR
1658448000,2022-07-22 00:00:00,BAT/EUR,0.39900,0.40897,0.37619,0.37991,27743.32702371,10539.967369577667
1658361600,2022-07-21 00:00:00,BAT/EUR,0.38216,0.39363,0.37194,0.38918,18814.15170162,7322.091559236473
1658275200,2022-07-20 00:00:00,BAT/EUR,0.42554,0.42922,0.38754,0.39310,45640.29685410,17941.20069334671
1658188800,2022-07-19 00:00:00,BAT/EUR,0.40900,0.42900,0.40900,0.42348,33998.68306710,14397.762305255508
1658102400,2022-07-18 00:00:00,BAT/EUR,0.38900,0.41200,0.38900,0.40428,20981.80009657,8482.52214304132
1658016000,2022-07-17 00:00:00,BAT/EUR,0.39158,0.40000,0.38092,0.38586,15461.71426719,5966.057067137933
1657929600,2022-07-16 00:00:00,BAT/EUR,0.38380,0.39914,0.38287,0.39092,6085.55529919,2378.965277559355
1657843200,2022-07-15 00:00:00,BAT/EUR,0.38793,0.39514,0.38271,0.38621,7797.28019453,3011.387583929431
1657756800,2022-07-14 00:00:00,BAT/EUR,0.38077,0.38210,0.36011,0.38072,2235.57061481,851.1264444704632
1657670400,2022-07-13 00:00:00,BAT/EUR,0.37251,0.37298,0.35000,0.37100,5500.93328035,2040.84624700985
1657584000,2022-07-12 00:00:00,BAT/EUR,0.37172,0.38371,0.36494,0.36993,9466.24428845,3501.847749626308
1657497600,2022-07-11 00:00:00,BAT/EUR,0.39586,0.39586,0.37011,0.37011,133893.99029802,49555.50474920018
1657411200,2022-07-10 00:00:00,BAT/EUR,0.41858,0.41982,0.39771,0.39994,39690.61039335,15873.862720716399
1657324800,2022-07-09 00:00:00,BAT/EUR,0.43223,0.43223,0.42000,0.42445,167734.47677244,71194.89866606214
1657238400,2022-07-08 00:00:00,BAT/EUR,0.44134,0.44946,0.42290,0.42509,148254.04571797,63021.312294251875
1657152000,2022-07-07 00:00:00,BAT/EUR,0.43819,0.44796,0.43485,0.44384,16138.55098304,7162.934468312474
1657065600,2022-07-06 00:00:00,BAT/EUR,0.42943,0.43324,0.41794,0.43290,48382.84293534,20944.932706708685
1656979200,2022-07-05 00:00:00,BAT/EUR,0.39000,0.44238,0.39000,0.42818,82246.78753039,35216.42948476239
1656892800,2022-07-04 00:00:00,BAT/EUR,0.37000,0.39000,0.36979,0.38853,219053.91430055,85109.01732319269
1656806400,2022-07-03 00:00:00,BAT/EUR,0.38874,0.38874,0.37378,0.38294,14510.07039142,5556.486355690375
1656720000,2022-07-02 00:00:00,BAT/EUR,0.38437,0.39925,0.37929,0.39575,3102.56324866,1227.8394056571951
1656633600,2022-07-01 00:00:00,BAT/EUR,0.37396,0.39947,0.36598,0.38495,26285.26461463,10118.51261340182
1656547200,2022-06-30 00:00:00,BAT/EUR,0.36127,0.37563,0.33730,0.37403,228269.99134051,85379.82486109095
1656460800,2022-06-29 00:00:00,BAT/EUR,0.34864,0.37203,0.34552,0.36797,111603.53683935,41066.75345077562
1656374400,2022-06-28 00:00:00,BAT/EUR,0.38260,0.38276,0.35000,0.35141,112756.55933274,39623.78251511816
1656288000,2022-06-27 00:00:00,BAT/EUR,0.37946,0.38652,0.36233,0.37042,34584.81995910,12810.909009249823
1656201600,2022-06-26 00:00:00,BAT/EUR,0.39668,0.40439,0.37593,0.37601,25540.14082955,9603.348353319096
1656115200,2022-06-25 00:00:00,BAT/EUR,0.40433,0.41386,0.38294,0.40213,26086.73887164,10490.260302452592
1656028800,2022-06-24 00:00:00,BAT/EUR,0.38900,0.41679,0.38699,0.41144,19717.44253367,8112.544556053184
1655942400,2022-06-23 00:00:00,BAT/EUR,0.35411,0.38804,0.35411,0.38804,105686.78086832,41010.69844814289
1655856000,2022-06-22 00:00:00,BAT/EUR,0.35070,0.37100,0.33804,0.34567,21982.93920024,7598.842593346961
1655769600,2022-06-21 00:00:00,BAT/EUR,0.34900,0.38017,0.34522,0.35037,205937.28672139,72154.24714857341
1655683200,2022-06-20 00:00:00,BAT/EUR,0.33230,0.36493,0.33198,0.33573,28931.84941732,9713.289804876844
1655596800,2022-06-19 00:00:00,BAT/EUR,0.28566,0.32900,0.28310,0.32300,7584.52489074,2449.8015397090203
1655510400,2022-06-18 00:00:00,BAT/EUR,0.32295,0.32295,0.28011,0.29400,110695.78769140,32544.561581271595
1655424000,2022-06-17 00:00:00,BAT/EUR,0.29920,0.32816,0.29920,0.31911,131788.31266752,42054.9684553323
1655337600,2022-06-16 00:00:00,BAT/EUR,0.34900,0.34900,0.29535,0.29535,23147.85265914,6836.718282876999
1655251200,2022-06-15 00:00:00,BAT/EUR,0.27011,0.34695,0.27011,0.34534,105055.63953084,36279.91455558028
1655164800,2022-06-14 00:00:00,BAT/EUR,0.25000,0.27900,0.24879,0.27900,19263.95246293,5374.64273715747
1655078400,2022-06-13 00:00:00,BAT/EUR,0.29011,0.29058,0.25452,0.27095,54985.97443906,14898.449774263308
1654992000,2022-06-12 00:00:00,BAT/EUR,0.31179,0.31800,0.29204,0.29204,59614.42552808,17409.796831220483
1654905600,2022-06-11 00:00:00,BAT/EUR,0.35203,0.35203,0.31547,0.31829,12941.73269926,4119.224100847466
1654819200,2022-06-10 00:00:00,BAT/EUR,0.36256,0.37365,0.34569,0.35147,21017.14344063,7386.895405078226
1654732800,2022-06-09 00:00:00,BAT/EUR,0.36511,0.38400,0.36255,0.37011,33290.41236277,12321.114519584806
1654646400,2022-06-08 00:00:00,BAT/EUR,0.37900,0.37900,0.36371,0.37219,20850.25805210,7760.2575444111
1654560000,2022-06-07 00:00:00,BAT/EUR,0.37011,0.37327,0.34890,0.36900,63565.96463381,23455.84094987589
1654473600,2022-06-06 00:00:00,BAT/EUR,0.36300,0.38900,0.36300,0.37666,14252.17040394,5368.22250434804
1654387200,2022-06-05 00:00:00,BAT/EUR,0.35356,0.36188,0.35111,0.35990,27452.96314744,9880.321436763656
1654300800,2022-06-04 00:00:00,BAT/EUR,0.35294,0.35800,0.34511,0.35800,6586.10736314,2357.82643600412
1654214400,2022-06-03 00:00:00,BAT/EUR,0.37291,0.37291,0.34556,0.35400,15169.86971209,5370.13387807986
1654128000,2022-06-02 00:00:00,BAT/EUR,0.35803,0.37171,0.35544,0.37171,7679.87389001,2854.685923655617
1654041600,2022-06-01 00:00:00,BAT/EUR,0.37773,0.39400,0.35000,0.35900,54851.50490937,19691.690262463828
1653955200,2022-05-31 00:00:00,BAT/EUR,0.37700,0.38212,0.36471,0.37641,55336.12246265,20829.069856166087
1653868800,2022-05-30 00:00:00,BAT/EUR,0.34211,0.37100,0.34211,0.37090,26576.12721381,9857.08558360213
1653782400,2022-05-29 00:00:00,BAT/EUR,0.34116,0.34900,0.33274,0.34700,20067.86437019,6963.54893645593
1653696000,2022-05-28 00:00:00,BAT/EUR,0.34400,0.34725,0.33556,0.34400,2188.59777141,752.87763336504
1653609600,2022-05-27 00:00:00,BAT/EUR,0.34966,0.34966,0.32704,0.33698,54215.48736486,18269.53493221052
1653523200,2022-05-26 00:00:00,BAT/EUR,0.35667,0.36300,0.33646,0.35172,29886.95998087,10511.841564471595
1653436800,2022-05-25 00:00:00,BAT/EUR,0.37100,0.37265,0.35577,0.36342,56229.26189380,20434.838357444798
1653350400,2022-05-24 00:00:00,BAT/EUR,0.36876,0.36881,0.34998,0.35994,8966.92800281,3227.5560653314315
1653264000,2022-05-23 00:00:00,BAT/EUR,0.38900,0.39405,0.35500,0.36120,14561.66405512,5259.673056709345
1653177600,2022-05-22 00:00:00,BAT/EUR,0.37143,0.38666,0.36532,0.38279,15143.55685664,5796.802129153226
1653091200,2022-05-21 00:00:00,BAT/EUR,0.35750,0.37057,0.35360,0.36672,9170.83004356,3363.126793574323
1653004800,2022-05-20 00:00:00,BAT/EUR,0.37800,0.38400,0.35566,0.36114,11103.28136838,4009.8390333767534
1652918400,2022-05-19 00:00:00,BAT/EUR,0.35809,0.37440,0.34568,0.36667,38528.82104839,14127.36281381316
1652832000,2022-05-18 00:00:00,BAT/EUR,0.38409,0.38989,0.35642,0.36299,108265.12096538,39299.15625922329
1652745600,2022-05-17 00:00:00,BAT/EUR,0.39343,0.40025,0.37302,0.39087,56114.82133344,21933.60021460169
1652659200,2022-05-16 00:00:00,BAT/EUR,0.41297,0.41297,0.36880,0.38654,53566.95965878,20705.77258650482
1652572800,2022-05-15 00:00:00,BAT/EUR,0.39099,0.41422,0.38625,0.41180,16932.39885934,6972.761850276212
1652486400,2022-05-14 00:00:00,BAT/EUR,0.38143,0.39800,0.35861,0.39489,92695.49662368,36604.524661724994
1652400000,2022-05-13 00:00:00,BAT/EUR,0.34527,0.40917,0.34527,0.37845,56732.51157262,21470.41900465804
1652313600,2022-05-12 00:00:00,BAT/EUR,0.35625,0.37100,0.28776,0.35176,141989.31833434,49946.16261728744
1652227200,2022-05-11 00:00:00,BAT/EUR,0.45932,0.45932,0.32900,0.35474,261714.12609859,92840.46909221381
1652140800,2022-05-10 00:00:00,BAT/EUR,0.41646,0.48211,0.41162,0.45137,94884.65851986,42828.088316109206
1652054400,2022-05-09 00:00:00,BAT/EUR,0.51555,0.51555,0.42000,0.42000,154024.61760946,64690.3393959732
1651968000,2022-05-08 00:00:00,BAT/EUR,0.51001,0.53039,0.50567,0.51647,16612.87602347,8580.05207984155
1651881600,2022-05-07 00:00:00,BAT/EUR,0.54312,0.55294,0.51066,0.52816,35841.68611209,18930.144936961453
1651795200,2022-05-06 00:00:00,BAT/EUR,0.55305,0.55700,0.52574,0.55102,26380.59800383,14536.237112070407
1651708800,2022-05-05 00:00:00,BAT/EUR,0.61522,0.61911,0.54061,0.55490,35428.03556499,19659.01693501295
1651622400,2022-05-04 00:00:00,BAT/EUR,0.55490,0.61955,0.55013,0.61363,47992.26720768,29449.49492664868
1651536000,2022-05-03 00:00:00,BAT/EUR,0.55405,0.57615,0.54119,0.54494,8207.72533261,4472.717842752493
1651449600,2022-05-02 00:00:00,BAT/EUR,0.57444,0.57444,0.54390,0.56300,42442.90437525,23895.355163265747
1651363200,2022-05-01 00:00:00,BAT/EUR,0.54530,0.57900,0.54530,0.57247,15980.00548865,9148.073742087467
1651276800,2022-04-30 00:00:00,BAT/EUR,0.59401,0.62539,0.52500,0.53443,37946.37970389,20279.68370514993
1651190400,2022-04-29 00:00:00,BAT/EUR,0.62048,0.62179,0.58666,0.59909,35101.59700801,21029.015751528714
1651104000,2022-04-28 00:00:00,BAT/EUR,0.63030,0.64400,0.62001,0.62283,17762.40495139,11062.958675874233
1651017600,2022-04-27 00:00:00,BAT/EUR,0.61572,0.63949,0.60904,0.62952,4806.49571653,3025.7851834699654
1650931200,2022-04-26 00:00:00,BAT/EUR,0.66835,0.66898,0.61111,0.61572,31756.63483730,19553.195202022358
1650844800,2022-04-25 00:00:00,BAT/EUR,0.66814,0.67508,0.63011,0.67470,49121.90022557,33142.54608219208
1650758400,2022-04-24 00:00:00,BAT/EUR,0.68181,0.68400,0.66397,0.67900,27562.98308784,18715.26551664336
1650672000,2022-04-23 00:00:00,BAT/EUR,0.68528,0.69400,0.67080,0.67871,28969.32536870,19661.77082099038
1650585600,2022-04-22 00:00:00,BAT/EUR,0.69697,0.71998,0.68011,0.68314,23064.97736385,15756.608636340488
1650499200,2022-04-21 00:00:00,BAT/EUR,0.70872,0.74900,0.69011,0.69267,64246.29860975,44501.48365801554
1650412800,2022-04-20 00:00:00,BAT/EUR,0.71364,0.71400,0.68305,0.69900,12934.19927117,9041.00529054783
1650326400,2022-04-19 00:00:00,BAT/EUR,0.70999,0.71900,0.68990,0.71900,22857.13201032,16434.27791542008
1650240000,2022-04-18 00:00:00,BAT/EUR,0.67122,0.71000,0.65000,0.70783,55730.81627300,39447.94368251759
1650153600,2022-04-17 00:00:00,BAT/EUR,0.70282,0.71999,0.66556,0.66977,121389.13768068,81302.80274438903
1650067200,2022-04-16 00:00:00,BAT/EUR,0.67133,0.72414,0.67133,0.71900,208660.24796145,150026.71828428254
1649980800,2022-04-15 00:00:00,BAT/EUR,0.66900,0.67900,0.65972,0.67071,6248.56968001,4190.978170079507
1649894400,2022-04-14 00:00:00,BAT/EUR,0.68400,0.69407,0.65010,0.66271,62992.50828788,41745.76516746096
1649808000,2022-04-13 00:00:00,BAT/EUR,0.67071,0.68134,0.66044,0.68134,60912.18989301,41501.91146170343
1649721600,2022-04-12 00:00:00,BAT/EUR,0.63846,0.66900,0.62840,0.65610,48553.67851215,31856.068471821614
1649635200,2022-04-11 00:00:00,BAT/EUR,0.67638,0.68305,0.61646,0.63400,78901.78156562,50023.72951260308
1649548800,2022-04-10 00:00:00,BAT/EUR,0.71222,0.71222,0.68000,0.68000,14535.61605691,9884.2189186988
1649462400,2022-04-09 00:00:00,BAT/EUR,0.68510,0.70900,0.68510,0.70781,30507.97112862,21593.847044548525
1649376000,2022-04-08 00:00:00,BAT/EUR,0.73126,0.73126,0.67356,0.67356,28604.58992064,19266.90758694628
1649289600,2022-04-07 00:00:00,BAT/EUR,0.69900,0.73120,0.68292,0.72594,37911.31106136,27521.33715188368
1649203200,2022-04-06 00:00:00,BAT/EUR,0.76200,0.76200,0.69035,0.69035,155514.99844024,107359.77917321968
1649116800,2022-04-05 00:00:00,BAT/EUR,0.81315,0.81961,0.77000,0.77000,146506.16294887,112809.74547062992
1649030400,2022-04-04 00:00:00,BAT/EUR,0.85035,0.85035,0.78011,0.81196,75947.88721874,61666.64650612813
1648944000,2022-04-03 00:00:00,BAT/EUR,0.83518,0.88555,0.83518,0.86335,25780.61550742,22257.694398331056
1648857600,2022-04-02 00:00:00,BAT/EUR,0.81900,0.86280,0.80366,0.84011,44839.95210362,37670.4921617722
1648771200,2022-04-01 00:00:00,BAT/EUR,0.79186,0.80900,0.75011,0.80632,31576.33441010,25460.629961551833
1648684800,2022-03-31 00:00:00,BAT/EUR,0.80900,0.84087,0.77500,0.77500,67212.06615978,52089.3512738295
1648598400,2022-03-30 00:00:00,BAT/EUR,0.78011,0.81900,0.77500,0.80458,60925.63023735,49019.54357636706
1648512000,2022-03-29 00:00:00,BAT/EUR,0.79899,0.82915,0.78111,0.79900,38417.69330555,30695.73695113445
1648425600,2022-03-28 00:00:00,BAT/EUR,0.82900,0.84557,0.78880,0.79327,52740.07081287,41837.115973725384
