https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLCL,Volume USDT
1661090400,2022-08-21 14:00:00,SLCL/USDT,0.0604,0.0618,0.0604,0.0607,43544.3958,2657.43747906
1661086800,2022-08-21 13:00:00,SLCL/USDT,0.0606,0.0606,0.0604,0.0604,1455.6021,88.12512628
1661083200,2022-08-21 12:00:00,SLCL/USDT,0.0606,0.0607,0.0606,0.0606,11874.0706,719.82153344
1661079600,2022-08-21 11:00:00,SLCL/USDT,0.0605,0.0605,0.0605,0.0605,541.7097,32.77343685
1661076000,2022-08-21 10:00:00,SLCL/USDT,0.0607,0.0607,0.0605,0.0605,2864.4699,173.59754981
1661072400,2022-08-21 09:00:00,SLCL/USDT,0.0607,0.0607,0.0606,0.0606,11284.0383,684.80318385
1661068800,2022-08-21 08:00:00,SLCL/USDT,0.0616,0.0616,0.0601,0.0607,89585.9203,5431.05510803
1661065200,2022-08-21 07:00:00,SLCL/USDT,0.0619,0.0619,0.0619,0.0619,0,0
1661061600,2022-08-21 06:00:00,SLCL/USDT,0.0619,0.0619,0.0619,0.0619,35.1599,2.17639781
1661058000,2022-08-21 05:00:00,SLCL/USDT,0.0627,0.0627,0.0616,0.0616,11386.0235,705.35642148
1661054400,2022-08-21 04:00:00,SLCL/USDT,0.0614,0.0633,0.0614,0.0627,87681.737,5496.89996514
1661050800,2022-08-21 03:00:00,SLCL/USDT,0.0616,0.0616,0.0611,0.0611,3205.3017,196.48628232
1661047200,2022-08-21 02:00:00,SLCL/USDT,0.0618,0.0619,0.0618,0.0619,970,59.98542788
1661043600,2022-08-21 01:00:00,SLCL/USDT,0.0618,0.0618,0.0615,0.0615,2794.0296,172.36232518
1661040000,2022-08-21 00:00:00,SLCL/USDT,0.0618,0.062,0.0618,0.062,2794.0296,172.97413277
1661036400,2022-08-20 23:00:00,SLCL/USDT,0.0621,0.0621,0.0615,0.0615,3145.1642,194.04550014
1661032800,2022-08-20 22:00:00,SLCL/USDT,0.0617,0.0625,0.0617,0.062,13382.4726,829.92833331
1661029200,2022-08-20 21:00:00,SLCL/USDT,0.0618,0.0618,0.0614,0.0614,4326.6939,266.58884289
1661025600,2022-08-20 20:00:00,SLCL/USDT,0.0619,0.0619,0.0618,0.0618,133.472,8.25973051
1661022000,2022-08-20 19:00:00,SLCL/USDT,0.0619,0.0619,0.0619,0.0619,182.3865,11.28972435
1661018400,2022-08-20 18:00:00,SLCL/USDT,0.0619,0.0619,0.0619,0.0619,370.5366,22.93621554
1661014800,2022-08-20 17:00:00,SLCL/USDT,0.062,0.0622,0.0619,0.0622,616.8487,38.22147636
1661011200,2022-08-20 16:00:00,SLCL/USDT,0.062,0.0624,0.062,0.0623,2087.6985,129.85242214
1661007600,2022-08-20 15:00:00,SLCL/USDT,0.0618,0.0622,0.0603,0.062,95611.3921,5833.18540181
1661004000,2022-08-20 14:00:00,SLCL/USDT,0.0619,0.0619,0.0618,0.0618,12,0.742
1661000400,2022-08-20 13:00:00,SLCL/USDT,0.0618,0.0637,0.0618,0.0618,94857.7829,5969.45285111
1660996800,2022-08-20 12:00:00,SLCL/USDT,0.0618,0.0618,0.0615,0.0615,3399.6828,209.54489502
1660993200,2022-08-20 11:00:00,SLCL/USDT,0.0622,0.0622,0.0618,0.0618,848.6405,52.533761
1660989600,2022-08-20 10:00:00,SLCL/USDT,0.062,0.062,0.0619,0.0619,1342.3323,83.14862974
1660986000,2022-08-20 09:00:00,SLCL/USDT,0.0611,0.0622,0.0611,0.0622,13325.6844,822.43480441
1660982400,2022-08-20 08:00:00,SLCL/USDT,0.0611,0.0611,0.0608,0.0608,410.528,24.98009881
1660978800,2022-08-20 07:00:00,SLCL/USDT,0.0608,0.0608,0.0608,0.0608,4,0.2432
1660975200,2022-08-20 06:00:00,SLCL/USDT,0.0608,0.0608,0.0608,0.0608,4,0.2432
1660971600,2022-08-20 05:00:00,SLCL/USDT,0.0608,0.0611,0.0608,0.0611,124.9199,7.63140589
1660968000,2022-08-20 04:00:00,SLCL/USDT,0.0609,0.0609,0.0608,0.0608,1727.7924,105.20189025
1660964400,2022-08-20 03:00:00,SLCL/USDT,0.0611,0.0611,0.0611,0.0611,0,0
1660960800,2022-08-20 02:00:00,SLCL/USDT,0.0612,0.0612,0.0607,0.0611,7414.5809,452.37134718
1660957200,2022-08-20 01:00:00,SLCL/USDT,0.0613,0.0613,0.0612,0.0612,619.1118,37.91964216
1660953600,2022-08-20 00:00:00,SLCL/USDT,0.0612,0.0612,0.0612,0.0612,192.1012,11.75659344
1660950000,2022-08-19 23:00:00,SLCL/USDT,0.0612,0.0612,0.0612,0.0612,4,0.2448
1660946400,2022-08-19 22:00:00,SLCL/USDT,0.0616,0.0616,0.0613,0.0613,3048.5894,187.31774593
1660942800,2022-08-19 21:00:00,SLCL/USDT,0.0609,0.064,0.0609,0.0616,132291.4867,8287.78583667
1660939200,2022-08-19 20:00:00,SLCL/USDT,0.0608,0.0608,0.0608,0.0608,0,0
1660935600,2022-08-19 19:00:00,SLCL/USDT,0.0608,0.0608,0.0608,0.0608,4,0.2432
1660932000,2022-08-19 18:00:00,SLCL/USDT,0.0608,0.0608,0.0608,0.0608,276.6875,16.8226
1660928400,2022-08-19 17:00:00,SLCL/USDT,0.0608,0.0608,0.0605,0.0608,14425.207,873.50834492
1660924800,2022-08-19 16:00:00,SLCL/USDT,0.0611,0.0612,0.0601,0.0605,22120.3317,1339.29358231
1660921200,2022-08-19 15:00:00,SLCL/USDT,0.0612,0.0612,0.0607,0.0608,9062.0183,551.59998903
1660917600,2022-08-19 14:00:00,SLCL/USDT,0.0613,0.0625,0.0608,0.0612,38483.2368,2368.98276671
1660914000,2022-08-19 13:00:00,SLCL/USDT,0.0611,0.0614,0.061,0.061,1703.4705,104.17434022
1660910400,2022-08-19 12:00:00,SLCL/USDT,0.0612,0.0613,0.0607,0.0611,5559.4953,339.31394721
1660906800,2022-08-19 11:00:00,SLCL/USDT,0.0614,0.0614,0.0609,0.0612,8348.2491,510.84450316
1660903200,2022-08-19 10:00:00,SLCL/USDT,0.0613,0.0616,0.0612,0.0614,2677.8373,164.61632606
1660899600,2022-08-19 09:00:00,SLCL/USDT,0.0618,0.0618,0.0608,0.0615,52602.4883,3228.31111913
1660896000,2022-08-19 08:00:00,SLCL/USDT,0.0618,0.0618,0.0618,0.0618,80.1329,4.95221322
1660892400,2022-08-19 07:00:00,SLCL/USDT,0.0621,0.0621,0.0619,0.0619,7131.2438,441.49652256
1660888800,2022-08-19 06:00:00,SLCL/USDT,0.0626,0.0626,0.0619,0.0619,55285.4143,3430.07649081
1660885200,2022-08-19 05:00:00,SLCL/USDT,0.0657,0.0657,0.0624,0.0627,77895.776,4949.3174563
1660881600,2022-08-19 04:00:00,SLCL/USDT,0.0633,0.066,0.0626,0.066,95103.8537,6072.44822105
1660878000,2022-08-19 03:00:00,SLCL/USDT,0.0636,0.0636,0.0633,0.0633,126.8534,8.06427624
1660874400,2022-08-19 02:00:00,SLCL/USDT,0.0636,0.0636,0.0631,0.0635,11515.9044,730.17154293
1660870800,2022-08-19 01:00:00,SLCL/USDT,0.0644,0.0644,0.0637,0.0637,8171.79,522.60829933
1660867200,2022-08-19 00:00:00,SLCL/USDT,0.0645,0.0648,0.0644,0.0644,522.1877,33.71547703
1660863600,2022-08-18 23:00:00,SLCL/USDT,0.0645,0.0648,0.0645,0.0648,349.124,22.57133788
1660860000,2022-08-18 22:00:00,SLCL/USDT,0.0649,0.0652,0.0644,0.0645,7059.1937,458.05327882
1660856400,2022-08-18 21:00:00,SLCL/USDT,0.065,0.065,0.0646,0.0646,3122.535,202.42072012
1660852800,2022-08-18 20:00:00,SLCL/USDT,0.0649,0.0649,0.0649,0.0649,18,1.1682
1660849200,2022-08-18 19:00:00,SLCL/USDT,0.0646,0.0652,0.0646,0.065,6194.9383,402.49466094
1660845600,2022-08-18 18:00:00,SLCL/USDT,0.0644,0.0645,0.0641,0.0645,5530.1255,355.77239349
1660842000,2022-08-18 17:00:00,SLCL/USDT,0.0641,0.0647,0.064,0.0645,5435.1092,349.80935582
1660838400,2022-08-18 16:00:00,SLCL/USDT,0.0644,0.0648,0.0639,0.0644,19346.7117,1244.73307624
1660834800,2022-08-18 15:00:00,SLCL/USDT,0.0654,0.0656,0.0641,0.0647,21124.7125,1366.7748597
1660831200,2022-08-18 14:00:00,SLCL/USDT,0.065,0.0654,0.065,0.0654,1380.5878,90.03865604
1660827600,2022-08-18 13:00:00,SLCL/USDT,0.0651,0.0651,0.065,0.0651,3574.7622,232.4039843
1660824000,2022-08-18 12:00:00,SLCL/USDT,0.0652,0.0654,0.0648,0.0651,6446.1962,419.22394976
1660820400,2022-08-18 11:00:00,SLCL/USDT,0.0652,0.0654,0.0645,0.0651,31106.1723,2014.89150557
1660816800,2022-08-18 10:00:00,SLCL/USDT,0.0654,0.0654,0.0651,0.0652,36344.5066,2369.10879125
1660813200,2022-08-18 09:00:00,SLCL/USDT,0.0661,0.0661,0.0653,0.0654,30042.125,1969.0241233
1660809600,2022-08-18 08:00:00,SLCL/USDT,0.067,0.0671,0.0657,0.0661,85088.5841,5619.85855993
1660806000,2022-08-18 07:00:00,SLCL/USDT,0.068,0.0681,0.0667,0.0667,85806.4162,5758.86726419
1660802400,2022-08-18 06:00:00,SLCL/USDT,0.0677,0.068,0.0677,0.068,11036.1697,750.06025742
1660798800,2022-08-18 05:00:00,SLCL/USDT,0.068,0.0683,0.0671,0.0676,47291.8507,3198.77378967
1660795200,2022-08-18 04:00:00,SLCL/USDT,0.069,0.069,0.0679,0.0683,77446.8999,5285.71961101
1660791600,2022-08-18 03:00:00,SLCL/USDT,0.069,0.069,0.069,0.069,123.1913,8.5001997
1660788000,2022-08-18 02:00:00,SLCL/USDT,0.0706,0.0706,0.069,0.069,27067.2998,1879.50030171
1660784400,2022-08-18 01:00:00,SLCL/USDT,0.071,0.071,0.0706,0.0706,144.845,10.254226
1660780800,2022-08-18 00:00:00,SLCL/USDT,0.0706,0.0706,0.0706,0.0706,25,1.765
1660777200,2022-08-17 23:00:00,SLCL/USDT,0.071,0.071,0.071,0.071,0,0
1660773600,2022-08-17 22:00:00,SLCL/USDT,0.071,0.071,0.0706,0.071,72.9345,5.1583495
1660770000,2022-08-17 21:00:00,SLCL/USDT,0.0705,0.071,0.0705,0.0706,5679.1121,402.36979441
1660766400,2022-08-17 20:00:00,SLCL/USDT,0.0701,0.0701,0.0701,0.0701,0,0
1660762800,2022-08-17 19:00:00,SLCL/USDT,0.0705,0.0705,0.0701,0.0701,1058.6881,74.55298128
1660759200,2022-08-17 18:00:00,SLCL/USDT,0.0702,0.0702,0.0702,0.0702,29,2.0358
1660755600,2022-08-17 17:00:00,SLCL/USDT,0.0709,0.0709,0.0702,0.0702,9201.6459,648.07169436
1660752000,2022-08-17 16:00:00,SLCL/USDT,0.0708,0.0709,0.0708,0.0709,4410.6368,312.71355395
1660748400,2022-08-17 15:00:00,SLCL/USDT,0.0685,0.0722,0.0681,0.0708,164224.0935,11604.21299923
1660744800,2022-08-17 14:00:00,SLCL/USDT,0.0688,0.0688,0.0685,0.0685,5150.239,353.02478749
1660741200,2022-08-17 13:00:00,SLCL/USDT,0.0689,0.0692,0.0688,0.0688,1201.2678,82.73746263
1660737600,2022-08-17 12:00:00,SLCL/USDT,0.0693,0.0693,0.0689,0.0689,4018.768,277.52520357
1660734000,2022-08-17 11:00:00,SLCL/USDT,0.0693,0.0694,0.0693,0.0693,154,10.6822
1660730400,2022-08-17 10:00:00,SLCL/USDT,0.0693,0.0693,0.0693,0.0693,4,0.2772
1660726800,2022-08-17 09:00:00,SLCL/USDT,0.0693,0.0693,0.0693,0.0693,168.3263,11.66501259
1660723200,2022-08-17 08:00:00,SLCL/USDT,0.0694,0.0694,0.0694,0.0694,1026.9334,71.26917796
1660719600,2022-08-17 07:00:00,SLCL/USDT,0.0694,0.0694,0.0693,0.0693,282.6757,19.5905812
1660716000,2022-08-17 06:00:00,SLCL/USDT,0.0697,0.0697,0.0694,0.0694,55.9787,3.89811539
1660712400,2022-08-17 05:00:00,SLCL/USDT,0.0694,0.0694,0.0694,0.0694,4,0.2776
1660708800,2022-08-17 04:00:00,SLCL/USDT,0.0688,0.0697,0.0688,0.0694,5372.1838,373.0249949
1660705200,2022-08-17 03:00:00,SLCL/USDT,0.0688,0.0688,0.0688,0.0688,4,0.2752
1660701600,2022-08-17 02:00:00,SLCL/USDT,0.0692,0.0692,0.0688,0.0688,716.5882,49.58630344
1660698000,2022-08-17 01:00:00,SLCL/USDT,0.0688,0.0688,0.0688,0.0688,4,0.2752
1660694400,2022-08-17 00:00:00,SLCL/USDT,0.0687,0.0691,0.0687,0.0688,5069.2553,348.93310427
1660690800,2022-08-16 23:00:00,SLCL/USDT,0.069,0.0691,0.0686,0.0687,3150.1643,216.75949689
1660687200,2022-08-16 22:00:00,SLCL/USDT,0.069,0.0694,0.069,0.0694,1548.8137,107.0059932
1660683600,2022-08-16 21:00:00,SLCL/USDT,0.0693,0.0693,0.0693,0.0693,0,0
1660680000,2022-08-16 20:00:00,SLCL/USDT,0.0688,0.0693,0.0688,0.0693,3101.8573,214.87376328
1660676400,2022-08-16 19:00:00,SLCL/USDT,0.0695,0.0695,0.0688,0.0688,7023.9948,485.59379326
1660672800,2022-08-16 18:00:00,SLCL/USDT,0.0694,0.0699,0.0691,0.0691,5590.3039,388.52010351
1660669200,2022-08-16 17:00:00,SLCL/USDT,0.0694,0.0698,0.0693,0.0697,1423.7437,99.10126971
1660665600,2022-08-16 16:00:00,SLCL/USDT,0.069,0.0702,0.0689,0.0697,43188.2701,3011.10261496
1660662000,2022-08-16 15:00:00,SLCL/USDT,0.0699,0.0699,0.0674,0.069,95033.2319,6520.38432841
1660658400,2022-08-16 14:00:00,SLCL/USDT,0.0701,0.0703,0.0699,0.07,1236.2174,86.5672148
1660654800,2022-08-16 13:00:00,SLCL/USDT,0.07,0.0705,0.07,0.0705,1106.0673,77.81209167
1660651200,2022-08-16 12:00:00,SLCL/USDT,0.07,0.0703,0.0699,0.07,15666.6215,1097.13605935
1660647600,2022-08-16 11:00:00,SLCL/USDT,0.0713,0.0713,0.0701,0.0701,11459.2587,807.41249621
1660644000,2022-08-16 10:00:00,SLCL/USDT,0.0709,0.072,0.0709,0.0709,21610.6775,1539.08506216
1660640400,2022-08-16 09:00:00,SLCL/USDT,0.0709,0.0709,0.0705,0.0706,5725.8927,404.02568591
1660636800,2022-08-16 08:00:00,SLCL/USDT,0.0707,0.0707,0.0707,0.0707,0,0
1660633200,2022-08-16 07:00:00,SLCL/USDT,0.0707,0.0707,0.0707,0.0707,0,0
1660629600,2022-08-16 06:00:00,SLCL/USDT,0.0707,0.0707,0.0707,0.0707,240.3647,16.99378429
1660626000,2022-08-16 05:00:00,SLCL/USDT,0.072,0.072,0.0707,0.0707,28853.135,2051.69392017
1660622400,2022-08-16 04:00:00,SLCL/USDT,0.0701,0.0731,0.0701,0.072,77814.4147,5597.34005317
1660618800,2022-08-16 03:00:00,SLCL/USDT,0.0701,0.0701,0.0701,0.0701,0,0
1660615200,2022-08-16 02:00:00,SLCL/USDT,0.0704,0.0704,0.0701,0.0701,2004.0215,140.80943141
1660611600,2022-08-16 01:00:00,SLCL/USDT,0.0703,0.0708,0.0703,0.0708,6230.6886,440.39530244
1660608000,2022-08-16 00:00:00,SLCL/USDT,0.07,0.0703,0.07,0.0703,2358.3946,165.1967139
1660604400,2022-08-15 23:00:00,SLCL/USDT,0.0702,0.0702,0.07,0.07,66.5626,4.66769452
1660600800,2022-08-15 22:00:00,SLCL/USDT,0.0701,0.0702,0.0699,0.0699,3659.1463,255.93274711
1660597200,2022-08-15 21:00:00,SLCL/USDT,0.0705,0.0705,0.0701,0.0704,2578.98,181.22169973
1660593600,2022-08-15 20:00:00,SLCL/USDT,0.0705,0.0705,0.0705,0.0705,710.49,50.089545
1660590000,2022-08-15 19:00:00,SLCL/USDT,0.0707,0.0707,0.0706,0.0706,2035.0166,143.78423049
1660586400,2022-08-15 18:00:00,SLCL/USDT,0.0711,0.0712,0.0707,0.0707,1489.4327,105.67993299
1660582800,2022-08-15 17:00:00,SLCL/USDT,0.0704,0.0711,0.0704,0.0708,10635.5,753.25336533
1660579200,2022-08-15 16:00:00,SLCL/USDT,0.07,0.07,0.07,0.07,1217.9183,85.254281
1660575600,2022-08-15 15:00:00,SLCL/USDT,0.07,0.0705,0.07,0.0701,2682.6805,188.49973107
1660572000,2022-08-15 14:00:00,SLCL/USDT,0.0702,0.0703,0.07,0.07,4946.3625,346.42324695
1660568400,2022-08-15 13:00:00,SLCL/USDT,0.0701,0.0703,0.0701,0.0702,3295.8442,231.45545195
1660564800,2022-08-15 12:00:00,SLCL/USDT,0.0694,0.0701,0.0694,0.0701,2953.5004,206.49123031
1660561200,2022-08-15 11:00:00,SLCL/USDT,0.0692,0.0708,0.0691,0.0694,9562.8186,664.80501558
1660557600,2022-08-15 10:00:00,SLCL/USDT,0.0697,0.0706,0.0691,0.0691,13055.6361,909.30494719
1660554000,2022-08-15 09:00:00,SLCL/USDT,0.0699,0.0713,0.0697,0.0697,7180.1476,504.58197799
1660550400,2022-08-15 08:00:00,SLCL/USDT,0.0713,0.0719,0.0699,0.0699,49696.7465,3488.6744511
1660546800,2022-08-15 07:00:00,SLCL/USDT,0.0715,0.0719,0.0712,0.0713,12017.1254,856.21408479
1660543200,2022-08-15 06:00:00,SLCL/USDT,0.0726,0.0735,0.071,0.0715,23700.7961,1709.76886586
1660539600,2022-08-15 05:00:00,SLCL/USDT,0.0708,0.0727,0.0708,0.0727,11550.0012,835.74838386
1660536000,2022-08-15 04:00:00,SLCL/USDT,0.0726,0.0726,0.0707,0.0707,7784.7568,554.03561018
1660532400,2022-08-15 03:00:00,SLCL/USDT,0.0721,0.0726,0.0715,0.0726,6421.2006,460.55569534
1660528800,2022-08-15 02:00:00,SLCL/USDT,0.0721,0.0721,0.0721,0.0721,1309.6494,94.42572174
1660525200,2022-08-15 01:00:00,SLCL/USDT,0.0709,0.0735,0.0709,0.0721,26111.1336,1908.43241905
1660521600,2022-08-15 00:00:00,SLCL/USDT,0.0718,0.0718,0.0707,0.0708,2112.85,149.89732491
1660518000,2022-08-14 23:00:00,SLCL/USDT,0.0715,0.072,0.0703,0.0714,22400.8897,1589.22684434
1660514400,2022-08-14 22:00:00,SLCL/USDT,0.0715,0.0735,0.0715,0.0715,25904.8623,1886.0112362
1660510800,2022-08-14 21:00:00,SLCL/USDT,0.0726,0.0726,0.071,0.071,4903.4746,352.55088345
1660507200,2022-08-14 20:00:00,SLCL/USDT,0.0727,0.0732,0.0715,0.0732,7128.5456,517.57130919
1660503600,2022-08-14 19:00:00,SLCL/USDT,0.0733,0.0735,0.0699,0.0727,114999.6671,8194.89663315
1660500000,2022-08-14 18:00:00,SLCL/USDT,0.0734,0.0734,0.0717,0.0732,37154.847,2682.56438364
1660496400,2022-08-14 17:00:00,SLCL/USDT,0.0727,0.0735,0.0723,0.0732,20842.1773,1524.62522231
1660492800,2022-08-14 16:00:00,SLCL/USDT,0.0735,0.0735,0.0724,0.0727,166425.7349,12187.93405752
1660489200,2022-08-14 15:00:00,SLCL/USDT,0.074,0.0741,0.0727,0.0735,83908.8809,6165.78470653
1660485600,2022-08-14 14:00:00,SLCL/USDT,0.0745,0.0749,0.0734,0.074,96137.8073,7115.85287157
1660482000,2022-08-14 13:00:00,SLCL/USDT,0.0768,0.0769,0.0745,0.0746,152643.4023,11513.65180722
1660478400,2022-08-14 12:00:00,SLCL/USDT,0.0768,0.0772,0.0757,0.0767,43712.7295,3340.84052435
1660474800,2022-08-14 11:00:00,SLCL/USDT,0.0792,0.0792,0.0763,0.0767,83815.7518,6479.09849492
1660471200,2022-08-14 10:00:00,SLCL/USDT,0.0779,0.0795,0.0768,0.0795,157734.9504,12296.36568557
1660467600,2022-08-14 09:00:00,SLCL/USDT,0.0783,0.0786,0.0779,0.0779,32996.8063,2580.73171844
1660464000,2022-08-14 08:00:00,SLCL/USDT,0.0786,0.0791,0.0778,0.0783,24764.6048,1938.84814816
1660460400,2022-08-14 07:00:00,SLCL/USDT,0.0802,0.0802,0.078,0.0785,55666.8896,4393.1115315
1660456800,2022-08-14 06:00:00,SLCL/USDT,0.0798,0.0804,0.0798,0.0798,5331.4457,426.86089854
1660453200,2022-08-14 05:00:00,SLCL/USDT,0.0798,0.0802,0.0798,0.0798,634.6408,50.82739216
1660449600,2022-08-14 04:00:00,SLCL/USDT,0.0802,0.0802,0.0797,0.0797,4751.797,379.84452641
1660446000,2022-08-14 03:00:00,SLCL/USDT,0.0803,0.0806,0.0801,0.0802,2363.6866,190.15022552
1660442400,2022-08-14 02:00:00,SLCL/USDT,0.0799,0.0799,0.0799,0.0799,770.8141,61.58804659
1660438800,2022-08-14 01:00:00,SLCL/USDT,0.0789,0.0804,0.0788,0.0799,13888.2398,1107.33678493
1660435200,2022-08-14 00:00:00,SLCL/USDT,0.0803,0.0805,0.0787,0.0792,29442.4027,2340.92644258
1660431600,2022-08-13 23:00:00,SLCL/USDT,0.0807,0.0812,0.0803,0.0803,8880.7262,717.29498863
1660428000,2022-08-13 22:00:00,SLCL/USDT,0.0812,0.0812,0.0804,0.0804,5409.3596,436.22177686
1660424400,2022-08-13 21:00:00,SLCL/USDT,0.081,0.0814,0.0808,0.0808,3476.1506,281.07690221
1660420800,2022-08-13 20:00:00,SLCL/USDT,0.0809,0.0814,0.0808,0.081,7185.0458,582.23159204
1660417200,2022-08-13 19:00:00,SLCL/USDT,0.0808,0.0811,0.0808,0.0808,10623.5634,858.40314684
1660413600,2022-08-13 18:00:00,SLCL/USDT,0.0808,0.0821,0.0808,0.0808,35091.1481,2847.85901906
1660410000,2022-08-13 17:00:00,SLCL/USDT,0.081,0.0811,0.0808,0.0808,1677.2777,135.73175498
1660406400,2022-08-13 16:00:00,SLCL/USDT,0.0812,0.0817,0.081,0.081,5550.3533,451.05231334
1660402800,2022-08-13 15:00:00,SLCL/USDT,0.0808,0.0815,0.0808,0.0815,8848.674,718.89049233
1660399200,2022-08-13 14:00:00,SLCL/USDT,0.0806,0.0816,0.0806,0.0808,16416.2502,1333.16662696
1660395600,2022-08-13 13:00:00,SLCL/USDT,0.0807,0.0812,0.0802,0.0806,15395.953,1242.6811028
1660392000,2022-08-13 12:00:00,SLCL/USDT,0.081,0.081,0.0803,0.0803,4368.5458,352.44400995
1660388400,2022-08-13 11:00:00,SLCL/USDT,0.08,0.0814,0.08,0.081,11549.1743,930.74972898
1660384800,2022-08-13 10:00:00,SLCL/USDT,0.0806,0.0809,0.08,0.08,17108.0198,1377.56969468
1660381200,2022-08-13 09:00:00,SLCL/USDT,0.0804,0.0806,0.0802,0.0805,5846.9799,470.2876093
1660377600,2022-08-13 08:00:00,SLCL/USDT,0.0807,0.0812,0.0804,0.0804,22282.0765,1795.70286752
1660374000,2022-08-13 07:00:00,SLCL/USDT,0.0802,0.0806,0.0802,0.0806,14473.2289,1164.59527954
1660370400,2022-08-13 06:00:00,SLCL/USDT,0.0818,0.0822,0.0798,0.0798,32397.8241,2618.6634417
1660366800,2022-08-13 05:00:00,SLCL/USDT,0.0815,0.0821,0.0812,0.0817,26079.3649,2134.31335242
1660363200,2022-08-13 04:00:00,SLCL/USDT,0.0806,0.0815,0.0806,0.0815,8813.0275,715.99203747
1660359600,2022-08-13 03:00:00,SLCL/USDT,0.0805,0.0809,0.0805,0.0806,13233.9469,1066.9738636
1660356000,2022-08-13 02:00:00,SLCL/USDT,0.0796,0.0814,0.0795,0.0806,63348.5727,5084.76935155
1660352400,2022-08-13 01:00:00,SLCL/USDT,0.0837,0.0841,0.0784,0.0795,336349.5479,27234.73117912
1660348800,2022-08-13 00:00:00,SLCL/USDT,0.0852,0.0853,0.0838,0.0838,90159.2176,7591.63725896
1660345200,2022-08-12 23:00:00,SLCL/USDT,0.0855,0.0856,0.0846,0.0856,24041.5501,2051.55571513
1660341600,2022-08-12 22:00:00,SLCL/USDT,0.0854,0.0859,0.0854,0.0855,4668.9539,399.77685648
1660338000,2022-08-12 21:00:00,SLCL/USDT,0.0862,0.0862,0.0849,0.0849,16564.6805,1415.79610093
1660334400,2022-08-12 20:00:00,SLCL/USDT,0.0854,0.0871,0.0847,0.0863,35246.6665,3031.35787804
1660330800,2022-08-12 19:00:00,SLCL/USDT,0.0849,0.0863,0.0842,0.0854,21935.7178,1872.5762886
1660327200,2022-08-12 18:00:00,SLCL/USDT,0.0862,0.0866,0.0842,0.0849,59927.3846,5111.17727306
1660323600,2022-08-12 17:00:00,SLCL/USDT,0.0865,0.088,0.0861,0.0861,52116.077,4542.00653074
1660320000,2022-08-12 16:00:00,SLCL/USDT,0.0871,0.0883,0.0851,0.0865,104194.2625,8986.73208231
1660316400,2022-08-12 15:00:00,SLCL/USDT,0.0862,0.0881,0.0859,0.0871,59187.4026,5147.1358952
1660312800,2022-08-12 14:00:00,SLCL/USDT,0.0863,0.0875,0.0862,0.0862,57131.4115,4943.06437332
1660309200,2022-08-12 13:00:00,SLCL/USDT,0.0888,0.0891,0.0863,0.0863,141320.5221,12374.7635449
1660305600,2022-08-12 12:00:00,SLCL/USDT,0.0865,0.0922,0.0862,0.0889,412926.9336,36923.34395039
1660302000,2022-08-12 11:00:00,SLCL/USDT,0.0876,0.0885,0.0865,0.0865,113581.168,9957.35774641
1660298400,2022-08-12 10:00:00,SLCL/USDT,0.0868,0.0885,0.0856,0.0872,258714.5108,22483.79666548
1660294800,2022-08-12 09:00:00,SLCL/USDT,0.0821,0.09,0.0821,0.0868,720955.4165,62290.26277325
1660291200,2022-08-12 08:00:00,SLCL/USDT,0.0785,0.0825,0.0779,0.0822,304844.2177,24507.75853566
1660287600,2022-08-12 07:00:00,SLCL/USDT,0.0786,0.0786,0.0784,0.0785,2455.8464,192.729397
1660284000,2022-08-12 06:00:00,SLCL/USDT,0.0792,0.0795,0.0785,0.0787,9870.6212,779.21709496
1660280400,2022-08-12 05:00:00,SLCL/USDT,0.079,0.0795,0.079,0.0795,16114.6675,1274.60219421
1660276800,2022-08-12 04:00:00,SLCL/USDT,0.078,0.0791,0.078,0.079,8997.0531,708.92995069
1660273200,2022-08-12 03:00:00,SLCL/USDT,0.0781,0.0783,0.0779,0.078,6940.8778,541.68551888
1660269600,2022-08-12 02:00:00,SLCL/USDT,0.0785,0.079,0.0781,0.0781,10531.6484,827.54056892
1660266000,2022-08-12 01:00:00,SLCL/USDT,0.0779,0.0799,0.0779,0.0785,39296.7701,3112.00362775
1660262400,2022-08-12 00:00:00,SLCL/USDT,0.078,0.0785,0.0775,0.0779,23846.1247,1853.99195293
1660258800,2022-08-11 23:00:00,SLCL/USDT,0.079,0.0795,0.078,0.078,34186.1097,2681.30991336
1660255200,2022-08-11 22:00:00,SLCL/USDT,0.0797,0.0799,0.079,0.079,5326.9361,422.99730437
1660251600,2022-08-11 21:00:00,SLCL/USDT,0.0795,0.0799,0.0795,0.0797,6255.6685,498.24751945
1660248000,2022-08-11 20:00:00,SLCL/USDT,0.0773,0.0801,0.077,0.0795,129250.0779,10231.94619924
1660244400,2022-08-11 19:00:00,SLCL/USDT,0.0775,0.0775,0.0773,0.0773,2515.4043,194.77923748
1660240800,2022-08-11 18:00:00,SLCL/USDT,0.0781,0.0781,0.077,0.0779,21846.1697,1690.14123943
1660237200,2022-08-11 17:00:00,SLCL/USDT,0.0784,0.0785,0.0781,0.0781,5333.6233,418.2093213
1660233600,2022-08-11 16:00:00,SLCL/USDT,0.0776,0.0789,0.0775,0.0784,11135.1865,872.8669172
1660230000,2022-08-11 15:00:00,SLCL/USDT,0.0776,0.078,0.0776,0.0776,8240.3975,640.38960306
