https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHO,Volume USDT
1660608000,2022-08-16 00:00:00,ETHO/USDT,0.03176,0.04925,0.03148,0.04168,11704182.36156818,467867.2352681509142
1660521600,2022-08-15 00:00:00,ETHO/USDT,0.0317,0.03462,0.0306,0.03175,2027527.79235463,66272.0456635778983
1660435200,2022-08-14 00:00:00,ETHO/USDT,0.03165,0.03257,0.03016,0.03144,756817.40662166,23712.9013390082315
1660348800,2022-08-13 00:00:00,ETHO/USDT,0.03437,0.03447,0.03103,0.03165,1475994.36519049,47696.7499921483885
1660262400,2022-08-12 00:00:00,ETHO/USDT,0.03331,0.03562,0.0319,0.03419,1813496.69325941,61327.6839827317532
1660176000,2022-08-11 00:00:00,ETHO/USDT,0.03131,0.03432,0.03104,0.03332,1512029.86380668,49042.0967876319701
1660089600,2022-08-10 00:00:00,ETHO/USDT,0.03103,0.0336,0.02943,0.03136,1333184.19643213,42008.542519256196
1660003200,2022-08-09 00:00:00,ETHO/USDT,0.03208,0.03328,0.0302,0.03087,729117.51223457,23036.400860519321
1659916800,2022-08-08 00:00:00,ETHO/USDT,0.03146,0.03637,0.03102,0.03208,3888014.3354483,129770.6942170573913
1659830400,2022-08-07 00:00:00,ETHO/USDT,0.0305,0.03333,0.03019,0.0315,1057211.11334007,33379.0198290819454
1659744000,2022-08-06 00:00:00,ETHO/USDT,0.02953,0.0359,0.02881,0.0305,2802949.35391331,89081.327316589965
1659657600,2022-08-05 00:00:00,ETHO/USDT,0.02939,0.03088,0.02796,0.02953,990374.23142371,29030.9423850732484
1659571200,2022-08-04 00:00:00,ETHO/USDT,0.03038,0.03094,0.02902,0.02928,986871.73968487,29807.8994342937228
1659484800,2022-08-03 00:00:00,ETHO/USDT,0.0301,0.03099,0.02951,0.03038,653250.62752344,19850.2600363363227
1659398400,2022-08-02 00:00:00,ETHO/USDT,0.03,0.03087,0.02873,0.02987,864709.95535754,25503.4688756622844
1659312000,2022-08-01 00:00:00,ETHO/USDT,0.03,0.031,0.02906,0.03006,1058954.90019279,31980.03043698419
1659225600,2022-07-31 00:00:00,ETHO/USDT,0.0309,0.03274,0.02891,0.03025,2540075.5431391,77708.0222628589995
1659139200,2022-07-30 00:00:00,ETHO/USDT,0.03102,0.0339,0.03051,0.0307,1281521.26910369,40898.1933655530556
1659052800,2022-07-29 00:00:00,ETHO/USDT,0.03285,0.03286,0.03043,0.03103,872630.49521586,27376.4636855096876
1658966400,2022-07-28 00:00:00,ETHO/USDT,0.03138,0.03361,0.02948,0.03286,1741204.41962866,54554.6513473156478
1658880000,2022-07-27 00:00:00,ETHO/USDT,0.02918,0.033,0.02854,0.03147,1065650.72205306,32986.3451165196623
1658793600,2022-07-26 00:00:00,ETHO/USDT,0.02824,0.03024,0.0276,0.02918,653432.13159013,18980.491032535246
1658707200,2022-07-25 00:00:00,ETHO/USDT,0.0294,0.03061,0.02749,0.02796,980126.06453835,28686.8461310970929
1658620800,2022-07-24 00:00:00,ETHO/USDT,0.0318,0.03356,0.02811,0.02946,2245551.55783201,67798.6707399246514
1658534400,2022-07-23 00:00:00,ETHO/USDT,0.0327,0.03849,0.0304,0.03158,3289296.78582094,111379.0403570858435
1658448000,2022-07-22 00:00:00,ETHO/USDT,0.03089,0.03302,0.02915,0.033,1278228.45626261,40296.1529978240545
1658361600,2022-07-21 00:00:00,ETHO/USDT,0.03079,0.03099,0.0277,0.03088,920774.84164507,27057.7029243256737
1658275200,2022-07-20 00:00:00,ETHO/USDT,0.03363,0.03482,0.0302,0.03079,1302755.06206264,42637.8284072011357
1658188800,2022-07-19 00:00:00,ETHO/USDT,0.03466,0.036,0.03226,0.0337,1757793.50589891,60425.0434984042063
1658102400,2022-07-18 00:00:00,ETHO/USDT,0.0297,0.0373,0.02851,0.03467,5359745.22984086,177214.1208964378083
1658016000,2022-07-17 00:00:00,ETHO/USDT,0.02901,0.0317,0.02842,0.02948,807993.1893704,24023.8961812152627
1657929600,2022-07-16 00:00:00,ETHO/USDT,0.02817,0.03041,0.02765,0.02901,956418.32275412,27739.1070815976066
1657843200,2022-07-15 00:00:00,ETHO/USDT,0.02803,0.03168,0.0269,0.02817,2067832.06418756,60288.6794578676612
1657756800,2022-07-14 00:00:00,ETHO/USDT,0.02863,0.02976,0.027,0.02803,1029844.14645848,29283.0664822453302
1657670400,2022-07-13 00:00:00,ETHO/USDT,0.02905,0.03031,0.02637,0.02863,1476345.50005652,42002.1345694291283
1657584000,2022-07-12 00:00:00,ETHO/USDT,0.03098,0.03107,0.02847,0.02904,1631277.14476235,48595.7448365589968
1657497600,2022-07-11 00:00:00,ETHO/USDT,0.03484,0.03561,0.0305,0.03075,5419138.93247895,177428.8865570664254
1657411200,2022-07-10 00:00:00,ETHO/USDT,0.0317,0.0412,0.03043,0.03484,8312247.04527427,295757.1575386344074
1657324800,2022-07-09 00:00:00,ETHO/USDT,0.0318,0.03369,0.02945,0.0317,3049168.20707804,96253.8181880964055
1657238400,2022-07-08 00:00:00,ETHO/USDT,0.03011,0.03628,0.02889,0.0318,5329059.72440995,171810.4036262501738
1657152000,2022-07-07 00:00:00,ETHO/USDT,0.0296,0.041,0.02656,0.03011,12533996.1163257,427868.5039984439098
1657065600,2022-07-06 00:00:00,ETHO/USDT,0.02648,0.031,0.02575,0.0294,5134038.30291229,145508.046530299297
1656979200,2022-07-05 00:00:00,ETHO/USDT,0.02798,0.02798,0.025,0.02637,2909456.28856308,76977.8676810766186
1656892800,2022-07-04 00:00:00,ETHO/USDT,0.02661,0.03389,0.02634,0.028,9623648.79040555,289052.2583429714246
1656806400,2022-07-03 00:00:00,ETHO/USDT,0.02556,0.02877,0.023,0.02661,2640828.60508953,68375.7819433929973
1656720000,2022-07-02 00:00:00,ETHO/USDT,0.02777,0.02847,0.025,0.02582,3368577.86449847,89687.6710433664956
1656633600,2022-07-01 00:00:00,ETHO/USDT,0.02913,0.03058,0.0254,0.02777,4325445.42710244,120202.4761509944696
1656547200,2022-06-30 00:00:00,ETHO/USDT,0.02976,0.0311,0.0268,0.02892,1907439.35094649,54999.043656785478
1656460800,2022-06-29 00:00:00,ETHO/USDT,0.03135,0.03167,0.02913,0.02954,1286412.03722244,38742.0266715208068
1656374400,2022-06-28 00:00:00,ETHO/USDT,0.0318,0.037,0.031,0.03134,3927135.73016348,133132.4104656332171
1656288000,2022-06-27 00:00:00,ETHO/USDT,0.03469,0.03469,0.03152,0.03153,1401055.81683384,45893.6157048000898
1656201600,2022-06-26 00:00:00,ETHO/USDT,0.03625,0.03705,0.03355,0.03468,1835981.03583452,64900.6535500728132
1656115200,2022-06-25 00:00:00,ETHO/USDT,0.03962,0.0435,0.03461,0.03623,3669283.68877095,139160.8362514676941
1656028800,2022-06-24 00:00:00,ETHO/USDT,0.02844,0.0448,0.02844,0.03962,16093827.58932796,620857.3125674088646
1655942400,2022-06-23 00:00:00,ETHO/USDT,0.02956,0.03149,0.02825,0.02844,2170563.74034251,64143.9051836231509
1655856000,2022-06-22 00:00:00,ETHO/USDT,0.03175,0.03306,0.02803,0.02956,1689624.34331634,51501.1491351259437
1655769600,2022-06-21 00:00:00,ETHO/USDT,0.03345,0.03436,0.031,0.032,2593258.87453145,84910.0836957981406
1655683200,2022-06-20 00:00:00,ETHO/USDT,0.0351,0.03782,0.03213,0.03345,2681267.96400414,93480.754824013051
1655596800,2022-06-19 00:00:00,ETHO/USDT,0.03116,0.04023,0.03,0.03481,4948462.98214866,166221.3934488787729
1655510400,2022-06-18 00:00:00,ETHO/USDT,0.04162,0.04213,0.02769,0.03134,3976062.79171086,132795.8636213264237
1655424000,2022-06-17 00:00:00,ETHO/USDT,0.03912,0.04281,0.03754,0.0418,3793532.03708343,151233.5221396059533
1655337600,2022-06-16 00:00:00,ETHO/USDT,0.04255,0.0475,0.037,0.03902,6214816.70245503,260381.9472356963303
1655251200,2022-06-15 00:00:00,ETHO/USDT,0.04689,0.04847,0.036,0.04271,9090250.49269996,379498.8275727868638
1655164800,2022-06-14 00:00:00,ETHO/USDT,0.04976,0.0525,0.04605,0.0467,5746611.81298453,282616.0223421524633
1655078400,2022-06-13 00:00:00,ETHO/USDT,0.05884,0.06,0.04184,0.04976,9595208.1593719,489748.2848446261087
1654992000,2022-06-12 00:00:00,ETHO/USDT,0.06845,0.0685,0.054,0.05884,12345154.7902965,763247.046700122015
1654905600,2022-06-11 00:00:00,ETHO/USDT,0.04682,0.077,0.04625,0.06846,23744957.58724556,1476831.1578621995238
1654819200,2022-06-10 00:00:00,ETHO/USDT,0.04653,0.058,0.0434,0.04698,7363624.92548727,364461.094080291304
1654732800,2022-06-09 00:00:00,ETHO/USDT,0.05253,0.084,0.046,0.04653,27429768.80053893,1785072.6339607816628
1654646400,2022-06-08 00:00:00,ETHO/USDT,0.042,0.078,0.03413,0.0525,29899007.89394722,1687435.9557023381762
1654560000,2022-06-07 00:00:00,ETHO/USDT,0.05785,0.06133,0.041,0.042,20976330.87481837,1030930.6479988159835
1654473600,2022-06-06 00:00:00,ETHO/USDT,0.06432,0.148,0.0473,0.05785,125915831.60048431,11219152.924589293237
1654387200,2022-06-05 00:00:00,ETHO/USDT,0.01988,0.077,0.0188,0.06479,34290668.91559561,1228861.7236060009329
1654300800,2022-06-04 00:00:00,ETHO/USDT,0.017,0.0278,0.01637,0.01998,20141227.58602172,418505.0755192293103
1654214400,2022-06-03 00:00:00,ETHO/USDT,0.01517,0.0172,0.01502,0.0171,2098881.12915204,33584.9201726137304
1654128000,2022-06-02 00:00:00,ETHO/USDT,0.01586,0.01613,0.01494,0.01508,754791.52878528,11722.2581935228186
1654041600,2022-06-01 00:00:00,ETHO/USDT,0.01613,0.0185,0.0148,0.01586,3604104.48191988,58663.8168466912867
1653955200,2022-05-31 00:00:00,ETHO/USDT,0.0149,0.019,0.0135,0.01601,2803047.65676606,45822.5284074460462
1653868800,2022-05-30 00:00:00,ETHO/USDT,0.01438,0.0153,0.01399,0.0149,1901351.65926738,27803.0558113191329
1653782400,2022-05-29 00:00:00,ETHO/USDT,0.01334,0.01696,0.01308,0.01444,4178636.38884357,62363.1365961204908
1653696000,2022-05-28 00:00:00,ETHO/USDT,0.01433,0.01433,0.01122,0.01334,1497542.58851929,18584.6932082121987
1653609600,2022-05-27 00:00:00,ETHO/USDT,0.013,0.017,0.01222,0.01448,3701214.55615698,53242.9324670899702
1653523200,2022-05-26 00:00:00,ETHO/USDT,0.01353,0.016,0.0115,0.013,7872221.18628938,104432.703292357885
1653436800,2022-05-25 00:00:00,ETHO/USDT,0.0113,0.0188,0.01117,0.01335,13767318.16394783,206828.8543558509487
1653350400,2022-05-24 00:00:00,ETHO/USDT,0.01111,0.01139,0.01055,0.01117,834453.48821828,9086.4210345806372
1653264000,2022-05-23 00:00:00,ETHO/USDT,0.01207,0.0138,0.01103,0.01114,1538381.61178568,18989.182394087353
1653177600,2022-05-22 00:00:00,ETHO/USDT,0.01239,0.0144,0.01105,0.01208,5066853.83045481,61694.8208866260842
1653091200,2022-05-21 00:00:00,ETHO/USDT,0.00987,0.0175,0.00975,0.01222,9938374.78857768,141825.4563052883888
1653004800,2022-05-20 00:00:00,ETHO/USDT,0.01022,0.0114,0.00905,0.00987,917667.47326572,9123.106003224954
1652918400,2022-05-19 00:00:00,ETHO/USDT,0.0111,0.01351,0.00771,0.0102,3197457.73980482,34255.8544926953507
1652832000,2022-05-18 00:00:00,ETHO/USDT,0.01296,0.01296,0.01058,0.01122,728860.88436575,8570.8975694581076
1652745600,2022-05-17 00:00:00,ETHO/USDT,0.01238,0.01387,0.01183,0.01283,852744.27885485,10896.4077053248732
1652659200,2022-05-16 00:00:00,ETHO/USDT,0.01256,0.01337,0.01097,0.01224,711112.66666634,8427.4946656138986
1652572800,2022-05-15 00:00:00,ETHO/USDT,0.012,0.017,0.01001,0.01262,6058026.27708189,77498.3676134524017
1652486400,2022-05-14 00:00:00,ETHO/USDT,0.00871,0.0125,0.0087,0.012,1767351.76788105,18256.7221287838511
1652400000,2022-05-13 00:00:00,ETHO/USDT,0.00618,0.01387,0.00582,0.0087,4782053.82407981,47773.0209065190596
1652313600,2022-05-12 00:00:00,ETHO/USDT,0.00805,0.00921,0.00501,0.00574,2693916.03976609,17131.3989543551984
1652227200,2022-05-11 00:00:00,ETHO/USDT,0.01514,0.01563,0.00755,0.00796,2973192.22784526,32293.5474333300349
1652140800,2022-05-10 00:00:00,ETHO/USDT,0.01655,0.01732,0.01497,0.0151,1116413.7158089,17928.1889460714796
1652054400,2022-05-09 00:00:00,ETHO/USDT,0.02055,0.02089,0.01648,0.01655,2170851.32247767,41386.2944131247855
1651968000,2022-05-08 00:00:00,ETHO/USDT,0.01775,0.02718,0.01683,0.02067,7753359.68867275,172565.656515072676
1651881600,2022-05-07 00:00:00,ETHO/USDT,0.02232,0.02243,0.01432,0.01782,2062133.50648763,35662.2750157202435
1651795200,2022-05-06 00:00:00,ETHO/USDT,0.02319,0.02319,0.02058,0.02243,725456.27694192,15882.6820453229822
1651708800,2022-05-05 00:00:00,ETHO/USDT,0.02744,0.02781,0.0229,0.02319,2882942.54425571,71052.2783636946823
1651622400,2022-05-04 00:00:00,ETHO/USDT,0.02905,0.0366,0.02239,0.02744,15047787.23302252,441712.779599495138
1651536000,2022-05-03 00:00:00,ETHO/USDT,0.02,0.0298,0.019,0.02905,2031863.350528,51401.3143112167003
1651449600,2022-05-02 00:00:00,ETHO/USDT,0.02103,0.02199,0.01868,0.01982,430989.81863485,8988.5875588675842
1651363200,2022-05-01 00:00:00,ETHO/USDT,0.02103,0.02389,0.02061,0.02113,488758.20479399,10767.6537046325486
1651276800,2022-04-30 00:00:00,ETHO/USDT,0.02394,0.02426,0.02077,0.0208,309712.87517931,6898.8861035958848
1651190400,2022-04-29 00:00:00,ETHO/USDT,0.02551,0.02569,0.02368,0.02394,305244.7983568,7432.1827644503764
1651104000,2022-04-28 00:00:00,ETHO/USDT,0.02731,0.02783,0.02271,0.02531,905106.81637262,23361.6313557358798
1651017600,2022-04-27 00:00:00,ETHO/USDT,0.02824,0.02879,0.02651,0.02735,352787.55238249,9711.5054196183909
1650931200,2022-04-26 00:00:00,ETHO/USDT,0.03005,0.03148,0.02769,0.02806,411795.4282366,11993.8198878100181
1650844800,2022-04-25 00:00:00,ETHO/USDT,0.02821,0.034,0.02759,0.03005,1230474.16815477,38055.9366963757884
1650758400,2022-04-24 00:00:00,ETHO/USDT,0.02872,0.02997,0.02768,0.02821,466609.64969934,13428.0753599840713
1650672000,2022-04-23 00:00:00,ETHO/USDT,0.029,0.03163,0.02734,0.02874,1135891.21727184,33749.5841406155029
1650585600,2022-04-22 00:00:00,ETHO/USDT,0.02934,0.03012,0.02761,0.029,356516.11598477,10177.4780119665262
1650499200,2022-04-21 00:00:00,ETHO/USDT,0.03004,0.03115,0.02894,0.02917,413791.29113307,12348.9272064572507
1650412800,2022-04-20 00:00:00,ETHO/USDT,0.03226,0.03236,0.02972,0.03016,880745.75541515,27239.5988581820608
1650326400,2022-04-19 00:00:00,ETHO/USDT,0.03319,0.03449,0.03204,0.03248,451649.96449082,14938.9469368659362
1650240000,2022-04-18 00:00:00,ETHO/USDT,0.03264,0.0336,0.03069,0.03319,173960.11818539,5565.008073699892
1650153600,2022-04-17 00:00:00,ETHO/USDT,0.03306,0.034,0.03172,0.0325,347760.46737258,11322.6114124162521
1650067200,2022-04-16 00:00:00,ETHO/USDT,0.03271,0.0358,0.03204,0.03301,887044.37041258,29982.1982438921
1649980800,2022-04-15 00:00:00,ETHO/USDT,0.03194,0.03331,0.03166,0.03253,110415.09846546,3574.5995342730449
1649894400,2022-04-14 00:00:00,ETHO/USDT,0.0318,0.03376,0.03141,0.03204,343864.91682342,11115.2056839797862
1649808000,2022-04-13 00:00:00,ETHO/USDT,0.03016,0.03339,0.0296,0.03164,377535.03949221,11998.26427708414
1649721600,2022-04-12 00:00:00,ETHO/USDT,0.02985,0.0333,0.02951,0.03036,914514.7168875,28329.8646543037851
1649635200,2022-04-11 00:00:00,ETHO/USDT,0.03319,0.03374,0.02866,0.02987,694300.41954417,21152.0043521369429
1649548800,2022-04-10 00:00:00,ETHO/USDT,0.03297,0.0346,0.0327,0.03319,446454.61515439,14804.0477717864243
1649462400,2022-04-09 00:00:00,ETHO/USDT,0.03567,0.03965,0.03264,0.0331,2677015.0412326,94888.5850164406512
1649376000,2022-04-08 00:00:00,ETHO/USDT,0.03058,0.03746,0.02906,0.03564,2282189.50154893,77134.2782079660411
1649289600,2022-04-07 00:00:00,ETHO/USDT,0.03274,0.03458,0.03041,0.03041,527959.38910944,17338.9610285145086
1649203200,2022-04-06 00:00:00,ETHO/USDT,0.03569,0.03569,0.03257,0.03274,447072.39584297,15014.8351430804004
1649116800,2022-04-05 00:00:00,ETHO/USDT,0.03596,0.0373,0.03499,0.03569,405035.63436634,14573.3697108822834
1649030400,2022-04-04 00:00:00,ETHO/USDT,0.0375,0.03772,0.03492,0.03596,680197.66189905,24671.7933467675318
1648944000,2022-04-03 00:00:00,ETHO/USDT,0.03564,0.03776,0.03456,0.0375,1013455.65276713,36835.665927893059
1648857600,2022-04-02 00:00:00,ETHO/USDT,0.03655,0.03858,0.0341,0.03563,1468348.58495282,52922.1862063074236
1648771200,2022-04-01 00:00:00,ETHO/USDT,0.03395,0.03793,0.0331,0.0364,1653833.29055489,58378.3570832925006
1648684800,2022-03-31 00:00:00,ETHO/USDT,0.03881,0.03929,0.0331,0.03395,1361992.38992734,48146.4582586954146
1648598400,2022-03-30 00:00:00,ETHO/USDT,0.03931,0.04067,0.0371,0.03881,884456.59098067,34255.6114787497429
1648512000,2022-03-29 00:00:00,ETHO/USDT,0.03799,0.0464,0.03713,0.03931,5163700.41584374,217955.4873452392466
1648425600,2022-03-28 00:00:00,ETHO/USDT,0.03618,0.0399,0.03434,0.038,1596601.95814589,59034.2282986382018
1648339200,2022-03-27 00:00:00,ETHO/USDT,0.03575,0.03799,0.03386,0.03615,1115981.19870747,40193.748806779146
1648252800,2022-03-26 00:00:00,ETHO/USDT,0.03294,0.03712,0.03281,0.03592,1530453.71904598,54027.1265240597475
1648166400,2022-03-25 00:00:00,ETHO/USDT,0.03375,0.0348,0.0324,0.03309,640064.91940837,21338.3728939496209
1648080000,2022-03-24 00:00:00,ETHO/USDT,0.03354,0.03557,0.0324,0.03375,1353986.29834453,45432.8362625655114
1647993600,2022-03-23 00:00:00,ETHO/USDT,0.0352,0.037,0.03242,0.0336,1696375.71849562,58330.0205330538274
1647907200,2022-03-22 00:00:00,ETHO/USDT,0.03266,0.03654,0.0313,0.03498,1390219.79779651,48009.6712335133981
1647820800,2022-03-21 00:00:00,ETHO/USDT,0.03405,0.03503,0.03231,0.03282,791723.85103306,26268.8268788353763
1647734400,2022-03-20 00:00:00,ETHO/USDT,0.03354,0.035,0.032,0.0341,909919.14240943,30044.0490787437638
1647648000,2022-03-19 00:00:00,ETHO/USDT,0.03201,0.03522,0.0302,0.0336,1820108.29208987,60392.2573745661128
1647561600,2022-03-18 00:00:00,ETHO/USDT,0.03077,0.0323,0.02762,0.032,708340.52164941,21401.1315170599767
1647475200,2022-03-17 00:00:00,ETHO/USDT,0.02986,0.0323,0.02911,0.03077,391407.76531915,11828.165900515121
1647388800,2022-03-16 00:00:00,ETHO/USDT,0.03025,0.03047,0.02729,0.02985,853666.65419447,25119.700820117684
1647302400,2022-03-15 00:00:00,ETHO/USDT,0.0304,0.03125,0.02863,0.03025,424554.34557993,12667.2902014353019
1647216000,2022-03-14 00:00:00,ETHO/USDT,0.02932,0.03169,0.02924,0.0306,528290.50092053,16039.423559655646
1647129600,2022-03-13 00:00:00,ETHO/USDT,0.03389,0.03427,0.02789,0.02932,945437.9279356,30104.4752500213877
1647043200,2022-03-12 00:00:00,ETHO/USDT,0.0334,0.035,0.03241,0.03389,473266.94590386,16099.1928848439504
1646956800,2022-03-11 00:00:00,ETHO/USDT,0.0345,0.0406,0.032,0.0334,3698502.4893463,131221.1602196175309
1646870400,2022-03-10 00:00:00,ETHO/USDT,0.0358,0.03746,0.0318,0.0346,2895237.5918629,100389.1717034807824
1646784000,2022-03-09 00:00:00,ETHO/USDT,0.03454,0.03755,0.0345,0.0358,982584.0969589,35329.1456598526201
1646697600,2022-03-08 00:00:00,ETHO/USDT,0.0359,0.04,0.03394,0.03454,3051386.83833638,108329.843774817454
1646611200,2022-03-07 00:00:00,ETHO/USDT,0.03844,0.0387,0.03524,0.0359,1422857.90824919,52485.8959658970679
1646524800,2022-03-06 00:00:00,ETHO/USDT,0.03928,0.0407,0.03805,0.03844,342858.15902342,13477.3807801765398
1646438400,2022-03-05 00:00:00,ETHO/USDT,0.0397,0.0415,0.03673,0.03919,3798679.66303294,146437.79288412134
1646352000,2022-03-04 00:00:00,ETHO/USDT,0.0463,0.0481,0.03681,0.0397,5237055.33378299,217989.5372794645273
1646265600,2022-03-03 00:00:00,ETHO/USDT,0.0501,0.0517,0.0446,0.0461,690042.99972924,33169.703910192585
1646179200,2022-03-02 00:00:00,ETHO/USDT,0.0493,0.0613,0.0487,0.0499,1420834.28525353,76570.082352090297
1646092800,2022-03-01 00:00:00,ETHO/USDT,0.0465,0.0576,0.0452,0.0493,1181688.18197749,60396.646246788022
1646006400,2022-02-28 00:00:00,ETHO/USDT,0.0478,0.0501,0.0433,0.0465,1059045.41255136,49672.540160562059
1645920000,2022-02-27 00:00:00,ETHO/USDT,0.0453,0.0539,0.0431,0.0478,1475601.04577329,71243.714610923099
1645833600,2022-02-26 00:00:00,ETHO/USDT,0.045,0.0498,0.044,0.0455,552096.81193103,25629.787928946344
1645747200,2022-02-25 00:00:00,ETHO/USDT,0.0382,0.0464,0.0376,0.045,1540372.55052184,66486.278082562332
1645660800,2022-02-24 00:00:00,ETHO/USDT,0.0397,0.0408,0.0366,0.0384,1326861.77045117,50370.477197835185
1645574400,2022-02-23 00:00:00,ETHO/USDT,0.0411,0.0429,0.0396,0.0397,563055.00580829,23087.821225165788
1645488000,2022-02-22 00:00:00,ETHO/USDT,0.0377,0.0472,0.0375,0.0412,3518963.00444829,144368.589564285374
1645401600,2022-02-21 00:00:00,ETHO/USDT,0.0359,0.0441,0.0356,0.0377,2816165.92629472,112842.995958945161
1645315200,2022-02-20 00:00:00,ETHO/USDT,0.0389,0.04,0.0348,0.0359,524655.60553382,19462.092111235381
1645228800,2022-02-19 00:00:00,ETHO/USDT,0.0398,0.041,0.0346,0.0389,980003.10051567,37194.706879821523
1645142400,2022-02-18 00:00:00,ETHO/USDT,0.0414,0.043,0.039,0.0395,1941067.86132707,79576.426514201034
1645056000,2022-02-17 00:00:00,ETHO/USDT,0.0439,0.0623,0.0408,0.0412,10285007.85335326,525886.10950607515
1644969600,2022-02-16 00:00:00,ETHO/USDT,0.0405,0.0465,0.0403,0.0438,2030627.07185275,87134.982604488355
1644883200,2022-02-15 00:00:00,ETHO/USDT,0.0364,0.0449,0.0362,0.0406,2708834.79359562,110712.851070723892
1644796800,2022-02-14 00:00:00,ETHO/USDT,0.0376,0.0381,0.0348,0.0365,566661.60778328,20498.843489867998
1644710400,2022-02-13 00:00:00,ETHO/USDT,0.0421,0.0469,0.0365,0.0376,2661505.23576454,108225.109801239487
1644624000,2022-02-12 00:00:00,ETHO/USDT,0.0371,0.045,0.0366,0.042,1116516.82628772,44555.662759675234
1644537600,2022-02-11 00:00:00,ETHO/USDT,0.0418,0.0418,0.0367,0.0371,817777.48876472,32293.683620346167
1644451200,2022-02-10 00:00:00,ETHO/USDT,0.0421,0.0433,0.0396,0.0416,1101632.93244494,45926.759529529423
1644364800,2022-02-09 00:00:00,ETHO/USDT,0.046,0.0467,0.04,0.0421,2522756.55817365,107497.419468485223
