https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XPR,Volume USDT
1660348800,2022-08-13 00:00:00,XPR/USDT,0.004523,0.005052,0.004298,0.004633,415083106.57435144,1927066.49836852412482
1660262400,2022-08-12 00:00:00,XPR/USDT,0.004953,0.005459,0.004194,0.004523,928409212.2465339,4300839.02643691415755
1660176000,2022-08-11 00:00:00,XPR/USDT,0.003955,0.007058,0.003818,0.004951,1373188934.61826126,6681369.17346326559604
1660089600,2022-08-10 00:00:00,XPR/USDT,0.00335,0.004032,0.003309,0.003961,420252335.86107884,1491675.81023255754849
1660003200,2022-08-09 00:00:00,XPR/USDT,0.003429,0.003481,0.003258,0.003356,269207476.5498665,901659.35588968284737
1659916800,2022-08-08 00:00:00,XPR/USDT,0.003418,0.00358,0.003383,0.003433,287048657.25750262,1001363.30534463310397
1659830400,2022-08-07 00:00:00,XPR/USDT,0.003242,0.003491,0.003118,0.003423,372139255.46994488,1221998.75930640250186
1659744000,2022-08-06 00:00:00,XPR/USDT,0.003213,0.003301,0.003182,0.003241,257920033.22491826,832530.74699633539289
1659657600,2022-08-05 00:00:00,XPR/USDT,0.003069,0.003227,0.003042,0.003213,355652405.0427223,1118590.21309241801667
1659571200,2022-08-04 00:00:00,XPR/USDT,0.003142,0.00326,0.002835,0.003069,433265222.33186132,1328507.30968909556108
1659484800,2022-08-03 00:00:00,XPR/USDT,0.003155,0.003217,0.003108,0.003141,322707968.98080162,1022808.31044439753105
1659398400,2022-08-02 00:00:00,XPR/USDT,0.003261,0.003306,0.003132,0.003157,316479232.66113341,1010795.72106508637276
1659312000,2022-08-01 00:00:00,XPR/USDT,0.003128,0.003306,0.003101,0.003256,315845930.34935178,1004825.3742698209305
1659225600,2022-07-31 00:00:00,XPR/USDT,0.00318,0.003328,0.00309,0.003129,376693728.70332019,1201352.21282571756967
1659139200,2022-07-30 00:00:00,XPR/USDT,0.003157,0.003409,0.003095,0.003172,322539606.95345394,1044891.68662010426053
1659052800,2022-07-29 00:00:00,XPR/USDT,0.003105,0.00322,0.003082,0.00316,240144557.44044812,754754.65737035888787
1658966400,2022-07-28 00:00:00,XPR/USDT,0.003095,0.003187,0.003015,0.003107,313210785.6482767,974427.01767654935378
1658880000,2022-07-27 00:00:00,XPR/USDT,0.00301,0.003149,0.002969,0.003099,244290274.60484593,744287.3994798189725
1658793600,2022-07-26 00:00:00,XPR/USDT,0.0031,0.003107,0.002886,0.003004,335577511.16385113,1008545.92102443351607
1658707200,2022-07-25 00:00:00,XPR/USDT,0.003117,0.003147,0.002997,0.003099,326261916.49905176,1006347.05633379475595
1658620800,2022-07-24 00:00:00,XPR/USDT,0.003198,0.003251,0.00308,0.003115,170160215.47307609,540444.4622610833628
1658534400,2022-07-23 00:00:00,XPR/USDT,0.003053,0.003305,0.003034,0.00319,308893087.37262842,974105.43197817281577
1658448000,2022-07-22 00:00:00,XPR/USDT,0.003048,0.00324,0.003009,0.003052,207025288.31757225,643348.60030696654581
1658361600,2022-07-21 00:00:00,XPR/USDT,0.003047,0.00315,0.00296,0.003047,211190150.44320122,638083.86522916510314
1658275200,2022-07-20 00:00:00,XPR/USDT,0.003197,0.003328,0.002963,0.003047,425371633.91022448,1343017.61570572289904
1658188800,2022-07-19 00:00:00,XPR/USDT,0.002999,0.00326,0.002924,0.003197,310033795.79737606,955616.1164229272103
1658102400,2022-07-18 00:00:00,XPR/USDT,0.002791,0.00309,0.00279,0.003004,432769443.38879478,1266821.84644858550318
1658016000,2022-07-17 00:00:00,XPR/USDT,0.002858,0.00295,0.002745,0.002791,315515832.3313664,894049.3643063463888
1657929600,2022-07-16 00:00:00,XPR/USDT,0.002792,0.00292,0.002721,0.002859,194432500.62548778,544253.44399080370949
1657843200,2022-07-15 00:00:00,XPR/USDT,0.002748,0.002858,0.00272,0.002797,264228563.71642099,736850.24721294388682
1657756800,2022-07-14 00:00:00,XPR/USDT,0.002748,0.002801,0.002655,0.002749,297419506.63711958,809529.33778394624823
1657670400,2022-07-13 00:00:00,XPR/USDT,0.002626,0.002832,0.002574,0.002746,418181663.40340487,1118817.46572478247615
1657584000,2022-07-12 00:00:00,XPR/USDT,0.002665,0.0027,0.002573,0.002623,423549121.40294715,1124463.62753232496164
1657497600,2022-07-11 00:00:00,XPR/USDT,0.002838,0.002838,0.002652,0.002667,304136849.32852911,835904.51788185927695
1657411200,2022-07-10 00:00:00,XPR/USDT,0.002927,0.00312,0.002823,0.002839,423679019.73845217,1228996.87294211193948
1657324800,2022-07-09 00:00:00,XPR/USDT,0.002732,0.002939,0.002718,0.002932,415563044.78424974,1160367.28619200941022
1657238400,2022-07-08 00:00:00,XPR/USDT,0.002726,0.0028,0.0027,0.002732,634055159.73343542,1751184.55400750719447
1657152000,2022-07-07 00:00:00,XPR/USDT,0.00272,0.002768,0.002664,0.00272,264817683.15826015,720151.47020953165222
1657065600,2022-07-06 00:00:00,XPR/USDT,0.002589,0.002824,0.002575,0.00272,379910238.2274857,1019162.03324355461097
1656979200,2022-07-05 00:00:00,XPR/USDT,0.002652,0.002695,0.002566,0.002587,542249192.89773682,1417091.15637074680752
1656892800,2022-07-04 00:00:00,XPR/USDT,0.00264,0.002724,0.002529,0.00265,482462309.45712153,1266478.84139441103035
1656806400,2022-07-03 00:00:00,XPR/USDT,0.002654,0.002681,0.002579,0.002637,490667532.81976453,1293487.69235963841964
1656720000,2022-07-02 00:00:00,XPR/USDT,0.002576,0.002698,0.002562,0.00266,229901034.10485451,607385.32610698897139
1656633600,2022-07-01 00:00:00,XPR/USDT,0.00275,0.00277,0.002563,0.002578,403800839.26348608,1076251.93029557549667
1656547200,2022-06-30 00:00:00,XPR/USDT,0.002758,0.00283,0.002537,0.00275,503020559.69899209,1342412.02500828030602
1656460800,2022-06-29 00:00:00,XPR/USDT,0.002891,0.003055,0.002701,0.002758,486025947.2865548,1372211.14670478920764
1656374400,2022-06-28 00:00:00,XPR/USDT,0.003075,0.00328,0.002892,0.002893,493078009.86586912,1497746.92008059383916
1656288000,2022-06-27 00:00:00,XPR/USDT,0.002813,0.003284,0.002799,0.003071,334292895.16723093,1012695.68297408089123
1656201600,2022-06-26 00:00:00,XPR/USDT,0.002839,0.002978,0.0028,0.002812,187504973.05688475,541866.51127139973056
1656115200,2022-06-25 00:00:00,XPR/USDT,0.00279,0.002892,0.002736,0.00284,207226163.99923246,584325.35898970787008
1656028800,2022-06-24 00:00:00,XPR/USDT,0.002624,0.002895,0.00262,0.00279,424143181.27793864,1172287.95647067379814
1655942400,2022-06-23 00:00:00,XPR/USDT,0.002536,0.002722,0.002524,0.002627,305799174.4567137,798026.42981148762426
1655856000,2022-06-22 00:00:00,XPR/USDT,0.002696,0.002826,0.002478,0.002535,841051539.97316694,2235949.55208668338274
1655769600,2022-06-21 00:00:00,XPR/USDT,0.002665,0.002863,0.00264,0.002696,575027452.65581088,1597282.55709605221794
1655683200,2022-06-20 00:00:00,XPR/USDT,0.0027,0.002773,0.002608,0.002663,838679488.57088089,2246233.93181390067472
1655596800,2022-06-19 00:00:00,XPR/USDT,0.002608,0.002746,0.002535,0.0027,471945116.96040931,1253234.81766771257626
1655510400,2022-06-18 00:00:00,XPR/USDT,0.00275,0.002808,0.002485,0.002612,786661824.65668604,2075266.46740587694917
1655424000,2022-06-17 00:00:00,XPR/USDT,0.0028,0.002914,0.002707,0.00275,585226677.24418893,1638147.35646430564132
1655337600,2022-06-16 00:00:00,XPR/USDT,0.003057,0.00316,0.00275,0.002801,930751853.60239602,2763097.2851536887281
1655251200,2022-06-15 00:00:00,XPR/USDT,0.00289,0.00309,0.00272,0.003053,1079455026.54242649,3130590.25697548840549
1655164800,2022-06-14 00:00:00,XPR/USDT,0.00284,0.0033,0.00263,0.00288,686306707.48502324,2025741.2962756436968
1655078400,2022-06-13 00:00:00,XPR/USDT,0.00319,0.00322,0.00281,0.00285,975214184.56415818,2973361.3286193265177
1654992000,2022-06-12 00:00:00,XPR/USDT,0.00362,0.00364,0.00317,0.00318,286635067.62045192,981043.4871057916998
1654905600,2022-06-11 00:00:00,XPR/USDT,0.00408,0.00415,0.00351,0.00362,444924067.27520625,1725125.2065885845433
1654819200,2022-06-10 00:00:00,XPR/USDT,0.00422,0.00425,0.00407,0.00408,476469395.66296296,1990936.6973990117204
1654732800,2022-06-09 00:00:00,XPR/USDT,0.0043,0.00431,0.00416,0.00421,513439698.37081122,2177172.9809274573625
1654646400,2022-06-08 00:00:00,XPR/USDT,0.0043,0.00448,0.00426,0.0043,335392003.35684852,1462534.6685385240864
1654560000,2022-06-07 00:00:00,XPR/USDT,0.0043,0.00443,0.00414,0.00429,327365237.90992631,1402097.6187365242534
1654473600,2022-06-06 00:00:00,XPR/USDT,0.00419,0.00457,0.00418,0.00431,500732613.93900064,2211550.4638090261599
1654387200,2022-06-05 00:00:00,XPR/USDT,0.00446,0.00459,0.00419,0.00419,277348541.90575581,1218630.5906772320074
1654300800,2022-06-04 00:00:00,XPR/USDT,0.00414,0.00449,0.00412,0.00446,548945791.27692537,2344624.6061306143751
1654214400,2022-06-03 00:00:00,XPR/USDT,0.00416,0.00451,0.00409,0.00413,609334107.48601081,2579825.3761632227991
1654128000,2022-06-02 00:00:00,XPR/USDT,0.00408,0.00425,0.00406,0.00416,467707412.02718688,1944365.6840130653195
1654041600,2022-06-01 00:00:00,XPR/USDT,0.00448,0.00452,0.00404,0.00409,528047579.3835166,2274618.4425535561419
1653955200,2022-05-31 00:00:00,XPR/USDT,0.00433,0.00482,0.00416,0.00448,690035699.89510413,3026668.5483364909076
1653868800,2022-05-30 00:00:00,XPR/USDT,0.00421,0.00447,0.00416,0.00433,703932376.08421347,3007028.1623567018012
1653782400,2022-05-29 00:00:00,XPR/USDT,0.00403,0.00425,0.00398,0.00422,588704666.7819195,2417944.1451523116003
1653696000,2022-05-28 00:00:00,XPR/USDT,0.00406,0.00414,0.004,0.00403,531397669.26089206,2152790.6898169599029
1653609600,2022-05-27 00:00:00,XPR/USDT,0.00406,0.00417,0.00388,0.00407,634826829.89036749,2551851.9811858643115
1653523200,2022-05-26 00:00:00,XPR/USDT,0.00436,0.00444,0.00403,0.00406,634383875.21332842,2685342.491712153679
1653436800,2022-05-25 00:00:00,XPR/USDT,0.00456,0.00465,0.00432,0.00435,537722530.66549062,2421197.5419573178719
1653350400,2022-05-24 00:00:00,XPR/USDT,0.00473,0.00475,0.0044,0.00457,259321464.83678088,1177870.0119720830644
1653264000,2022-05-23 00:00:00,XPR/USDT,0.00484,0.00498,0.00465,0.00472,536688162.50333382,2569407.4352374622144
1653177600,2022-05-22 00:00:00,XPR/USDT,0.00495,0.00514,0.0045,0.00484,262758919.80275591,1267896.0452403463336
1653091200,2022-05-21 00:00:00,XPR/USDT,0.00469,0.0055,0.00467,0.00495,315116626.13185753,1558621.1764727381566
1653004800,2022-05-20 00:00:00,XPR/USDT,0.00478,0.00489,0.0045,0.00469,455144136.06561433,2144214.2204817548802
1652918400,2022-05-19 00:00:00,XPR/USDT,0.00462,0.00488,0.00452,0.00478,282327417.78746485,1326417.4819215867026
1652832000,2022-05-18 00:00:00,XPR/USDT,0.00512,0.00521,0.00439,0.00461,595683937.62379808,2866684.681449172398
1652745600,2022-05-17 00:00:00,XPR/USDT,0.00527,0.00534,0.00503,0.00512,290742320.81331422,1512722.4366637625354
1652659200,2022-05-16 00:00:00,XPR/USDT,0.0057,0.0057,0.0048,0.00527,212666597.19822279,1103066.308910426533
1652572800,2022-05-15 00:00:00,XPR/USDT,0.00472,0.0063,0.00451,0.0057,457697794.34722024,2273610.8365469058989
1652486400,2022-05-14 00:00:00,XPR/USDT,0.00431,0.00489,0.00423,0.00471,436517838.63810666,1979848.000250074213
1652400000,2022-05-13 00:00:00,XPR/USDT,0.0036,0.00499,0.00358,0.00429,663138110.93381416,2878167.8950686398806
1652313600,2022-05-12 00:00:00,XPR/USDT,0.00457,0.00477,0.00342,0.00359,525169869.65249335,2036598.6676905809275
1652227200,2022-05-11 00:00:00,XPR/USDT,0.00603,0.00612,0.0043,0.00457,423165711.41416917,2190928.7931858191442
1652140800,2022-05-10 00:00:00,XPR/USDT,0.00652,0.00711,0.00598,0.00602,314104972.94741009,2047929.9369631283018
1652054400,2022-05-09 00:00:00,XPR/USDT,0.00786,0.0079,0.0065,0.00652,371269936.24718077,2752664.6143752346073
1651968000,2022-05-08 00:00:00,XPR/USDT,0.0078,0.00809,0.00738,0.00786,436195653.02558845,3410011.3155467898626
1651881600,2022-05-07 00:00:00,XPR/USDT,0.00846,0.00851,0.00777,0.0078,101249967.11586221,818697.9742296219623
1651795200,2022-05-06 00:00:00,XPR/USDT,0.00829,0.00865,0.00795,0.00847,193712887.37164018,1604663.3755354970503
1651708800,2022-05-05 00:00:00,XPR/USDT,0.00936,0.00939,0.00818,0.0083,319751259.96627936,2832771.2312791718748
1651622400,2022-05-04 00:00:00,XPR/USDT,0.00855,0.00943,0.00849,0.00934,250321762.04036435,2230197.4419913856028
1651536000,2022-05-03 00:00:00,XPR/USDT,0.00825,0.00871,0.00816,0.00855,181322064.09917015,1521260.860902001439
1651449600,2022-05-02 00:00:00,XPR/USDT,0.00818,0.00881,0.00784,0.00824,158290097.45955269,1318681.1581182925184
1651363200,2022-05-01 00:00:00,XPR/USDT,0.00838,0.00845,0.00778,0.00817,123845754.19665128,1000831.2906805363833
1651276800,2022-04-30 00:00:00,XPR/USDT,0.0083,0.01022,0.00814,0.00839,474726325.19520778,4274328.4241640366647
1651190400,2022-04-29 00:00:00,XPR/USDT,0.00821,0.00832,0.00725,0.0083,191635971.88281727,1517517.945546767733
1651104000,2022-04-28 00:00:00,XPR/USDT,0.00862,0.00902,0.00805,0.0082,145212097.30798305,1215786.7088583235678
1651017600,2022-04-27 00:00:00,XPR/USDT,0.00855,0.00881,0.0081,0.00862,139083870.78253626,1181298.5841962328616
1650931200,2022-04-26 00:00:00,XPR/USDT,0.00962,0.01012,0.00832,0.00856,572404657.91508052,5353148.2869667621245
1650844800,2022-04-25 00:00:00,XPR/USDT,0.0099,0.00997,0.00926,0.00962,645694832.7393722,6232805.3294443516798
1650758400,2022-04-24 00:00:00,XPR/USDT,0.01016,0.01028,0.00966,0.00989,158150268.01578814,1568378.1013822725837
1650672000,2022-04-23 00:00:00,XPR/USDT,0.01012,0.01033,0.01003,0.01014,109867149.79950072,1119896.7888568603136
1650585600,2022-04-22 00:00:00,XPR/USDT,0.01034,0.01055,0.01007,0.01011,319454211.53591897,3319619.3624155141494
1650499200,2022-04-21 00:00:00,XPR/USDT,0.01079,0.01117,0.01008,0.01035,314612118.69709123,3360295.571433662969
1650412800,2022-04-20 00:00:00,XPR/USDT,0.01096,0.01134,0.0106,0.0108,152154463.70931778,1668268.8774496435842
1650326400,2022-04-19 00:00:00,XPR/USDT,0.01102,0.01128,0.0108,0.01096,153134113.01488863,1682913.0707489555515
1650240000,2022-04-18 00:00:00,XPR/USDT,0.01041,0.01119,0.01001,0.01101,222526724.12339389,2348625.358436005451
1650153600,2022-04-17 00:00:00,XPR/USDT,0.01057,0.01091,0.01032,0.0104,113209892.15060461,1193743.0733440094711
1650067200,2022-04-16 00:00:00,XPR/USDT,0.01046,0.01061,0.0103,0.01056,96690260.19103191,1009428.0124813619599
1649980800,2022-04-15 00:00:00,XPR/USDT,0.01068,0.0109,0.01025,0.01045,139532009.74505222,1478470.2789780052335
1649894400,2022-04-14 00:00:00,XPR/USDT,0.011,0.01121,0.01052,0.01066,161457703.28454007,1758385.7138839705883
1649808000,2022-04-13 00:00:00,XPR/USDT,0.01119,0.01155,0.01089,0.01099,274729758.24995668,3095234.7541689039014
1649721600,2022-04-12 00:00:00,XPR/USDT,0.01071,0.01155,0.01052,0.01118,292388248.41983617,3244966.9329237584821
1649635200,2022-04-11 00:00:00,XPR/USDT,0.01182,0.01189,0.01061,0.0107,284699856.98791361,3182673.6785620437048
1649548800,2022-04-10 00:00:00,XPR/USDT,0.01196,0.01229,0.01129,0.01181,385877685.61550986,4639923.2147238606144
1649462400,2022-04-09 00:00:00,XPR/USDT,0.01167,0.01197,0.01148,0.01195,191439770.74451525,2237219.3248846005813
1649376000,2022-04-08 00:00:00,XPR/USDT,0.01286,0.01321,0.01162,0.01168,607369392.8499045,7705710.1911741147084
1649289600,2022-04-07 00:00:00,XPR/USDT,0.01305,0.01328,0.01252,0.01286,543992796.38431131,7061562.3522773065604
1649203200,2022-04-06 00:00:00,XPR/USDT,0.01413,0.01413,0.01276,0.01302,582877960.81378357,7900413.5045008810732
1649116800,2022-04-05 00:00:00,XPR/USDT,0.01465,0.01493,0.01411,0.01413,536732510.06117811,7805691.6902045465266
1649030400,2022-04-04 00:00:00,XPR/USDT,0.01494,0.01495,0.014,0.01465,580227444.63852803,8424250.5522928178548
1648944000,2022-04-03 00:00:00,XPR/USDT,0.01447,0.0154,0.01443,0.01493,590974182.9722118,8798534.1829116048793
1648857600,2022-04-02 00:00:00,XPR/USDT,0.01399,0.01587,0.01393,0.01445,685967876.29784164,10111153.0033826851763
1648771200,2022-04-01 00:00:00,XPR/USDT,0.01361,0.01412,0.01298,0.01399,559770033.2184667,7546972.5491708595293
1648684800,2022-03-31 00:00:00,XPR/USDT,0.01386,0.01411,0.01308,0.01361,324876588.25372744,4401897.7959838920964
1648598400,2022-03-30 00:00:00,XPR/USDT,0.01375,0.01392,0.01343,0.01386,71672593.81286565,978202.0946346694203
1648512000,2022-03-29 00:00:00,XPR/USDT,0.01402,0.01459,0.01348,0.01376,119395580.83923464,1682473.9830959172242
1648425600,2022-03-28 00:00:00,XPR/USDT,0.01419,0.01518,0.01379,0.01399,197227051.28609629,2837941.3906157685885
1648339200,2022-03-27 00:00:00,XPR/USDT,0.01358,0.01429,0.01296,0.01417,136099890.57672837,1847604.2952574571257
1648252800,2022-03-26 00:00:00,XPR/USDT,0.01224,0.01396,0.01211,0.01356,308990632.31878288,3916937.6226099414492
1648166400,2022-03-25 00:00:00,XPR/USDT,0.01236,0.0127,0.01181,0.01223,282145093.61305521,3475758.8022332590231
1648080000,2022-03-24 00:00:00,XPR/USDT,0.01182,0.01256,0.0118,0.01238,419763604.35814017,5143483.1728918598574
1647993600,2022-03-23 00:00:00,XPR/USDT,0.01179,0.01198,0.01157,0.01182,198380249.87629862,2331358.9063016262829
1647907200,2022-03-22 00:00:00,XPR/USDT,0.01178,0.01231,0.01166,0.01179,143379873.448488,1709636.475375851791
1647820800,2022-03-21 00:00:00,XPR/USDT,0.01172,0.01225,0.0115,0.01178,122822245.58544843,1447584.2035030508034
1647734400,2022-03-20 00:00:00,XPR/USDT,0.01213,0.01228,0.01162,0.01172,383848664.83698154,4576498.7512496838392
1647648000,2022-03-19 00:00:00,XPR/USDT,0.0115,0.01221,0.01132,0.01214,425486276.69506503,5004624.4244369765876
1647561600,2022-03-18 00:00:00,XPR/USDT,0.01102,0.0117,0.0108,0.0115,750330101.99484616,8361896.6142081335554
1647475200,2022-03-17 00:00:00,XPR/USDT,0.01118,0.01132,0.01081,0.01102,525941690.43031372,5805231.4486065207791
1647388800,2022-03-16 00:00:00,XPR/USDT,0.01106,0.01145,0.0105,0.01117,296641544.04076396,3251721.9529876095732
1647302400,2022-03-15 00:00:00,XPR/USDT,0.01143,0.0116,0.01101,0.01106,197831172.14661404,2223021.3495724967443
1647216000,2022-03-14 00:00:00,XPR/USDT,0.01121,0.01149,0.01112,0.01143,174317106.24481173,1967848.6067969627293
1647129600,2022-03-13 00:00:00,XPR/USDT,0.01145,0.01167,0.01109,0.01121,191422769.14029816,2185536.2793620734266
1647043200,2022-03-12 00:00:00,XPR/USDT,0.01152,0.01161,0.01124,0.01145,184221764.45128282,2106766.7518825972426
1646956800,2022-03-11 00:00:00,XPR/USDT,0.01209,0.01211,0.01133,0.01151,355964144.293998,4140014.6921921261779
1646870400,2022-03-10 00:00:00,XPR/USDT,0.01244,0.01247,0.01156,0.01209,460254402.058015,5494040.8813496078226
1646784000,2022-03-09 00:00:00,XPR/USDT,0.01185,0.01303,0.0118,0.01242,529608892.5359639,6589977.4648933272014
1646697600,2022-03-08 00:00:00,XPR/USDT,0.01184,0.01213,0.0114,0.01185,253311384.18025547,2982345.972081942121
1646611200,2022-03-07 00:00:00,XPR/USDT,0.01139,0.01237,0.01093,0.01182,342072141.18121347,3956695.4680666589383
1646524800,2022-03-06 00:00:00,XPR/USDT,0.01183,0.01276,0.01126,0.0114,295642381.94762047,3526683.9172101331327
1646438400,2022-03-05 00:00:00,XPR/USDT,0.01111,0.01196,0.01095,0.01183,241507297.0558767,2730887.7322317334142
1646352000,2022-03-04 00:00:00,XPR/USDT,0.01199,0.01204,0.01072,0.01111,254184985.96374358,2915922.837579565054
1646265600,2022-03-03 00:00:00,XPR/USDT,0.01231,0.01305,0.01158,0.01199,398684232.46664624,4930544.7157951333878
1646179200,2022-03-02 00:00:00,XPR/USDT,0.01148,0.01278,0.01106,0.01231,415937472.02513815,4987699.3364798499253
1646092800,2022-03-01 00:00:00,XPR/USDT,0.01099,0.01182,0.01064,0.01146,358606692.10516989,4019431.6160895644131
1646006400,2022-02-28 00:00:00,XPR/USDT,0.00965,0.01113,0.00938,0.01099,352964911.5481706,3601680.9561903792572
1645920000,2022-02-27 00:00:00,XPR/USDT,0.00998,0.01033,0.00927,0.00965,264609380.50772665,2602409.5463828166178
1645833600,2022-02-26 00:00:00,XPR/USDT,0.01015,0.01045,0.00984,0.00997,284340131.91057621,2870291.5293453912617
1645747200,2022-02-25 00:00:00,XPR/USDT,0.00976,0.0107,0.00972,0.01016,257280523.03469959,2626982.0931379082844
1645660800,2022-02-24 00:00:00,XPR/USDT,0.01007,0.01051,0.00848,0.00977,411778556.22210411,3844272.571287092864
1645574400,2022-02-23 00:00:00,XPR/USDT,0.0104,0.01083,0.00983,0.01006,289620000.07242718,2979040.967178645316
1645488000,2022-02-22 00:00:00,XPR/USDT,0.01004,0.01061,0.0098,0.0104,264066327.58915372,2671893.6517323325159
1645401600,2022-02-21 00:00:00,XPR/USDT,0.01081,0.0114,0.01,0.01004,302422730.01371676,3264049.4837236651808
1645315200,2022-02-20 00:00:00,XPR/USDT,0.01191,0.01193,0.01053,0.01078,254131876.69811309,2796501.7238003588879
1645228800,2022-02-19 00:00:00,XPR/USDT,0.01204,0.01238,0.01159,0.01191,239186369.91185434,2861008.524254222399
1645142400,2022-02-18 00:00:00,XPR/USDT,0.01177,0.01286,0.01172,0.01204,263363223.3192595,3212651.7464708186463
1645056000,2022-02-17 00:00:00,XPR/USDT,0.01344,0.01366,0.01151,0.01178,304869577.02609349,3875020.0053618599565
1644969600,2022-02-16 00:00:00,XPR/USDT,0.01359,0.01393,0.01263,0.01344,282565632.13951022,3760233.5989201943722
1644883200,2022-02-15 00:00:00,XPR/USDT,0.01218,0.0142,0.01209,0.0136,703521240.28495336,9393163.9385480042434
1644796800,2022-02-14 00:00:00,XPR/USDT,0.01192,0.01247,0.01124,0.01219,286128259.18161872,3421743.8311109595936
