https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKU,Volume USDT
1661817600,2022-08-30 00:00:00,SKU/USDT,0.01955,0.01959,0.01803,0.01846,3934285.1734,73057.5895428
1661731200,2022-08-29 00:00:00,SKU/USDT,0.01948,0.02052,0.0191,0.01955,3906624.20602638,77459.4583048706
1661644800,2022-08-28 00:00:00,SKU/USDT,0.02071,0.0247,0.01937,0.01949,4129884.5951,86964.832642047
1661558400,2022-08-27 00:00:00,SKU/USDT,0.02069,0.023,0.0205,0.02073,3801774.5714,79929.8379742
1661472000,2022-08-26 00:00:00,SKU/USDT,0.02154,0.02203,0.02061,0.02076,5278336.723,111704.333726616
1661385600,2022-08-25 00:00:00,SKU/USDT,0.02156,0.02187,0.02126,0.02153,2252149.7277,48445.829271468
1661299200,2022-08-24 00:00:00,SKU/USDT,0.02178,0.02221,0.02131,0.0216,2754348.8467,59815.185443518
1661212800,2022-08-23 00:00:00,SKU/USDT,0.02163,0.02233,0.0215,0.02181,3306314.7722,72089.64524429
1661126400,2022-08-22 00:00:00,SKU/USDT,0.02216,0.0223,0.0215,0.02167,3120796.2082,68078.772265575
1661040000,2022-08-21 00:00:00,SKU/USDT,0.02219,0.02298,0.0217,0.02217,2955404.1044,65505.631963181
1660953600,2022-08-20 00:00:00,SKU/USDT,0.02142,0.0275,0.02115,0.02219,5848235.4357,133864.054869469
1660867200,2022-08-19 00:00:00,SKU/USDT,0.02287,0.02291,0.02079,0.02144,6938443.2306,150024.807557566
1660780800,2022-08-18 00:00:00,SKU/USDT,0.02372,0.02499,0.02233,0.02291,2711114.7422,64403.052757834
1660694400,2022-08-17 00:00:00,SKU/USDT,0.02527,0.0278,0.02311,0.02373,5127050.91572373,130185.793143332655
1660608000,2022-08-16 00:00:00,SKU/USDT,0.02557,0.02686,0.025,0.02526,3342048.5747,85108.794047811
1660521600,2022-08-15 00:00:00,SKU/USDT,0.02601,0.027,0.025,0.02555,5986522.4939,155039.026142213
1660435200,2022-08-14 00:00:00,SKU/USDT,0.02669,0.031,0.02494,0.02602,8189298.00870314,226220.980893256956
1660348800,2022-08-13 00:00:00,SKU/USDT,0.02552,0.0273,0.0253,0.02671,5750665.7661,150522.48698003
1660262400,2022-08-12 00:00:00,SKU/USDT,0.02546,0.02653,0.02488,0.02551,3255454.1215,82877.250684231
1660176000,2022-08-11 00:00:00,SKU/USDT,0.02454,0.02622,0.02437,0.02549,6514209.0341,163144.34275967
1660089600,2022-08-10 00:00:00,SKU/USDT,0.02523,0.0256,0.02407,0.02454,5761548.6094,142065.142081516
1660003200,2022-08-09 00:00:00,SKU/USDT,0.02681,0.02689,0.02495,0.02523,4105460.3194,106121.717407721
1659916800,2022-08-08 00:00:00,SKU/USDT,0.02533,0.0269,0.025,0.02675,4243581.8801,108053.056549842
1659830400,2022-08-07 00:00:00,SKU/USDT,0.0261,0.0272,0.02511,0.02531,2441164.7272,62944.79676336
1659744000,2022-08-06 00:00:00,SKU/USDT,0.02403,0.02841,0.02379,0.02608,2557164.9785,64378.397674629
1659657600,2022-08-05 00:00:00,SKU/USDT,0.02436,0.0277,0.02381,0.02405,4525638.61115129,111432.631789917217
1659571200,2022-08-04 00:00:00,SKU/USDT,0.02378,0.02555,0.0237,0.02433,3880653.3422,93811.308029434
1659484800,2022-08-03 00:00:00,SKU/USDT,0.02444,0.02535,0.02228,0.02383,3813621.6655,91627.19272958
1659398400,2022-08-02 00:00:00,SKU/USDT,0.02524,0.02525,0.02415,0.02443,4783395.867,117720.796132509
1659312000,2022-08-01 00:00:00,SKU/USDT,0.02528,0.02619,0.02483,0.02518,3897343.9618,98628.70068314
1659225600,2022-07-31 00:00:00,SKU/USDT,0.02466,0.026,0.02432,0.02534,3284934.475,82336.906672887
1659139200,2022-07-30 00:00:00,SKU/USDT,0.02478,0.02614,0.02429,0.02464,5508415.7037,138259.443578257
1659052800,2022-07-29 00:00:00,SKU/USDT,0.02407,0.02636,0.02385,0.02484,6380929.9245,159580.68871027
1658966400,2022-07-28 00:00:00,SKU/USDT,0.02344,0.02439,0.0233,0.02409,7050449.3217,166846.182283207
1658880000,2022-07-27 00:00:00,SKU/USDT,0.02302,0.02476,0.02204,0.02353,9836045.4034,229063.242836849
1658793600,2022-07-26 00:00:00,SKU/USDT,0.02364,0.02459,0.0229,0.02303,4497386.4823,105609.308628018
1658707200,2022-07-25 00:00:00,SKU/USDT,0.02337,0.02534,0.02242,0.02364,4947277.2691,114955.623575705
1658620800,2022-07-24 00:00:00,SKU/USDT,0.02281,0.02402,0.02232,0.02337,3057084.5711,70479.721531201
1658534400,2022-07-23 00:00:00,SKU/USDT,0.02258,0.0233,0.02224,0.02279,3276978.076,74632.183320373
1658448000,2022-07-22 00:00:00,SKU/USDT,0.02183,0.02432,0.02152,0.02258,4356953.784,98183.570870836
1658361600,2022-07-21 00:00:00,SKU/USDT,0.02258,0.02267,0.02167,0.02184,4950971.4453,109460.011238756
1658275200,2022-07-20 00:00:00,SKU/USDT,0.02359,0.02367,0.02207,0.02256,5040522.7957,115889.091698039
1658188800,2022-07-19 00:00:00,SKU/USDT,0.023,0.0238,0.02202,0.02355,6966593.63549566,160593.4272037463511
1658102400,2022-07-18 00:00:00,SKU/USDT,0.023,0.028,0.02206,0.02307,7250605.03639821,174694.8744957122259
1658016000,2022-07-17 00:00:00,SKU/USDT,0.02193,0.02652,0.0219,0.02302,3387201.60707892,78999.5134818051946
1657929600,2022-07-16 00:00:00,SKU/USDT,0.02289,0.024,0.02089,0.02196,3767645.35886601,83863.0376570194451
1657843200,2022-07-15 00:00:00,SKU/USDT,0.02341,0.0299,0.02221,0.02289,6179250.2942942,150354.2121160635428
1657756800,2022-07-14 00:00:00,SKU/USDT,0.02111,0.0256,0.02096,0.0234,5168620.7151911,118612.6496836794819
1657670400,2022-07-13 00:00:00,SKU/USDT,0.02073,0.02159,0.02052,0.02114,5418391.17721586,113766.6585821177891
1657584000,2022-07-12 00:00:00,SKU/USDT,0.02205,0.02209,0.02051,0.02065,4283896.63281531,90980.8384776570582
1657497600,2022-07-11 00:00:00,SKU/USDT,0.02415,0.0246,0.02178,0.02201,3342252.06525781,76692.9446744731977
1657411200,2022-07-10 00:00:00,SKU/USDT,0.02624,0.0298,0.02382,0.02407,5950728.81638398,154081.7251718788515
1657324800,2022-07-09 00:00:00,SKU/USDT,0.02298,0.0268,0.02211,0.02627,4155441.63194583,98412.8056810351985
1657238400,2022-07-08 00:00:00,SKU/USDT,0.02243,0.0322,0.0221,0.02293,7279907.184365,177860.1065571394251
1657152000,2022-07-07 00:00:00,SKU/USDT,0.02168,0.02568,0.0214,0.02248,4050670.30987765,89755.0735444026403
1657065600,2022-07-06 00:00:00,SKU/USDT,0.02088,0.02219,0.02032,0.02167,3930741.61970715,82710.9931465774028
1656979200,2022-07-05 00:00:00,SKU/USDT,0.02111,0.02218,0.02028,0.02087,1869412.54943817,38986.8660715405549
1656892800,2022-07-04 00:00:00,SKU/USDT,0.02053,0.0216,0.02028,0.0211,1454758.7380077,30601.9201405522732
1656806400,2022-07-03 00:00:00,SKU/USDT,0.02075,0.0213,0.02025,0.02055,1069049.77661267,21997.8779584198033
1656720000,2022-07-02 00:00:00,SKU/USDT,0.0212,0.02149,0.02002,0.02076,1134573.03987507,23475.416260384977
1656633600,2022-07-01 00:00:00,SKU/USDT,0.02379,0.02449,0.02107,0.02127,2592207.84781468,58388.215805287649
1656547200,2022-06-30 00:00:00,SKU/USDT,0.02433,0.02493,0.02343,0.02382,2001715.15061724,47727.9390032750632
1656460800,2022-06-29 00:00:00,SKU/USDT,0.02583,0.02598,0.02268,0.02431,2097846.12379894,52176.0460289361072
1656374400,2022-06-28 00:00:00,SKU/USDT,0.02511,0.02749,0.02453,0.02578,1963441.67287912,50431.8141715422979
1656288000,2022-06-27 00:00:00,SKU/USDT,0.02521,0.032,0.0245,0.02514,2832797.44459815,73880.402688063261
1656201600,2022-06-26 00:00:00,SKU/USDT,0.02525,0.02916,0.02451,0.02523,2472285.09669605,63844.6371188108979
1656115200,2022-06-25 00:00:00,SKU/USDT,0.0253,0.02623,0.02459,0.02524,1512906.07613314,38450.5100561397507
1656028800,2022-06-24 00:00:00,SKU/USDT,0.02569,0.02596,0.02493,0.02534,2028430.7029993,51506.3830840751963
1655942400,2022-06-23 00:00:00,SKU/USDT,0.02651,0.02765,0.02503,0.02567,2568541.19342938,67924.0617485543465
1655856000,2022-06-22 00:00:00,SKU/USDT,0.0267,0.02685,0.02642,0.02651,2262278.33540121,60255.5666939069413
1655769600,2022-06-21 00:00:00,SKU/USDT,0.0266,0.02818,0.02604,0.02673,2449455.93777182,65458.9887854516019
1655683200,2022-06-20 00:00:00,SKU/USDT,0.02532,0.02778,0.02467,0.02654,8467589.59791397,222965.6228265709868
1655596800,2022-06-19 00:00:00,SKU/USDT,0.02477,0.02692,0.0244,0.0253,11463552.14678627,291886.8368410621315
1655510400,2022-06-18 00:00:00,SKU/USDT,0.02352,0.0268,0.023,0.02483,13021348.94321362,312788.7835655698004
1655424000,2022-06-17 00:00:00,SKU/USDT,0.0263,0.02762,0.0234,0.02357,8279685.88224649,213832.6225445554908
1655337600,2022-06-16 00:00:00,SKU/USDT,0.028,0.0282,0.0261,0.02632,9969668.07476638,267019.0566358375258
1655251200,2022-06-15 00:00:00,SKU/USDT,0.0286,0.0292,0.02501,0.02801,17638642.21866523,483390.2357179022175
1655164800,2022-06-14 00:00:00,SKU/USDT,0.0279,0.0318,0.0268,0.0286,12138527.28363662,342158.575925775224
1655078400,2022-06-13 00:00:00,SKU/USDT,0.0278,0.0343,0.0262,0.028,25352069.40123441,709555.291333190778
1654992000,2022-06-12 00:00:00,SKU/USDT,0.0307,0.0322,0.0258,0.0279,12857581.17525385,364819.139633844753
1654905600,2022-06-11 00:00:00,SKU/USDT,0.0293,0.0326,0.0268,0.0307,9594675.05692863,277893.899919082827
1654819200,2022-06-10 00:00:00,SKU/USDT,0.0352,0.0438,0.0292,0.0293,13000841.01698176,444449.342940923623
1654732800,2022-06-09 00:00:00,SKU/USDT,0.028,0.0621,0.0276,0.0352,22652507.16365308,938967.832914341358
1654646400,2022-06-08 00:00:00,SKU/USDT,0.0259,0.0293,0.0259,0.028,5965825.47328166,161696.801275049455
1654560000,2022-06-07 00:00:00,SKU/USDT,0.0264,0.0274,0.0257,0.0259,7345695.27993318,192343.078588193252
1654473600,2022-06-06 00:00:00,SKU/USDT,0.0282,0.0309,0.0256,0.0264,3639939.36402861,101513.245894135084
1654387200,2022-06-05 00:00:00,SKU/USDT,0.0263,0.0341,0.0261,0.0283,3130658.78154764,90741.258865016753
1654300800,2022-06-04 00:00:00,SKU/USDT,0.0268,0.0284,0.0263,0.0263,479468.48733429,13228.224561694971
1654214400,2022-06-03 00:00:00,SKU/USDT,0.0264,0.0276,0.0253,0.0268,1492609.33526495,38851.285884622282
1654128000,2022-06-02 00:00:00,SKU/USDT,0.0277,0.0279,0.0261,0.0264,1770902.42588928,47855.601571230981
1654041600,2022-06-01 00:00:00,SKU/USDT,0.0291,0.0292,0.0271,0.0277,2176912.51390996,60654.06935808223
1653955200,2022-05-31 00:00:00,SKU/USDT,0.0287,0.0308,0.0275,0.0291,2297120.39130373,66272.745003988038
1653868800,2022-05-30 00:00:00,SKU/USDT,0.0295,0.0297,0.0275,0.0287,1435248.15793997,41270.638734718268
1653782400,2022-05-29 00:00:00,SKU/USDT,0.0277,0.0296,0.0272,0.0293,1396287.31456176,39117.467895706948
1653696000,2022-05-28 00:00:00,SKU/USDT,0.0283,0.031,0.0272,0.0278,1786361.82946558,51108.311224946829
1653609600,2022-05-27 00:00:00,SKU/USDT,0.0276,0.0309,0.0273,0.0283,5214936.99771742,149257.383470433275
1653523200,2022-05-26 00:00:00,SKU/USDT,0.0299,0.034,0.027,0.0276,5543836.35423,160748.237835726326
1653436800,2022-05-25 00:00:00,SKU/USDT,0.0294,0.0343,0.0279,0.0298,3784608.13902353,112264.907522418799
1653350400,2022-05-24 00:00:00,SKU/USDT,0.0285,0.0349,0.0271,0.0294,3599674.72462544,104870.855410220594
1653264000,2022-05-23 00:00:00,SKU/USDT,0.0285,0.0347,0.0276,0.0285,3021489.06427478,89485.141974468323
1653177600,2022-05-22 00:00:00,SKU/USDT,0.031,0.0314,0.0282,0.0285,1211457.40458057,35762.550486895134
1653091200,2022-05-21 00:00:00,SKU/USDT,0.0316,0.0333,0.0283,0.031,2835971.31107463,85950.331112694142
1653004800,2022-05-20 00:00:00,SKU/USDT,0.0281,0.0322,0.0267,0.0315,3445693.04375876,97865.791258233934
1652918400,2022-05-19 00:00:00,SKU/USDT,0.0276,0.0282,0.0268,0.0281,957192.00724585,26560.799439185579
1652832000,2022-05-18 00:00:00,SKU/USDT,0.03,0.0317,0.0274,0.0277,2133462.27633198,64046.954142788036
1652745600,2022-05-17 00:00:00,SKU/USDT,0.0308,0.031,0.0296,0.03,2254263.20241295,68066.823151766991
1652659200,2022-05-16 00:00:00,SKU/USDT,0.0294,0.0379,0.0285,0.0308,3887085.24368121,123791.017264683139
1652572800,2022-05-15 00:00:00,SKU/USDT,0.0281,0.03,0.027,0.0294,1566884.63597146,43903.075082657221
1652486400,2022-05-14 00:00:00,SKU/USDT,0.03,0.0328,0.0272,0.0283,3424433.28539,98689.054874261265
1652400000,2022-05-13 00:00:00,SKU/USDT,0.0284,0.0332,0.0276,0.0301,4557751.254606,135697.739390133846
1652313600,2022-05-12 00:00:00,SKU/USDT,0.0357,0.0357,0.0282,0.0286,8476844.98779367,272749.704608008828
1652227200,2022-05-11 00:00:00,SKU/USDT,0.0473,0.0474,0.0333,0.0355,12199729.73210167,530066.975594419456
1652140800,2022-05-10 00:00:00,SKU/USDT,0.049,0.0534,0.0462,0.0472,7667108.27075739,377633.724113649305
1652054400,2022-05-09 00:00:00,SKU/USDT,0.0542,0.0544,0.0488,0.049,6959795.35992441,356490.191128331269
1651968000,2022-05-08 00:00:00,SKU/USDT,0.0512,0.069,0.0508,0.0543,8197772.67854613,469480.35923165435
1651881600,2022-05-07 00:00:00,SKU/USDT,0.0488,0.0557,0.0486,0.0512,2939648.07022592,149557.604558395233
1651795200,2022-05-06 00:00:00,SKU/USDT,0.0498,0.0503,0.0485,0.049,4413602.79729149,218851.219648939606
1651708800,2022-05-05 00:00:00,SKU/USDT,0.0566,0.0569,0.0497,0.0499,5049265.34596247,264559.901219744335
1651622400,2022-05-04 00:00:00,SKU/USDT,0.0527,0.0584,0.0527,0.0566,3521761.7214545,195632.28005262892
1651536000,2022-05-03 00:00:00,SKU/USDT,0.0526,0.0537,0.0522,0.0529,2189294.85238155,115452.553293458225
1651449600,2022-05-02 00:00:00,SKU/USDT,0.0541,0.0547,0.0521,0.0526,3002017.02401916,159745.559990637423
1651363200,2022-05-01 00:00:00,SKU/USDT,0.0537,0.0559,0.0532,0.0539,1937246.69126835,104731.606762404812
1651276800,2022-04-30 00:00:00,SKU/USDT,0.0545,0.0557,0.0532,0.0537,1666150.90047172,90257.485203737392
1651190400,2022-04-29 00:00:00,SKU/USDT,0.0577,0.0579,0.0532,0.0545,2607705.86822961,144354.291615417588
1651104000,2022-04-28 00:00:00,SKU/USDT,0.0576,0.0598,0.0564,0.0576,3914886.79575319,224612.345007868575
1651017600,2022-04-27 00:00:00,SKU/USDT,0.0562,0.0602,0.0557,0.0575,3239473.07179179,184580.123279500008
1650931200,2022-04-26 00:00:00,SKU/USDT,0.0566,0.0575,0.0558,0.0562,4193585.52357472,236880.501441188748
1650844800,2022-04-25 00:00:00,SKU/USDT,0.0578,0.0585,0.0554,0.0566,2630545.79094144,149147.29339785654
1650758400,2022-04-24 00:00:00,SKU/USDT,0.0621,0.08,0.0577,0.0583,4771572.45235246,313750.398978765149
1650672000,2022-04-23 00:00:00,SKU/USDT,0.0609,0.0643,0.0608,0.0621,1003416.18292241,61712.953153544424
1650585600,2022-04-22 00:00:00,SKU/USDT,0.0604,0.0622,0.0599,0.0609,2329229.86722414,141812.126415378542
1650499200,2022-04-21 00:00:00,SKU/USDT,0.0628,0.0634,0.0597,0.0604,4242072.04283429,259541.71705456811
1650412800,2022-04-20 00:00:00,SKU/USDT,0.0643,0.0646,0.0622,0.0629,3459521.84523153,219232.530662578608
1650326400,2022-04-19 00:00:00,SKU/USDT,0.0638,0.0658,0.0621,0.0641,2594810.29323057,165614.85124333274
1650240000,2022-04-18 00:00:00,SKU/USDT,0.0635,0.0665,0.062,0.0638,4228929.9720334,270041.824797553734
1650153600,2022-04-17 00:00:00,SKU/USDT,0.0629,0.0669,0.0613,0.0634,1656370.31218825,104976.363754908191
1650067200,2022-04-16 00:00:00,SKU/USDT,0.0658,0.0662,0.0595,0.0629,1976933.26966468,123629.483584021208
1649980800,2022-04-15 00:00:00,SKU/USDT,0.0703,0.0871,0.0655,0.0658,4523225.26663359,337071.650828164033
1649894400,2022-04-14 00:00:00,SKU/USDT,0.0595,0.075,0.0582,0.0704,4546808.95946613,292938.632250724678
1649808000,2022-04-13 00:00:00,SKU/USDT,0.0579,0.0613,0.0576,0.0595,2195710.60218758,128501.789962646152
1649721600,2022-04-12 00:00:00,SKU/USDT,0.0575,0.0589,0.0572,0.0578,2430317.03449361,140757.275603837016
1649635200,2022-04-11 00:00:00,SKU/USDT,0.0609,0.0611,0.0574,0.0575,3535742.45758131,207897.500546428107
1649548800,2022-04-10 00:00:00,SKU/USDT,0.058,0.065,0.058,0.061,1845469.81932179,114331.109155669389
1649462400,2022-04-09 00:00:00,SKU/USDT,0.0598,0.0601,0.0567,0.0579,1156630.10548967,67621.724075024028
1649376000,2022-04-08 00:00:00,SKU/USDT,0.0642,0.065,0.0591,0.0599,2502442.63276742,155347.239914016138
1649289600,2022-04-07 00:00:00,SKU/USDT,0.0657,0.0662,0.0627,0.0643,2179404.2434513,139148.289265119548
1649203200,2022-04-06 00:00:00,SKU/USDT,0.0686,0.0698,0.0654,0.0658,4758750.82009394,325462.354860775851
1649116800,2022-04-05 00:00:00,SKU/USDT,0.0803,0.0806,0.0677,0.0688,3611064.56818155,263104.064877010826
1649030400,2022-04-04 00:00:00,SKU/USDT,0.0692,0.084,0.0681,0.0805,5032752.87871366,375155.992334283467
1648944000,2022-04-03 00:00:00,SKU/USDT,0.0722,0.0729,0.0689,0.0693,2060022.71497567,144791.090222636188
1648857600,2022-04-02 00:00:00,SKU/USDT,0.0653,0.0795,0.0639,0.0722,4160874.48320655,285386.717464560144
1648771200,2022-04-01 00:00:00,SKU/USDT,0.0617,0.0743,0.0606,0.0651,4412701.77578599,280016.161786565873
1648684800,2022-03-31 00:00:00,SKU/USDT,0.0619,0.0636,0.0603,0.0619,2626407.35414592,163924.854928480043
1648598400,2022-03-30 00:00:00,SKU/USDT,0.0635,0.0647,0.0606,0.0619,2044208.48987273,128064.426754351079
1648512000,2022-03-29 00:00:00,SKU/USDT,0.0672,0.0674,0.0629,0.0635,2855653.75104922,185137.809867394473
1648425600,2022-03-28 00:00:00,SKU/USDT,0.061,0.068,0.0607,0.0673,2747336.56435532,173783.114193349669
1648339200,2022-03-27 00:00:00,SKU/USDT,0.0632,0.0645,0.0599,0.0611,2862861.7882545,176052.751390269098
1648252800,2022-03-26 00:00:00,SKU/USDT,0.0593,0.0977,0.0573,0.0632,6148115.82558452,443206.146478043348
1648166400,2022-03-25 00:00:00,SKU/USDT,0.0617,0.0631,0.058,0.0594,2773371.98136195,169833.000694215473
1648080000,2022-03-24 00:00:00,SKU/USDT,0.0685,0.069,0.0587,0.0619,3232732.44103119,202648.346578193422
1647993600,2022-03-23 00:00:00,SKU/USDT,0.0711,0.0713,0.0658,0.0684,2462662.2008919,168447.848299303005
1647907200,2022-03-22 00:00:00,SKU/USDT,0.0703,0.087,0.0669,0.0711,4070256.90359401,302620.323353014861
1647820800,2022-03-21 00:00:00,SKU/USDT,0.0798,0.0969,0.0613,0.0702,13871652.34421172,1047683.881041286042
1647734400,2022-03-20 00:00:00,SKU/USDT,0.0568,0.19,0.0536,0.0798,15013543.50328446,1408089.493981999676
1647648000,2022-03-19 00:00:00,SKU/USDT,0.0608,0.0611,0.0532,0.0568,1759700.05406228,102330.96521049066
1647561600,2022-03-18 00:00:00,SKU/USDT,0.0523,0.0696,0.0514,0.0609,2732767.85542797,151192.042792995244
1647475200,2022-03-17 00:00:00,SKU/USDT,0.0514,0.0553,0.0507,0.0523,1664369.21475682,86377.53347572772
1647388800,2022-03-16 00:00:00,SKU/USDT,0.0502,0.0518,0.0489,0.0515,3794511.59727564,190054.664014088941
1647302400,2022-03-15 00:00:00,SKU/USDT,0.0516,0.0523,0.0495,0.0503,1377994.14297071,70502.613790589642
1647216000,2022-03-14 00:00:00,SKU/USDT,0.056,0.0564,0.0515,0.0516,1747960.86004971,94883.737119790611
1647129600,2022-03-13 00:00:00,SKU/USDT,0.0564,0.0571,0.0551,0.0558,1406517.54710166,79229.201230619467
1647043200,2022-03-12 00:00:00,SKU/USDT,0.056,0.057,0.0557,0.0564,1471474.76976204,82687.511242990803
1646956800,2022-03-11 00:00:00,SKU/USDT,0.0563,0.0615,0.056,0.0561,1946158.77211616,110718.331136125846
1646870400,2022-03-10 00:00:00,SKU/USDT,0.0581,0.0584,0.0561,0.0563,3086527.34956036,176791.245990333785
1646784000,2022-03-09 00:00:00,SKU/USDT,0.0585,0.0613,0.0575,0.058,2629852.65764844,154480.575819078498
1646697600,2022-03-08 00:00:00,SKU/USDT,0.0583,0.059,0.0575,0.0585,3158806.00962962,184307.047656528799
1646611200,2022-03-07 00:00:00,SKU/USDT,0.0602,0.0614,0.0576,0.0583,4262792.38612703,251503.298845257305
1646524800,2022-03-06 00:00:00,SKU/USDT,0.0664,0.0693,0.0601,0.0601,2925187.57805462,187043.46875042666
1646438400,2022-03-05 00:00:00,SKU/USDT,0.0676,0.0681,0.0661,0.0664,1817258.21035269,122075.329447249233
1646352000,2022-03-04 00:00:00,SKU/USDT,0.0713,0.0722,0.067,0.0677,2969724.1401547,210221.56025056994
1646265600,2022-03-03 00:00:00,SKU/USDT,0.0732,0.0746,0.0708,0.0713,2204702.4428236,159487.06897433887
1646179200,2022-03-02 00:00:00,SKU/USDT,0.0749,0.0758,0.0721,0.0735,3048822.22145765,223300.207427011747
1646092800,2022-03-01 00:00:00,SKU/USDT,0.0729,0.0799,0.0714,0.0749,3560419.38865528,261188.875561799377
1646006400,2022-02-28 00:00:00,SKU/USDT,0.0705,0.0788,0.0679,0.0729,4272782.15712564,307524.116613521925
1645920000,2022-02-27 00:00:00,SKU/USDT,0.0723,0.0742,0.0677,0.0705,2600155.27161356,186845.536815260581
1645833600,2022-02-26 00:00:00,SKU/USDT,0.0706,0.0785,0.0701,0.072,1416339.29371434,102746.198632836447
1645747200,2022-02-25 00:00:00,SKU/USDT,0.07,0.0752,0.0679,0.0707,2401160.60032392,167796.013029472599
1645660800,2022-02-24 00:00:00,SKU/USDT,0.076,0.077,0.068,0.07,5859421.41314098,420267.748401691897
1645574400,2022-02-23 00:00:00,SKU/USDT,0.0864,0.0864,0.0759,0.0759,2837189.93284654,230089.371352229151
1645488000,2022-02-22 00:00:00,SKU/USDT,0.0886,0.089,0.085,0.0862,3250547.4533541,281548.189130526503
1645401600,2022-02-21 00:00:00,SKU/USDT,0.089,0.0911,0.0882,0.0889,4236393.70126946,377946.184430606434
1645315200,2022-02-20 00:00:00,SKU/USDT,0.0935,0.0965,0.0874,0.089,2417132.95163178,221570.643723929394
1645228800,2022-02-19 00:00:00,SKU/USDT,0.0881,0.0974,0.088,0.0935,2435302.4700984,224027.931865998934
1645142400,2022-02-18 00:00:00,SKU/USDT,0.0947,0.0949,0.0879,0.0881,2513276.25635737,224359.619590439748
1645056000,2022-02-17 00:00:00,SKU/USDT,0.0956,0.1075,0.0941,0.0947,3638553.28749155,351631.244683450973
1644969600,2022-02-16 00:00:00,SKU/USDT,0.0906,0.0963,0.0901,0.0954,3060126.36212169,288079.865671999798
1644883200,2022-02-15 00:00:00,SKU/USDT,0.0838,0.0986,0.0835,0.0906,3539748.79976378,310992.591931022744
1644796800,2022-02-14 00:00:00,SKU/USDT,0.0831,0.084,0.0824,0.0838,2751512.98123804,229172.422025164257
1644710400,2022-02-13 00:00:00,SKU/USDT,0.0816,0.085,0.0805,0.0836,1735581.49816325,143923.430722423014
1644624000,2022-02-12 00:00:00,SKU/USDT,0.0872,0.0881,0.0816,0.0816,2561399.60246624,216803.116392625271
1644537600,2022-02-11 00:00:00,SKU/USDT,0.1023,0.1088,0.0869,0.0871,4045501.80231822,390253.003648669562
1644451200,2022-02-10 00:00:00,SKU/USDT,0.1012,0.1086,0.0964,0.1027,4140606.72763249,421868.010421126514
1644364800,2022-02-09 00:00:00,SKU/USDT,0.0984,0.1029,0.0964,0.1009,2243992.79278507,220816.753382075694
1644278400,2022-02-08 00:00:00,SKU/USDT,0.0985,0.1004,0.0966,0.0984,3807954.79357874,375046.001121446812
1644192000,2022-02-07 00:00:00,SKU/USDT,0.0968,0.1027,0.0965,0.0987,3197308.84016342,315146.218433683241
1644105600,2022-02-06 00:00:00,SKU/USDT,0.098,0.0989,0.0942,0.0969,1682782.13035488,164368.34335992282
1644019200,2022-02-05 00:00:00,SKU/USDT,0.0989,0.0994,0.0958,0.098,1687039.87956043,164879.785248196986
