https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PBR,Volume USDT
1659571200,2022-08-04 00:00:00,PBR/USDT,0.0678,0.072,0.0658,0.0685,1071081.4594,73581.477367771
1659484800,2022-08-03 00:00:00,PBR/USDT,0.0662,0.0685,0.06439,0.0678,564979.8544,37647.821187482
1659398400,2022-08-02 00:00:00,PBR/USDT,0.0658,0.06749,0.062,0.06621,361841.1847,23706.972429153
1659312000,2022-08-01 00:00:00,PBR/USDT,0.0658,0.06801,0.06294,0.0658,636140.23209445,41811.2267777255305
1659225600,2022-07-31 00:00:00,PBR/USDT,0.06538,0.07074,0.06303,0.0658,1095139.8387,72286.503750962
1659139200,2022-07-30 00:00:00,PBR/USDT,0.06178,0.0698,0.06011,0.06527,1017538.1704,65776.454969589
1659052800,2022-07-29 00:00:00,PBR/USDT,0.06475,0.06798,0.05901,0.0621,4727392.104,304911.159366037
1658966400,2022-07-28 00:00:00,PBR/USDT,0.06316,0.0692,0.05995,0.06496,4399324.9464,276163.316163459
1658880000,2022-07-27 00:00:00,PBR/USDT,0.05715,0.06825,0.05402,0.06316,3570151.0901,207903.046792065
1658793600,2022-07-26 00:00:00,PBR/USDT,0.0599,0.0599,0.0496,0.0569,3967547.3197,212271.620824871
1658707200,2022-07-25 00:00:00,PBR/USDT,0.07108,0.07108,0.0593,0.05985,2468221.902,153771.854331351
1658620800,2022-07-24 00:00:00,PBR/USDT,0.06528,0.078,0.0651,0.07065,1895487.5753,132225.745689877
1658534400,2022-07-23 00:00:00,PBR/USDT,0.06987,0.07033,0.06,0.0648,2657726.7707,171392.993385229
1658448000,2022-07-22 00:00:00,PBR/USDT,0.075,0.07632,0.06504,0.06988,2317035.9339,162182.543297357
1658361600,2022-07-21 00:00:00,PBR/USDT,0.07995,0.08069,0.0657,0.07441,1244146.6864,88373.589998347
1658275200,2022-07-20 00:00:00,PBR/USDT,0.09278,0.0959,0.06968,0.07995,6435051.70493528,517188.8030245347444
1658188800,2022-07-19 00:00:00,PBR/USDT,0.07702,0.10781,0.07678,0.0932,8160305.63264936,717087.1683468007656
1658102400,2022-07-18 00:00:00,PBR/USDT,0.08074,0.08806,0.06903,0.07703,5066397.64221522,387580.2602170221078
1658016000,2022-07-17 00:00:00,PBR/USDT,0.06379,0.088,0.0598,0.08074,12510423.52194017,907999.6619501147159
1657929600,2022-07-16 00:00:00,PBR/USDT,0.0487,0.0682,0.048,0.06379,14118894.35363862,813218.6936932436019
1657843200,2022-07-15 00:00:00,PBR/USDT,0.0498,0.0702,0.0471,0.0487,3100994.74939379,169246.9550602125445
1657756800,2022-07-14 00:00:00,PBR/USDT,0.05015,0.0515,0.04621,0.05015,876501.66185413,42743.760381334256
1657670400,2022-07-13 00:00:00,PBR/USDT,0.04704,0.05045,0.04558,0.04971,381778.07505124,18478.9710024535592
1657584000,2022-07-12 00:00:00,PBR/USDT,0.04704,0.05034,0.0459,0.0475,1122795.58779222,53979.5429672609101
1657497600,2022-07-11 00:00:00,PBR/USDT,0.05092,0.0514,0.04502,0.04718,2466628.69578211,117836.4492781140464
1657411200,2022-07-10 00:00:00,PBR/USDT,0.058,0.06019,0.04963,0.05104,8047622.57260238,420832.2356141867844
1657324800,2022-07-09 00:00:00,PBR/USDT,0.05629,0.0622,0.05442,0.05775,8012512.06123682,449729.4036827098722
1657238400,2022-07-08 00:00:00,PBR/USDT,0.059,0.05979,0.0547,0.05629,10076964.86046318,577081.14442097943
1657152000,2022-07-07 00:00:00,PBR/USDT,0.0537,0.06128,0.0531,0.059,21417436.78927368,1204262.552976479143
1657065600,2022-07-06 00:00:00,PBR/USDT,0.05118,0.05423,0.05096,0.05395,10179104.48898472,534992.0045200360206
1656979200,2022-07-05 00:00:00,PBR/USDT,0.05357,0.05444,0.04965,0.051,370771.6427549,19018.0396417962988
1656892800,2022-07-04 00:00:00,PBR/USDT,0.0502,0.05494,0.048,0.05357,563402.73154016,29253.1355425004269
1656806400,2022-07-03 00:00:00,PBR/USDT,0.0556,0.0564,0.0496,0.05067,886079.87103584,45594.9722683574577
1656720000,2022-07-02 00:00:00,PBR/USDT,0.05912,0.05928,0.05373,0.0556,444822.43300358,25145.0686154558802
1656633600,2022-07-01 00:00:00,PBR/USDT,0.05424,0.06359,0.05381,0.05885,629283.69427874,35965.8948799762233
1656547200,2022-06-30 00:00:00,PBR/USDT,0.0618,0.06286,0.05295,0.0546,463320.96011781,26160.7920060234004
1656460800,2022-06-29 00:00:00,PBR/USDT,0.06276,0.06516,0.0541,0.0618,1228003.83716935,72827.3758362941212
1656374400,2022-06-28 00:00:00,PBR/USDT,0.06412,0.06878,0.0624,0.06333,618100.84319102,40400.6180553746711
1656288000,2022-06-27 00:00:00,PBR/USDT,0.06549,0.06869,0.06341,0.06374,1286156.96435343,84601.7707156120274
1656201600,2022-06-26 00:00:00,PBR/USDT,0.06744,0.06849,0.06416,0.06549,1841667.16939357,121881.2740372186831
1656115200,2022-06-25 00:00:00,PBR/USDT,0.06639,0.06813,0.06315,0.06715,1794306.19484923,116653.0041990725837
1656028800,2022-06-24 00:00:00,PBR/USDT,0.06363,0.06798,0.06154,0.06639,1897718.83279639,121217.1777204122497
1655942400,2022-06-23 00:00:00,PBR/USDT,0.05879,0.06412,0.05879,0.06396,1680556.47432376,102930.2531127610618
1655856000,2022-06-22 00:00:00,PBR/USDT,0.0617,0.06284,0.05801,0.05879,906317.95014313,54367.4918048242685
1655769600,2022-06-21 00:00:00,PBR/USDT,0.0614,0.0658,0.0609,0.06181,801074.43812644,49802.3870393137813
1655683200,2022-06-20 00:00:00,PBR/USDT,0.0626,0.06389,0.0554,0.0615,2251794.13038517,137495.2193362883531
1655596800,2022-06-19 00:00:00,PBR/USDT,0.0572,0.06679,0.0552,0.06298,2395607.41783774,144111.8037162101509
1655510400,2022-06-18 00:00:00,PBR/USDT,0.0554,0.06409,0.0501,0.0576,1894064.62081186,102996.3931579927995
1655424000,2022-06-17 00:00:00,PBR/USDT,0.0569,0.0601,0.0547,0.0557,1724037.26648941,98546.6371736982515
1655337600,2022-06-16 00:00:00,PBR/USDT,0.0664,0.0674,0.0566,0.0571,1767736.01579924,108357.8779538111969
1655251200,2022-06-15 00:00:00,PBR/USDT,0.0574,0.07,0.0497,0.0662,2368279.57947699,138914.9285830192606
1655164800,2022-06-14 00:00:00,PBR/USDT,0.0563,0.0615,0.0537,0.0572,2451572.11228481,140450.257222141651
1655078400,2022-06-13 00:00:00,PBR/USDT,0.0601,0.0628,0.0522,0.0564,2839328.69489459,166888.805460728646
1654992000,2022-06-12 00:00:00,PBR/USDT,0.068,0.0685,0.06,0.06,2039232.32330714,131472.672443959888
1654905600,2022-06-11 00:00:00,PBR/USDT,0.0725,0.0774,0.0656,0.0681,2232414.6710592,159048.916885971143
1654819200,2022-06-10 00:00:00,PBR/USDT,0.0771,0.0778,0.072,0.0725,1650106.35914734,123247.067323926218
1654732800,2022-06-09 00:00:00,PBR/USDT,0.08,0.081,0.0762,0.077,1827924.96081476,143408.443813984041
1654646400,2022-06-08 00:00:00,PBR/USDT,0.0801,0.0833,0.0762,0.0803,2003669.67046516,159067.628156955607
1654560000,2022-06-07 00:00:00,PBR/USDT,0.0802,0.0869,0.0751,0.0803,2009761.5292859,159591.158136041157
1654473600,2022-06-06 00:00:00,PBR/USDT,0.076,0.093,0.0756,0.0803,2320745.05442653,191109.232022043658
1654387200,2022-06-05 00:00:00,PBR/USDT,0.0711,0.09,0.0698,0.076,2343412.94970046,174917.400402692865
1654300800,2022-06-04 00:00:00,PBR/USDT,0.076,0.0773,0.0702,0.071,1699917.16029481,125954.804457985956
1654214400,2022-06-03 00:00:00,PBR/USDT,0.0774,0.0795,0.0717,0.076,2042119.01403348,153572.189726066641
1654128000,2022-06-02 00:00:00,PBR/USDT,0.0742,0.083,0.0712,0.0772,2242987.5569649,167838.02127464361
1654041600,2022-06-01 00:00:00,PBR/USDT,0.0763,0.0798,0.0704,0.0746,1978498.17534937,149155.581225664091
1653955200,2022-05-31 00:00:00,PBR/USDT,0.0804,0.083,0.075,0.0764,2166855.48490356,169885.839403725278
1653868800,2022-05-30 00:00:00,PBR/USDT,0.0663,0.083,0.0658,0.0802,2442269.52950107,178040.900632471745
1653782400,2022-05-29 00:00:00,PBR/USDT,0.0643,0.0725,0.0629,0.0661,2117846.48437334,141493.052105011829
1653696000,2022-05-28 00:00:00,PBR/USDT,0.0636,0.0697,0.0624,0.0643,1925572.76589835,126366.308551512488
1653609600,2022-05-27 00:00:00,PBR/USDT,0.0711,0.0723,0.0577,0.0636,3099413.40184274,206903.136418085386
1653523200,2022-05-26 00:00:00,PBR/USDT,0.0903,0.0952,0.065,0.0708,4729360.33055946,362726.650550333623
1653436800,2022-05-25 00:00:00,PBR/USDT,0.0833,0.0958,0.0781,0.0906,3361435.46089796,287964.287259564345
1653350400,2022-05-24 00:00:00,PBR/USDT,0.0767,0.0935,0.0761,0.0836,2510484.953702,205558.763168216985
1653264000,2022-05-23 00:00:00,PBR/USDT,0.0823,0.0851,0.0737,0.0766,2377316.72848636,190433.22328078705
1653177600,2022-05-22 00:00:00,PBR/USDT,0.0739,0.0844,0.0728,0.0818,2315001.96309585,179459.294715151203
1653091200,2022-05-21 00:00:00,PBR/USDT,0.0766,0.0805,0.071,0.0739,2458273.69886004,186014.294307240032
1653004800,2022-05-20 00:00:00,PBR/USDT,0.0801,0.086,0.0747,0.0766,2173955.07794522,169494.477228513615
1652918400,2022-05-19 00:00:00,PBR/USDT,0.0731,0.0848,0.0727,0.0803,2119548.81389552,166545.670611936738
1652832000,2022-05-18 00:00:00,PBR/USDT,0.0881,0.0908,0.0701,0.073,2184465.14382667,170053.758201995705
1652745600,2022-05-17 00:00:00,PBR/USDT,0.0811,0.0937,0.0796,0.0881,1655253.17161621,141225.183424887513
1652659200,2022-05-16 00:00:00,PBR/USDT,0.0811,0.0878,0.07,0.0814,2342103.22431756,181935.846330758534
1652572800,2022-05-15 00:00:00,PBR/USDT,0.0709,0.0818,0.0705,0.0811,2384521.14763587,177470.057063464471
1652486400,2022-05-14 00:00:00,PBR/USDT,0.0673,0.0906,0.0648,0.071,3430535.49443295,249989.886947060493
1652400000,2022-05-13 00:00:00,PBR/USDT,0.0803,0.0965,0.0639,0.0673,4425661.54937374,316301.009594242678
1652313600,2022-05-12 00:00:00,PBR/USDT,0.074,0.0872,0.0609,0.0798,2389502.83257174,173030.803194391075
1652227200,2022-05-11 00:00:00,PBR/USDT,0.1211,0.1223,0.07,0.0748,2429458.9016434,226812.98523016456
1652140800,2022-05-10 00:00:00,PBR/USDT,0.1142,0.1385,0.1092,0.1215,1452999.21734608,180717.491154117728
1652054400,2022-05-09 00:00:00,PBR/USDT,0.1463,0.1476,0.1141,0.1142,1643012.81524566,213934.48837194236
1651968000,2022-05-08 00:00:00,PBR/USDT,0.1562,0.1595,0.144,0.1458,1227215.3672262,182650.130356779141
1651881600,2022-05-07 00:00:00,PBR/USDT,0.1489,0.1724,0.1441,0.1566,1162192.60919309,180098.456828211872
1651795200,2022-05-06 00:00:00,PBR/USDT,0.1594,0.1611,0.1447,0.1485,1232854.55003269,187931.207687746318
1651708800,2022-05-05 00:00:00,PBR/USDT,0.1809,0.1859,0.1538,0.1596,1416101.58218855,238285.189080367793
1651622400,2022-05-04 00:00:00,PBR/USDT,0.1694,0.1839,0.1651,0.1803,1593896.41056051,276559.791016564012
1651536000,2022-05-03 00:00:00,PBR/USDT,0.1748,0.1839,0.1657,0.1698,2062691.04387523,355241.200005561272
1651449600,2022-05-02 00:00:00,PBR/USDT,0.1688,0.1799,0.1643,0.1748,2382929.79112686,405743.691236804098
1651363200,2022-05-01 00:00:00,PBR/USDT,0.1727,0.1757,0.1492,0.1687,2125565.94896959,344613.845025196554
1651276800,2022-04-30 00:00:00,PBR/USDT,0.1947,0.2028,0.1642,0.1733,188570.65392863,35230.066664116995
1651190400,2022-04-29 00:00:00,PBR/USDT,0.2188,0.22,0.1825,0.1947,448633.6115122,89878.673741193357
1651104000,2022-04-28 00:00:00,PBR/USDT,0.2232,0.2315,0.2151,0.2197,141016.77302606,31340.92152181508
1651017600,2022-04-27 00:00:00,PBR/USDT,0.2169,0.2284,0.2151,0.2225,140047.24029538,30897.142457422718
1650931200,2022-04-26 00:00:00,PBR/USDT,0.2407,0.2431,0.215,0.2169,289699.66932839,65960.409781422908
1650844800,2022-04-25 00:00:00,PBR/USDT,0.2403,0.2432,0.2151,0.241,526737.30625941,119511.387787544568
1650758400,2022-04-24 00:00:00,PBR/USDT,0.2433,0.2589,0.2356,0.2403,148652.10095714,36128.020815463959
1650672000,2022-04-23 00:00:00,PBR/USDT,0.2502,0.2548,0.24,0.2418,97893.67261385,24088.514815391523
1650585600,2022-04-22 00:00:00,PBR/USDT,0.2532,0.2568,0.2462,0.2512,149176.70359773,37559.709583386852
1650499200,2022-04-21 00:00:00,PBR/USDT,0.2657,0.2831,0.25,0.253,293133.79214828,78787.695128317748
1650412800,2022-04-20 00:00:00,PBR/USDT,0.2619,0.2721,0.2531,0.2657,305297.76274964,80126.79574670491
1650326400,2022-04-19 00:00:00,PBR/USDT,0.2564,0.2905,0.2554,0.2621,602522.15847016,163397.771761189289
1650240000,2022-04-18 00:00:00,PBR/USDT,0.2411,0.26,0.2355,0.2558,286728.50615309,70551.851083797242
1650153600,2022-04-17 00:00:00,PBR/USDT,0.2481,0.2575,0.2352,0.2427,177531.74929548,44317.115334441337
1650067200,2022-04-16 00:00:00,PBR/USDT,0.2496,0.252,0.2416,0.2479,219276.00880915,54301.485347298436
1649980800,2022-04-15 00:00:00,PBR/USDT,0.2511,0.2667,0.2451,0.2493,348537.3952729,88257.405467972694
1649894400,2022-04-14 00:00:00,PBR/USDT,0.2677,0.2734,0.2402,0.2507,510225.42072735,130948.620016710333
1649808000,2022-04-13 00:00:00,PBR/USDT,0.2613,0.2783,0.2514,0.2679,630076.71708935,164692.820815547953
1649721600,2022-04-12 00:00:00,PBR/USDT,0.2437,0.2757,0.2355,0.2612,1581497.51384686,404404.668743649534
1649635200,2022-04-11 00:00:00,PBR/USDT,0.2702,0.2726,0.235,0.2437,2154133.08401005,544141.808443886453
1649548800,2022-04-10 00:00:00,PBR/USDT,0.2786,0.2856,0.2698,0.2706,2089242.34856376,586196.855844980368
1649462400,2022-04-09 00:00:00,PBR/USDT,0.2663,0.2839,0.2649,0.2787,2516925.64467952,686163.971263913961
1649376000,2022-04-08 00:00:00,PBR/USDT,0.2917,0.2948,0.2626,0.2663,2587231.19495092,730945.081227527727
1649289600,2022-04-07 00:00:00,PBR/USDT,0.2909,0.31,0.2882,0.2916,2705320.88475856,802359.305945742742
1649203200,2022-04-06 00:00:00,PBR/USDT,0.3808,0.3949,0.2723,0.2909,3593301.62236015,1173691.211857299314
1649116800,2022-04-05 00:00:00,PBR/USDT,0.3869,0.4186,0.3774,0.3807,2541783.38390685,999392.041530375091
1649030400,2022-04-04 00:00:00,PBR/USDT,0.3907,0.4081,0.3682,0.3882,2428036.64242083,937927.792736863795
1648944000,2022-04-03 00:00:00,PBR/USDT,0.413,0.417,0.3864,0.3907,2148040.78128098,869752.250979663893
1648857600,2022-04-02 00:00:00,PBR/USDT,0.4126,0.4564,0.4047,0.4129,2574902.2877959,1100899.244124525349
1648771200,2022-04-01 00:00:00,PBR/USDT,0.3719,0.4405,0.3622,0.4126,2694579.71914938,1052356.255636675582
1648684800,2022-03-31 00:00:00,PBR/USDT,0.3967,0.44,0.3583,0.3723,2313590.71994503,909617.600409817005
1648598400,2022-03-30 00:00:00,PBR/USDT,0.4172,0.4183,0.387,0.3966,1459136.88010538,584861.048037405757
1648512000,2022-03-29 00:00:00,PBR/USDT,0.3886,0.4475,0.3866,0.4171,939365.61619984,389212.683541387032
1648425600,2022-03-28 00:00:00,PBR/USDT,0.446,0.459,0.385,0.3886,927606.59851568,398307.930395383723
1648339200,2022-03-27 00:00:00,PBR/USDT,0.3694,0.49,0.3691,0.4474,1680558.65204534,722970.694856333375
1648252800,2022-03-26 00:00:00,PBR/USDT,0.3759,0.3975,0.3647,0.3694,748873.05626574,282564.241382581056
1648166400,2022-03-25 00:00:00,PBR/USDT,0.3883,0.487,0.3669,0.375,2151422.4274989,885520.227406633361
1648080000,2022-03-24 00:00:00,PBR/USDT,0.3048,0.45,0.295,0.3888,2143308.77581234,798828.056173815441
1647993600,2022-03-23 00:00:00,PBR/USDT,0.3149,0.3219,0.2872,0.3054,576299.09462958,174934.807828282015
1647907200,2022-03-22 00:00:00,PBR/USDT,0.2309,0.34,0.2287,0.3148,2559007.28677109,770376.455963281691
1647820800,2022-03-21 00:00:00,PBR/USDT,0.2339,0.2356,0.2271,0.2309,299849.45877912,69567.641168097023
1647734400,2022-03-20 00:00:00,PBR/USDT,0.2506,0.2574,0.2285,0.2339,328469.01739217,78516.874621767646
1647648000,2022-03-19 00:00:00,PBR/USDT,0.2488,0.261,0.2444,0.2515,296266.00869312,74662.459863657782
1647561600,2022-03-18 00:00:00,PBR/USDT,0.2453,0.2541,0.234,0.2489,402006.00774983,98135.861301675085
1647475200,2022-03-17 00:00:00,PBR/USDT,0.2477,0.26,0.2381,0.2452,312815.882263,77844.646394215957
1647388800,2022-03-16 00:00:00,PBR/USDT,0.2311,0.2543,0.2283,0.2477,372299.2377072,89550.978104439999
1647302400,2022-03-15 00:00:00,PBR/USDT,0.2359,0.251,0.2203,0.2318,459411.64264942,107262.725622216125
1647216000,2022-03-14 00:00:00,PBR/USDT,0.2314,0.2404,0.2249,0.2349,307987.95789201,71495.279669635781
1647129600,2022-03-13 00:00:00,PBR/USDT,0.2529,0.2584,0.2186,0.2319,373362.5300971,90695.332462910579
1647043200,2022-03-12 00:00:00,PBR/USDT,0.2486,0.2792,0.2435,0.2529,239784.29920123,61155.579144124445
1646956800,2022-03-11 00:00:00,PBR/USDT,0.267,0.2808,0.2403,0.2482,512302.71946594,133076.504883003543
1646870400,2022-03-10 00:00:00,PBR/USDT,0.2809,0.2819,0.2482,0.2658,384263.55777983,101121.274753815506
1646784000,2022-03-09 00:00:00,PBR/USDT,0.2695,0.304,0.2632,0.2816,525205.66967495,150760.018424699971
1646697600,2022-03-08 00:00:00,PBR/USDT,0.268,0.2813,0.2528,0.2695,403233.53962665,107444.436815845648
1646611200,2022-03-07 00:00:00,PBR/USDT,0.2925,0.3088,0.2585,0.2679,534856.60471917,150469.72978994287
1646524800,2022-03-06 00:00:00,PBR/USDT,0.3434,0.3664,0.2825,0.2922,632922.23726945,199625.67248271012
1646438400,2022-03-05 00:00:00,PBR/USDT,0.2995,0.352,0.2893,0.3436,465640.96619189,148013.259709580217
1646352000,2022-03-04 00:00:00,PBR/USDT,0.3339,0.3459,0.2812,0.2995,857711.55108634,264331.051083814627
1646265600,2022-03-03 00:00:00,PBR/USDT,0.3851,0.4387,0.3198,0.3337,1149533.81926036,431332.380580757593
1646179200,2022-03-02 00:00:00,PBR/USDT,0.3069,0.4605,0.305,0.3851,1482193.67512728,556054.584433341127
1646092800,2022-03-01 00:00:00,PBR/USDT,0.277,0.32,0.2725,0.3069,362989.20879062,107905.832347569888
1646006400,2022-02-28 00:00:00,PBR/USDT,0.2548,0.2774,0.2466,0.277,330264.51850328,86183.237176488026
1645920000,2022-02-27 00:00:00,PBR/USDT,0.2686,0.2698,0.2442,0.2547,305925.90286106,78265.784082957615
1645833600,2022-02-26 00:00:00,PBR/USDT,0.2714,0.29,0.2596,0.2693,297148.4656426,80387.251746720771
1645747200,2022-02-25 00:00:00,PBR/USDT,0.2581,0.279,0.2465,0.2714,209857.03601729,54579.054444985771
1645660800,2022-02-24 00:00:00,PBR/USDT,0.2707,0.2729,0.2164,0.2585,452394.49921434,109747.569674611046
1645574400,2022-02-23 00:00:00,PBR/USDT,0.2645,0.3066,0.2571,0.2706,393751.92939086,111343.975798241731
1645488000,2022-02-22 00:00:00,PBR/USDT,0.26,0.2703,0.2332,0.2645,410721.11102081,104237.59953257326
1645401600,2022-02-21 00:00:00,PBR/USDT,0.2836,0.33,0.2445,0.2594,661941.65170771,191086.385473453309
1645315200,2022-02-20 00:00:00,PBR/USDT,0.3348,0.3434,0.256,0.2847,622734.07980189,178294.604014112715
1645228800,2022-02-19 00:00:00,PBR/USDT,0.2964,0.3474,0.2952,0.3349,511954.69420757,165786.459967581083
1645142400,2022-02-18 00:00:00,PBR/USDT,0.3044,0.3416,0.286,0.2974,662500.32999671,204628.610163660786
1645056000,2022-02-17 00:00:00,PBR/USDT,0.3679,0.3752,0.2853,0.3044,619639.60737427,202517.212986797839
1644969600,2022-02-16 00:00:00,PBR/USDT,0.3928,0.3975,0.3521,0.3667,387795.33130489,146021.164645118789
1644883200,2022-02-15 00:00:00,PBR/USDT,0.3703,0.41,0.3687,0.3927,277756.89035458,108333.754216677349
1644796800,2022-02-14 00:00:00,PBR/USDT,0.3756,0.3832,0.358,0.3691,173486.53558605,64475.60224772232
1644710400,2022-02-13 00:00:00,PBR/USDT,0.3899,0.4052,0.371,0.3757,191892.81041388,74195.351674868723
1644624000,2022-02-12 00:00:00,PBR/USDT,0.3943,0.4223,0.376,0.3899,202534.67241734,79195.495472384489
1644537600,2022-02-11 00:00:00,PBR/USDT,0.4483,0.4922,0.3851,0.3955,320155.37366626,139795.735858538138
1644451200,2022-02-10 00:00:00,PBR/USDT,0.4616,0.5134,0.4417,0.4483,228058.78402476,107309.729684766028
1644364800,2022-02-09 00:00:00,PBR/USDT,0.4725,0.4802,0.46,0.4623,123792.40258933,57950.985867537453
1644278400,2022-02-08 00:00:00,PBR/USDT,0.5249,0.5514,0.442,0.4725,401264.03799652,194937.514936643519
1644192000,2022-02-07 00:00:00,PBR/USDT,0.465,0.5382,0.4635,0.5237,450988.33925111,224961.448989434868
1644105600,2022-02-06 00:00:00,PBR/USDT,0.4436,0.4755,0.44,0.4657,177656.09220117,80154.351609860722
1644019200,2022-02-05 00:00:00,PBR/USDT,0.4621,0.4799,0.4326,0.4435,381721.13000412,175548.162257240694
1643932800,2022-02-04 00:00:00,PBR/USDT,0.3854,0.4956,0.3789,0.4621,408998.18528556,179980.060797752343
1643846400,2022-02-03 00:00:00,PBR/USDT,0.4138,0.42,0.3753,0.3854,169905.07092203,67095.988714510243
