https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ILV,Volume USDT
1663286400,2022-09-16 00:00:00,ILV/USDT,65.519,66,63.794,66,281.64347305,18329.00995026992
1663282800,2022-09-15 23:00:00,ILV/USDT,66.167,66.225,65.267,65.635,87.25455622,5733.84304241297
1663279200,2022-09-15 22:00:00,ILV/USDT,66.874,67.187,65.654,66.2,215.24787441,14318.42798533033
1663275600,2022-09-15 21:00:00,ILV/USDT,67.6,67.699,66.6,67.07,58.98915628,3963.2957200266
1663272000,2022-09-15 20:00:00,ILV/USDT,68.196,68.373,67.081,67.6,76.67893413,5185.83072919849
1663268400,2022-09-15 19:00:00,ILV/USDT,67.94,68.899,67.4,68.373,442.05989443,30074.23983069136
1663264800,2022-09-15 18:00:00,ILV/USDT,66.95,79,66.663,67.836,2033.22078936,144601.23390729938
1663261200,2022-09-15 17:00:00,ILV/USDT,67.193,67.54,66.84,67.009,68.27211832,4594.85043884403
1663257600,2022-09-15 16:00:00,ILV/USDT,65.898,67.176,65.688,66.89,87.8120416,5830.52073479381
1663254000,2022-09-15 15:00:00,ILV/USDT,66.3,66.5,65.181,65.708,297.88258424,19634.87290318386
1663250400,2022-09-15 14:00:00,ILV/USDT,69.727,69.905,66.301,66.54,190.39964144,12875.21660317059
1663246800,2022-09-15 13:00:00,ILV/USDT,69.942,70.002,69,69.695,50.42554488,3503.38907530231
1663243200,2022-09-15 12:00:00,ILV/USDT,69.67,70.334,69.461,69.761,26.50401652,1849.69417528454
1663239600,2022-09-15 11:00:00,ILV/USDT,69.524,70.118,69.438,69.899,13.51649797,942.10701599557
1663236000,2022-09-15 10:00:00,ILV/USDT,69.762,70.085,69.53,69.643,43.93836508,3062.73096696213
1663232400,2022-09-15 09:00:00,ILV/USDT,70.413,70.413,69.749,69.841,32.10342968,2243.54111321378
1663228800,2022-09-15 08:00:00,ILV/USDT,70.908,70.984,70.029,70.358,35.77643905,2517.77471425749
1663225200,2022-09-15 07:00:00,ILV/USDT,70.38,71.803,70.37,71.096,116.17799336,8272.31186529672
1663221600,2022-09-15 06:00:00,ILV/USDT,70.114,71.074,68.8,70.204,355.1600284,24772.23337227847
1663218000,2022-09-15 05:00:00,ILV/USDT,69.814,70.92,69.442,70.321,172.57642386,12118.86414870515
1663214400,2022-09-15 04:00:00,ILV/USDT,69.724,69.944,69.288,69.746,74.17874315,5167.14580787375
1663210800,2022-09-15 03:00:00,ILV/USDT,70.633,70.633,69.431,69.733,126.6817298,8852.6425707039
1663207200,2022-09-15 02:00:00,ILV/USDT,71.481,71.491,70.236,70.659,77.39730066,5468.20825852168
1663203600,2022-09-15 01:00:00,ILV/USDT,71.524,71.524,70.388,71.48,78.6906055,5596.08344070531
1663200000,2022-09-15 00:00:00,ILV/USDT,71.535,72.257,71.331,71.524,137.8119989,9883.18517994322
1663196400,2022-09-14 23:00:00,ILV/USDT,71.814,72.643,71.074,71.581,213.54629753,15353.10355347701
1663192800,2022-09-14 22:00:00,ILV/USDT,71.483,71.918,70.891,71.615,83.10922061,5931.15550363177
1663189200,2022-09-14 21:00:00,ILV/USDT,70.6,71.59,70.339,71.59,63.26626433,4492.55784464963
1663185600,2022-09-14 20:00:00,ILV/USDT,70.44,70.598,70.156,70.504,34.24132309,2410.55308391127
1663182000,2022-09-14 19:00:00,ILV/USDT,69.471,70.476,69.471,70.476,84.42281026,5897.46574345101
1663178400,2022-09-14 18:00:00,ILV/USDT,70.272,70.384,68.743,69.518,264.60508988,18430.69360947352
1663174800,2022-09-14 17:00:00,ILV/USDT,70.08,70.942,70.078,70.443,115.83123305,8180.23663219884
1663171200,2022-09-14 16:00:00,ILV/USDT,70.175,70.573,69.955,69.955,78.2617,5498.0423072
1663167600,2022-09-14 15:00:00,ILV/USDT,70.758,71.01,70.227,70.283,89.64631371,6323.02480088412
1663164000,2022-09-14 14:00:00,ILV/USDT,70.853,70.961,70,70.695,79.56176461,5617.4265214934
1663160400,2022-09-14 13:00:00,ILV/USDT,70.907,71.143,69.98,70.752,236.23318986,16696.99437809558
1663156800,2022-09-14 12:00:00,ILV/USDT,70.118,71.01,69.546,70.761,29.46245395,2078.42996425784
1663153200,2022-09-14 11:00:00,ILV/USDT,70.068,70.369,69.633,70.012,26.68253112,1865.901681427
1663149600,2022-09-14 10:00:00,ILV/USDT,70.16,70.309,69.99,70.219,24.26353168,1702.15093211752
1663146000,2022-09-14 09:00:00,ILV/USDT,70.459,70.597,69.975,70.167,17.12297173,1201.07922089546
1663142400,2022-09-14 08:00:00,ILV/USDT,70.394,70.613,69.799,70.415,54.57696947,3839.94174185372
1663138800,2022-09-14 07:00:00,ILV/USDT,70.722,71.114,70.012,70.538,93.02243048,6562.58657465248
1663135200,2022-09-14 06:00:00,ILV/USDT,71.115,71.299,70.175,70.658,33.93882828,2400.27209682745
1663131600,2022-09-14 05:00:00,ILV/USDT,71.21,71.3,71.176,71.181,11.23261122,800.230302086
1663128000,2022-09-14 04:00:00,ILV/USDT,71.074,71.203,70.826,71.203,12.01453384,852.43948763584
1663124400,2022-09-14 03:00:00,ILV/USDT,70.632,71.029,70.632,70.91,13.40110045,950.4486754822
1663120800,2022-09-14 02:00:00,ILV/USDT,70.233,70.892,70.233,70.809,51.06713643,3610.19066840148
1663117200,2022-09-14 01:00:00,ILV/USDT,69.83,70.237,69.738,70.237,52.77725321,3696.07757205235
1663113600,2022-09-14 00:00:00,ILV/USDT,69.506,70,69.126,69.804,71.96991769,5003.73136663173
1663110000,2022-09-13 23:00:00,ILV/USDT,70.057,70.057,69.458,69.841,79.23262867,5526.32577968672
1663106400,2022-09-13 22:00:00,ILV/USDT,70.355,70.454,69.809,70.215,17.45649214,1223.27199930901
1663102800,2022-09-13 21:00:00,ILV/USDT,70.858,71.172,69.981,70.355,58.61073298,4128.99871466326
1663099200,2022-09-13 20:00:00,ILV/USDT,71.013,71.416,70.751,70.948,51.32699418,3647.69693999045
1663095600,2022-09-13 19:00:00,ILV/USDT,70.116,71.215,69.69,71.034,199.70855917,14064.91085121629
1663092000,2022-09-13 18:00:00,ILV/USDT,71.107,71.271,70,70.13,26.1616379,1849.42942119483
1663088400,2022-09-13 17:00:00,ILV/USDT,70.887,71.552,70.601,70.943,41.73545608,2966.18565183841
1663084800,2022-09-13 16:00:00,ILV/USDT,70.316,71.074,70.247,70.734,55.05653861,3890.16809067126
1663081200,2022-09-13 15:00:00,ILV/USDT,70.626,71,70.271,70.483,52.62295432,3721.40938835065
1663077600,2022-09-13 14:00:00,ILV/USDT,71.21,71.674,70.232,70.684,276.47274473,19632.23167972455
1663074000,2022-09-13 13:00:00,ILV/USDT,71.184,71.874,71.143,71.28,142.82212101,10215.39877733305
1663070400,2022-09-13 12:00:00,ILV/USDT,76.559,77.287,71.184,71.292,649.25019967,47904.47123451296
1663066800,2022-09-13 11:00:00,ILV/USDT,76.373,76.943,76.192,76.576,19.7681839,1512.03428075665
1663063200,2022-09-13 10:00:00,ILV/USDT,76.265,76.783,76.072,76.367,55.53745411,4236.22873888275
1663059600,2022-09-13 09:00:00,ILV/USDT,76.213,76.519,76.007,76.27,13.02715273,993.3996766731
1663056000,2022-09-13 08:00:00,ILV/USDT,76.127,76.223,75.72,75.944,5.54377396,421.30608978687
1663052400,2022-09-13 07:00:00,ILV/USDT,75.538,76.341,75.376,76.126,7.21363337,546.73991214397
1663048800,2022-09-13 06:00:00,ILV/USDT,75.807,76.533,75.376,75.376,60.8248,4619.8797981
1663045200,2022-09-13 05:00:00,ILV/USDT,75.536,76.148,75.267,76.029,30.29647815,2304.83487154995
1663041600,2022-09-13 04:00:00,ILV/USDT,75.586,75.949,75.249,75.249,18.62145281,1408.72192815756
1663038000,2022-09-13 03:00:00,ILV/USDT,75.45,75.549,74.894,75.352,30.84827779,2320.19933961554
1663034400,2022-09-13 02:00:00,ILV/USDT,74.763,75.409,74.168,75.347,5.51525986,413.3203879973
1663030800,2022-09-13 01:00:00,ILV/USDT,74.642,75.068,74.22,74.612,12.87622774,962.0148112391
1663027200,2022-09-13 00:00:00,ILV/USDT,75.813,76.035,74.168,74.778,80.22317307,6009.59783750973
1663023600,2022-09-12 23:00:00,ILV/USDT,75.291,75.849,75.291,75.849,48.72666201,3679.41727823519
1663020000,2022-09-12 22:00:00,ILV/USDT,75.549,75.549,75.215,75.523,17.64035957,1329.12089186101
1663016400,2022-09-12 21:00:00,ILV/USDT,76.088,76.088,75.249,75.646,9.39409072,708.83978161856
1663012800,2022-09-12 20:00:00,ILV/USDT,76.546,76.644,75.954,76.089,100.53523732,7671.99892264322
1663009200,2022-09-12 19:00:00,ILV/USDT,76.611,76.645,76.134,76.546,22.44101514,1716.8635697033
1663005600,2022-09-12 18:00:00,ILV/USDT,76.412,76.729,76,76.611,23.8511,1822.9156796
1663002000,2022-09-12 17:00:00,ILV/USDT,75.382,76.533,75.363,76.329,154.71206979,11740.63492611221
1662998400,2022-09-12 16:00:00,ILV/USDT,75.265,75.579,74.2,75.539,103.79525964,7763.57328214745
1662994800,2022-09-12 15:00:00,ILV/USDT,76.81,76.81,75.002,75.094,80.63369812,6130.48629457544
1662991200,2022-09-12 14:00:00,ILV/USDT,77.478,78.043,76.811,76.971,81.07821087,6290.1284660931
1662987600,2022-09-12 13:00:00,ILV/USDT,77.479,77.604,77,77.553,44.34470586,3426.34190520304
1662984000,2022-09-12 12:00:00,ILV/USDT,76.988,77.465,76.765,77.45,27.90576904,2149.60346382383
1662980400,2022-09-12 11:00:00,ILV/USDT,77.567,78.681,76.971,77.011,153.25827259,11927.41722485379
1662976800,2022-09-12 10:00:00,ILV/USDT,77.299,77.567,76.491,77.567,56.79661292,4380.10468809048
1662973200,2022-09-12 09:00:00,ILV/USDT,77.468,77.553,77.104,77.361,13.93795458,1077.31683606718
1662969600,2022-09-12 08:00:00,ILV/USDT,77.486,77.677,75.507,77.483,263.76190362,20239.60666632983
1662966000,2022-09-12 07:00:00,ILV/USDT,77,77.479,76.72,77.479,54.4694,4202.0713391
1662962400,2022-09-12 06:00:00,ILV/USDT,76.55,76.959,76.217,76.838,13.90574961,1064.18629384394
1662958800,2022-09-12 05:00:00,ILV/USDT,76.553,76.718,76.333,76.55,10.55821521,807.63107343844
1662955200,2022-09-12 04:00:00,ILV/USDT,76.635,76.879,76.418,76.608,0.6718447,51.51464926133
1662951600,2022-09-12 03:00:00,ILV/USDT,76.864,76.887,76.087,76.126,59.43099493,4547.35796594925
1662948000,2022-09-12 02:00:00,ILV/USDT,77.918,78.117,76.495,76.495,52.5338,4043.3652044
1662944400,2022-09-12 01:00:00,ILV/USDT,76.405,78.4,76.088,78.067,68.9082,5321.3810193
1662940800,2022-09-12 00:00:00,ILV/USDT,77.839,77.918,76.5,76.514,43.04105736,3328.23271876569
1662937200,2022-09-11 23:00:00,ILV/USDT,77.011,77.952,76.731,77.85,37.28802132,2879.87680498386
1662933600,2022-09-11 22:00:00,ILV/USDT,76.254,77.249,76.254,76.972,49.3991,3799.7832307
1662930000,2022-09-11 21:00:00,ILV/USDT,78.037,78.181,75.893,76.293,263.47591358,20432.23684765354
1662926400,2022-09-11 20:00:00,ILV/USDT,77.978,78.22,77.466,78.016,73.20056101,5698.65246983654
1662922800,2022-09-11 19:00:00,ILV/USDT,77.827,78.181,77.778,77.978,59.31719763,4627.11665799468
1662919200,2022-09-11 18:00:00,ILV/USDT,78.552,79.038,77.826,77.827,83.97448851,6599.7496124507
1662915600,2022-09-11 17:00:00,ILV/USDT,78.889,79.384,78.537,78.552,78.66112694,6208.73766284336
1662912000,2022-09-11 16:00:00,ILV/USDT,79.502,80.59,78.646,78.968,415.49102124,32979.73457541044
1662908400,2022-09-11 15:00:00,ILV/USDT,79.291,79.8,79.03,79.539,13.01615323,1031.71347841679
1662904800,2022-09-11 14:00:00,ILV/USDT,79.645,79.722,79,79.563,77.60722777,6163.04779413183
1662901200,2022-09-11 13:00:00,ILV/USDT,79.651,79.715,79.178,79.432,47.71414471,3792.84424731817
1662897600,2022-09-11 12:00:00,ILV/USDT,79.239,79.94,79.031,79.94,32.05922971,2550.33298899421
1662894000,2022-09-11 11:00:00,ILV/USDT,78.769,79.61,78.768,79.226,51.6872,4103.1891166
1662890400,2022-09-11 10:00:00,ILV/USDT,78.95,79.799,78.723,78.807,75.37256223,5973.20443299808
1662886800,2022-09-11 09:00:00,ILV/USDT,79.358,79.6,78.677,78.677,60.78427624,4813.94195459904
1662883200,2022-09-11 08:00:00,ILV/USDT,78.881,79.405,78.614,79.311,69.20470923,5474.53589380157
1662879600,2022-09-11 07:00:00,ILV/USDT,78.164,78.832,78.164,78.832,14.96405998,1175.35193013468
1662876000,2022-09-11 06:00:00,ILV/USDT,78.906,78.962,77.916,78.204,97.35070139,7602.41839189528
1662872400,2022-09-11 05:00:00,ILV/USDT,78.559,78.885,78.556,78.853,12.13153959,954.43098648995
1662868800,2022-09-11 04:00:00,ILV/USDT,79.358,79.542,78.56,78.56,26.97205051,2134.90158903309
1662865200,2022-09-11 03:00:00,ILV/USDT,78.774,79.358,78.774,79.093,2.81347931,222.60511907582
1662861600,2022-09-11 02:00:00,ILV/USDT,79.11,79.395,78.59,78.774,86.92246014,6859.90303975948
1662858000,2022-09-11 01:00:00,ILV/USDT,80.23,80.251,79.151,79.151,155.54978584,12419.1427318164
1662854400,2022-09-11 00:00:00,ILV/USDT,80.202,81.286,79.741,80.231,115.00818133,9264.98176910632
1662850800,2022-09-10 23:00:00,ILV/USDT,80.114,80.599,80,80.182,19.01352705,1525.80903241924
1662847200,2022-09-10 22:00:00,ILV/USDT,79.836,80.43,79.547,80.243,54.44937165,4356.057018865
1662843600,2022-09-10 21:00:00,ILV/USDT,78.559,80.457,78.314,79.539,209.35343124,16692.47309770076
1662840000,2022-09-10 20:00:00,ILV/USDT,78.56,78.767,77.967,78.429,28.05225663,2204.32380116849
1662836400,2022-09-10 19:00:00,ILV/USDT,78.653,78.815,78.415,78.678,18.08739389,1424.84053248168
1662832800,2022-09-10 18:00:00,ILV/USDT,77.957,78.718,77.934,78.685,24.51892186,1921.40821383242
1662829200,2022-09-10 17:00:00,ILV/USDT,77.825,77.968,77.625,77.968,8.08868257,628.40401471776
1662825600,2022-09-10 16:00:00,ILV/USDT,77.697,78.279,77.431,78.016,50.9741,3969.4058273
1662822000,2022-09-10 15:00:00,ILV/USDT,77.685,78,77.568,77.697,18.62399295,1447.86032931934
1662818400,2022-09-10 14:00:00,ILV/USDT,77.751,77.94,77.422,77.914,28.47352345,2213.09123571647
1662814800,2022-09-10 13:00:00,ILV/USDT,78.263,78.564,77.376,77.547,77.34385054,6030.22158465674
1662811200,2022-09-10 12:00:00,ILV/USDT,78.273,78.6,78.075,78.263,26.04498404,2040.39515500408
1662807600,2022-09-10 11:00:00,ILV/USDT,78.273,78.546,78.074,78.273,24.5901,1927.613178
1662804000,2022-09-10 10:00:00,ILV/USDT,78.625,78.781,77.932,78.359,134.31058072,10516.79341410232
1662800400,2022-09-10 09:00:00,ILV/USDT,78.075,78.842,78.075,78.68,23.96133573,1879.97393389392
1662796800,2022-09-10 08:00:00,ILV/USDT,78.455,78.868,78.075,78.307,19.15929579,1503.10971146897
1662793200,2022-09-10 07:00:00,ILV/USDT,79.151,79.653,78.181,78.436,30.50762083,2405.21889703133
1662789600,2022-09-10 06:00:00,ILV/USDT,78.724,79.125,78.511,79.06,22.83346914,1798.18129379642
1662786000,2022-09-10 05:00:00,ILV/USDT,78.704,79.297,78.622,78.738,108.41194221,8547.20556535791
1662782400,2022-09-10 04:00:00,ILV/USDT,78.72,79.304,78.572,78.851,41.56265263,3278.44924856894
1662778800,2022-09-10 03:00:00,ILV/USDT,79.488,79.51,78.479,78.572,112.45141724,8871.4503478167
1662775200,2022-09-10 02:00:00,ILV/USDT,78.641,79.478,78.51,79.279,15.47503632,1222.09077444096
1662771600,2022-09-10 01:00:00,ILV/USDT,78.711,79.151,78.652,78.7,14.29632582,1126.1610343412
1662768000,2022-09-10 00:00:00,ILV/USDT,79.3,79.3,78.328,78.711,24.4358366,1918.373699554
1662764400,2022-09-09 23:00:00,ILV/USDT,79.159,79.832,78.4,78.973,75.10121805,5939.46084264897
1662760800,2022-09-09 22:00:00,ILV/USDT,79.004,79.333,78.692,78.933,53.50747729,4227.42787269292
1662757200,2022-09-09 21:00:00,ILV/USDT,79.652,79.652,78.766,79.045,83.4806362,6611.64910704566
1662753600,2022-09-09 20:00:00,ILV/USDT,79.113,79.94,78.838,79.435,80.98432339,6442.54993815789
1662750000,2022-09-09 19:00:00,ILV/USDT,78.255,79.21,78.165,79.089,33.52937151,2634.88354603579
1662746400,2022-09-09 18:00:00,ILV/USDT,78.325,78.556,76.744,78.254,223.68432051,17435.49768495922
1662742800,2022-09-09 17:00:00,ILV/USDT,78.745,79.518,78.3,78.712,145.44269143,11516.22285219927
1662739200,2022-09-09 16:00:00,ILV/USDT,78.806,78.962,77.914,78.745,103.41959262,8118.1469969529
1662735600,2022-09-09 15:00:00,ILV/USDT,78.941,79.23,78.049,78.682,103.20629881,8113.10849618903
1662732000,2022-09-09 14:00:00,ILV/USDT,78.607,79,78.315,78.921,54.63681764,4295.152865747
1662728400,2022-09-09 13:00:00,ILV/USDT,79.152,79.357,78.188,78.554,108.59728282,8538.19394317963
1662724800,2022-09-09 12:00:00,ILV/USDT,78.118,79.794,78.063,79.182,100.60841685,7972.75401746457
1662721200,2022-09-09 11:00:00,ILV/USDT,78.579,78.672,77.884,78.152,42.5713241,3333.42330685596
1662717600,2022-09-09 10:00:00,ILV/USDT,77.245,81.102,77.148,78.338,514.14030814,40630.52317713602
1662714000,2022-09-09 09:00:00,ILV/USDT,78.092,78.092,76.81,77.488,107.60273842,8320.49007935736
1662710400,2022-09-09 08:00:00,ILV/USDT,77.814,78.604,77.659,78.375,43.62812005,3414.24602599207
1662706800,2022-09-09 07:00:00,ILV/USDT,78.233,78.555,77.577,77.812,37.20852608,2899.16335295768
1662703200,2022-09-09 06:00:00,ILV/USDT,77.973,78.525,77.441,78.525,93.27670521,7273.00597694251
1662699600,2022-09-09 05:00:00,ILV/USDT,77.635,79.815,77.635,77.957,491.28272579,38589.15264427988
1662696000,2022-09-09 04:00:00,ILV/USDT,76.85,78.14,76.85,77.705,117.48294879,9099.52303100109
1662692400,2022-09-09 03:00:00,ILV/USDT,75.219,77.079,75.088,76.664,114.45258483,8733.32955523364
1662688800,2022-09-09 02:00:00,ILV/USDT,75.044,75.58,74.931,75.14,20.31884999,1527.36755642624
1662685200,2022-09-09 01:00:00,ILV/USDT,75.383,75.499,74.838,74.838,30.89346821,2319.76091369278
1662681600,2022-09-09 00:00:00,ILV/USDT,75.29,75.504,74.905,75.345,19.76233699,1487.40491891847
1662678000,2022-09-08 23:00:00,ILV/USDT,74.919,75.225,74.69,75.19,20.63999442,1546.52779982796
1662674400,2022-09-08 22:00:00,ILV/USDT,75.215,75.347,74.445,74.818,84.81314374,6350.82778246904
1662670800,2022-09-08 21:00:00,ILV/USDT,75.343,75.479,74.898,75.158,89.9143181,6768.344659072
1662667200,2022-09-08 20:00:00,ILV/USDT,74.813,75.303,74.78,75.145,58.55427771,4401.72173631752
1662663600,2022-09-08 19:00:00,ILV/USDT,74.196,74.8,73.801,74.73,56.59786973,4207.21029842956
1662660000,2022-09-08 18:00:00,ILV/USDT,74.252,74.35,73.646,74.017,148.93292366,11016.59142059282
1662656400,2022-09-08 17:00:00,ILV/USDT,74.287,74.782,73.931,74.076,70.35967149,5226.51160972735
1662652800,2022-09-08 16:00:00,ILV/USDT,74.728,74.874,73.867,74.385,108.88791402,8081.66828925724
1662649200,2022-09-08 15:00:00,ILV/USDT,75.311,76.247,74.641,75.002,306.68331386,23073.04000702665
1662645600,2022-09-08 14:00:00,ILV/USDT,74.111,75.33,73.117,75.33,488.83379662,36243.14588364493
1662642000,2022-09-08 13:00:00,ILV/USDT,72.774,74.306,72.4,74.13,101.56716236,7477.88196165928
1662638400,2022-09-08 12:00:00,ILV/USDT,73.667,73.93,72.749,72.767,69.02780418,5058.20661707521
1662634800,2022-09-08 11:00:00,ILV/USDT,73.686,74.211,73.574,73.632,8.96421476,661.32816693434
1662631200,2022-09-08 10:00:00,ILV/USDT,73.157,73.957,72.929,73.65,56.02639805,4133.45391932889
1662627600,2022-09-08 09:00:00,ILV/USDT,73.386,73.6,72.989,72.989,38.97515491,2855.24469334142
1662624000,2022-09-08 08:00:00,ILV/USDT,73,73.55,72.808,73.339,14.85539049,1088.29948747
1662620400,2022-09-08 07:00:00,ILV/USDT,73.38,73.442,72.2,73,44.27852705,3216.01103178774
1662616800,2022-09-08 06:00:00,ILV/USDT,73.875,74.157,73.195,73.195,27.09672939,1991.26098809507
1662613200,2022-09-08 05:00:00,ILV/USDT,74.008,74.008,73.48,73.658,12.21433279,899.90236063292
1662609600,2022-09-08 04:00:00,ILV/USDT,73.875,74.641,73.841,74.027,119.14502965,8839.03359525179
1662606000,2022-09-08 03:00:00,ILV/USDT,73.79,73.829,73.306,73.67,13.52101699,994.96730538287
1662602400,2022-09-08 02:00:00,ILV/USDT,73.465,73.897,73.37,73.875,13.94017388,1025.90673256412
1662598800,2022-09-08 01:00:00,ILV/USDT,74.01,74.175,73.5,73.68,25.50955387,1881.48385158804
1662595200,2022-09-08 00:00:00,ILV/USDT,73.839,74.443,73.4,74.01,42.16369512,3118.90941350233
1662591600,2022-09-07 23:00:00,ILV/USDT,74.25,74.346,73.464,73.689,89.42475663,6612.52091530849
1662588000,2022-09-07 22:00:00,ILV/USDT,74.416,74.865,74.039,74.25,46.12709196,3442.7027994091
1662584400,2022-09-07 21:00:00,ILV/USDT,74.594,74.724,73.9,74.203,68.8213229,5115.93718665778
1662580800,2022-09-07 20:00:00,ILV/USDT,71.64,75.123,71.625,74.59,447.32624896,32896.4573168435
1662577200,2022-09-07 19:00:00,ILV/USDT,72.259,72.388,71.711,71.711,21.17998878,1522.1592877116
1662573600,2022-09-07 18:00:00,ILV/USDT,72.102,72.565,71.711,72.069,24.0061826,1730.96143925079
1662570000,2022-09-07 17:00:00,ILV/USDT,71.682,72.121,71.313,72.102,84.87602988,6084.44572745736
