https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPX,Volume USDT
1662163200,2022-09-03 00:00:00,EPX/USDT,0.00051,0.000527,0.0005,0.000508,25471872.5656,13070.5535447196
1662076800,2022-09-02 00:00:00,EPX/USDT,0.00052,0.000533,0.0005,0.00051,14683950.767,7564.6249690864
1661990400,2022-09-01 00:00:00,EPX/USDT,0.000538,0.00055,0.00049,0.000521,33319247.69,17145.5236873169
1661904000,2022-08-31 00:00:00,EPX/USDT,0.000528,0.000553,0.000522,0.000535,27743853.5105,14871.1866602105
1661817600,2022-08-30 00:00:00,EPX/USDT,0.000553,0.000574,0.000521,0.000529,26032630.5474,13867.5746792908
1661731200,2022-08-29 00:00:00,EPX/USDT,0.000536,0.000556,0.00052,0.000553,15332982.2129,8238.7381692706
1661644800,2022-08-28 00:00:00,EPX/USDT,0.000556,0.000574,0.000535,0.000535,26972624.3619,14868.6826106402
1661558400,2022-08-27 00:00:00,EPX/USDT,0.00055,0.000564,0.000539,0.000556,10133287.0164,5592.6926806594
1661472000,2022-08-26 00:00:00,EPX/USDT,0.000607,0.000613,0.000551,0.000551,12195118.5536,7113.0110282585
1661385600,2022-08-25 00:00:00,EPX/USDT,0.000604,0.000613,0.000598,0.000604,25135511.031,15209.9974920457
1661299200,2022-08-24 00:00:00,EPX/USDT,0.000604,0.000613,0.00059,0.000605,7122479.9891,4309.9983531138
1661212800,2022-08-23 00:00:00,EPX/USDT,0.000596,0.000612,0.000585,0.000604,13967891.3702,8351.1284699163
1661126400,2022-08-22 00:00:00,EPX/USDT,0.000625,0.000627,0.00058,0.000595,47383673.0208,28165.5898725878
1661040000,2022-08-21 00:00:00,EPX/USDT,0.000609,0.000629,0.000602,0.000627,36159881.4324,22185.6860940279
1660953600,2022-08-20 00:00:00,EPX/USDT,0.000593,0.000678,0.00059,0.000608,117384115.6825,74259.3493255854
1660867200,2022-08-19 00:00:00,EPX/USDT,0.000643,0.000703,0.000576,0.000595,123741042.3723,76622.1907569349
1660780800,2022-08-18 00:00:00,EPX/USDT,0.000704,0.000754,0.000644,0.000644,89972256.7826,60277.3287150964
1660694400,2022-08-17 00:00:00,EPX/USDT,0.000649,0.000831,0.000649,0.000702,442633562.0621,327984.4571252338
1660608000,2022-08-16 00:00:00,EPX/USDT,0.000664,0.000676,0.00064,0.00065,19448158.842,12702.2522268821
1660521600,2022-08-15 00:00:00,EPX/USDT,0.00067,0.000683,0.000659,0.000662,14350551.43,9583.0608845765
1660435200,2022-08-14 00:00:00,EPX/USDT,0.000683,0.000702,0.000663,0.000672,23995578.5516,16359.6663515025
1660348800,2022-08-13 00:00:00,EPX/USDT,0.000708,0.00072,0.00068,0.000683,36602351.2229,25735.0299343744
1660262400,2022-08-12 00:00:00,EPX/USDT,0.000678,0.000723,0.000672,0.000707,31240771.1647,21673.0332871945
1660176000,2022-08-11 00:00:00,EPX/USDT,0.000688,0.000696,0.000677,0.000678,29712177.2728,20249.5985586431
1660089600,2022-08-10 00:00:00,EPX/USDT,0.000651,0.000699,0.000636,0.000685,59142993.6666,40073.5047061433
1660003200,2022-08-09 00:00:00,EPX/USDT,0.000688,0.000694,0.00064,0.000651,30084925.2896,19781.6426243281
1659916800,2022-08-08 00:00:00,EPX/USDT,0.000694,0.000711,0.00068,0.000688,34534916.2612,24040.5967917755
1659830400,2022-08-07 00:00:00,EPX/USDT,0.000684,0.000747,0.000656,0.000695,95529594.179,67752.2048629194
1659744000,2022-08-06 00:00:00,EPX/USDT,0.00069,0.000696,0.000677,0.000684,15450569.4092,10581.2304572249
1659657600,2022-08-05 00:00:00,EPX/USDT,0.000661,0.000708,0.000656,0.000688,36575263.6648,25009.7676914609
1659571200,2022-08-04 00:00:00,EPX/USDT,0.000675,0.000699,0.000641,0.00066,43326451.906,28770.7440264149
1659484800,2022-08-03 00:00:00,EPX/USDT,0.000701,0.00072,0.000664,0.000676,50298079.2364,34792.1069629148
1659398400,2022-08-02 00:00:00,EPX/USDT,0.000735,0.000735,0.000666,0.0007,101008468.0042,70263.5179792809
1659312000,2022-08-01 00:00:00,EPX/USDT,0.000718,0.00105,0.000658,0.000734,1112500992.0953098,926157.77034541036139
1659225600,2022-07-31 00:00:00,EPX/USDT,0.000614,0.000899,0.000613,0.000719,439244480.15302828,319689.09228975741292
1659139200,2022-07-30 00:00:00,EPX/USDT,0.000615,0.000662,0.00061,0.000613,90647999.5997,57278.6241523973
1659052800,2022-07-29 00:00:00,EPX/USDT,0.000607,0.000637,0.000594,0.000616,79599444.5995,48897.7263355589
1658966400,2022-07-28 00:00:00,EPX/USDT,0.000584,0.000619,0.000572,0.000606,45026031.7607,26726.0997559314
1658880000,2022-07-27 00:00:00,EPX/USDT,0.000542,0.000675,0.000536,0.000584,182924665.516,107586.2981417261
1658793600,2022-07-26 00:00:00,EPX/USDT,0.000565,0.000565,0.000517,0.000542,43531643.687,23457.4341795544
1658707200,2022-07-25 00:00:00,EPX/USDT,0.000608,0.000611,0.000565,0.000565,45084496.5891,26084.9198837152
1658620800,2022-07-24 00:00:00,EPX/USDT,0.000598,0.000627,0.000595,0.00061,26999646.3339,16439.1515978815
1658534400,2022-07-23 00:00:00,EPX/USDT,0.000604,0.000624,0.000589,0.000599,45701312.6726,27642.8943883193
1658448000,2022-07-22 00:00:00,EPX/USDT,0.000589,0.000628,0.000587,0.000605,127348627.3053,76688.281455632
1658361600,2022-07-21 00:00:00,EPX/USDT,0.000582,0.000599,0.00056,0.00059,78380207.9116,45620.5076711428
1658275200,2022-07-20 00:00:00,EPX/USDT,0.000622,0.000676,0.00058,0.00058,142160001.04519867,90341.24497085978463
1658188800,2022-07-19 00:00:00,EPX/USDT,0.000615,0.000635,0.000586,0.000621,89039693.249392,54823.25140739483309
1658102400,2022-07-18 00:00:00,EPX/USDT,0.000589,0.000639,0.00058,0.000618,151995866.0674189,92913.62422217238167
1658016000,2022-07-17 00:00:00,EPX/USDT,0.00062,0.000676,0.000583,0.00059,105985165.84099447,65499.4852343032678
1657929600,2022-07-16 00:00:00,EPX/USDT,0.000564,0.000699,0.000554,0.000623,193937701.04314633,121656.82447081079728
1657843200,2022-07-15 00:00:00,EPX/USDT,0.000575,0.000589,0.000556,0.000565,40957288.12280728,23388.45694343162937
1657756800,2022-07-14 00:00:00,EPX/USDT,0.000556,0.000591,0.000544,0.000574,67834871.26613858,38490.93837791297231
1657670400,2022-07-13 00:00:00,EPX/USDT,0.000573,0.000658,0.000522,0.000555,242930973.14572824,143581.98789836989422
1657584000,2022-07-12 00:00:00,EPX/USDT,0.000522,0.000661,0.000508,0.00057,343467628.81481701,196633.70946576549262
1657497600,2022-07-11 00:00:00,EPX/USDT,0.000571,0.000578,0.000518,0.000525,46372281.72729153,25412.46130391105723
1657411200,2022-07-10 00:00:00,EPX/USDT,0.000596,0.000611,0.000557,0.00057,42192501.73839888,24477.62552189935748
1657324800,2022-07-09 00:00:00,EPX/USDT,0.00059,0.000621,0.00058,0.000596,43354788.69969184,25907.76132337651573
1657238400,2022-07-08 00:00:00,EPX/USDT,0.000628,0.000671,0.000581,0.000591,152567398.33712238,93121.118639616452
1657152000,2022-07-07 00:00:00,EPX/USDT,0.000553,0.000675,0.000548,0.000627,263195506.64920777,162540.28826694073366
1657065600,2022-07-06 00:00:00,EPX/USDT,0.000546,0.000596,0.000535,0.000549,100053837.35936273,55924.104752292197
1656979200,2022-07-05 00:00:00,EPX/USDT,0.000556,0.000568,0.000527,0.000545,52931940.28592136,28985.41032106835784
1656892800,2022-07-04 00:00:00,EPX/USDT,0.000537,0.000568,0.000533,0.000558,68547354.7309297,37701.49961556773332
1656806400,2022-07-03 00:00:00,EPX/USDT,0.00055,0.000567,0.000528,0.00054,58502015.82429309,31754.76079903662789
1656720000,2022-07-02 00:00:00,EPX/USDT,0.000566,0.000567,0.000532,0.00055,45159468.586071,24857.51133833765477
1656633600,2022-07-01 00:00:00,EPX/USDT,0.000533,0.000596,0.000521,0.000566,103095482.81583932,57820.00233985038806
1656547200,2022-06-30 00:00:00,EPX/USDT,0.000567,0.000577,0.000507,0.000533,65614612.63459829,35096.51788270383581
1656460800,2022-06-29 00:00:00,EPX/USDT,0.000619,0.000629,0.000561,0.000567,68137892.80957834,41148.05626481899232
1656374400,2022-06-28 00:00:00,EPX/USDT,0.000723,0.000763,0.000614,0.000619,244706325.23749825,167864.94499388443532
1656288000,2022-06-27 00:00:00,EPX/USDT,0.000585,0.000858,0.000583,0.000723,659648472.5203909,457793.33373534471529
1656201600,2022-06-26 00:00:00,EPX/USDT,0.000593,0.000623,0.000572,0.000587,89718671.99248719,53451.04910058655451
1656115200,2022-06-25 00:00:00,EPX/USDT,0.000573,0.000626,0.000566,0.000594,95643759.38626979,56172.40764521193237
1656028800,2022-06-24 00:00:00,EPX/USDT,0.000558,0.000695,0.000555,0.00057,152149045.93220928,91622.65892454612229
1655942400,2022-06-23 00:00:00,EPX/USDT,0.000494,0.000683,0.000494,0.000557,381554096.52177078,226713.62323546758874
1655856000,2022-06-22 00:00:00,EPX/USDT,0.000526,0.000527,0.000493,0.000495,66179035.4928528,33515.84282172801901
1655769600,2022-06-21 00:00:00,EPX/USDT,0.000517,0.000563,0.000511,0.000525,78352858.39213701,42275.30656967482143
1655683200,2022-06-20 00:00:00,EPX/USDT,0.000527,0.000556,0.000497,0.000517,117501214.51500281,61145.67190764408041
1655596800,2022-06-19 00:00:00,EPX/USDT,0.000499,0.000541,0.000474,0.000526,66005204.06873344,33475.41501468237492
1655510400,2022-06-18 00:00:00,EPX/USDT,0.000541,0.000552,0.000451,0.000501,229249014.15980835,116049.43307200747117
1655424000,2022-06-17 00:00:00,EPX/USDT,0.000566,0.000692,0.000512,0.000542,295693648.46328727,170964.31043384957344
1655337600,2022-06-16 00:00:00,EPX/USDT,0.000644,0.000648,0.000557,0.000565,145023575.78544829,86036.2468853307854
1655251200,2022-06-15 00:00:00,EPX/USDT,0.00063,0.000667,0.000546,0.000644,186885588.76352435,108832.3921414938553
1655164800,2022-06-14 00:00:00,EPX/USDT,0.000672,0.000715,0.000605,0.000631,155561012.3395278,103656.67254155714534
1655078400,2022-06-13 00:00:00,EPX/USDT,0.000778,0.000789,0.000623,0.000673,270694612.80737243,187679.39799783607012
1654992000,2022-06-12 00:00:00,EPX/USDT,0.000861,0.000898,0.000714,0.000782,235073051.16284558,187860.74059794485802
1654905600,2022-06-11 00:00:00,EPX/USDT,0.000988,0.001029,0.000852,0.000862,241212678.74829141,219166.56255711112296
1654819200,2022-06-10 00:00:00,EPX/USDT,0.000864,0.001219,0.000846,0.00099,989247808.14443497,1035846.45951614818333
1654732800,2022-06-09 00:00:00,EPX/USDT,0.000852,0.000918,0.000808,0.000863,90856300.38588745,77314.96492656184179
1654646400,2022-06-08 00:00:00,EPX/USDT,0.000933,0.000992,0.000846,0.000857,119974553.27660673,110086.63824665690008
1654560000,2022-06-07 00:00:00,EPX/USDT,0.000997,0.000997,0.000895,0.000935,70641713.0521465,66818.96559161924016
1654473600,2022-06-06 00:00:00,EPX/USDT,0.001011,0.001083,0.00098,0.000997,103260480.16788932,106982.06758255020876
1654387200,2022-06-05 00:00:00,EPX/USDT,0.001048,0.001063,0.000991,0.001007,91391525.92368117,93339.82216297216011
1654300800,2022-06-04 00:00:00,EPX/USDT,0.001055,0.001238,0.001026,0.001048,142901805.05993837,158483.7317512827977
1654214400,2022-06-03 00:00:00,EPX/USDT,0.00114,0.001279,0.001019,0.001057,305324604.46510065,343679.77612887453632
1654128000,2022-06-02 00:00:00,EPX/USDT,0.00104,0.001297,0.000923,0.00114,208308754.71340924,230169.36769228770018
1654041600,2022-06-01 00:00:00,EPX/USDT,0.001255,0.00126,0.000976,0.001039,178664315.83757006,191318.42176141095813
1653955200,2022-05-31 00:00:00,EPX/USDT,0.001401,0.00145,0.001196,0.001255,144991376.2668711,185682.26380885659416
1653868800,2022-05-30 00:00:00,EPX/USDT,0.001453,0.00153,0.00136,0.001402,102876382.17602005,146225.06349956393122
1653782400,2022-05-29 00:00:00,EPX/USDT,0.001479,0.00153,0.001333,0.001461,81113377.46846087,116007.87646330040627
1653696000,2022-05-28 00:00:00,EPX/USDT,0.001616,0.001739,0.001377,0.001483,57946397.59480486,92254.11388352293563
1653609600,2022-05-27 00:00:00,EPX/USDT,0.00163,0.001805,0.00153,0.001603,131060046.85305317,218015.30535879074412
1653523200,2022-05-26 00:00:00,EPX/USDT,0.001944,0.002,0.001599,0.001631,193924135.85118635,340352.41968278965532
1653436800,2022-05-25 00:00:00,EPX/USDT,0.002249,0.002531,0.001865,0.001947,324018256.68847137,697769.5599286270021
1653350400,2022-05-24 00:00:00,EPX/USDT,0.001653,0.002983,0.001583,0.00223,1172455578.2677021,2640732.67444580441864
1653264000,2022-05-23 00:00:00,EPX/USDT,0.001918,0.0036,0.00157,0.001653,713663861.46113073,1418588.24303326683888
1653177600,2022-05-22 00:00:00,EPX/USDT,0.001606,0.00201,0.001582,0.001907,177836823.83065421,328840.39689543599835
1653091200,2022-05-21 00:00:00,EPX/USDT,0.001472,0.001649,0.001342,0.001596,91227442.24578861,139069.75500745971309
1653004800,2022-05-20 00:00:00,EPX/USDT,0.001435,0.0016,0.001351,0.001464,52466601.18573194,77021.53712325119259
1652918400,2022-05-19 00:00:00,EPX/USDT,0.001284,0.001499,0.00128,0.001428,37511802.77523079,51482.45312219416994
1652832000,2022-05-18 00:00:00,EPX/USDT,0.001524,0.001638,0.001247,0.00128,76482919.95996068,108421.57698611005294
1652745600,2022-05-17 00:00:00,EPX/USDT,0.00163,0.001749,0.001318,0.001512,202085943.84603628,305529.19098622070771
1652659200,2022-05-16 00:00:00,EPX/USDT,0.001477,0.00165,0.00137,0.001618,98427618.98617626,155396.77768642519175
1652572800,2022-05-15 00:00:00,EPX/USDT,0.001266,0.00155,0.001256,0.001477,64830037.63646626,90835.90388059713159
1652486400,2022-05-14 00:00:00,EPX/USDT,0.001076,0.001449,0.001069,0.001261,126251504.64452825,151789.10859303623093
1652400000,2022-05-13 00:00:00,EPX/USDT,0.000764,0.001189,0.000758,0.001075,69381993.11366874,69687.14571615118631
1652313600,2022-05-12 00:00:00,EPX/USDT,0.00109,0.001223,0.000662,0.000764,112001472.13147317,94401.54042326912059
1652227200,2022-05-11 00:00:00,EPX/USDT,0.001561,0.001719,0.001089,0.00109,98496910.23591486,131851.40135373319397
1652140800,2022-05-10 00:00:00,EPX/USDT,0.00157,0.001735,0.001529,0.00155,43491014.88762737,70187.35585886163845
1652054400,2022-05-09 00:00:00,EPX/USDT,0.001894,0.001939,0.00157,0.00157,69214152.13424912,122756.29017712848732
1651968000,2022-05-08 00:00:00,EPX/USDT,0.00185,0.002,0.0018,0.00189,43190171.19827278,83341.65001224865927
1651881600,2022-05-07 00:00:00,EPX/USDT,0.001966,0.002086,0.0018,0.00185,54232860.9361761,104884.994932498052
1651795200,2022-05-06 00:00:00,EPX/USDT,0.001715,0.002131,0.001702,0.001954,113316919.1460345,219754.78559998232778
1651708800,2022-05-05 00:00:00,EPX/USDT,0.001831,0.001993,0.001622,0.001715,39897384.31579885,71086.37413608504759
1651622400,2022-05-04 00:00:00,EPX/USDT,0.001702,0.001918,0.00165,0.00183,40870757.84779915,73578.69680203990341
1651536000,2022-05-03 00:00:00,EPX/USDT,0.001715,0.001898,0.00165,0.001702,27662770.00961857,47143.37429526633401
1651449600,2022-05-02 00:00:00,EPX/USDT,0.00163,0.001789,0.00163,0.001715,11037728.49779164,19058.51679886465036
1651363200,2022-05-01 00:00:00,EPX/USDT,0.001684,0.001734,0.001499,0.001613,24244185.78753068,39476.36767298578643
1651276800,2022-04-30 00:00:00,EPX/USDT,0.001755,0.001838,0.001622,0.001684,40664751.659348,70410.55482588201596
1651190400,2022-04-29 00:00:00,EPX/USDT,0.0018,0.002299,0.001755,0.001755,71076824.02340843,139240.18840906925419
