https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume BTC
1660176000,2022-08-11 00:00:00,ZRX/BTC,0.00001513,0.00001513,0.00001513,0.00001513,0.00000000,0.0
1660089600,2022-08-10 00:00:00,ZRX/BTC,0.00001476,0.00001513,0.00001476,0.00001513,2046.81903589,0.0309683720130157
1660003200,2022-08-09 00:00:00,ZRX/BTC,0.00001524,0.00001524,0.00001524,0.00001524,570.09375032,0.008688228754876801
1659916800,2022-08-08 00:00:00,ZRX/BTC,0.00001568,0.00001568,0.00001522,0.00001522,217.19138255,0.003305652842411
1659830400,2022-08-07 00:00:00,ZRX/BTC,0.00001548,0.00001548,0.00001544,0.00001547,1057.64744296,0.0163618059425912
1659744000,2022-08-06 00:00:00,ZRX/BTC,0.00001530,0.00001530,0.00001530,0.00001530,73.63797200,0.0011266609716
1659657600,2022-08-05 00:00:00,ZRX/BTC,0.00001523,0.00001523,0.00001519,0.00001519,1261.97313158,0.0191693718687002
1659571200,2022-08-04 00:00:00,ZRX/BTC,0.00001487,0.00001496,0.00001482,0.00001496,1400.97644415,0.020958607604483998
1659484800,2022-08-03 00:00:00,ZRX/BTC,0.00001485,0.00001498,0.00001485,0.00001498,1124.04209710,0.016838150614558
1659398400,2022-08-02 00:00:00,ZRX/BTC,0.00001500,0.00001500,0.00001450,0.00001479,4556.44317538,0.0673897945638702
1659312000,2022-08-01 00:00:00,ZRX/BTC,0.00001569,0.00001602,0.00001553,0.00001591,2575.40549399,0.0409747014093809
1659225600,2022-07-31 00:00:00,ZRX/BTC,0.00001468,0.00001750,0.00001468,0.00001669,14123.59085837,0.23572273142619532
1659139200,2022-07-30 00:00:00,ZRX/BTC,0.00001465,0.00001590,0.00001451,0.00001463,88837.24058791,1.2996888298011233
1659052800,2022-07-29 00:00:00,ZRX/BTC,0.00001381,0.00001440,0.00001364,0.00001420,55156.48407792,0.783222073906464
1658966400,2022-07-28 00:00:00,ZRX/BTC,0.00001370,0.00001439,0.00001357,0.00001393,12001.35294006,0.1671788464550358
1658880000,2022-07-27 00:00:00,ZRX/BTC,0.00001335,0.00001335,0.00001335,0.00001335,14.83679526,0.000198071216721
1658793600,2022-07-26 00:00:00,ZRX/BTC,0.00001317,0.00001348,0.00001316,0.00001348,284.67773194,0.0038374558265512
1658707200,2022-07-25 00:00:00,ZRX/BTC,0.00001363,0.00001363,0.00001343,0.00001345,4123.74055004,0.055464310398038
1658620800,2022-07-24 00:00:00,ZRX/BTC,0.00001379,0.00001413,0.00001357,0.00001357,3393.01213633,0.0460431746899981
1658534400,2022-07-23 00:00:00,ZRX/BTC,0.00001381,0.00001381,0.00001368,0.00001373,2485.41455637,0.0341247418589601
1658448000,2022-07-22 00:00:00,ZRX/BTC,0.00001394,0.00001423,0.00001381,0.00001423,22311.63827113,0.31749461259817985
1658361600,2022-07-21 00:00:00,ZRX/BTC,0.00001353,0.00001397,0.00001328,0.00001397,10156.24795637,0.1418827839504889
1658275200,2022-07-20 00:00:00,ZRX/BTC,0.00001464,0.00001464,0.00001349,0.00001349,4242.86842223,0.0572362950158827
1658188800,2022-07-19 00:00:00,ZRX/BTC,0.00001430,0.00001454,0.00001415,0.00001430,7900.13927748,0.112971991667964
1658102400,2022-07-18 00:00:00,ZRX/BTC,0.00001431,0.00001445,0.00001416,0.00001418,51467.39344004,0.7298076389797672
1658016000,2022-07-17 00:00:00,ZRX/BTC,0.00001440,0.00001440,0.00001425,0.00001437,1010.12202795,0.014515453541641498
1657929600,2022-07-16 00:00:00,ZRX/BTC,0.00001429,0.00001446,0.00001424,0.00001436,53715.26158641,0.7713511563808476
1657843200,2022-07-15 00:00:00,ZRX/BTC,0.00001429,0.00001429,0.00001393,0.00001413,10714.68960927,0.15139856417898512
1657756800,2022-07-14 00:00:00,ZRX/BTC,0.00001390,0.00001404,0.00001389,0.00001404,4590.70503597,0.06445349870501879
1657670400,2022-07-13 00:00:00,ZRX/BTC,0.00001425,0.00001440,0.00001360,0.00001396,9219.89225623,0.1287096958969708
1657584000,2022-07-12 00:00:00,ZRX/BTC,0.00001436,0.00001451,0.00001423,0.00001430,2605.46927032,0.037258210565575996
1657497600,2022-07-11 00:00:00,ZRX/BTC,0.00001494,0.00001494,0.00001419,0.00001420,9359.16002025,0.13290007228755
1657411200,2022-07-10 00:00:00,ZRX/BTC,0.00001532,0.00001534,0.00001504,0.00001504,3409.92204305,0.051285227527472
1657324800,2022-07-09 00:00:00,ZRX/BTC,0.00001489,0.00001546,0.00001489,0.00001513,12397.84661052,0.18757941921716761
1657238400,2022-07-08 00:00:00,ZRX/BTC,0.00001487,0.00001595,0.00001479,0.00001491,8767.04961418,0.13071670974742378
1657152000,2022-07-07 00:00:00,ZRX/BTC,0.00001498,0.00001498,0.00001498,0.00001498,159.96453902,0.0023962687945196
1657065600,2022-07-06 00:00:00,ZRX/BTC,0.00001491,0.00001508,0.00001491,0.00001504,6309.67252099,0.0948974747156896
1656979200,2022-07-05 00:00:00,ZRX/BTC,0.00001523,0.00001534,0.00001490,0.00001490,6002.03487212,0.089430319594588
1656892800,2022-07-04 00:00:00,ZRX/BTC,0.00001500,0.00001516,0.00001492,0.00001492,2491.48081539,0.037172893765618796
1656806400,2022-07-03 00:00:00,ZRX/BTC,0.00001560,0.00001571,0.00001526,0.00001526,1531.92412347,0.0233771621241522
1656720000,2022-07-02 00:00:00,ZRX/BTC,0.00001590,0.00001590,0.00001560,0.00001560,1136.41601459,0.017728089827604
1656633600,2022-07-01 00:00:00,ZRX/BTC,0.00001620,0.00001631,0.00001567,0.00001577,11583.21144926,0.1826672445548302
1656547200,2022-06-30 00:00:00,ZRX/BTC,0.00001748,0.00001760,0.00001649,0.00001649,17982.59888479,0.2965330556101871
1656460800,2022-06-29 00:00:00,ZRX/BTC,0.00001582,0.00001801,0.00001569,0.00001726,44964.70496655,0.776090807722653
1656374400,2022-06-28 00:00:00,ZRX/BTC,0.00001614,0.00001614,0.00001558,0.00001566,2162.76677880,0.033868927756008
1656288000,2022-06-27 00:00:00,ZRX/BTC,0.00001483,0.00001619,0.00001483,0.00001586,13391.28619874,0.21238579911201638
1656201600,2022-06-26 00:00:00,ZRX/BTC,0.00001499,0.00001576,0.00001490,0.00001505,28131.12073952,0.42337336712977597
1656115200,2022-06-25 00:00:00,ZRX/BTC,0.00001444,0.00001448,0.00001394,0.00001448,746.63671320,0.010811299607136001
1656028800,2022-06-24 00:00:00,ZRX/BTC,0.00001402,0.00001422,0.00001386,0.00001422,2026.34585828,0.028814638104741597
1655942400,2022-06-23 00:00:00,ZRX/BTC,0.00001391,0.00001397,0.00001358,0.00001387,3232.89677199,0.0448402782275013
1655856000,2022-06-22 00:00:00,ZRX/BTC,0.00001342,0.00001470,0.00001342,0.00001351,4912.73501366,0.06637105003454659
1655769600,2022-06-21 00:00:00,ZRX/BTC,0.00001348,0.00001428,0.00001332,0.00001332,4751.74291590,0.063293215639788
1655683200,2022-06-20 00:00:00,ZRX/BTC,0.00001283,0.00001388,0.00001283,0.00001369,3986.74460314,0.0545785336169866
1655596800,2022-06-19 00:00:00,ZRX/BTC,0.00001293,0.00001309,0.00001276,0.00001276,6134.58717614,0.0782773323675464
1655510400,2022-06-18 00:00:00,ZRX/BTC,0.00001319,0.00001319,0.00001268,0.00001293,5323.63611373,0.0688346149505289
1655424000,2022-06-17 00:00:00,ZRX/BTC,0.00001273,0.00001279,0.00001272,0.00001272,2785.24776155,0.035428351526916
1655337600,2022-06-16 00:00:00,ZRX/BTC,0.00001227,0.00001404,0.00001227,0.00001350,66941.14827815,0.9037055017550248
1655251200,2022-06-15 00:00:00,ZRX/BTC,0.00001132,0.00001225,0.00001112,0.00001204,26013.92553262,0.3132076634127448
1655164800,2022-06-14 00:00:00,ZRX/BTC,0.00001119,0.00001134,0.00001087,0.00001124,81653.44473869,0.9177847188628756
1655078400,2022-06-13 00:00:00,ZRX/BTC,0.00001080,0.00001119,0.00001025,0.00001074,10849.56415955,0.116524319073567
