https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume CRON
1663387200000,2022-09-17 04:00:00,CRON/USDT,0.16193055,0.1627593,0.16143192,0.16163588,299.9235638524734,1855.55066024
1663383600000,2022-09-17 03:00:00,CRON/USDT,0.16131881,0.16195205,0.16073213,0.16193055,433.303481523,2675.86
1663380000000,2022-09-17 02:00:00,CRON/USDT,0.16163543,0.16210128,0.16112353,0.16123153,312.01364454070006,1935.19
1663376400000,2022-09-17 01:00:00,CRON/USDT,0.16230111,0.16273355,0.16076345,0.16163426,462.0412302656,2858.56
1663372800000,2022-09-17 00:00:00,CRON/USDT,0.16071769,0.16256105,0.16058911,0.16244721,407.72331549426593,2509.88192099
1663369200000,2022-09-16 23:00:00,CRON/USDT,0.160401,0.16071769,0.16005232,0.16071769,343.7253164261,2138.69
1663365600000,2022-09-16 22:00:00,CRON/USDT,0.16008328,0.16071769,0.16005232,0.160401,307.57854155999996,1917.56
1663362000000,2022-09-16 21:00:00,CRON/USDT,0.15949878,0.160401,0.15926077,0.16013132,377.8666797436,2359.73
1663358400000,2022-09-16 20:00:00,CRON/USDT,0.15846922,0.15960929,0.15846922,0.15949878,272.5419453372,1708.74
1663354800000,2022-09-16 19:00:00,CRON/USDT,0.15818392,0.15913426,0.15807706,0.15846922,313.6638340029383,1979.3360124
1663351200000,2022-09-16 18:00:00,CRON/USDT,0.15723415,0.15834255,0.15680884,0.15808907,273.7602592266103,1731.68365926
1663347600000,2022-09-16 17:00:00,CRON/USDT,0.1577747,0.15802586,0.15655084,0.15723415,592.6362910001658,3769.13215736
1663344000000,2022-09-16 16:00:00,CRON/USDT,0.15855022,0.15855022,0.1567278,0.1577747,609.123939784,3860.72
1663340400000,2022-09-16 15:00:00,CRON/USDT,0.15816836,0.15865923,0.15767766,0.15855022,314.7237722022,1985.01
1663336800000,2022-09-16 14:00:00,CRON/USDT,0.15665783,0.15865923,0.15664212,0.15816836,443.17243261189026,2801.90319108
1663333200000,2022-09-16 13:00:00,CRON/USDT,0.15836207,0.15954064,0.15650682,0.15665783,392.2907355561058,2504.12466173
1663329600000,2022-09-16 12:00:00,CRON/USDT,0.16003488,0.16028186,0.1583109,0.15836207,259.1599402924794,1636.50260629
1663326000000,2022-09-16 11:00:00,CRON/USDT,0.15945095,0.16068664,0.15894414,0.16003488,472.9878888864,2955.53
1663322400000,2022-09-16 10:00:00,CRON/USDT,0.15897992,0.15959445,0.15857994,0.15952638,403.2339662940237,2527.69458126
1663318800000,2022-09-16 09:00:00,CRON/USDT,0.15846109,0.15925787,0.15834239,0.15897992,310.1933558034394,1951.14801796
1663315200000,2022-09-16 08:00:00,CRON/USDT,0.15925967,0.15932445,0.15751934,0.15846109,443.0990544407999,2796.2640825
1663311600000,2022-09-16 07:00:00,CRON/USDT,0.15894415,0.15989138,0.15863764,0.15925967,313.4272651233286,1968.02658905
1663308000000,2022-09-16 06:00:00,CRON/USDT,0.15941907,0.15951474,0.15815259,0.15894414,249.5371422152434,1569.96755096
1663304400000,2022-09-16 05:00:00,CRON/USDT,0.15902919,0.15976764,0.15846921,0.15938856,420.19360761692633,2636.28460924
1663300800000,2022-09-16 04:00:00,CRON/USDT,0.15869726,0.15936545,0.15846921,0.15902919,280.78373505764705,1765.61130103
1663297200000,2022-09-16 03:00:00,CRON/USDT,0.15869097,0.15913427,0.15846922,0.15869726,265.8208289299156,1675.01838992
1663293600000,2022-09-16 02:00:00,CRON/USDT,0.15868156,0.15913427,0.1583109,0.15862752,372.62981400386764,2349.08680413
1663290000000,2022-09-16 01:00:00,CRON/USDT,0.15886466,0.15945096,0.15854061,0.15868156,337.0410713869077,2124.00906184
1663286400000,2022-09-16 00:00:00,CRON/USDT,0.15850089,0.15913427,0.15783596,0.15886466,304.1918574775686,1914.78619271
1663282800000,2022-09-15 23:00:00,CRON/USDT,0.15928592,0.15928592,0.15800639,0.15850089,313.00378144679667,1974.776176
1663279200000,2022-09-15 22:00:00,CRON/USDT,0.159949,0.16044814,0.15868572,0.15922224,489.0179391232474,3071.29166832
1663275600000,2022-09-15 21:00:00,CRON/USDT,0.15988169,0.1609846,0.15943358,0.159949,495.4990782676695,3097.85668099
1663272000000,2022-09-15 20:00:00,CRON/USDT,0.15983778,0.16044733,0.15974114,0.15988169,267.2637461771364,1671.63448283
1663268400000,2022-09-15 19:00:00,CRON/USDT,0.16016712,0.16047942,0.15974114,0.15983778,497.7156663864001,3113.88
1663264800000,2022-09-15 18:00:00,CRON/USDT,0.16047941,0.16047941,0.15974115,0.16016712,339.3022003320888,2118.42605606
1663261200000,2022-09-15 17:00:00,CRON/USDT,0.16012673,0.16367891,0.16004379,0.16055965,545.6920157295796,3398.68712799
1663257600000,2022-09-15 16:00:00,CRON/USDT,0.16011062,0.16035255,0.15974114,0.16012673,380.0073371123873,2373.16616103
1663254000000,2022-09-15 15:00:00,CRON/USDT,0.15980584,0.16280439,0.15974114,0.16011061,521.9275468359957,3259.79363164
1663250400000,2022-09-15 14:00:00,CRON/USDT,0.16309114,0.16367891,0.15974115,0.15980585,740.4131816747558,4633.20448954
1663246800000,2022-09-15 13:00:00,CRON/USDT,0.16307098,0.16394559,0.163,0.16309114,636.0968741634842,3900.25401848
1663243200000,2022-09-15 12:00:00,CRON/USDT,0.1625054,0.16353817,0.16200001,0.16307098,374.0429137544498,2293.74296858
1663239600000,2022-09-15 11:00:00,CRON/USDT,0.16309578,0.1631411,0.16212221,0.16255417,380.2580816511578,2339.26992861
1663236000000,2022-09-15 10:00:00,CRON/USDT,0.16363584,0.16452088,0.16297274,0.16309578,453.47131680816665,2780.39883563
1663232400000,2022-09-15 09:00:00,CRON/USDT,0.16452087,0.16452087,0.16307146,0.16363584,392.544187073309,2398.88881967
1663228800000,2022-09-15 08:00:00,CRON/USDT,0.16459044,0.16684502,0.16364149,0.16454193,1092.3149013970233,6638.52005016
1663225200000,2022-09-15 07:00:00,CRON/USDT,0.16431963,0.16667666,0.16415283,0.16459044,469.2464223269976,2850.99439753
1663221600000,2022-09-15 06:00:00,CRON/USDT,0.16415127,0.1657687,0.16226682,0.16393365,594.3026309210951,3625.26321424
1663218000000,2022-09-15 05:00:00,CRON/USDT,0.16280438,0.16485766,0.1626253,0.16401569,385.65248378865215,2351.31458331
1663214400000,2022-09-15 04:00:00,CRON/USDT,0.16411446,0.16422173,0.16252216,0.16280438,393.3518164560534,2416.10094554
1663210800000,2022-09-15 03:00:00,CRON/USDT,0.16577083,0.16586803,0.16400353,0.16411446,296.2932180617362,1805.40592256
1663207200000,2022-09-15 02:00:00,CRON/USDT,0.16644882,0.16654972,0.16528796,0.16577083,408.60126084483784,2464.85621653
1663203600000,2022-09-15 01:00:00,CRON/USDT,0.16772034,0.16772035,0.1662734,0.16644882,495.89034353473426,2979.23616121
1663200000000,2022-09-15 00:00:00,CRON/USDT,0.16820416,0.16864659,0.16763159,0.16772034,392.39672180927374,2339.58935338
1663196400000,2022-09-14 23:00:00,CRON/USDT,0.16937044,0.16959873,0.16807391,0.16820416,444.05057219199995,2639.95
1663192800000,2022-09-14 22:00:00,CRON/USDT,0.16821317,0.16990947,0.16821317,0.16937043,1611.7316204725516,9516.0154017
1663189200000,2022-09-14 21:00:00,CRON/USDT,0.168288,0.17009956,0.16816266,0.16821317,443.10167972521987,2634.16758465
1663185600000,2022-09-14 20:00:00,CRON/USDT,0.16826443,0.16944287,0.16770586,0.168288,1114.8376666859847,6624.58206578
1663182000000,2022-09-14 19:00:00,CRON/USDT,0.16944951,0.17037884,0.16782808,0.16826443,358.2420731375739,2129.0422054
1663178400000,2022-09-14 18:00:00,CRON/USDT,0.16939228,0.17024265,0.16850825,0.16944951,770.4800495570826,4546.95944271
1663174800000,2022-09-14 17:00:00,CRON/USDT,0.16952847,0.17071872,0.169009,0.16939228,373.63024591880003,2205.71
1663171200000,2022-09-14 16:00:00,CRON/USDT,0.1698245,0.1704984,0.16918838,0.16952846,598.2981457474,3529.19
1663167600000,2022-09-14 15:00:00,CRON/USDT,0.17037865,0.17071873,0.16937589,0.1698245,382.1333384757357,2250.16613313
1663164000000,2022-09-14 14:00:00,CRON/USDT,0.17020861,0.17071873,0.16973244,0.17027587,431.1206639072098,2531.89523511
1663160400000,2022-09-14 13:00:00,CRON/USDT,0.17071872,0.17071873,0.17003858,0.17019874,676.1152967660257,3972.50471282
1663156800000,2022-09-14 12:00:00,CRON/USDT,0.17054869,0.17071874,0.16969594,0.17071872,376.9663507506698,2208.11373674
1663153200000,2022-09-14 11:00:00,CRON/USDT,0.17124461,0.17194338,0.17024446,0.17049752,413.76481998606687,2426.80843678
1663149600000,2022-09-14 10:00:00,CRON/USDT,0.17122885,0.17183895,0.1707862,0.17124461,344.11261890279997,2009.48
1663146000000,2022-09-14 09:00:00,CRON/USDT,0.17139888,0.17256113,0.17098348,0.17120603,517.9222095942,3025.14
1663142400000,2022-09-14 08:00:00,CRON/USDT,0.17122885,0.17177331,0.17003858,0.17136925,514.5693627783071,3002.69367333
1663138800000,2022-09-14 07:00:00,CRON/USDT,0.17140038,0.17223234,0.17029147,0.17117749,350.55951709569996,2047.93
1663135200000,2022-09-14 06:00:00,CRON/USDT,0.17126339,0.17211345,0.17096298,0.17140038,297.06428260079997,1733.16
1663131600000,2022-09-14 05:00:00,CRON/USDT,0.17212675,0.17229359,0.17122885,0.17126339,497.87637580119997,2907.08
1663128000000,2022-09-14 04:00:00,CRON/USDT,0.17088878,0.17254055,0.17071873,0.17212675,270.0267414396608,1568.76686186
1663124400000,2022-09-14 03:00:00,CRON/USDT,0.17207904,0.17228353,0.17054869,0.17088877,107.10447459734536,626.74963719
1663120800000,2022-09-14 02:00:00,CRON/USDT,0.1713474,0.17228353,0.17109181,0.17204234,207.0649991538,1203.57
1663117200000,2022-09-14 01:00:00,CRON/USDT,0.17020861,0.17143435,0.16901834,0.1713474,454.32457783155036,2651.48218083
1663113600000,2022-09-14 00:00:00,CRON/USDT,0.17014049,0.17068548,0.16952843,0.17010615,241.6766796649046,1420.74040042
1663110000000,2022-09-13 23:00:00,CRON/USDT,0.17046338,0.17075286,0.16930741,0.17014049,357.38520345970005,2100.53
1663106400000,2022-09-13 22:00:00,CRON/USDT,0.17066789,0.17087428,0.16963699,0.17046338,490.06731446114816,2874.91257337
1663095600000,2022-09-13 19:00:00,CRON/USDT,0.17032347,0.17121878,0.16808463,0.1707546,843.2374513296535,4938.30005944
1663092000000,2022-09-13 18:00:00,CRON/USDT,0.17437235,0.17449158,0.17028268,0.17032347,896.4756170628125,5263.3710261
1663088400000,2022-09-13 17:00:00,CRON/USDT,0.17342338,0.17497183,0.17324996,0.17434867,673.8017230880799,3864.67945576
1663084800000,2022-09-13 16:00:00,CRON/USDT,0.17263662,0.17464233,0.17209832,0.17342339,1175.0301903527907,6775.50006578
1663081200000,2022-09-13 15:00:00,CRON/USDT,0.17213875,0.17465521,0.17152278,0.17263662,1495.8425414602718,8664.68853167
1663077600000,2022-09-13 14:00:00,CRON/USDT,0.1717826,0.17430798,0.17154046,0.17234691,724.0538935754093,4201.14229826
1663074000000,2022-09-13 13:00:00,CRON/USDT,0.17303208,0.17396072,0.17097513,0.1717826,1589.6543831979166,9253.8731117
1663070400000,2022-09-13 12:00:00,CRON/USDT,0.17985918,0.18103972,0.17203204,0.17303208,921.9892728114626,5328.42969241
1663066800000,2022-09-13 11:00:00,CRON/USDT,0.17967056,0.18139715,0.17941245,0.17985918,672.4730265888315,3738.88631422
1663063200000,2022-09-13 10:00:00,CRON/USDT,0.17864137,0.18032485,0.17832331,0.17954488,492.5419419778557,2743.28035407
1663059600000,2022-09-13 09:00:00,CRON/USDT,0.17778728,0.17914041,0.17689387,0.17864137,845.7472493667975,4734.33029184
1663056000000,2022-09-13 08:00:00,CRON/USDT,0.17778727,0.1790738,0.17735116,0.17778728,540.5954882587235,3040.68709673
1663052400000,2022-09-13 07:00:00,CRON/USDT,0.17851166,0.17916435,0.17760278,0.1777557,892.7022342305115,5022.07374633
1663048800000,2022-09-13 06:00:00,CRON/USDT,0.17895539,0.17996741,0.17803416,0.17851166,1792.8484856154885,10043.3130565
1663045200000,2022-09-13 05:00:00,CRON/USDT,0.17885936,0.17960999,0.17796595,0.17895539,568.4430702858594,3176.45123897
1663041600000,2022-09-13 04:00:00,CRON/USDT,0.17748006,0.17898447,0.17735116,0.17885936,805.9736543482421,4506.18661695
1663038000000,2022-09-13 03:00:00,CRON/USDT,0.17751847,0.17832277,0.17735116,0.17748006,376.1104187484252,2119.16999999
1663034400000,2022-09-13 02:00:00,CRON/USDT,0.17796595,0.17812612,0.17669266,0.17751847,472.69646552660845,2662.80159764
1663030800000,2022-09-13 01:00:00,CRON/USDT,0.17708204,0.17807871,0.17685499,0.17795405,405.43989652929287,2278.3403723
1663027200000,2022-09-13 00:00:00,CRON/USDT,0.17940626,0.17950384,0.17650931,0.17703066,569.9441463185115,3219.46574858
1663023600000,2022-09-12 23:00:00,CRON/USDT,0.17873158,0.17946866,0.17820147,0.17940626,323.0712049527684,1800.78000039
1663020000000,2022-09-12 22:00:00,CRON/USDT,0.17906038,0.17925255,0.17808082,0.17873158,394.7570498698755,2208.65864818
1663016400000,2022-09-12 21:00:00,CRON/USDT,0.1796459,0.17978871,0.17814486,0.17906038,476.67781791746927,2662.10659174
1663012800000,2022-09-12 20:00:00,CRON/USDT,0.17941094,0.18014614,0.17921672,0.1796459,347.683081942,1935.38
1663009200000,2022-09-12 19:00:00,CRON/USDT,0.17958126,0.18014614,0.17905542,0.17941094,480.763982334151,2679.680416
1663005600000,2022-09-12 18:00:00,CRON/USDT,0.17936432,0.17960999,0.17811321,0.17958126,495.93193444311834,2761.60181994
1663002000000,2022-09-12 17:00:00,CRON/USDT,0.17821279,0.17943128,0.17760861,0.17936432,579.3692028921005,3230.1251603
1662998400000,2022-09-12 16:00:00,CRON/USDT,0.17814919,0.17849999,0.17671519,0.17821279,521.2720888157235,2924.99819354
1662994800000,2022-09-12 15:00:00,CRON/USDT,0.17921673,0.17928841,0.17782354,0.17814919,817.250595368411,4587.45052598
1662991200000,2022-09-12 14:00:00,CRON/USDT,0.18175458,0.18229412,0.14600012,0.17921673,921.7022853375689,5142.94778918
1662987600000,2022-09-12 13:00:00,CRON/USDT,0.18082485,0.18211202,0.17999911,0.18175459,523.9918972523755,2882.96376588
1662984000000,2022-09-12 12:00:00,CRON/USDT,0.18095258,0.18157587,0.17975276,0.18082484,486.2425562058241,2689.02522577
1662980400000,2022-09-12 11:00:00,CRON/USDT,0.1811468,0.18193331,0.18000197,0.18095258,645.2523057011365,3565.86408274
1662976800000,2022-09-12 10:00:00,CRON/USDT,0.18032486,0.18166145,0.17916291,0.1811468,566.2758610071508,3126.06052664
1662973200000,2022-09-12 09:00:00,CRON/USDT,0.18071819,0.18131734,0.18009683,0.18024219,303.29804424877733,1682.72502819
1662969600000,2022-09-12 08:00:00,CRON/USDT,0.18121843,0.18166145,0.18009682,0.18082683,353.36799986037784,1954.17903339
1662966000000,2022-09-12 07:00:00,CRON/USDT,0.17883635,0.18121843,0.17852835,0.18121843,618.1358272740547,3410.99868967
1662962400000,2022-09-12 06:00:00,CRON/USDT,0.17988161,0.17996742,0.17814463,0.17883635,411.360664516428,2300.20722586
1662958800000,2022-09-12 05:00:00,CRON/USDT,0.17927048,0.18032486,0.17868068,0.17988161,353.55445393948133,1965.48415338
1662955200000,2022-09-12 04:00:00,CRON/USDT,0.17785164,0.17978871,0.17778728,0.17927048,355.92782441298203,1985.42350315
1662951600000,2022-09-12 03:00:00,CRON/USDT,0.17770864,0.17870342,0.17711183,0.17785164,536.0504128002794,3014.03131734
1662948000000,2022-09-12 02:00:00,CRON/USDT,0.18011012,0.18034078,0.17742991,0.17770864,546.8836590803642,3077.41738995
1662944400000,2022-09-12 01:00:00,CRON/USDT,0.17862707,0.18103972,0.17809106,0.17993144,514.5402031494781,2859.64589151
1662940800000,2022-09-12 00:00:00,CRON/USDT,0.17972094,0.17972094,0.17839488,0.17862707,358.3075196384994,2005.89708849
1662937200000,2022-09-11 23:00:00,CRON/USDT,0.17921673,0.17990192,0.17834137,0.17972094,400.806478276701,2230.16014871
1662933600000,2022-09-11 22:00:00,CRON/USDT,0.17782282,0.17943432,0.17782282,0.17921672,1823.944463255219,10177.31193415
1662930000000,2022-09-11 21:00:00,CRON/USDT,0.17814464,0.18021843,0.17753844,0.17778727,361.9652389100506,2035.94576209
1662926400000,2022-09-11 20:00:00,CRON/USDT,0.17839047,0.17939596,0.17796595,0.17814463,359.9640047587358,2020.62787275
1662922800000,2022-09-11 19:00:00,CRON/USDT,0.17822568,0.17851879,0.17689387,0.17839047,274.0000469406867,1535.95675229
1662919200000,2022-09-11 18:00:00,CRON/USDT,0.17959101,0.18017946,0.17710004,0.17822568,341.95209334639884,1918.64659092
1662915600000,2022-09-11 17:00:00,CRON/USDT,0.17880387,0.18029154,0.17871219,0.17959101,433.1720634226874,2411.99191108
1662912000000,2022-09-11 16:00:00,CRON/USDT,0.17744292,0.17970976,0.17734082,0.17880387,510.7968235365253,2856.74366856
1662908400000,2022-09-11 15:00:00,CRON/USDT,0.17794813,0.17871641,0.17740744,0.17740744,378.93556276693045,2135.96206995
1662904800000,2022-09-11 14:00:00,CRON/USDT,0.1787164,0.17885939,0.17745128,0.17794413,294.0615720297206,1652.54999999
1662901200000,2022-09-11 13:00:00,CRON/USDT,0.17835897,0.17871641,0.17750579,0.1787164,264.40099022696734,1479.44447307
1662897600000,2022-09-11 12:00:00,CRON/USDT,0.17832724,0.17910696,0.17814464,0.17842982,440.60210742059996,2469.33
1662894000000,2022-09-11 11:00:00,CRON/USDT,0.17834711,0.17928524,0.17818339,0.17832724,442.8560024310391,2483.38953954
1662890400000,2022-09-11 10:00:00,CRON/USDT,0.17900547,0.17907383,0.17816895,0.17834711,229.88872008706429,1288.9960487
1662886800000,2022-09-11 09:00:00,CRON/USDT,0.18050358,0.18062992,0.17808792,0.17900547,338.2580984704124,1889.65230208
1662883200000,2022-09-11 08:00:00,CRON/USDT,0.17814464,0.18133631,0.17778727,0.18050357,666.5073949335514,3692.48871329
1662879600000,2022-09-11 07:00:00,CRON/USDT,0.17886682,0.17887338,0.17778728,0.17814464,496.22487619679407,2785.51673627
1662876000000,2022-09-11 06:00:00,CRON/USDT,0.17921672,0.18,0.17796595,0.17886682,389.64364371079705,2178.40091142
1662872400000,2022-09-11 05:00:00,CRON/USDT,0.17915867,0.17968628,0.17885937,0.17921672,230.4350664088,1285.79
1662868800000,2022-09-11 04:00:00,CRON/USDT,0.17900034,0.17952128,0.17845809,0.17915867,412.1656725877659,2300.56224791
1662865200000,2022-09-11 03:00:00,CRON/USDT,0.17826597,0.17952128,0.17826597,0.17900034,476.8793883512743,2664.12560083
1662861600000,2022-09-11 02:00:00,CRON/USDT,0.17856946,0.17900832,0.17786302,0.17850199,252.78202309512997,1416.12999998
1662858000000,2022-09-11 01:00:00,CRON/USDT,0.17818025,0.17889513,0.17778727,0.17853376,510.1352244736001,2857.36
1662854400000,2022-09-11 00:00:00,CRON/USDT,0.17892213,0.17948394,0.17818024,0.17818025,455.6603533232182,2557.29999999
1662850800000,2022-09-10 23:00:00,CRON/USDT,0.17866078,0.17935629,0.17827838,0.17892213,354.80974067520003,1983.04
1662847200000,2022-09-10 22:00:00,CRON/USDT,0.17569113,0.17876775,0.17567412,0.17866078,349.5220082628218,1956.34435416
1662843600000,2022-09-10 21:00:00,CRON/USDT,0.17424125,0.17704628,0.17396856,0.17576583,447.7982191637247,2547.69780431
1662840000000,2022-09-10 20:00:00,CRON/USDT,0.17576586,0.17581638,0.17371151,0.17424125,364.7378481022748,2093.29219173
1662836400000,2022-09-10 19:00:00,CRON/USDT,0.17380939,0.17605626,0.17354654,0.17574126,292.43430695178466,1664.00483843
1662832800000,2022-09-10 18:00:00,CRON/USDT,0.17272172,0.17416985,0.17272172,0.17380939,636.8689908130752,3664.18057628
1662829200000,2022-09-10 17:00:00,CRON/USDT,0.17424125,0.17424125,0.17272172,0.17272172,279.0569373101515,1615.64473368
1662825600000,2022-09-10 16:00:00,CRON/USDT,0.17292124,0.17424126,0.17272172,0.17424125,505.1347935772673,2899.05400459
1662822000000,2022-09-10 15:00:00,CRON/USDT,0.1743521,0.17440625,0.17275756,0.17284393,279.6410811236154,1617.88198824
1662818400000,2022-09-10 14:00:00,CRON/USDT,0.17519622,0.17548522,0.17428239,0.1743521,314.31325656195537,1802.75004753
1662814800000,2022-09-10 13:00:00,CRON/USDT,0.17529102,0.17781287,0.17490869,0.17517093,463.7111344522751,2647.192285
1662811200000,2022-09-10 12:00:00,CRON/USDT,0.17536119,0.17633065,0.17503126,0.17529102,285.4923647246808,1628.6764988
1662807600000,2022-09-10 11:00:00,CRON/USDT,0.17602107,0.17655127,0.17535997,0.17535997,309.04597202764535,1762.35187556
1662804000000,2022-09-10 10:00:00,CRON/USDT,0.17618603,0.17639627,0.17536119,0.17602106,399.7627438789546,2271.10746793
1662800400000,2022-09-10 09:00:00,CRON/USDT,0.17372884,0.177,0.17363273,0.17618603,407.90880627490685,2315.21651447
1662796800000,2022-09-10 08:00:00,CRON/USDT,0.17409095,0.17442471,0.17354747,0.17364202,267.8684109268468,1542.6474014
1662793200000,2022-09-10 07:00:00,CRON/USDT,0.17539625,0.17599678,0.17396693,0.17409095,1076.7700855224582,6185.10086551
1662789600000,2022-09-10 06:00:00,CRON/USDT,0.17555411,0.17605627,0.17486629,0.17539626,321.59520767806345,1833.5351488
1662786000000,2022-09-10 05:00:00,CRON/USDT,0.17490126,0.17671015,0.17490126,0.17539626,479.10540796559997,2731.56
1662782400000,2022-09-10 04:00:00,CRON/USDT,0.17604053,0.17671626,0.17479636,0.17556127,565.7209828737462,3222.35640511
