https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume BTC
1658448000000.0,2022-07-22 00:00:00,DOGE/BTC,3.01e-06,3.04e-06,2.94e-06,2.98e-06,384139.6677852349,1.14473621
1658361600000.0,2022-07-21 00:00:00,DOGE/BTC,3.02e-06,3.04e-06,2.95e-06,3.01e-06,162406.37209302327,0.48884318
1658275200000.0,2022-07-20 00:00:00,DOGE/BTC,2.96e-06,3.28e-06,2.94e-06,3.02e-06,3919364.092715232,11.83647956
1658188800000.0,2022-07-19 00:00:00,DOGE/BTC,3.01e-06,3.08e-06,2.94e-06,2.96e-06,647140.0777027027,1.91553463
1658102400000.0,2022-07-18 00:00:00,DOGE/BTC,3.04e-06,3.11e-06,2.96e-06,3.01e-06,1284162.4019933555,3.86532883
1658016000000.0,2022-07-17 00:00:00,DOGE/BTC,3.04e-06,3.07e-06,2.98e-06,3.04e-06,418774.20394736837,1.27307358
1657929600000.0,2022-07-16 00:00:00,DOGE/BTC,3.02e-06,3.04e-06,3e-06,3.04e-06,116376.22368421053,0.35378372
1657843200000.0,2022-07-15 00:00:00,DOGE/BTC,3.03e-06,3.07e-06,3e-06,3.02e-06,984285.1788079471,2.97254124
1657756800000.0,2022-07-14 00:00:00,DOGE/BTC,3.06e-06,3.06e-06,2.99e-06,3.03e-06,632998.7029702971,1.91798607
1657670400000.0,2022-07-13 00:00:00,DOGE/BTC,3.1e-06,3.13e-06,3.04e-06,3.06e-06,433149.07189542486,1.32543616
1657584000000.0,2022-07-12 00:00:00,DOGE/BTC,3.09e-06,3.15e-06,3.08e-06,3.1e-06,560550.4,1.73770624
1657497600000.0,2022-07-11 00:00:00,DOGE/BTC,3.23e-06,3.23e-06,3.07e-06,3.09e-06,558102.5145631068,1.72453677
1657411200000.0,2022-07-10 00:00:00,DOGE/BTC,3.21e-06,3.25e-06,3.17e-06,3.23e-06,780295.0681114552,2.52035307
1657324800000.0,2022-07-09 00:00:00,DOGE/BTC,3.19e-06,3.24e-06,3.19e-06,3.21e-06,300075.277258567,0.96324164
1657238400000.0,2022-07-08 00:00:00,DOGE/BTC,3.26e-06,3.34e-06,3.15e-06,3.19e-06,795615.9498432602,2.53801488
1657152000000.0,2022-07-07 00:00:00,DOGE/BTC,3.33e-06,3.41e-06,3.24e-06,3.26e-06,347579.2484662577,1.13310835
1657065600000.0,2022-07-06 00:00:00,DOGE/BTC,3.33e-06,3.42e-06,3.32e-06,3.33e-06,756890.6126126127,2.52044574
1656979200000.0,2022-07-05 00:00:00,DOGE/BTC,3.44e-06,3.46e-06,3.31e-06,3.33e-06,395938.8108108108,1.31847624
1656892800000.0,2022-07-04 00:00:00,DOGE/BTC,3.48e-06,3.59e-06,3.41e-06,3.44e-06,321543.6686046511,1.10611022
1656806400000.0,2022-07-03 00:00:00,DOGE/BTC,3.47e-06,3.49e-06,3.41e-06,3.48e-06,402947.9195402299,1.40225876
1656720000000.0,2022-07-02 00:00:00,DOGE/BTC,3.44e-06,3.52e-06,3.42e-06,3.47e-06,518476.88760806917,1.7991148
1656633600000.0,2022-07-01 00:00:00,DOGE/BTC,3.33e-06,3.47e-06,3.27e-06,3.44e-06,446702.11627906974,1.53665528
1656547200000.0,2022-06-30 00:00:00,DOGE/BTC,3.45e-06,3.45e-06,3.29e-06,3.33e-06,884153.015015015,2.94422954
1656460800000.0,2022-06-29 00:00:00,DOGE/BTC,3.25e-06,3.53e-06,3.22e-06,3.45e-06,1097126.507246377,3.78508645
1656374400000.0,2022-06-28 00:00:00,DOGE/BTC,3.48e-06,3.5e-06,3.23e-06,3.25e-06,500258.38769230776,1.62583976
1656288000000.0,2022-06-27 00:00:00,DOGE/BTC,3.47e-06,3.69e-06,3.42e-06,3.48e-06,1004016.2586206896,3.49397658
1656201600000.0,2022-06-26 00:00:00,DOGE/BTC,3.19e-06,3.62e-06,3.16e-06,3.47e-06,2011075.0028818443,6.97843026
1656115200000.0,2022-06-25 00:00:00,DOGE/BTC,3.16e-06,3.22e-06,3.11e-06,3.19e-06,418172.48275862075,1.33397022
1656028800000.0,2022-06-24 00:00:00,DOGE/BTC,3.04e-06,3.21e-06,3.04e-06,3.16e-06,303342.2025316456,0.95856136
1655942400000.0,2022-06-23 00:00:00,DOGE/BTC,3.08e-06,3.15e-06,3.04e-06,3.04e-06,147548.2105263158,0.44854656
1655856000000.0,2022-06-22 00:00:00,DOGE/BTC,3.17e-06,3.19e-06,3.05e-06,3.08e-06,520868.3961038961,1.60427466
1655769600000.0,2022-06-21 00:00:00,DOGE/BTC,2.92e-06,3.25e-06,2.89e-06,3.17e-06,2323852.501577287,7.36661243
1655683200000.0,2022-06-20 00:00:00,DOGE/BTC,2.94e-06,2.96e-06,2.88e-06,2.92e-06,358580.0376712328,1.04705371
1655596800000.0,2022-06-19 00:00:00,DOGE/BTC,2.78e-06,3.33e-06,2.78e-06,2.94e-06,3718787.887755102,10.93323639
1655510400000.0,2022-06-18 00:00:00,DOGE/BTC,2.79e-06,2.89e-06,2.73e-06,2.78e-06,2496991.017985611,6.94163503
1655424000000.0,2022-06-17 00:00:00,DOGE/BTC,2.7e-06,2.81e-06,2.7e-06,2.79e-06,283970.641577061,0.79227809
1655337600000.0,2022-06-16 00:00:00,DOGE/BTC,2.78e-06,2.81e-06,2.64e-06,2.7e-06,350110.6703703704,0.94529881
1655251200000.0,2022-06-15 00:00:00,DOGE/BTC,2.51e-06,2.84e-06,2.44e-06,2.78e-06,1717441.3165467624,4.77448686
1655164800000.0,2022-06-14 00:00:00,DOGE/BTC,2.41e-06,2.57e-06,2.38e-06,2.51e-06,1331472.3505976095,3.3419956
1655078400000.0,2022-06-13 00:00:00,DOGE/BTC,2.39e-06,2.46e-06,2.2e-06,2.41e-06,4164152.211618258,10.03560683
1654992000000.0,2022-06-12 00:00:00,DOGE/BTC,2.45e-06,2.48e-06,2.34e-06,2.39e-06,5283918.376569038,12.62856492
1654905600000.0,2022-06-11 00:00:00,DOGE/BTC,2.59e-06,2.6e-06,2.41e-06,2.45e-06,2747008.824489796,6.73017162
1654819200000.0,2022-06-10 00:00:00,DOGE/BTC,2.64e-06,2.65e-06,2.56e-06,2.59e-06,1052023.6061776062,2.72474114
1654732800000.0,2022-06-09 00:00:00,DOGE/BTC,2.63e-06,2.66e-06,2.63e-06,2.64e-06,262560.86742424243,0.69316069
1654646400000.0,2022-06-08 00:00:00,DOGE/BTC,2.58e-06,2.65e-06,2.58e-06,2.63e-06,794528.7604562738,2.08961064
1654560000000.0,2022-06-07 00:00:00,DOGE/BTC,2.63e-06,2.72e-06,2.57e-06,2.58e-06,1025876.4069767442,2.64676113
1654473600000.0,2022-06-06 00:00:00,DOGE/BTC,2.72e-06,2.72e-06,2.61e-06,2.63e-06,569755.8479087453,1.49845788
1654387200000.0,2022-06-05 00:00:00,DOGE/BTC,2.74e-06,2.76e-06,2.71e-06,2.72e-06,211790.84191176473,0.57607109
1654300800000.0,2022-06-04 00:00:00,DOGE/BTC,2.7e-06,2.78e-06,2.7e-06,2.74e-06,353228.29197080294,0.96784552
1654214400000.0,2022-06-03 00:00:00,DOGE/BTC,2.71e-06,2.73e-06,2.69e-06,2.7e-06,466846.3074074074,1.26048503
1654128000000.0,2022-06-02 00:00:00,DOGE/BTC,2.72e-06,2.73e-06,2.69e-06,2.71e-06,183522.78597785978,0.49734675
1654041600000.0,2022-06-01 00:00:00,DOGE/BTC,2.7e-06,2.83e-06,2.69e-06,2.72e-06,1034582.6507352942,2.81406481
1653955200000.0,2022-05-31 00:00:00,DOGE/BTC,2.77e-06,2.79e-06,2.65e-06,2.7e-06,1217665.3111111112,3.28769634
1653868800000.0,2022-05-30 00:00:00,DOGE/BTC,2.81e-06,2.82e-06,2.73e-06,2.77e-06,1118455.8555956678,3.09812272
1653782400000.0,2022-05-29 00:00:00,DOGE/BTC,2.82e-06,2.84e-06,2.77e-06,2.81e-06,499139.1459074733,1.402581
1653696000000.0,2022-05-28 00:00:00,DOGE/BTC,2.84e-06,2.88e-06,2.81e-06,2.82e-06,718562.6524822694,2.02634668
1653609600000.0,2022-05-27 00:00:00,DOGE/BTC,2.67e-06,3.11e-06,2.65e-06,2.84e-06,3433262.028169014,9.75046416
1653523200000.0,2022-05-26 00:00:00,DOGE/BTC,2.8e-06,2.81e-06,2.64e-06,2.67e-06,2489951.524344569,6.64817057
1653436800000.0,2022-05-25 00:00:00,DOGE/BTC,2.81e-06,2.82e-06,2.77e-06,2.8e-06,426919.4071428572,1.19537434
1653350400000.0,2022-05-24 00:00:00,DOGE/BTC,2.86e-06,2.88e-06,2.8e-06,2.81e-06,304283.50533807825,0.85503665
1653264000000.0,2022-05-23 00:00:00,DOGE/BTC,2.84e-06,2.89e-06,2.83e-06,2.86e-06,1184959.4685314684,3.38898408
1653177600000.0,2022-05-22 00:00:00,DOGE/BTC,2.87e-06,2.88e-06,2.83e-06,2.84e-06,318351.4542253521,0.90411813
1653091200000.0,2022-05-21 00:00:00,DOGE/BTC,2.87e-06,2.89e-06,2.84e-06,2.87e-06,375355.1184668989,1.07726919
1653004800000.0,2022-05-20 00:00:00,DOGE/BTC,2.86e-06,2.89e-06,2.85e-06,2.87e-06,516998.06620209053,1.48378445
1652918400000.0,2022-05-19 00:00:00,DOGE/BTC,2.9e-06,2.92e-06,2.82e-06,2.86e-06,811256.0489510489,2.3201923
1652832000000.0,2022-05-18 00:00:00,DOGE/BTC,2.97e-06,2.98e-06,2.9e-06,2.9e-06,1186319.251724138,3.44032583
1652745600000.0,2022-05-17 00:00:00,DOGE/BTC,2.93e-06,3e-06,2.93e-06,2.97e-06,1692750.3703703703,5.0274686
1652659200000.0,2022-05-16 00:00:00,DOGE/BTC,2.97e-06,2.98e-06,2.92e-06,2.93e-06,999618.3242320819,2.92888169
1652572800000.0,2022-05-15 00:00:00,DOGE/BTC,2.98e-06,3e-06,2.93e-06,2.97e-06,1551537.4882154881,4.60806634
1652486400000.0,2022-05-14 00:00:00,DOGE/BTC,3.01e-06,3.1e-06,2.9e-06,2.98e-06,1884974.1610738256,5.617223
1652400000000.0,2022-05-13 00:00:00,DOGE/BTC,2.84e-06,3.14e-06,2.84e-06,3.01e-06,5663778.867109635,17.04797439
1652313600000.0,2022-05-12 00:00:00,DOGE/BTC,2.92e-06,3.07e-06,2.58e-06,2.84e-06,12519452.29577465,35.55524452
1652227200000.0,2022-05-11 00:00:00,DOGE/BTC,3.48e-06,3.54e-06,2.43e-06,2.92e-06,20334761.520547945,59.37750364
1652140800000.0,2022-05-10 00:00:00,DOGE/BTC,3.38e-06,3.68e-06,3.33e-06,3.48e-06,18374236.53448276,63.94234314
1652054400000.0,2022-05-09 00:00:00,DOGE/BTC,3.65e-06,3.67e-06,3.33e-06,3.38e-06,5735325.75739645,19.38540106
1651968000000.0,2022-05-08 00:00:00,DOGE/BTC,3.59e-06,3.67e-06,3.59e-06,3.65e-06,2269692.0547945206,8.284376
1651881600000.0,2022-05-07 00:00:00,DOGE/BTC,3.54e-06,3.67e-06,3.52e-06,3.59e-06,1994598.721448468,7.16060941
1651795200000.0,2022-05-06 00:00:00,DOGE/BTC,3.51e-06,3.61e-06,3.48e-06,3.54e-06,2107217.15819209,7.45954874
1651708800000.0,2022-05-05 00:00:00,DOGE/BTC,3.42e-06,3.59e-06,3.38e-06,3.51e-06,4329192.47008547,15.19546557
1651622400000.0,2022-05-04 00:00:00,DOGE/BTC,3.43e-06,3.45e-06,3.33e-06,3.42e-06,1919455.038011696,6.56453623
1651536000000.0,2022-05-03 00:00:00,DOGE/BTC,3.39e-06,3.43e-06,3.37e-06,3.43e-06,791956.303206997,2.71641012
1651449600000.0,2022-05-02 00:00:00,DOGE/BTC,3.45e-06,3.45e-06,3.35e-06,3.39e-06,1110411.0501474927,3.76429346
1651363200000.0,2022-05-01 00:00:00,DOGE/BTC,3.38e-06,3.57e-06,3.36e-06,3.45e-06,1629965.7536231885,5.62338185
1651276800000.0,2022-04-30 00:00:00,DOGE/BTC,3.49e-06,3.53e-06,3.3e-06,3.38e-06,2903601.319526627,9.81417246
1651190400000.0,2022-04-29 00:00:00,DOGE/BTC,3.46e-06,3.67e-06,3.45e-06,3.49e-06,4501137.624641834,15.70897031
1651104000000.0,2022-04-28 00:00:00,DOGE/BTC,3.56e-06,3.65e-06,3.42e-06,3.46e-06,925917.8843930636,3.20367588
1651017600000.0,2022-04-27 00:00:00,DOGE/BTC,3.61e-06,3.73e-06,3.52e-06,3.56e-06,4094358.4831460677,14.5759162
1650931200000.0,2022-04-26 00:00:00,DOGE/BTC,3.91e-06,4.1e-06,3.59e-06,3.61e-06,11970964.504155124,43.21518186
1650844800000.0,2022-04-25 00:00:00,DOGE/BTC,3.35e-06,4.27e-06,3.21e-06,3.91e-06,16440800.624040924,64.28353044
1650758400000.0,2022-04-24 00:00:00,DOGE/BTC,3.4e-06,3.4e-06,3.33e-06,3.35e-06,914557.1791044775,3.06376655
1650672000000.0,2022-04-23 00:00:00,DOGE/BTC,3.43e-06,3.43e-06,3.39e-06,3.4e-06,728338.6352941176,2.47635136
1650585600000.0,2022-04-22 00:00:00,DOGE/BTC,3.36e-06,3.46e-06,3.36e-06,3.43e-06,939851.7434402332,3.22369148
1650499200000.0,2022-04-21 00:00:00,DOGE/BTC,3.41e-06,3.42e-06,3.3e-06,3.36e-06,1600137.3125,5.37646137
1650412800000.0,2022-04-20 00:00:00,DOGE/BTC,3.44e-06,3.54e-06,3.39e-06,3.41e-06,1952171.7067448678,6.65690552
1650326400000.0,2022-04-19 00:00:00,DOGE/BTC,3.44e-06,3.48e-06,3.4e-06,3.44e-06,1350608.125,4.64609195
1650240000000.0,2022-04-18 00:00:00,DOGE/BTC,3.51e-06,3.53e-06,3.39e-06,3.44e-06,2124411.7122093025,7.30797629
1650153600000.0,2022-04-17 00:00:00,DOGE/BTC,3.56e-06,3.6e-06,3.49e-06,3.51e-06,1277949.1481481483,4.48560151
1650067200000.0,2022-04-16 00:00:00,DOGE/BTC,3.6e-06,3.65e-06,3.52e-06,3.56e-06,1470257.6292134833,5.23411716
1649980800000.0,2022-04-15 00:00:00,DOGE/BTC,3.61e-06,3.72e-06,3.55e-06,3.6e-06,2089052.3555555556,7.52058848
1649894400000.0,2022-04-14 00:00:00,DOGE/BTC,3.4e-06,3.64e-06,3.34e-06,3.61e-06,4897388.11634349,17.6795711
1649808000000.0,2022-04-13 00:00:00,DOGE/BTC,3.44e-06,3.6e-06,3.39e-06,3.4e-06,880540.9,2.99383906
1649721600000.0,2022-04-12 00:00:00,DOGE/BTC,3.4e-06,3.57e-06,3.38e-06,3.44e-06,1878627.0261627906,6.46247697
1649635200000.0,2022-04-11 00:00:00,DOGE/BTC,3.51e-06,3.57e-06,3.38e-06,3.4e-06,4292967.35,14.59608899
1649548800000.0,2022-04-10 00:00:00,DOGE/BTC,3.37e-06,3.69e-06,3.37e-06,3.51e-06,4402919.837606838,15.45424863
1649462400000.0,2022-04-09 00:00:00,DOGE/BTC,3.37e-06,3.4e-06,3.33e-06,3.37e-06,924510.121661721,3.11559911
1649376000000.0,2022-04-08 00:00:00,DOGE/BTC,3.35e-06,3.52e-06,3.34e-06,3.37e-06,3128122.863501484,10.54177405
1649289600000.0,2022-04-07 00:00:00,DOGE/BTC,3.32e-06,3.41e-06,3.26e-06,3.35e-06,2545065.453731343,8.52596927
1649203200000.0,2022-04-06 00:00:00,DOGE/BTC,3.8e-06,3.84e-06,3.27e-06,3.32e-06,7851834.909638554,26.0680919
1649116800000.0,2022-04-05 00:00:00,DOGE/BTC,3.18e-06,3.91e-06,3.16e-06,3.8e-06,18842565.410526317,71.60174856
1649030400000.0,2022-04-04 00:00:00,DOGE/BTC,3.15e-06,3.39e-06,3.09e-06,3.18e-06,5921133.754716981,18.82920534
1648944000000.0,2022-04-03 00:00:00,DOGE/BTC,3.02e-06,3.22e-06,3e-06,3.15e-06,2093436.3333333335,6.59432445
1648857600000.0,2022-04-02 00:00:00,DOGE/BTC,3.05e-06,3.1e-06,3.02e-06,3.02e-06,348581.35761589406,1.0527157
1648771200000.0,2022-04-01 00:00:00,DOGE/BTC,3.03e-06,3.08e-06,2.99e-06,3.05e-06,1393546.275409836,4.25031614
1648684800000.0,2022-03-31 00:00:00,DOGE/BTC,3.04e-06,3.14e-06,3e-06,3.03e-06,3987071.5874587465,12.08082691
1648598400000.0,2022-03-30 00:00:00,DOGE/BTC,3.04e-06,3.07e-06,2.97e-06,3.04e-06,456063.9967105263,1.38643455
1648512000000.0,2022-03-29 00:00:00,DOGE/BTC,3.02e-06,3.1e-06,2.99e-06,3.04e-06,947843.1480263157,2.88144317
1648425600000.0,2022-03-28 00:00:00,DOGE/BTC,3.09e-06,3.23e-06,3e-06,3.02e-06,1947396.8509933774,5.88113849
1648339200000.0,2022-03-27 00:00:00,DOGE/BTC,3.06e-06,3.21e-06,3.05e-06,3.09e-06,1454779.28802589,4.495268
1648252800000.0,2022-03-26 00:00:00,DOGE/BTC,2.94e-06,3.08e-06,2.93e-06,3.06e-06,936711.0326797386,2.86633576
1648166400000.0,2022-03-25 00:00:00,DOGE/BTC,3.1e-06,3.12e-06,2.89e-06,2.94e-06,1596036.0340136057,4.69234594
1648080000000.0,2022-03-24 00:00:00,DOGE/BTC,3.02e-06,3.28e-06,2.99e-06,3.1e-06,2893056.880645161,8.96847633
1647993600000.0,2022-03-23 00:00:00,DOGE/BTC,2.89e-06,3.09e-06,2.88e-06,3.02e-06,520094.68543046364,1.57068595
1647907200000.0,2022-03-22 00:00:00,DOGE/BTC,2.9e-06,2.93e-06,2.85e-06,2.89e-06,247572.01730103805,0.71548313
1647820800000.0,2022-03-21 00:00:00,DOGE/BTC,2.9e-06,2.96e-06,2.88e-06,2.9e-06,658132.4862068965,1.90858421
1647734400000.0,2022-03-20 00:00:00,DOGE/BTC,2.94e-06,2.95e-06,2.86e-06,2.9e-06,185939.07931034482,0.53922333
1647648000000.0,2022-03-19 00:00:00,DOGE/BTC,2.85e-06,2.98e-06,2.85e-06,2.94e-06,1194373.6904761905,3.51145865
1647561600000.0,2022-03-18 00:00:00,DOGE/BTC,2.84e-06,2.86e-06,2.82e-06,2.85e-06,160015.62456140353,0.45604453
1647475200000.0,2022-03-17 00:00:00,DOGE/BTC,2.84e-06,2.91e-06,2.84e-06,2.84e-06,490764.65845070424,1.39377163
1647388800000.0,2022-03-16 00:00:00,DOGE/BTC,2.86e-06,2.89e-06,2.77e-06,2.84e-06,517784.61619718315,1.47050831
1647302400000.0,2022-03-15 00:00:00,DOGE/BTC,2.88e-06,2.91e-06,2.83e-06,2.86e-06,151181.54195804195,0.43237921
1647216000000.0,2022-03-14 00:00:00,DOGE/BTC,2.94e-06,3.16e-06,2.87e-06,2.88e-06,889893.7222222222,2.56289392
1647129600000.0,2022-03-13 00:00:00,DOGE/BTC,2.96e-06,2.97e-06,2.88e-06,2.94e-06,72140.9761904762,0.21209447
1647043200000.0,2022-03-12 00:00:00,DOGE/BTC,2.98e-06,3e-06,2.95e-06,2.96e-06,232371.18581081083,0.68781871
1646956800000.0,2022-03-11 00:00:00,DOGE/BTC,2.97e-06,3e-06,2.94e-06,2.98e-06,500242.4194630873,1.49072241
