https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3L,Volume USDT
1659585600,2022-08-04 04:00:00,BNB3L/USDT,0.3528,0.361,0.3447,0.3447,14938.41250414,5326.164566420855
1659582000,2022-08-04 03:00:00,BNB3L/USDT,0.3381,0.356,0.3328,0.3493,6092.51312296,2102.856651963966
1659578400,2022-08-04 02:00:00,BNB3L/USDT,0.3314,0.338,0.3281,0.338,2638.97679261,885.986066529916
1659574800,2022-08-04 01:00:00,BNB3L/USDT,0.3395,0.3418,0.3318,0.3323,710.04337198,238.995901878854
1659571200,2022-08-04 00:00:00,BNB3L/USDT,0.3229,0.3405,0.3229,0.3389,1773.34361554,592.333343191507
1659567600,2022-08-03 23:00:00,BNB3L/USDT,0.3288,0.3302,0.3174,0.3252,15289.97348951,4945.369180297113
1659564000,2022-08-03 22:00:00,BNB3L/USDT,0.3375,0.3391,0.3278,0.3309,1043.4108,347.4359098
1659560400,2022-08-03 21:00:00,BNB3L/USDT,0.3342,0.3424,0.3323,0.338,1724.1856,586.71029119
1659556800,2022-08-03 20:00:00,BNB3L/USDT,0.3418,0.3432,0.3307,0.3307,38088.01619457,12987.367829413496
1659553200,2022-08-03 19:00:00,BNB3L/USDT,0.3455,0.3495,0.3356,0.3396,35862.99258098,12346.24865487839
1659549600,2022-08-03 18:00:00,BNB3L/USDT,0.333,0.3477,0.3323,0.3454,5278.88496032,1779.016791948219
1659546000,2022-08-03 17:00:00,BNB3L/USDT,0.3382,0.3418,0.3325,0.3352,14155.77617765,4782.150829725788
1659542400,2022-08-03 16:00:00,BNB3L/USDT,0.3258,0.3477,0.3211,0.3376,27198.6700709,9049.825581559761
1659538800,2022-08-03 15:00:00,BNB3L/USDT,0.312,0.3283,0.3116,0.325,24139.71973576,7762.476798407662
1659535200,2022-08-03 14:00:00,BNB3L/USDT,0.3092,0.3172,0.3075,0.3138,14881.80826459,4667.043247126397
1659531600,2022-08-03 13:00:00,BNB3L/USDT,0.3032,0.3091,0.3009,0.3091,7570.61723735,2324.755045205745
1659528000,2022-08-03 12:00:00,BNB3L/USDT,0.3036,0.3128,0.2999,0.3028,18886.59523899,5744.708015615473
1659524400,2022-08-03 11:00:00,BNB3L/USDT,0.3097,0.3108,0.3001,0.3016,34301.4353266,10467.872908775829
1659520800,2022-08-03 10:00:00,BNB3L/USDT,0.3032,0.31,0.3032,0.3085,36553.81581118,11244.764635890026
1659517200,2022-08-03 09:00:00,BNB3L/USDT,0.2985,0.3074,0.2983,0.3032,7194.46699258,2187.250536232718
1659513600,2022-08-03 08:00:00,BNB3L/USDT,0.2945,0.2996,0.2941,0.2966,3765.51541416,1118.770042707112
1659510000,2022-08-03 07:00:00,BNB3L/USDT,0.2947,0.3,0.293,0.293,14822.12787523,4401.090677218356
1659506400,2022-08-03 06:00:00,BNB3L/USDT,0.2883,0.2964,0.2883,0.2964,6394.01722618,1875.308414200784
1659502800,2022-08-03 05:00:00,BNB3L/USDT,0.2796,0.2872,0.2783,0.2869,5425.73651673,1537.943002758018
1659499200,2022-08-03 04:00:00,BNB3L/USDT,0.2796,0.2818,0.2785,0.2818,1107.89033037,309.572121307604
1659495600,2022-08-03 03:00:00,BNB3L/USDT,0.2767,0.2808,0.2767,0.2796,34101.00351953,9523.438006411418
1659492000,2022-08-03 02:00:00,BNB3L/USDT,0.276,0.2767,0.2723,0.2759,2470.32377773,677.940653727934
1659488400,2022-08-03 01:00:00,BNB3L/USDT,0.2674,0.2759,0.2669,0.2759,5664.04645301,1524.282482459727
1659484800,2022-08-03 00:00:00,BNB3L/USDT,0.2834,0.285,0.2652,0.2667,16275.674354,4531.135965641602
1659481200,2022-08-02 23:00:00,BNB3L/USDT,0.2842,0.2923,0.2804,0.2822,35570.28664058,10161.306029158441
1659477600,2022-08-02 22:00:00,BNB3L/USDT,0.2854,0.2867,0.2823,0.2861,7286.90533396,2081.536318327296
1659474000,2022-08-02 21:00:00,BNB3L/USDT,0.2863,0.2888,0.2815,0.2888,6500.1665209,1841.68723252904
1659470400,2022-08-02 20:00:00,BNB3L/USDT,0.2903,0.2909,0.2872,0.2872,693.1419,201.09248353
1659466800,2022-08-02 19:00:00,BNB3L/USDT,0.2871,0.2946,0.2862,0.2875,4601.0901517,1333.537634795985
1659463200,2022-08-02 18:00:00,BNB3L/USDT,0.2947,0.2994,0.2872,0.2872,11530.35866927,3383.916799137774
1659459600,2022-08-02 17:00:00,BNB3L/USDT,0.3005,0.3019,0.2933,0.2966,14668.25644303,4324.812027265877
1659456000,2022-08-02 16:00:00,BNB3L/USDT,0.2872,0.3037,0.2872,0.3003,10179.32903526,3039.000271421604
1659452400,2022-08-02 15:00:00,BNB3L/USDT,0.2853,0.2908,0.2777,0.2862,9518.00032872,2721.249965414896
1659448800,2022-08-02 14:00:00,BNB3L/USDT,0.2691,0.2888,0.264,0.2833,20984.98187729,5692.777023863287
1659445200,2022-08-02 13:00:00,BNB3L/USDT,0.2646,0.2709,0.2646,0.2683,6171.33549879,1652.774825907414
1659441600,2022-08-02 12:00:00,BNB3L/USDT,0.2721,0.2727,0.2627,0.2627,13290.25865243,3583.586851837741
1659438000,2022-08-02 11:00:00,BNB3L/USDT,0.2704,0.2769,0.2669,0.27,23656.13616529,6366.992137469096
1659434400,2022-08-02 10:00:00,BNB3L/USDT,0.2645,0.2726,0.2639,0.2685,1999.47185232,539.26982787792
1659430800,2022-08-02 09:00:00,BNB3L/USDT,0.2648,0.2673,0.2593,0.2621,1437.4778,378.54345511
1659427200,2022-08-02 08:00:00,BNB3L/USDT,0.2689,0.2689,0.2651,0.2651,10439.4572,2786.52481508
1659423600,2022-08-02 07:00:00,BNB3L/USDT,0.2648,0.2696,0.2601,0.2696,9966.1411,2631.24607951
1659420000,2022-08-02 06:00:00,BNB3L/USDT,0.2645,0.2684,0.2643,0.2658,5886.3619,1565.20233942
1659416400,2022-08-02 05:00:00,BNB3L/USDT,0.2588,0.2641,0.2588,0.2635,7512.08107805,1974.664018531788
1659412800,2022-08-02 04:00:00,BNB3L/USDT,0.2608,0.2627,0.2552,0.2587,5175.99806197,1336.833566366864
1659409200,2022-08-02 03:00:00,BNB3L/USDT,0.2589,0.2616,0.257,0.2587,3348.77768081,867.606889854902
1659405600,2022-08-02 02:00:00,BNB3L/USDT,0.2669,0.2725,0.2545,0.2608,23665.3789019,6165.122158333119
1659402000,2022-08-02 01:00:00,BNB3L/USDT,0.2803,0.2848,0.268,0.268,15206.09418119,4140.146502380062
1659398400,2022-08-02 00:00:00,BNB3L/USDT,0.2815,0.2866,0.2788,0.2788,13397.78240516,3777.815141765276
1659394800,2022-08-01 23:00:00,BNB3L/USDT,0.2807,0.2849,0.2783,0.2814,29392.39637561,8260.1792802451
1659391200,2022-08-01 22:00:00,BNB3L/USDT,0.2758,0.2796,0.2669,0.2795,13938.55889619,3833.267758256802
1659387600,2022-08-01 21:00:00,BNB3L/USDT,0.2767,0.2777,0.2756,0.2756,189.83406458,52.430208528248
1659384000,2022-08-01 20:00:00,BNB3L/USDT,0.2717,0.2787,0.2711,0.2759,40985.33269149,11253.062686941574
1659380400,2022-08-01 19:00:00,BNB3L/USDT,0.2715,0.2728,0.2695,0.2704,2596.7752,704.05182236
1659376800,2022-08-01 18:00:00,BNB3L/USDT,0.2682,0.272,0.266,0.2714,12008.518122,3232.831351835326
1659373200,2022-08-01 17:00:00,BNB3L/USDT,0.2824,0.2824,0.2659,0.27,10733.17854852,2937.167830404438
1659369600,2022-08-01 16:00:00,BNB3L/USDT,0.2892,0.2897,0.2834,0.2834,9500.34929325,2720.7680723176
1659366000,2022-08-01 15:00:00,BNB3L/USDT,0.2975,0.2975,0.2887,0.2898,1027.4421,298.54104845
1659362400,2022-08-01 14:00:00,BNB3L/USDT,0.2926,0.2994,0.2856,0.2973,20260.40723292,5976.687322374525
1659358800,2022-08-01 13:00:00,BNB3L/USDT,0.2834,0.2926,0.2796,0.2913,3972.94993615,1137.473919919979
1659355200,2022-08-01 12:00:00,BNB3L/USDT,0.2894,0.2925,0.2803,0.2868,11594.09431846,3317.325340970489
1659351600,2022-08-01 11:00:00,BNB3L/USDT,0.2824,0.2894,0.2815,0.2894,650.69203251,186.366023894814
1659348000,2022-08-01 10:00:00,BNB3L/USDT,0.2928,0.2939,0.2834,0.2848,2716.51991316,776.83621482588
1659344400,2022-08-01 09:00:00,BNB3L/USDT,0.2909,0.2943,0.2906,0.2906,1935.8535,566.63868451
1659340800,2022-08-01 08:00:00,BNB3L/USDT,0.2947,0.2966,0.2888,0.2888,4119.13664142,1193.675925769906
1659337200,2022-08-01 07:00:00,BNB3L/USDT,0.2876,0.2968,0.2815,0.2926,2656.83894708,768.595655127718
1659333600,2022-08-01 06:00:00,BNB3L/USDT,0.2912,0.2912,0.2844,0.2856,1668.40148677,476.99274946587
1659330000,2022-08-01 05:00:00,BNB3L/USDT,0.2947,0.2947,0.2884,0.2921,1483.3869,431.15142274
1659326400,2022-08-01 04:00:00,BNB3L/USDT,0.294,0.2971,0.2923,0.2961,8055.8446772,2387.335826116212
1659322800,2022-08-01 03:00:00,BNB3L/USDT,0.2928,0.2947,0.2909,0.2944,766.9881,224.2352438
1659319200,2022-08-01 02:00:00,BNB3L/USDT,0.2984,0.3015,0.2928,0.294,5480.63818731,1620.725555820392
1659315600,2022-08-01 01:00:00,BNB3L/USDT,0.2931,0.2979,0.2908,0.2979,6885.47386329,2010.457090623367
1659312000,2022-08-01 00:00:00,BNB3L/USDT,0.2823,0.2931,0.2808,0.2917,2095.03501574,606.647958380159
1659308400,2022-07-31 23:00:00,BNB3L/USDT,0.2803,0.2876,0.2803,0.2832,15640.94105038,4413.897273332441
1659304800,2022-07-31 22:00:00,BNB3L/USDT,0.293,0.293,0.277,0.2828,43675.23295785,12219.365307155682
1659301200,2022-07-31 21:00:00,BNB3L/USDT,0.3003,0.3014,0.2936,0.2936,9118.3796,2708.15030341
1659297600,2022-07-31 20:00:00,BNB3L/USDT,0.3029,0.3029,0.2974,0.2993,5101.9924,1534.46384533
1659294000,2022-07-31 19:00:00,BNB3L/USDT,0.3097,0.3103,0.3006,0.3006,7787.53480845,2374.819218928095
1659290400,2022-07-31 18:00:00,BNB3L/USDT,0.3118,0.3241,0.2982,0.3081,16027.64831271,4978.108646200195
1659286800,2022-07-31 17:00:00,BNB3L/USDT,0.311,0.3167,0.3069,0.3116,33913.07623408,10661.882278601734
1659283200,2022-07-31 16:00:00,BNB3L/USDT,0.3069,0.3125,0.3054,0.3089,871.06284,269.81941319
1659279600,2022-07-31 15:00:00,BNB3L/USDT,0.3059,0.3105,0.3032,0.3069,1446.94607418,445.216080570552
1659276000,2022-07-31 14:00:00,BNB3L/USDT,0.3079,0.3116,0.3003,0.3039,1375.02861572,420.289050438748
1659272400,2022-07-31 13:00:00,BNB3L/USDT,0.3135,0.3144,0.3054,0.3103,496.4429504,153.055158548
1659268800,2022-07-31 12:00:00,BNB3L/USDT,0.3114,0.3125,0.3055,0.3125,2571.83590272,796.701791478576
1659265200,2022-07-31 11:00:00,BNB3L/USDT,0.3161,0.3161,0.3083,0.3125,972.95729963,304.335684115331
1659261600,2022-07-31 10:00:00,BNB3L/USDT,0.3127,0.3162,0.3097,0.3161,1067.8057589,335.09449399829
1659258000,2022-07-31 09:00:00,BNB3L/USDT,0.3054,0.3127,0.3054,0.3127,1214.2927,374.01224205
1659254400,2022-07-31 08:00:00,BNB3L/USDT,0.3081,0.3087,0.3018,0.3054,6899.075,2093.35394532
1659250800,2022-07-31 07:00:00,BNB3L/USDT,0.3176,0.32,0.3048,0.3081,2913.47674326,915.63356867994
1659247200,2022-07-31 06:00:00,BNB3L/USDT,0.311,0.3173,0.3106,0.3173,603.6841,190.34263646
1659243600,2022-07-31 05:00:00,BNB3L/USDT,0.3142,0.317,0.3109,0.3116,5568.679,1744.98033374
1659240000,2022-07-31 04:00:00,BNB3L/USDT,0.3135,0.3193,0.3135,0.3142,2979.56956173,945.58820468841
1659236400,2022-07-31 03:00:00,BNB3L/USDT,0.3129,0.3135,0.3096,0.3119,721.6036,224.63074845
1659232800,2022-07-31 02:00:00,BNB3L/USDT,0.306,0.3143,0.306,0.3115,3393.61982754,1054.212870508339
1659229200,2022-07-31 01:00:00,BNB3L/USDT,0.3041,0.3103,0.3039,0.3039,1499.50023254,459.067162493162
1659225600,2022-07-31 00:00:00,BNB3L/USDT,0.2952,0.3059,0.2922,0.3041,1714.63171454,513.214208101799
1659222000,2022-07-30 23:00:00,BNB3L/USDT,0.3037,0.3037,0.2852,0.2952,35490.30451462,10242.824557054432
1659218400,2022-07-30 22:00:00,BNB3L/USDT,0.2989,0.3037,0.293,0.3011,1746.7634,520.29840203
1659214800,2022-07-30 21:00:00,BNB3L/USDT,0.3036,0.3045,0.2985,0.2991,2848.26933982,857.46123970519
1659211200,2022-07-30 20:00:00,BNB3L/USDT,0.3103,0.3116,0.301,0.3047,14107.50808135,4257.906509488996
1659207600,2022-07-30 19:00:00,BNB3L/USDT,0.323,0.3244,0.3063,0.3066,13177.45737083,4186.397580243986
1659204000,2022-07-30 18:00:00,BNB3L/USDT,0.3261,0.3265,0.3227,0.3263,3805.81151704,1237.681067769928
1659200400,2022-07-30 17:00:00,BNB3L/USDT,0.328,0.328,0.322,0.3265,8242.66952674,2663.783770183363
1659196800,2022-07-30 16:00:00,BNB3L/USDT,0.3346,0.3373,0.3268,0.3296,14704.22796416,4867.427459942799
1659193200,2022-07-30 15:00:00,BNB3L/USDT,0.3239,0.3362,0.3239,0.3357,13125.17436059,4359.576663654194
1659189600,2022-07-30 14:00:00,BNB3L/USDT,0.3262,0.3301,0.3203,0.3203,10509.93292951,3440.633007958505
1659186000,2022-07-30 13:00:00,BNB3L/USDT,0.3121,0.33,0.3105,0.3284,18815.76874801,6023.676251860484
1659182400,2022-07-30 12:00:00,BNB3L/USDT,0.2995,0.3121,0.2968,0.3121,37174.9120247,11279.922416272826
1659178800,2022-07-30 11:00:00,BNB3L/USDT,0.2947,0.3024,0.2945,0.2994,4760.63457072,1430.157956589604
1659175200,2022-07-30 10:00:00,BNB3L/USDT,0.3054,0.3054,0.29,0.2957,4259.0561528,1260.636675593085
1659171600,2022-07-30 09:00:00,BNB3L/USDT,0.311,0.3125,0.3032,0.3063,1958.43268335,606.015360270077
1659168000,2022-07-30 08:00:00,BNB3L/USDT,0.3059,0.3125,0.302,0.3125,3713.99581496,1146.093273122456
1659164400,2022-07-30 07:00:00,BNB3L/USDT,0.3058,0.3098,0.3039,0.3059,2823.14987132,870.0555361167
1659160800,2022-07-30 06:00:00,BNB3L/USDT,0.3049,0.3108,0.3012,0.3069,9815.3921002,2987.083388001535
1659157200,2022-07-30 05:00:00,BNB3L/USDT,0.3085,0.3098,0.3018,0.3018,1059.5947,322.46808098
1659153600,2022-07-30 04:00:00,BNB3L/USDT,0.3188,0.3193,0.3065,0.3081,9349.66196109,2881.245917419711
1659150000,2022-07-30 03:00:00,BNB3L/USDT,0.328,0.3284,0.3165,0.322,4080.44903235,1326.707291237357
1659146400,2022-07-30 02:00:00,BNB3L/USDT,0.3249,0.3375,0.3142,0.3291,5213.3451,1721.96009173
1659142800,2022-07-30 01:00:00,BNB3L/USDT,0.3239,0.3298,0.3098,0.3217,11932.22175903,3815.944600763222
1659139200,2022-07-30 00:00:00,BNB3L/USDT,0.3176,0.3247,0.3131,0.3239,3104.02699378,991.798752569322
1659135600,2022-07-29 23:00:00,BNB3L/USDT,0.3286,0.3318,0.3113,0.3161,22402.93449553,7122.992234553581
1659132000,2022-07-29 22:00:00,BNB3L/USDT,0.3275,0.333,0.3189,0.3298,22475.3028,7242.81326527
1659128400,2022-07-29 21:00:00,BNB3L/USDT,0.3275,0.3275,0.3188,0.3275,6350.69618988,2041.512747868042
1659124800,2022-07-29 20:00:00,BNB3L/USDT,0.3286,0.3309,0.3227,0.3234,6354.6153,2073.64713907
1659121200,2022-07-29 19:00:00,BNB3L/USDT,0.3288,0.3352,0.3233,0.3242,7513.04679069,2459.698491241115
1659117600,2022-07-29 18:00:00,BNB3L/USDT,0.3314,0.3461,0.3257,0.3258,27821.39686172,9322.95695702957
1659114000,2022-07-29 17:00:00,BNB3L/USDT,0.3287,0.3341,0.3188,0.334,8100.9951927,2635.52185890645
1659110400,2022-07-29 16:00:00,BNB3L/USDT,0.3315,0.3327,0.3169,0.3317,45617.15170416,14782.094734517385
1659106800,2022-07-29 15:00:00,BNB3L/USDT,0.3091,0.3382,0.3072,0.3313,38346.94605696,12463.53591268626
1659103200,2022-07-29 14:00:00,BNB3L/USDT,0.2989,0.3178,0.2955,0.3091,50398.93711524,15762.411406344442
1659099600,2022-07-29 13:00:00,BNB3L/USDT,0.2903,0.3025,0.2891,0.3015,11172.60342458,3284.177961594421
1659096000,2022-07-29 12:00:00,BNB3L/USDT,0.2906,0.2935,0.2813,0.2903,8221.99093719,2380.680716130575
1659092400,2022-07-29 11:00:00,BNB3L/USDT,0.3098,0.3098,0.2869,0.2906,41503.7323099,12152.695191978706
1659088800,2022-07-29 10:00:00,BNB3L/USDT,0.315,0.3159,0.303,0.3098,41074.99022153,12848.013587778813
1659085200,2022-07-29 09:00:00,BNB3L/USDT,0.2773,0.3135,0.2772,0.3121,23031.37379024,6822.282365383038
1659081600,2022-07-29 08:00:00,BNB3L/USDT,0.2704,0.2792,0.2663,0.2792,13314.77189818,3579.155896757144
1659078000,2022-07-29 07:00:00,BNB3L/USDT,0.2704,0.2731,0.2683,0.2731,2276.58188117,615.320168057535
1659074400,2022-07-29 06:00:00,BNB3L/USDT,0.2787,0.2848,0.2704,0.2708,8019.1085308,2224.99264947239
1659070800,2022-07-29 05:00:00,BNB3L/USDT,0.2764,0.285,0.2723,0.2787,11086.712031,3101.539479828355
1659067200,2022-07-29 04:00:00,BNB3L/USDT,0.2747,0.2787,0.2737,0.2787,5376.37866341,1478.054907729704
1659063600,2022-07-29 03:00:00,BNB3L/USDT,0.2671,0.2737,0.2671,0.2737,2994.21245385,810.059421567955
1659060000,2022-07-29 02:00:00,BNB3L/USDT,0.2671,0.2706,0.2648,0.2657,4344.09963759,1160.212044347663
1659056400,2022-07-29 01:00:00,BNB3L/USDT,0.2753,0.2753,0.2636,0.266,5388.49108486,1432.688403269252
1659052800,2022-07-29 00:00:00,BNB3L/USDT,0.2714,0.2774,0.2622,0.2748,66234.66954428,17824.484362012667
1659049200,2022-07-28 23:00:00,BNB3L/USDT,0.2719,0.273,0.2659,0.271,3657.63259042,991.55269922717
1659045600,2022-07-28 22:00:00,BNB3L/USDT,0.2693,0.2745,0.2685,0.2733,16500.29416885,4479.649684598877
1659042000,2022-07-28 21:00:00,BNB3L/USDT,0.2751,0.2776,0.2693,0.2726,10310.7477022,2809.37829740972
1659038400,2022-07-28 20:00:00,BNB3L/USDT,0.2671,0.2848,0.2671,0.2751,59712.77039864,16415.248571058973
1659034800,2022-07-28 19:00:00,BNB3L/USDT,0.2646,0.2671,0.2646,0.2671,1605.72747233,426.774398419343
1659031200,2022-07-28 18:00:00,BNB3L/USDT,0.2699,0.2699,0.2635,0.2645,10329.1302,2742.8275306
1659027600,2022-07-28 17:00:00,BNB3L/USDT,0.2687,0.2736,0.2687,0.2728,1358.60123975,368.31501750532
1659024000,2022-07-28 16:00:00,BNB3L/USDT,0.2707,0.2736,0.2673,0.2702,9548.37027495,2573.74513773519
1659020400,2022-07-28 15:00:00,BNB3L/USDT,0.2483,0.2736,0.2473,0.2697,41923.74232288,11009.873533150755
1659016800,2022-07-28 14:00:00,BNB3L/USDT,0.2384,0.2483,0.2376,0.2483,6990.81989443,1695.388987777214
1659013200,2022-07-28 13:00:00,BNB3L/USDT,0.2445,0.2509,0.2364,0.2384,12700.43253649,3098.426613143932
1659009600,2022-07-28 12:00:00,BNB3L/USDT,0.2482,0.249,0.2336,0.2469,26896.35229823,6505.688778031389
1659006000,2022-07-28 11:00:00,BNB3L/USDT,0.2449,0.2497,0.2445,0.2494,5444.97906639,1345.775873067117
1659002400,2022-07-28 10:00:00,BNB3L/USDT,0.2412,0.2453,0.2412,0.2441,4994.41682895,1214.140094600947
1658998800,2022-07-28 09:00:00,BNB3L/USDT,0.2457,0.2457,0.2387,0.2423,3758.12648014,907.548123457922
1658995200,2022-07-28 08:00:00,BNB3L/USDT,0.2446,0.246,0.2441,0.2446,2121.8965,519.7297373
1658991600,2022-07-28 07:00:00,BNB3L/USDT,0.2468,0.2471,0.243,0.2434,6782.1599,1655.07651878
1658988000,2022-07-28 06:00:00,BNB3L/USDT,0.2489,0.249,0.2456,0.2456,2040.66308536,504.98439996983
1658984400,2022-07-28 05:00:00,BNB3L/USDT,0.2452,0.2501,0.2449,0.2501,2504.42910759,620.499659709979
1658980800,2022-07-28 04:00:00,BNB3L/USDT,0.2478,0.249,0.2443,0.2452,4275.27423826,1051.356408098563
1658977200,2022-07-28 03:00:00,BNB3L/USDT,0.2582,0.2582,0.2477,0.2486,5257.17368827,1327.918022205265
1658973600,2022-07-28 02:00:00,BNB3L/USDT,0.2438,0.2598,0.2416,0.259,22484.12261764,5727.538100574585
1658970000,2022-07-28 01:00:00,BNB3L/USDT,0.2471,0.2471,0.242,0.2438,13958.9170604,3389.06889261968
1658966400,2022-07-28 00:00:00,BNB3L/USDT,0.2558,0.2561,0.2471,0.2471,2349.9188,586.82960772
1658962800,2022-07-27 23:00:00,BNB3L/USDT,0.2482,0.2573,0.2466,0.2567,10913.62285229,2730.568943918858
1658959200,2022-07-27 22:00:00,BNB3L/USDT,0.2496,0.2504,0.2459,0.2486,7419.67431853,1850.140475399912
1658955600,2022-07-27 21:00:00,BNB3L/USDT,0.2458,0.2495,0.2444,0.2495,5053.62725587,1247.422425339565
1658952000,2022-07-27 20:00:00,BNB3L/USDT,0.247,0.2492,0.2458,0.2471,5295.60425401,1308.973001517688
1658948400,2022-07-27 19:00:00,BNB3L/USDT,0.2435,0.2475,0.2403,0.2451,31300.65642297,7641.237522609892
1658944800,2022-07-27 18:00:00,BNB3L/USDT,0.2226,0.245,0.2226,0.2427,70185.23449657,16546.937644168867
1658941200,2022-07-27 17:00:00,BNB3L/USDT,0.2152,0.2226,0.2142,0.2211,5805.58984822,1265.548528393692
1658937600,2022-07-27 16:00:00,BNB3L/USDT,0.2224,0.2274,0.2116,0.2152,18731.47406433,4094.96818142342
1658934000,2022-07-27 15:00:00,BNB3L/USDT,0.2212,0.2283,0.2193,0.2236,18867.01197369,4219.95075772129
1658930400,2022-07-27 14:00:00,BNB3L/USDT,0.2246,0.2246,0.219,0.2212,4881.43316742,1071.92086684982
1658926800,2022-07-27 13:00:00,BNB3L/USDT,0.219,0.2265,0.2157,0.2246,6896.82066987,1537.593503210439
1658923200,2022-07-27 12:00:00,BNB3L/USDT,0.2076,0.2197,0.2076,0.2194,22707.14305181,4879.592642238116
1658919600,2022-07-27 11:00:00,BNB3L/USDT,0.2078,0.2121,0.2061,0.2081,2651.6722677,552.89126922837
1658916000,2022-07-27 10:00:00,BNB3L/USDT,0.2094,0.2107,0.208,0.2083,14252.7304,2978.15222179
1658912400,2022-07-27 09:00:00,BNB3L/USDT,0.2072,0.2086,0.2066,0.2084,2174.40352346,449.669621203258
1658908800,2022-07-27 08:00:00,BNB3L/USDT,0.2097,0.2097,0.2073,0.2073,2059.14523514,427.065365385162
1658905200,2022-07-27 07:00:00,BNB3L/USDT,0.2117,0.2146,0.2089,0.2089,10503.53761476,2221.683787497417
1658901600,2022-07-27 06:00:00,BNB3L/USDT,0.2128,0.2128,0.2093,0.2107,848.7599,179.82050459
1658898000,2022-07-27 05:00:00,BNB3L/USDT,0.2086,0.2138,0.2086,0.213,1810.51849225,382.99190742855
1658894400,2022-07-27 04:00:00,BNB3L/USDT,0.2059,0.2089,0.2059,0.2066,231.86411211,47.872020729779
1658890800,2022-07-27 03:00:00,BNB3L/USDT,0.2086,0.2089,0.2058,0.2064,4111.7127871,849.33966685814
1658887200,2022-07-27 02:00:00,BNB3L/USDT,0.2045,0.2086,0.2042,0.2086,1394.54692937,286.519728929031
1658883600,2022-07-27 01:00:00,BNB3L/USDT,0.2015,0.2078,0.2012,0.2023,5035.53883982,1026.20801059911
1658880000,2022-07-27 00:00:00,BNB3L/USDT,0.2015,0.2019,0.1933,0.2004,12026.83386642,2398.698940746343
1658876400,2022-07-26 23:00:00,BNB3L/USDT,0.1942,0.2008,0.1928,0.2005,30343.50609907,5943.220031635453
1658872800,2022-07-26 22:00:00,BNB3L/USDT,0.1896,0.1955,0.1896,0.1942,2289.0359,444.09563281
1658869200,2022-07-26 21:00:00,BNB3L/USDT,0.1907,0.1972,0.1866,0.1884,15102.72701906,2894.462346148922
1658865600,2022-07-26 20:00:00,BNB3L/USDT,0.185,0.1897,0.1829,0.1897,6256.44973458,1177.202569140032
1658862000,2022-07-26 19:00:00,BNB3L/USDT,0.1859,0.1859,0.1829,0.1838,18.09974588,3.339599039092
1658858400,2022-07-26 18:00:00,BNB3L/USDT,0.1859,0.1865,0.1831,0.185,2235.53636058,414.99228107817
1658854800,2022-07-26 17:00:00,BNB3L/USDT,0.1831,0.1878,0.1822,0.1856,1667.36124859,307.02974299645
1658851200,2022-07-26 16:00:00,BNB3L/USDT,0.1802,0.1832,0.1801,0.1822,290.08382248,52.752306428336
1658847600,2022-07-26 15:00:00,BNB3L/USDT,0.1857,0.1871,0.1782,0.1795,11503.2427476,2062.81886031742
1658844000,2022-07-26 14:00:00,BNB3L/USDT,0.1838,0.1868,0.183,0.1851,1478.202,273.80649621
1658840400,2022-07-26 13:00:00,BNB3L/USDT,0.185,0.1858,0.1809,0.1846,7307.46831242,1342.689455597124
1658836800,2022-07-26 12:00:00,BNB3L/USDT,0.1851,0.1894,0.1835,0.1835,518.19382714,97.183103817388
1658833200,2022-07-26 11:00:00,BNB3L/USDT,0.1863,0.1875,0.184,0.1861,570.5884,106.19333131
1658829600,2022-07-26 10:00:00,BNB3L/USDT,0.1888,0.19,0.1863,0.1863,1083.2841,203.29413239
1658826000,2022-07-26 09:00:00,BNB3L/USDT,0.1877,0.1878,0.1877,0.1878,179.1473,33.62617473
1658822400,2022-07-26 08:00:00,BNB3L/USDT,0.1859,0.1876,0.1839,0.1859,1611.4585,298.74225549
1658818800,2022-07-26 07:00:00,BNB3L/USDT,0.186,0.1886,0.1847,0.1857,2143.97155922,398.631326218608
1658815200,2022-07-26 06:00:00,BNB3L/USDT,0.1879,0.1879,0.1854,0.1854,433.1607,80.61410317
1658811600,2022-07-26 05:00:00,BNB3L/USDT,0.1875,0.1907,0.1865,0.1875,130.60623968,24.868554646976
1658808000,2022-07-26 04:00:00,BNB3L/USDT,0.1886,0.1907,0.188,0.1895,3251.30925782,612.915557758189
1658804400,2022-07-26 03:00:00,BNB3L/USDT,0.1868,0.1887,0.1809,0.1887,4716.98869778,871.892506307839
1658800800,2022-07-26 02:00:00,BNB3L/USDT,0.1853,0.1888,0.1847,0.1871,7154.83102703,1338.82062332757
1658797200,2022-07-26 01:00:00,BNB3L/USDT,0.185,0.1868,0.1846,0.1851,3701.78198355,684.796295448525
1658793600,2022-07-26 00:00:00,BNB3L/USDT,0.1904,0.1907,0.183,0.183,2858.34581307,536.430586973979
1658790000,2022-07-25 23:00:00,BNB3L/USDT,0.2041,0.2041,0.1895,0.1921,11119.18155267,2152.149416603767
1658786400,2022-07-25 22:00:00,BNB3L/USDT,0.2114,0.2114,0.2034,0.2051,1892.46488548,390.65448833984
1658782800,2022-07-25 21:00:00,BNB3L/USDT,0.2135,0.2159,0.212,0.2121,16883.46305732,3590.458648232904
1658779200,2022-07-25 20:00:00,BNB3L/USDT,0.2107,0.2162,0.2107,0.2142,15560.83761201,3334.958316626708
