https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHFT,Volume BTC
1663380000,2022-09-17 02:00:00,SHFT/BTC,0.00000093,0.00000093,0.00000093,0.00000093,12.2059,0.000011351487
1663376400,2022-09-17 01:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,226.7216,0.000206316656
1663372800,2022-09-17 00:00:00,SHFT/BTC,0.00000089,0.00000089,0.00000089,0.00000089,248,0.00022072
1663369200,2022-09-16 23:00:00,SHFT/BTC,0.00000089,0.00000089,0.00000089,0.00000089,0,0
1663365600,2022-09-16 22:00:00,SHFT/BTC,0.00000089,0.00000089,0.00000089,0.00000089,38.4331,0.000034205459
1663362000,2022-09-16 21:00:00,SHFT/BTC,0.0000009,0.00000091,0.00000089,0.00000091,2165.3183,0.001967287661
1663358400,2022-09-16 20:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,749.3308,0.000681891028
1663354800,2022-09-16 19:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,0,0
1663351200,2022-09-16 18:00:00,SHFT/BTC,0.00000092,0.00000092,0.00000091,0.00000091,1478.2155,0.001345396313
1663347600,2022-09-16 17:00:00,SHFT/BTC,0.00000092,0.00000092,0.00000092,0.00000092,4.1851,0.000003850292
1663344000,2022-09-16 16:00:00,SHFT/BTC,0.00000091,0.00000092,0.00000091,0.00000091,4016.694,0.003655754605
1663340400,2022-09-16 15:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,273.6938,0.000249061358
1663336800,2022-09-16 14:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,0,0
1663333200,2022-09-16 13:00:00,SHFT/BTC,0.00000091,0.00000091,0.0000009,0.00000091,2714.2878,0.002465192552
1663329600,2022-09-16 12:00:00,SHFT/BTC,0.00000092,0.00000092,0.00000092,0.00000092,1849.1705,0.00170123686
1663326000,2022-09-16 11:00:00,SHFT/BTC,0.00000091,0.00000092,0.00000091,0.00000092,1955.1364,0.001784177763
1663322400,2022-09-16 10:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000091,0.00000092,43437.9671,0.041851935336
1663318800,2022-09-16 09:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,122.5964,0.000118918508
1663315200,2022-09-16 08:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000099,0.00000099,151.1304,0.000149619096
1663311600,2022-09-16 07:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,0,0
1663308000,2022-09-16 06:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,1.3921,0.000001350337
1663304400,2022-09-16 05:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,0,0
1663300800,2022-09-16 04:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,41.1723,0.000040348854
1663297200,2022-09-16 03:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,0,0
1663293600,2022-09-16 02:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,37.1374,0.000036394652
1663290000,2022-09-16 01:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000099,0.00000099,41.0486,0.000040638114
1663286400,2022-09-16 00:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,4.8106,0.000004714388
1663282800,2022-09-15 23:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000097,0.00000097,6832.9481,0.006696246588
1663279200,2022-09-15 22:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000097,0.00000098,31947.0741,0.031308116208
1663275600,2022-09-15 21:00:00,SHFT/BTC,0.00000097,0.00000098,0.00000097,0.00000098,189.9655,0.000186128048
1663272000,2022-09-15 20:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000099,0.00000099,3.5567,0.000003521133
1663268400,2022-09-15 19:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,1474.5958,0.001445103884
1663264800,2022-09-15 18:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000097,0.00000098,2927.5412,0.00286896914
1663261200,2022-09-15 17:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000097,0.00000097,39.9765,0.000039499605
1663257600,2022-09-15 16:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000096,0.00000096,1617.1745,0.001552978043
1663254000,2022-09-15 15:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000096,0.00000096,1811.0733,0.001741775101
1663250400,2022-09-15 14:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,31.9756,0.000031016332
1663246800,2022-09-15 13:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000098,0.00000098,1713.836,0.001681042691
1663243200,2022-09-15 12:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,0,0
1663239600,2022-09-15 11:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,1.077,0.00000105546
1663236000,2022-09-15 10:00:00,SHFT/BTC,0.000001,0.000001,0.00000093,0.00000098,16178.4774,0.015751026946
1663232400,2022-09-15 09:00:00,SHFT/BTC,0.000001,0.000001,0.000001,0.000001,0,0
1663228800,2022-09-15 08:00:00,SHFT/BTC,0.000001,0.000001,0.000001,0.000001,149.4753,0.0001494753
1663225200,2022-09-15 07:00:00,SHFT/BTC,0.00000096,0.000001,0.00000096,0.00000098,2485.3952,0.002421976522
1663221600,2022-09-15 06:00:00,SHFT/BTC,0.00000098,0.000001,0.00000097,0.000001,518.0464,0.000516727177
1663218000,2022-09-15 05:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,2.5083,0.000002433051
1663214400,2022-09-15 04:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,0,0
1663210800,2022-09-15 03:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,7.1777,0.000007034146
1663207200,2022-09-15 02:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000098,0.00000098,2469.844,0.002438719771
1663203600,2022-09-15 01:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,4.4426,0.00000422047
1663200000,2022-09-15 00:00:00,SHFT/BTC,0.00000095,0.00000097,0.00000095,0.00000097,263.2928,0.000255315338
1663196400,2022-09-14 23:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,26.4914,0.00002516683
1663192800,2022-09-14 22:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,411.0678,0.00039051441
1663189200,2022-09-14 21:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,5.0689,0.000004815455
1663185600,2022-09-14 20:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,6.4066,0.000006214402
1663182000,2022-09-14 19:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000096,0.00000096,0,0
1663178400,2022-09-14 18:00:00,SHFT/BTC,0.00000099,0.00000099,0.00000096,0.00000096,181.4772,0.00017962866
1663174800,2022-09-14 17:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,0,0
1663171200,2022-09-14 16:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,2.7549,0.000002672253
1663167600,2022-09-14 15:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,0,0
1663164000,2022-09-14 14:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,38.8752,0.000037708944
1663160400,2022-09-14 13:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,44.9689,0.000044069522
1663156800,2022-09-14 12:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000096,0.00000096,554.3771,0.000540603244
1663153200,2022-09-14 11:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000096,0.00000096,13.8137,0.000013261152
1663149600,2022-09-14 10:00:00,SHFT/BTC,0.00000097,0.00000097,0.00000097,0.00000097,1.1003,0.000001067291
1663146000,2022-09-14 09:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,1.717,0.00000163115
1663142400,2022-09-14 08:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000096,0.00000096,0,0
1663138800,2022-09-14 07:00:00,SHFT/BTC,0.00000094,0.00000096,0.00000094,0.00000096,128.2649,0.000123080692
1663135200,2022-09-14 06:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,0,0
1663131600,2022-09-14 05:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,22.8794,0.00002173543
1663128000,2022-09-14 04:00:00,SHFT/BTC,0.00000094,0.00000094,0.00000094,0.00000094,14.6894,0.000013808036
1663124400,2022-09-14 03:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,1.0709,0.000001017355
1663120800,2022-09-14 02:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000095,0.00000095,2940.574,0.002852997996
1663117200,2022-09-14 01:00:00,SHFT/BTC,0.000001,0.000001,0.000001,0.000001,5790.6074,0.0057906074
1663113600,2022-09-14 00:00:00,SHFT/BTC,0.00000097,0.000001,0.00000094,0.000001,20019.5977,0.01931404908
1663110000,2022-09-13 23:00:00,SHFT/BTC,0.00000096,0.00000101,0.00000094,0.00000094,59837.4977,0.057863562699
1663106400,2022-09-13 22:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000095,0.00000095,48.4478,0.000046467767
1663102800,2022-09-13 21:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,0,0
1663099200,2022-09-13 20:00:00,SHFT/BTC,0.00000094,0.00000095,0.00000094,0.00000095,430.4954,0.00040489136
1663095600,2022-09-13 19:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000095,0.00000095,357.3697,0.000340347239
1663092000,2022-09-13 18:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,1450.0483,0.001377545885
1663088400,2022-09-13 17:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000093,0.00000093,4282.5484,0.00402864254
1663084800,2022-09-13 16:00:00,SHFT/BTC,0.00000093,0.00000093,0.00000092,0.00000092,1438.9669,0.001338189526
1663081200,2022-09-13 15:00:00,SHFT/BTC,0.00000092,0.00000092,0.00000092,0.00000092,99.6632,0.000091690144
1663077600,2022-09-13 14:00:00,SHFT/BTC,0.00000092,0.00000093,0.00000092,0.00000093,2577,0.002393901917
1663074000,2022-09-13 13:00:00,SHFT/BTC,0.00000094,0.00000094,0.0000009,0.0000009,14378.7483,0.013054089702
1663070400,2022-09-13 12:00:00,SHFT/BTC,0.00000089,0.00000093,0.00000089,0.00000093,281.5895,0.000260831231
1663066800,2022-09-13 11:00:00,SHFT/BTC,0.00000091,0.00000091,0.0000009,0.00000091,1074.6062,0.00097786061
1663063200,2022-09-13 10:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,8038.8437,0.007315347767
1663059600,2022-09-13 09:00:00,SHFT/BTC,0.00000092,0.00000092,0.00000091,0.00000092,2264.6441,0.002064030217
1663056000,2022-09-13 08:00:00,SHFT/BTC,0.00000092,0.00000093,0.00000092,0.00000093,20.186,0.000018772979
1663052400,2022-09-13 07:00:00,SHFT/BTC,0.00000091,0.00000091,0.00000091,0.00000091,844.8068,0.000768774188
1663048800,2022-09-13 06:00:00,SHFT/BTC,0.0000009,0.00000092,0.0000009,0.00000092,1270.5112,0.001149704386
1663045200,2022-09-13 05:00:00,SHFT/BTC,0.00000088,0.00000089,0.00000087,0.00000089,3119.7662,0.002766393841
1663041600,2022-09-13 04:00:00,SHFT/BTC,0.00000089,0.00000089,0.00000088,0.00000088,15.9215,0.000014024033
1663038000,2022-09-13 03:00:00,SHFT/BTC,0.00000086,0.00000086,0.00000086,0.00000086,0,0
1663034400,2022-09-13 02:00:00,SHFT/BTC,0.00000087,0.00000088,0.00000086,0.00000086,236.3728,0.000203432091
1663030800,2022-09-13 01:00:00,SHFT/BTC,0.00000089,0.00000089,0.00000086,0.00000088,6772.0984,0.005935739365
1663027200,2022-09-13 00:00:00,SHFT/BTC,0.00000093,0.00000093,0.00000089,0.0000009,10736.9702,0.009788375199
1663023600,2022-09-12 23:00:00,SHFT/BTC,0.00000094,0.00000094,0.00000094,0.00000094,111.7732,0.000105066808
1663020000,2022-09-12 22:00:00,SHFT/BTC,0.00000093,0.00000094,0.00000093,0.00000094,142.925,0.000133107546
1663016400,2022-09-12 21:00:00,SHFT/BTC,0.00000094,0.00000094,0.00000093,0.00000093,401.7173,0.000377597089
1663012800,2022-09-12 20:00:00,SHFT/BTC,0.00000094,0.00000095,0.00000094,0.00000095,18193.7813,0.017121172044
1663009200,2022-09-12 19:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000093,0.00000094,4523.5054,0.004264845185
1663005600,2022-09-12 18:00:00,SHFT/BTC,0.00000101,0.00000101,0.00000098,0.00000101,11119.2041,0.010969272071
1663002000,2022-09-12 17:00:00,SHFT/BTC,0.00000101,0.00000101,0.000001,0.000001,1078.8696,0.001087656247
1662998400,2022-09-12 16:00:00,SHFT/BTC,0.00000101,0.00000101,0.00000101,0.00000101,15.3367,0.000015490067
1662994800,2022-09-12 15:00:00,SHFT/BTC,0.00000101,0.00000102,0.00000101,0.00000102,213.3214,0.000217573821
1662991200,2022-09-12 14:00:00,SHFT/BTC,0.000001,0.000001,0.00000099,0.00000099,1712.1823,0.001707809323
1662987600,2022-09-12 13:00:00,SHFT/BTC,0.00000099,0.000001,0.00000099,0.000001,126.1894,0.000124943026
1662984000,2022-09-12 12:00:00,SHFT/BTC,0.00000095,0.00000101,0.00000095,0.00000101,5723.7904,0.00563778577
1662980400,2022-09-12 11:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000095,0.00000095,476.9932,0.00045658531
1662976800,2022-09-12 10:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,1432.1985,0.001360588575
1662973200,2022-09-12 09:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000095,0.00000095,1868.8042,0.00177536399
1662969600,2022-09-12 08:00:00,SHFT/BTC,0.00000095,0.00000095,0.00000094,0.00000094,224.1712,0.000212947885
1662966000,2022-09-12 07:00:00,SHFT/BTC,0.00000096,0.00000096,0.00000094,0.00000095,3658.4452,0.003480500795
1662962400,2022-09-12 06:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000096,0.00000097,4630.602,0.0045112223
1662958800,2022-09-12 05:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,0,0
1662955200,2022-09-12 04:00:00,SHFT/BTC,0.00000098,0.00000098,0.00000098,0.00000098,0,0
1662951600,2022-09-12 03:00:00,SHFT/BTC,0.00000101,0.00000101,0.00000098,0.00000098,2797.3432,0.002806102098
1662948000,2022-09-12 02:00:00,SHFT/BTC,0.00000103,0.00000103,0.00000103,0.00000103,0,0
1662944400,2022-09-12 01:00:00,SHFT/BTC,0.00000103,0.00000103,0.00000103,0.00000103,15.9693,0.000016448379
1662940800,2022-09-12 00:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000102,0.00000105,3173.498,0.003244043255
1662937200,2022-09-11 23:00:00,SHFT/BTC,0.00000105,0.00000105,0.00000105,0.00000105,1.4819,0.000001555995
1662933600,2022-09-11 22:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662930000,2022-09-11 21:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,9.2974,0.000009855244
1662926400,2022-09-11 20:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000105,0.00000105,1907.6872,0.002005902314
1662922800,2022-09-11 19:00:00,SHFT/BTC,0.00000105,0.00000105,0.00000105,0.00000105,1.6576,0.00000174048
1662919200,2022-09-11 18:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,381.8471,0.000397120984
1662915600,2022-09-11 17:00:00,SHFT/BTC,0.00000105,0.00000105,0.00000105,0.00000105,120.9557,0.000127003485
1662912000,2022-09-11 16:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,540.8679,0.000562502616
1662908400,2022-09-11 15:00:00,SHFT/BTC,0.00000103,0.00000103,0.00000103,0.00000103,1.6526,0.000001702178
1662904800,2022-09-11 14:00:00,SHFT/BTC,0.00000105,0.00000105,0.00000105,0.00000105,0.2186,0.00000022953
1662901200,2022-09-11 13:00:00,SHFT/BTC,0.00000104,0.00000105,0.00000104,0.00000105,1474.8078,0.001534135651
1662897600,2022-09-11 12:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,0.1152,0.000000119808
1662894000,2022-09-11 11:00:00,SHFT/BTC,0.00000103,0.00000104,0.00000103,0.00000104,2816.3134,0.002914238955
1662890400,2022-09-11 10:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,0,0
1662886800,2022-09-11 09:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,88.4034,0.000091939536
1662883200,2022-09-11 08:00:00,SHFT/BTC,0.00000107,0.00000107,0.00000104,0.00000104,235.4966,0.000247620283
1662879600,2022-09-11 07:00:00,SHFT/BTC,0.00000107,0.00000107,0.00000106,0.00000106,1362.2047,0.001457523553
1662876000,2022-09-11 06:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,4.2028,0.000004539024
1662872400,2022-09-11 05:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,1.2191,0.000001316628
1662868800,2022-09-11 04:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000106,0.00000106,1553.9204,0.001663612876
1662865200,2022-09-11 03:00:00,SHFT/BTC,0.00000107,0.00000107,0.00000107,0.00000107,201.2933,0.000215383831
1662861600,2022-09-11 02:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662858000,2022-09-11 01:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,1064.6407,0.001128519142
1662854400,2022-09-11 00:00:00,SHFT/BTC,0.00000102,0.0000011,0.00000102,0.00000107,18809.3732,0.019752569146
1662850800,2022-09-10 23:00:00,SHFT/BTC,0.00000102,0.00000102,0.000001,0.00000101,14286.3442,0.014396973677
1662847200,2022-09-10 22:00:00,SHFT/BTC,0.00000104,0.00000105,0.00000103,0.00000103,5314.2733,0.005531499383
1662843600,2022-09-10 21:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000103,0.00000104,2361.4697,0.002441100158
1662840000,2022-09-10 20:00:00,SHFT/BTC,0.00000103,0.00000103,0.00000103,0.00000103,1.1477,0.000001182131
1662836400,2022-09-10 19:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662832800,2022-09-10 18:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662829200,2022-09-10 17:00:00,SHFT/BTC,0.00000105,0.00000106,0.00000105,0.00000106,543.3678,0.000571246202
1662825600,2022-09-10 16:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,0,0
1662822000,2022-09-10 15:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,1446.9408,0.001504818432
1662818400,2022-09-10 14:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,1668.449,0.00173518696
1662814800,2022-09-10 13:00:00,SHFT/BTC,0.00000103,0.00000104,0.00000103,0.00000104,638.0875,0.000663586851
1662811200,2022-09-10 12:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,5.515,0.0000057356
1662807600,2022-09-10 11:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,19.632,0.00002041728
1662804000,2022-09-10 10:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,1503.125,0.00156325
1662800400,2022-09-10 09:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662796800,2022-09-10 08:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662793200,2022-09-10 07:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,0,0
1662789600,2022-09-10 06:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,3.0866,0.000003271796
1662786000,2022-09-10 05:00:00,SHFT/BTC,0.00000105,0.00000106,0.00000105,0.00000106,487.9562,0.000515921284
1662782400,2022-09-10 04:00:00,SHFT/BTC,0.00000106,0.00000106,0.00000106,0.00000106,194.1355,0.00020578363
1662778800,2022-09-10 03:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,0,0
1662775200,2022-09-10 02:00:00,SHFT/BTC,0.00000107,0.00000108,0.00000107,0.00000108,5657.6548,0.00605998449
1662771600,2022-09-10 01:00:00,SHFT/BTC,0.00000105,0.00000105,0.00000105,0.00000105,502.787,0.00052792635
1662768000,2022-09-10 00:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,1.4222,0.000001479088
1662764400,2022-09-09 23:00:00,SHFT/BTC,0.00000104,0.00000106,0.00000103,0.00000105,3968.8272,0.004144087682
1662760800,2022-09-09 22:00:00,SHFT/BTC,0.00000104,0.00000104,0.00000104,0.00000104,171.2474,0.000178097296
1662757200,2022-09-09 21:00:00,SHFT/BTC,0.00000105,0.00000106,0.00000105,0.00000105,1558.4362,0.00164268435
1662753600,2022-09-09 20:00:00,SHFT/BTC,0.00000105,0.00000105,0.00000104,0.00000105,617.3142,0.000648155673
1662750000,2022-09-09 19:00:00,SHFT/BTC,0.00000105,0.00000106,0.00000105,0.00000106,192.1753,0.000201799968
1662746400,2022-09-09 18:00:00,SHFT/BTC,0.00000109,0.00000109,0.00000105,0.00000106,4231.5809,0.004465254632
1662742800,2022-09-09 17:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,2022.913,0.00218474604
1662739200,2022-09-09 16:00:00,SHFT/BTC,0.00000107,0.00000107,0.00000107,0.00000107,3.3762,0.000003612534
1662735600,2022-09-09 15:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,1037.6796,0.001120693968
1662732000,2022-09-09 14:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,27.0411,0.000029204388
1662728400,2022-09-09 13:00:00,SHFT/BTC,0.0000011,0.0000011,0.00000109,0.0000011,503.0228,0.000552445866
1662724800,2022-09-09 12:00:00,SHFT/BTC,0.00000108,0.00000109,0.00000108,0.00000108,6902.3264,0.007483666779
1662721200,2022-09-09 11:00:00,SHFT/BTC,0.00000109,0.00000109,0.00000108,0.00000108,1465.9181,0.001597740718
1662717600,2022-09-09 10:00:00,SHFT/BTC,0.00000108,0.00000109,0.00000108,0.00000109,1896.3797,0.002048124119
1662714000,2022-09-09 09:00:00,SHFT/BTC,0.00000107,0.00000107,0.00000107,0.00000107,186.2936,0.000199334152
1662710400,2022-09-09 08:00:00,SHFT/BTC,0.00000106,0.00000107,0.00000106,0.00000107,851.5723,0.000911034169
1662706800,2022-09-09 07:00:00,SHFT/BTC,0.00000107,0.00000107,0.00000107,0.00000107,19.344,0.00002069808
1662703200,2022-09-09 06:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,0,0
1662699600,2022-09-09 05:00:00,SHFT/BTC,0.00000108,0.00000108,0.00000108,0.00000108,2793.8831,0.003017393748
1662696000,2022-09-09 04:00:00,SHFT/BTC,0.00000113,0.00000113,0.00000107,0.00000107,8400.7073,0.009121490357
1662692400,2022-09-09 03:00:00,SHFT/BTC,0.00000116,0.00000116,0.00000115,0.00000115,266.9945,0.000307384335
1662688800,2022-09-09 02:00:00,SHFT/BTC,0.00000117,0.00000117,0.00000117,0.00000117,33.4801,0.000039171717
1662685200,2022-09-09 01:00:00,SHFT/BTC,0.00000116,0.00000116,0.00000116,0.00000116,449.0058,0.000520846728
1662681600,2022-09-09 00:00:00,SHFT/BTC,0.00000115,0.00000116,0.00000114,0.00000116,3981.1254,0.004613408416
1662678000,2022-09-08 23:00:00,SHFT/BTC,0.00000114,0.00000114,0.00000114,0.00000114,1240.7621,0.001414468794
1662674400,2022-09-08 22:00:00,SHFT/BTC,0.00000116,0.00000116,0.00000116,0.00000116,150.7765,0.00017490074
1662670800,2022-09-08 21:00:00,SHFT/BTC,0.00000117,0.00000117,0.00000117,0.00000117,0,0
1662667200,2022-09-08 20:00:00,SHFT/BTC,0.00000117,0.00000117,0.00000117,0.00000117,33.3895,0.000039065715
1662663600,2022-09-08 19:00:00,SHFT/BTC,0.00000117,0.00000117,0.00000117,0.00000117,1475.551,0.00172639467
1662660000,2022-09-08 18:00:00,SHFT/BTC,0.00000117,0.00000117,0.00000117,0.00000117,3357.2042,0.003927928914
1662656400,2022-09-08 17:00:00,SHFT/BTC,0.00000119,0.0000012,0.00000118,0.00000118,2117.2092,0.002519023404
