https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PDEX,Volume USDT
1661126400,2022-08-22 00:00:00,PDEX/USDT,1.7362,1.7447,1.6067,1.6818,90694.6101,152036.56144325
1661040000,2022-08-21 00:00:00,PDEX/USDT,1.6952,1.7512,1.6868,1.7362,43676.7316,75369.81071758
1660953600,2022-08-20 00:00:00,PDEX/USDT,1.7821,1.808,1.6868,1.6952,90430.5204,160256.02017159
1660867200,2022-08-19 00:00:00,PDEX/USDT,2.0265,2.04,1.7421,1.7817,119003.7116,221700.99039999
1660780800,2022-08-18 00:00:00,PDEX/USDT,2.0821,2.0996,1.9911,2.0264,108265.1439,222690.30172224
1660694400,2022-08-17 00:00:00,PDEX/USDT,2.0545,2.2246,2.0509,2.0821,105984.9132,223191.9726637
1660608000,2022-08-16 00:00:00,PDEX/USDT,2.0547,2.0957,2.018,2.0544,109752.2949,225351.08261054
1660521600,2022-08-15 00:00:00,PDEX/USDT,2.0775,2.3446,1.8869,2.0547,134056.2289,280300.043691
1660435200,2022-08-14 00:00:00,PDEX/USDT,2.18,2.2399,1.9834,2.0776,99658.6773,213068.39767488
1660348800,2022-08-13 00:00:00,PDEX/USDT,2.1066,2.2399,2.0965,2.1801,107599.4193,232553.45258437
1660262400,2022-08-12 00:00:00,PDEX/USDT,1.9686,2.12,1.9425,2.107,123939.1587,248549.11703546
1660176000,2022-08-11 00:00:00,PDEX/USDT,1.9553,2.0172,1.9401,1.9685,131875.74,260124.5048044
1660089600,2022-08-10 00:00:00,PDEX/USDT,1.8265,2.1,1.7751,1.9457,94751.5602,177553.38324986
1660003200,2022-08-09 00:00:00,PDEX/USDT,1.8806,1.9501,1.8085,1.8269,75367.6739,140987.83700974
1659916800,2022-08-08 00:00:00,PDEX/USDT,1.8681,1.8897,1.8209,1.8809,80248.2304,148932.02213611
1659830400,2022-08-07 00:00:00,PDEX/USDT,1.9073,1.9423,1.8408,1.8682,92795.0808,175372.25506672
1659744000,2022-08-06 00:00:00,PDEX/USDT,1.9695,1.999,1.8934,1.9073,99249.954,192167.46475174
1659657600,2022-08-05 00:00:00,PDEX/USDT,2.0196,2.0574,1.9156,1.9691,118885.473,237823.04714997
1659571200,2022-08-04 00:00:00,PDEX/USDT,1.7319,2.24,1.7159,2.0199,203891.5128275,406764.3625132335
1659484800,2022-08-03 00:00:00,PDEX/USDT,1.6483,1.7999,1.6417,1.7323,154600.8935,264624.94757084
1659398400,2022-08-02 00:00:00,PDEX/USDT,1.6358,1.7,1.5339,1.6484,185763.4528,295922.51831959
1659312000,2022-08-01 00:00:00,PDEX/USDT,1.6139,1.6612,1.5862,1.6357,87003.8256,141367.21779517
1659225600,2022-07-31 00:00:00,PDEX/USDT,1.5369,1.7227,1.535,1.6062,42014.0762,68061.71462235
1659139200,2022-07-30 00:00:00,PDEX/USDT,1.5261,1.5999,1.4772,1.5369,42888.6381,65972.08258808
1659052800,2022-07-29 00:00:00,PDEX/USDT,1.3664,1.54,1.31,1.5337,82711.3545,117850.1466446
1658966400,2022-07-28 00:00:00,PDEX/USDT,1.3849,1.4014,1.3482,1.3699,38283.0737,52623.40196179
1658880000,2022-07-27 00:00:00,PDEX/USDT,1.3171,1.551,1.3119,1.3849,50991.1244,70877.69340995
1658793600,2022-07-26 00:00:00,PDEX/USDT,1.2987,1.3664,1.2799,1.3185,34877.8669,45883.52312232
1658707200,2022-07-25 00:00:00,PDEX/USDT,1.3343,1.3409,1.2401,1.299,37614.3309,48591.81443535
1658620800,2022-07-24 00:00:00,PDEX/USDT,1.3052,1.3558,1.3011,1.3343,12248.4721,16349.86956623
1658534400,2022-07-23 00:00:00,PDEX/USDT,1.332,1.3455,1.2715,1.3049,25131.2903,33027.76696298
1658448000,2022-07-22 00:00:00,PDEX/USDT,1.3595,1.39,1.3252,1.3385,25882.1516,35264.27093135
1658361600,2022-07-21 00:00:00,PDEX/USDT,1.3757,1.3896,1.3416,1.353,24661.7605,33708.1692963
1658275200,2022-07-20 00:00:00,PDEX/USDT,1.43,1.5095,1.3667,1.3757,54316.4424,77559.08005573
1658188800,2022-07-19 00:00:00,PDEX/USDT,1.4718,1.58,1.3675,1.425,119599.4871,171785.76323429
1658102400,2022-07-18 00:00:00,PDEX/USDT,1.4785,1.5075,1.4179,1.47,53766.8884,78800.87638772
1658016000,2022-07-17 00:00:00,PDEX/USDT,1.4777,1.5105,1.4606,1.478,17485.0704,25992.72822858
1657929600,2022-07-16 00:00:00,PDEX/USDT,1.4825,1.5093,1.46,1.485,20681.0037,30777.40242047
1657843200,2022-07-15 00:00:00,PDEX/USDT,1.5001,1.518,1.4601,1.4825,17050.1787,25457.66353147
1657756800,2022-07-14 00:00:00,PDEX/USDT,1.48,1.5206,1.45,1.5,21139.2192,31400.8216219
1657670400,2022-07-13 00:00:00,PDEX/USDT,1.518,1.5411,1.4502,1.48,18203.4232,27047.46495938
1657584000,2022-07-12 00:00:00,PDEX/USDT,1.6193,1.6442,1.4977,1.5179,15289.9909,23817.38726023
1657497600,2022-07-11 00:00:00,PDEX/USDT,1.6698,1.6941,1.61,1.6193,6892.596,11379.27433186
1657411200,2022-07-10 00:00:00,PDEX/USDT,1.72,1.7301,1.6698,1.6698,6618.5179,11241.67532835
1657324800,2022-07-09 00:00:00,PDEX/USDT,1.6315,1.7542,1.6221,1.72,19737.98842336,33364.810363278704
1657238400,2022-07-08 00:00:00,PDEX/USDT,1.6799,1.704,1.6086,1.633,22785.769,37693.9386151
1657152000,2022-07-07 00:00:00,PDEX/USDT,1.6058,1.683,1.5599,1.68,12720.98062176,20671.071231820392
1657065600,2022-07-06 00:00:00,PDEX/USDT,1.5498,1.67,1.535,1.61,23881.30389954,38426.548345138121
1656979200,2022-07-05 00:00:00,PDEX/USDT,1.5547,1.5799,1.5131,1.5498,12997.57549755,20118.603298754133
1656892800,2022-07-04 00:00:00,PDEX/USDT,1.4885,1.5555,1.4607,1.5547,16300.35924505,24561.419122854727
1656806400,2022-07-03 00:00:00,PDEX/USDT,1.5105,1.5347,1.4702,1.4885,13310.73892382,19916.639816113125
1656720000,2022-07-02 00:00:00,PDEX/USDT,1.5587,1.599,1.4893,1.518,23208.37794402,35561.46920613894
1656633600,2022-07-01 00:00:00,PDEX/USDT,1.5625,1.622,1.5475,1.5599,20712.27997908,32840.617169379648
1656547200,2022-06-30 00:00:00,PDEX/USDT,1.5653,1.6124,1.5217,1.5599,26131.80858275,40999.467426697925
1656460800,2022-06-29 00:00:00,PDEX/USDT,1.6233,1.6358,1.547,1.5731,18130.18506548,28698.348013806796
1656374400,2022-06-28 00:00:00,PDEX/USDT,1.6868,1.6981,1.6127,1.6273,8520.76853198,14132.379716131456
1656288000,2022-06-27 00:00:00,PDEX/USDT,1.7691,1.7752,1.667,1.6868,8788.49517521,15140.684107238804
1656201600,2022-06-26 00:00:00,PDEX/USDT,1.7999,1.8165,1.7575,1.7691,7361.38234357,13158.762019810693
1656115200,2022-06-25 00:00:00,PDEX/USDT,1.8147,1.8408,1.7872,1.7931,4540.60687031,8227.431242109529
1656028800,2022-06-24 00:00:00,PDEX/USDT,1.8085,1.8405,1.7661,1.8147,12065.3532598,21738.461782180853
1655942400,2022-06-23 00:00:00,PDEX/USDT,1.6726,1.8362,1.6725,1.8175,18714.92512903,32547.291226184037
1655856000,2022-06-22 00:00:00,PDEX/USDT,1.7084,1.7368,1.6475,1.6809,20236.48089586,34223.483300528905
1655769600,2022-06-21 00:00:00,PDEX/USDT,1.585,1.8238,1.5707,1.7127,49684.6264727,84090.025369963958
1655683200,2022-06-20 00:00:00,PDEX/USDT,1.6277,1.6471,1.5547,1.584,18386.17532545,29284.013796055464
1655596800,2022-06-19 00:00:00,PDEX/USDT,1.52,1.6357,1.4809,1.6357,22206.20430957,34361.423582467911
1655510400,2022-06-18 00:00:00,PDEX/USDT,1.7274,1.7689,1.4234,1.52,52685.61992784,81451.092003126688
1655424000,2022-06-17 00:00:00,PDEX/USDT,1.7039,1.7719,1.6946,1.7274,15748.65264017,27199.774835154647
1655337600,2022-06-16 00:00:00,PDEX/USDT,1.8301,1.9284,1.6947,1.704,22342.53092057,40103.741097198211
1655251200,2022-06-15 00:00:00,PDEX/USDT,1.7158,1.84,1.5563,1.8271,37321.98312462,62545.502888446152
1655164800,2022-06-14 00:00:00,PDEX/USDT,1.5862,1.781,1.5614,1.7228,37862.16731927,62604.49866490927
1655078400,2022-06-13 00:00:00,PDEX/USDT,1.6818,1.7,1.4493,1.59,115240.83635439,179618.034343648561
1654992000,2022-06-12 00:00:00,PDEX/USDT,1.7155,1.781,1.661,1.6818,52743.52920409,89508.459451966942
1654905600,2022-06-11 00:00:00,PDEX/USDT,1.8335,1.9024,1.6869,1.7134,75834.64809908,135800.884789519835
1654819200,2022-06-10 00:00:00,PDEX/USDT,1.9653,2.6478,1.8148,1.8334,176791.86584033,360902.869696105758
1654732800,2022-06-09 00:00:00,PDEX/USDT,1.9027,1.9663,1.875,1.9651,94237.30977116,179705.198369333367
1654646400,2022-06-08 00:00:00,PDEX/USDT,1.868,1.933,1.8334,1.9027,112792.77098477,212576.976963099332
1654560000,2022-06-07 00:00:00,PDEX/USDT,1.9486,1.9586,1.77,1.868,149303.61442749,278745.061237265232
1654473600,2022-06-06 00:00:00,PDEX/USDT,1.9885,2.0585,1.9344,1.9486,136194.68484433,272247.26926499313
1654387200,2022-06-05 00:00:00,PDEX/USDT,1.9624,2.1431,1.9344,1.9884,142368.1121562,283758.496883129944
1654300800,2022-06-04 00:00:00,PDEX/USDT,1.9094,1.9771,1.8522,1.9624,129220.16085604,247289.202112180858
1654214400,2022-06-03 00:00:00,PDEX/USDT,1.8712,1.9158,1.7956,1.9095,128459.44552706,236713.45360836545
1654128000,2022-06-02 00:00:00,PDEX/USDT,1.8302,1.8803,1.78,1.8711,157261.99063068,288981.888132245613
1654041600,2022-06-01 00:00:00,PDEX/USDT,1.9382,1.9542,1.824,1.8331,130292.13854294,247805.343015037215
1653955200,2022-05-31 00:00:00,PDEX/USDT,2.016,2.0192,1.9027,1.9382,86148.46908632,167321.865265353004
1653868800,2022-05-30 00:00:00,PDEX/USDT,2.0333,2.0821,1.9924,2.0079,48058.92256964,97645.760161158373
1653782400,2022-05-29 00:00:00,PDEX/USDT,1.9292,2.1358,1.9225,2.0332,42703.82443299,85667.946097529167
1653696000,2022-05-28 00:00:00,PDEX/USDT,1.871,1.9487,1.8409,1.9293,18923.06484356,35872.402963673117
1653609600,2022-05-27 00:00:00,PDEX/USDT,1.9354,1.9719,1.8333,1.871,22463.19389083,42738.302697722561
1653523200,2022-05-26 00:00:00,PDEX/USDT,2.0022,2.0119,1.8399,1.9259,35810.40021986,68608.5415437365
1653436800,2022-05-25 00:00:00,PDEX/USDT,1.9752,2.0022,1.95,2.0022,25161.92940382,49607.265146626356
1653350400,2022-05-24 00:00:00,PDEX/USDT,1.9417,1.9771,1.887,1.9753,24904.37843203,48278.981166539004
1653264000,2022-05-23 00:00:00,PDEX/USDT,1.9664,2.1431,1.9258,1.9417,51911.83083624,104634.730891627874
1653177600,2022-05-22 00:00:00,PDEX/USDT,1.8364,1.9999,1.7957,1.9664,75465.0427207,140154.170629245193
1653091200,2022-05-21 00:00:00,PDEX/USDT,1.7156,1.8964,1.6129,1.8364,124857.67154224,214793.574093745628
1653004800,2022-05-20 00:00:00,PDEX/USDT,1.9264,1.9685,1.6496,1.71,162835.97642001,283529.173384211821
1652918400,2022-05-19 00:00:00,PDEX/USDT,1.9159,2.0997,1.723,1.9264,79412.18501866,151851.138980573399
1652832000,2022-05-18 00:00:00,PDEX/USDT,2.2174,2.2323,1.8952,1.9254,53702.53199564,108493.36198708037
1652745600,2022-05-17 00:00:00,PDEX/USDT,2.2554,2.3329,2.1254,2.2244,30957.80856685,68742.944249614659
1652659200,2022-05-16 00:00:00,PDEX/USDT,2.1728,2.3,2.0327,2.2554,48704.3314771,104280.276823255218
1652572800,2022-05-15 00:00:00,PDEX/USDT,2.2819,2.417,2,2.176,95994.81033392,207933.136227591368
1652486400,2022-05-14 00:00:00,PDEX/USDT,2.4381,2.4632,2.1362,2.2819,41878.34452203,94719.077843803761
1652400000,2022-05-13 00:00:00,PDEX/USDT,2.2707,2.5659,2.2212,2.4381,44436.63583026,108057.515298793593
1652313600,2022-05-12 00:00:00,PDEX/USDT,2.3394,2.3781,1.7654,2.2799,70258.57718339,145350.264792847208
1652227200,2022-05-11 00:00:00,PDEX/USDT,3.0986,3.178,2.2633,2.3394,121204.36161485,321797.839724843881
1652140800,2022-05-10 00:00:00,PDEX/USDT,3.0412,3.3652,3,3.0986,50898.13023288,161404.318715758895
1652054400,2022-05-09 00:00:00,PDEX/USDT,3.211,3.574,3.02,3.0412,70252.04615102,230089.203051390346
1651968000,2022-05-08 00:00:00,PDEX/USDT,3.2939,3.3375,3.1038,3.227,31390.7315617,101250.662734920441
1651881600,2022-05-07 00:00:00,PDEX/USDT,3.5255,3.625,3.2771,3.2939,33395.88089465,115647.981431891365
1651795200,2022-05-06 00:00:00,PDEX/USDT,4.228,4.2854,3.4786,3.5315,139951.48179993,517924.721119179601
1651708800,2022-05-05 00:00:00,PDEX/USDT,4.5723,4.6006,4.0701,4.228,31164.31373045,134490.653219528042
1651622400,2022-05-04 00:00:00,PDEX/USDT,4,4.7,4,4.5642,39450.1190018,170648.121657895922
1651536000,2022-05-03 00:00:00,PDEX/USDT,3.9305,4.2,3.8838,4.0175,31530.55249929,128152.711438260575
1651449600,2022-05-02 00:00:00,PDEX/USDT,3.9164,4.003,3.8509,3.9338,14043.95907225,54967.030827050469
1651363200,2022-05-01 00:00:00,PDEX/USDT,3.9165,3.961,3.7799,3.9165,22994.80048748,88945.073091022337
1651276800,2022-04-30 00:00:00,PDEX/USDT,3.997,4.1072,3.9,3.9,21327.22493804,85601.225318597211
1651190400,2022-04-29 00:00:00,PDEX/USDT,4.3005,4.3219,3.9168,3.9902,23884.09083088,97836.768982832755
1651104000,2022-04-28 00:00:00,PDEX/USDT,4.1567,4.3439,4.0867,4.3005,26596.55021498,111612.742416309515
1651017600,2022-04-27 00:00:00,PDEX/USDT,4.088,4.5,4.066,4.1704,31901.27353751,132435.212239913502
1650931200,2022-04-26 00:00:00,PDEX/USDT,4.4188,4.5311,4.0301,4.0879,37680.78733921,160874.777882610376
1650844800,2022-04-25 00:00:00,PDEX/USDT,4.2712,4.7617,4.0179,4.4187,66534.36890858,284367.688241858816
1650758400,2022-04-24 00:00:00,PDEX/USDT,4.3486,4.43,4.2401,4.2713,31433.1710427,136867.856346346658
1650672000,2022-04-23 00:00:00,PDEX/USDT,4.4793,4.6,4.325,4.3486,53919.13031749,239018.651636338912
1650585600,2022-04-22 00:00:00,PDEX/USDT,4.4566,4.8411,4.2969,4.4796,58998.08159368,264219.091858003532
1650499200,2022-04-21 00:00:00,PDEX/USDT,4.5949,4.6811,4.4113,4.4565,56503.0627237,257690.990879756835
1650412800,2022-04-20 00:00:00,PDEX/USDT,4.9683,4.9684,4.5098,4.6099,98737.6986677,461645.482395343129
1650326400,2022-04-19 00:00:00,PDEX/USDT,4.7937,5,4.75,4.9683,25249.63431858,122885.409958696442
1650240000,2022-04-18 00:00:00,PDEX/USDT,4.8923,4.9,4.6499,4.7818,14673.65837404,69936.787232008078
1650153600,2022-04-17 00:00:00,PDEX/USDT,4.9425,5.1721,4.8417,4.8681,10764.04048509,53257.524681544059
1650067200,2022-04-16 00:00:00,PDEX/USDT,5.0022,5.0658,4.8931,4.9179,9564.99112992,47442.876258095314
1649980800,2022-04-15 00:00:00,PDEX/USDT,4.9509,5.1295,4.9223,5.019,8250.3741002,41416.857759096565
1649894400,2022-04-14 00:00:00,PDEX/USDT,5.3806,5.4618,4.8765,4.9509,28873.58790979,147566.050449150586
1649808000,2022-04-13 00:00:00,PDEX/USDT,5.19,5.454,5.1574,5.3623,21051.34292766,111607.92651554513
1649721600,2022-04-12 00:00:00,PDEX/USDT,5.2009,5.435,5.0879,5.1663,28666.08097864,150002.182325913059
1649635200,2022-04-11 00:00:00,PDEX/USDT,5.946,6.0016,5.1727,5.1919,51426.493913,286389.446537911269
1649548800,2022-04-10 00:00:00,PDEX/USDT,5.49,6.8,5.3465,5.94,111606.24737058,682678.925260068354
1649462400,2022-04-09 00:00:00,PDEX/USDT,5.215,5.5007,5.16,5.4901,11061.92317217,58796.419505210077
1649376000,2022-04-08 00:00:00,PDEX/USDT,5.6235,5.6811,5.1838,5.2149,26046.24658641,140771.85932220073
1649289600,2022-04-07 00:00:00,PDEX/USDT,5.6906,5.8194,5.5,5.6235,21153.55697819,119394.387711663204
1649203200,2022-04-06 00:00:00,PDEX/USDT,6.302,6.69,5.6432,5.6907,96320.4797882,596153.088892465775
1649116800,2022-04-05 00:00:00,PDEX/USDT,5.7496,6.6483,5.71,6.3021,58090.68235729,361008.840453397233
1649030400,2022-04-04 00:00:00,PDEX/USDT,5.557,5.9677,5.509,5.7717,31681.03464617,179441.581163596192
1648944000,2022-04-03 00:00:00,PDEX/USDT,5.7399,5.8546,5.535,5.5351,35573.65137231,202600.710740604509
1648857600,2022-04-02 00:00:00,PDEX/USDT,5.52,5.8546,5.3998,5.74,62737.44990963,352814.632445790081
1648771200,2022-04-01 00:00:00,PDEX/USDT,5.5013,5.633,5.4,5.5476,32012.57326349,176231.055993754283
1648684800,2022-03-31 00:00:00,PDEX/USDT,5.9274,6.004,5.4355,5.5012,44127.29739876,252352.494522138351
1648598400,2022-03-30 00:00:00,PDEX/USDT,5.8585,6.1323,5.7496,5.9275,45018.12218023,266215.944081704721
1648512000,2022-03-29 00:00:00,PDEX/USDT,5.888,5.9312,5.5294,5.8585,46284.05678369,268627.235477904707
1648425600,2022-03-28 00:00:00,PDEX/USDT,5.6987,6.1016,5.544,5.8947,58763.1104401,341412.005794226565
1648339200,2022-03-27 00:00:00,PDEX/USDT,5.3913,5.7295,5.2588,5.6979,48651.59566436,260770.675302994688
1648252800,2022-03-26 00:00:00,PDEX/USDT,5.4134,5.4898,5.13,5.3912,53358.68393438,283087.566084836599
1648166400,2022-03-25 00:00:00,PDEX/USDT,5.5307,5.6215,5.3114,5.4133,54024.85579319,295818.607920312326
1648080000,2022-03-24 00:00:00,PDEX/USDT,5.3259,5.8042,5.2205,5.5306,53151.48173499,291110.127717212708
1647993600,2022-03-23 00:00:00,PDEX/USDT,5.0629,5.5,4.8106,5.326,25507.21614916,130817.136912619978
1647907200,2022-03-22 00:00:00,PDEX/USDT,4.7001,5.096,4.6175,5.0629,18603.42024008,90569.495744297138
1647820800,2022-03-21 00:00:00,PDEX/USDT,4.7707,4.8345,4.5721,4.7001,15847.54452984,74478.11657794959
1647734400,2022-03-20 00:00:00,PDEX/USDT,4.7821,4.8841,4.65,4.7706,15056.17254541,71564.911757835478
1647648000,2022-03-19 00:00:00,PDEX/USDT,4.5367,4.8644,4.5021,4.7925,20881.70385439,98620.157020226284
1647561600,2022-03-18 00:00:00,PDEX/USDT,4.4388,4.5689,4.3272,4.5366,24742.41953221,110571.345007220374
1647475200,2022-03-17 00:00:00,PDEX/USDT,4.4864,4.5093,4.3844,4.4388,21108.42285939,93638.185919490929
1647388800,2022-03-16 00:00:00,PDEX/USDT,4.3489,4.5787,4.222,4.4863,32145.66637963,142611.997086150607
1647302400,2022-03-15 00:00:00,PDEX/USDT,4.5316,4.6419,4.232,4.3714,42223.76946734,185310.022458048996
1647216000,2022-03-14 00:00:00,PDEX/USDT,4.2558,5.383,4.2063,4.5356,80620.39231229,362124.236629537677
1647129600,2022-03-13 00:00:00,PDEX/USDT,4.392,4.4709,4.2352,4.2558,51606.12795114,225321.444911889063
1647043200,2022-03-12 00:00:00,PDEX/USDT,4.51,4.5865,4.3844,4.3921,52673.11974514,236550.915751562676
1646956800,2022-03-11 00:00:00,PDEX/USDT,4.7375,4.7631,4.4946,4.51,66596.94791858,307552.206781091142
1646870400,2022-03-10 00:00:00,PDEX/USDT,4.8489,4.9201,4.6499,4.7398,64519.34656455,306644.202481138498
1646784000,2022-03-09 00:00:00,PDEX/USDT,4.899,5.0529,4.8017,4.849,71336.48151263,350088.548543959026
1646697600,2022-03-08 00:00:00,PDEX/USDT,4.9349,5,4.8018,4.899,59575.49239424,291849.630906892193
1646611200,2022-03-07 00:00:00,PDEX/USDT,4.8163,5.3459,4.8107,4.9349,63584.72347564,314102.961480322211
1646524800,2022-03-06 00:00:00,PDEX/USDT,5.5475,5.5544,4.8107,4.8164,60692.07863553,315017.782537228178
1646438400,2022-03-05 00:00:00,PDEX/USDT,5.8373,5.9793,5.5109,5.5476,53580.28669978,307208.073788232385
1646352000,2022-03-04 00:00:00,PDEX/USDT,6.2087,6.2268,5.8298,5.8372,55570.58242592,334378.559811690608
1646265600,2022-03-03 00:00:00,PDEX/USDT,6.1568,6.8502,6.06,6.2086,98680.73047796,631500.233433119727
1646179200,2022-03-02 00:00:00,PDEX/USDT,5.8708,6.16,5.8366,6.1567,46173.38982517,273543.937201286913
1646092800,2022-03-01 00:00:00,PDEX/USDT,5.8268,6,5.8051,5.8667,47362.37855723,279759.281520301406
1646006400,2022-02-28 00:00:00,PDEX/USDT,5.293,5.8546,5.228,5.8205,53957.59483654,298809.856799680633
1645920000,2022-02-27 00:00:00,PDEX/USDT,5.7305,5.7882,5.2665,5.2929,47848.42116104,267610.935696880098
1645833600,2022-02-26 00:00:00,PDEX/USDT,5.5853,5.8065,5.5389,5.7304,44625.38582865,252454.455752811306
1645747200,2022-02-25 00:00:00,PDEX/USDT,5.0386,5.6176,5.03,5.5853,52129.72727775,278414.616368667379
1645660800,2022-02-24 00:00:00,PDEX/USDT,5.5604,5.5833,4.5001,5.048,73413.71579931,358890.158519651533
1645574400,2022-02-23 00:00:00,PDEX/USDT,5.3536,5.8065,5.3535,5.5603,52057.59658004,293131.993503399316
1645488000,2022-02-22 00:00:00,PDEX/USDT,5.7957,5.7957,5.2589,5.3532,59813.87569473,332781.013037935131
1645401600,2022-02-21 00:00:00,PDEX/USDT,6.0605,6.4092,5.759,5.7957,51366.06193792,315354.438369362176
1645315200,2022-02-20 00:00:00,PDEX/USDT,6.3342,6.3658,5.9371,6.0604,47745.11302997,292094.177315419396
1645228800,2022-02-19 00:00:00,PDEX/USDT,6.302,6.4118,6.28,6.3342,44234.3774482,281612.139775452387
1645142400,2022-02-18 00:00:00,PDEX/USDT,6.4903,6.5728,6.28,6.3198,21868.53255639,140036.85707007877
1645056000,2022-02-17 00:00:00,PDEX/USDT,6.9073,7.0643,6.4866,6.519,11788.18084376,80374.832567429016
1644969600,2022-02-16 00:00:00,PDEX/USDT,7.0608,7.1817,6.83,6.9076,10580.53118335,73628.943359648546
1644883200,2022-02-15 00:00:00,PDEX/USDT,6.919,7.5059,6.8489,7.0582,27905.60616409,198502.730264886716
1644796800,2022-02-14 00:00:00,PDEX/USDT,6.8839,6.9836,6.71,6.9183,7734.16020944,53093.106578203427
1644710400,2022-02-13 00:00:00,PDEX/USDT,7.287,7.287,6.7795,6.8839,10136.54457129,71230.547126579393
1644624000,2022-02-12 00:00:00,PDEX/USDT,7.5215,7.6734,6.4246,7.287,30281.96018802,215251.112436580089
1644537600,2022-02-11 00:00:00,PDEX/USDT,7.926,7.9494,7.511,7.5483,12254.83324434,94686.438143471397
1644451200,2022-02-10 00:00:00,PDEX/USDT,8.339,8.5,7.88,7.926,23115.91645832,189058.00451794468
1644364800,2022-02-09 00:00:00,PDEX/USDT,8.1899,8.48,8.0162,8.3537,11995.209077,98804.070016900818
1644278400,2022-02-08 00:00:00,PDEX/USDT,8.4338,8.8052,8.0828,8.1717,17008.21976529,143078.272009496766
1644192000,2022-02-07 00:00:00,PDEX/USDT,8.2278,9.4,8.1024,8.45,33183.8995658,283312.189332290175
1644105600,2022-02-06 00:00:00,PDEX/USDT,8.0238,8.8359,7.94,8.2278,17201.88418553,142981.00009440092
1644019200,2022-02-05 00:00:00,PDEX/USDT,7.7925,8.0746,7.6353,8.0565,15392.96389331,121612.68115352412
1643932800,2022-02-04 00:00:00,PDEX/USDT,7.3921,7.8308,7.2591,7.7925,11519.60938021,86808.366521245264
1643846400,2022-02-03 00:00:00,PDEX/USDT,7.2117,7.3895,7,7.3895,11938.5326914,85247.682363022832
1643760000,2022-02-02 00:00:00,PDEX/USDT,7.6133,7.7258,7.2,7.2417,11710.65919592,86971.373188424464
1643673600,2022-02-01 00:00:00,PDEX/USDT,7.6238,7.9494,7.4619,7.6094,22110.46917056,169726.380643839446
