https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KDON,Volume USDT
1661299200,2022-08-24 00:00:00,KDON/USDT,0.02712,0.02883,0.02249,0.02548,3808673.4865,97345.619297647
1661212800,2022-08-23 00:00:00,KDON/USDT,0.0266,0.029,0.02599,0.02715,1695997.5121,45885.210759812
1661126400,2022-08-22 00:00:00,KDON/USDT,0.02765,0.02811,0.02512,0.0266,2245830.6611,59114.981085206
1661040000,2022-08-21 00:00:00,KDON/USDT,0.02698,0.0315,0.02675,0.0276,2773980.871,79876.737013471
1660953600,2022-08-20 00:00:00,KDON/USDT,0.0281,0.02946,0.0264,0.02703,2176518.8325,59882.578946779
1660867200,2022-08-19 00:00:00,KDON/USDT,0.0282,0.03,0.02702,0.02793,3709405.9579,105922.160804281
1660780800,2022-08-18 00:00:00,KDON/USDT,0.03185,0.041,0.0281,0.0281,14843126.5667,506698.78200809
1660694400,2022-08-17 00:00:00,KDON/USDT,0.02708,0.038,0.02639,0.0319,11780823.1344905,374364.51837377467
1660608000,2022-08-16 00:00:00,KDON/USDT,0.03154,0.032,0.026,0.02708,4773236.0423,136848.772002579
1660521600,2022-08-15 00:00:00,KDON/USDT,0.02701,0.036,0.02676,0.03154,18990072.8223,597231.771635407
1660435200,2022-08-14 00:00:00,KDON/USDT,0.02511,0.03322,0.02263,0.02702,18815449.6798,509179.418491055
1660348800,2022-08-13 00:00:00,KDON/USDT,0.02266,0.03878,0.02165,0.02511,40227716.906,1231730.671019122
1660262400,2022-08-12 00:00:00,KDON/USDT,0.02152,0.02352,0.02,0.02266,3235938.1942,69899.292251281
1660176000,2022-08-11 00:00:00,KDON/USDT,0.02252,0.02284,0.02099,0.02152,2802370.1851,61185.08581788
1660089600,2022-08-10 00:00:00,KDON/USDT,0.02205,0.02381,0.02122,0.02254,2301853.0722,51465.956217116
1660003200,2022-08-09 00:00:00,KDON/USDT,0.02385,0.02433,0.0217,0.022,2779735.7819,64280.252216515
1659916800,2022-08-08 00:00:00,KDON/USDT,0.02604,0.02684,0.02213,0.02385,5328877.3321,129979.36957166
1659830400,2022-08-07 00:00:00,KDON/USDT,0.02537,0.028,0.0247,0.02609,4070653.7853,106928.775430125
1659744000,2022-08-06 00:00:00,KDON/USDT,0.02627,0.0304,0.02458,0.02536,10460578.4139,287384.564547913
1659657600,2022-08-05 00:00:00,KDON/USDT,0.02476,0.03262,0.0235,0.02615,11192880.88295344,307412.26288416988
1659571200,2022-08-04 00:00:00,KDON/USDT,0.0272,0.0339,0.0231,0.0248,17874271.5855,518043.306249749
1659484800,2022-08-03 00:00:00,KDON/USDT,0.01874,0.042,0.0182,0.02709,38118534.8209,1061273.109756828
1659398400,2022-08-02 00:00:00,KDON/USDT,0.02266,0.02266,0.01765,0.01879,7705374.0911,155029.026586721
1659312000,2022-08-01 00:00:00,KDON/USDT,0.02905,0.03093,0.01947,0.02264,13103981.2696,309525.477554253
1659225600,2022-07-31 00:00:00,KDON/USDT,0.02181,0.08482,0.02147,0.02905,45611233.34540648,1782630.426685940778
1659139200,2022-07-30 00:00:00,KDON/USDT,0.01669,0.02401,0.01669,0.02177,24999176.9619,504696.086705856
1659052800,2022-07-29 00:00:00,KDON/USDT,0.01385,0.01699,0.01351,0.01669,7421760.9328,112559.704559253
1658966400,2022-07-28 00:00:00,KDON/USDT,0.01319,0.01399,0.01287,0.01372,1894751.8042,25387.097990923
1658880000,2022-07-27 00:00:00,KDON/USDT,0.01309,0.01424,0.01274,0.0132,2703042.4582,36497.333699384
1658793600,2022-07-26 00:00:00,KDON/USDT,0.01374,0.01402,0.01246,0.01309,2388885.7912,31455.810737007
1658707200,2022-07-25 00:00:00,KDON/USDT,0.01426,0.01691,0.01325,0.0138,9103159.4435,130823.451088005
1658620800,2022-07-24 00:00:00,KDON/USDT,0.01392,0.018,0.01369,0.01426,6252726.89665,97458.742854501
1658534400,2022-07-23 00:00:00,KDON/USDT,0.01424,0.0149,0.01367,0.01399,845846.7048,12011.269451915
1658448000,2022-07-22 00:00:00,KDON/USDT,0.01574,0.017,0.0141,0.01425,2235898.401,34151.535408639
1658361600,2022-07-21 00:00:00,KDON/USDT,0.01468,0.01618,0.01385,0.01577,1814151.895,26222.260604124
1658275200,2022-07-20 00:00:00,KDON/USDT,0.01637,0.0259,0.01428,0.01455,8813304.3195,151126.697395998
1658188800,2022-07-19 00:00:00,KDON/USDT,0.01632,0.01682,0.01514,0.01637,2459677.3238,39360.592125757
1658102400,2022-07-18 00:00:00,KDON/USDT,0.0138,0.01649,0.01354,0.0163,2907384.9728,43871.046597494
1658016000,2022-07-17 00:00:00,KDON/USDT,0.01558,0.01599,0.01349,0.0138,2041647.7867,29726.674303111
1657929600,2022-07-16 00:00:00,KDON/USDT,0.0161,0.01633,0.01313,0.01562,7256719.7981239,106532.546310253807
1657843200,2022-07-15 00:00:00,KDON/USDT,0.01799,0.0208,0.01577,0.01609,15417094.7857,273422.703420511
1657756800,2022-07-14 00:00:00,KDON/USDT,0.01161,0.0365,0.01083,0.01798,30796302.67038741,596433.6156155924764
1657670400,2022-07-13 00:00:00,KDON/USDT,0.01217,0.01235,0.01068,0.0116,1443783.84580937,16937.944037465133
1657584000,2022-07-12 00:00:00,KDON/USDT,0.01332,0.0135,0.01207,0.01208,841523.4677,10785.365728097
1657497600,2022-07-11 00:00:00,KDON/USDT,0.01441,0.01479,0.0129,0.01319,1195763.1313,16420.58205671
1657411200,2022-07-10 00:00:00,KDON/USDT,0.01539,0.01619,0.01383,0.01449,2561621.1663,38187.095063798
1657324800,2022-07-09 00:00:00,KDON/USDT,0.01459,0.01853,0.0142,0.01538,7369223.64025427,118359.7103040488049
1657238400,2022-07-08 00:00:00,KDON/USDT,0.01324,0.01499,0.0127,0.01458,2890814.2823,39802.349173916
1657152000,2022-07-07 00:00:00,KDON/USDT,0.01248,0.01493,0.01136,0.01324,4519487.33241525,60342.4079085979505
1657065600,2022-07-06 00:00:00,KDON/USDT,0.01314,0.01328,0.01218,0.01245,1449243.16307867,18378.1960615158528
1656979200,2022-07-05 00:00:00,KDON/USDT,0.01272,0.01418,0.0123,0.01315,1799664.23680874,23526.4132444537705
1656892800,2022-07-04 00:00:00,KDON/USDT,0.01168,0.01787,0.0116,0.01272,6907343.79293446,97568.2930770478547
1656806400,2022-07-03 00:00:00,KDON/USDT,0.01224,0.01254,0.0111,0.01156,562419.65922963,6674.6262321739848
1656720000,2022-07-02 00:00:00,KDON/USDT,0.01261,0.0128,0.01183,0.01226,530580.57454125,6481.9068341440026
1656633600,2022-07-01 00:00:00,KDON/USDT,0.01288,0.01353,0.01214,0.01269,698157.09873104,8931.4375587454788
1656547200,2022-06-30 00:00:00,KDON/USDT,0.01483,0.01519,0.01208,0.01276,1225673.06512261,16065.7644642383277
1656460800,2022-06-29 00:00:00,KDON/USDT,0.01605,0.01655,0.01428,0.01468,1101653.0788874,16828.0101334220622
1656374400,2022-06-28 00:00:00,KDON/USDT,0.01757,0.01768,0.0159,0.01607,898885.54019919,14901.5681133463959
1656288000,2022-06-27 00:00:00,KDON/USDT,0.01656,0.0179,0.016,0.01755,1387748.1933882,23627.8441697034711
1656201600,2022-06-26 00:00:00,KDON/USDT,0.01769,0.01772,0.01647,0.0165,454371.02153115,7746.0281101953751
1656115200,2022-06-25 00:00:00,KDON/USDT,0.01856,0.01861,0.0171,0.0177,300870.14967291,5338.4861288667874
1656028800,2022-06-24 00:00:00,KDON/USDT,0.0177,0.01862,0.01724,0.01857,579342.90229749,10273.4034424664901
1655942400,2022-06-23 00:00:00,KDON/USDT,0.01632,0.02188,0.0159,0.0177,3790424.11059703,69676.8950551296244
1655856000,2022-06-22 00:00:00,KDON/USDT,0.01735,0.01862,0.01628,0.01631,1071079.79074604,18708.4706972107249
1655769600,2022-06-21 00:00:00,KDON/USDT,0.01826,0.01913,0.01732,0.01732,628300.09176707,11532.6458748097397
1655683200,2022-06-20 00:00:00,KDON/USDT,0.01818,0.01866,0.01744,0.01828,362339.92464497,6551.3853762321606
1655596800,2022-06-19 00:00:00,KDON/USDT,0.01701,0.01956,0.01682,0.01826,841348.59045419,15215.7872042743575
1655510400,2022-06-18 00:00:00,KDON/USDT,0.0198,0.02043,0.01651,0.01705,929802.07399137,16897.782369319424
1655424000,2022-06-17 00:00:00,KDON/USDT,0.01969,0.02018,0.01871,0.01981,592282.74379826,11656.0347078929654
1655337600,2022-06-16 00:00:00,KDON/USDT,0.02247,0.02301,0.01884,0.01969,1127420.60690487,22960.5448399803932
1655251200,2022-06-15 00:00:00,KDON/USDT,0.0206,0.0299,0.01871,0.0222,4901593.26808694,104785.8348839835157
1655164800,2022-06-14 00:00:00,KDON/USDT,0.0199,0.0213,0.0185,0.0207,1750714.48792854,34745.486959745383
1655078400,2022-06-13 00:00:00,KDON/USDT,0.0253,0.0254,0.0183,0.0199,2083645.04941757,43274.303965894682
1654992000,2022-06-12 00:00:00,KDON/USDT,0.0284,0.0294,0.025,0.0254,2272483.12519546,60546.833079784618
1654905600,2022-06-11 00:00:00,KDON/USDT,0.0339,0.0344,0.0269,0.0283,3382208.91679733,102094.744680620026
1654819200,2022-06-10 00:00:00,KDON/USDT,0.0322,0.0372,0.0311,0.0336,4574869.74164656,156536.652558874875
1654732800,2022-06-09 00:00:00,KDON/USDT,0.0336,0.0354,0.0301,0.0323,2711073.21500994,89425.620156557195
1654646400,2022-06-08 00:00:00,KDON/USDT,0.0367,0.0368,0.0323,0.0336,1914895.18090233,65522.909328578727
1654560000,2022-06-07 00:00:00,KDON/USDT,0.0413,0.0414,0.0344,0.0367,1979886.44654453,72219.48157069606
1654473600,2022-06-06 00:00:00,KDON/USDT,0.0467,0.0475,0.0372,0.0414,6530388.78090559,270759.503881803733
1654387200,2022-06-05 00:00:00,KDON/USDT,0.0355,0.0596,0.033,0.0463,6013742.0567667,250015.083206739586
1654300800,2022-06-04 00:00:00,KDON/USDT,0.0338,0.0426,0.0328,0.0352,3593769.77951752,132993.885116388783
1654214400,2022-06-03 00:00:00,KDON/USDT,0.0333,0.04,0.0307,0.0341,4116132.58709786,143658.418945666358
1654128000,2022-06-02 00:00:00,KDON/USDT,0.0326,0.0355,0.0304,0.0331,1736364.18031302,55540.082608752838
1654041600,2022-06-01 00:00:00,KDON/USDT,0.0378,0.0469,0.0318,0.0327,4430139.20777276,172244.987934710124
1653955200,2022-05-31 00:00:00,KDON/USDT,0.034,0.04,0.0333,0.0378,1794100.10082792,66455.20623793514
1653868800,2022-05-30 00:00:00,KDON/USDT,0.0344,0.0359,0.0323,0.0339,1177001.62656574,39675.477086437149
1653782400,2022-05-29 00:00:00,KDON/USDT,0.032,0.0344,0.03,0.0344,1330850.08215376,42723.085563524549
1653696000,2022-05-28 00:00:00,KDON/USDT,0.0363,0.0368,0.0312,0.0322,1311342.75718475,44107.724873713985
1653609600,2022-05-27 00:00:00,KDON/USDT,0.0384,0.045,0.0341,0.0358,3743139.13974636,145237.38746899646
1653523200,2022-05-26 00:00:00,KDON/USDT,0.0387,0.0402,0.0356,0.0384,1145938.77500384,43312.340252818547
1653436800,2022-05-25 00:00:00,KDON/USDT,0.0399,0.0419,0.0378,0.0387,878457.70948336,34896.279475497365
1653350400,2022-05-24 00:00:00,KDON/USDT,0.0432,0.0442,0.0379,0.0397,1161624.52154417,47016.755931471798
1653264000,2022-05-23 00:00:00,KDON/USDT,0.051,0.0513,0.0417,0.0432,1356373.62994791,63086.704731592774
1653177600,2022-05-22 00:00:00,KDON/USDT,0.0385,0.0547,0.0367,0.0512,3884799.703841,185395.852584400703
1653091200,2022-05-21 00:00:00,KDON/USDT,0.0438,0.044,0.0366,0.0385,1766623.89225432,69559.312574950007
1653004800,2022-05-20 00:00:00,KDON/USDT,0.065,0.0695,0.0389,0.0435,5088232.22067673,247473.958132799197
1652918400,2022-05-19 00:00:00,KDON/USDT,0.0435,0.0844,0.0403,0.065,10607366.45640073,613487.196126504773
1652832000,2022-05-18 00:00:00,KDON/USDT,0.0369,0.0715,0.0348,0.0435,7645744.60534135,369454.494375799295
1652745600,2022-05-17 00:00:00,KDON/USDT,0.0354,0.0421,0.0327,0.0369,2442782.10511612,89672.717387143077
1652659200,2022-05-16 00:00:00,KDON/USDT,0.0363,0.0378,0.0324,0.0358,1205644.94549407,42248.333174216362
1652572800,2022-05-15 00:00:00,KDON/USDT,0.0321,0.0417,0.03,0.0366,3128686.34444097,113015.324850110843
1652486400,2022-05-14 00:00:00,KDON/USDT,0.0313,0.0343,0.0294,0.0321,1229968.67879618,38612.851565185495
1652400000,2022-05-13 00:00:00,KDON/USDT,0.0301,0.037,0.028,0.0315,1403302.28273165,46183.756396788359
1652313600,2022-05-12 00:00:00,KDON/USDT,0.0348,0.0374,0.0263,0.0301,1559955.8876027,48657.920407168691
1652227200,2022-05-11 00:00:00,KDON/USDT,0.0527,0.0544,0.0102,0.0352,2087565.80017314,81345.878482935066
1652140800,2022-05-10 00:00:00,KDON/USDT,0.0545,0.069,0.0503,0.053,1872081.25079223,107357.006241011115
1652054400,2022-05-09 00:00:00,KDON/USDT,0.0703,0.075,0.053,0.0554,786178.62665469,50867.657332228404
1651968000,2022-05-08 00:00:00,KDON/USDT,0.0761,0.0875,0.0644,0.0702,1226304.31483551,88641.42317326902
1651881600,2022-05-07 00:00:00,KDON/USDT,0.0778,0.0838,0.0715,0.0771,532725.45751622,41092.052356134204
1651795200,2022-05-06 00:00:00,KDON/USDT,0.0828,0.084,0.0735,0.0782,532807.85793566,42418.380327308528
1651708800,2022-05-05 00:00:00,KDON/USDT,0.0901,0.1069,0.078,0.0836,1905751.12256769,177963.131743517551
1651622400,2022-05-04 00:00:00,KDON/USDT,0.0944,0.0965,0.085,0.0903,518890.90062045,47210.954755784163
1651536000,2022-05-03 00:00:00,KDON/USDT,0.099,0.1031,0.0877,0.0946,642141.98328003,60740.076594835847
1651449600,2022-05-02 00:00:00,KDON/USDT,0.1,0.1022,0.0967,0.0993,280991.79553329,27840.239436178299
1651363200,2022-05-01 00:00:00,KDON/USDT,0.097,0.1045,0.096,0.1,220562.0872619,21817.628849543423
1651276800,2022-04-30 00:00:00,KDON/USDT,0.1039,0.1078,0.096,0.097,521267.10888111,53331.785394354307
1651190400,2022-04-29 00:00:00,KDON/USDT,0.1039,0.1069,0.1,0.1032,244360.01325923,25173.402612995898
1651104000,2022-04-28 00:00:00,KDON/USDT,0.1086,0.1155,0.1031,0.104,346010.88892998,37573.118632111805
1651017600,2022-04-27 00:00:00,KDON/USDT,0.1099,0.1162,0.106,0.1086,194038.47785126,21502.470354645787
1650931200,2022-04-26 00:00:00,KDON/USDT,0.121,0.1274,0.1066,0.11,440840.524077,52094.357975064647
1650844800,2022-04-25 00:00:00,KDON/USDT,0.1271,0.1356,0.1138,0.121,1166567.63335609,144637.016337997631
1650758400,2022-04-24 00:00:00,KDON/USDT,0.1129,0.1854,0.109,0.127,3537758.60368219,486236.176096096047
1650672000,2022-04-23 00:00:00,KDON/USDT,0.1102,0.1317,0.1088,0.1132,552539.7996277,64887.404614984107
1650585600,2022-04-22 00:00:00,KDON/USDT,0.1121,0.1139,0.1047,0.1104,209793.98395927,22918.125417216217
1650499200,2022-04-21 00:00:00,KDON/USDT,0.1143,0.1195,0.1101,0.1121,220105.43422641,25084.642934977005
1650412800,2022-04-20 00:00:00,KDON/USDT,0.1145,0.1224,0.1112,0.1148,504987.78499963,58749.582469269541
1650326400,2022-04-19 00:00:00,KDON/USDT,0.1121,0.1175,0.1059,0.114,666802.62636824,74505.100009979292
1650240000,2022-04-18 00:00:00,KDON/USDT,0.1167,0.1194,0.11,0.1124,468687.73849668,52850.3722914929
1650153600,2022-04-17 00:00:00,KDON/USDT,0.1259,0.1269,0.1155,0.1168,265204.8249717,32316.673412287485
1650067200,2022-04-16 00:00:00,KDON/USDT,0.1234,0.131,0.1207,0.1261,421845.03316785,53002.698307167672
1649980800,2022-04-15 00:00:00,KDON/USDT,0.1271,0.1299,0.1218,0.1234,415985.60266351,52257.367500001856
1649894400,2022-04-14 00:00:00,KDON/USDT,0.1365,0.1444,0.1248,0.127,993616.47950078,135366.120313726466
1649808000,2022-04-13 00:00:00,KDON/USDT,0.1205,0.139,0.1175,0.1364,1481469.55276108,190575.863856420059
1649721600,2022-04-12 00:00:00,KDON/USDT,0.1138,0.1212,0.1096,0.12,413017.64505391,47700.742015377778
1649635200,2022-04-11 00:00:00,KDON/USDT,0.124,0.1252,0.1113,0.1139,591058.92129995,69856.091625966623
1649548800,2022-04-10 00:00:00,KDON/USDT,0.1231,0.1267,0.1202,0.1235,234021.85192628,28908.690338462798
1649462400,2022-04-09 00:00:00,KDON/USDT,0.1286,0.1289,0.1182,0.1232,319315.07669141,39289.752781726621
1649376000,2022-04-08 00:00:00,KDON/USDT,0.1459,0.1459,0.0998,0.1285,795019.58867683,100726.238774422191
1649289600,2022-04-07 00:00:00,KDON/USDT,0.147,0.1505,0.1414,0.1457,275665.1251245,40377.225170954406
1649203200,2022-04-06 00:00:00,KDON/USDT,0.1519,0.1719,0.145,0.1469,1101642.90497042,174438.773895881835
1649116800,2022-04-05 00:00:00,KDON/USDT,0.1456,0.1544,0.145,0.152,435040.3695366,64375.474028844783
1649030400,2022-04-04 00:00:00,KDON/USDT,0.1579,0.1588,0.1438,0.145,424930.7061903,64222.488978547794
1648944000,2022-04-03 00:00:00,KDON/USDT,0.1695,0.1716,0.1533,0.158,422553.54700134,68146.679576662139
1648857600,2022-04-02 00:00:00,KDON/USDT,0.1635,0.1833,0.1617,0.1696,760128.76170599,130383.239598910517
1648771200,2022-04-01 00:00:00,KDON/USDT,0.1696,0.1742,0.16,0.1636,458813.01794924,76018.0690826167
1648684800,2022-03-31 00:00:00,KDON/USDT,0.1771,0.1828,0.1643,0.1699,359236.61363217,62473.062030957601
1648598400,2022-03-30 00:00:00,KDON/USDT,0.1909,0.1945,0.1763,0.1777,458527.36992178,84977.705932112494
1648512000,2022-03-29 00:00:00,KDON/USDT,0.2303,0.2469,0.1798,0.1903,1465475.30372916,290800.118502899878
1648425600,2022-03-28 00:00:00,KDON/USDT,0.2082,0.2422,0.195,0.2297,963557.71885361,211343.037753667717
1648339200,2022-03-27 00:00:00,KDON/USDT,0.242,0.25,0.1852,0.2082,1257618.75169237,278256.151204102159
1648252800,2022-03-26 00:00:00,KDON/USDT,0.1821,0.295,0.1671,0.2417,6399078.39013439,1494892.350939559774
1648166400,2022-03-25 00:00:00,KDON/USDT,0.1492,0.3491,0.143,0.1816,4875269.54606498,1081361.647759630608
1648080000,2022-03-24 00:00:00,KDON/USDT,0.1597,0.1719,0.1404,0.1486,724429.34040812,112173.476586057273
1647993600,2022-03-23 00:00:00,KDON/USDT,0.1376,0.172,0.1311,0.1598,1355949.74736104,206867.238957285416
1647907200,2022-03-22 00:00:00,KDON/USDT,0.1329,0.1386,0.1257,0.1378,412138.73994016,54372.510731528248
1647820800,2022-03-21 00:00:00,KDON/USDT,0.1221,0.1449,0.1161,0.1329,719820.95293728,95454.622909193332
1647734400,2022-03-20 00:00:00,KDON/USDT,0.1262,0.1272,0.1162,0.1221,276898.01247597,33790.503463680735
1647648000,2022-03-19 00:00:00,KDON/USDT,0.1169,0.1385,0.1161,0.1268,833114.56888481,105953.120995618568
1647561600,2022-03-18 00:00:00,KDON/USDT,0.1253,0.1267,0.1151,0.117,298407.63263145,35409.572042168964
1647475200,2022-03-17 00:00:00,KDON/USDT,0.1297,0.1346,0.1178,0.1254,365643.00418851,46202.243304257406
1647388800,2022-03-16 00:00:00,KDON/USDT,0.1246,0.1333,0.1222,0.1308,484624.17327039,62152.960775719767
1647302400,2022-03-15 00:00:00,KDON/USDT,0.1203,0.16,0.1191,0.1245,997486.16985291,133206.148312403675
1647216000,2022-03-14 00:00:00,KDON/USDT,0.111,0.1358,0.106,0.12,805880.21136202,97828.364627139701
1647129600,2022-03-13 00:00:00,KDON/USDT,0.116,0.1194,0.106,0.111,661412.01762017,72568.798976876118
1647043200,2022-03-12 00:00:00,KDON/USDT,0.1253,0.1268,0.1088,0.116,305226.17268896,35902.379406622582
1646956800,2022-03-11 00:00:00,KDON/USDT,0.1251,0.1307,0.1145,0.1253,225956.52998042,27762.849758106538
1646870400,2022-03-10 00:00:00,KDON/USDT,0.1242,0.1294,0.1154,0.1246,212760.91596841,25955.515827627575
1646784000,2022-03-09 00:00:00,KDON/USDT,0.1217,0.1379,0.1165,0.125,538455.19055926,65778.934628583026
1646697600,2022-03-08 00:00:00,KDON/USDT,0.1275,0.1298,0.1166,0.1216,192013.687272,23722.525095791646
1646611200,2022-03-07 00:00:00,KDON/USDT,0.1495,0.1499,0.126,0.1275,240392.8742762,33117.546700211664
1646524800,2022-03-06 00:00:00,KDON/USDT,0.1507,0.1651,0.1458,0.1496,266300.46392044,40848.987075755487
1646438400,2022-03-05 00:00:00,KDON/USDT,0.1631,0.1635,0.1441,0.1513,397957.76858975,60098.878151018127
1646352000,2022-03-04 00:00:00,KDON/USDT,0.1492,0.1744,0.1401,0.1633,910831.87308944,143294.022404567016
1646265600,2022-03-03 00:00:00,KDON/USDT,0.1329,0.1771,0.1265,0.1492,569643.04163117,78652.163531952596
1646179200,2022-03-02 00:00:00,KDON/USDT,0.1338,0.1423,0.131,0.1328,94680.30630551,12784.203990966101
1646092800,2022-03-01 00:00:00,KDON/USDT,0.1378,0.1446,0.1322,0.1338,218586.03905691,30031.079148312619
1646006400,2022-02-28 00:00:00,KDON/USDT,0.1352,0.1391,0.132,0.1378,134637.7542556,18220.533305272878
1645920000,2022-02-27 00:00:00,KDON/USDT,0.1347,0.1553,0.1254,0.1353,325073.33904049,43718.381498416107
1645833600,2022-02-26 00:00:00,KDON/USDT,0.1373,0.1463,0.132,0.1353,207936.64260427,28655.534767680187
1645747200,2022-02-25 00:00:00,KDON/USDT,0.1261,0.1395,0.1232,0.1373,212844.97960841,27918.766554010466
1645660800,2022-02-24 00:00:00,KDON/USDT,0.1286,0.145,0.1038,0.1263,683197.16887271,82585.074795969041
1645574400,2022-02-23 00:00:00,KDON/USDT,0.1197,0.135,0.117,0.1283,297526.25131604,37363.159797348504
1645488000,2022-02-22 00:00:00,KDON/USDT,0.1171,0.1307,0.1124,0.1198,189416.78247949,22561.821209780337
1645401600,2022-02-21 00:00:00,KDON/USDT,0.1342,0.1388,0.11,0.1183,247374.62067578,31713.661127152819
1645315200,2022-02-20 00:00:00,KDON/USDT,0.1343,0.1479,0.1277,0.1341,242840.92533572,33259.199117580644
1645228800,2022-02-19 00:00:00,KDON/USDT,0.1433,0.1542,0.1267,0.1344,268688.05136907,37234.458581878654
1645142400,2022-02-18 00:00:00,KDON/USDT,0.1496,0.1549,0.1403,0.1434,343722.62651111,50572.680229540642
1645056000,2022-02-17 00:00:00,KDON/USDT,0.1738,0.1785,0.1443,0.1497,595480.58803472,93339.555583074548
1644969600,2022-02-16 00:00:00,KDON/USDT,0.1858,0.1896,0.1671,0.1738,226886.40702542,40454.825576616983
1644883200,2022-02-15 00:00:00,KDON/USDT,0.1693,0.1963,0.1641,0.1852,319954.37425183,57565.878266978073
1644796800,2022-02-14 00:00:00,KDON/USDT,0.1834,0.186,0.1531,0.1695,293425.54675302,49737.336135665445
1644710400,2022-02-13 00:00:00,KDON/USDT,0.1934,0.2049,0.1828,0.1837,93990.19657985,18094.48399796514
1644624000,2022-02-12 00:00:00,KDON/USDT,0.1872,0.2049,0.1831,0.1936,129093.74458321,24979.626033920531
1644537600,2022-02-11 00:00:00,KDON/USDT,0.2141,0.2198,0.1807,0.1869,234640.43080464,48014.237555042256
1644451200,2022-02-10 00:00:00,KDON/USDT,0.2302,0.236,0.2008,0.2126,254167.1578409,56139.07140971993
1644364800,2022-02-09 00:00:00,KDON/USDT,0.2396,0.2492,0.2234,0.2284,292929.25606203,68949.516511490438
1644278400,2022-02-08 00:00:00,KDON/USDT,0.2421,0.2821,0.234,0.2403,435781.67368187,108106.404211626019
1644192000,2022-02-07 00:00:00,KDON/USDT,0.2455,0.2639,0.2379,0.2423,267488.86449455,67293.730327565639
1644105600,2022-02-06 00:00:00,KDON/USDT,0.2524,0.2656,0.235,0.2459,228943.35363212,55900.339580229323
1644019200,2022-02-05 00:00:00,KDON/USDT,0.262,0.2696,0.24,0.2527,173209.65157414,43964.263313121182
1643932800,2022-02-04 00:00:00,KDON/USDT,0.2467,0.27,0.2454,0.2618,163757.95438816,42038.728162569852
1643846400,2022-02-03 00:00:00,KDON/USDT,0.2468,0.2637,0.23,0.2469,218683.92909888,53276.628317464311
1643760000,2022-02-02 00:00:00,KDON/USDT,0.2686,0.2724,0.2456,0.2456,289160.37833151,74368.761373355391
