https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GST,Volume USDT
1658707200,2022-07-25 00:00:00,GST/USDT,0.0727,0.0806,0.058,0.0595,23792670.96947539,1585899.002963973591
1658620800,2022-07-24 00:00:00,GST/USDT,0.0962,0.105,0.0694,0.0727,37365007.8897,3220518.95487655
1658534400,2022-07-23 00:00:00,GST/USDT,0.0458,0.1351,0.0333,0.0962,73566024.21198748,5955396.761592466933
1658448000,2022-07-22 00:00:00,GST/USDT,0.0553,0.0562,0.0451,0.046,4541484.4694,228856.97016183
1658361600,2022-07-21 00:00:00,GST/USDT,0.0599,0.0614,0.0526,0.0552,4442232.7793,249287.29294956
1658275200,2022-07-20 00:00:00,GST/USDT,0.0691,0.0706,0.0581,0.0599,2488293.43041249,159314.140391081323
1658188800,2022-07-19 00:00:00,GST/USDT,0.075,0.0755,0.0658,0.069,2871525.67761833,201680.792357694022
1658102400,2022-07-18 00:00:00,GST/USDT,0.0764,0.079,0.073,0.075,1979803.63480171,149744.949152372936
1658016000,2022-07-17 00:00:00,GST/USDT,0.0808,0.082,0.075,0.0764,1131822.11539777,88050.926615404945
1657929600,2022-07-16 00:00:00,GST/USDT,0.0781,0.084,0.077,0.0805,1020362.93907951,81169.587773788857
1657843200,2022-07-15 00:00:00,GST/USDT,0.079,0.087,0.0776,0.078,1773977.39119346,145187.016663412084
1657756800,2022-07-14 00:00:00,GST/USDT,0.08,0.0825,0.0754,0.0784,1981057.16005063,156649.923106202758
1657670400,2022-07-13 00:00:00,GST/USDT,0.0857,0.09,0.0764,0.0806,3368209.98348243,275902.378967212638
1657584000,2022-07-12 00:00:00,GST/USDT,0.0924,0.094,0.0851,0.0857,1165179.96724727,105158.538551982885
1657497600,2022-07-11 00:00:00,GST/USDT,0.0949,0.1012,0.0885,0.0925,1595068.02090443,151582.187563971024
1657411200,2022-07-10 00:00:00,GST/USDT,0.1038,0.1044,0.0939,0.0952,1148600.99603019,113458.439894433559
1657324800,2022-07-09 00:00:00,GST/USDT,0.1068,0.1092,0.1,0.1032,1130883.37992279,118410.397809744985
1657238400,2022-07-08 00:00:00,GST/USDT,0.1104,0.1144,0.1045,0.1073,1157669.63253762,126137.802429076804
1657152000,2022-07-07 00:00:00,GST/USDT,0.1115,0.115,0.1075,0.11,1311863.82883907,144520.564059106372
1657065600,2022-07-06 00:00:00,GST/USDT,0.1092,0.1164,0.1041,0.1114,1001203.41681615,109489.540783128877
1656979200,2022-07-05 00:00:00,GST/USDT,0.1168,0.1218,0.1051,0.1092,1232808.59765216,138035.663225646175
1656892800,2022-07-04 00:00:00,GST/USDT,0.1133,0.1209,0.1026,0.1167,1565011.85463244,174654.984848369493
1656806400,2022-07-03 00:00:00,GST/USDT,0.1038,0.1399,0.0978,0.1133,3662818.99813177,424398.692063459092
1656720000,2022-07-02 00:00:00,GST/USDT,0.1194,0.1194,0.095,0.1025,2274007.98063178,240104.285939195043
1656633600,2022-07-01 00:00:00,GST/USDT,0.1273,0.1354,0.1168,0.1198,886697.48581832,111811.501901873025
1656547200,2022-06-30 00:00:00,GST/USDT,0.1409,0.1457,0.1219,0.1272,1072603.65628653,142363.423873289454
1656460800,2022-06-29 00:00:00,GST/USDT,0.1561,0.25,0.1319,0.1408,1910796.35029515,299990.126195107743
1656374400,2022-06-28 00:00:00,GST/USDT,0.1674,0.1737,0.1518,0.1559,891127.66678489,143288.574577135832
1656288000,2022-06-27 00:00:00,GST/USDT,0.1716,0.1809,0.1621,0.1669,754122.15524552,129118.402831631489
1656201600,2022-06-26 00:00:00,GST/USDT,0.186,0.2055,0.1701,0.1701,1208617.35721642,227216.512974745283
1656115200,2022-06-25 00:00:00,GST/USDT,0.1712,0.2159,0.1682,0.1868,1462848.06971478,272301.380232772607
1656028800,2022-06-24 00:00:00,GST/USDT,0.1838,0.1888,0.1631,0.17,1004592.60299585,174029.429536515826
1655942400,2022-06-23 00:00:00,GST/USDT,0.1968,0.2017,0.1807,0.1838,683973.13037332,131224.054077362026
1655856000,2022-06-22 00:00:00,GST/USDT,0.2279,0.2282,0.1921,0.1963,944963.76441962,196647.582680607509
1655769600,2022-06-21 00:00:00,GST/USDT,0.238,0.2457,0.2186,0.2278,1716596.35590967,389386.64366907557
1655683200,2022-06-20 00:00:00,GST/USDT,0.2178,0.2672,0.2099,0.2392,1499948.8475066,361578.556708679877
1655596800,2022-06-19 00:00:00,GST/USDT,0.2192,0.2348,0.2055,0.2176,602002.14838619,130095.35315528364
1655510400,2022-06-18 00:00:00,GST/USDT,0.2472,0.2524,0.2114,0.2197,481112.03097852,109665.487856103774
1655424000,2022-06-17 00:00:00,GST/USDT,0.2353,0.2696,0.232,0.2474,681091.45095736,165881.167720041085
1655337600,2022-06-16 00:00:00,GST/USDT,0.2592,0.2821,0.2294,0.2351,918506.31242288,233622.689609558783
1655251200,2022-06-15 00:00:00,GST/USDT,0.25,0.2711,0.2095,0.2599,1911370.68107971,458047.708685430231
1655164800,2022-06-14 00:00:00,GST/USDT,0.2559,0.3208,0.2231,0.25,5870275.11630367,1541332.530631323817
1655078400,2022-06-13 00:00:00,GST/USDT,0.2001,0.2761,0.154,0.2559,2773756.42288551,594518.698754047405
1654992000,2022-06-12 00:00:00,GST/USDT,0.2933,0.2933,0.192,0.2001,1341712.8414885,304964.275700330182
1654905600,2022-06-11 00:00:00,GST/USDT,0.3685,0.3847,0.2647,0.2943,1080083.27831711,339557.878702283413
1654819200,2022-06-10 00:00:00,GST/USDT,0.4555,0.4589,0.3616,0.3685,1175008.95586869,471084.520182468018
1654732800,2022-06-09 00:00:00,GST/USDT,0.5553,0.5686,0.451,0.4555,473809.68970707,246039.998727055633
1654646400,2022-06-08 00:00:00,GST/USDT,0.5183,0.74,0.4994,0.5553,1084107.23829974,640507.247304356044
1654560000,2022-06-07 00:00:00,GST/USDT,0.6399,0.6399,0.5089,0.5183,747020.29128819,432620.547775240726
1654473600,2022-06-06 00:00:00,GST/USDT,0.656,0.7389,0.5925,0.6399,901976.08767304,580090.199014901446
1654387200,2022-06-05 00:00:00,GST/USDT,0.75,0.8989,0.65,0.6527,625455.99220459,505647.518141161839
1654300800,2022-06-04 00:00:00,GST/USDT,0.8725,0.8819,0.7294,0.75,396376.76347907,322295.123329886729
1654214400,2022-06-03 00:00:00,GST/USDT,0.9802,1.0084,0.8012,0.8693,571374.58873532,515948.700368720155
1654128000,2022-06-02 00:00:00,GST/USDT,0.9184,1.001,0.8089,0.98,1101809.88000088,997759.372962442198
1654041600,2022-06-01 00:00:00,GST/USDT,1.1449,1.5,0.751,0.9177,2577857.88054509,2648083.000755799423
1653955200,2022-05-31 00:00:00,GST/USDT,1.3948,1.45,1.1001,1.145,756428.75743071,906784.63362789114
1653868800,2022-05-30 00:00:00,GST/USDT,1.3941,1.6201,1.2847,1.398,542938.8099404,765832.470699750296
1653782400,2022-05-29 00:00:00,GST/USDT,1.8341,1.84,1.2114,1.3943,685488.10971084,967777.434690611627
1653696000,2022-05-28 00:00:00,GST/USDT,1.9478,2.0478,1.7282,1.8326,289280.25711249,548702.39654950812
1653609600,2022-05-27 00:00:00,GST/USDT,1.6322,2.1525,1.5101,1.9416,418098.46672573,751552.868973140315
1653523200,2022-05-26 00:00:00,GST/USDT,2.4291,2.46,1.5647,1.6357,528154.32866621,1030269.288601893084
1653436800,2022-05-25 00:00:00,GST/USDT,2.651,2.7234,2.3143,2.4173,233359.19968032,597301.157575966961
1653350400,2022-05-24 00:00:00,GST/USDT,2.6122,2.7796,2.525,2.646,201640.3075631,532002.511112849404
1653264000,2022-05-23 00:00:00,GST/USDT,2.92,2.9256,2.5521,2.6212,204669.47637295,575614.04562885728
1653177600,2022-05-22 00:00:00,GST/USDT,2.9243,2.9721,2.8097,2.9129,215899.53117349,628545.840304457756
1653091200,2022-05-21 00:00:00,GST/USDT,2.92,2.9574,2.8557,2.926,162668.77384607,472520.406452296505
1653004800,2022-05-20 00:00:00,GST/USDT,2.9949,3.0448,2.8,2.9269,167820.71438686,491445.877243195005
1652918400,2022-05-19 00:00:00,GST/USDT,2.89,3,2.8209,3,135236.49192162,394579.035459381653
1652832000,2022-05-18 00:00:00,GST/USDT,3.09,3.16,2.775,2.8825,140713.69108769,420367.571489894761
1652745600,2022-05-17 00:00:00,GST/USDT,3.1063,3.1909,2.9704,3.0846,121441.57931421,376373.869500276473
1652659200,2022-05-16 00:00:00,GST/USDT,3.1979,3.22,2.9681,3.1008,104997.60818249,321734.010133675813
1652572800,2022-05-15 00:00:00,GST/USDT,2.9911,3.1979,2.9316,3.1897,86420.32320542,260800.662990237336
1652486400,2022-05-14 00:00:00,GST/USDT,2.9146,3.07,2.6958,2.9815,128405.30529649,371275.249768036254
1652400000,2022-05-13 00:00:00,GST/USDT,2.5002,3.2064,2.4901,2.9163,168288.58187623,492789.345663603891
1652313600,2022-05-12 00:00:00,GST/USDT,2.7774,2.919,1.9404,2.5133,176480.07452546,427623.846396550579
1652227200,2022-05-11 00:00:00,GST/USDT,3.8647,4.0443,2.7369,2.7806,160597.09531529,532005.555878973618
1652140800,2022-05-10 00:00:00,GST/USDT,3.65,4.4154,3.3001,3.8634,180851.43381807,689858.097665294964
1652054400,2022-05-09 00:00:00,GST/USDT,4.7905,4.81,3.6526,3.6712,159721.13107449,655840.641925597249
1651968000,2022-05-08 00:00:00,GST/USDT,5.154,5.2238,4.67,4.7942,96791.87843734,470345.135739621176
1651881600,2022-05-07 00:00:00,GST/USDT,5.0463,5.3715,4.9098,5.1593,111319.00633841,572616.092171743339
1651795200,2022-05-06 00:00:00,GST/USDT,5.3009,5.5356,4.8172,5.0463,139839.38137197,715631.543643041585
1651708800,2022-05-05 00:00:00,GST/USDT,6.072,6.3562,5,5.2809,160522.57276466,918105.04749373015
1651622400,2022-05-04 00:00:00,GST/USDT,6.5653,6.7274,5.8982,6.088,185847.15101618,1174610.3354806259
1651536000,2022-05-03 00:00:00,GST/USDT,6.2265,6.957,5.9695,6.576,320028.81794285,2058157.670125117462
1651449600,2022-05-02 00:00:00,GST/USDT,5.938,6.8404,5.7,6.241,398415.35447606,2467951.93862171024
1651363200,2022-05-01 00:00:00,GST/USDT,4.95,6.8,4.6235,5.9243,433755.18175077,2462606.348070175256
1651276800,2022-04-30 00:00:00,GST/USDT,4.6429,6.24,3.815,4.9539,739045.47676221,3716957.639916062643
1651190400,2022-04-29 00:00:00,GST/USDT,5,8,4.3502,4.657,697707.91246966,4003674.134002486139
