https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GENS,Volume USDT
1663268400,2022-09-15 19:00:00,GENS/USDT,0.00285,0.00296,0.0028,0.002839,2757270.7932,7823.5499103832
1663264800,2022-09-15 18:00:00,GENS/USDT,0.002813,0.002903,0.002743,0.002851,2789866.5763,7922.6933767902
1663261200,2022-09-15 17:00:00,GENS/USDT,0.002856,0.002888,0.002811,0.002811,640468.3104,1821.9359310129
1663257600,2022-09-15 16:00:00,GENS/USDT,0.002866,0.00291,0.0028,0.002856,2140582.7999,6062.5933083885
1663254000,2022-09-15 15:00:00,GENS/USDT,0.002986,0.00301,0.002826,0.002866,2097254.1481,6070.3112138275
1663250400,2022-09-15 14:00:00,GENS/USDT,0.00315,0.003194,0.0029,0.002985,6530624.8047,19814.3678171986
1663246800,2022-09-15 13:00:00,GENS/USDT,0.003125,0.003167,0.00304,0.003167,855155.0898,2671.9306998833
1663243200,2022-09-15 12:00:00,GENS/USDT,0.003112,0.003177,0.003031,0.003122,1638044.4603,5102.0769564112
1663239600,2022-09-15 11:00:00,GENS/USDT,0.003109,0.003187,0.003068,0.003112,664050.9816,2062.9929773286
1663236000,2022-09-15 10:00:00,GENS/USDT,0.003117,0.003181,0.003073,0.003073,626269.6608,1948.7327658866
1663232400,2022-09-15 09:00:00,GENS/USDT,0.003081,0.00317,0.003081,0.003086,684146.949,2117.5194139386
1663228800,2022-09-15 08:00:00,GENS/USDT,0.003218,0.003236,0.003081,0.003081,861439.6249,2727.5628464225
1663225200,2022-09-15 07:00:00,GENS/USDT,0.003085,0.003236,0.00308,0.003212,874952.7773,2808.8436803981
1663221600,2022-09-15 06:00:00,GENS/USDT,0.003209,0.003226,0.003048,0.003086,812928.189,2552.5048805404
1663218000,2022-09-15 05:00:00,GENS/USDT,0.003387,0.0036,0.00305,0.003176,10542691.4786,34260.4802076083
1663214400,2022-09-15 04:00:00,GENS/USDT,0.003371,0.0036,0.00335,0.003356,2558180.2797,8740.3296298204
1663210800,2022-09-15 03:00:00,GENS/USDT,0.003387,0.003911,0.00331,0.00339,5377250.0859,19008.6119299828
1663207200,2022-09-15 02:00:00,GENS/USDT,0.003272,0.0034,0.00324,0.00335,871811.287,2894.9606400857
1663203600,2022-09-15 01:00:00,GENS/USDT,0.00335,0.003403,0.003236,0.00324,1525936.1645,5085.6730783574
1663200000,2022-09-15 00:00:00,GENS/USDT,0.003279,0.00335,0.003279,0.00335,592494.0498,1977.1690297298
1663196400,2022-09-14 23:00:00,GENS/USDT,0.003316,0.00335,0.003251,0.003279,319228.2535,1054.1037741131
1663192800,2022-09-14 22:00:00,GENS/USDT,0.003279,0.003361,0.003279,0.003315,991498.8738,3319.5080108529
1663189200,2022-09-14 21:00:00,GENS/USDT,0.003304,0.003382,0.00321,0.003252,1304220.4371,4262.4968669134
1663185600,2022-09-14 20:00:00,GENS/USDT,0.003297,0.00335,0.003261,0.003304,342777.4295,1128.5536368105
1663182000,2022-09-14 19:00:00,GENS/USDT,0.003341,0.003491,0.003261,0.003261,3025653.9672,10323.4825425797
1663178400,2022-09-14 18:00:00,GENS/USDT,0.003368,0.0035,0.003261,0.003341,1581754.3703,5326.6259305455
1663174800,2022-09-14 17:00:00,GENS/USDT,0.003387,0.003462,0.00335,0.003368,1092814.429,3679.467278825
1663171200,2022-09-14 16:00:00,GENS/USDT,0.003484,0.00356,0.003381,0.003414,1189787.8353,4128.8839711022
1663167600,2022-09-14 15:00:00,GENS/USDT,0.0037,0.00372,0.00342,0.003484,2908216.4244,10150.7102953391
1663164000,2022-09-14 14:00:00,GENS/USDT,0.004168,0.00443,0.003501,0.003706,15615396.8994,61512.7405018541
1663160400,2022-09-14 13:00:00,GENS/USDT,0.003492,0.0042,0.003492,0.004168,7472159.1857,28711.1002853506
1663156800,2022-09-14 12:00:00,GENS/USDT,0.003587,0.003855,0.003421,0.003491,6433064.0233,23496.9803913177
1663153200,2022-09-14 11:00:00,GENS/USDT,0.003791,0.0039,0.0034,0.003587,10656595.9038,38984.6431789649
1663149600,2022-09-14 10:00:00,GENS/USDT,0.002986,0.003825,0.002986,0.003767,19814107.9103,69178.3624239309
1663146000,2022-09-14 09:00:00,GENS/USDT,0.002986,0.003119,0.002925,0.002984,2273438.772,6827.3480497156
1663142400,2022-09-14 08:00:00,GENS/USDT,0.002948,0.003025,0.00289,0.002965,1629967.0937,4831.9869670554
1663138800,2022-09-14 07:00:00,GENS/USDT,0.002949,0.002986,0.00281,0.002948,3442684.5515,9999.2457996233
1663135200,2022-09-14 06:00:00,GENS/USDT,0.003071,0.003117,0.002921,0.002921,1281110.0463,3865.7081869222
1663131600,2022-09-14 05:00:00,GENS/USDT,0.002999,0.003071,0.00296,0.003043,409046.2245,1242.3269585031
1663128000,2022-09-14 04:00:00,GENS/USDT,0.002869,0.002999,0.002859,0.002999,1769001.875,5175.4926345158
1663124400,2022-09-14 03:00:00,GENS/USDT,0.002862,0.002869,0.002803,0.002869,307679.8271,872.5892636569
1663120800,2022-09-14 02:00:00,GENS/USDT,0.00288,0.002933,0.00282,0.002869,685156.6011,1976.6923140811
1663117200,2022-09-14 01:00:00,GENS/USDT,0.002875,0.002875,0.002869,0.00287,17837.6559,51.2065156767
1663113600,2022-09-14 00:00:00,GENS/USDT,0.0029,0.00299,0.0028,0.00292,1897048.9999,5489.3463327473
1663110000,2022-09-13 23:00:00,GENS/USDT,0.002929,0.002952,0.002856,0.0029,756234.085,2193.6824660096
1663106400,2022-09-13 22:00:00,GENS/USDT,0.002901,0.003028,0.002901,0.002969,866787.8491,2589.243564505
1663102800,2022-09-13 21:00:00,GENS/USDT,0.003,0.003091,0.00287,0.002901,3943530.2206,12057.2512189291
1663099200,2022-09-13 20:00:00,GENS/USDT,0.00297,0.00301,0.00293,0.00296,348241.0091,1040.0255766894
1663095600,2022-09-13 19:00:00,GENS/USDT,0.00308,0.003117,0.002803,0.002973,5984406.4311,17733.1105465752
1663092000,2022-09-13 18:00:00,GENS/USDT,0.00315,0.003198,0.003021,0.00308,1893390.0338,5805.2724673229
1663088400,2022-09-13 17:00:00,GENS/USDT,0.003239,0.003272,0.003117,0.003151,1750977.3126,5652.8923239805
1663084800,2022-09-13 16:00:00,GENS/USDT,0.003304,0.003306,0.003022,0.003239,3477929.256,11085.2880838645
1663081200,2022-09-13 15:00:00,GENS/USDT,0.003025,0.00335,0.003022,0.003304,3537304.3068,11364.0554392247
1663077600,2022-09-13 14:00:00,GENS/USDT,0.00328,0.003317,0.003021,0.003034,5766837.8234,18043.1780440341
1663074000,2022-09-13 13:00:00,GENS/USDT,0.003246,0.0035,0.003121,0.00328,4012140.33,13384.9765276042
1663070400,2022-09-13 12:00:00,GENS/USDT,0.003359,0.003506,0.003121,0.00325,8740923.3491,28962.7538345302
1663066800,2022-09-13 11:00:00,GENS/USDT,0.0035,0.003712,0.003359,0.003359,10071753.4242,35374.8778344145
1663063200,2022-09-13 10:00:00,GENS/USDT,0.00345,0.003726,0.003368,0.003487,10777235.0854,37498.0103245653
1663059600,2022-09-13 09:00:00,GENS/USDT,0.004,0.004179,0.00343,0.00343,23233521.9089,87366.3052947487
1663056000,2022-09-13 08:00:00,GENS/USDT,0.003982,0.0057,0.003804,0.004008,79819019.022,373024.5713345568
1663052400,2022-09-13 07:00:00,GENS/USDT,0.003462,0.0042,0.003462,0.003982,22777122.2617,87733.300016007
1663048800,2022-09-13 06:00:00,GENS/USDT,0.003303,0.00365,0.003269,0.003418,4770252.7698,16525.347625644
1663045200,2022-09-13 05:00:00,GENS/USDT,0.003375,0.003599,0.003198,0.003273,6389696.9832,21761.7196205657
1663041600,2022-09-13 04:00:00,GENS/USDT,0.003014,0.003552,0.003014,0.003347,8553562.4598,28302.6694370246
1663038000,2022-09-13 03:00:00,GENS/USDT,0.00306,0.003145,0.002862,0.003014,3899113.636,11548.8501808968
1663034400,2022-09-13 02:00:00,GENS/USDT,0.003482,0.003714,0.00305,0.003084,7518734.5621,25533.1987959499
1663030800,2022-09-13 01:00:00,GENS/USDT,0.003153,0.003496,0.003152,0.003448,2077589.3261,6941.4757181506
1663027200,2022-09-13 00:00:00,GENS/USDT,0.003145,0.003384,0.00312,0.003153,1830432.037,5934.0379141845
1663023600,2022-09-12 23:00:00,GENS/USDT,0.003083,0.003199,0.003083,0.003117,495775.5345,1558.1479325533
1663020000,2022-09-12 22:00:00,GENS/USDT,0.003221,0.003225,0.003004,0.003082,1059712.4702,3269.6795493088
1663016400,2022-09-12 21:00:00,GENS/USDT,0.003149,0.00325,0.002987,0.003223,5283077.2258,16561.836285611
1663012800,2022-09-12 20:00:00,GENS/USDT,0.002888,0.0034,0.002859,0.00315,16060276.5041,50036.4719658717
1663009200,2022-09-12 19:00:00,GENS/USDT,0.00277,0.002888,0.002741,0.002888,1299645.7012,3702.275515081
1663005600,2022-09-12 18:00:00,GENS/USDT,0.002733,0.002807,0.002726,0.00277,387419.2306,1065.5901140561
1663002000,2022-09-12 17:00:00,GENS/USDT,0.002791,0.002791,0.002726,0.002726,298002.6204,813.0734950209
1662998400,2022-09-12 16:00:00,GENS/USDT,0.002898,0.002898,0.002717,0.002757,1266650.0879,3615.1062456399
1662994800,2022-09-12 15:00:00,GENS/USDT,0.00274,0.002942,0.002699,0.002896,5081841.362,14285.3850152216
1662991200,2022-09-12 14:00:00,GENS/USDT,0.002714,0.00278,0.002706,0.002771,598536.6294,1651.8974825321
1662987600,2022-09-12 13:00:00,GENS/USDT,0.00276,0.002794,0.002714,0.002715,472896.9708,1293.7293385007
1662984000,2022-09-12 12:00:00,GENS/USDT,0.002702,0.002765,0.002702,0.002728,317018.4093,862.91588037
1662980400,2022-09-12 11:00:00,GENS/USDT,0.002585,0.002703,0.002585,0.002702,241514.6487,642.3153079982
1662976800,2022-09-12 10:00:00,GENS/USDT,0.002587,0.002628,0.002584,0.002584,86279.6638,223.2710342388
1662973200,2022-09-12 09:00:00,GENS/USDT,0.002624,0.002624,0.00258,0.002584,162450.5118,419.7041525662
1662969600,2022-09-12 08:00:00,GENS/USDT,0.002636,0.002636,0.002579,0.002624,346402.7713,896.2750997983
1662966000,2022-09-12 07:00:00,GENS/USDT,0.002653,0.002665,0.002632,0.002632,280440.7261,746.7072231002
1662962400,2022-09-12 06:00:00,GENS/USDT,0.002685,0.002685,0.002578,0.002609,653692.4894,1706.2441371241
1662958800,2022-09-12 05:00:00,GENS/USDT,0.002706,0.002706,0.002655,0.002655,79980.0481,213.4488206109
1662955200,2022-09-12 04:00:00,GENS/USDT,0.002707,0.002707,0.00267,0.00267,222710.3912,601.944612536
1662951600,2022-09-12 03:00:00,GENS/USDT,0.002707,0.002707,0.002707,0.002707,66.8257,0.1808971699
1662948000,2022-09-12 02:00:00,GENS/USDT,0.002747,0.002747,0.002673,0.002712,186210.043,505.6601068166
1662944400,2022-09-12 01:00:00,GENS/USDT,0.002722,0.002747,0.002722,0.002722,21192.3048,58.0991860887
1662940800,2022-09-12 00:00:00,GENS/USDT,0.002722,0.002739,0.002722,0.002739,33144.8047,90.3138840919
1662937200,2022-09-11 23:00:00,GENS/USDT,0.002687,0.002722,0.002687,0.002722,11595.5683,31.5599869126
1662933600,2022-09-11 22:00:00,GENS/USDT,0.002687,0.002722,0.002687,0.002722,72867.9858,195.8636547731
1662930000,2022-09-11 21:00:00,GENS/USDT,0.002695,0.002741,0.002687,0.002687,1023919.3939,2759.110610769
1662926400,2022-09-11 20:00:00,GENS/USDT,0.002722,0.002722,0.002634,0.00269,637858.7672,1686.7903888291
1662922800,2022-09-11 19:00:00,GENS/USDT,0.002724,0.002766,0.002634,0.002721,1370561.6819,3668.9899764852
1662919200,2022-09-11 18:00:00,GENS/USDT,0.002728,0.002728,0.002726,0.002726,15608.938,42.5648966166
1662915600,2022-09-11 17:00:00,GENS/USDT,0.00276,0.002784,0.002726,0.00273,74923.1257,206.4370632908
1662912000,2022-09-11 16:00:00,GENS/USDT,0.002696,0.002849,0.002647,0.002765,585613.7483,1625.2829131107
1662908400,2022-09-11 15:00:00,GENS/USDT,0.002831,0.002831,0.00265,0.002696,462536.9209,1266.6487210014
1662904800,2022-09-11 14:00:00,GENS/USDT,0.002695,0.002877,0.002695,0.00285,1968232.4187,5526.5866241758
1662901200,2022-09-11 13:00:00,GENS/USDT,0.002662,0.002719,0.002596,0.002719,473383.1544,1250.9228301381
1662897600,2022-09-11 12:00:00,GENS/USDT,0.002624,0.002663,0.00258,0.002662,470969.8951,1225.2836147238
1662894000,2022-09-11 11:00:00,GENS/USDT,0.002658,0.002674,0.0026,0.002624,218360.5536,577.2922292977
1662890400,2022-09-11 10:00:00,GENS/USDT,0.0027,0.0027,0.002658,0.002659,217547.2026,580.3232241932
1662886800,2022-09-11 09:00:00,GENS/USDT,0.002685,0.002738,0.002669,0.0027,88484.2074,239.9982215051
1662883200,2022-09-11 08:00:00,GENS/USDT,0.002856,0.002875,0.002673,0.002712,555153.7619,1519.0048054225
1662879600,2022-09-11 07:00:00,GENS/USDT,0.002739,0.002889,0.002584,0.002888,1463687.9964,4011.6847461102
1662876000,2022-09-11 06:00:00,GENS/USDT,0.002617,0.00285,0.002578,0.002739,2003298.3751,5444.0699674094
1662872400,2022-09-11 05:00:00,GENS/USDT,0.002578,0.002623,0.002578,0.002578,207073.4523,537.748927494
1662868800,2022-09-11 04:00:00,GENS/USDT,0.002578,0.002578,0.002578,0.002578,84.512,0.217871936
1662865200,2022-09-11 03:00:00,GENS/USDT,0.002632,0.002632,0.002578,0.002578,76585.4299,198.6021566742
1662861600,2022-09-11 02:00:00,GENS/USDT,0.002632,0.002634,0.002632,0.002632,508.7893,1.3392852978
1662858000,2022-09-11 01:00:00,GENS/USDT,0.002667,0.002667,0.002591,0.002632,216726.3783,566.9954547194
1662854400,2022-09-11 00:00:00,GENS/USDT,0.00264,0.002723,0.002578,0.002667,857454.2897,2245.6853751012
1662850800,2022-09-10 23:00:00,GENS/USDT,0.002743,0.002754,0.002578,0.002639,874477.9189,2324.6684696199
1662847200,2022-09-10 22:00:00,GENS/USDT,0.002704,0.002754,0.002678,0.002747,494121.1094,1344.5504743494
1662843600,2022-09-10 21:00:00,GENS/USDT,0.002674,0.002704,0.002637,0.00269,539233.8936,1441.2672687288
1662840000,2022-09-10 20:00:00,GENS/USDT,0.002657,0.002786,0.0026,0.002674,526297.9153,1413.6656767638
1662836400,2022-09-10 19:00:00,GENS/USDT,0.00259,0.002722,0.002557,0.002624,473511.2143,1243.0094833479
1662832800,2022-09-10 18:00:00,GENS/USDT,0.002696,0.002696,0.002554,0.002591,1955823.5494,5076.9204253468
1662829200,2022-09-10 17:00:00,GENS/USDT,0.002837,0.00295,0.002665,0.002696,2670412.9185,7588.3571939189
1662825600,2022-09-10 16:00:00,GENS/USDT,0.00263,0.002855,0.002604,0.002796,1870874.0035,5205.9688745092
1662822000,2022-09-10 15:00:00,GENS/USDT,0.002822,0.00317,0.002544,0.002594,10873067.2046,31093.2847529049
1662818400,2022-09-10 14:00:00,GENS/USDT,0.002456,0.0029,0.002456,0.002822,4050208.5209,10931.767001754
1662814800,2022-09-10 13:00:00,GENS/USDT,0.002577,0.002577,0.002448,0.002456,1151389.2916,2880.6192441738
1662811200,2022-09-10 12:00:00,GENS/USDT,0.002667,0.002667,0.002524,0.002604,1454930.5772,3748.3166703187
1662807600,2022-09-10 11:00:00,GENS/USDT,0.002685,0.002728,0.002668,0.002668,472409.4294,1274.6109814065
1662804000,2022-09-10 10:00:00,GENS/USDT,0.002669,0.002712,0.002669,0.002685,60875.1359,163.6823707097
1662800400,2022-09-10 09:00:00,GENS/USDT,0.002578,0.002705,0.002578,0.002668,1635033.0721,4311.7796693905
1662796800,2022-09-10 08:00:00,GENS/USDT,0.002629,0.002629,0.00255,0.002578,61030.9479,157.4210436244
1662793200,2022-09-10 07:00:00,GENS/USDT,0.002619,0.002629,0.002577,0.002629,450348.8631,1179.6717150901
1662789600,2022-09-10 06:00:00,GENS/USDT,0.002561,0.00262,0.002561,0.00262,58856.8041,153.1486003406
1662786000,2022-09-10 05:00:00,GENS/USDT,0.002575,0.002603,0.002518,0.0026,616312.1083,1569.5976107009
1662782400,2022-09-10 04:00:00,GENS/USDT,0.002526,0.002591,0.00252,0.002536,202599.7001,513.9266406724
1662778800,2022-09-10 03:00:00,GENS/USDT,0.002548,0.002558,0.002524,0.002524,316983.8966,807.8825604778
1662775200,2022-09-10 02:00:00,GENS/USDT,0.002549,0.002549,0.00252,0.00252,93395.6415,236.642159236
1662771600,2022-09-10 01:00:00,GENS/USDT,0.00252,0.002549,0.00252,0.002549,61701.4739,156.0581145813
1662768000,2022-09-10 00:00:00,GENS/USDT,0.00252,0.002549,0.00252,0.00252,53067.6441,135.1224393694
1662764400,2022-09-09 23:00:00,GENS/USDT,0.002548,0.002549,0.002492,0.002549,162225.9433,412.8167323284
1662760800,2022-09-09 22:00:00,GENS/USDT,0.002522,0.002549,0.00248,0.002548,137440.5754,349.0680047266
1662757200,2022-09-09 21:00:00,GENS/USDT,0.002569,0.002576,0.00249,0.00249,245642.8885,621.6255176317
1662753600,2022-09-09 20:00:00,GENS/USDT,0.002534,0.0026,0.002504,0.002569,464533.8417,1183.111183991
1662750000,2022-09-09 19:00:00,GENS/USDT,0.002507,0.002536,0.0025,0.002534,282126.9106,706.4543105067
1662746400,2022-09-09 18:00:00,GENS/USDT,0.002566,0.00259,0.002506,0.002506,168706.0554,430.4712734668
1662742800,2022-09-09 17:00:00,GENS/USDT,0.002506,0.002617,0.002506,0.002525,365548.8982,935.3782544836
1662739200,2022-09-09 16:00:00,GENS/USDT,0.00255,0.002643,0.002506,0.002506,2997891.0544,7562.1071711771
1662735600,2022-09-09 15:00:00,GENS/USDT,0.00263,0.00263,0.002523,0.002523,879212.8373,2255.4718889098
1662732000,2022-09-09 14:00:00,GENS/USDT,0.002572,0.002653,0.002566,0.00263,587609.1421,1533.6958734863
1662728400,2022-09-09 13:00:00,GENS/USDT,0.002728,0.002728,0.002522,0.002572,4034994.5032,10534.0653702631
1662724800,2022-09-09 12:00:00,GENS/USDT,0.002701,0.002858,0.002701,0.002728,1333715.9373,3719.2016858519
1662721200,2022-09-09 11:00:00,GENS/USDT,0.002765,0.00282,0.002701,0.002701,1708159.7484,4668.2770423483
1662717600,2022-09-09 10:00:00,GENS/USDT,0.002756,0.002883,0.002701,0.002765,1415445.8811,3887.303133602
1662714000,2022-09-09 09:00:00,GENS/USDT,0.002796,0.002877,0.002755,0.002789,233726.0567,656.5139763086
1662710400,2022-09-09 08:00:00,GENS/USDT,0.002791,0.002879,0.002773,0.002796,510343.18,1433.694523981
1662706800,2022-09-09 07:00:00,GENS/USDT,0.00282,0.002847,0.002792,0.002792,81565.4623,228.0376082624
1662703200,2022-09-09 06:00:00,GENS/USDT,0.002777,0.002881,0.002752,0.00282,695304.2886,1968.7109699331
1662699600,2022-09-09 05:00:00,GENS/USDT,0.002797,0.002848,0.002758,0.002777,307720.7792,863.8783215085
1662696000,2022-09-09 04:00:00,GENS/USDT,0.002816,0.002889,0.002729,0.002835,1061986.4945,3012.7354418124
1662692400,2022-09-09 03:00:00,GENS/USDT,0.002855,0.002855,0.002773,0.002846,225458.5086,632.5604588157
1662688800,2022-09-09 02:00:00,GENS/USDT,0.002739,0.002894,0.0027,0.002856,1888707.9578,5200.5071005725
1662685200,2022-09-09 01:00:00,GENS/USDT,0.002796,0.002855,0.002726,0.002767,480627.6497,1334.4245818257
1662681600,2022-09-09 00:00:00,GENS/USDT,0.002812,0.002855,0.002796,0.002796,232343.8677,654.380498629
1662678000,2022-09-08 23:00:00,GENS/USDT,0.002901,0.002909,0.002772,0.002812,491017.8096,1388.768225847
1662674400,2022-09-08 22:00:00,GENS/USDT,0.002877,0.00291,0.002824,0.002859,315284.2186,904.5951600918
1662670800,2022-09-08 21:00:00,GENS/USDT,0.002858,0.002917,0.002856,0.002877,273258.2448,790.1027116178
1662667200,2022-09-08 20:00:00,GENS/USDT,0.002739,0.002917,0.0027,0.002901,705133.1831,2002.6478169278
1662663600,2022-09-08 19:00:00,GENS/USDT,0.002789,0.002789,0.002706,0.002706,1157412.9712,3160.410984498
1662660000,2022-09-08 18:00:00,GENS/USDT,0.002896,0.002979,0.002733,0.002791,2023219.0247,5699.2892442073
1662656400,2022-09-08 17:00:00,GENS/USDT,0.003071,0.003152,0.002756,0.002896,5560920.3933,15984.3753727736
1662652800,2022-09-08 16:00:00,GENS/USDT,0.002921,0.003117,0.002841,0.003071,2047419.5507,6105.7897379573
1662649200,2022-09-08 15:00:00,GENS/USDT,0.00285,0.002945,0.002847,0.002888,763171.829,2215.5948057522
1662645600,2022-09-08 14:00:00,GENS/USDT,0.00295,0.00295,0.0028,0.002847,525903.1133,1494.1293798863
1662642000,2022-09-08 13:00:00,GENS/USDT,0.002901,0.003016,0.002873,0.00295,468097.2302,1366.1860059936
1662638400,2022-09-08 12:00:00,GENS/USDT,0.002954,0.003049,0.002821,0.002901,889012.6921,2620.2055544885
1662634800,2022-09-08 11:00:00,GENS/USDT,0.003,0.003012,0.002802,0.002919,1825362.515,5290.7598965602
1662631200,2022-09-08 10:00:00,GENS/USDT,0.003176,0.003286,0.003,0.003,1116337.493,3476.9318813622
