https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT
1663545600000.0,2022-09-19 00:00:00,AAVE/USDT,73.08,73.48,72.5,73.35,33.26735241990457,2440.1603
1663542000000.0,2022-09-18 23:00:00,AAVE/USDT,73.81,74.43,72.75,73.08,30.040443349753694,2195.3556
1663538400000.0,2022-09-18 22:00:00,AAVE/USDT,73.66,73.94,72.6,73.81,85.27723750169353,6294.3129
1663534800000.0,2022-09-18 21:00:00,AAVE/USDT,76.21,76.28,70.79,73.66,313.3704412163997,23082.8667
1663531200000.0,2022-09-18 20:00:00,AAVE/USDT,77.09,77.13,75.93,76.21,18.709687705025587,1425.8653
1663527600000.0,2022-09-18 19:00:00,AAVE/USDT,76.91,77.48,76.51,77.09,2.5060072642366062,193.1881
1663524000000.0,2022-09-18 18:00:00,AAVE/USDT,76.88,77.49,76.34,76.91,204.73972175269796,15746.532
1663520400000.0,2022-09-18 17:00:00,AAVE/USDT,77.91,77.91,76.71,76.88,21.603363683662852,1660.8666
1663516800000.0,2022-09-18 16:00:00,AAVE/USDT,78.23,78.47,76.75,77.91,222.425379283789,17329.1613
1663513200000.0,2022-09-18 15:00:00,AAVE/USDT,78.35,78.79,77.94,78.23,54.59968809919468,4271.3336
1663509600000.0,2022-09-18 14:00:00,AAVE/USDT,79.53,79.57,77.98,78.35,67.50075941289089,5288.6845
1663506000000.0,2022-09-18 13:00:00,AAVE/USDT,79.6,79.66,79.24,79.53,6.822194140575884,542.5691
1663502400000.0,2022-09-18 12:00:00,AAVE/USDT,79.42,79.65,78.79,79.6,12.562994974874373,1000.0144
1663498800000.0,2022-09-18 11:00:00,AAVE/USDT,79.23,79.68,79.16,79.42,9.150400402921179,726.7248
1663495200000.0,2022-09-18 10:00:00,AAVE/USDT,78.94,79.88,78.53,79.23,38.805173545374224,3074.5339
1663491600000.0,2022-09-18 09:00:00,AAVE/USDT,80.61,80.87,78.74,78.94,21.718329110717,1714.4449
1663488000000.0,2022-09-18 08:00:00,AAVE/USDT,80.47,80.79,80.34,80.61,17.86740851011041,1440.2918
1663484400000.0,2022-09-18 07:00:00,AAVE/USDT,80.66,80.7,79.94,80.47,25.31178824406611,2036.8396
1663480800000.0,2022-09-18 06:00:00,AAVE/USDT,81.63,82.03,80.59,80.66,136.07794569799157,10976.0471
1663477200000.0,2022-09-18 05:00:00,AAVE/USDT,80.92,81.64,80.92,81.63,32.991744456694846,2693.1161
1663473600000.0,2022-09-18 04:00:00,AAVE/USDT,80.71,81.04,80.58,80.92,4.056335887296095,328.2387
