https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMPBULL,Volume USDT
1659398400000.0,2022-08-02 00:00:00,COMPBULL/USDT,9.23e-06,9.81e-06,8.48e-06,8.63e-06,40023.17497103128,0.3454
1659312000000.0,2022-08-01 00:00:00,COMPBULL/USDT,9.33e-06,1.001e-05,9.23e-06,9.23e-06,0.0,0.0
1659225600000.0,2022-07-31 00:00:00,COMPBULL/USDT,9.94e-06,1.03e-05,9.23e-06,9.33e-06,2047813.5048231513,19.1061
1659139200000.0,2022-07-30 00:00:00,COMPBULL/USDT,9.59e-06,1.041e-05,8.47e-06,9.91e-06,4734994.954591322,46.9238
1659052800000.0,2022-07-29 00:00:00,COMPBULL/USDT,9.59e-06,1.004e-05,9.59e-06,9.59e-06,0.0,0.0
1658966400000.0,2022-07-28 00:00:00,COMPBULL/USDT,9.82e-06,1e-05,9.59e-06,9.59e-06,2801970.802919708,26.8709
1658880000000.0,2022-07-27 00:00:00,COMPBULL/USDT,6e-06,1e-05,6e-06,9.82e-06,7598065.17311609,74.613
1658793600000.0,2022-07-26 00:00:00,COMPBULL/USDT,6.85e-06,6.85e-06,5.17e-06,6e-06,3455833.333333333,20.735
1658707200000.0,2022-07-25 00:00:00,COMPBULL/USDT,1.139e-05,1.139e-05,6.85e-06,6.85e-06,8288627.737226278,56.7771
1658620800000.0,2022-07-24 00:00:00,COMPBULL/USDT,1.139e-05,1.139e-05,1.139e-05,1.139e-05,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,COMPBULL/USDT,9.21e-06,1.139e-05,7.2e-06,1.139e-05,4573432.835820896,52.0914
1658448000000.0,2022-07-22 00:00:00,COMPBULL/USDT,1.079e-05,1.439e-05,9e-06,9.21e-06,32112627.57871878,295.7573
1658361600000.0,2022-07-21 00:00:00,COMPBULL/USDT,9.01e-06,1.125e-05,9e-06,1.078e-05,1401675269.0166976,15110.0594
1658275200000.0,2022-07-20 00:00:00,COMPBULL/USDT,1.439e-05,1.439e-05,9.01e-06,9.01e-06,10855183.129855715,97.8052
1658188800000.0,2022-07-19 00:00:00,COMPBULL/USDT,1.112e-05,1.439e-05,9.03e-06,1.439e-05,36482126.476719946,524.9778
1658102400000.0,2022-07-18 00:00:00,COMPBULL/USDT,8.56e-06,1.112e-05,8.55e-06,1.112e-05,0.0,0.0
1658016000000.0,2022-07-17 00:00:00,COMPBULL/USDT,8.06e-06,1.201e-05,8.02e-06,8.56e-06,524053.73831775703,4.4859
1657929600000.0,2022-07-16 00:00:00,COMPBULL/USDT,8.28e-06,1.118e-05,8.02e-06,8.06e-06,89553.34987593051,0.7218
1657843200000.0,2022-07-15 00:00:00,COMPBULL/USDT,7.74e-06,1.213e-05,6.85e-06,8.28e-06,2040362.3188405798,16.8942
1657756800000.0,2022-07-14 00:00:00,COMPBULL/USDT,6e-06,8.42e-06,5.66e-06,7.74e-06,548074.9354005167,4.2421
1657670400000.0,2022-07-13 00:00:00,COMPBULL/USDT,8.54e-06,8.54e-06,6e-06,6e-06,80866.66666666667,0.4852
1657584000000.0,2022-07-12 00:00:00,COMPBULL/USDT,9.08e-06,9.08e-06,8.54e-06,8.54e-06,50000.0,0.427
1657497600000.0,2022-07-11 00:00:00,COMPBULL/USDT,9.08e-06,9.08e-06,9.08e-06,9.08e-06,1210000.0000000002,10.9868
1657411200000.0,2022-07-10 00:00:00,COMPBULL/USDT,8.51e-06,1.001e-05,7.89e-06,9.08e-06,5721024.22907489,51.9469
1657324800000.0,2022-07-09 00:00:00,COMPBULL/USDT,8.48e-06,1.151e-05,8.48e-06,8.51e-06,332397.1797884841,2.8287
1657238400000.0,2022-07-08 00:00:00,COMPBULL/USDT,8.49e-06,9.63e-06,6.43e-06,8.48e-06,12203714.62264151,103.4875
1657152000000.0,2022-07-07 00:00:00,COMPBULL/USDT,8.11e-06,8.49e-06,6.19e-06,8.49e-06,33597373.38044758,285.2417
1657065600000.0,2022-07-06 00:00:00,COMPBULL/USDT,7e-06,8.28e-06,6.02e-06,8.11e-06,10358224.414303329,84.0052
1656979200000.0,2022-07-05 00:00:00,COMPBULL/USDT,6.92e-06,9.98e-06,6.51e-06,7e-06,41694371.428571425,291.8606
1656892800000.0,2022-07-04 00:00:00,COMPBULL/USDT,7.21e-06,9.6e-06,5.79e-06,6.92e-06,0.0,0.0
1656806400000.0,2022-07-03 00:00:00,COMPBULL/USDT,5.91e-06,7.21e-06,5.79e-06,7.21e-06,1035936.1997226075,7.4691
1656720000000.0,2022-07-02 00:00:00,COMPBULL/USDT,7.01e-06,8.16e-06,5.5e-06,5.91e-06,5787986.463620981,34.207
1656633600000.0,2022-07-01 00:00:00,COMPBULL/USDT,7.99e-06,8.37e-06,7.01e-06,7.01e-06,36441141.22681883,255.4524
1656547200000.0,2022-06-30 00:00:00,COMPBULL/USDT,1.226e-05,1.226e-05,6.29e-06,7.99e-06,100718936.17021276,804.7443
1656460800000.0,2022-06-29 00:00:00,COMPBULL/USDT,1.226e-05,1.226e-05,1.226e-05,1.226e-05,0.0,0.0
1656374400000.0,2022-06-28 00:00:00,COMPBULL/USDT,1.294e-05,1.294e-05,7.21e-06,1.226e-05,1256125.611745514,15.4001
1656288000000.0,2022-06-27 00:00:00,COMPBULL/USDT,1.128e-05,1.298e-05,8.38e-06,1.294e-05,310587.32612055645,4.019
1656201600000.0,2022-06-26 00:00:00,COMPBULL/USDT,9.58e-06,1.215e-05,7.48e-06,1.128e-05,3220195.0354609927,36.3238
1656115200000.0,2022-06-25 00:00:00,COMPBULL/USDT,7.48e-06,1.169e-05,7.48e-06,9.58e-06,0.0,0.0
1656028800000.0,2022-06-24 00:00:00,COMPBULL/USDT,7.48e-06,7.48e-06,7.48e-06,7.48e-06,0.0,0.0
1655942400000.0,2022-06-23 00:00:00,COMPBULL/USDT,4.26e-06,7.72e-06,4.26e-06,7.48e-06,279999.99999999994,2.0944
1655856000000.0,2022-06-22 00:00:00,COMPBULL/USDT,4.44e-06,4.73e-06,4.26e-06,4.26e-06,40845.07042253521,0.174
1655769600000.0,2022-06-21 00:00:00,COMPBULL/USDT,3e-06,6.93e-06,3e-06,4.44e-06,63126846.846846856,280.2832
1655683200000.0,2022-06-20 00:00:00,COMPBULL/USDT,2.71e-06,3.01e-06,2.7e-06,3e-06,1290000.0,3.87
1655596800000.0,2022-06-19 00:00:00,COMPBULL/USDT,2.11e-06,2.91e-06,2.11e-06,2.71e-06,99630.99630996311,0.27
1655510400000.0,2022-06-18 00:00:00,COMPBULL/USDT,3.45e-06,3.45e-06,2.11e-06,2.11e-06,56946824.64454976,120.1578
1655424000000.0,2022-06-17 00:00:00,COMPBULL/USDT,3.01e-06,3.45e-06,2.38e-06,3.45e-06,10878550.724637682,37.531
1655337600000.0,2022-06-16 00:00:00,COMPBULL/USDT,5.49e-06,5.73e-06,3.01e-06,3.01e-06,118240398.67109634,355.9036
1655251200000.0,2022-06-15 00:00:00,COMPBULL/USDT,2.009e-05,2.104e-05,2.85e-06,5.49e-06,171905338615.66486,943760.309
1655164800000.0,2022-06-14 00:00:00,COMPBULL/USDT,2.125e-05,2.385e-05,1.6e-05,2.009e-05,63373439.52215032,1273.1724
1655078400000.0,2022-06-13 00:00:00,COMPBULL/USDT,7.736e-05,7.736e-05,1.78e-05,2.125e-05,11959593722.823528,254141.36661
1654992000000.0,2022-06-12 00:00:00,COMPBULL/USDT,0.00010785,0.00010785,7.4e-05,7.736e-05,54921701.52533609,4248.74283
1654905600000.0,2022-06-11 00:00:00,COMPBULL/USDT,0.0001643,0.00017375,0.0001049,0.00010785,11138796.476587852,1201.3192
1654819200000.0,2022-06-10 00:00:00,COMPBULL/USDT,0.000215,0.000215,0.0001513,0.0001643,3310192.331101643,543.8646
1654732800000.0,2022-06-09 00:00:00,COMPBULL/USDT,0.0002195,0.0002258,0.00021,0.000215,2576472.3255813955,553.94155
1654646400000.0,2022-06-08 00:00:00,COMPBULL/USDT,0.0002312,0.0002448,0.0002073,0.0002195,2792271.5261958996,612.9036
1654560000000.0,2022-06-07 00:00:00,COMPBULL/USDT,0.0002723,0.0002755,0.000217,0.0002312,2989873.702422145,691.2588
1654473600000.0,2022-06-06 00:00:00,COMPBULL/USDT,0.0002423,0.000292,0.0002364,0.0002723,69810.87036356959,19.0095
1654387200000.0,2022-06-05 00:00:00,COMPBULL/USDT,0.000241,0.0002586,0.0002202,0.0002423,0.0,0.0
1654300800000.0,2022-06-04 00:00:00,COMPBULL/USDT,0.00022065,0.00024545,0.00021465,0.000241,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,COMPBULL/USDT,0.0002569,0.0002633,0.0002158,0.00022065,7652219.805121233,1688.4623
1654128000000.0,2022-06-02 00:00:00,COMPBULL/USDT,0.000242,0.0002619,0.000235,0.0002569,159903.85363954847,41.0793
1654041600000.0,2022-06-01 00:00:00,COMPBULL/USDT,0.0003456,0.0004463,0.000242,0.000242,1921440.9090909092,464.9887
1653955200000.0,2022-05-31 00:00:00,COMPBULL/USDT,0.0003379,0.0004118,0.0003225,0.0003456,386538.28125,133.58763
1653868800000.0,2022-05-30 00:00:00,COMPBULL/USDT,0.0002542,0.0003483,0.0002513,0.0003379,8457875.614087008,2857.91617
1653782400000.0,2022-05-29 00:00:00,COMPBULL/USDT,0.0002625,0.0002688,0.0002413,0.0002542,19771.83320220299,5.026
1653696000000.0,2022-05-28 00:00:00,COMPBULL/USDT,0.0002392,0.0002688,0.0002336,0.0002625,31744.000000000004,8.3328
1653609600000.0,2022-05-27 00:00:00,COMPBULL/USDT,0.0002992,0.0003144,0.0002327,0.0002392,22779446.070234116,5448.8435
1653523200000.0,2022-05-26 00:00:00,COMPBULL/USDT,0.0004366,0.0004498,0.0002758,0.0002992,8908054.913101604,2665.29003
1653436800000.0,2022-05-25 00:00:00,COMPBULL/USDT,0.0005367,0.00055475,0.00042725,0.0004366,32487.574438845626,14.184075
1653350400000.0,2022-05-24 00:00:00,COMPBULL/USDT,0.0005,0.0005601,0.0004488,0.0005367,7561.319172722191,4.05816
1653264000000.0,2022-05-23 00:00:00,COMPBULL/USDT,0.000526,0.000635,0.0005,0.0005,4451964.2,2225.9821
1653177600000.0,2022-05-22 00:00:00,COMPBULL/USDT,0.0004953,0.0005761,0.0004788,0.000526,3187380.7034220533,1676.56225
1653091200000.0,2022-05-21 00:00:00,COMPBULL/USDT,0.0005549,0.0005549,0.0004192,0.0004953,1782904.5628911771,883.07263
1653004800000.0,2022-05-20 00:00:00,COMPBULL/USDT,0.0004538,0.0005549,0.000386,0.0005549,17904.883762840152,9.93542
1652918400000.0,2022-05-19 00:00:00,COMPBULL/USDT,0.0004448,0.000488,0.0003817,0.0004538,25538464.08109299,11589.355
1652832000000.0,2022-05-18 00:00:00,COMPBULL/USDT,0.00066675,0.0007045,0.0004215,0.0004307,69698.18899465985,30.01901
1652745600000.0,2022-05-17 00:00:00,COMPBULL/USDT,0.0005282,0.0006937,0.0005254,0.00066675,32067.191601049868,21.3808
1652659200000.0,2022-05-16 00:00:00,COMPBULL/USDT,0.00074875,0.00074875,0.0005084,0.0005282,231360.9049602423,122.20483
1652572800000.0,2022-05-15 00:00:00,COMPBULL/USDT,0.00064775,0.00075975,0.0005475,0.00074875,13273.188647746245,9.9383
1652486400000.0,2022-05-14 00:00:00,COMPBULL/USDT,0.0005735,0.00068975,0.0005215,0.00064775,17249.0930142802,11.1731
1652400000000.0,2022-05-13 00:00:00,COMPBULL/USDT,0.0004479,0.0007231,0.0004291,0.0005735,6965.823888404533,3.9949
1652313600000.0,2022-05-12 00:00:00,COMPBULL/USDT,0.000764,0.0009035,0.0003092,0.0004479,16590707.233757537,7430.97777
1652227200000.0,2022-05-11 00:00:00,COMPBULL/USDT,0.0016865,0.001898,0.0006955,0.000755,16080658.741721854,12140.89735
1652140800000.0,2022-05-10 00:00:00,COMPBULL/USDT,0.001301,0.0020555,0.0012275,0.0016865,582788.4672398458,982.87275
1652054400000.0,2022-05-09 00:00:00,COMPBULL/USDT,0.002532,0.002691,0.001301,0.001301,5766316.179861644,7501.97735
1651968000000.0,2022-05-08 00:00:00,COMPBULL/USDT,0.00261,0.002862,0.00245,0.002531,4488340.458316871,11359.9897
1651881600000.0,2022-05-07 00:00:00,COMPBULL/USDT,0.003145,0.003267,0.002483,0.00261,42876.59003831418,111.9079
1651795200000.0,2022-05-06 00:00:00,COMPBULL/USDT,0.003265,0.003298,0.002894,0.003145,33005.37360890302,103.8019
1651708800000.0,2022-05-05 00:00:00,COMPBULL/USDT,0.004509,0.004868,0.003028,0.003265,605273.9663093415,1976.2195
1651622400000.0,2022-05-04 00:00:00,COMPBULL/USDT,0.003428,0.004526,0.003392,0.004509,36759.58083832335,165.74895
1651536000000.0,2022-05-03 00:00:00,COMPBULL/USDT,0.003426,0.003702,0.003224,0.003428,34162.60210035006,117.1094
1651449600000.0,2022-05-02 00:00:00,COMPBULL/USDT,0.003564,0.003792,0.0032,0.003426,46760.10507880911,160.20012
1651363200000.0,2022-05-01 00:00:00,COMPBULL/USDT,0.003367,0.003785,0.003232,0.003564,69601.62457912459,248.06019
1651276800000.0,2022-04-30 00:00:00,COMPBULL/USDT,0.004735,0.004944,0.003333,0.003367,168315.4915354915,566.71826
1651190400000.0,2022-04-29 00:00:00,COMPBULL/USDT,0.00591,0.006,0.0045525,0.004735,338763.1573389652,1604.04355
1651104000000.0,2022-04-28 00:00:00,COMPBULL/USDT,0.0062475,0.00641,0.0058725,0.00591,4220.0,24.9402
1651017600000.0,2022-04-27 00:00:00,COMPBULL/USDT,0.0058375,0.00649,0.0057175,0.0062475,1831.3165266106444,11.44115
1650931200000.0,2022-04-26 00:00:00,COMPBULL/USDT,0.008045,0.008045,0.0055225,0.0058375,24227.331905781586,141.42705
1650844800000.0,2022-04-25 00:00:00,COMPBULL/USDT,0.007335,0.008045,0.006185,0.008045,133566.97638284648,1074.546325
1650758400000.0,2022-04-24 00:00:00,COMPBULL/USDT,0.0077375,0.0078825,0.007335,0.007335,4601.513292433538,33.7521
1650672000000.0,2022-04-23 00:00:00,COMPBULL/USDT,0.008535,0.00882,0.0076925,0.0077375,77497.22132471729,599.63475
1650585600000.0,2022-04-22 00:00:00,COMPBULL/USDT,0.0089775,0.0093725,0.0082425,0.008535,116412.88810779146,993.584
1650499200000.0,2022-04-21 00:00:00,COMPBULL/USDT,0.011035,0.01187,0.008275,0.0089775,90228.85547201337,810.02955
1650412800000.0,2022-04-20 00:00:00,COMPBULL/USDT,0.0102225,0.0116275,0.0098725,0.011035,8721.841866787494,96.245525
1650326400000.0,2022-04-19 00:00:00,COMPBULL/USDT,0.0097675,0.01052,0.00911,0.0102225,341033.70750794816,3486.217075
1650240000000.0,2022-04-18 00:00:00,COMPBULL/USDT,0.0103875,0.011585,0.00841,0.0097675,46003.34527770668,449.337675
1650153600000.0,2022-04-17 00:00:00,COMPBULL/USDT,0.010455,0.01176,0.0102225,0.0103875,50899.793020457284,528.7216
1650067200000.0,2022-04-16 00:00:00,COMPBULL/USDT,0.01139,0.01183,0.01021,0.010455,51777.95791487327,541.33855
1649980800000.0,2022-04-15 00:00:00,COMPBULL/USDT,0.01091,0.011685,0.009805,0.01139,103514.56979806848,1179.03095
1649894400000.0,2022-04-14 00:00:00,COMPBULL/USDT,0.011445,0.013095,0.00989,0.01091,88807.54812098992,968.89035
1649808000000.0,2022-04-13 00:00:00,COMPBULL/USDT,0.0078725,0.012,0.0077325,0.011445,325905.25557011797,3729.98565
1649721600000.0,2022-04-12 00:00:00,COMPBULL/USDT,0.0061725,0.0084125,0.0061725,0.0078725,198679.7586535408,1564.1064
1649635200000.0,2022-04-11 00:00:00,COMPBULL/USDT,0.0097675,0.0100975,0.0059625,0.0061725,186913.40623734304,1153.723
1649548800000.0,2022-04-10 00:00:00,COMPBULL/USDT,0.0101325,0.0109,0.0097,0.0097675,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,COMPBULL/USDT,0.0099225,0.01037,0.0097775,0.0101325,916.8221070811745,9.2897
1649376000000.0,2022-04-08 00:00:00,COMPBULL/USDT,0.0108625,0.01163,0.00962,0.0099225,107818.93675988913,1069.8334
1649289600000.0,2022-04-07 00:00:00,COMPBULL/USDT,0.009825,0.010995,0.0094025,0.0108625,142938.80552359033,1552.672775
1649203200000.0,2022-04-06 00:00:00,COMPBULL/USDT,0.0155,0.0155,0.0096925,0.009825,437197.2519083969,4295.463
1649116800000.0,2022-04-05 00:00:00,COMPBULL/USDT,0.018885,0.02084,0.01547,0.0155,196623.43548387097,3047.66325
1649030400000.0,2022-04-04 00:00:00,COMPBULL/USDT,0.02265,0.02323,0.01639,0.018885,206919.5366693143,3907.67545
1648944000000.0,2022-04-03 00:00:00,COMPBULL/USDT,0.01598,0.02393,0.015345,0.02265,620287.0728476822,14049.5022
1648857600000.0,2022-04-02 00:00:00,COMPBULL/USDT,0.018315,0.019625,0.0158,0.01598,276312.906758448,4415.48025
1648771200000.0,2022-04-01 00:00:00,COMPBULL/USDT,0.01541,0.018575,0.013415,0.018315,129901.47966147964,2379.1456
1648684800000.0,2022-03-31 00:00:00,COMPBULL/USDT,0.018515,0.02064,0.0146,0.01541,345736.1486048021,5327.79405
1648598400000.0,2022-03-30 00:00:00,COMPBULL/USDT,0.015055,0.01985,0.013435,0.018515,773527.9530110721,14321.87005
1648512000000.0,2022-03-29 00:00:00,COMPBULL/USDT,0.0094,0.01554,0.0094,0.015055,532494.6579209565,8016.707075
1648425600000.0,2022-03-28 00:00:00,COMPBULL/USDT,0.010245,0.012565,0.0094,0.0094,1075453.7526595744,10109.265275
1648339200000.0,2022-03-27 00:00:00,COMPBULL/USDT,0.0095125,0.0103625,0.008685,0.010245,461121.7911176183,4724.19275
1648252800000.0,2022-03-26 00:00:00,COMPBULL/USDT,0.0083075,0.0095125,0.0083075,0.0095125,114311.58475689882,1087.38895
1648166400000.0,2022-03-25 00:00:00,COMPBULL/USDT,0.00868,0.009695,0.0078525,0.0083075,2417891.934998495,20086.63725
1648080000000.0,2022-03-24 00:00:00,COMPBULL/USDT,0.0083775,0.0093225,0.0079075,0.00868,171145.36866359448,1485.5418
1647993600000.0,2022-03-23 00:00:00,COMPBULL/USDT,0.0079475,0.0083775,0.00767,0.0083775,90244.315129812,756.02175
1647907200000.0,2022-03-22 00:00:00,COMPBULL/USDT,0.00781,0.008665,0.0077175,0.0079475,33880.899653979235,269.26845
1647820800000.0,2022-03-21 00:00:00,COMPBULL/USDT,0.0081025,0.00855,0.007585,0.00781,351711.6101152369,2746.867675
1647734400000.0,2022-03-20 00:00:00,COMPBULL/USDT,0.00915,0.00915,0.00784,0.0081025,3859.219376735575,31.269325
1647648000000.0,2022-03-19 00:00:00,COMPBULL/USDT,0.0088925,0.01,0.0087525,0.00915,11462.243169398907,104.879525
1647561600000.0,2022-03-18 00:00:00,COMPBULL/USDT,0.007665,0.00922,0.00723,0.0088925,27336.910317683443,243.093475
1647475200000.0,2022-03-17 00:00:00,COMPBULL/USDT,0.0071475,0.0086925,0.0070025,0.007665,79875.97521200261,612.24935
1647388800000.0,2022-03-16 00:00:00,COMPBULL/USDT,0.0062925,0.00729,0.0061025,0.0071475,1374889.8635886672,9827.0253
1647302400000.0,2022-03-15 00:00:00,COMPBULL/USDT,0.0055725,0.00635,0.00522,0.0062925,1998202.3400874054,12573.688225
1647216000000.0,2022-03-14 00:00:00,COMPBULL/USDT,0.0053125,0.0057425,0.00529,0.0055725,42473.07312696276,236.6812
1647129600000.0,2022-03-13 00:00:00,COMPBULL/USDT,0.0058725,0.006265,0.0052225,0.0053125,294422.1882352941,1564.117875
1647043200000.0,2022-03-12 00:00:00,COMPBULL/USDT,0.0057925,0.006265,0.0057925,0.0058725,1198.488718603661,7.038125
1646956800000.0,2022-03-11 00:00:00,COMPBULL/USDT,0.0059075,0.0060925,0.0056075,0.0057925,323098.2218385844,1871.54645
1646870400000.0,2022-03-10 00:00:00,COMPBULL/USDT,0.0074675,0.0074675,0.00548,0.0059075,369890.0253914515,2185.125325
1646784000000.0,2022-03-09 00:00:00,COMPBULL/USDT,0.0061725,0.00784,0.00605,0.0074675,202649.31369266822,1513.28375
1646697600000.0,2022-03-08 00:00:00,COMPBULL/USDT,0.0058625,0.00676,0.0058,0.0061725,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,COMPBULL/USDT,0.00589,0.006515,0.0053275,0.0058625,23943.326226012796,140.36775
1646524800000.0,2022-03-06 00:00:00,COMPBULL/USDT,0.007395,0.007555,0.0058875,0.00589,427784.01103565365,2519.647825
1646438400000.0,2022-03-05 00:00:00,COMPBULL/USDT,0.0075725,0.007575,0.0068225,0.007395,62774.41176470588,464.216775
1646352000000.0,2022-03-04 00:00:00,COMPBULL/USDT,0.0094075,0.0094075,0.0072125,0.0075425,356084.44481272786,2685.766925
1646265600000.0,2022-03-03 00:00:00,COMPBULL/USDT,0.010545,0.010825,0.0091775,0.0094075,247683.85596598464,2330.085875
