https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMP,Volume USDT,tradecount
1663545600000,2022-09-19 00:00:00,COMP/USDT,49.55000000,49.55000000,49.13000000,49.33000000,1443.49800000,71195.63338000,429
1663459200000,2022-09-18 00:00:00,COMP/USDT,54.49000000,55.26000000,46.48000000,49.55000000,99943.65900000,5165202.81649000,30490
1663372800000,2022-09-17 00:00:00,COMP/USDT,53.96000000,56.02000000,53.12000000,54.49000000,80765.54900000,4389690.02725000,22842
1663286400000,2022-09-16 00:00:00,COMP/USDT,56.72000000,57.74000000,52.48000000,53.96000000,138128.93800000,7657273.54257000,41404
1663200000000,2022-09-15 00:00:00,COMP/USDT,59.86000000,60.17000000,53.16000000,56.70000000,224958.26700000,12669993.34497000,63619
1663113600000,2022-09-14 00:00:00,COMP/USDT,54.36000000,62.05000000,51.63000000,59.88000000,178503.39200000,10088249.39809000,53690
1663027200000,2022-09-13 00:00:00,COMP/USDT,54.94000000,57.98000000,51.68000000,54.40000000,145634.05100000,7966778.04414000,41780
1662940800000,2022-09-12 00:00:00,COMP/USDT,55.92000000,56.68000000,52.80000000,54.93000000,117394.45900000,6441875.62554000,30310
1662854400000,2022-09-11 00:00:00,COMP/USDT,54.02000000,57.05000000,54.01000000,55.90000000,107447.61000000,5970075.14626000,25166
1662768000000,2022-09-10 00:00:00,COMP/USDT,52.60000000,54.73000000,52.38000000,54.03000000,92275.77400000,4916355.90581000,20254
1662681600000,2022-09-09 00:00:00,COMP/USDT,48.58000000,53.07000000,48.51000000,52.57000000,91254.68000000,4654707.44442000,22880
1662595200000,2022-09-08 00:00:00,COMP/USDT,48.73000000,50.47000000,48.28000000,48.50000000,88097.11800000,4326500.61404000,17826
1662508800000,2022-09-07 00:00:00,COMP/USDT,44.61000000,49.08000000,43.90000000,48.68000000,81229.01300000,3752333.90526000,18640
1662422400000,2022-09-06 00:00:00,COMP/USDT,48.82000000,50.57000000,44.48000000,44.60000000,99906.13400000,4806541.87962000,26780
1662336000000,2022-09-05 00:00:00,COMP/USDT,48.59000000,49.20000000,46.61000000,48.79000000,69104.18800000,3315344.86861000,16189
1662249600000,2022-09-04 00:00:00,COMP/USDT,47.82000000,48.91000000,47.54000000,48.57000000,53665.41300000,2589389.61805000,12779
1662163200000,2022-09-03 00:00:00,COMP/USDT,46.16000000,48.49000000,45.80000000,47.83000000,75777.78200000,3576801.92328000,17399
1662076800000,2022-09-02 00:00:00,COMP/USDT,48.19000000,48.88000000,45.38000000,46.18000000,297007.81000000,14073430.80183000,53112
1661990400000,2022-09-01 00:00:00,COMP/USDT,46.42000000,49.15000000,45.09000000,48.17000000,191883.37400000,9129652.32259000,36081
1661904000000,2022-08-31 00:00:00,COMP/USDT,47.68000000,49.32000000,46.22000000,46.47000000,153412.81700000,7405837.92342000,26817
1661817600000,2022-08-30 00:00:00,COMP/USDT,49.55000000,54.14000000,46.04000000,47.56000000,448850.36900000,22576445.08015000,95074
1661731200000,2022-08-29 00:00:00,COMP/USDT,43.98000000,49.99000000,43.32000000,49.52000000,191438.50900000,8819399.14373000,40483
1661644800000,2022-08-28 00:00:00,COMP/USDT,46.30000000,47.77000000,43.75000000,43.94000000,150022.54100000,6926414.72696000,33066
1661558400000,2022-08-27 00:00:00,COMP/USDT,46.21000000,46.93000000,45.22000000,46.26000000,68665.33600000,3174142.45770000,19412
1661472000000,2022-08-26 00:00:00,COMP/USDT,51.75000000,54.60000000,45.68000000,46.25000000,200421.17000000,10123216.41777000,43868
1661385600000,2022-08-25 00:00:00,COMP/USDT,50.59000000,52.75000000,50.09000000,51.75000000,73539.38200000,3779021.03291000,18279
1661299200000,2022-08-24 00:00:00,COMP/USDT,50.91000000,52.42000000,49.56000000,50.59000000,77184.42600000,3928709.44582000,18890
1661212800000,2022-08-23 00:00:00,COMP/USDT,50.82000000,52.58000000,48.84000000,50.86000000,205764.18600000,10479667.09632000,43902
1661126400000,2022-08-22 00:00:00,COMP/USDT,50.98000000,52.94000000,47.86000000,50.82000000,215475.03100000,10827157.18811000,47372
1661040000000,2022-08-21 00:00:00,COMP/USDT,49.43000000,51.77000000,49.25000000,50.96000000,66662.79900000,3365134.96578000,19135
1660953600000,2022-08-20 00:00:00,COMP/USDT,49.98000000,52.25000000,48.08000000,49.44000000,108332.85000000,5459665.24425000,29861
1660867200000,2022-08-19 00:00:00,COMP/USDT,56.06000000,56.24000000,49.50000000,49.97000000,159711.78300000,8324812.26493000,41074
1660780800000,2022-08-18 00:00:00,COMP/USDT,58.64000000,59.92000000,55.00000000,56.07000000,54422.08200000,3169328.00483000,18088
1660694400000,2022-08-17 00:00:00,COMP/USDT,61.14000000,63.39000000,57.97000000,58.66000000,67988.80000000,4114789.97890000,21894
1660608000000,2022-08-16 00:00:00,COMP/USDT,61.42000000,62.77000000,59.82000000,61.13000000,105685.84800000,6481440.15547000,29455
1660521600000,2022-08-15 00:00:00,COMP/USDT,62.90000000,64.66000000,60.46000000,61.46000000,110690.72400000,6936055.44759000,31534
1660435200000,2022-08-14 00:00:00,COMP/USDT,65.56000000,68.28000000,62.21000000,62.81000000,88417.80800000,5733982.98744000,32417
1660348800000,2022-08-13 00:00:00,COMP/USDT,65.29000000,66.69000000,63.85000000,65.53000000,82222.15400000,5389582.25628000,26837
1660262400000,2022-08-12 00:00:00,COMP/USDT,63.56000000,65.56000000,62.14000000,65.27000000,62118.52500000,3995129.70655000,22885
1660176000000,2022-08-11 00:00:00,COMP/USDT,66.51000000,66.61000000,63.06000000,63.55000000,130827.98900000,8471737.11086000,35934
1660089600000,2022-08-10 00:00:00,COMP/USDT,58.86000000,71.50000000,57.64000000,66.49000000,259585.97600000,16881283.34311000,84588
1660003200000,2022-08-09 00:00:00,COMP/USDT,62.81000000,65.25000000,58.26000000,58.83000000,106538.05100000,6576928.72623000,35105
1659916800000,2022-08-08 00:00:00,COMP/USDT,62.82000000,65.28000000,61.76000000,62.75000000,74548.55700000,4758575.61497000,26542
1659830400000,2022-08-07 00:00:00,COMP/USDT,64.94000000,66.49000000,62.45000000,62.81000000,107850.22000000,6920523.32383000,37541
1659744000000,2022-08-06 00:00:00,COMP/USDT,61.13000000,65.57000000,60.08000000,64.95000000,129167.37100000,8195194.10331000,43759
1659657600000,2022-08-05 00:00:00,COMP/USDT,56.91000000,61.45000000,56.67000000,61.19000000,102917.78500000,6098029.80946000,27967
1659571200000,2022-08-04 00:00:00,COMP/USDT,56.56000000,58.29000000,55.82000000,56.86000000,55223.57200000,3140447.39454000,20757
1659484800000,2022-08-03 00:00:00,COMP/USDT,56.41000000,59.39000000,54.50000000,56.58000000,71222.19700000,4095920.23553000,25326
1659398400000,2022-08-02 00:00:00,COMP/USDT,58.55000000,59.33000000,54.17000000,56.39000000,81655.48400000,4602842.97104000,30853
1659312000000,2022-08-01 00:00:00,COMP/USDT,57.00000000,62.23000000,56.66000000,58.62000000,115682.33600000,6848941.13674000,36264
1659225600000,2022-07-31 00:00:00,COMP/USDT,58.11000000,62.50000000,56.90000000,57.00000000,159693.61300000,9617378.20678000,56235
1659139200000,2022-07-30 00:00:00,COMP/USDT,57.30000000,61.72000000,56.57000000,58.08000000,126535.21800000,7475011.22036000,50720
1659052800000,2022-07-29 00:00:00,COMP/USDT,57.95000000,59.92000000,55.40000000,57.27000000,113886.63800000,6579834.99112000,42117
1658966400000,2022-07-28 00:00:00,COMP/USDT,55.35000000,60.96000000,53.13000000,57.92000000,164147.47000000,9337952.86922000,52965
1658880000000,2022-07-27 00:00:00,COMP/USDT,49.34000000,57.43000000,47.77000000,55.32000000,166975.55600000,8702938.60772000,50868
1658793600000,2022-07-26 00:00:00,COMP/USDT,49.95000000,50.70000000,46.58000000,49.35000000,114873.98300000,5615716.99982000,35163
1658707200000,2022-07-25 00:00:00,COMP/USDT,55.02000000,55.75000000,49.82000000,49.94000000,169904.56900000,9004001.73936000,52977
1658620800000,2022-07-24 00:00:00,COMP/USDT,55.75000000,56.89000000,54.57000000,54.99000000,77118.64400000,4295852.60139000,25637
1658534400000,2022-07-23 00:00:00,COMP/USDT,55.90000000,57.93000000,53.70000000,55.71000000,96470.31700000,5369694.38280000,33053
1658448000000,2022-07-22 00:00:00,COMP/USDT,57.89000000,61.37000000,54.70000000,55.92000000,113164.83800000,6581321.48882000,37989
1658361600000,2022-07-21 00:00:00,COMP/USDT,56.08000000,59.34000000,54.00000000,57.86000000,83536.00700000,4721676.68554000,32239
1658275200000,2022-07-20 00:00:00,COMP/USDT,61.11000000,62.49000000,55.11000000,56.05000000,109035.88900000,6453965.83499000,44320
1658188800000,2022-07-19 00:00:00,COMP/USDT,57.55000000,63.88000000,55.12000000,61.09000000,206400.31600000,12378382.19633000,75311
1658102400000,2022-07-18 00:00:00,COMP/USDT,54.94000000,58.70000000,54.44000000,57.54000000,187664.44400000,10709069.04511000,58742
1658016000000,2022-07-17 00:00:00,COMP/USDT,55.95000000,56.45000000,53.58000000,54.89000000,129345.24000000,7115736.08654000,39120
1657929600000,2022-07-16 00:00:00,COMP/USDT,55.18000000,58.18000000,52.83000000,55.95000000,184908.89900000,10179341.57042000,52468
1657843200000,2022-07-15 00:00:00,COMP/USDT,55.14000000,59.80000000,54.05000000,55.19000000,233751.18900000,13290865.33681000,79857
1657756800000,2022-07-14 00:00:00,COMP/USDT,49.38000000,55.86000000,46.70000000,55.10000000,200742.15800000,10378277.21055000,66253
1657670400000,2022-07-13 00:00:00,COMP/USDT,45.90000000,49.57000000,43.75000000,49.42000000,143182.89600000,6662233.30807000,44419
1657584000000,2022-07-12 00:00:00,COMP/USDT,48.69000000,50.40000000,45.80000000,45.88000000,156035.08700000,7552313.53804000,41792
1657497600000,2022-07-11 00:00:00,COMP/USDT,53.51000000,55.27000000,48.25000000,48.67000000,203283.28600000,10769314.03185000,57647
1657411200000,2022-07-10 00:00:00,COMP/USDT,55.08000000,58.76000000,51.74000000,53.50000000,348164.73500000,19185573.22846000,103795
1657324800000,2022-07-09 00:00:00,COMP/USDT,46.91000000,56.01000000,46.91000000,55.08000000,273188.29900000,14244944.56886000,78763
1657238400000,2022-07-08 00:00:00,COMP/USDT,48.28000000,50.26000000,46.10000000,46.92000000,157142.59900000,7516565.71281000,38474
1657152000000,2022-07-07 00:00:00,COMP/USDT,46.31000000,50.70000000,45.79000000,48.27000000,319025.74000000,15463235.67421000,69684
1657065600000,2022-07-06 00:00:00,COMP/USDT,45.93000000,47.30000000,45.45000000,46.30000000,107734.90800000,4990740.95633000,31832
1656979200000,2022-07-05 00:00:00,COMP/USDT,49.39000000,50.47000000,44.96000000,45.95000000,158216.67000000,7466201.11399000,45015
1656892800000,2022-07-04 00:00:00,COMP/USDT,49.46000000,50.02000000,47.26000000,49.35000000,146126.01400000,7103012.64355000,32776
1656806400000,2022-07-03 00:00:00,COMP/USDT,47.50000000,50.68000000,45.90000000,49.45000000,201048.81600000,9689088.03794000,41289
1656720000000,2022-07-02 00:00:00,COMP/USDT,47.53000000,47.98000000,45.40000000,47.50000000,198353.23100000,9262516.14113000,39288
1656633600000,2022-07-01 00:00:00,COMP/USDT,47.58000000,49.67000000,45.25000000,47.51000000,227424.72000000,10760358.59387000,45507
1656547200000,2022-06-30 00:00:00,COMP/USDT,49.76000000,50.50000000,42.95000000,47.48000000,243838.81400000,11321381.42312000,54449
1656460800000,2022-06-29 00:00:00,COMP/USDT,46.65000000,51.75000000,46.18000000,49.73000000,236715.03400000,11396345.92692000,43220
1656374400000,2022-06-28 00:00:00,COMP/USDT,49.70000000,51.90000000,45.91000000,46.66000000,132818.54800000,6588792.64041000,25281
1656288000000,2022-06-27 00:00:00,COMP/USDT,50.70000000,53.90000000,48.00000000,49.70000000,145545.69300000,7372941.44760000,21928
1656201600000,2022-06-26 00:00:00,COMP/USDT,55.10000000,55.40000000,50.10000000,50.60000000,186757.34800000,9915629.54750000,26865
1656115200000,2022-06-25 00:00:00,COMP/USDT,46.40000000,56.70000000,45.60000000,55.10000000,298008.16700000,15081407.15870000,45058
1656028800000,2022-06-24 00:00:00,COMP/USDT,43.10000000,47.50000000,41.50000000,46.40000000,183656.88000000,8042438.90420000,27340
1655942400000,2022-06-23 00:00:00,COMP/USDT,39.60000000,44.70000000,39.50000000,43.10000000,215212.59500000,9129594.27030000,30083
1655856000000,2022-06-22 00:00:00,COMP/USDT,39.40000000,42.10000000,37.20000000,39.50000000,230762.88000000,9033170.16160000,31941
1655769600000,2022-06-21 00:00:00,COMP/USDT,34.90000000,44.70000000,34.00000000,39.40000000,569457.44600000,23439677.26620000,80793
1655683200000,2022-06-20 00:00:00,COMP/USDT,32.00000000,35.50000000,30.10000000,34.80000000,207830.33500000,6878238.14800000,26493
1655596800000,2022-06-19 00:00:00,COMP/USDT,28.80000000,32.70000000,27.20000000,32.00000000,141475.89100000,4174973.76220000,19119
1655510400000,2022-06-18 00:00:00,COMP/USDT,32.30000000,33.10000000,26.20000000,28.80000000,155344.23500000,4573294.75820000,20001
1655424000000,2022-06-17 00:00:00,COMP/USDT,30.20000000,33.10000000,29.80000000,32.30000000,97899.70700000,3088374.81320000,15718
1655337600000,2022-06-16 00:00:00,COMP/USDT,35.60000000,36.30000000,29.30000000,30.20000000,159850.13400000,5165327.67940000,23375
1655251200000,2022-06-15 00:00:00,COMP/USDT,35.10000000,35.70000000,29.40000000,35.60000000,351111.93200000,11270090.10360000,44104
1655164800000,2022-06-14 00:00:00,COMP/USDT,35.70000000,37.20000000,32.40000000,35.10000000,213237.07500000,7459201.68202080,28275
1655078400000,2022-06-13 00:00:00,COMP/USDT,41.20000000,41.40000000,33.50000000,35.80000000,237042.51700000,8594637.45880000,34564
1654992000000,2022-06-12 00:00:00,COMP/USDT,45.60000000,45.80000000,40.60000000,41.10000000,130989.83700000,5652685.32340000,19624
1654905600000,2022-06-11 00:00:00,COMP/USDT,51.50000000,52.70000000,44.70000000,45.50000000,198557.16400000,9790382.35240000,26047
1654819200000,2022-06-10 00:00:00,COMP/USDT,55.30000000,55.80000000,50.30000000,51.40000000,84731.90300000,4494580.50689520,14509
1654732800000,2022-06-09 00:00:00,COMP/USDT,55.50000000,56.90000000,54.70000000,55.40000000,46068.36100000,2568398.89980000,8527
1654646400000,2022-06-08 00:00:00,COMP/USDT,57.20000000,58.50000000,54.90000000,55.40000000,67652.03800000,3811063.26430000,12212
1654560000000,2022-06-07 00:00:00,COMP/USDT,59.50000000,59.70000000,54.60000000,57.30000000,93508.17300000,5326903.27590000,19004
1654473600000,2022-06-06 00:00:00,COMP/USDT,58.00000000,61.80000000,57.80000000,59.50000000,86172.71600000,5156180.23920000,16346
1654387200000,2022-06-05 00:00:00,COMP/USDT,58.00000000,59.30000000,56.70000000,58.00000000,47369.64000000,2739428.74600000,8939
1654300800000,2022-06-04 00:00:00,COMP/USDT,55.90000000,58.40000000,54.90000000,58.00000000,58368.56600000,3284029.30080000,16428
1654214400000,2022-06-03 00:00:00,COMP/USDT,58.80000000,59.30000000,55.00000000,55.90000000,96821.56200000,5496838.65650000,31720
1654128000000,2022-06-02 00:00:00,COMP/USDT,56.70000000,59.30000000,56.10000000,58.80000000,150141.85800000,8682210.62490000,43043
1654041600000,2022-06-01 00:00:00,COMP/USDT,63.80000000,70.10000000,55.80000000,56.70000000,191471.62800000,12107326.44300000,39377
1653955200000,2022-05-31 00:00:00,COMP/USDT,63.20000000,67.90000000,61.70000000,63.70000000,158516.98200000,10151059.74410000,38774
1653868800000,2022-05-30 00:00:00,COMP/USDT,57.00000000,64.00000000,56.30000000,63.20000000,133625.96400000,8056683.53860000,37868
1653782400000,2022-05-29 00:00:00,COMP/USDT,56.90000000,57.80000000,55.20000000,57.00000000,124059.29400000,7014973.27800000,32043
1653696000000,2022-05-28 00:00:00,COMP/USDT,56.00000000,58.30000000,54.80000000,56.90000000,108183.47100000,6139774.02130000,31287
1653609600000,2022-05-27 00:00:00,COMP/USDT,59.10000000,60.30000000,54.30000000,56.00000000,154039.49700000,8824732.06760000,43630
1653523200000,2022-05-26 00:00:00,COMP/USDT,65.70000000,67.30000000,57.70000000,59.20000000,129258.43800000,7967833.21990000,43452
1653436800000,2022-05-25 00:00:00,COMP/USDT,70.40000000,72.10000000,65.00000000,65.70000000,131963.75900000,9073386.15070000,30936
1653350400000,2022-05-24 00:00:00,COMP/USDT,69.00000000,71.30000000,65.10000000,70.40000000,69486.98900000,4748812.27210000,17752
1653264000000,2022-05-23 00:00:00,COMP/USDT,70.40000000,75.20000000,68.30000000,69.00000000,93412.62100000,6779188.30190000,21426
1653177600000,2022-05-22 00:00:00,COMP/USDT,68.10000000,73.00000000,67.30000000,70.50000000,68150.97300000,4772277.43290000,15161
1653091200000,2022-05-21 00:00:00,COMP/USDT,65.70000000,69.20000000,64.40000000,68.20000000,48353.69400000,3235431.83570000,12401
1653004800000,2022-05-20 00:00:00,COMP/USDT,67.40000000,69.20000000,62.90000000,65.80000000,56853.64100000,3784349.04490000,14785
1652918400000,2022-05-19 00:00:00,COMP/USDT,64.40000000,68.40000000,61.40000000,67.30000000,60720.23300000,3984217.68410000,15937
1652832000000,2022-05-18 00:00:00,COMP/USDT,74.00000000,75.50000000,63.70000000,64.30000000,80941.59600000,5513778.54460000,22368
1652745600000,2022-05-17 00:00:00,COMP/USDT,66.90000000,75.20000000,66.70000000,74.00000000,68532.65800000,4819003.63560000,21162
1652659200000,2022-05-16 00:00:00,COMP/USDT,74.80000000,74.80000000,65.80000000,66.90000000,70968.98600000,4870650.55220000,23319
1652572800000,2022-05-15 00:00:00,COMP/USDT,71.30000000,75.30000000,67.50000000,74.90000000,67900.49600000,4817801.46620000,22817
1652486400000,2022-05-14 00:00:00,COMP/USDT,68.30000000,73.10000000,63.90000000,71.20000000,85036.62600000,5828176.63380000,26554
1652400000000,2022-05-13 00:00:00,COMP/USDT,61.00000000,75.90000000,60.20000000,68.40000000,130909.11200000,9102179.37620000,45296
1652313600000,2022-05-12 00:00:00,COMP/USDT,69.00000000,73.70000000,53.60000000,61.00000000,249505.48975000,15492266.73653000,75744
1652227200000,2022-05-11 00:00:00,COMP/USDT,88.00000000,90.90000000,66.10000000,68.90000000,302514.99800000,23808973.46590000,97559
1652140800000,2022-05-10 00:00:00,COMP/USDT,79.60000000,95.40000000,76.50000000,87.90000000,188453.43000000,16280126.98660000,69425
1652054400000,2022-05-09 00:00:00,COMP/USDT,97.50000000,99.60000000,79.00000000,79.70000000,154352.69295000,13516460.94569190,57658
1651968000000,2022-05-08 00:00:00,COMP/USDT,98.40000000,101.60000000,94.80000000,97.50000000,68362.13300000,6736481.63380000,23525
1651881600000,2022-05-07 00:00:00,COMP/USDT,103.20000000,103.80000000,95.70000000,98.50000000,47386.29400000,4776339.77170000,19519
1651795200000,2022-05-06 00:00:00,COMP/USDT,104.60000000,105.60000000,100.20000000,103.10000000,49360.89300000,5077146.46030000,22481
1651708800000,2022-05-05 00:00:00,COMP/USDT,115.70000000,117.20000000,101.60000000,104.60000000,67213.45100000,7271394.01410000,29213
1651622400000,2022-05-04 00:00:00,COMP/USDT,102.90000000,115.80000000,102.60000000,115.60000000,48062.86800000,5222118.99460000,20516
1651536000000,2022-05-03 00:00:00,COMP/USDT,104.40000000,106.70000000,100.70000000,103.00000000,32293.99000000,3365446.59330000,13830
