https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume USDT
1663394400,2022-09-17 06:00:00,MKR/USDT,670,671.28,669.12,670.34,3.87221623,2593.7219128602
1663390800,2022-09-17 05:00:00,MKR/USDT,673,673,668,670,3.89375931,2608.4344922523
1663387200,2022-09-17 04:00:00,MKR/USDT,677,680.09,673.17,673.17,12.07074535,8181.3304974445
1663383600,2022-09-17 03:00:00,MKR/USDT,674.45,676.71,674.45,676.31,6.06815313,4102.2094770906
1663380000,2022-09-17 02:00:00,MKR/USDT,675.7,676.08,674.1,675.27,5.3993,3645.687358
1663376400,2022-09-17 01:00:00,MKR/USDT,673.48,676.52,673.03,676.52,4.90608383,3309.8162485606
1663372800,2022-09-17 00:00:00,MKR/USDT,669.32,678,669.32,672.99,6.32198497,4266.5666875315
1663369200,2022-09-16 23:00:00,MKR/USDT,666.92,670,665.85,670,7.1985,4801.586723
1663365600,2022-09-16 22:00:00,MKR/USDT,667.01,670.53,666.85,667.25,6.89967448,4613.02766678
1663362000,2022-09-16 21:00:00,MKR/USDT,666.17,671.3,666.17,668,10.14061298,6782.6682387142
1663358400,2022-09-16 20:00:00,MKR/USDT,661.69,666,661.69,666,5.57693078,3702.7499161708
1663354800,2022-09-16 19:00:00,MKR/USDT,661.64,663.35,660.43,662.04,12.7442,8438.611774
1663351200,2022-09-16 18:00:00,MKR/USDT,659.14,662.96,654.8,660.6,12.17291144,8029.6891859328
1663347600,2022-09-16 17:00:00,MKR/USDT,659.01,661.29,651.5,658.43,20.69339274,13564.4111872273
1663344000,2022-09-16 16:00:00,MKR/USDT,664.55,664.55,652.18,658.77,20.23093455,13317.3219985816
1663340400,2022-09-16 15:00:00,MKR/USDT,665.06,668,663.1,664.32,9.02436258,6002.6786206816
1663336800,2022-09-16 14:00:00,MKR/USDT,658.71,669.92,657.24,664.85,29.9749701,19872.5987462784
1663333200,2022-09-16 13:00:00,MKR/USDT,665.07,666.81,655.94,657.3,23.08001196,15298.7147696374
1663329600,2022-09-16 12:00:00,MKR/USDT,670.91,670.91,663.2,665,4.7808,3186.090901
1663326000,2022-09-16 11:00:00,MKR/USDT,667.92,671.73,667.91,670.2,11.1504,7473.745588
1663322400,2022-09-16 10:00:00,MKR/USDT,664.04,669.26,662.33,667.64,12.8101,8532.922748
1663318800,2022-09-16 09:00:00,MKR/USDT,660.44,664.78,659.76,663.84,3.88386906,2575.3466221691
1663315200,2022-09-16 08:00:00,MKR/USDT,664.27,665.09,656.51,657.98,28.83587721,19040.1809776344
1663311600,2022-09-16 07:00:00,MKR/USDT,666.65,667,663.37,663.51,3.03434754,2021.4533874856
1663308000,2022-09-16 06:00:00,MKR/USDT,664.04,668,662.64,664.7,9.6566,6417.475722
1663304400,2022-09-16 05:00:00,MKR/USDT,665.87,666.82,664.23,664.54,3.72463676,2478.2924458435
1663300800,2022-09-16 04:00:00,MKR/USDT,668.31,671.3,666,666.1,7.21825777,4819.996933907
1663297200,2022-09-16 03:00:00,MKR/USDT,663.11,668.9,661.94,668.59,4.7823,3180.107818
1663293600,2022-09-16 02:00:00,MKR/USDT,664.05,664.68,658,663.93,20.80711656,13759.3151591344
1663290000,2022-09-16 01:00:00,MKR/USDT,665.36,666.16,661.4,662.05,16.35541159,10858.927720919
1663286400,2022-09-16 00:00:00,MKR/USDT,659.89,667.16,651.11,667.16,18.41760557,12102.9743853993
1663282800,2022-09-15 23:00:00,MKR/USDT,660.86,662,657.01,660.23,31.72673944,20868.2574526497
1663279200,2022-09-15 22:00:00,MKR/USDT,666.6,666.6,656.91,660.12,9.29684564,6143.7865818014
1663275600,2022-09-15 21:00:00,MKR/USDT,669.98,669.98,664.26,666.31,3.25979659,2173.8866508642
1663272000,2022-09-15 20:00:00,MKR/USDT,666.71,671.63,666.71,669.81,9.292,6223.829951
1663268400,2022-09-15 19:00:00,MKR/USDT,663.72,668.62,662.28,666.86,8.44551404,5623.8588862289
1663264800,2022-09-15 18:00:00,MKR/USDT,666.12,667.41,661.53,663.14,10.33741348,6864.6387230216
1663261200,2022-09-15 17:00:00,MKR/USDT,664.41,668.81,664.41,666.37,9.72722246,6487.1193968796
1663257600,2022-09-15 16:00:00,MKR/USDT,666.7,667.47,660,663.19,16.94029922,11251.1892596477
1663254000,2022-09-15 15:00:00,MKR/USDT,676.83,678.12,664.66,665.71,36.39370575,24456.6113190863
1663250400,2022-09-15 14:00:00,MKR/USDT,692.26,696.73,676.1,677.89,49.3148214,33860.8216966528
1663246800,2022-09-15 13:00:00,MKR/USDT,692.5,693.18,684.6,692.17,24.53149616,16866.4742627136
1663243200,2022-09-15 12:00:00,MKR/USDT,692.02,694.99,690,691.32,17.72548928,12283.3460220162
1663239600,2022-09-15 11:00:00,MKR/USDT,690.3,693.71,689.32,691.74,14.22773982,9835.0805222022
1663236000,2022-09-15 10:00:00,MKR/USDT,695.33,697.77,689.75,690.19,13.30050683,9233.9934479977
1663232400,2022-09-15 09:00:00,MKR/USDT,697.61,698.28,693.26,695.9,22.3133,15532.617402
1663228800,2022-09-15 08:00:00,MKR/USDT,703.43,703.45,693.71,697.45,16.44692963,11475.0287828399
1663225200,2022-09-15 07:00:00,MKR/USDT,696.6,712.63,696.6,703.77,80.29169859,56714.1047848993
1663221600,2022-09-15 06:00:00,MKR/USDT,695.26,702.15,682.41,698,66.39964734,46024.05929107
1663218000,2022-09-15 05:00:00,MKR/USDT,687.43,695.75,684.39,694.93,29.03384059,20023.6507702341
1663214400,2022-09-15 04:00:00,MKR/USDT,685.96,687.51,682.51,686.93,33.32159497,22815.6403094125
1663210800,2022-09-15 03:00:00,MKR/USDT,688.22,688.37,681.82,686.26,36.68772765,25150.503469013
1663207200,2022-09-15 02:00:00,MKR/USDT,694.18,694.18,683.61,689.75,25.93086148,17847.7670222483
1663203600,2022-09-15 01:00:00,MKR/USDT,695.49,696.25,687.52,694.72,20.26171714,14035.7052543324
1663200000,2022-09-15 00:00:00,MKR/USDT,701,702.82,691.56,695.79,25.14252576,17515.6677625488
1663196400,2022-09-14 23:00:00,MKR/USDT,704.96,705.11,700,702.33,6.59095384,4628.9346846824
1663192800,2022-09-14 22:00:00,MKR/USDT,701.25,706.71,699.78,704.26,9.24118303,6502.1968292289
1663189200,2022-09-14 21:00:00,MKR/USDT,698.48,701.88,695.33,701.88,15.51074409,10823.2800221975
1663185600,2022-09-14 20:00:00,MKR/USDT,698.87,699.41,695.31,698.47,17.99689072,12550.335677382
1663182000,2022-09-14 19:00:00,MKR/USDT,694.52,699.4,693.13,698.47,33.82976548,23560.3164960476
1663178400,2022-09-14 18:00:00,MKR/USDT,698.83,699.32,683.6,696,59.39680599,41168.5582021725
1663174800,2022-09-14 17:00:00,MKR/USDT,696.48,702,696.21,698.69,29.54800949,20654.9448932366
1663171200,2022-09-14 16:00:00,MKR/USDT,699.6,699.6,694.42,694.85,19.0546,13279.303605
1663167600,2022-09-14 15:00:00,MKR/USDT,700.69,702.21,697.86,699.22,13.68369183,9578.0889602352
1663164000,2022-09-14 14:00:00,MKR/USDT,702.24,704.24,696.69,700.67,21.3617,14977.593638
1663160400,2022-09-14 13:00:00,MKR/USDT,700.53,703.37,693.84,701.54,17.37691702,12154.4576038761
1663156800,2022-09-14 12:00:00,MKR/USDT,695.99,707.96,692.55,701.33,15.86629034,11096.3159006246
1663153200,2022-09-14 11:00:00,MKR/USDT,699.66,701.09,691.79,697.14,11.02661495,7697.7596467245
1663149600,2022-09-14 10:00:00,MKR/USDT,698.18,701.07,696.51,700.12,8.14401955,5687.9056919185
1663146000,2022-09-14 09:00:00,MKR/USDT,698.88,700.58,698,698.78,4.9119,3436.101486
1663142400,2022-09-14 08:00:00,MKR/USDT,696.07,702,691.17,700.75,2.7099,1880.941252
1663138800,2022-09-14 07:00:00,MKR/USDT,698.65,705.56,691.11,697.18,9.4342,6598.771371
1663135200,2022-09-14 06:00:00,MKR/USDT,700.4,704.24,695.57,697.54,16.0311,11205.503628
1663131600,2022-09-14 05:00:00,MKR/USDT,704.45,704.45,700,700,1.3093,919.010288
1663128000,2022-09-14 04:00:00,MKR/USDT,703.17,705.44,699.14,704.43,8.97626551,6323.6071355663
1663124400,2022-09-14 03:00:00,MKR/USDT,701.78,703.38,700.58,700.58,0.7572,531.373616
1663120800,2022-09-14 02:00:00,MKR/USDT,701.16,702.43,699.57,702.24,6.92018967,4855.4232554818
1663117200,2022-09-14 01:00:00,MKR/USDT,701.55,701.83,698.84,701.02,0.96640128,677.8014023424
1663113600,2022-09-14 00:00:00,MKR/USDT,695.41,700.4,688.89,700.4,9.37512827,6520.0561477047
1663110000,2022-09-13 23:00:00,MKR/USDT,695.69,696.41,687.54,696.41,21.12871617,14601.9207239721
1663106400,2022-09-13 22:00:00,MKR/USDT,700.75,700.95,694.11,697.14,1.47411762,1029.9841797266
1663102800,2022-09-13 21:00:00,MKR/USDT,702,703.39,696.94,701.42,19.62990767,13769.4878151002
1663099200,2022-09-13 20:00:00,MKR/USDT,700.91,706,700.91,702.68,1.01062903,710.9232803147
1663095600,2022-09-13 19:00:00,MKR/USDT,699.41,702.82,693.26,700.81,10.30175965,7193.5275749088
1663092000,2022-09-13 18:00:00,MKR/USDT,709.08,710.32,700,700.64,8.2331,5794.816362
1663088400,2022-09-13 17:00:00,MKR/USDT,710.61,715.01,710,710,9.0187,6442.451578
1663084800,2022-09-13 16:00:00,MKR/USDT,709.99,713.62,706.96,710.68,5.05096794,3588.1702732882
1663081200,2022-09-13 15:00:00,MKR/USDT,708.92,712.7,705,709.99,14.95423653,10619.157429931
1663077600,2022-09-13 14:00:00,MKR/USDT,712.12,714.62,706.82,709.14,11.7163,8327.774286
1663074000,2022-09-13 13:00:00,MKR/USDT,707.77,715.36,704.9,712.09,28.5047,20292.565202
1663070400,2022-09-13 12:00:00,MKR/USDT,739.63,742.88,702.71,709.6,122.05251578,88143.5618221054
1663066800,2022-09-13 11:00:00,MKR/USDT,740.11,740.31,735.23,737.72,1.67422242,1235.2500024904
1663063200,2022-09-13 10:00:00,MKR/USDT,736.1,740.22,734.82,739.17,0.3427,252.199671
1663059600,2022-09-13 09:00:00,MKR/USDT,739.03,740.81,734.4,734.75,10.1346,7451.371094
1663056000,2022-09-13 08:00:00,MKR/USDT,741.69,741.69,735.51,737.12,24.39036591,17972.8217365792
1663052400,2022-09-13 07:00:00,MKR/USDT,734,742,732.23,742,1.7008,1257.464235
1663048800,2022-09-13 06:00:00,MKR/USDT,733.79,739.32,729.02,730.63,8.3084,6077.469099
1663045200,2022-09-13 05:00:00,MKR/USDT,728.39,734,728.38,731.91,0.3293,240.977263
1663041600,2022-09-13 04:00:00,MKR/USDT,732.72,734,728.98,729.12,2.41451834,1766.1346862872
1663038000,2022-09-13 03:00:00,MKR/USDT,728.68,733.14,724.79,732,0.9299,678.793847
1663034400,2022-09-13 02:00:00,MKR/USDT,723.5,730.68,720.2,728.92,7.9863,5770.830307
1663030800,2022-09-13 01:00:00,MKR/USDT,724.36,727.53,719.99,724.33,3.36589411,2440.5538571864
1663027200,2022-09-13 00:00:00,MKR/USDT,736.48,736.48,718.48,724.63,16.90298321,12213.2885549194
1663023600,2022-09-12 23:00:00,MKR/USDT,731.68,738.05,730,738.05,7.7559529,5680.9309251769
1663020000,2022-09-12 22:00:00,MKR/USDT,740.9,741.58,731.56,731.85,2.62174844,1933.1377528469
1663016400,2022-09-12 21:00:00,MKR/USDT,745.98,745.98,739.34,740.92,2.202,1636.929116
1663012800,2022-09-12 20:00:00,MKR/USDT,744.66,748.11,742,746.06,3.33588961,2491.4913941371
1663009200,2022-09-12 19:00:00,MKR/USDT,743.42,745.4,742.31,744.33,1.34932805,1003.0179608465
1663005600,2022-09-12 18:00:00,MKR/USDT,740.46,744.51,737.33,744.51,1.3814,1022.006431
1663002000,2022-09-12 17:00:00,MKR/USDT,737.99,743.1,735.24,742.78,10.65754207,7867.6469421806
1662998400,2022-09-12 16:00:00,MKR/USDT,741.89,742.15,728.04,737.73,36.28573284,26601.1844131954
1662994800,2022-09-12 15:00:00,MKR/USDT,750.47,751.71,739.02,741.06,12.2463166,9161.170424724
1662991200,2022-09-12 14:00:00,MKR/USDT,759.55,760.25,751.28,754,2.0416,1537.379025
1662987600,2022-09-12 13:00:00,MKR/USDT,760.84,763.3,755.92,758.17,1.2232,930.259278
1662984000,2022-09-12 12:00:00,MKR/USDT,759.63,761.36,754.88,760.81,4.30794887,3264.0354313555
1662980400,2022-09-12 11:00:00,MKR/USDT,757.83,761.49,757.83,758.4,7.8289,5951.361519
1662976800,2022-09-12 10:00:00,MKR/USDT,755.27,759.48,749.76,759.13,10.48948786,7903.5543290281
1662973200,2022-09-12 09:00:00,MKR/USDT,759.36,759.36,754.48,756.01,3.4473361,2611.4546766968
1662969600,2022-09-12 08:00:00,MKR/USDT,754.76,760.41,754.06,759.34,2.33246407,1768.8959482206
1662966000,2022-09-12 07:00:00,MKR/USDT,750.08,754.64,749.8,754.64,0.5881,442.069471
1662962400,2022-09-12 06:00:00,MKR/USDT,747.09,750.46,746.6,750.39,0.1629,122.15951
1662958800,2022-09-12 05:00:00,MKR/USDT,747.94,749.26,745.25,748.81,2.0223,1509.007457
1662955200,2022-09-12 04:00:00,MKR/USDT,745.92,749.01,744.44,747.9,2.79908972,2092.1980959424
1662951600,2022-09-12 03:00:00,MKR/USDT,748.65,748.65,739.34,745.67,2.05607064,1528.3784854904
1662948000,2022-09-12 02:00:00,MKR/USDT,764.73,765.08,747.26,749.33,6.65088072,5015.6270220096
1662944400,2022-09-12 01:00:00,MKR/USDT,738.87,767.09,738.87,762.4,8.15141405,6111.8081427985
1662940800,2022-09-12 00:00:00,MKR/USDT,753.99,753.99,738,738,10.8892,8136.851352
1662937200,2022-09-11 23:00:00,MKR/USDT,746.87,754.64,743.53,754.37,2.4357,1825.38369
1662933600,2022-09-11 22:00:00,MKR/USDT,744.74,754,743.99,745.59,10.38137302,7804.5861775378
1662930000,2022-09-11 21:00:00,MKR/USDT,752.61,757.07,739.61,742.83,16.13865237,12080.5073054267
1662926400,2022-09-11 20:00:00,MKR/USDT,760.84,761.95,747.44,753.8,37.56433581,28183.5202728264
1662922800,2022-09-11 19:00:00,MKR/USDT,760.79,764.02,757.98,760.11,5.52484345,4203.1622995065
1662919200,2022-09-11 18:00:00,MKR/USDT,764.02,766.07,760.35,760.71,5.68755283,4336.2146612783
1662915600,2022-09-11 17:00:00,MKR/USDT,768.46,770.91,765.54,765.54,0.5106,392.4654
1662912000,2022-09-11 16:00:00,MKR/USDT,762.12,768.16,762.12,767.31,5.4292,4161.912919
1662908400,2022-09-11 15:00:00,MKR/USDT,762.63,766.21,762,763.69,3.45274925,2640.024008854
1662904800,2022-09-11 14:00:00,MKR/USDT,764.48,766.19,759.02,763.29,3.7615,2864.015929
1662901200,2022-09-11 13:00:00,MKR/USDT,771.36,772.13,763.56,764.55,9.79401905,7519.392378304
1662897600,2022-09-11 12:00:00,MKR/USDT,768.6,775.03,761.37,773.79,16.9519,12990.136587
1662894000,2022-09-11 11:00:00,MKR/USDT,766.83,770.27,764.64,767.89,4.76111598,3650.703405439
1662890400,2022-09-11 10:00:00,MKR/USDT,766.88,769.03,766.28,767.92,2.26232225,1737.97615422
1662886800,2022-09-11 09:00:00,MKR/USDT,770.81,770.81,765.44,766.86,10.6895369,8210.460238753
1662883200,2022-09-11 08:00:00,MKR/USDT,769.03,774.64,767.71,771.07,11.08159587,8551.4131954396
1662879600,2022-09-11 07:00:00,MKR/USDT,759.44,769.05,759.38,769.05,4.52433406,3464.7739858348
1662876000,2022-09-11 06:00:00,MKR/USDT,768.25,769.01,753.58,759.36,13.515,10268.077768
1662872400,2022-09-11 05:00:00,MKR/USDT,769.5,771.96,767.69,768.77,2.2429,1727.129894
1662868800,2022-09-11 04:00:00,MKR/USDT,767.46,772.99,767.46,770.13,5.9281,4568.468464
1662865200,2022-09-11 03:00:00,MKR/USDT,768.81,770.1,765.67,768.35,11.24466872,8641.578834881
1662861600,2022-09-11 02:00:00,MKR/USDT,765.78,768.66,764.34,768.46,9.2471,7099.967676
1662858000,2022-09-11 01:00:00,MKR/USDT,771.36,772,765.56,765.56,2.6874,2067.307138
1662854400,2022-09-11 00:00:00,MKR/USDT,763.99,770.91,763.99,770.89,6.14767111,4724.8929300073
1662850800,2022-09-10 23:00:00,MKR/USDT,768.37,770.91,763.56,764.81,4.49189207,3449.1509193129
1662847200,2022-09-10 22:00:00,MKR/USDT,760.49,769.36,760.35,768.37,8.1995765,6275.6685976448
1662843600,2022-09-10 21:00:00,MKR/USDT,755.77,766.71,753.22,760.08,7.69433529,5848.8951800959
1662840000,2022-09-10 20:00:00,MKR/USDT,762.68,762.68,752.54,756.16,13.40132655,10144.7751867425
1662836400,2022-09-10 19:00:00,MKR/USDT,760.33,766.96,760.33,763.33,7.0624,5398.170131
1662832800,2022-09-10 18:00:00,MKR/USDT,757.62,762.78,757.62,759.48,8.80458805,6701.5473990723
1662829200,2022-09-10 17:00:00,MKR/USDT,759.22,759.22,755.88,758.12,9.00389891,6820.486370562
1662825600,2022-09-10 16:00:00,MKR/USDT,756.38,760.41,755.59,759.99,9.936,7529.411766
1662822000,2022-09-10 15:00:00,MKR/USDT,756.54,759.02,754.48,755.8,0.49010583,370.4931102517
1662818400,2022-09-10 14:00:00,MKR/USDT,754.15,759.02,754.15,755.34,6.36520443,4814.0467319288
1662814800,2022-09-10 13:00:00,MKR/USDT,762.92,763.28,750.32,754.1,8.2021,6204.292955
1662811200,2022-09-10 12:00:00,MKR/USDT,756.38,763.56,756.38,762.97,4.5168,3435.234964
1662807600,2022-09-10 11:00:00,MKR/USDT,762.87,764.84,756,757.78,11.96,9084.342838
1662804000,2022-09-10 10:00:00,MKR/USDT,767.02,768.1,761.76,763.09,19.1349,14614.338007
1662800400,2022-09-10 09:00:00,MKR/USDT,765.8,769.1,765.34,768.06,2.07650983,1593.1831567353
1662796800,2022-09-10 08:00:00,MKR/USDT,760.29,770.21,759.3,765.58,7.7564,5938.907302
1662793200,2022-09-10 07:00:00,MKR/USDT,776.69,777.76,758.65,760.07,12.0702,9206.92336
1662789600,2022-09-10 06:00:00,MKR/USDT,772.04,776.12,772.04,775.9,3.39167013,2625.7459564123
1662786000,2022-09-10 05:00:00,MKR/USDT,766.97,774.11,764.26,772.08,5.5508,4280.915854
1662782400,2022-09-10 04:00:00,MKR/USDT,775.65,780.63,765.96,768.77,6.57195329,5084.8781019425
1662778800,2022-09-10 03:00:00,MKR/USDT,780.07,781,774.69,775.3,4.5779,3570.639609
1662775200,2022-09-10 02:00:00,MKR/USDT,779.38,781.21,776.36,780.31,4.14468901,3226.1784025021
1662771600,2022-09-10 01:00:00,MKR/USDT,781.51,782.99,776.78,778.1,1.81528548,1413.6204041472
1662768000,2022-09-10 00:00:00,MKR/USDT,780.27,780.91,771.86,780.04,5.31688188,4128.658758588
1662764400,2022-09-09 23:00:00,MKR/USDT,779.97,783.49,769.28,779.22,12.66787557,9831.5897143752
1662760800,2022-09-09 22:00:00,MKR/USDT,772.52,782.32,772.52,778,10.51853748,8188.377846654
1662757200,2022-09-09 21:00:00,MKR/USDT,770.79,774,769.44,773.81,5.075,3914.887121
1662753600,2022-09-09 20:00:00,MKR/USDT,761.97,774.38,761.68,770.59,17.3053415,13280.3033168812
1662750000,2022-09-09 19:00:00,MKR/USDT,759.72,764.67,759.37,763.39,14.89776046,11342.3576974157
1662746400,2022-09-09 18:00:00,MKR/USDT,761.78,765.16,757.63,760.76,17.12912655,13027.2322835505
1662742800,2022-09-09 17:00:00,MKR/USDT,772.12,773.16,761.3,763.75,27.90533132,21439.7929031772
1662739200,2022-09-09 16:00:00,MKR/USDT,771.96,774.88,764.96,770.54,14.90117122,11475.0292439083
1662735600,2022-09-09 15:00:00,MKR/USDT,777.35,778.63,771.96,772.73,5.83229954,4525.361376991
1662732000,2022-09-09 14:00:00,MKR/USDT,776.04,777.72,773.36,777.3,2.61346985,2027.899858409
1662728400,2022-09-09 13:00:00,MKR/USDT,778.08,778.08,771.36,776.04,16.79883192,13007.3790824195
1662724800,2022-09-09 12:00:00,MKR/USDT,774.08,786.42,768.92,778.61,20.80847612,16177.4431288581
1662721200,2022-09-09 11:00:00,MKR/USDT,761.3,793.72,760.55,775.01,96.23854905,75054.9268731645
1662717600,2022-09-09 10:00:00,MKR/USDT,758.7,763.3,757.05,760.13,10.7124,8143.158706
1662714000,2022-09-09 09:00:00,MKR/USDT,754.97,759.02,751.32,758.49,8.4715,6397.397939
1662710400,2022-09-09 08:00:00,MKR/USDT,753.8,756.9,748.29,754.84,27.27097296,20515.0679644412
1662706800,2022-09-09 07:00:00,MKR/USDT,757.75,758.19,752.54,754.87,3.724,2813.598428
1662703200,2022-09-09 06:00:00,MKR/USDT,756.2,759.02,754,756.06,1.6175,1223.678916
1662699600,2022-09-09 05:00:00,MKR/USDT,759.51,760.41,753.92,753.92,3.90560055,2956.255556437
1662696000,2022-09-09 04:00:00,MKR/USDT,750,759.48,746,759.36,10.64024703,8031.7022749114
1662692400,2022-09-09 03:00:00,MKR/USDT,733.35,749.94,732.95,749.94,3.85702165,2862.2829403004
1662688800,2022-09-09 02:00:00,MKR/USDT,733.69,735.87,731.56,732.78,4.5519,3338.434121
1662685200,2022-09-09 01:00:00,MKR/USDT,733.63,737.86,733.34,733.34,8.78415325,6464.4444272585
1662681600,2022-09-09 00:00:00,MKR/USDT,725.72,735.96,725.72,732.79,5.355781,3922.7887165582
1662678000,2022-09-08 23:00:00,MKR/USDT,724.38,726.74,723.97,726.74,3.01295958,2184.862973643
1662674400,2022-09-08 22:00:00,MKR/USDT,727,727.18,723.66,724.81,1.17023178,849.4831132711
1662670800,2022-09-08 21:00:00,MKR/USDT,728.03,728.58,723.12,725.76,7.8839,5725.474478
1662667200,2022-09-08 20:00:00,MKR/USDT,731.78,734.9,727.24,729,65.13645731,47702.2822088599
1662663600,2022-09-08 19:00:00,MKR/USDT,725.33,731.56,724.72,731.56,12.20536995,8884.2312328204
1662660000,2022-09-08 18:00:00,MKR/USDT,725.81,726.5,722.7,725.2,7.9528,5762.68045
1662656400,2022-09-08 17:00:00,MKR/USDT,723.14,728.72,720,726.9,3.68463026,2677.4023404733
1662652800,2022-09-08 16:00:00,MKR/USDT,731.57,731.57,721.05,722.2,12.15026329,8812.4918462777
1662649200,2022-09-08 15:00:00,MKR/USDT,736.29,739.02,731.78,732.39,9.395,6902.92933
1662645600,2022-09-08 14:00:00,MKR/USDT,732.54,736.04,727.58,735.78,10.17151658,7441.4710693064
1662642000,2022-09-08 13:00:00,MKR/USDT,725.68,734.01,718.16,732.12,27.11123528,19688.9064230951
1662638400,2022-09-08 12:00:00,MKR/USDT,733.75,736.67,723.56,723.56,55.91043548,40925.3737059326
1662634800,2022-09-08 11:00:00,MKR/USDT,736.29,738.63,730.04,733.75,140.30435165,103221.0914588935
1662631200,2022-09-08 10:00:00,MKR/USDT,733.19,739.9,732.3,736.19,8.27335499,6095.9377911699
1662627600,2022-09-08 09:00:00,MKR/USDT,736.74,736.82,731.59,731.59,8.7925,6457.249474
1662624000,2022-09-08 08:00:00,MKR/USDT,732.08,736.9,731.1,736.75,5.90513342,4335.9509934842
1662620400,2022-09-08 07:00:00,MKR/USDT,738.09,740.43,723.19,731.75,14.95443735,10941.9234500666
1662616800,2022-09-08 06:00:00,MKR/USDT,739.3,744.05,737.21,737.24,1.97510089,1462.0418119283
1662613200,2022-09-08 05:00:00,MKR/USDT,743.56,743.7,738.29,739.47,6.21938402,4605.8856765716
1662609600,2022-09-08 04:00:00,MKR/USDT,745.2,749.34,741.86,744.05,8.57626486,6401.4776681327
1662606000,2022-09-08 03:00:00,MKR/USDT,742.91,746.16,741.51,745.21,5.96250229,4437.0349647064
1662602400,2022-09-08 02:00:00,MKR/USDT,735.37,743.88,735.37,742.98,8.0490543,5970.7555127387
1662598800,2022-09-08 01:00:00,MKR/USDT,738.21,738.95,732.52,734.88,4.36323116,3208.9860549232
1662595200,2022-09-08 00:00:00,MKR/USDT,738.89,743.1,733.63,738,11.50448503,8507.1163825414
1662591600,2022-09-07 23:00:00,MKR/USDT,740.39,742,735.67,738.68,5.0152,3709.232639
1662588000,2022-09-07 22:00:00,MKR/USDT,743.89,746,736.32,738.42,5.16680932,3831.2080252412
1662584400,2022-09-07 21:00:00,MKR/USDT,751.16,752.33,740.93,744.28,11.92461056,8884.8173811601
1662580800,2022-09-07 20:00:00,MKR/USDT,728.36,754,727.02,750.56,30.22459863,22488.0994975575
1662577200,2022-09-07 19:00:00,MKR/USDT,723.86,728.49,723.26,727.49,10.65049484,7738.1026421
1662573600,2022-09-07 18:00:00,MKR/USDT,725.45,726.88,722,723.88,5.06014867,3664.7632141847
1662570000,2022-09-07 17:00:00,MKR/USDT,721.19,726.67,720.49,725.3,9.70358913,7023.4417269627
1662566400,2022-09-07 16:00:00,MKR/USDT,726.08,726.91,716.71,721.02,13.20643202,9509.332266238
1662562800,2022-09-07 15:00:00,MKR/USDT,728.01,737.33,722.7,725.01,19.76423256,14393.9665440085
1662559200,2022-09-07 14:00:00,MKR/USDT,720.48,729,720.48,727.3,7.27663882,5265.2035230969
1662555600,2022-09-07 13:00:00,MKR/USDT,718.73,727.24,718.73,722.63,3.46762368,2512.1872170249
1662552000,2022-09-07 12:00:00,MKR/USDT,717.2,718.36,712.26,717.49,2.34263753,1673.9202098767
1662548400,2022-09-07 11:00:00,MKR/USDT,714.04,716.24,711.49,716.11,0.76103149,543.5095362767
