https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume BTC
1663473600000,2022-09-18 04:00:00,BCH/BTC,0.00603,0.0061,0.00497,0.00579,71.032556,0.41127849924
1663387200000,2022-09-17 04:00:00,BCH/BTC,0.00601,0.00633,0.00597,0.00603,5.481634,0.03305425301999999
1663300800000,2022-09-16 04:00:00,BCH/BTC,0.00597,0.00614,0.00595,0.00601,98.193382,0.59014222582
1663214400000,2022-09-15 04:00:00,BCH/BTC,0.00581,0.00612,0.00561,0.00597,99.701975,0.59522079075
1663128000000,2022-09-14 04:00:00,BCH/BTC,0.00586,0.00602,0.00579,0.00581,14.991267,0.08709926127
1663041600000,2022-09-13 04:00:00,BCH/BTC,0.0058,0.00598,0.00561,0.00586,23.699355,0.1388782203
1662955200000,2022-09-12 04:00:00,BCH/BTC,0.00592,0.00599,0.0056,0.0058,16.103499,0.09340029419999998
1662868800000,2022-09-11 04:00:00,BCH/BTC,0.00611,0.00618,0.0059,0.00592,7.788587,0.04610843504
1662782400000,2022-09-10 04:00:00,BCH/BTC,0.00626,0.00645,0.00592,0.00611,127.989225,0.7820141647500001
1662696000000,2022-09-09 04:00:00,BCH/BTC,0.00654,0.00661,0.00596,0.00626,294.671964,1.84464649464
1662609600000,2022-09-08 04:00:00,BCH/BTC,0.00611,0.00681,0.00601,0.00654,83.651984,0.54708397536
1662523200000,2022-09-07 04:00:00,BCH/BTC,0.00597,0.00626,0.00597,0.00611,74.721535,0.45654857885
1662436800000,2022-09-06 04:00:00,BCH/BTC,0.00634,0.00645,0.00592,0.00597,13.034575,0.07781641275
1662350400000,2022-09-05 04:00:00,BCH/BTC,0.00597,0.00654,0.00587,0.00634,6.169685,0.0391158029
1662264000000,2022-09-04 04:00:00,BCH/BTC,0.00594,0.00601,0.00584,0.00597,1.638483,0.00978174351
1662177600000,2022-09-03 04:00:00,BCH/BTC,0.0059,0.00601,0.00581,0.00594,8.518749,0.05060136906
