https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAWK,Volume USDT
1659398400,2022-08-02 00:00:00,HAWK/USDT,0.00533,0.00543,0.00522,0.00529,2607519.6725,13869.055946448
1659312000,2022-08-01 00:00:00,HAWK/USDT,0.00584,0.00584,0.00525,0.00535,2942524.624,16345.072138159
1659225600,2022-07-31 00:00:00,HAWK/USDT,0.00596,0.00615,0.00568,0.00585,2571261.3504,15104.163535842
1659139200,2022-07-30 00:00:00,HAWK/USDT,0.00578,0.00649,0.00563,0.00595,10218017.5774,62601.317596589
1659052800,2022-07-29 00:00:00,HAWK/USDT,0.00593,0.00598,0.00572,0.0058,3682634.1835,21416.40021011
1658966400,2022-07-28 00:00:00,HAWK/USDT,0.00595,0.00618,0.00579,0.00597,4003879.547,23844.565346775
1658880000,2022-07-27 00:00:00,HAWK/USDT,0.006,0.00606,0.00578,0.00592,2987505.8109,17712.845194397
1658793600,2022-07-26 00:00:00,HAWK/USDT,0.00581,0.0062,0.0056,0.00604,6171743.517,36399.10189898
1658707200,2022-07-25 00:00:00,HAWK/USDT,0.00611,0.0062,0.00556,0.0058,10180694.5235,59887.929443324
1658620800,2022-07-24 00:00:00,HAWK/USDT,0.00549,0.00628,0.00548,0.00611,10104223.9535,60371.762920817
1658534400,2022-07-23 00:00:00,HAWK/USDT,0.00566,0.00582,0.00546,0.00552,2624186.0611,14775.194817597
1658448000,2022-07-22 00:00:00,HAWK/USDT,0.00558,0.00569,0.00549,0.00567,1594506.6543,8885.147075179
1658361600,2022-07-21 00:00:00,HAWK/USDT,0.00588,0.00588,0.00549,0.00557,2109306.2155,11912.785130945
1658275200,2022-07-20 00:00:00,HAWK/USDT,0.00607,0.00616,0.00574,0.00589,3937277.5921,23220.61378348
1658188800,2022-07-19 00:00:00,HAWK/USDT,0.0059,0.00608,0.00577,0.00608,3066510.6064,18194.389408593
1658102400,2022-07-18 00:00:00,HAWK/USDT,0.00607,0.00645,0.00581,0.00585,8674307.9906,52593.277911829
1658016000,2022-07-17 00:00:00,HAWK/USDT,0.00618,0.00632,0.00602,0.00612,2742069.7972,16758.398708847
1657929600,2022-07-16 00:00:00,HAWK/USDT,0.00636,0.00647,0.0061,0.00616,3655116.0173,23011.605186496
1657843200,2022-07-15 00:00:00,HAWK/USDT,0.00656,0.00656,0.00626,0.00635,3689957.2192,23655.376579612
1657756800,2022-07-14 00:00:00,HAWK/USDT,0.00685,0.00694,0.00642,0.00655,4517231.83198839,30000.7536585714638
1657670400,2022-07-13 00:00:00,HAWK/USDT,0.0064,0.00782,0.00626,0.00685,24233752.38818452,171052.3947874851867
1657584000,2022-07-12 00:00:00,HAWK/USDT,0.0064,0.00692,0.00623,0.00646,4634942.9427,30084.267410136
1657497600,2022-07-11 00:00:00,HAWK/USDT,0.0069,0.00695,0.00635,0.00646,4401004.5249,28834.527021845
1657411200,2022-07-10 00:00:00,HAWK/USDT,0.00702,0.00718,0.00686,0.00692,1775900.7682,12397.159180333
1657324800,2022-07-09 00:00:00,HAWK/USDT,0.00717,0.00729,0.00689,0.00702,2432794.8873,17312.227760076
1657238400,2022-07-08 00:00:00,HAWK/USDT,0.00728,0.00736,0.00699,0.00719,1826475.4564,13176.610917381
1657152000,2022-07-07 00:00:00,HAWK/USDT,0.0076,0.00762,0.00716,0.00728,2662535.16814587,19493.661340043832
1657065600,2022-07-06 00:00:00,HAWK/USDT,0.0076,0.0077,0.00713,0.00766,5267878.62977341,38805.3226539460564
1656979200,2022-07-05 00:00:00,HAWK/USDT,0.00774,0.00775,0.00712,0.00763,3444813.87432999,25670.0467493619836
1656892800,2022-07-04 00:00:00,HAWK/USDT,0.00759,0.00789,0.00734,0.00772,2546160.65815286,19383.3037347187347
1656806400,2022-07-03 00:00:00,HAWK/USDT,0.00776,0.00797,0.00738,0.00759,1662625.51519463,12699.990872714672
1656720000,2022-07-02 00:00:00,HAWK/USDT,0.00775,0.00799,0.00743,0.00772,1925284.26329555,14794.7890792430353
1656633600,2022-07-01 00:00:00,HAWK/USDT,0.00794,0.00814,0.0077,0.00773,2139915.21295611,16879.5338515211384
1656547200,2022-06-30 00:00:00,HAWK/USDT,0.0078,0.00829,0.0077,0.00795,1106959.52414856,8856.3203972114316
1656460800,2022-06-29 00:00:00,HAWK/USDT,0.00828,0.00843,0.00775,0.00776,3854608.37038851,30865.6665315151947
1656374400,2022-06-28 00:00:00,HAWK/USDT,0.00838,0.00851,0.00812,0.00827,1241025.23278229,10212.7382102047651
1656288000,2022-06-27 00:00:00,HAWK/USDT,0.00823,0.00848,0.00821,0.00838,1460500.98520481,12199.4317182135293
1656201600,2022-06-26 00:00:00,HAWK/USDT,0.00822,0.0086,0.00815,0.00824,1068265.80295962,8909.7441237144476
1656115200,2022-06-25 00:00:00,HAWK/USDT,0.00868,0.00898,0.0079,0.0082,3614602.04230196,30167.5053081157791
1656028800,2022-06-24 00:00:00,HAWK/USDT,0.00852,0.00881,0.00833,0.00862,1501511.68732653,12826.3114620168517
1655942400,2022-06-23 00:00:00,HAWK/USDT,0.00842,0.00867,0.00824,0.00852,1217685.75168928,10265.4131271992092
1655856000,2022-06-22 00:00:00,HAWK/USDT,0.00857,0.00884,0.0083,0.00837,1181132.98940004,10065.4706854826906
1655769600,2022-06-21 00:00:00,HAWK/USDT,0.00879,0.00892,0.0083,0.00856,2370800.35025546,20404.9148991855457
1655683200,2022-06-20 00:00:00,HAWK/USDT,0.0088,0.00912,0.00852,0.00878,2536603.8424284,22315.9708734647229
1655596800,2022-06-19 00:00:00,HAWK/USDT,0.00852,0.0091,0.0082,0.00881,3134136.65219724,27076.8104150451417
1655510400,2022-06-18 00:00:00,HAWK/USDT,0.00896,0.00913,0.00781,0.00852,6975043.21958525,58985.0761608337116
1655424000,2022-06-17 00:00:00,HAWK/USDT,0.00866,0.00921,0.00825,0.00896,2095675.98103712,18343.8462823187386
1655337600,2022-06-16 00:00:00,HAWK/USDT,0.00847,0.00998,0.00808,0.00868,8701365.56580079,79122.839340962305
1655251200,2022-06-15 00:00:00,HAWK/USDT,0.00943,0.015,0.00749,0.00847,34904999.20118454,360149.1647691212474
1655164800,2022-06-14 00:00:00,HAWK/USDT,0.00927,0.00963,0.00878,0.0095,2505141.92795597,23134.0086151344499
1655078400,2022-06-13 00:00:00,HAWK/USDT,0.00983,0.01021,0.00898,0.00925,7049190.87278734,67568.947497103744
1654992000,2022-06-12 00:00:00,HAWK/USDT,0.0104,0.01085,0.00951,0.00984,5322519.94056291,53610.1087619705728
1654905600,2022-06-11 00:00:00,HAWK/USDT,0.0104,0.01076,0.0099,0.01036,4797809.37396338,49640.6698437774792
1654819200,2022-06-10 00:00:00,HAWK/USDT,0.01096,0.01101,0.01,0.01046,6527689.96345458,68598.0827323552655
1654732800,2022-06-09 00:00:00,HAWK/USDT,0.01125,0.01167,0.01055,0.011,4762100.25088406,53349.7261460155396
1654646400,2022-06-08 00:00:00,HAWK/USDT,0.0104,0.01195,0.01026,0.01131,7331136.98600349,79203.6515032371015
1654560000,2022-06-07 00:00:00,HAWK/USDT,0.01162,0.01184,0.01035,0.01048,7796138.95864081,85372.7862730590565
1654473600,2022-06-06 00:00:00,HAWK/USDT,0.01211,0.01499,0.01128,0.01161,31272411.30302254,398183.5954753310911
1654387200,2022-06-05 00:00:00,HAWK/USDT,0.01,0.01277,0.00992,0.01208,25607803.20398469,292434.3377804735201
1654300800,2022-06-04 00:00:00,HAWK/USDT,0.01001,0.01141,0.00958,0.01003,5053158.05877936,51383.1551873537441
1654214400,2022-06-03 00:00:00,HAWK/USDT,0.01054,0.01057,0.00988,0.01001,2795836.28900427,28331.7878858182438
1654128000,2022-06-02 00:00:00,HAWK/USDT,0.01088,0.01104,0.00966,0.01052,4927501.09645151,51500.4906855197454
1654041600,2022-06-01 00:00:00,HAWK/USDT,0.01141,0.01205,0.01064,0.01093,6271349.69251566,69814.4610796959861
1653955200,2022-05-31 00:00:00,HAWK/USDT,0.01101,0.01378,0.01079,0.01142,20190388.5158428,239172.6623172720416
1653868800,2022-05-30 00:00:00,HAWK/USDT,0.00989,0.01131,0.00989,0.01095,9514639.68908631,102038.5047921678468
1653782400,2022-05-29 00:00:00,HAWK/USDT,0.0101,0.01045,0.00971,0.0099,2860072.1056809,28817.8541452994128
1653696000,2022-05-28 00:00:00,HAWK/USDT,0.01126,0.01155,0.00989,0.01016,9309721.18878548,96485.2500054754116
1653609600,2022-05-27 00:00:00,HAWK/USDT,0.01213,0.01282,0.01095,0.01119,7488964.45310916,87239.7577672736224
1653523200,2022-05-26 00:00:00,HAWK/USDT,0.01168,0.01377,0.01138,0.01212,14133315.72952326,174802.7925340396312
1653436800,2022-05-25 00:00:00,HAWK/USDT,0.01229,0.01244,0.0109,0.01168,10482150.43219877,122353.0796566148481
1653350400,2022-05-24 00:00:00,HAWK/USDT,0.01254,0.0135,0.01181,0.01236,11291566.55237526,141410.5287728911473
1653264000,2022-05-23 00:00:00,HAWK/USDT,0.01262,0.01341,0.01228,0.0126,6740688.4558197,86075.6228504449748
1653177600,2022-05-22 00:00:00,HAWK/USDT,0.01277,0.01324,0.0123,0.01261,4413479.32624247,56467.0366730032513
1653091200,2022-05-21 00:00:00,HAWK/USDT,0.01273,0.01328,0.01251,0.01277,3294151.02317668,42366.3314022897813
1653004800,2022-05-20 00:00:00,HAWK/USDT,0.0135,0.01593,0.01225,0.01272,8277821.4084718,111747.431039675611
1652918400,2022-05-19 00:00:00,HAWK/USDT,0.01231,0.01767,0.0122,0.01357,18830856.37681138,269618.8356924879156
1652832000,2022-05-18 00:00:00,HAWK/USDT,0.01344,0.01376,0.01223,0.01223,3287586.52110798,43011.6345613018793
1652745600,2022-05-17 00:00:00,HAWK/USDT,0.01382,0.01509,0.0129,0.01341,6277900.83496606,85789.4483585981337
1652659200,2022-05-16 00:00:00,HAWK/USDT,0.01417,0.01419,0.01186,0.01381,10624795.01014632,142213.0906079712617
1652572800,2022-05-15 00:00:00,HAWK/USDT,0.01141,0.02106,0.01116,0.01419,21723996.83461301,314709.8397916117475
1652486400,2022-05-14 00:00:00,HAWK/USDT,0.01241,0.01256,0.01076,0.0114,8982374.91644876,102980.5883780020631
1652400000,2022-05-13 00:00:00,HAWK/USDT,0.01173,0.01328,0.01119,0.01244,10408594.4373023,127370.3724194534314
1652313600,2022-05-12 00:00:00,HAWK/USDT,0.0143,0.01485,0.01148,0.01164,8153408.37063368,104456.0598867511842
1652227200,2022-05-11 00:00:00,HAWK/USDT,0.02053,0.0209,0.01424,0.01443,13348280.7625781,228907.2384255690709
1652140800,2022-05-10 00:00:00,HAWK/USDT,0.02546,0.02546,0.0205,0.02059,10613644.76957737,244841.5191970599789
1652054400,2022-05-09 00:00:00,HAWK/USDT,0.0298,0.02993,0.02512,0.02543,5963992.78991712,163338.2329740841197
1651968000,2022-05-08 00:00:00,HAWK/USDT,0.03089,0.03093,0.02863,0.02974,4266440.20486961,127402.2037402097473
1651881600,2022-05-07 00:00:00,HAWK/USDT,0.03075,0.03347,0.03043,0.03089,5028686.90026835,158861.6414130397877
1651795200,2022-05-06 00:00:00,HAWK/USDT,0.03275,0.03382,0.03,0.03075,5629831.30213745,178911.6800940295807
1651708800,2022-05-05 00:00:00,HAWK/USDT,0.04005,0.04113,0.03062,0.03257,19026582.15466054,665658.6305647271756
1651622400,2022-05-04 00:00:00,HAWK/USDT,0.03882,0.04674,0.038,0.04021,34327536.28555709,1454392.2897437519674
1651536000,2022-05-03 00:00:00,HAWK/USDT,0.037,0.04616,0.03525,0.03882,35790538.04959382,1480041.6094793939638
1651449600,2022-05-02 00:00:00,HAWK/USDT,0.04068,0.04342,0.03356,0.037,25212552.84443149,950109.6969636637811
1651363200,2022-05-01 00:00:00,HAWK/USDT,0.02786,0.04599,0.02741,0.04067,56519664.53100028,2167084.8438058998614
1651276800,2022-04-30 00:00:00,HAWK/USDT,0.03547,0.03741,0.0275,0.02787,19758532.90286943,666069.4600266800312
1651190400,2022-04-29 00:00:00,HAWK/USDT,0.04762,0.04792,0.03311,0.03546,36397467.19348174,1500215.3717805478488
1651104000,2022-04-28 00:00:00,HAWK/USDT,0.05449,0.05724,0.04639,0.04758,32446812.89046569,1695679.483241852676
1651017600,2022-04-27 00:00:00,HAWK/USDT,0.06303,0.0645,0.0525,0.05449,32689865.0023848,1876299.1504563407919
1650931200,2022-04-26 00:00:00,HAWK/USDT,0.07839,0.08426,0.05903,0.06304,52084013.68075703,3751279.9791039151933
1650844800,2022-04-25 00:00:00,HAWK/USDT,0.07382,0.08692,0.05742,0.07839,71345122.47272351,4934793.7635515474223
1650758400,2022-04-24 00:00:00,HAWK/USDT,0.08275,0.10589,0.06559,0.07382,54630788.3100965,4541727.9959825305745
1650672000,2022-04-23 00:00:00,HAWK/USDT,0.11893,0.1302,0.078,0.08275,69849251.20530018,7145073.2580589661224
1650585600,2022-04-22 00:00:00,HAWK/USDT,0.22109,0.25,0.10201,0.11895,351909000.27918897,54302204.8116780948549
1650499200,2022-04-21 00:00:00,HAWK/USDT,0.012,1,0.012,0.22221,379299043.48534486,46171090.7349782667943
