https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume DAI
1663549200000,2022-09-19 01:00:00,DAI/ETH,0.00074099,0.00074736,0.0007382,0.00074251,0.16483722,222.0
1663545600000,2022-09-19 00:00:00,DAI/ETH,0.00074861,0.00075363,0.00073512,0.00073815,0.5831385,790.0
1663542000000,2022-09-18 23:00:00,DAI/ETH,0.00074337,0.00075481,0.00073645,0.00074985,0.7108578,948.0
1663538400000,2022-09-18 22:00:00,DAI/ETH,0.00074607,0.00075455,0.00074222,0.00074222,0.54107838,729.0
1663534800000,2022-09-18 21:00:00,DAI/ETH,0.00072794,0.00077195,0.00072744,0.00075161,0.6155441528589733,818.96748694
1663531200000,2022-09-18 20:00:00,DAI/ETH,0.00072341,0.00072916,0.00072091,0.00072864,0.5445151571870208,747.30341072
1663527600000,2022-09-18 19:00:00,DAI/ETH,0.00072709,0.00072868,0.00072019,0.00072271,0.54998231,761.0
1663524000000,2022-09-18 18:00:00,DAI/ETH,0.00072506,0.00073021,0.00072011,0.0007264,0.6278118418545601,864.27841665
1663520400000,2022-09-18 17:00:00,DAI/ETH,0.00071687,0.00072603,0.00071677,0.00072424,0.6424008800000001,887.0
1663516800000,2022-09-18 16:00:00,DAI/ETH,0.00070198,0.00072092,0.00070198,0.00071584,0.7158105990409953,999.95892803
1663513200000,2022-09-18 15:00:00,DAI/ETH,0.00070475,0.0007068,0.00070149,0.00070535,0.6545648,928.0
1663509600000,2022-09-18 14:00:00,DAI/ETH,0.00069639,0.00070794,0.00069601,0.00070363,0.56008948,796.0
1663506000000,2022-09-18 13:00:00,DAI/ETH,0.00069519,0.00069821,0.00069428,0.00069629,0.6043797200000001,868.0
1663502400000,2022-09-18 12:00:00,DAI/ETH,0.00069717,0.00070087,0.00069421,0.00069509,0.58318051,839.0
1663498800000,2022-09-18 11:00:00,DAI/ETH,0.0006978,0.00069932,0.00069645,0.00069718,0.557744,800.0
