https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TLM,Volume USDT
1658707200,2022-07-25 00:00:00,TLM/USDT,0.02741,0.02747,0.02519,0.02535,5136325.31282283,134299.7967769676429
1658620800,2022-07-24 00:00:00,TLM/USDT,0.02729,0.02836,0.02693,0.02737,6165576.98065565,170183.2862298505963
1658534400,2022-07-23 00:00:00,TLM/USDT,0.02688,0.02895,0.02652,0.02728,6145202.53572905,168987.8745127319089
1658448000,2022-07-22 00:00:00,TLM/USDT,0.02742,0.03,0.02662,0.0269,11690675.51459058,332385.2430178765471
1658361600,2022-07-21 00:00:00,TLM/USDT,0.02693,0.02766,0.02567,0.02739,9151244.90240971,244280.4067427685397
1658275200,2022-07-20 00:00:00,TLM/USDT,0.02906,0.03048,0.02653,0.02688,17397430.59938995,499517.1213653836124
1658188800,2022-07-19 00:00:00,TLM/USDT,0.02865,0.02957,0.02788,0.02916,7770115.11231719,224609.8478505319305
1658102400,2022-07-18 00:00:00,TLM/USDT,0.02668,0.02929,0.02662,0.0287,8205005.440612,230137.3316121831889
1658016000,2022-07-17 00:00:00,TLM/USDT,0.02701,0.02831,0.02653,0.02664,11580933.75653177,317077.6723161916495
1657929600,2022-07-16 00:00:00,TLM/USDT,0.02699,0.02759,0.02568,0.027,8566800.61192676,228184.4644396126297
1657843200,2022-07-15 00:00:00,TLM/USDT,0.02627,0.02717,0.02604,0.02698,9249655.52745042,245775.6809486251005
1657756800,2022-07-14 00:00:00,TLM/USDT,0.02638,0.02731,0.02532,0.02625,12626203.80347768,329675.6147329997847
1657670400,2022-07-13 00:00:00,TLM/USDT,0.02578,0.02651,0.02403,0.02639,10388736.10703161,264038.163472441909
1657584000,2022-07-12 00:00:00,TLM/USDT,0.02604,0.0287,0.02558,0.02578,15548678.62451536,416980.9440439376494
1657497600,2022-07-11 00:00:00,TLM/USDT,0.0267,0.02946,0.0256,0.02608,19197592.61777571,525373.3579521467781
1657411200,2022-07-10 00:00:00,TLM/USDT,0.02842,0.0285,0.02633,0.02679,5909574.70496115,160937.5047948186555
1657324800,2022-07-09 00:00:00,TLM/USDT,0.02806,0.02895,0.02792,0.02842,9142421.35628135,260181.572934376052
1657238400,2022-07-08 00:00:00,TLM/USDT,0.0294,0.0333,0.02769,0.02808,27010730.62266743,787271.2808110416787
1657152000,2022-07-07 00:00:00,TLM/USDT,0.02859,0.03262,0.02826,0.02936,49412279.68950284,1464240.1220468784984
1657065600,2022-07-06 00:00:00,TLM/USDT,0.02434,0.03187,0.02395,0.0286,36527029.78368206,1010349.0642995353812
1656979200,2022-07-05 00:00:00,TLM/USDT,0.0251,0.02545,0.02361,0.02433,8692517.5373475,211864.9653924741048
1656892800,2022-07-04 00:00:00,TLM/USDT,0.02411,0.0253,0.02386,0.02506,4811405.21850738,118362.2612086176099
1656806400,2022-07-03 00:00:00,TLM/USDT,0.02408,0.02464,0.02356,0.02421,3461181.85168453,83433.7154153540028
1656720000,2022-07-02 00:00:00,TLM/USDT,0.02429,0.02492,0.02336,0.02408,6348800.87250777,153010.4057097567456
1656633600,2022-07-01 00:00:00,TLM/USDT,0.02486,0.02591,0.02411,0.02429,10358501.87138302,256603.9578632662732
1656547200,2022-06-30 00:00:00,TLM/USDT,0.02632,0.02651,0.02329,0.02494,12729943.55619397,311386.553815618874
1656460800,2022-06-29 00:00:00,TLM/USDT,0.02636,0.02742,0.02531,0.02637,12573204.97622617,329946.2808202087664
1656374400,2022-06-28 00:00:00,TLM/USDT,0.02752,0.0299,0.02613,0.02636,17781051.55617715,493643.7433485663638
1656288000,2022-06-27 00:00:00,TLM/USDT,0.02692,0.02967,0.0267,0.02761,19346390.75636432,538069.5849760485218
1656201600,2022-06-26 00:00:00,TLM/USDT,0.02815,0.0321,0.02678,0.02694,36359752.6862533,1085519.3298998534856
1656115200,2022-06-25 00:00:00,TLM/USDT,0.02671,0.02887,0.02614,0.02813,10617460.29922284,290484.541178381129
1656028800,2022-06-24 00:00:00,TLM/USDT,0.02531,0.02743,0.02505,0.02672,8463720.93057879,222955.8447238882402
1655942400,2022-06-23 00:00:00,TLM/USDT,0.02318,0.02567,0.02314,0.0253,16426375.09389831,409097.7670560481277
1655856000,2022-06-22 00:00:00,TLM/USDT,0.02494,0.02496,0.02293,0.02318,19810067.01628973,470062.8056657681351
1655769600,2022-06-21 00:00:00,TLM/USDT,0.0241,0.02612,0.02365,0.025,19030273.8920984,477246.7937639486883
1655683200,2022-06-20 00:00:00,TLM/USDT,0.02367,0.02513,0.02256,0.02405,23668284.20732285,569239.597054521359
1655596800,2022-06-19 00:00:00,TLM/USDT,0.02177,0.02381,0.02124,0.02367,14097891.27297163,319320.5075428529646
1655510400,2022-06-18 00:00:00,TLM/USDT,0.02293,0.02336,0.02017,0.02177,6763078.96576516,147038.753875448224
1655424000,2022-06-17 00:00:00,TLM/USDT,0.02248,0.02403,0.02235,0.02298,18298896.90106657,425610.0873906220883
1655337600,2022-06-16 00:00:00,TLM/USDT,0.02519,0.02545,0.02223,0.02257,17262935.8434409,402910.1078353135094
1655251200,2022-06-15 00:00:00,TLM/USDT,0.0235,0.0254,0.0212,0.0251,10062075.47384237,229544.2820204669934
1655164800,2022-06-14 00:00:00,TLM/USDT,0.0242,0.0256,0.0224,0.0236,8382273.93412199,200907.783184670287
1655078400,2022-06-13 00:00:00,TLM/USDT,0.0247,0.0305,0.0216,0.0243,33924708.15200966,832488.615640926493
1654992000,2022-06-12 00:00:00,TLM/USDT,0.0293,0.0299,0.0234,0.0247,16354977.09321599,444207.946968418399
1654905600,2022-06-11 00:00:00,TLM/USDT,0.032,0.0327,0.0264,0.0294,11774930.42797964,351120.582378682532
1654819200,2022-06-10 00:00:00,TLM/USDT,0.0352,0.0352,0.0314,0.032,5450768.73102926,178882.34165951686
1654732800,2022-06-09 00:00:00,TLM/USDT,0.0347,0.0395,0.0339,0.0352,13508045.97996123,497027.890134119309
1654646400,2022-06-08 00:00:00,TLM/USDT,0.0348,0.0357,0.0335,0.0346,4046510.73625127,140645.380731244405
1654560000,2022-06-07 00:00:00,TLM/USDT,0.0363,0.0366,0.0324,0.0347,9917797.65895453,338856.042618073535
1654473600,2022-06-06 00:00:00,TLM/USDT,0.0352,0.0372,0.0352,0.0363,4875368.55211629,177190.870665256899
1654387200,2022-06-05 00:00:00,TLM/USDT,0.0356,0.0385,0.0347,0.0353,5266118.54352544,187250.771716425982
1654300800,2022-06-04 00:00:00,TLM/USDT,0.0361,0.0397,0.0348,0.0354,7824193.5027361,281744.787844002285
1654214400,2022-06-03 00:00:00,TLM/USDT,0.0383,0.0412,0.0347,0.0361,19217004.82620709,727448.390497064085
1654128000,2022-06-02 00:00:00,TLM/USDT,0.0332,0.0388,0.0324,0.0384,8675122.38526326,306443.972953258097
1654041600,2022-06-01 00:00:00,TLM/USDT,0.037,0.0376,0.0323,0.033,4170068.97025599,145706.959198640877
1653955200,2022-05-31 00:00:00,TLM/USDT,0.0381,0.0394,0.0354,0.037,4402368.11809146,164780.585386614048
1653868800,2022-05-30 00:00:00,TLM/USDT,0.0343,0.0382,0.0338,0.0382,4444043.41553996,157668.786565185953
1653782400,2022-05-29 00:00:00,TLM/USDT,0.0319,0.0348,0.0313,0.0343,2325558.38849478,76631.754400031457
1653696000,2022-05-28 00:00:00,TLM/USDT,0.0311,0.0323,0.0305,0.032,2164834.57673423,68482.247828474454
1653609600,2022-05-27 00:00:00,TLM/USDT,0.032,0.0329,0.0303,0.0311,3889151.6699188,123451.776642067133
1653523200,2022-05-26 00:00:00,TLM/USDT,0.0361,0.0369,0.0308,0.0321,9385193.96906564,311546.160449722808
1653436800,2022-05-25 00:00:00,TLM/USDT,0.0376,0.0385,0.0356,0.0359,3792768.93162208,139227.185432941154
1653350400,2022-05-24 00:00:00,TLM/USDT,0.0364,0.0384,0.0344,0.0377,6599582.0467768,242290.286722714018
1653264000,2022-05-23 00:00:00,TLM/USDT,0.0397,0.0437,0.0354,0.0364,8376932.24792659,326472.143764885393
1653177600,2022-05-22 00:00:00,TLM/USDT,0.0365,0.0433,0.0358,0.0397,14787721.19551965,585573.119656675168
1653091200,2022-05-21 00:00:00,TLM/USDT,0.0336,0.0369,0.0327,0.0365,7152916.09713949,248907.093218089986
1653004800,2022-05-20 00:00:00,TLM/USDT,0.0352,0.0356,0.032,0.0335,4185732.16020245,141209.075910869613
1652918400,2022-05-19 00:00:00,TLM/USDT,0.0316,0.0355,0.0309,0.0353,6292826.17691837,206786.649455327752
1652832000,2022-05-18 00:00:00,TLM/USDT,0.0366,0.0376,0.0313,0.0314,20877126.47917353,742715.030288494818
1652745600,2022-05-17 00:00:00,TLM/USDT,0.0331,0.0382,0.0331,0.0366,15803904.28537125,564638.872737483944
1652659200,2022-05-16 00:00:00,TLM/USDT,0.036,0.036,0.0313,0.0331,3401031.41139021,112288.015377579179
1652572800,2022-05-15 00:00:00,TLM/USDT,0.0337,0.0363,0.0315,0.0362,5539656.56033592,185694.814892880379
1652486400,2022-05-14 00:00:00,TLM/USDT,0.0314,0.0346,0.029,0.0336,7576220.07398515,239177.631134737894
1652400000,2022-05-13 00:00:00,TLM/USDT,0.0275,0.0362,0.0271,0.0315,8766657.54275104,293282.607627598898
1652313600,2022-05-12 00:00:00,TLM/USDT,0.0331,0.036,0.0236,0.0274,14975928.30154066,424272.854642652945
1652227200,2022-05-11 00:00:00,TLM/USDT,0.0574,0.06,0.0283,0.0329,28682919.84153445,1145122.493408942406
1652140800,2022-05-10 00:00:00,TLM/USDT,0.0523,0.063,0.0511,0.0575,5099714.55741495,294952.008699259772
1652054400,2022-05-09 00:00:00,TLM/USDT,0.0676,0.0694,0.0514,0.0523,13362428.93520594,824225.423393946193
1651968000,2022-05-08 00:00:00,TLM/USDT,0.069,0.0698,0.0663,0.0676,6838924.39886313,465360.655865997925
1651881600,2022-05-07 00:00:00,TLM/USDT,0.0732,0.0736,0.0664,0.069,3753705.75200743,267372.896730129608
1651795200,2022-05-06 00:00:00,TLM/USDT,0.0732,0.0741,0.0701,0.0733,5659042.9668989,408402.64592209797
1651708800,2022-05-05 00:00:00,TLM/USDT,0.0829,0.0838,0.0708,0.0733,7719807.17609464,586880.167801821288
1651622400,2022-05-04 00:00:00,TLM/USDT,0.0741,0.0829,0.0739,0.0829,4928328.86793089,382308.118115114736
1651536000,2022-05-03 00:00:00,TLM/USDT,0.0752,0.0779,0.0725,0.0742,4727337.04922976,355749.43103979494
1651449600,2022-05-02 00:00:00,TLM/USDT,0.0771,0.0791,0.0723,0.0751,7604905.71482608,579423.744463684096
1651363200,2022-05-01 00:00:00,TLM/USDT,0.0737,0.0786,0.0715,0.077,5510343.60282613,414621.337347766999
1651276800,2022-04-30 00:00:00,TLM/USDT,0.0856,0.0888,0.0696,0.0738,8094258.81312534,638427.20639876119
1651190400,2022-04-29 00:00:00,TLM/USDT,0.0907,0.0964,0.0837,0.0855,7947261.91229663,714222.77843502127
1651104000,2022-04-28 00:00:00,TLM/USDT,0.0887,0.0929,0.0871,0.0908,4978691.63920616,448772.8395623404
1651017600,2022-04-27 00:00:00,TLM/USDT,0.0849,0.0896,0.0841,0.0889,2404979.00918498,210927.537597094945
1650931200,2022-04-26 00:00:00,TLM/USDT,0.0938,0.0947,0.0832,0.0849,3440929.49289061,303438.107997703623
1650844800,2022-04-25 00:00:00,TLM/USDT,0.0941,0.0943,0.0856,0.0937,9807183.64582415,875292.722042180183
1650758400,2022-04-24 00:00:00,TLM/USDT,0.0952,0.0969,0.0935,0.0943,3009596.42137005,286210.042115994343
1650672000,2022-04-23 00:00:00,TLM/USDT,0.0972,0.0978,0.0944,0.0951,2781563.93534852,267873.739430732351
1650585600,2022-04-22 00:00:00,TLM/USDT,0.0971,0.1005,0.0959,0.0971,2933558.29210178,286431.583463083065
1650499200,2022-04-21 00:00:00,TLM/USDT,0.1009,0.1037,0.0949,0.0973,4332848.53707416,437121.52133599342
1650412800,2022-04-20 00:00:00,TLM/USDT,0.1012,0.1048,0.0987,0.101,4893855.81149926,498728.656286293214
1650326400,2022-04-19 00:00:00,TLM/USDT,0.099,0.1022,0.0981,0.1013,3282554.56559159,329443.531933420396
1650240000,2022-04-18 00:00:00,TLM/USDT,0.0966,0.0994,0.09,0.0992,3802753.00977054,359243.44348182239
1650153600,2022-04-17 00:00:00,TLM/USDT,0.103,0.1032,0.0959,0.0966,3166400.80869504,319743.855980310175
1650067200,2022-04-16 00:00:00,TLM/USDT,0.1016,0.1045,0.0998,0.1031,1829849.48503282,186742.518573129978
1649980800,2022-04-15 00:00:00,TLM/USDT,0.1007,0.1029,0.0994,0.1016,2145588.45387271,216612.563389321791
1649894400,2022-04-14 00:00:00,TLM/USDT,0.1042,0.1067,0.099,0.1007,3594561.51437946,369691.226363217931
1649808000,2022-04-13 00:00:00,TLM/USDT,0.1016,0.1049,0.0992,0.1043,2447853.76091144,250758.519985986698
1649721600,2022-04-12 00:00:00,TLM/USDT,0.0969,0.1035,0.0966,0.1013,3946462.78691518,396513.417848256261
1649635200,2022-04-11 00:00:00,TLM/USDT,0.1056,0.1062,0.0949,0.0968,6732038.17482647,673793.561024143887
1649548800,2022-04-10 00:00:00,TLM/USDT,0.1117,0.1133,0.1054,0.1059,3839415.54865759,422638.47019320214
1649462400,2022-04-09 00:00:00,TLM/USDT,0.1075,0.1119,0.1074,0.1117,2248725.1265552,246371.81549779016
1649376000,2022-04-08 00:00:00,TLM/USDT,0.1149,0.1175,0.1063,0.1076,4759312.02548572,538656.901217847182
1649289600,2022-04-07 00:00:00,TLM/USDT,0.11,0.1172,0.1077,0.115,4509306.15124971,511329.954382924126
1649203200,2022-04-06 00:00:00,TLM/USDT,0.1272,0.1274,0.1094,0.1103,8580154.73414419,1015476.422691748242
1649116800,2022-04-05 00:00:00,TLM/USDT,0.1338,0.1373,0.1268,0.1272,6168036.35040404,817557.180441934433
1649030400,2022-04-04 00:00:00,TLM/USDT,0.1359,0.1378,0.1259,0.1338,6703168.44499244,882695.631587006242
1648944000,2022-04-03 00:00:00,TLM/USDT,0.1334,0.138,0.129,0.1358,5697163.62031339,766453.958718958357
1648857600,2022-04-02 00:00:00,TLM/USDT,0.1361,0.1482,0.1323,0.133,11139761.40275748,1553411.794387091192
1648771200,2022-04-01 00:00:00,TLM/USDT,0.1236,0.1465,0.1167,0.1364,12976735.33246822,1727836.732066783841
1648684800,2022-03-31 00:00:00,TLM/USDT,0.1294,0.1343,0.121,0.1233,10978990.82966894,1405374.207094760533
1648598400,2022-03-30 00:00:00,TLM/USDT,0.1257,0.1315,0.1207,0.1294,8638677.00390556,1104921.550556516934
1648512000,2022-03-29 00:00:00,TLM/USDT,0.12,0.1353,0.1193,0.1258,8638091.8183436,1102180.424120207031
1648425600,2022-03-28 00:00:00,TLM/USDT,0.1255,0.1331,0.1154,0.1195,12284597.07090998,1564401.589609489468
1648339200,2022-03-27 00:00:00,TLM/USDT,0.118,0.1274,0.1158,0.1253,9069798.11399375,1101436.680961154357
1648252800,2022-03-26 00:00:00,TLM/USDT,0.1148,0.1194,0.1138,0.118,5177522.29092919,604195.853920690914
1648166400,2022-03-25 00:00:00,TLM/USDT,0.117,0.1229,0.1139,0.1151,12689507.21906793,1507353.447277739826
1648080000,2022-03-24 00:00:00,TLM/USDT,0.1134,0.1188,0.112,0.1171,8682594.53155526,1000894.588603018417
1647993600,2022-03-23 00:00:00,TLM/USDT,0.1071,0.1178,0.1062,0.1131,10134155.83995587,1138783.706027891845
1647907200,2022-03-22 00:00:00,TLM/USDT,0.1063,0.1117,0.1059,0.1069,7855264.05375379,859651.577661862988
1647820800,2022-03-21 00:00:00,TLM/USDT,0.1005,0.113,0.0972,0.1064,13042953.00310128,1394634.8066785069
1647734400,2022-03-20 00:00:00,TLM/USDT,0.1046,0.1068,0.0985,0.1004,5452808.21488106,559076.478525355689
1647648000,2022-03-19 00:00:00,TLM/USDT,0.1,0.1078,0.0995,0.1047,6664786.57541139,694019.471006661783
1647561600,2022-03-18 00:00:00,TLM/USDT,0.0987,0.101,0.0957,0.1001,3587284.11378353,352269.297024422911
1647475200,2022-03-17 00:00:00,TLM/USDT,0.0978,0.1018,0.0971,0.0986,5342162.26676756,529349.499480301664
1647388800,2022-03-16 00:00:00,TLM/USDT,0.0922,0.0978,0.0907,0.0978,2955342.70796875,278008.086259863512
1647302400,2022-03-15 00:00:00,TLM/USDT,0.0923,0.0939,0.0896,0.0923,2598709.39604221,238921.819295091487
1647216000,2022-03-14 00:00:00,TLM/USDT,0.0904,0.0927,0.0886,0.0925,1629746.9349412,147667.678918614179
1647129600,2022-03-13 00:00:00,TLM/USDT,0.0934,0.0966,0.0892,0.0906,2459191.81759556,228950.912757587028
1647043200,2022-03-12 00:00:00,TLM/USDT,0.093,0.0973,0.0929,0.0936,1826738.84691282,173351.058458634579
1646956800,2022-03-11 00:00:00,TLM/USDT,0.0961,0.0982,0.0929,0.0933,2241791.6086986,214303.415770011238
1646870400,2022-03-10 00:00:00,TLM/USDT,0.101,0.1018,0.0935,0.0961,2497970.65277085,243094.66588372926
1646784000,2022-03-09 00:00:00,TLM/USDT,0.0966,0.104,0.0966,0.1011,5005637.09309369,506900.78369206126
1646697600,2022-03-08 00:00:00,TLM/USDT,0.0976,0.1002,0.0955,0.0967,3303040.40615407,323823.011143007733
1646611200,2022-03-07 00:00:00,TLM/USDT,0.0969,0.1023,0.0934,0.0976,5390497.70541006,530732.353599358069
1646524800,2022-03-06 00:00:00,TLM/USDT,0.1016,0.103,0.0965,0.0968,3210853.11874447,319398.021874564367
1646438400,2022-03-05 00:00:00,TLM/USDT,0.0977,0.1032,0.0943,0.1017,3407096.67619262,342227.912618796947
1646352000,2022-03-04 00:00:00,TLM/USDT,0.1055,0.1062,0.0952,0.0979,3954531.52106933,400961.5525471663
1646265600,2022-03-03 00:00:00,TLM/USDT,0.1101,0.1124,0.1036,0.1057,5419801.14339761,583954.314324676321
1646179200,2022-03-02 00:00:00,TLM/USDT,0.1136,0.115,0.1086,0.1104,5339563.84783347,597408.726576806263
1646092800,2022-03-01 00:00:00,TLM/USDT,0.1128,0.1179,0.1096,0.1137,6508690.35452954,739045.996625952103
1646006400,2022-02-28 00:00:00,TLM/USDT,0.0999,0.1131,0.0978,0.1128,4775941.30383247,505719.605853415823
1645920000,2022-02-27 00:00:00,TLM/USDT,0.1047,0.1078,0.0985,0.1001,4707324.92456321,481349.014063546689
1645833600,2022-02-26 00:00:00,TLM/USDT,0.1061,0.1098,0.1034,0.1047,3844841.78756573,407822.373765377819
1645747200,2022-02-25 00:00:00,TLM/USDT,0.1006,0.1081,0.0985,0.1063,4380683.09346117,452099.490827564799
1645660800,2022-02-24 00:00:00,TLM/USDT,0.1026,0.104,0.0852,0.1005,10265288.38734513,957173.760663966098
1645574400,2022-02-23 00:00:00,TLM/USDT,0.1076,0.1137,0.1023,0.1026,4884150.17506562,532032.100958633459
1645488000,2022-02-22 00:00:00,TLM/USDT,0.1016,0.1078,0.0974,0.1075,5176511.51824265,533606.250915927463
1645401600,2022-02-21 00:00:00,TLM/USDT,0.1124,0.1222,0.1012,0.1019,7792003.43602349,876752.928780875293
1645315200,2022-02-20 00:00:00,TLM/USDT,0.1191,0.1192,0.1072,0.1123,7136857.43049634,801864.063070419572
1645228800,2022-02-19 00:00:00,TLM/USDT,0.1207,0.1243,0.1153,0.1191,5742695.12704056,686623.277548554576
1645142400,2022-02-18 00:00:00,TLM/USDT,0.1244,0.1295,0.1194,0.1208,7664297.91835113,953024.97968064038
1645056000,2022-02-17 00:00:00,TLM/USDT,0.1373,0.1404,0.1226,0.1245,12821033.15078957,1686403.587907872961
1644969600,2022-02-16 00:00:00,TLM/USDT,0.139,0.1437,0.1328,0.1371,11480406.64136113,1582325.704471786382
1644883200,2022-02-15 00:00:00,TLM/USDT,0.1243,0.14,0.1241,0.1391,13009291.94025247,1737524.534559592326
1644796800,2022-02-14 00:00:00,TLM/USDT,0.1233,0.1308,0.1184,0.124,8658641.94882882,1069256.803574020212
1644710400,2022-02-13 00:00:00,TLM/USDT,0.1281,0.1343,0.1221,0.1228,6456733.17889702,833195.823608639024
1644624000,2022-02-12 00:00:00,TLM/USDT,0.1339,0.1344,0.1243,0.1282,9258809.69660066,1194787.862034393761
1644537600,2022-02-11 00:00:00,TLM/USDT,0.1569,0.1639,0.1301,0.1341,18776313.22440486,2787451.097030267955
1644451200,2022-02-10 00:00:00,TLM/USDT,0.1393,0.1674,0.1363,0.1566,23921034.35425945,3753523.478483733014
1644364800,2022-02-09 00:00:00,TLM/USDT,0.1377,0.1424,0.132,0.1387,4839983.59667907,670792.191943683289
1644278400,2022-02-08 00:00:00,TLM/USDT,0.1429,0.1493,0.1303,0.1371,8979086.85982169,1246605.501973893072
