https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DERO,Volume BTC
1661644800,2022-08-28 00:00:00,DERO/BTC,0.00018754,0.00019499,0.00018215,0.00018828,5733.3685,1.091309186941
1661558400,2022-08-27 00:00:00,DERO/BTC,0.000179,0.00018753,0.00017618,0.00018593,5072.2625,0.926369132531
1661472000,2022-08-26 00:00:00,DERO/BTC,0.00018325,0.000191,0.00017501,0.00017873,9950.065,1.8311015558
1661385600,2022-08-25 00:00:00,DERO/BTC,0.00017693,0.00018383,0.00017537,0.00018325,3728.5222,0.67276704416
1661299200,2022-08-24 00:00:00,DERO/BTC,0.00018187,0.00018279,0.00017396,0.00017759,3622.8466,0.643589520598
1661212800,2022-08-23 00:00:00,DERO/BTC,0.00017237,0.00018223,0.00017179,0.00018205,4391.8301,0.772981752917
1661126400,2022-08-22 00:00:00,DERO/BTC,0.0001776,0.00017957,0.00017219,0.00017222,4123.3353,0.715541260645
1661040000,2022-08-21 00:00:00,DERO/BTC,0.00017318,0.0001793,0.00017227,0.00017711,4267.5345,0.747459785452
1660953600,2022-08-20 00:00:00,DERO/BTC,0.00017168,0.00017598,0.00016981,0.00017385,5403.0947,0.930682065162
1660867200,2022-08-19 00:00:00,DERO/BTC,0.00016805,0.00017193,0.00016501,0.00017111,8810.3961,1.482727585708
1660780800,2022-08-18 00:00:00,DERO/BTC,0.00016905,0.0001707,0.00016777,0.00016805,2012.2156,0.340320737748
1660694400,2022-08-17 00:00:00,DERO/BTC,0.00016758,0.00017353,0.00016693,0.00016933,7231.2289,1.221615301923
1660608000,2022-08-16 00:00:00,DERO/BTC,0.00016647,0.00016939,0.0001631,0.00016927,3796.6774,0.632663471811
1660521600,2022-08-15 00:00:00,DERO/BTC,0.00016501,0.00016898,0.00016301,0.00016485,4438.6225,0.733651578619
1660435200,2022-08-14 00:00:00,DERO/BTC,0.0001678,0.00016965,0.00016501,0.00016501,3314.8166,0.553807053009
1660348800,2022-08-13 00:00:00,DERO/BTC,0.00016739,0.00017198,0.00016333,0.00016813,9097.7546,1.516439343892
1660262400,2022-08-12 00:00:00,DERO/BTC,0.00016502,0.0001755,0.00016401,0.00016636,8556.4729,1.435210003555
1660176000,2022-08-11 00:00:00,DERO/BTC,0.00016827,0.00016827,0.00016201,0.00016502,12821.176,2.114409894708
1660089600,2022-08-10 00:00:00,DERO/BTC,0.00017467,0.00017702,0.00016395,0.00016828,17475.0853,2.937810898824
1660003200,2022-08-09 00:00:00,DERO/BTC,0.00017567,0.00017759,0.00017334,0.00017469,1885.0525,0.328601677302
1659916800,2022-08-08 00:00:00,DERO/BTC,0.00017786,0.0001793,0.00016902,0.00017572,6692.7525,1.168390071929
1659830400,2022-08-07 00:00:00,DERO/BTC,0.00017809,0.0001793,0.00017608,0.00017793,3113.6669,0.550123712459
1659744000,2022-08-06 00:00:00,DERO/BTC,0.0001776,0.00017939,0.00017615,0.00017831,1977.9903,0.351923781145
1659657600,2022-08-05 00:00:00,DERO/BTC,0.00017951,0.00017952,0.00017372,0.00017788,3128.5406,0.557486235657
1659571200,2022-08-04 00:00:00,DERO/BTC,0.00017688,0.00017953,0.00017429,0.00017822,2282.7211,0.405403384126
1659484800,2022-08-03 00:00:00,DERO/BTC,0.00017379,0.00018,0.00017289,0.00017688,5140.7893,0.910307062553
1659398400,2022-08-02 00:00:00,DERO/BTC,0.00017648,0.00017925,0.00017379,0.00017503,1270.1582,0.223482586246
1659312000,2022-08-01 00:00:00,DERO/BTC,0.00017652,0.00018134,0.00017145,0.00017647,4846.3041,0.8551036958
1659225600,2022-07-31 00:00:00,DERO/BTC,0.00018114,0.00018276,0.0001765,0.0001765,2787.7761,0.500684662036
1659139200,2022-07-30 00:00:00,DERO/BTC,0.00017887,0.00018154,0.00017558,0.00018074,3724.3557,0.663805922758
1659052800,2022-07-29 00:00:00,DERO/BTC,0.00018259,0.00018316,0.00017541,0.00017952,7115.5237,1.273776220366
1658966400,2022-07-28 00:00:00,DERO/BTC,0.00018317,0.00019097,0.0001797,0.00018094,10510.9341,1.930978836832
1658880000,2022-07-27 00:00:00,DERO/BTC,0.00017923,0.00018873,0.0001772,0.00018483,5909.0744,1.08074229844
1658793600,2022-07-26 00:00:00,DERO/BTC,0.00017546,0.00018111,0.00017281,0.00017869,1135.2699,0.202015817848
1658707200,2022-07-25 00:00:00,DERO/BTC,0.00017994,0.00017998,0.00017215,0.00017298,2777.6742,0.489747933889
1658620800,2022-07-24 00:00:00,DERO/BTC,0.0001743,0.00017998,0.00017416,0.00017995,1380.5953,0.246311066099
1658534400,2022-07-23 00:00:00,DERO/BTC,0.00017756,0.00018083,0.00017401,0.00017635,2200.7616,0.389428413787
1658448000,2022-07-22 00:00:00,DERO/BTC,0.00017653,0.000189,0.00017426,0.00017672,4253.1308,0.769801209022
1658361600,2022-07-21 00:00:00,DERO/BTC,0.00017398,0.00017999,0.00016285,0.00017653,5148.4825,0.87953834568
1658275200,2022-07-20 00:00:00,DERO/BTC,0.00017815,0.00018401,0.00015954,0.00017399,6035.4483,1.040840448121
1658188800,2022-07-19 00:00:00,DERO/BTC,0.00017419,0.0001787,0.00017076,0.00017672,4233.4081,0.736642141519
1658102400,2022-07-18 00:00:00,DERO/BTC,0.0001776,0.00018346,0.00016533,0.00017412,6692.6473,1.162697364851
1658016000,2022-07-17 00:00:00,DERO/BTC,0.00017155,0.00018045,0.00016974,0.00017931,1476.6843,0.257705989329
1657929600,2022-07-16 00:00:00,DERO/BTC,0.00016726,0.00017516,0.00016584,0.00016984,1306.7335,0.22344324522
1657843200,2022-07-15 00:00:00,DERO/BTC,0.00016917,0.00017474,0.00016477,0.0001655,2633.3854,0.446258563639
1657756800,2022-07-14 00:00:00,DERO/BTC,0.00016602,0.00017046,0.00016242,0.00016851,2763.1831,0.462032407581
1657670400,2022-07-13 00:00:00,DERO/BTC,0.00015955,0.00018428,0.000155,0.00016598,5762.0819,0.948798198232
1657584000,2022-07-12 00:00:00,DERO/BTC,0.00015084,0.00017349,0.00014935,0.00015957,5851.8531,0.948926225862
1657497600,2022-07-11 00:00:00,DERO/BTC,0.00015766,0.00017,0.00014763,0.00015044,4245.4898,0.666715099108
1657411200,2022-07-10 00:00:00,DERO/BTC,0.00016106,0.00016167,0.00015307,0.00015767,1207.4292,0.189877749674
1657324800,2022-07-09 00:00:00,DERO/BTC,0.00016075,0.00016413,0.00014878,0.00016106,2636.3518,0.41394499657
1657238400,2022-07-08 00:00:00,DERO/BTC,0.00013576,0.00017,0.0001331,0.00016413,14688.6532,2.314180863507
1657152000,2022-07-07 00:00:00,DERO/BTC,0.00013934,0.00014909,0.00013,0.0001341,3802.87234671,0.5232585251358745
1657065600,2022-07-06 00:00:00,DERO/BTC,0.00013576,0.0001479,0.00013109,0.00014074,2548.06618751,0.3574051061178041
1656979200,2022-07-05 00:00:00,DERO/BTC,0.00013347,0.00014632,0.00012979,0.00013287,8101.49417619,1.1102935829274258
1656892800,2022-07-04 00:00:00,DERO/BTC,0.00013693,0.0001429,0.00011672,0.00013369,11329.55498535,1.4499428722499988
1656806400,2022-07-03 00:00:00,DERO/BTC,0.00014381,0.0001483,0.00013551,0.00013578,10098.62599437,1.4183524756220597
1656720000,2022-07-02 00:00:00,DERO/BTC,0.00015509,0.00015693,0.00013651,0.00014534,27358.98373178,4.0366587785871102
1656633600,2022-07-01 00:00:00,DERO/BTC,0.00016236,0.00016606,0.00014943,0.00015513,10102.0774,1.593935276382
1656547200,2022-06-30 00:00:00,DERO/BTC,0.0001647,0.0001721,0.000158,0.00016138,4118.85188764,0.678890737680844
1656460800,2022-06-29 00:00:00,DERO/BTC,0.00017893,0.00018119,0.00016289,0.0001676,10311.49652022,1.7740858442756673
1656374400,2022-06-28 00:00:00,DERO/BTC,0.00018155,0.00019545,0.00017481,0.00018086,5793.14607623,1.0530113298307039
1656288000,2022-06-27 00:00:00,DERO/BTC,0.00018769,0.0001889,0.00017847,0.00018177,2309.36180464,0.422629481053872
1656201600,2022-06-26 00:00:00,DERO/BTC,0.00018874,0.00018998,0.00018095,0.00018849,2720.5240871,0.5043637039908589
1656115200,2022-06-25 00:00:00,DERO/BTC,0.00019019,0.00019392,0.00018181,0.00018759,3961.67477888,0.7430665336483411
1656028800,2022-06-24 00:00:00,DERO/BTC,0.00018802,0.0001939,0.000185,0.0001889,3138.8873,0.590011895102
1655942400,2022-06-23 00:00:00,DERO/BTC,0.00019488,0.00019779,0.00018733,0.00018774,4098.9267,0.788893448045
1655856000,2022-06-22 00:00:00,DERO/BTC,0.00019537,0.0002,0.00019,0.00019405,2835.25723189,0.5545608345833721
1655769600,2022-06-21 00:00:00,DERO/BTC,0.00018681,0.00020004,0.00018428,0.00019543,6020.90358567,1.1642974693393323
1655683200,2022-06-20 00:00:00,DERO/BTC,0.00019079,0.000197,0.00018428,0.00018762,4753.45127861,0.9079737492711952
1655596800,2022-06-19 00:00:00,DERO/BTC,0.00018391,0.0001938,0.00017335,0.00018875,8904.5277985,1.6440019434913094
1655510400,2022-06-18 00:00:00,DERO/BTC,0.00018707,0.00019537,0.00018036,0.00018347,7076.76806431,1.3172983286957793
1655424000,2022-06-17 00:00:00,DERO/BTC,0.00017983,0.00019272,0.00017636,0.00018655,2791.27531037,0.5205592410703682
1655337600,2022-06-16 00:00:00,DERO/BTC,0.00017413,0.00018833,0.00017203,0.00017982,4283.32117897,0.7785467890399863
1655251200,2022-06-15 00:00:00,DERO/BTC,0.00016736,0.00017962,0.00015734,0.00017398,9085.80356925,1.5377632744933195
1655164800,2022-06-14 00:00:00,DERO/BTC,0.00015757,0.00017227,0.00014904,0.00016633,7760.57259016,1.2271987484009923
1655078400,2022-06-13 00:00:00,DERO/BTC,0.00014957,0.00016379,0.00014246,0.00015822,24867.71334193,3.7208054419092092
1654992000,2022-06-12 00:00:00,DERO/BTC,0.00015817,0.00016484,0.00014939,0.00015019,15754.6578,2.45866695078
1654905600,2022-06-11 00:00:00,DERO/BTC,0.00018018,0.00018203,0.00015632,0.00016011,5705.0075,0.959240232481
1654819200,2022-06-10 00:00:00,DERO/BTC,0.00018936,0.00019094,0.00017438,0.00017921,6453.75099382,1.1803897334757634
1654732800,2022-06-09 00:00:00,DERO/BTC,0.00019401,0.00019686,0.00018653,0.00018936,7645.82835122,1.4622229086662121
1654646400,2022-06-08 00:00:00,DERO/BTC,0.00019953,0.00020574,0.00019173,0.00019382,3692.7864,0.725551955271
1654560000,2022-06-07 00:00:00,DERO/BTC,0.00020032,0.00020741,0.00019501,0.00019978,5264.85621928,1.0532229380853712
1654473600,2022-06-06 00:00:00,DERO/BTC,0.00021021,0.00021232,0.000199,0.00020032,4129.30534003,0.8369820200031973
1654387200,2022-06-05 00:00:00,DERO/BTC,0.00020419,0.00021109,0.00020156,0.00020994,1785.18595939,0.3672934996373084
1654300800,2022-06-04 00:00:00,DERO/BTC,0.0002063,0.00020816,0.00020112,0.00020717,2781.52228692,0.5727121407375855
1654214400,2022-06-03 00:00:00,DERO/BTC,0.00020669,0.00021036,0.0002001,0.00020385,5500.08427729,1.1194792058413793
1654128000,2022-06-02 00:00:00,DERO/BTC,0.00019893,0.00020827,0.00019642,0.00020484,3809.87370473,0.7733746826387915
1654041600,2022-06-01 00:00:00,DERO/BTC,0.00020104,0.0002132,0.0001932,0.0001994,9069.8934636,1.8250353240691508
1653955200,2022-05-31 00:00:00,DERO/BTC,0.00019881,0.0002077,0.00019276,0.00020102,7268.26046057,1.4592517840611596
1653868800,2022-05-30 00:00:00,DERO/BTC,0.00018651,0.000221,0.00018186,0.00019929,13192.38213105,2.5935525690434088
1653782400,2022-05-29 00:00:00,DERO/BTC,0.0001865,0.00018824,0.0001805,0.00018489,6108.73347106,1.124193513985669
1653696000,2022-05-28 00:00:00,DERO/BTC,0.00018438,0.0001882,0.00018301,0.00018562,2174.00612043,0.4021317855525928
1653609600,2022-05-27 00:00:00,DERO/BTC,0.00019045,0.00019045,0.0001776,0.00018517,10113.28578953,1.8574090371715466
1653523200,2022-05-26 00:00:00,DERO/BTC,0.00019335,0.00020299,0.000187,0.00019145,5518.23237291,1.0611610008735865
1653436800,2022-05-25 00:00:00,DERO/BTC,0.00019972,0.0002036,0.00018979,0.00019313,5105.36868021,0.9983292689120045
1653350400,2022-05-24 00:00:00,DERO/BTC,0.00019197,0.00020216,0.00018243,0.00020094,6403.99329041,1.2232478081097067
1653264000,2022-05-23 00:00:00,DERO/BTC,0.0001809,0.00020105,0.00017563,0.00019099,5800.02201239,1.0951243405160037
1653177600,2022-05-22 00:00:00,DERO/BTC,0.00018399,0.00018954,0.00017571,0.0001805,8332.53995252,1.511361202983843
1653091200,2022-05-21 00:00:00,DERO/BTC,0.00018604,0.00019578,0.00017452,0.00018321,11096.46475444,2.0653143969404352
1653004800,2022-05-20 00:00:00,DERO/BTC,0.00020336,0.00020991,0.00018291,0.00018623,15448.2985612,3.0361406971091512
1652918400,2022-05-19 00:00:00,DERO/BTC,0.00021991,0.00022113,0.0001616,0.0001996,22650.04231455,4.4992234067969036
1652832000,2022-05-18 00:00:00,DERO/BTC,0.00023518,0.00024279,0.00021769,0.00022201,5473.10262918,1.2577955089093025
1652745600,2022-05-17 00:00:00,DERO/BTC,0.00024509,0.00024931,0.00023429,0.00023714,2719.03268021,0.6508464902844392
1652659200,2022-05-16 00:00:00,DERO/BTC,0.00023868,0.00025306,0.00023742,0.00024474,2664.26011098,0.6572349200543042
1652572800,2022-05-15 00:00:00,DERO/BTC,0.00023581,0.00024149,0.00022709,0.00023914,5778.83781015,1.3565201099066156
1652486400,2022-05-14 00:00:00,DERO/BTC,0.00024468,0.00026028,0.00023121,0.00023445,8207.37559877,1.9746098496136548
1652400000,2022-05-13 00:00:00,DERO/BTC,0.00020204,0.00025945,0.00020204,0.00024468,9285.19513043,2.15687877648534
1652313600,2022-05-12 00:00:00,DERO/BTC,0.00026194,0.00026399,0.00018449,0.00020416,44133.56709155,9.7757263134837288
1652227200,2022-05-11 00:00:00,DERO/BTC,0.00029481,0.0002981,0.00025,0.00026289,32769.78734911,8.9621523396961911
1652140800,2022-05-10 00:00:00,DERO/BTC,0.00030439,0.00030838,0.00029162,0.0002976,14514.27267592,4.3314673770283981
1652054400,2022-05-09 00:00:00,DERO/BTC,0.00030828,0.000315,0.00029134,0.00030438,13685.02908405,4.1728774081953393
1651968000,2022-05-08 00:00:00,DERO/BTC,0.00031757,0.00032126,0.00030744,0.00030842,9717.22513455,3.068088469847391
1651881600,2022-05-07 00:00:00,DERO/BTC,0.00030439,0.00032465,0.00030439,0.00031756,4633.74650686,1.4540867323448094
1651795200,2022-05-06 00:00:00,DERO/BTC,0.00030625,0.00031648,0.00030017,0.00030608,6051.84334859,1.8574250746703086
1651708800,2022-05-05 00:00:00,DERO/BTC,0.00029652,0.00032126,0.00029512,0.00030625,8171.15500223,2.5034032517230315
1651622400,2022-05-04 00:00:00,DERO/BTC,0.00029547,0.00030406,0.00028808,0.0002958,7262.74967741,2.1520338314875671
1651536000,2022-05-03 00:00:00,DERO/BTC,0.00030712,0.0003189,0.00029244,0.00029759,8068.28210308,2.4434341147290208
1651449600,2022-05-02 00:00:00,DERO/BTC,0.0002918,0.00032288,0.00028585,0.00030824,10544.20588123,3.2048834887146576
1651363200,2022-05-01 00:00:00,DERO/BTC,0.00029905,0.00030637,0.00028808,0.00029359,7757.7918,2.289601844625
1651276800,2022-04-30 00:00:00,DERO/BTC,0.00031579,0.000316,0.0002961,0.00029905,8871.7403,2.704958979786
1651190400,2022-04-29 00:00:00,DERO/BTC,0.00031748,0.00032851,0.00030899,0.00031576,7882.55109192,2.5131072295231749
1651104000,2022-04-28 00:00:00,DERO/BTC,0.00032285,0.00032448,0.00031485,0.00031911,3772.38324103,1.2033324140808453
1651017600,2022-04-27 00:00:00,DERO/BTC,0.00032839,0.00033865,0.00031779,0.00032095,7403.23046226,2.4315779280452759
1650931200,2022-04-26 00:00:00,DERO/BTC,0.00033682,0.0003513,0.00032696,0.00032841,9552.1585009,3.2132580503987492
1650844800,2022-04-25 00:00:00,DERO/BTC,0.00034521,0.00034864,0.00032918,0.00033629,11839.67953835,3.9964668808223614
1650758400,2022-04-24 00:00:00,DERO/BTC,0.00033342,0.00035183,0.0003333,0.00034679,7527.53356617,2.5721347429352239
1650672000,2022-04-23 00:00:00,DERO/BTC,0.00034269,0.00035501,0.00033333,0.00033564,9809.1965137,3.3589355191129566
1650585600,2022-04-22 00:00:00,DERO/BTC,0.00031079,0.00034295,0.00030624,0.00034269,8224.14011689,2.671658704581477
1650499200,2022-04-21 00:00:00,DERO/BTC,0.00031686,0.00032688,0.0003007,0.00031076,13349.09544421,4.1818953128570165
1650412800,2022-04-20 00:00:00,DERO/BTC,0.00032324,0.00034,0.00031366,0.00031821,18625.70499252,6.0528998529474509
1650326400,2022-04-19 00:00:00,DERO/BTC,0.00029151,0.00033831,0.00028854,0.0003232,24894.67552974,7.6793496771558935
1650240000,2022-04-18 00:00:00,DERO/BTC,0.00027967,0.00029151,0.0002735,0.00028957,9964.81428087,2.790915040288363
1650153600,2022-04-17 00:00:00,DERO/BTC,0.00025546,0.0002892,0.00025192,0.00027957,14016.26742794,3.7747613516720033
1650067200,2022-04-16 00:00:00,DERO/BTC,0.00024738,0.00026336,0.00024615,0.00025546,6540.82513296,1.6491077672330974
1649980800,2022-04-15 00:00:00,DERO/BTC,0.0002522,0.00025391,0.00024351,0.00024704,3080.65966558,0.7660647186423162
1649894400,2022-04-14 00:00:00,DERO/BTC,0.00025136,0.00025662,0.00024669,0.00025313,6251.70326887,1.574789053288515
1649808000,2022-04-13 00:00:00,DERO/BTC,0.00024979,0.0002534,0.00024524,0.00025137,3943.71027461,0.9826918160224634
1649721600,2022-04-12 00:00:00,DERO/BTC,0.00024911,0.00025387,0.0002444,0.00025006,8653.70934498,2.156230757075207
1649635200,2022-04-11 00:00:00,DERO/BTC,0.00024967,0.00025537,0.0002442,0.00024966,7884.51871999,1.9570561954294621
1649548800,2022-04-10 00:00:00,DERO/BTC,0.00024977,0.00025556,0.00024366,0.00024958,5335.52919105,1.3381107816772648
1649462400,2022-04-09 00:00:00,DERO/BTC,0.00026552,0.00026827,0.00023909,0.00025181,15896.08474238,3.9942616900046067
1649376000,2022-04-08 00:00:00,DERO/BTC,0.00025772,0.00027087,0.00025418,0.00026326,6913.4881669,1.8073532944943807
1649289600,2022-04-07 00:00:00,DERO/BTC,0.00024709,0.00025774,0.00024039,0.00025749,6657.43508892,1.6460730086457639
1649203200,2022-04-06 00:00:00,DERO/BTC,0.00024629,0.00026784,0.00024235,0.00024751,10494.75413545,2.6573200220132137
1649116800,2022-04-05 00:00:00,DERO/BTC,0.00024323,0.00025391,0.00024006,0.0002456,13170.67457533,3.2581403557300066
1649030400,2022-04-04 00:00:00,DERO/BTC,0.00025098,0.00025634,0.00023867,0.0002443,11012.46377331,2.727608019709901
1648944000,2022-04-03 00:00:00,DERO/BTC,0.00026158,0.00026297,0.00024006,0.00025181,8694.07806526,2.1696852710657002
1648857600,2022-04-02 00:00:00,DERO/BTC,0.00027926,0.00027959,0.00025735,0.00026157,5918.80145923,1.5839981872402977
1648771200,2022-04-01 00:00:00,DERO/BTC,0.00025895,0.00027926,0.00025596,0.00027768,9456.36973364,2.4935959128050136
1648684800,2022-03-31 00:00:00,DERO/BTC,0.00025181,0.00026222,0.000244,0.00025902,14376.47267969,3.6252190891728124
1648598400,2022-03-30 00:00:00,DERO/BTC,0.00025554,0.00025886,0.0002476,0.00024986,7364.56683957,1.8683216947242263
1648512000,2022-03-29 00:00:00,DERO/BTC,0.00026023,0.00026964,0.00025447,0.00025511,11920.15374594,3.1455829793987162
1648425600,2022-03-28 00:00:00,DERO/BTC,0.00025922,0.00026438,0.00024,0.0002607,17404.15762857,4.3971708143478375
1648339200,2022-03-27 00:00:00,DERO/BTC,0.0002668,0.00027235,0.0002551,0.00026026,5986.40374386,1.5920401385850932
1648252800,2022-03-26 00:00:00,DERO/BTC,0.000269,0.00027499,0.00026304,0.00026685,4642.52766979,1.2528106948867209
1648166400,2022-03-25 00:00:00,DERO/BTC,0.00025853,0.000275,0.00025337,0.00027099,12930.73859829,3.4259561537731657
1648080000,2022-03-24 00:00:00,DERO/BTC,0.00025096,0.00025905,0.00024442,0.00025895,11907.88758629,3.0129106178306301
1647993600,2022-03-23 00:00:00,DERO/BTC,0.00025783,0.00026408,0.00024914,0.00025274,24376.99801908,6.2320975782641687
1647907200,2022-03-22 00:00:00,DERO/BTC,0.00026284,0.0002655,0.00025,0.00025927,26148.99095551,6.6851050502661085
1647820800,2022-03-21 00:00:00,DERO/BTC,0.00025637,0.000268,0.000254,0.00026284,9865.02992657,2.5644435767973674
1647734400,2022-03-20 00:00:00,DERO/BTC,0.00026326,0.00026865,0.000254,0.00025637,11537.12718063,3.0008719093790927
1647648000,2022-03-19 00:00:00,DERO/BTC,0.00026968,0.00027099,0.000262,0.00026257,9291.11632301,2.4733189982515803
1647561600,2022-03-18 00:00:00,DERO/BTC,0.00025894,0.0002721,0.00025803,0.00027,8175.39476425,2.1798411141639174
1647475200,2022-03-17 00:00:00,DERO/BTC,0.00026766,0.00027703,0.00025894,0.00026152,12991.23480454,3.4756496220059736
1647388800,2022-03-16 00:00:00,DERO/BTC,0.00026696,0.00027959,0.000258,0.00026766,25165.62759275,6.6524647157425548
1647302400,2022-03-15 00:00:00,DERO/BTC,0.00028365,0.00028777,0.00026326,0.00026686,21049.83580963,5.7646031337371386
1647216000,2022-03-14 00:00:00,DERO/BTC,0.00029,0.00029803,0.00027736,0.00028379,11303.14351703,3.2650466454798371
1647129600,2022-03-13 00:00:00,DERO/BTC,0.00030466,0.00030711,0.00028953,0.00028953,19227.11210074,5.6896709547892602
1647043200,2022-03-12 00:00:00,DERO/BTC,0.00030558,0.00031301,0.00029985,0.00030419,6446.17886357,1.9683672921575723
1646956800,2022-03-11 00:00:00,DERO/BTC,0.00031487,0.00032448,0.00029835,0.00030558,9424.42804391,2.9259925080135995
1646870400,2022-03-10 00:00:00,DERO/BTC,0.0003102,0.00031933,0.00029538,0.00031323,11343.76138203,3.4868992145806564
1646784000,2022-03-09 00:00:00,DERO/BTC,0.00033043,0.00034854,0.00030309,0.0003102,19352.44587064,6.2340968944573904
1646697600,2022-03-08 00:00:00,DERO/BTC,0.00030414,0.00033099,0.00029001,0.00033042,12710.82722277,3.8550068002496304
1646611200,2022-03-07 00:00:00,DERO/BTC,0.00031762,0.00032448,0.00030135,0.00030476,10556.6749522,3.2790708388910886
1646524800,2022-03-06 00:00:00,DERO/BTC,0.0003149,0.00032942,0.00030185,0.000318,9174.38545218,2.9081907465648725
1646438400,2022-03-05 00:00:00,DERO/BTC,0.00029695,0.00033407,0.000293,0.00031552,8637.63349472,2.7126128350569362
1646352000,2022-03-04 00:00:00,DERO/BTC,0.0003001,0.00031,0.00029123,0.00029538,8143.24195137,2.4386929430799941
1646265600,2022-03-03 00:00:00,DERO/BTC,0.00030321,0.00031269,0.00028936,0.00029775,13440.32215308,4.010795086421647
1646179200,2022-03-02 00:00:00,DERO/BTC,0.00029124,0.0003234,0.00027917,0.00030193,22513.94880596,6.8178612877212708
1646092800,2022-03-01 00:00:00,DERO/BTC,0.00031651,0.00031966,0.00027956,0.00029172,18651.74782633,5.5683894982962141
1646006400,2022-02-28 00:00:00,DERO/BTC,0.00033428,0.00033602,0.00030167,0.00031681,19674.32710204,6.2699069338898858
1645920000,2022-02-27 00:00:00,DERO/BTC,0.00035923,0.00038904,0.00033013,0.00033177,28791.27245337,10.3238230403165863
1645833600,2022-02-26 00:00:00,DERO/BTC,0.00032969,0.00038377,0.00032125,0.00035923,25098.33321719,9.0489728750579248
1645747200,2022-02-25 00:00:00,DERO/BTC,0.00028919,0.00035305,0.00028919,0.0003297,23979.18016447,7.4409157033741695
1645660800,2022-02-24 00:00:00,DERO/BTC,0.0002905,0.00029953,0.00026591,0.00028902,28900.43684745,8.1052729364092463
1645574400,2022-02-23 00:00:00,DERO/BTC,0.00027751,0.0002975,0.00027399,0.00028932,9207.72838597,2.6612295027806029
1645488000,2022-02-22 00:00:00,DERO/BTC,0.00030838,0.00031219,0.00026887,0.00027744,28180.47288698,8.0777956024685717
1645401600,2022-02-21 00:00:00,DERO/BTC,0.00031363,0.00032094,0.00030302,0.00030888,12360.19304815,3.8298295812714103
1645315200,2022-02-20 00:00:00,DERO/BTC,0.00033136,0.0003393,0.0003075,0.00031363,15773.97876087,5.0139033888358754
1645228800,2022-02-19 00:00:00,DERO/BTC,0.00032643,0.00034734,0.00032503,0.00033135,14686.43072351,4.9400705000858004
1645142400,2022-02-18 00:00:00,DERO/BTC,0.00030254,0.00038976,0.000295,0.00032641,52925.29228515,18.4448246496921821
1645056000,2022-02-17 00:00:00,DERO/BTC,0.00030746,0.000341,0.00029624,0.00030254,26198.75976898,8.3139869047807857
1644969600,2022-02-16 00:00:00,DERO/BTC,0.00029207,0.00031338,0.00029207,0.00030711,6385.5349781,1.9271414491182816
