https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WIN,Volume BTC
1663250400,2022-09-15 14:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,15972.6629,0.00008305784708
1663246800,2022-09-15 13:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663243200,2022-09-15 12:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663239600,2022-09-15 11:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,22843.4721,0.00011650170771
1663236000,2022-09-15 10:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663232400,2022-09-15 09:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663228800,2022-09-15 08:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,79937.3702,0.00040768058802
1663225200,2022-09-15 07:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,3349525.6244,0.01741753324688
1663221600,2022-09-15 06:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663218000,2022-09-15 05:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,27889.829,0.0001422381279
1663214400,2022-09-15 04:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,97058.9204,0.00049500049404
1663210800,2022-09-15 03:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,112674.0784,0.00057463779984
1663207200,2022-09-15 02:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,30051.0827,0.00015326052177
1663203600,2022-09-15 01:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663200000,2022-09-15 00:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,34833.7062,0.00017765190162
1663196400,2022-09-14 23:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663192800,2022-09-14 22:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,2583.3465,0.00001317506715
1663189200,2022-09-14 21:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000052,26420.2351,0.00013727895084
1663185600,2022-09-14 20:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,626543.1822,0.00325802454744
1663182000,2022-09-14 19:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,30121.8623,0.00015663368396
1663178400,2022-09-14 18:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000052,1654456.9696,0.00860261766906
1663174800,2022-09-14 17:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,5636792.3455,0.02874764096205
1663171200,2022-09-14 16:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663167600,2022-09-14 15:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,1657.334,0.0000084524034
1663164000,2022-09-14 14:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,6224.7572,0.00003206718816
1663160400,2022-09-14 13:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,6947.9711,0.00003612944972
1663156800,2022-09-14 12:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,9695.7464,0.00004956551289
1663153200,2022-09-14 11:00:00,WIN/BTC,0.0000000052,0.0000000052,0.000000005,0.000000005,5074.6218,0.00002615753816
1663149600,2022-09-14 10:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,1962.3894,0.00001020442488
1663146000,2022-09-14 09:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000051,4907.9075,0.00002514216334
1663142400,2022-09-14 08:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,283057.7346,0.00144703582462
1663138800,2022-09-14 07:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,4783.1811,0.00002439422361
1663135200,2022-09-14 06:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,2368.566,0.0000120796866
1663131600,2022-09-14 05:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663128000,2022-09-14 04:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1663124400,2022-09-14 03:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,3953.9399,0.00002016509349
1663120800,2022-09-14 02:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,23208.317,0.0001195223941
1663117200,2022-09-14 01:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,796544.7119,0.00414184277146
1663113600,2022-09-14 00:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,1782.056,0.0000090884856
1663110000,2022-09-13 23:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,2876.4876,0.00001467008676
1663106400,2022-09-13 22:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,16474.9853,0.00008402242503
1663102800,2022-09-13 21:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,26943.7561,0.00013756718304
1663099200,2022-09-13 20:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,5555.3076,0.00002888759952
1663095600,2022-09-13 19:00:00,WIN/BTC,0.000000005,0.0000000052,0.000000005,0.0000000051,9707901.2093,0.05047931543282
1663092000,2022-09-13 18:00:00,WIN/BTC,0.000000005,0.0000000051,0.000000005,0.0000000051,2270500.0362,0.01157792283853
1663088400,2022-09-13 17:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,8001.5146,0.00004080772446
1663084800,2022-09-13 16:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,3931.3235,0.00002004974985
1663081200,2022-09-13 15:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,16023.2713,0.00007851402937
1663077600,2022-09-13 14:00:00,WIN/BTC,0.000000005,0.000000005,0.0000000049,0.000000005,5981516.8019,0.02990741453895
1663074000,2022-09-13 13:00:00,WIN/BTC,0.0000000048,0.000000005,0.0000000048,0.000000005,751516.1838,0.00370872756738
1663070400,2022-09-13 12:00:00,WIN/BTC,0.0000000048,0.0000000049,0.0000000048,0.0000000049,1687398.3843,0.00826623069208
1663066800,2022-09-13 11:00:00,WIN/BTC,0.0000000048,0.0000000048,0.0000000048,0.0000000048,0,0
1663063200,2022-09-13 10:00:00,WIN/BTC,0.0000000048,0.0000000048,0.0000000048,0.0000000048,6383.5579,0.00003064107792
1663059600,2022-09-13 09:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000048,0.0000000048,13033.9006,0.00006269708002
1663056000,2022-09-13 08:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,396792.6873,0.00194428416777
1663052400,2022-09-13 07:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,11777.92,0.000057711808
1663048800,2022-09-13 06:00:00,WIN/BTC,0.0000000048,0.0000000049,0.0000000048,0.0000000049,261869.1868,0.00127279382521
1663045200,2022-09-13 05:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,105374.7294,0.00051633617406
1663041600,2022-09-13 04:00:00,WIN/BTC,0.0000000048,0.0000000049,0.0000000048,0.0000000049,15856.3571,0.00007707951406
1663038000,2022-09-13 03:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,22657.4999,0.00011102174951
1663034400,2022-09-13 02:00:00,WIN/BTC,0.0000000048,0.0000000048,0.0000000048,0.0000000048,76287.5338,0.00036618016224
1663030800,2022-09-13 01:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,0,0
1663027200,2022-09-13 00:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,0,0
1663023600,2022-09-12 23:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000048,0.0000000049,905228.7193,0.00439072276539
1663020000,2022-09-12 22:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,161710.8986,0.00079238340314
1663016400,2022-09-12 21:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000049,0.0000000049,0,0
1663012800,2022-09-12 20:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000048,0.0000000049,229777.2116,0.00110389574781
1663009200,2022-09-12 19:00:00,WIN/BTC,0.0000000048,0.0000000049,0.0000000048,0.0000000049,12815.0179,0.00006252281805
1663005600,2022-09-12 18:00:00,WIN/BTC,0.0000000048,0.0000000048,0.0000000048,0.0000000048,16432.0991,0.00007887407568
1663002000,2022-09-12 17:00:00,WIN/BTC,0.0000000049,0.000000005,0.0000000049,0.0000000049,121102.7292,0.00060464459958
1662998400,2022-09-12 16:00:00,WIN/BTC,0.0000000049,0.0000000049,0.0000000048,0.0000000049,3513762.9266,0.01721729834034
1662994800,2022-09-12 15:00:00,WIN/BTC,0.0000000049,0.000000005,0.0000000049,0.000000005,11252.8552,0.00005589920641
1662991200,2022-09-12 14:00:00,WIN/BTC,0.0000000049,0.000000005,0.0000000049,0.000000005,7897.8715,0.00003880969435
1662987600,2022-09-12 13:00:00,WIN/BTC,0.0000000049,0.000000005,0.0000000049,0.000000005,10803.4448,0.00005314475852
1662984000,2022-09-12 12:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,420449.6232,0.002102248116
1662980400,2022-09-12 11:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.000000005,4166145.6586,0.02111141231486
1662976800,2022-09-12 10:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,12942.0734,0.00006600457434
1662973200,2022-09-12 09:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.000000005,51915.0239,0.00026069368861
1662969600,2022-09-12 08:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,24730.6885,0.0001236534425
1662966000,2022-09-12 07:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,18484.5635,0.0000924228175
1662962400,2022-09-12 06:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662958800,2022-09-12 05:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662955200,2022-09-12 04:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662951600,2022-09-12 03:00:00,WIN/BTC,0.000000005,0.0000000051,0.000000005,0.0000000051,25210.4398,0.0001282359767
1662948000,2022-09-12 02:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,12342.3821,0.0000617119105
1662944400,2022-09-12 01:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,1388355,0.006941775
1662940800,2022-09-12 00:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,0,0
1662937200,2022-09-11 23:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,26063.8231,0.0001303191155
1662933600,2022-09-11 22:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,71544.5703,0.0003577228515
1662930000,2022-09-11 21:00:00,WIN/BTC,0.000000005,0.0000000051,0.000000005,0.000000005,6710.9087,0.00003385027291
1662926400,2022-09-11 20:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.0000000051,100423.8043,0.00051188855336
1662922800,2022-09-11 19:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.000000005,26091.1508,0.00013176228929
1662919200,2022-09-11 18:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,15109.551,0.000075547755
1662915600,2022-09-11 17:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.000000005,7985.1971,0.00004060761049
1662912000,2022-09-11 16:00:00,WIN/BTC,0.000000005,0.0000000052,0.000000005,0.0000000051,11434231.1719,0.05732020910842
1662908400,2022-09-11 15:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,3368.4507,0.0000168422535
1662904800,2022-09-11 14:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,10535.4562,0.00005373082662
1662901200,2022-09-11 13:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.000000005,25299.7086,0.00012888159005
1662897600,2022-09-11 12:00:00,WIN/BTC,0.000000005,0.0000000051,0.000000005,0.0000000051,3046.0271,0.00001542650608
1662894000,2022-09-11 11:00:00,WIN/BTC,0.000000005,0.000000005,0.000000005,0.000000005,7770.882,0.00003885441
1662890400,2022-09-11 10:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662886800,2022-09-11 09:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,7004.0147,0.00003572047497
1662883200,2022-09-11 08:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662879600,2022-09-11 07:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,39841.3233,0.00020319074883
1662876000,2022-09-11 06:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,11260.285,0.0000574274535
1662872400,2022-09-11 05:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000052,13939.0718,0.00007164786617
1662868800,2022-09-11 04:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,24710.1959,0.00012799315293
1662865200,2022-09-11 03:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,7878.448,0.00004028904249
1662861600,2022-09-11 02:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,0,0
1662858000,2022-09-11 01:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,2697.0865,0.0000140248498
1662854400,2022-09-11 00:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,6709.9624,0.00003455420342
1662850800,2022-09-10 23:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,6444.6322,0.00003286762422
1662847200,2022-09-10 22:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000051,7118.1704,0.00003652844932
1662843600,2022-09-10 21:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662840000,2022-09-10 20:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,5659.7117,0.00002886452967
1662836400,2022-09-10 19:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,6455.6724,0.00003306031818
1662832800,2022-09-10 18:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,247872.4325,0.00126414940575
1662829200,2022-09-10 17:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,8665.8559,0.00004419586509
1662825600,2022-09-10 16:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,6450365.2386,0.03353916653378
1662822000,2022-09-10 15:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,10342.0893,0.00005274465543
1662818400,2022-09-10 14:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,8663.5414,0.00004418406114
1662814800,2022-09-10 13:00:00,WIN/BTC,0.0000000051,0.0000000051,0.000000005,0.0000000051,477733.8797,0.00240535673772
1662811200,2022-09-10 12:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,24999.8494,0.00012749923194
1662807600,2022-09-10 11:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,5619.4162,0.00002881958175
1662804000,2022-09-10 10:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,9413.9022,0.00004811256948
1662800400,2022-09-10 09:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000052,599974.7916,0.00306059021262
1662796800,2022-09-10 08:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,18202.3975,0.0000934339883
1662793200,2022-09-10 07:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,166684.46,0.000850090746
1662789600,2022-09-10 06:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,4168.0793,0.00002167401236
1662786000,2022-09-10 05:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,4529.5435,0.00002310067185
1662782400,2022-09-10 04:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000052,27399.4184,0.00014201520962
1662778800,2022-09-10 03:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,59714.3056,0.00031051438912
1662775200,2022-09-10 02:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,2322517.0969,0.01197344567648
1662771600,2022-09-10 01:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,3751811.1182,0.01950849180768
1662768000,2022-09-10 00:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,21696.0249,0.00011281932948
1662764400,2022-09-09 23:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,1559.4873,0.00000800852176
1662760800,2022-09-09 22:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662757200,2022-09-09 21:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,17086.5996,0.00008714165796
1662753600,2022-09-09 20:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662750000,2022-09-09 19:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,0,0
1662746400,2022-09-09 18:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,1919642.8389,0.00979017847839
1662742800,2022-09-09 17:00:00,WIN/BTC,0.000000005,0.0000000051,0.000000005,0.0000000051,1896460.5227,0.0096710983718
1662739200,2022-09-09 16:00:00,WIN/BTC,0.0000000051,0.0000000051,0.0000000051,0.0000000051,4866.2351,0.00002481779901
1662735600,2022-09-09 15:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,2591080.1103,0.01321472666974
1662732000,2022-09-09 14:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,13446.0729,0.00006991957908
1662728400,2022-09-09 13:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,0,0
1662724800,2022-09-09 12:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,0,0
1662721200,2022-09-09 11:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,7049.3028,0.00003665637456
1662717600,2022-09-09 10:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000051,0.0000000051,19032748.2139,0.09897015071228
1662714000,2022-09-09 09:00:00,WIN/BTC,0.0000000053,0.0000000053,0.0000000053,0.0000000053,0,0
1662710400,2022-09-09 08:00:00,WIN/BTC,0.0000000053,0.0000000053,0.0000000053,0.0000000053,45605.338,0.0002417082914
1662706800,2022-09-09 07:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,0,0
1662703200,2022-09-09 06:00:00,WIN/BTC,0.0000000052,0.0000000052,0.0000000052,0.0000000052,2162.5067,0.00001124503484
1662699600,2022-09-09 05:00:00,WIN/BTC,0.0000000052,0.0000000053,0.0000000052,0.0000000053,6365.1895,0.00003332709294
1662696000,2022-09-09 04:00:00,WIN/BTC,0.0000000053,0.0000000054,0.0000000053,0.0000000053,33100511.5023,0.17543653914553
1662692400,2022-09-09 03:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,28709443.8189,0.15503099662206
1662688800,2022-09-09 02:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662685200,2022-09-09 01:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662681600,2022-09-09 00:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662678000,2022-09-08 23:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662674400,2022-09-08 22:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,17442.7998,0.00009419111892
1662670800,2022-09-08 21:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662667200,2022-09-08 20:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662663600,2022-09-08 19:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662660000,2022-09-08 18:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662656400,2022-09-08 17:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662652800,2022-09-08 16:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,369084.4915,0.0019930562541
1662649200,2022-09-08 15:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662645600,2022-09-08 14:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,30255.4984,0.00016337969136
1662642000,2022-09-08 13:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,386822.5328,0.00208884167712
1662638400,2022-09-08 12:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662634800,2022-09-08 11:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662631200,2022-09-08 10:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662627600,2022-09-08 09:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662624000,2022-09-08 08:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,0,0
1662620400,2022-09-08 07:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,4167.3208,0.00002250353232
1662616800,2022-09-08 06:00:00,WIN/BTC,0.0000000055,0.0000000055,0.0000000054,0.0000000055,383245.7658,0.00207114426036
1662613200,2022-09-08 05:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,400823.5874,0.00216444737196
1662609600,2022-09-08 04:00:00,WIN/BTC,0.0000000054,0.0000000054,0.0000000054,0.0000000054,4987491.3462,0.02693245326948
