https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PHNX,Volume BTC
1663347600,2022-09-16 17:00:00,PHNX/BTC,0.0000003502,0.000000375,0.00000035,0.00000036,241869.8871,0.08755554339854
1663344000,2022-09-16 16:00:00,PHNX/BTC,0.0000003269,0.0000003578,0.0000003269,0.0000003502,1306197.7597,0.44980771569762
1663340400,2022-09-16 15:00:00,PHNX/BTC,0.0000003232,0.0000003232,0.0000003232,0.0000003232,3024.6438,0.00097756487616
1663336800,2022-09-16 14:00:00,PHNX/BTC,0.000000324,0.000000324,0.000000323,0.000000323,82.0086,0.000026542594
1663333200,2022-09-16 13:00:00,PHNX/BTC,0.000000327,0.0000003299,0.000000327,0.0000003299,113652.645,0.03749200415734
1663329600,2022-09-16 12:00:00,PHNX/BTC,0.000000324,0.000000324,0.000000324,0.000000324,0,0
1663326000,2022-09-16 11:00:00,PHNX/BTC,0.0000003276,0.0000003297,0.000000324,0.000000324,455.4612,0.00014979960126
1663322400,2022-09-16 10:00:00,PHNX/BTC,0.000000327,0.000000327,0.000000327,0.000000327,53.8162,0.0000175978974
1663318800,2022-09-16 09:00:00,PHNX/BTC,0.000000327,0.000000327,0.0000003221,0.0000003221,1128.8925,0.00036400759757
1663315200,2022-09-16 08:00:00,PHNX/BTC,0.0000003276,0.0000003276,0.0000003276,0.0000003276,0,0
1663311600,2022-09-16 07:00:00,PHNX/BTC,0.000000327,0.0000003327,0.000000327,0.0000003276,296.1197,0.00009790909067
1663308000,2022-09-16 06:00:00,PHNX/BTC,0.0000003232,0.0000003232,0.0000003232,0.0000003232,0,0
1663304400,2022-09-16 05:00:00,PHNX/BTC,0.0000003318,0.0000003318,0.0000003232,0.0000003232,6465.912,0.00212581465069
1663300800,2022-09-16 04:00:00,PHNX/BTC,0.0000003368,0.0000003368,0.0000003274,0.0000003274,24858.901,0.00821416782197
1663297200,2022-09-16 03:00:00,PHNX/BTC,0.000000339,0.000000339,0.0000003383,0.0000003383,10431.4429,0.00353354616871
1663293600,2022-09-16 02:00:00,PHNX/BTC,0.0000003414,0.0000003414,0.0000003414,0.0000003414,0,0
1663290000,2022-09-16 01:00:00,PHNX/BTC,0.0000003414,0.000000348,0.0000003414,0.0000003414,234.8053,0.00008079937412
1663286400,2022-09-16 00:00:00,PHNX/BTC,0.000000342,0.000000342,0.000000342,0.000000342,53.8162,0.0000184051404
1663282800,2022-09-15 23:00:00,PHNX/BTC,0.000000345,0.0000003496,0.000000345,0.000000345,915.8146,0.00031948607656
1663279200,2022-09-15 22:00:00,PHNX/BTC,0.000000342,0.000000342,0.000000342,0.000000342,53.8162,0.0000184051404
1663275600,2022-09-15 21:00:00,PHNX/BTC,0.0000003428,0.0000003428,0.0000003388,0.0000003388,2330.4908,0.00079461955756
1663272000,2022-09-15 20:00:00,PHNX/BTC,0.0000003467,0.0000003467,0.000000345,0.000000345,1182.1693,0.00040976660877
1663268400,2022-09-15 19:00:00,PHNX/BTC,0.0000003414,0.0000003496,0.0000003389,0.0000003496,12980.5978,0.00446964962089
1663264800,2022-09-15 18:00:00,PHNX/BTC,0.000000333,0.00000034,0.0000003312,0.00000034,15028.9614,0.00507214953632
1663261200,2022-09-15 17:00:00,PHNX/BTC,0.000000345,0.000000345,0.0000003277,0.0000003277,35777.6209,0.01199948549918
1663257600,2022-09-15 16:00:00,PHNX/BTC,0.0000003417,0.0000003494,0.0000003417,0.0000003494,10953.903,0.003776511712
1663254000,2022-09-15 15:00:00,PHNX/BTC,0.0000003331,0.0000003417,0.0000003287,0.0000003417,17495.4752,0.00590214306217
1663250400,2022-09-15 14:00:00,PHNX/BTC,0.000000357,0.000000357,0.0000003331,0.0000003331,50980.9909,0.01764145162853
1663246800,2022-09-15 13:00:00,PHNX/BTC,0.0000003598,0.0000003598,0.0000003598,0.0000003598,0,0
1663243200,2022-09-15 12:00:00,PHNX/BTC,0.000000363,0.000000363,0.0000003598,0.0000003598,82.0087,0.00002967894212
1663239600,2022-09-15 11:00:00,PHNX/BTC,0.000000366,0.000000373,0.00000036,0.000000366,41944.1468,0.01537151639017
1663236000,2022-09-15 10:00:00,PHNX/BTC,0.0000003673,0.000000373,0.0000003673,0.000000369,11489.3982,0.00423246661241
1663232400,2022-09-15 09:00:00,PHNX/BTC,0.000000372,0.0000003748,0.000000366,0.0000003673,16263.4729,0.00603380040434
1663228800,2022-09-15 08:00:00,PHNX/BTC,0.0000003706,0.0000003786,0.0000003673,0.000000375,12411.8803,0.00459803765925
1663225200,2022-09-15 07:00:00,PHNX/BTC,0.0000003667,0.0000003759,0.0000003667,0.0000003706,32125.4657,0.01193239820689
1663221600,2022-09-15 06:00:00,PHNX/BTC,0.000000373,0.0000003776,0.0000003614,0.0000003614,22850.795,0.00845928717792
1663218000,2022-09-15 05:00:00,PHNX/BTC,0.0000003558,0.000000373,0.0000003558,0.0000003706,50624.5599,0.01836952218593
1663214400,2022-09-15 04:00:00,PHNX/BTC,0.0000003553,0.0000003558,0.0000003506,0.0000003558,41837.8606,0.01488546592806
1663210800,2022-09-15 03:00:00,PHNX/BTC,0.0000003506,0.0000003552,0.0000003506,0.0000003552,137.9798,0.00004870531067
1663207200,2022-09-15 02:00:00,PHNX/BTC,0.0000003547,0.0000003558,0.0000003446,0.0000003446,4451.8948,0.0015685931333
1663203600,2022-09-15 01:00:00,PHNX/BTC,0.0000003451,0.0000003547,0.0000003451,0.0000003546,4288.4214,0.00150124612767
1663200000,2022-09-15 00:00:00,PHNX/BTC,0.0000003491,0.0000003491,0.0000003491,0.0000003491,0,0
1663196400,2022-09-14 23:00:00,PHNX/BTC,0.0000003491,0.0000003491,0.0000003491,0.0000003491,191.5263,0.00006686183133
1663192800,2022-09-14 22:00:00,PHNX/BTC,0.000000346,0.000000346,0.0000003445,0.0000003445,10127.3371,0.00348890991955
1663189200,2022-09-14 21:00:00,PHNX/BTC,0.0000003472,0.0000003506,0.0000003433,0.0000003506,17490.8097,0.00610304330654
1663185600,2022-09-14 20:00:00,PHNX/BTC,0.0000003471,0.0000003471,0.0000003471,0.0000003471,323.2843,0.00011221198053
1663182000,2022-09-14 19:00:00,PHNX/BTC,0.0000003445,0.0000003501,0.0000003433,0.0000003433,1228.0889,0.00042889692334
1663178400,2022-09-14 18:00:00,PHNX/BTC,0.0000003485,0.0000003524,0.0000003417,0.0000003417,23471.6807,0.00814982484588
1663174800,2022-09-14 17:00:00,PHNX/BTC,0.0000003501,0.0000003502,0.0000003444,0.0000003501,63707.1732,0.02223733914865
1663171200,2022-09-14 16:00:00,PHNX/BTC,0.0000003458,0.0000003472,0.0000003444,0.000000345,12004.5324,0.00414311054046
1663167600,2022-09-14 15:00:00,PHNX/BTC,0.0000003496,0.0000003496,0.0000003445,0.0000003445,13315.6652,0.0045924080479
1663164000,2022-09-14 14:00:00,PHNX/BTC,0.000000354,0.000000354,0.000000354,0.000000354,1116.5635,0.000395263479
1663160400,2022-09-14 13:00:00,PHNX/BTC,0.00000035,0.0000003511,0.0000003472,0.0000003472,15989.2834,0.00559860868894
1663156800,2022-09-14 12:00:00,PHNX/BTC,0.0000003459,0.0000003459,0.0000003433,0.0000003433,3626.0298,0.00125141408345
1663153200,2022-09-14 11:00:00,PHNX/BTC,0.0000003414,0.0000003472,0.0000003332,0.0000003472,13121.7005,0.00450019766256
1663149600,2022-09-14 10:00:00,PHNX/BTC,0.0000003444,0.00000035,0.0000003388,0.00000035,13269.2127,0.0045199005331
1663146000,2022-09-14 09:00:00,PHNX/BTC,0.0000003451,0.000000346,0.0000003393,0.0000003393,1191.1569,0.00040467289234
1663142400,2022-09-14 08:00:00,PHNX/BTC,0.0000003506,0.0000003549,0.0000003389,0.0000003389,47320.6749,0.0162831285336
1663138800,2022-09-14 07:00:00,PHNX/BTC,0.0000003417,0.0000003559,0.0000003417,0.0000003559,12557.9964,0.00439481411065
1663135200,2022-09-14 06:00:00,PHNX/BTC,0.0000003414,0.0000003616,0.0000003414,0.0000003445,71030.3089,0.02487710225589
1663131600,2022-09-14 05:00:00,PHNX/BTC,0.0000003353,0.0000003402,0.0000003353,0.0000003402,12019.7703,0.00407432643477
1663128000,2022-09-14 04:00:00,PHNX/BTC,0.0000003331,0.0000003331,0.0000003294,0.0000003294,13096.7422,0.004352697009
1663124400,2022-09-14 03:00:00,PHNX/BTC,0.0000003304,0.0000003634,0.0000003304,0.0000003353,171495.5138,0.05957916933765
1663120800,2022-09-14 02:00:00,PHNX/BTC,0.000000322,0.0000003304,0.000000322,0.0000003304,1822.5232,0.00058748818246
1663117200,2022-09-14 01:00:00,PHNX/BTC,0.0000003221,0.0000003223,0.0000003221,0.0000003223,471.0173,0.00015173242523
1663113600,2022-09-14 00:00:00,PHNX/BTC,0.0000003276,0.0000003276,0.0000003221,0.0000003221,637.9437,0.00020588302052
1663110000,2022-09-13 23:00:00,PHNX/BTC,0.0000003331,0.0000003331,0.0000003274,0.000000329,28627.7331,0.0094393763604
1663106400,2022-09-13 22:00:00,PHNX/BTC,0.00000033,0.0000003388,0.0000003297,0.0000003388,11468.3225,0.00388094273341
1663102800,2022-09-13 21:00:00,PHNX/BTC,0.000000326,0.0000003464,0.0000003218,0.00000033,82045.4911,0.02754195584346
1663099200,2022-09-13 20:00:00,PHNX/BTC,0.0000003267,0.0000003267,0.0000003267,0.0000003267,0,0
1663095600,2022-09-13 19:00:00,PHNX/BTC,0.0000003206,0.0000003267,0.0000003206,0.0000003267,1707.4208,0.00055484618907
1663092000,2022-09-13 18:00:00,PHNX/BTC,0.0000003157,0.0000003206,0.0000003157,0.0000003206,858.2421,0.00027414184365
1663088400,2022-09-13 17:00:00,PHNX/BTC,0.0000003157,0.0000003157,0.0000003104,0.0000003157,1797.1261,0.00055835930157
1663084800,2022-09-13 16:00:00,PHNX/BTC,0.0000003217,0.0000003232,0.0000003138,0.0000003217,30378.7552,0.00970375321652
1663081200,2022-09-13 15:00:00,PHNX/BTC,0.0000003194,0.0000003217,0.0000003194,0.0000003217,5433.8144,0.00174441413351
1663077600,2022-09-13 14:00:00,PHNX/BTC,0.0000003157,0.00000032,0.0000003146,0.00000032,13179.5229,0.00416950455093
1663074000,2022-09-13 13:00:00,PHNX/BTC,0.0000002954,0.0000003138,0.0000002954,0.0000003138,51850.4093,0.01576657888856
1663070400,2022-09-13 12:00:00,PHNX/BTC,0.0000003108,0.000000316,0.0000002903,0.0000002903,104222.6032,0.03154112699344
1663066800,2022-09-13 11:00:00,PHNX/BTC,0.0000003121,0.0000003136,0.0000003046,0.0000003108,4781.745,0.00147452873418
1663063200,2022-09-13 10:00:00,PHNX/BTC,0.0000003181,0.0000003181,0.0000003092,0.0000003092,13974.5755,0.0043397823022
1663059600,2022-09-13 09:00:00,PHNX/BTC,0.0000003445,0.0000003445,0.0000003104,0.0000003148,200370.3877,0.0666013770257
1663056000,2022-09-13 08:00:00,PHNX/BTC,0.0000003254,0.000000431,0.0000003254,0.0000003445,1204805.4528,0.45039000622758
1663052400,2022-09-13 07:00:00,PHNX/BTC,0.0000003451,0.000000346,0.00000032,0.00000032,53789.7928,0.01777289737465
1663048800,2022-09-13 06:00:00,PHNX/BTC,0.00000029,0.0000003663,0.00000029,0.0000003451,577275.8279,0.18796657794014
1663045200,2022-09-13 05:00:00,PHNX/BTC,0.0000002882,0.0000002882,0.0000002882,0.0000002882,0,0
1663041600,2022-09-13 04:00:00,PHNX/BTC,0.000000281,0.0000002882,0.000000281,0.0000002882,40112.324,0.01138800320796
1663038000,2022-09-13 03:00:00,PHNX/BTC,0.000000277,0.000000277,0.000000277,0.000000277,0,0
1663034400,2022-09-13 02:00:00,PHNX/BTC,0.0000002765,0.000000277,0.0000002717,0.000000277,3272.8397,0.0008896844915
1663030800,2022-09-13 01:00:00,PHNX/BTC,0.0000002796,0.0000002796,0.0000002796,0.0000002796,2316.341,0.0006476489436
1663027200,2022-09-13 00:00:00,PHNX/BTC,0.0000002678,0.0000002814,0.0000002671,0.0000002814,67358.7852,0.01872221904965
1663023600,2022-09-12 23:00:00,PHNX/BTC,0.00000027,0.0000002737,0.00000027,0.00000027,79220.8881,0.02139910519584
1663020000,2022-09-12 22:00:00,PHNX/BTC,0.00000027,0.00000027,0.00000027,0.00000027,60464.7193,0.016325474211
1663016400,2022-09-12 21:00:00,PHNX/BTC,0.0000002746,0.0000002746,0.0000002647,0.0000002716,112983.3326,0.03046190665367
1663012800,2022-09-12 20:00:00,PHNX/BTC,0.0000002761,0.0000002761,0.0000002761,0.0000002761,0,0
1663009200,2022-09-12 19:00:00,PHNX/BTC,0.0000002761,0.0000002761,0.0000002761,0.0000002761,10099.1448,0.00278837387928
1663005600,2022-09-12 18:00:00,PHNX/BTC,0.000000277,0.000000277,0.0000002765,0.0000002765,67.7839,0.00001875634455
1663002000,2022-09-12 17:00:00,PHNX/BTC,0.00000028,0.00000028,0.00000028,0.00000028,69605.6591,0.019489584548
1662998400,2022-09-12 16:00:00,PHNX/BTC,0.0000002882,0.0000002882,0.0000002779,0.00000028,223679.7123,0.06307951911029
1662994800,2022-09-12 15:00:00,PHNX/BTC,0.0000002958,0.0000002958,0.00000029,0.00000029,4968.574,0.00146088532404
1662991200,2022-09-12 14:00:00,PHNX/BTC,0.0000002954,0.0000002989,0.0000002932,0.0000002968,15415.8078,0.00454472049991
1662987600,2022-09-12 13:00:00,PHNX/BTC,0.0000002999,0.0000002999,0.0000002999,0.0000002999,8295.7836,0.00248790550164
1662984000,2022-09-12 12:00:00,PHNX/BTC,0.0000002999,0.0000003,0.0000002999,0.0000003,126741.1621,0.03801915035535
1662980400,2022-09-12 11:00:00,PHNX/BTC,0.0000002988,0.0000002989,0.0000002988,0.0000002989,62875.1568,0.01878809175131
1662976800,2022-09-12 10:00:00,PHNX/BTC,0.0000002915,0.0000002989,0.0000002915,0.0000002988,10604.9216,0.00316873055858
1662973200,2022-09-12 09:00:00,PHNX/BTC,0.0000002927,0.0000002927,0.0000002913,0.0000002913,11729.0316,0.0034248772272
1662969600,2022-09-12 08:00:00,PHNX/BTC,0.0000002916,0.0000002916,0.0000002916,0.0000002916,4.9767,0.00000145120572
1662966000,2022-09-12 07:00:00,PHNX/BTC,0.0000003046,0.0000003046,0.0000002875,0.0000002958,73927.8172,0.0218056649003
1662962400,2022-09-12 06:00:00,PHNX/BTC,0.0000003046,0.00000031,0.0000002989,0.00000031,50909.3583,0.01536666266707
1662958800,2022-09-12 05:00:00,PHNX/BTC,0.0000003102,0.0000003102,0.0000003102,0.0000003102,27603.8389,0.00856271082678
1662955200,2022-09-12 04:00:00,PHNX/BTC,0.0000003043,0.0000003102,0.0000003,0.0000003102,39036.4024,0.01197514272695
1662951600,2022-09-12 03:00:00,PHNX/BTC,0.0000003043,0.0000003043,0.0000003043,0.0000003043,4457.0816,0.00135628993088
1662948000,2022-09-12 02:00:00,PHNX/BTC,0.0000002989,0.0000003043,0.0000002954,0.0000003043,13699.8801,0.00412206494809
1662944400,2022-09-12 01:00:00,PHNX/BTC,0.0000003138,0.0000003138,0.00000029,0.0000002989,73097.5763,0.02185047520116
1662940800,2022-09-12 00:00:00,PHNX/BTC,0.0000003138,0.0000003185,0.0000003137,0.0000003185,53457.1222,0.01690583832138
1662937200,2022-09-11 23:00:00,PHNX/BTC,0.0000003094,0.0000003094,0.0000003092,0.0000003092,513.0018,0.00015871711844
1662933600,2022-09-11 22:00:00,PHNX/BTC,0.0000003127,0.0000003158,0.0000003127,0.0000003154,2501.192,0.000788144499
1662930000,2022-09-11 21:00:00,PHNX/BTC,0.0000003092,0.0000003101,0.0000003061,0.0000003101,4082.3984,0.00125787758559
1662926400,2022-09-11 20:00:00,PHNX/BTC,0.000000313,0.000000313,0.000000313,0.000000313,0,0
1662922800,2022-09-11 19:00:00,PHNX/BTC,0.0000003138,0.0000003159,0.0000003092,0.000000313,13691.101,0.00431960302195
1662919200,2022-09-11 18:00:00,PHNX/BTC,0.0000003138,0.000000316,0.0000003092,0.0000003092,7963.5918,0.00249997900446
1662915600,2022-09-11 17:00:00,PHNX/BTC,0.0000003092,0.0000003092,0.0000003066,0.0000003067,1828.1804,0.00056061341088
1662912000,2022-09-11 16:00:00,PHNX/BTC,0.0000003138,0.0000003145,0.0000003066,0.0000003138,28648.2728,0.00891281461192
1662908400,2022-09-11 15:00:00,PHNX/BTC,0.00000032,0.00000032,0.0000003146,0.0000003146,13829.5986,0.00437529829403
1662904800,2022-09-11 14:00:00,PHNX/BTC,0.0000003217,0.0000003273,0.00000032,0.0000003273,55991.765,0.01813355356072
1662901200,2022-09-11 13:00:00,PHNX/BTC,0.0000003349,0.0000003349,0.0000003218,0.0000003218,26873.9183,0.00877930710363
1662897600,2022-09-11 12:00:00,PHNX/BTC,0.0000003452,0.0000003501,0.0000003368,0.0000003368,256172.1005,0.08704562157639
1662894000,2022-09-11 11:00:00,PHNX/BTC,0.0000003424,0.0000003424,0.0000003388,0.0000003389,14669.1649,0.00498641768812
1662890400,2022-09-11 10:00:00,PHNX/BTC,0.0000003445,0.0000003495,0.0000003424,0.0000003424,11304.0781,0.00389757384558
1662886800,2022-09-11 09:00:00,PHNX/BTC,0.00000034,0.0000003414,0.0000003331,0.0000003414,20378.4567,0.00685019187304
1662883200,2022-09-11 08:00:00,PHNX/BTC,0.0000003385,0.0000003531,0.0000003385,0.00000034,450217.0988,0.15695579484448
1662879600,2022-09-11 07:00:00,PHNX/BTC,0.0000003215,0.0000003368,0.00000032,0.0000003368,144929.4691,0.04712123747659
1662876000,2022-09-11 06:00:00,PHNX/BTC,0.000000316,0.00000032,0.0000003139,0.0000003139,20125.2894,0.00636060833374
1662872400,2022-09-11 05:00:00,PHNX/BTC,0.0000003138,0.0000003138,0.0000003138,0.0000003138,28.1924,0.00000884677512
1662868800,2022-09-11 04:00:00,PHNX/BTC,0.0000003131,0.0000003131,0.0000003131,0.0000003131,808.2,0.00025304742
1662865200,2022-09-11 03:00:00,PHNX/BTC,0.0000003302,0.0000003302,0.0000003046,0.0000003124,104579.0889,0.03266405233797
1662861600,2022-09-11 02:00:00,PHNX/BTC,0.00000033,0.0000003319,0.0000003274,0.0000003274,11781.7946,0.00386188330889
1662858000,2022-09-11 01:00:00,PHNX/BTC,0.0000003331,0.0000003331,0.00000033,0.00000033,1570.851,0.00051840813913
1662854400,2022-09-11 00:00:00,PHNX/BTC,0.0000003331,0.0000003334,0.0000003331,0.0000003331,283816.8317,0.09457012185291
1662850800,2022-09-10 23:00:00,PHNX/BTC,0.0000003388,0.0000003388,0.0000003331,0.0000003331,28.2627,0.00000951870674
1662847200,2022-09-10 22:00:00,PHNX/BTC,0.0000003451,0.0000003458,0.0000003451,0.0000003458,549.1444,0.00018957122751
1662843600,2022-09-10 21:00:00,PHNX/BTC,0.000000345,0.000000345,0.000000345,0.000000345,0,0
1662840000,2022-09-10 20:00:00,PHNX/BTC,0.0000003445,0.000000345,0.0000003388,0.000000345,14728.0231,0.00500929538454
1662836400,2022-09-10 19:00:00,PHNX/BTC,0.000000346,0.000000346,0.0000003445,0.0000003445,24312.4914,0.0083801265573
1662832800,2022-09-10 18:00:00,PHNX/BTC,0.0000003413,0.000000354,0.0000003413,0.0000003465,31024.556,0.01070468630005
1662829200,2022-09-10 17:00:00,PHNX/BTC,0.0000003331,0.0000003388,0.0000003322,0.0000003388,43297.679,0.01460927601545
1662825600,2022-09-10 16:00:00,PHNX/BTC,0.0000003414,0.0000003502,0.0000003368,0.0000003368,21130.3698,0.0072306146149
1662822000,2022-09-10 15:00:00,PHNX/BTC,0.0000003459,0.0000003502,0.0000003332,0.0000003333,97193.6013,0.03267136979244
1662818400,2022-09-10 14:00:00,PHNX/BTC,0.0000003701,0.0000003909,0.0000003388,0.0000003388,333015.4011,0.12072306396454
1662814800,2022-09-10 13:00:00,PHNX/BTC,0.0000004014,0.0000004426,0.0000003663,0.000000373,1825270.0767,0.74840022375986
1662811200,2022-09-10 12:00:00,PHNX/BTC,0.00000032,0.0000004014,0.00000032,0.0000004014,721178.1892,0.26674454936499
1662807600,2022-09-10 11:00:00,PHNX/BTC,0.0000003138,0.0000003184,0.0000003138,0.0000003184,11272.0931,0.00356321527793
1662804000,2022-09-10 10:00:00,PHNX/BTC,0.0000003074,0.0000003074,0.0000003047,0.0000003047,749.2265,0.00022830518056
1662800400,2022-09-10 09:00:00,PHNX/BTC,0.0000003074,0.0000003159,0.0000003074,0.0000003092,25086.2849,0.00781404459136
1662796800,2022-09-10 08:00:00,PHNX/BTC,0.0000003046,0.0000003046,0.0000003046,0.0000003046,28.1924,0.00000858740504
1662793200,2022-09-10 07:00:00,PHNX/BTC,0.0000003,0.0000003,0.000000299,0.000000299,644.5912,0.0001927609612
1662789600,2022-09-10 06:00:00,PHNX/BTC,0.0000003046,0.0000003072,0.0000003046,0.0000003072,1931.3274,0.00059323047704
1662786000,2022-09-10 05:00:00,PHNX/BTC,0.0000003029,0.0000003029,0.0000003,0.0000003,34.0687,0.00001023765127
1662782400,2022-09-10 04:00:00,PHNX/BTC,0.0000003037,0.0000003092,0.0000003037,0.0000003091,7468.2559,0.00228972990325
1662778800,2022-09-10 03:00:00,PHNX/BTC,0.0000003119,0.0000003119,0.0000002989,0.0000002989,33299.1256,0.01018311756894
1662775200,2022-09-10 02:00:00,PHNX/BTC,0.0000003184,0.0000003184,0.0000003108,0.0000003164,1155.2806,0.00035921806745
1662771600,2022-09-10 01:00:00,PHNX/BTC,0.0000003184,0.0000003184,0.0000003184,0.0000003184,0,0
1662768000,2022-09-10 00:00:00,PHNX/BTC,0.0000003209,0.0000003273,0.0000003184,0.0000003184,2056.5729,0.00066826286639
1662764400,2022-09-09 23:00:00,PHNX/BTC,0.0000003184,0.0000003184,0.000000316,0.000000316,89276.4475,0.02828134697059
1662760800,2022-09-09 22:00:00,PHNX/BTC,0.0000003202,0.0000003215,0.0000003188,0.0000003215,16545.2947,0.00529969675332
1662757200,2022-09-09 21:00:00,PHNX/BTC,0.00000032,0.00000032,0.00000032,0.00000032,0,0
1662753600,2022-09-09 20:00:00,PHNX/BTC,0.0000003293,0.0000003293,0.00000032,0.00000032,15435.893,0.00498501655776
1662750000,2022-09-09 19:00:00,PHNX/BTC,0.0000003317,0.0000003331,0.0000003274,0.000000333,24724.7786,0.00815975478835
1662746400,2022-09-09 18:00:00,PHNX/BTC,0.00000034,0.0000003417,0.0000003276,0.0000003322,53663.1244,0.01812021401797
1662742800,2022-09-09 17:00:00,PHNX/BTC,0.0000003559,0.0000003559,0.00000034,0.00000034,51984.9341,0.01798775533189
1662739200,2022-09-09 16:00:00,PHNX/BTC,0.0000003417,0.0000003616,0.0000003414,0.0000003559,149050.8804,0.0533437958298
1662735600,2022-09-09 15:00:00,PHNX/BTC,0.0000003274,0.0000003559,0.0000003274,0.0000003417,188853.0711,0.06513002417588
1662732000,2022-09-09 14:00:00,PHNX/BTC,0.0000003064,0.00000033,0.0000002989,0.0000003273,192302.1773,0.06042666433844
1662728400,2022-09-09 13:00:00,PHNX/BTC,0.0000002939,0.0000003064,0.0000002875,0.0000003064,161128.0433,0.04829595357585
1662724800,2022-09-09 12:00:00,PHNX/BTC,0.0000003164,0.0000003164,0.0000002932,0.0000002989,177786.1883,0.05373677535246
1662721200,2022-09-09 11:00:00,PHNX/BTC,0.00000033,0.00000033,0.0000003171,0.0000003171,66077.6277,0.02153582174895
1662717600,2022-09-09 10:00:00,PHNX/BTC,0.0000003434,0.0000003444,0.00000033,0.00000033,156642.685,0.05218514593442
1662714000,2022-09-09 09:00:00,PHNX/BTC,0.0000003331,0.0000003389,0.0000003331,0.0000003389,22389.8036,0.00756962401612
