https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume THETA,Volume USDT
1659441600,2022-08-02 12:00:00,THETA/USDT,1.4059,1.4107,1.3536,1.3644,236861.03956246,327584.661037327357
1659438000,2022-08-02 11:00:00,THETA/USDT,1.4111,1.4354,1.399,1.4064,199261.69491195,282662.161743882647
1659434400,2022-08-02 10:00:00,THETA/USDT,1.3916,1.4163,1.3844,1.4116,90675.05147723,127457.311236483189
1659430800,2022-08-02 09:00:00,THETA/USDT,1.4167,1.4169,1.3811,1.3923,130788.14121503,182817.292467429309
1659427200,2022-08-02 08:00:00,THETA/USDT,1.4292,1.4334,1.4105,1.4161,97453.92770263,138616.8645056265
1659423600,2022-08-02 07:00:00,THETA/USDT,1.4334,1.4376,1.4033,1.4281,227812.28096769,323193.178842000272
1659420000,2022-08-02 06:00:00,THETA/USDT,1.4098,1.4441,1.4098,1.434,123485.3786541,176900.830259312265
1659416400,2022-08-02 05:00:00,THETA/USDT,1.4058,1.4261,1.4012,1.4094,90116.53493044,127601.253245388941
1659412800,2022-08-02 04:00:00,THETA/USDT,1.418,1.4308,1.3798,1.406,220240.96676921,310199.044652255469
1659409200,2022-08-02 03:00:00,THETA/USDT,1.4606,1.4612,1.3645,1.4189,575664.56373053,818469.073066818046
1659405600,2022-08-02 02:00:00,THETA/USDT,1.4879,1.511,1.4543,1.4626,438994.84598013,648978.751747920593
1659402000,2022-08-02 01:00:00,THETA/USDT,1.5215,1.5454,1.4782,1.4877,583516.4652459,885130.598660176964
1659398400,2022-08-02 00:00:00,THETA/USDT,1.4818,1.5775,1.473,1.5212,972335.21106737,1493096.897628309637
1659394800,2022-08-01 23:00:00,THETA/USDT,1.4762,1.4972,1.4662,1.4816,478668.5697549,708874.019849105965
1659391200,2022-08-01 22:00:00,THETA/USDT,1.4317,1.48,1.4143,1.4773,281711.74180807,409524.085130980114
1659387600,2022-08-01 21:00:00,THETA/USDT,1.4388,1.4397,1.4162,1.4325,139551.72860303,199144.277490537365
1659384000,2022-08-01 20:00:00,THETA/USDT,1.378,1.4788,1.3724,1.4387,704524.60887998,998274.376536090817
1659380400,2022-08-01 19:00:00,THETA/USDT,1.3817,1.3906,1.3732,1.3791,87947.49712376,121521.432232948202
1659376800,2022-08-01 18:00:00,THETA/USDT,1.38,1.3837,1.36,1.3816,67095.39012806,92135.679891816036
1659373200,2022-08-01 17:00:00,THETA/USDT,1.3765,1.3813,1.3508,1.38,277755.70986629,379372.69518545345
1659369600,2022-08-01 16:00:00,THETA/USDT,1.385,1.3975,1.3714,1.3761,260876.37904172,362192.627731420137
1659366000,2022-08-01 15:00:00,THETA/USDT,1.3799,1.3949,1.37,1.3867,265820.4431055,367398.902681436583
1659362400,2022-08-01 14:00:00,THETA/USDT,1.3481,1.38,1.3463,1.3792,255334.8823947,349053.012849399572
1659358800,2022-08-01 13:00:00,THETA/USDT,1.3468,1.3542,1.3131,1.349,250799.85719443,333606.117776788031
1659355200,2022-08-01 12:00:00,THETA/USDT,1.3577,1.3717,1.336,1.3477,119476.46502157,161482.695707205594
1659351600,2022-08-01 11:00:00,THETA/USDT,1.345,1.3608,1.3308,1.3582,168054.35682475,226855.19384743934
1659348000,2022-08-01 10:00:00,THETA/USDT,1.3752,1.377,1.34,1.3438,85146.98364276,115296.572953485474
1659344400,2022-08-01 09:00:00,THETA/USDT,1.3608,1.3794,1.3566,1.3738,37750.80898292,51875.037285585044
1659340800,2022-08-01 08:00:00,THETA/USDT,1.3669,1.3751,1.3593,1.3605,24429.34817285,33414.912743061066
1659337200,2022-08-01 07:00:00,THETA/USDT,1.3632,1.3758,1.3405,1.3677,67059.98046211,91243.892877115437
1659333600,2022-08-01 06:00:00,THETA/USDT,1.3704,1.3754,1.348,1.3623,123071.76510882,167946.466985054562
1659330000,2022-08-01 05:00:00,THETA/USDT,1.3938,1.3938,1.365,1.3701,55064.04587742,75734.65031729435
1659326400,2022-08-01 04:00:00,THETA/USDT,1.3859,1.3963,1.3835,1.3944,35903.33346713,49925.570698601425
1659322800,2022-08-01 03:00:00,THETA/USDT,1.3721,1.3859,1.364,1.3859,66616.52235253,91527.752381071637
1659319200,2022-08-01 02:00:00,THETA/USDT,1.3717,1.3792,1.3617,1.374,63735.7459123,87213.4169927611
1659315600,2022-08-01 01:00:00,THETA/USDT,1.3614,1.3769,1.3497,1.3714,48535.38123442,66423.186747644051
1659312000,2022-08-01 00:00:00,THETA/USDT,1.3372,1.3633,1.3274,1.3604,122685.80487653,165336.642145895892
1659308400,2022-07-31 23:00:00,THETA/USDT,1.335,1.3459,1.3209,1.3376,172524.96511973,229936.10272756054
1659304800,2022-07-31 22:00:00,THETA/USDT,1.3766,1.3788,1.3268,1.335,210482.12611047,283537.555105124468
1659301200,2022-07-31 21:00:00,THETA/USDT,1.4018,1.4157,1.3728,1.3749,68936.16765325,96126.754602224254
1659297600,2022-07-31 20:00:00,THETA/USDT,1.4076,1.4136,1.3959,1.4034,71664.6232556,100728.974483759882
1659294000,2022-07-31 19:00:00,THETA/USDT,1.4125,1.4358,1.405,1.407,197030.21285824,280234.34311987682
1659290400,2022-07-31 18:00:00,THETA/USDT,1.4101,1.4489,1.38,1.4125,478675.97225823,676311.775824207682
1659286800,2022-07-31 17:00:00,THETA/USDT,1.4095,1.414,1.3984,1.4097,45281.81949551,63734.306754190922
1659283200,2022-07-31 16:00:00,THETA/USDT,1.4014,1.4158,1.393,1.4075,136830.87483616,192799.460584983891
1659279600,2022-07-31 15:00:00,THETA/USDT,1.3857,1.4033,1.3831,1.4012,101049.0882085,140659.485302819665
1659276000,2022-07-31 14:00:00,THETA/USDT,1.394,1.3996,1.3785,1.3837,30524.49371108,42388.331104697222
1659272400,2022-07-31 13:00:00,THETA/USDT,1.404,1.4053,1.3786,1.395,55462.46453939,77019.360558545619
1659268800,2022-07-31 12:00:00,THETA/USDT,1.3885,1.4095,1.382,1.404,143157.15954765,199983.710212621092
1659265200,2022-07-31 11:00:00,THETA/USDT,1.4047,1.4057,1.3815,1.3871,114057.92208366,159382.043719197874
1659261600,2022-07-31 10:00:00,THETA/USDT,1.3881,1.4069,1.385,1.4038,101792.24959176,142178.365047854743
1659258000,2022-07-31 09:00:00,THETA/USDT,1.3623,1.388,1.357,1.388,75928.05081583,104440.334851671674
1659254400,2022-07-31 08:00:00,THETA/USDT,1.3979,1.4075,1.3584,1.3629,126604.21932444,175226.977678244277
1659250800,2022-07-31 07:00:00,THETA/USDT,1.4098,1.4178,1.3962,1.3984,109792.17542297,154243.94956899083
1659247200,2022-07-31 06:00:00,THETA/USDT,1.399,1.4103,1.3908,1.4091,81372.4750355,114387.472270770875
1659243600,2022-07-31 05:00:00,THETA/USDT,1.4188,1.4228,1.3978,1.399,66760.18095822,94185.266412733406
1659240000,2022-07-31 04:00:00,THETA/USDT,1.397,1.422,1.397,1.42,92771.24764787,131239.25665520222
1659236400,2022-07-31 03:00:00,THETA/USDT,1.4034,1.4093,1.3902,1.3968,38897.58432614,54370.5090859557
1659232800,2022-07-31 02:00:00,THETA/USDT,1.3958,1.4198,1.3946,1.4034,62744.39156898,88055.421158251326
1659229200,2022-07-31 01:00:00,THETA/USDT,1.4151,1.4151,1.3932,1.3958,58115.19677563,81534.088291178012
1659225600,2022-07-31 00:00:00,THETA/USDT,1.3896,1.4266,1.3708,1.4151,138940.84512465,194697.932646649588
1659222000,2022-07-30 23:00:00,THETA/USDT,1.3988,1.4013,1.37,1.3886,114510.79486837,158397.711144481652
1659218400,2022-07-30 22:00:00,THETA/USDT,1.4276,1.4276,1.3851,1.3991,305358.11353693,426932.833543748634
1659214800,2022-07-30 21:00:00,THETA/USDT,1.4415,1.4451,1.424,1.4279,201613.79069791,288757.14713473466
1659211200,2022-07-30 20:00:00,THETA/USDT,1.4277,1.4468,1.4237,1.4419,350142.01005393,503769.542557680733
1659207600,2022-07-30 19:00:00,THETA/USDT,1.4879,1.4889,1.4213,1.4266,477959.80726091,698945.214768113713
1659204000,2022-07-30 18:00:00,THETA/USDT,1.4994,1.5,1.4796,1.4866,251107.62114394,375549.471520394321
1659200400,2022-07-30 17:00:00,THETA/USDT,1.4897,1.4998,1.4746,1.4993,477517.44501125,711840.298385624302
1659196800,2022-07-30 16:00:00,THETA/USDT,1.4829,1.49,1.479,1.4898,370920.5579129,551392.880190961947
1659193200,2022-07-30 15:00:00,THETA/USDT,1.4558,1.483,1.4558,1.4829,727029.39388257,1073248.892586855705
1659189600,2022-07-30 14:00:00,THETA/USDT,1.4701,1.4724,1.4501,1.454,135627.46636053,198414.468191853637
1659186000,2022-07-30 13:00:00,THETA/USDT,1.4712,1.48,1.4598,1.4696,401049.68514999,591719.631716540683
1659182400,2022-07-30 12:00:00,THETA/USDT,1.4363,1.4748,1.429,1.4712,184739.78050476,267918.440605541845
1659178800,2022-07-30 11:00:00,THETA/USDT,1.4212,1.4473,1.421,1.4376,48136.27533055,69009.333882336851
1659175200,2022-07-30 10:00:00,THETA/USDT,1.4319,1.4332,1.406,1.4206,41015.59048616,58160.009983440217
1659171600,2022-07-30 09:00:00,THETA/USDT,1.4348,1.4471,1.4251,1.4324,44253.28954917,63691.186031700244
1659168000,2022-07-30 08:00:00,THETA/USDT,1.4441,1.4445,1.4262,1.4347,49650.51741264,71264.249298984542
1659164400,2022-07-30 07:00:00,THETA/USDT,1.4319,1.4455,1.4274,1.4443,32173.03998919,46186.365668398796
1659160800,2022-07-30 06:00:00,THETA/USDT,1.4166,1.4319,1.4142,1.4316,53878.36084489,76697.066749128547
1659157200,2022-07-30 05:00:00,THETA/USDT,1.4163,1.4267,1.4111,1.4162,30912.2560956,43915.91129576412
1659153600,2022-07-30 04:00:00,THETA/USDT,1.4306,1.4327,1.4002,1.4158,69384.17422582,98381.628332330248
1659150000,2022-07-30 03:00:00,THETA/USDT,1.4313,1.4377,1.4154,1.4307,48980.74921372,69922.27736068674
1659146400,2022-07-30 02:00:00,THETA/USDT,1.4405,1.4405,1.4133,1.4315,81543.33981323,116112.19045397889
1659142800,2022-07-30 01:00:00,THETA/USDT,1.4483,1.4554,1.4082,1.4414,259359.82620928,372162.140979731193
1659139200,2022-07-30 00:00:00,THETA/USDT,1.4162,1.4741,1.4162,1.4485,304029.26706633,439285.690013843093
1659135600,2022-07-29 23:00:00,THETA/USDT,1.4383,1.451,1.4125,1.414,336853.12003662,483020.437382775478
1659132000,2022-07-29 22:00:00,THETA/USDT,1.4322,1.4493,1.3866,1.4376,79866.42251936,113582.624753173287
1659128400,2022-07-29 21:00:00,THETA/USDT,1.4443,1.4508,1.4218,1.4328,82982.59606202,118824.460408787993
1659124800,2022-07-29 20:00:00,THETA/USDT,1.4466,1.4657,1.437,1.4443,156036.8730062,226183.918770121058
1659121200,2022-07-29 19:00:00,THETA/USDT,1.4362,1.4538,1.4237,1.4459,89344.76975931,128732.964480962886
1659117600,2022-07-29 18:00:00,THETA/USDT,1.4355,1.4485,1.4317,1.4362,72543.29702264,104436.865664437706
1659114000,2022-07-29 17:00:00,THETA/USDT,1.4272,1.4412,1.4035,1.4355,184727.78632225,263153.318136931511
1659110400,2022-07-29 16:00:00,THETA/USDT,1.4308,1.4326,1.3984,1.4273,131921.27125186,186210.565675197455
1659106800,2022-07-29 15:00:00,THETA/USDT,1.4347,1.4438,1.4238,1.4309,68975.86885266,98895.014307839276
1659103200,2022-07-29 14:00:00,THETA/USDT,1.4215,1.4584,1.4213,1.4343,186893.06650334,269322.492374632115
1659099600,2022-07-29 13:00:00,THETA/USDT,1.3824,1.4244,1.3822,1.4232,206646.8215727,289344.230323317477
1659096000,2022-07-29 12:00:00,THETA/USDT,1.3803,1.3958,1.3656,1.383,229632.16416597,316806.64375743507
1659092400,2022-07-29 11:00:00,THETA/USDT,1.4268,1.4338,1.373,1.3798,79082.18924208,110346.671548673984
1659088800,2022-07-29 10:00:00,THETA/USDT,1.4335,1.4498,1.4206,1.4273,41815.0818113,59752.117693692408
1659085200,2022-07-29 09:00:00,THETA/USDT,1.4215,1.4359,1.4037,1.4334,54430.26830364,77155.419989525184
1659081600,2022-07-29 08:00:00,THETA/USDT,1.3978,1.422,1.3852,1.4214,208464.64063251,292312.026689854064
1659078000,2022-07-29 07:00:00,THETA/USDT,1.3993,1.4096,1.3911,1.398,80731.42497688,113049.686196452102
1659074400,2022-07-29 06:00:00,THETA/USDT,1.4304,1.4357,1.3848,1.4014,204717.99933966,287701.580772206977
1659070800,2022-07-29 05:00:00,THETA/USDT,1.4651,1.4651,1.4289,1.4303,360601.05694736,520265.564505455087
1659067200,2022-07-29 04:00:00,THETA/USDT,1.4658,1.4755,1.4576,1.4657,165114.43500957,241836.256928267862
1659063600,2022-07-29 03:00:00,THETA/USDT,1.4392,1.4679,1.4317,1.4655,198139.9556313,287068.226315257181
1659060000,2022-07-29 02:00:00,THETA/USDT,1.4159,1.4455,1.4128,1.4392,186341.81972691,267133.411674982926
1659056400,2022-07-29 01:00:00,THETA/USDT,1.4183,1.4348,1.402,1.4198,146260.881415,207363.539831563115
1659052800,2022-07-29 00:00:00,THETA/USDT,1.346,1.424,1.3459,1.4184,426168.23796591,591206.16079658529
1659049200,2022-07-28 23:00:00,THETA/USDT,1.3548,1.3568,1.3414,1.3461,184038.38591249,248301.885462786862
1659045600,2022-07-28 22:00:00,THETA/USDT,1.3504,1.3628,1.3422,1.3546,252238.16331557,342217.09362206269
1659042000,2022-07-28 21:00:00,THETA/USDT,1.3533,1.3606,1.341,1.3504,62433.53874265,84382.528775130264
1659038400,2022-07-28 20:00:00,THETA/USDT,1.3355,1.3691,1.3355,1.3525,411287.78225426,557185.334347751255
1659034800,2022-07-28 19:00:00,THETA/USDT,1.3333,1.3443,1.3272,1.3357,85026.81694172,113726.255156130585
1659031200,2022-07-28 18:00:00,THETA/USDT,1.3549,1.3549,1.3246,1.3333,246125.85068051,328457.497285204354
1659027600,2022-07-28 17:00:00,THETA/USDT,1.3361,1.3601,1.3354,1.3541,179381.17856451,242352.736626444795
1659024000,2022-07-28 16:00:00,THETA/USDT,1.3306,1.3485,1.3241,1.3363,285436.16879102,381535.390448558963
1659020400,2022-07-28 15:00:00,THETA/USDT,1.2942,1.3379,1.2897,1.3301,335763.86444864,443637.799862001149
1659016800,2022-07-28 14:00:00,THETA/USDT,1.2746,1.2942,1.2654,1.2941,57744.52720997,73848.901997556075
1659013200,2022-07-28 13:00:00,THETA/USDT,1.2758,1.2975,1.2666,1.2733,167403.22910534,214256.724132107106
1659009600,2022-07-28 12:00:00,THETA/USDT,1.2908,1.2915,1.248,1.2763,95179.77617221,120952.391995952711
1659006000,2022-07-28 11:00:00,THETA/USDT,1.2684,1.2919,1.2681,1.2904,52407.61422193,67117.381297680602
1659002400,2022-07-28 10:00:00,THETA/USDT,1.2596,1.2753,1.2591,1.2667,48427.43294834,61361.122780030446
1658998800,2022-07-28 09:00:00,THETA/USDT,1.2594,1.2642,1.2531,1.2593,47706.27153563,60006.472993694043
1658995200,2022-07-28 08:00:00,THETA/USDT,1.258,1.2604,1.2527,1.2597,27657.27038997,34739.126357658616
1658991600,2022-07-28 07:00:00,THETA/USDT,1.2773,1.2773,1.2553,1.2581,159509.79823556,202107.861309776354
1658988000,2022-07-28 06:00:00,THETA/USDT,1.2757,1.2782,1.27,1.2761,23020.32356787,29338.588703985547
1658984400,2022-07-28 05:00:00,THETA/USDT,1.2621,1.2801,1.2596,1.2757,60967.07924198,77387.377274859821
1658980800,2022-07-28 04:00:00,THETA/USDT,1.2651,1.2726,1.2618,1.2618,65196.03733792,82631.237657181274
1658977200,2022-07-28 03:00:00,THETA/USDT,1.2786,1.2818,1.2642,1.2656,45226.70343328,57627.761980443059
1658973600,2022-07-28 02:00:00,THETA/USDT,1.2612,1.286,1.2573,1.2765,84739.81450345,108002.196161480372
1658970000,2022-07-28 01:00:00,THETA/USDT,1.2671,1.2688,1.2581,1.2611,52185.65512961,65850.59882461341
1658966400,2022-07-28 00:00:00,THETA/USDT,1.2789,1.28,1.2572,1.267,85968.2568654,109268.937116412123
1658962800,2022-07-27 23:00:00,THETA/USDT,1.2605,1.2791,1.2597,1.2788,63720.04952909,81004.782116908421
1658959200,2022-07-27 22:00:00,THETA/USDT,1.2583,1.2667,1.258,1.2603,141402.6225095,178476.384011848315
1658955600,2022-07-27 21:00:00,THETA/USDT,1.2572,1.2626,1.2504,1.2607,33578.44411958,42120.193890000374
1658952000,2022-07-27 20:00:00,THETA/USDT,1.2456,1.2622,1.244,1.2585,146401.60721797,183326.955444908901
1658948400,2022-07-27 19:00:00,THETA/USDT,1.244,1.255,1.2422,1.2446,147188.71773217,183690.028149316587
1658944800,2022-07-27 18:00:00,THETA/USDT,1.1881,1.2811,1.1881,1.2433,341411.41176159,418537.481708789897
1658941200,2022-07-27 17:00:00,THETA/USDT,1.1799,1.1985,1.1777,1.188,38222.88265588,45277.870809362062
1658937600,2022-07-27 16:00:00,THETA/USDT,1.1966,1.2084,1.1766,1.1815,74917.8102252,89583.102817133712
1658934000,2022-07-27 15:00:00,THETA/USDT,1.1937,1.1978,1.1896,1.1961,36066.62174086,43091.029474274006
1658930400,2022-07-27 14:00:00,THETA/USDT,1.2016,1.2035,1.192,1.1941,35032.86709976,42014.810423642579
1658926800,2022-07-27 13:00:00,THETA/USDT,1.1958,1.2044,1.1831,1.2008,27343.43202805,32641.595222363594
1658923200,2022-07-27 12:00:00,THETA/USDT,1.1755,1.1977,1.173,1.1962,19314.2132019,23038.118476417449
1658919600,2022-07-27 11:00:00,THETA/USDT,1.1812,1.1875,1.1745,1.1774,15447.98040896,18234.844916180848
1658916000,2022-07-27 10:00:00,THETA/USDT,1.1809,1.1861,1.1793,1.1822,23453.8816717,27739.057177746253
1658912400,2022-07-27 09:00:00,THETA/USDT,1.1852,1.1878,1.1769,1.181,23188.41696933,27394.690628155498
1658908800,2022-07-27 08:00:00,THETA/USDT,1.1901,1.1989,1.1845,1.185,13353.61884645,15916.855142879235
1658905200,2022-07-27 07:00:00,THETA/USDT,1.194,1.2044,1.1879,1.1898,37526.79838279,44777.243742787176
1658901600,2022-07-27 06:00:00,THETA/USDT,1.1963,1.1989,1.1875,1.1941,26364.80264488,31506.465528176602
1658898000,2022-07-27 05:00:00,THETA/USDT,1.1847,1.1995,1.1827,1.1971,36202.87819553,43214.734423043717
1658894400,2022-07-27 04:00:00,THETA/USDT,1.1741,1.1874,1.1722,1.1853,23276.82311162,27475.454458980666
1658890800,2022-07-27 03:00:00,THETA/USDT,1.1809,1.1813,1.172,1.1737,14907.24915192,17521.684778785499
1658887200,2022-07-27 02:00:00,THETA/USDT,1.1775,1.1843,1.1741,1.1808,27503.12949835,32415.078836160022
1658883600,2022-07-27 01:00:00,THETA/USDT,1.1808,1.1844,1.1739,1.1774,18220.27694372,21514.635942230827
1658880000,2022-07-27 00:00:00,THETA/USDT,1.196,1.23,1.1786,1.1803,193625.7179033,232324.115903770788
1658876400,2022-07-26 23:00:00,THETA/USDT,1.184,1.1989,1.1732,1.1956,30384.3046876,35961.358202705271
1658872800,2022-07-26 22:00:00,THETA/USDT,1.1598,1.1848,1.1587,1.184,20384.34874259,24001.131312288006
1658869200,2022-07-26 21:00:00,THETA/USDT,1.1673,1.1762,1.1574,1.1599,40049.85973374,46684.653378077955
1658865600,2022-07-26 20:00:00,THETA/USDT,1.1496,1.1675,1.144,1.1675,57720.33278948,66798.537271998006
1658862000,2022-07-26 19:00:00,THETA/USDT,1.1527,1.1563,1.1395,1.1496,39771.75941421,45620.317664614099
1658858400,2022-07-26 18:00:00,THETA/USDT,1.1637,1.1685,1.1479,1.1521,20475.90729679,23654.400283779858
1658854800,2022-07-26 17:00:00,THETA/USDT,1.1704,1.1804,1.1632,1.1636,102778.75370245,120799.217137380366
1658851200,2022-07-26 16:00:00,THETA/USDT,1.1553,1.1708,1.1533,1.1698,23887.1392824,27727.820662979288
1658847600,2022-07-26 15:00:00,THETA/USDT,1.1699,1.1704,1.1544,1.1554,36246.81501286,42030.096839024194
1658844000,2022-07-26 14:00:00,THETA/USDT,1.1612,1.17,1.1555,1.17,46455.04724322,54039.337639361513
1658840400,2022-07-26 13:00:00,THETA/USDT,1.1518,1.1666,1.139,1.1623,69856.84122784,80437.051907047048
1658836800,2022-07-26 12:00:00,THETA/USDT,1.1611,1.17,1.1504,1.1521,43397.85738755,50402.017178857674
1658833200,2022-07-26 11:00:00,THETA/USDT,1.161,1.1672,1.1543,1.1618,59225.67522499,68725.958936983626
1658829600,2022-07-26 10:00:00,THETA/USDT,1.1696,1.1715,1.1583,1.1607,11359.21035819,13214.694448807699
1658826000,2022-07-26 09:00:00,THETA/USDT,1.1609,1.1717,1.1599,1.1701,22708.53304285,26541.902881723586
1658822400,2022-07-26 08:00:00,THETA/USDT,1.1543,1.164,1.1542,1.1614,13062.90367616,15151.489687030407
1658818800,2022-07-26 07:00:00,THETA/USDT,1.1574,1.1638,1.1527,1.1543,26454.43137786,30603.281421648837
1658815200,2022-07-26 06:00:00,THETA/USDT,1.1738,1.1751,1.1561,1.157,19698.54742503,22916.067067347016
1658811600,2022-07-26 05:00:00,THETA/USDT,1.17,1.176,1.1642,1.1733,62136.55422746,72625.032143788278
1658808000,2022-07-26 04:00:00,THETA/USDT,1.1692,1.1755,1.1653,1.1697,41100.50807135,48081.001701798226
1658804400,2022-07-26 03:00:00,THETA/USDT,1.158,1.1713,1.1489,1.1699,242286.5080897,280744.463237991058
1658800800,2022-07-26 02:00:00,THETA/USDT,1.1552,1.1614,1.154,1.1573,57524.14303718,66585.174777899451
1658797200,2022-07-26 01:00:00,THETA/USDT,1.1527,1.1614,1.1511,1.155,143288.83405863,165447.971642138361
1658793600,2022-07-26 00:00:00,THETA/USDT,1.1624,1.1694,1.15,1.1519,238563.77687277,276159.825346181945
1658790000,2022-07-25 23:00:00,THETA/USDT,1.1953,1.1953,1.16,1.1623,160193.75359577,187867.392669040415
1658786400,2022-07-25 22:00:00,THETA/USDT,1.1969,1.2016,1.183,1.1951,83333.57385222,99096.331185555014
1658782800,2022-07-25 21:00:00,THETA/USDT,1.2069,1.2115,1.196,1.197,115809.90136337,139703.280432637049
1658779200,2022-07-25 20:00:00,THETA/USDT,1.1922,1.2094,1.1917,1.2066,89339.82170497,107541.238664210354
1658775600,2022-07-25 19:00:00,THETA/USDT,1.2172,1.2172,1.1765,1.1918,139758.08188048,166615.287871818752
1658772000,2022-07-25 18:00:00,THETA/USDT,1.2133,1.2194,1.2102,1.2165,34287.11515972,41645.478033409662
1658768400,2022-07-25 17:00:00,THETA/USDT,1.2271,1.2328,1.2127,1.2137,43857.62484785,53644.639395000462
1658764800,2022-07-25 16:00:00,THETA/USDT,1.2161,1.23,1.2158,1.227,60200.1231307,73756.459602524116
1658761200,2022-07-25 15:00:00,THETA/USDT,1.2185,1.222,1.2096,1.2168,44201.93775686,53751.297107483131
1658757600,2022-07-25 14:00:00,THETA/USDT,1.2189,1.2221,1.207,1.2194,87448.7490249,106187.124313325377
1658754000,2022-07-25 13:00:00,THETA/USDT,1.2218,1.2247,1.21,1.2175,42825.02304846,52223.532999333334
1658750400,2022-07-25 12:00:00,THETA/USDT,1.2269,1.2271,1.2112,1.2222,238387.40979881,290552.874601430898
1658746800,2022-07-25 11:00:00,THETA/USDT,1.2296,1.235,1.2258,1.2267,20435.40703892,25120.185915427254
1658743200,2022-07-25 10:00:00,THETA/USDT,1.2269,1.2346,1.2239,1.2302,23080.29838772,28365.342598959196
1658739600,2022-07-25 09:00:00,THETA/USDT,1.2362,1.2417,1.2255,1.2269,37756.58368918,46462.046506054175
1658736000,2022-07-25 08:00:00,THETA/USDT,1.2352,1.2413,1.2224,1.2365,41606.75113147,51351.094085855747
1658732400,2022-07-25 07:00:00,THETA/USDT,1.2294,1.2408,1.2264,1.2369,56347.74876835,69476.231279299705
1658728800,2022-07-25 06:00:00,THETA/USDT,1.2451,1.2454,1.2278,1.228,36270.1321839,44876.362543389095
1658725200,2022-07-25 05:00:00,THETA/USDT,1.2412,1.2461,1.238,1.2455,41164.21355432,51060.042678661303
1658721600,2022-07-25 04:00:00,THETA/USDT,1.2272,1.2418,1.2221,1.2418,47611.96241426,58661.371051648724
1658718000,2022-07-25 03:00:00,THETA/USDT,1.2446,1.2447,1.22,1.2268,169745.97886133,208893.928767914567
1658714400,2022-07-25 02:00:00,THETA/USDT,1.2489,1.2527,1.2369,1.2441,111004.50894045,137978.134024899028
1658710800,2022-07-25 01:00:00,THETA/USDT,1.255,1.2558,1.2421,1.2499,65323.40967168,81667.140325345841
1658707200,2022-07-25 00:00:00,THETA/USDT,1.2881,1.3007,1.25,1.2544,323392.28750307,409846.796249275014
1658703600,2022-07-24 23:00:00,THETA/USDT,1.2977,1.3065,1.2816,1.2881,36446.31442951,47181.3090818803
1658700000,2022-07-24 22:00:00,THETA/USDT,1.3144,1.3292,1.2946,1.2971,127084.64650575,166989.054112562626
1658696400,2022-07-24 21:00:00,THETA/USDT,1.2995,1.318,1.2968,1.3165,46508.48779727,60867.650118549185
1658692800,2022-07-24 20:00:00,THETA/USDT,1.306,1.3081,1.2989,1.2992,77713.03236048,101216.435758536563
1658689200,2022-07-24 19:00:00,THETA/USDT,1.3041,1.3118,1.2989,1.3066,28886.20470422,37711.404514091919
1658685600,2022-07-24 18:00:00,THETA/USDT,1.3109,1.3124,1.2973,1.3046,31535.82138048,41149.880821667312
1658682000,2022-07-24 17:00:00,THETA/USDT,1.3024,1.3155,1.3016,1.3108,48516.14444118,63439.241913354264
1658678400,2022-07-24 16:00:00,THETA/USDT,1.3246,1.3269,1.3011,1.3023,54694.95542986,71552.038717582285
1658674800,2022-07-24 15:00:00,THETA/USDT,1.3165,1.3245,1.3125,1.3241,16021.43877329,21136.078850783777
1658671200,2022-07-24 14:00:00,THETA/USDT,1.3078,1.3206,1.3004,1.3173,40833.77796199,53549.804528330539
1658667600,2022-07-24 13:00:00,THETA/USDT,1.3105,1.314,1.2969,1.3083,86097.89653843,112483.361328591602
1658664000,2022-07-24 12:00:00,THETA/USDT,1.332,1.3335,1.3091,1.3103,149430.49895943,198732.77573536
1658660400,2022-07-24 11:00:00,THETA/USDT,1.3185,1.3437,1.3178,1.332,46580.98900697,62234.777067786359
1658656800,2022-07-24 10:00:00,THETA/USDT,1.3263,1.3356,1.3139,1.3183,19654.83305606,26019.226970118151
1658653200,2022-07-24 09:00:00,THETA/USDT,1.3175,1.3319,1.3172,1.3258,24508.72334409,32457.707631104831
1658649600,2022-07-24 08:00:00,THETA/USDT,1.3273,1.3296,1.3085,1.3167,19837.81769357,26090.595557755375
1658646000,2022-07-24 07:00:00,THETA/USDT,1.3201,1.3395,1.3201,1.3269,27131.83492036,36131.350406847313
1658642400,2022-07-24 06:00:00,THETA/USDT,1.3273,1.3304,1.3172,1.3198,44630.12833814,59043.205824613601
1658638800,2022-07-24 05:00:00,THETA/USDT,1.3183,1.3358,1.3137,1.3265,63689.92258006,84499.226730679365
1658635200,2022-07-24 04:00:00,THETA/USDT,1.2936,1.3192,1.2924,1.3181,75514.34617592,98621.478171900037
1658631600,2022-07-24 03:00:00,THETA/USDT,1.3154,1.3158,1.2866,1.2897,73424.72975567,95321.181441482135
1658628000,2022-07-24 02:00:00,THETA/USDT,1.3071,1.3213,1.2997,1.3156,120436.226635,158473.082089671089
1658624400,2022-07-24 01:00:00,THETA/USDT,1.3086,1.32,1.2987,1.3071,130974.42756336,172112.864888665544
1658620800,2022-07-24 00:00:00,THETA/USDT,1.2987,1.3323,1.2987,1.3075,157166.76880522,206819.399630938475
1658617200,2022-07-23 23:00:00,THETA/USDT,1.3014,1.3182,1.296,1.2983,330872.95184499,432344.225405225988
