https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WXT,Volume USDT
1661904000,2022-08-31 00:00:00,WXT/USDT,0.005905,0.005971,0.005884,0.005936,238148.1751,1415.2558116286
1661817600,2022-08-30 00:00:00,WXT/USDT,0.005952,0.005959,0.005892,0.005905,362727.485,2145.1749378957
1661731200,2022-08-29 00:00:00,WXT/USDT,0.00597,0.005987,0.005927,0.005927,174806.3484,1041.6766361906
1661644800,2022-08-28 00:00:00,WXT/USDT,0.005987,0.005988,0.005941,0.005947,144516.7053,860.8029279126
1661558400,2022-08-27 00:00:00,WXT/USDT,0.005968,0.005988,0.005947,0.005964,338448.5186,2018.9225326815
1661472000,2022-08-26 00:00:00,WXT/USDT,0.006093,0.006095,0.005952,0.005956,327754.5454,1982.4238736633
1661385600,2022-08-25 00:00:00,WXT/USDT,0.00599,0.00612,0.005982,0.006093,1270916.4357,7709.5299745142
1661299200,2022-08-24 00:00:00,WXT/USDT,0.006011,0.006026,0.005956,0.005974,212943.898,1275.0429952471
1661212800,2022-08-23 00:00:00,WXT/USDT,0.00603,0.006045,0.006011,0.006044,277407.7534,1671.5572824439
1661126400,2022-08-22 00:00:00,WXT/USDT,0.006041,0.006049,0.006018,0.006025,172828.8609,1041.9727431557
1661040000,2022-08-21 00:00:00,WXT/USDT,0.006021,0.006041,0.00602,0.006021,73644.1847,444.5705621615
1660953600,2022-08-20 00:00:00,WXT/USDT,0.006027,0.006048,0.006,0.006036,628599.1533,3783.3940988336
1660867200,2022-08-19 00:00:00,WXT/USDT,0.006151,0.006177,0.005976,0.006028,799758.784,4878.4343360085
1660780800,2022-08-18 00:00:00,WXT/USDT,0.006301,0.00631,0.006121,0.006146,1253570.9909,7846.0531723148
1660694400,2022-08-17 00:00:00,WXT/USDT,0.006304,0.006314,0.006271,0.006299,338936.6371,2132.9144226118
1660608000,2022-08-16 00:00:00,WXT/USDT,0.006368,0.006386,0.006211,0.006298,976593.3609,6144.3601677409
1660521600,2022-08-15 00:00:00,WXT/USDT,0.006314,0.006462,0.006309,0.006392,540669.3315,3463.9609792825
