https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XAUT,Volume USDT
1663545600000.0,2022-09-19 00:00:00,XAUT/USDT,1675.3,1676.2,1665.4,1665.4,0.010121826588207037,16.85689
1663459200000.0,2022-09-18 00:00:00,XAUT/USDT,1663.6,1677.2,1661.7,1675.3,0.7788633737241091,1304.82981
1663372800000.0,2022-09-17 00:00:00,XAUT/USDT,1663.3,1673.9,1662.1,1663.6,7.517433132964655,12506.00176
1663286400000.0,2022-09-16 00:00:00,XAUT/USDT,1652.6,1676.4,1643.2,1663.3,4.757934864426141,7913.87306
1663200000000.0,2022-09-15 00:00:00,XAUT/USDT,1696.2,1715.8,1649.9,1652.6,2.8475807091855256,4705.91188
1663113600000.0,2022-09-14 00:00:00,XAUT/USDT,1701.6,1716.1,1687.0,1696.2,2.555080939747671,4333.92829
1663027200000.0,2022-09-13 00:00:00,XAUT/USDT,1718.2,1727.5,1687.1,1701.6,4.223383397978373,7186.50919
1662940800000.0,2022-09-12 00:00:00,XAUT/USDT,1708.6,1728.3,1708.6,1718.2,0.1321710743801653,227.09634
1662854400000.0,2022-09-11 00:00:00,XAUT/USDT,1713.5,1715.1,1706.9,1708.6,0.20637119278941823,352.60582
1662768000000.0,2022-09-10 00:00:00,XAUT/USDT,1705.1,1714.9,1704.9,1713.5,0.9202233381966735,1576.80269
1662681600000.0,2022-09-09 00:00:00,XAUT/USDT,1703.3,1727.0,1702.3,1705.1,1.5262623365198522,2602.42991
1662595200000.0,2022-09-08 00:00:00,XAUT/USDT,1716.6,1721.1,1701.0,1703.3,0.11225609698819938,191.20581
1662508800000.0,2022-09-07 00:00:00,XAUT/USDT,1696.4,1716.6,1688.9,1716.6,0.0186488057788652,32.01254
1662422400000.0,2022-09-06 00:00:00,XAUT/USDT,1706.4,1718.6,1694.8,1696.4,0.05877030181560952,99.69794
1662336000000.0,2022-09-05 00:00:00,XAUT/USDT,1707.4,1711.5,1703.4,1706.4,0.038284417487107356,65.32853
1662249600000.0,2022-09-04 00:00:00,XAUT/USDT,1706.3,1713.2,1706.2,1707.4,0.004212902659013705,7.19311
1662163200000.0,2022-09-03 00:00:00,XAUT/USDT,1705.6,1713.2,1705.1,1706.3,0.0048093008263494115,8.20611
1662076800000.0,2022-09-02 00:00:00,XAUT/USDT,1697.9,1715.5,1692.9,1705.6,0.33127628400562853,565.02483
1661990400000.0,2022-09-01 00:00:00,XAUT/USDT,1704.6,1707.8,1689.3,1697.9,0.1756846221803404,298.29492
1661904000000.0,2022-08-31 00:00:00,XAUT/USDT,1723.3,1723.9,1704.6,1704.6,1.0270097500879973,1750.64082
1661817600000.0,2022-08-30 00:00:00,XAUT/USDT,1736.4,1745.2,1715.4,1723.3,1.304376597226252,2247.83219
1661731200000.0,2022-08-29 00:00:00,XAUT/USDT,1722.5,1745.0,1720.1,1736.4,0.21534826076940797,373.93072
1661644800000.0,2022-08-28 00:00:00,XAUT/USDT,1730.8,1741.0,1721.6,1722.5,0.088387732946299,152.24787
1661558400000.0,2022-08-27 00:00:00,XAUT/USDT,1721.1,1743.6,1716.1,1730.8,0.018169418765888606,31.44763
1661472000000.0,2022-08-26 00:00:00,XAUT/USDT,1750.0,1756.2,1712.2,1721.1,3.564303300214979,6134.52241
1661385600000.0,2022-08-25 00:00:00,XAUT/USDT,1740.1,1765.3,1737.6,1750.0,3.7049681028571433,6483.69418
1661299200000.0,2022-08-24 00:00:00,XAUT/USDT,1740.1,1762.5,1735.1,1740.1,0.021934963507844376,38.16903
1661212800000.0,2022-08-23 00:00:00,XAUT/USDT,1734.1,1751.2,1723.0,1740.1,0.09059372449859204,157.64214
1661126400000.0,2022-08-22 00:00:00,XAUT/USDT,1752.1,1753.4,1709.5,1734.1,0.5696073813505566,987.75616
1661040000000.0,2022-08-21 00:00:00,XAUT/USDT,1732.9,1753.8,1724.5,1752.1,0.034910130700302494,61.16604
1660953600000.0,2022-08-20 00:00:00,XAUT/USDT,1737.9,1741.6,1722.6,1732.9,0.9855999653759593,1707.94618
1660867200000.0,2022-08-19 00:00:00,XAUT/USDT,1746.6,1749.6,1737.9,1737.9,0.09732260774497956,169.13696
1660780800000.0,2022-08-18 00:00:00,XAUT/USDT,1765.7,1770.1,1746.6,1746.6,0.9289557712126417,1622.51415
1660694400000.0,2022-08-17 00:00:00,XAUT/USDT,1759.1,1776.1,1747.2,1765.7,0.3424869003794529,604.72912
1660608000000.0,2022-08-16 00:00:00,XAUT/USDT,1765.7,1782.3,1751.3,1759.1,0.05349384344266955,94.10102
1660521600000.0,2022-08-15 00:00:00,XAUT/USDT,1782.6,1804.4,1763.1,1765.7,0.4693148099903721,828.66916
1660435200000.0,2022-08-14 00:00:00,XAUT/USDT,1785.0,1804.4,1782.6,1782.6,0.4292675305733199,765.2123
1660348800000.0,2022-08-13 00:00:00,XAUT/USDT,1787.6,1787.6,1780.4,1785.0,0.28268771988795516,504.59758
1660262400000.0,2022-08-12 00:00:00,XAUT/USDT,1780.9,1787.6,1780.9,1787.6,0.013499295144327591,24.13134
1660176000000.0,2022-08-11 00:00:00,XAUT/USDT,1787.6,1787.6,1774.1,1780.9,0.23551776629793922,419.43359
1660089600000.0,2022-08-10 00:00:00,XAUT/USDT,1787.6,1787.6,1771.0,1787.6,0.36512535802192886,652.69809
1660003200000.0,2022-08-09 00:00:00,XAUT/USDT,1787.7,1787.7,1769.6,1787.6,0.12710836316849408,227.21891
1659916800000.0,2022-08-08 00:00:00,XAUT/USDT,1764.5,1787.7,1760.3,1787.7,0.6899591150640488,1233.43991
1659830400000.0,2022-08-07 00:00:00,XAUT/USDT,1765.7,1765.7,1758.6,1764.5,0.0005994332672145085,1.0577
1659744000000.0,2022-08-06 00:00:00,XAUT/USDT,1764.6,1784.5,1764.6,1765.7,0.10500825168488419,185.41307
1659657600000.0,2022-08-05 00:00:00,XAUT/USDT,1787.7,1787.7,1764.6,1764.6,0.0018209452567154029,3.21324
1659571200000.0,2022-08-04 00:00:00,XAUT/USDT,1766.5,1787.7,1762.2,1787.7,0.1824560217038653,326.17663
1659484800000.0,2022-08-03 00:00:00,XAUT/USDT,1762.5,1774.6,1756.0,1766.5,0.10732019813189923,189.58113
1659398400000.0,2022-08-02 00:00:00,XAUT/USDT,1758.1,1773.3,1746.6,1762.5,0.10066625815602838,177.42428
1659312000000.0,2022-08-01 00:00:00,XAUT/USDT,1767.8,1774.9,1750.6,1758.1,0.07609116091234856,133.77587
1659225600000.0,2022-07-31 00:00:00,XAUT/USDT,1760.3,1775.1,1746.7,1767.8,0.28169083041067994,497.97305
1659139200000.0,2022-07-30 00:00:00,XAUT/USDT,1751.6,1775.1,1748.5,1760.3,0.26418740555587117,465.04909
1659052800000.0,2022-07-29 00:00:00,XAUT/USDT,1740.6,1775.1,1740.6,1751.6,0.23028292418360358,403.36357
1658966400000.0,2022-07-28 00:00:00,XAUT/USDT,1733.3,1770.2,1728.6,1740.6,1.0279021889003792,1789.16655
1658880000000.0,2022-07-27 00:00:00,XAUT/USDT,1722.9,1745.6,1718.6,1733.3,0.14221862343506605,246.50754
1658793600000.0,2022-07-26 00:00:00,XAUT/USDT,1717.3,1743.6,1717.3,1722.9,0.017514214405943467,30.17524
1658707200000.0,2022-07-25 00:00:00,XAUT/USDT,1730.8,1730.8,1717.2,1717.3,0.1212867291678798,208.2857
1658620800000.0,2022-07-24 00:00:00,XAUT/USDT,1726.2,1745.7,1725.1,1730.8,0.06380830829674139,110.43942
1658534400000.0,2022-07-23 00:00:00,XAUT/USDT,1728.0,1745.7,1720.0,1726.2,0.17992272042637006,310.5826
1658448000000.0,2022-07-22 00:00:00,XAUT/USDT,1724.5,1745.7,1713.2,1728.0,0.3582141261574074,618.99401
1658361600000.0,2022-07-21 00:00:00,XAUT/USDT,1705.5,1724.5,1684.1,1724.5,0.8257088025514642,1423.93483
1658275200000.0,2022-07-20 00:00:00,XAUT/USDT,1717.8,1742.3,1705.5,1705.5,0.40567879214306657,691.88518
1658188800000.0,2022-07-19 00:00:00,XAUT/USDT,1737.3,1746.3,1712.8,1717.8,30.808009314239143,52921.9984
1658102400000.0,2022-07-18 00:00:00,XAUT/USDT,1734.5,1739.9,1734.5,1737.3,0.06689997121970874,116.22532
1658016000000.0,2022-07-17 00:00:00,XAUT/USDT,1716.3,1734.5,1716.3,1734.5,0.012270936869414818,21.28394
1657929600000.0,2022-07-16 00:00:00,XAUT/USDT,1723.3,1739.3,1716.0,1716.3,0.13866643943366544,237.99321
1657843200000.0,2022-07-15 00:00:00,XAUT/USDT,1717.0,1737.4,1709.3,1723.3,3.740510973132943,6446.02256
1657756800000.0,2022-07-14 00:00:00,XAUT/USDT,1745.5,1759.0,1711.0,1717.0,0.8659217938264415,1486.78772
1657670400000.0,2022-07-13 00:00:00,XAUT/USDT,1736.0,1764.2,1717.0,1745.5,5.118347407619593,8934.0754
1657584000000.0,2022-07-12 00:00:00,XAUT/USDT,1737.0,1739.5,1735.0,1736.0,0.28195763248847927,489.47845
1657497600000.0,2022-07-11 00:00:00,XAUT/USDT,1746.6,1768.3,1736.5,1737.0,1.7779226367299943,3088.25162
1657411200000.0,2022-07-10 00:00:00,XAUT/USDT,1752.5,1772.2,1746.6,1746.6,6.582201585938395,11496.47329
1657324800000.0,2022-07-09 00:00:00,XAUT/USDT,1752.4,1768.1,1746.6,1752.5,3.1692279258202567,5554.07194
1657238400000.0,2022-07-08 00:00:00,XAUT/USDT,1751.4,1767.9,1748.5,1752.4,0.6063635471353572,1062.59148
1657152000000.0,2022-07-07 00:00:00,XAUT/USDT,1780.0,1780.0,1750.1,1751.4,2.019515696014617,3536.97979
1657065600000.0,2022-07-06 00:00:00,XAUT/USDT,1812.4,1812.4,1779.6,1780.0,3.257273775280899,5797.94732
1656979200000.0,2022-07-05 00:00:00,XAUT/USDT,1833.9,1833.9,1785.5,1812.4,1.926329182299713,3491.27901
1656892800000.0,2022-07-04 00:00:00,XAUT/USDT,1814.2,1833.9,1814.2,1833.9,0.0049,8.98611
1656806400000.0,2022-07-03 00:00:00,XAUT/USDT,1827.2,1827.2,1814.2,1814.2,9.999999999999999e-05,0.18142
1656720000000.0,2022-07-02 00:00:00,XAUT/USDT,1822.0,1865.3,1818.5,1827.2,13.61139935420315,24870.7489
1656633600000.0,2022-07-01 00:00:00,XAUT/USDT,1808.2,1822.0,1804.0,1822.0,1.005233062568606,1831.53464
1656547200000.0,2022-06-30 00:00:00,XAUT/USDT,1818.5,1839.0,1808.1,1808.2,1.5169063488552152,2742.87006
1656460800000.0,2022-06-29 00:00:00,XAUT/USDT,1823.6,1833.0,1818.3,1818.5,1.0551610668133078,1918.8104
1656374400000.0,2022-06-28 00:00:00,XAUT/USDT,1842.1,1846.1,1823.6,1823.6,0.01627639833296776,29.68164
1656288000000.0,2022-06-27 00:00:00,XAUT/USDT,1843.3,1846.1,1835.6,1842.1,0.9083293686553391,1673.23353
1656201600000.0,2022-06-26 00:00:00,XAUT/USDT,1817.9,1845.2,1817.8,1843.3,0.4497520479574676,829.02795
1656115200000.0,2022-06-25 00:00:00,XAUT/USDT,1826.2,1827.0,1817.3,1817.9,2.57375462896749,4678.82854
1656028800000.0,2022-06-24 00:00:00,XAUT/USDT,1835.5,1841.3,1826.2,1826.2,0.014040477494250357,25.64072
1655942400000.0,2022-06-23 00:00:00,XAUT/USDT,1833.4,1844.4,1825.7,1835.5,0.0058278888586216285,10.69709
1655856000000.0,2022-06-22 00:00:00,XAUT/USDT,1838.1,1841.0,1820.0,1833.2,11.886571028802093,21790.46201
1655769600000.0,2022-06-21 00:00:00,XAUT/USDT,1837.4,1865.7,1830.7,1838.1,8.920557428866765,16396.87661
1655683200000.0,2022-06-20 00:00:00,XAUT/USDT,1835.1,1842.2,1828.6,1837.4,0.033764482420812016,62.03886
1655596800000.0,2022-06-19 00:00:00,XAUT/USDT,1840.1,1842.2,1816.6,1835.1,3.240720609231105,5947.04639
1655510400000.0,2022-06-18 00:00:00,XAUT/USDT,1847.5,1848.6,1840.1,1840.1,0.16581614586163795,305.11829
1655424000000.0,2022-06-17 00:00:00,XAUT/USDT,1857.3,1869.7,1847.5,1847.5,0.09267983761840325,171.226
1655337600000.0,2022-06-16 00:00:00,XAUT/USDT,1837.3,1862.6,1825.7,1857.3,0.498265164486082,925.42789
1655251200000.0,2022-06-15 00:00:00,XAUT/USDT,1819.0,1838.3,1808.0,1837.3,3.4032248135851524,6252.74495
1655164800000.0,2022-06-14 00:00:00,XAUT/USDT,1823.0,1854.0,1800.6,1819.0,5.099367932930182,9275.75027
1655078400000.0,2022-06-13 00:00:00,XAUT/USDT,1868.5,1878.5,1819.0,1823.0,2.956478496982995,5389.6603
1654992000000.0,2022-06-12 00:00:00,XAUT/USDT,1869.0,1878.7,1867.0,1868.5,9.181901707251807,17156.38334
1654905600000.0,2022-06-11 00:00:00,XAUT/USDT,1870.0,1880.6,1866.1,1869.0,1.3847034082397005,2588.01067
1654819200000.0,2022-06-10 00:00:00,XAUT/USDT,1841.3,1872.2,1829.7,1870.0,4.819295454545455,9012.0825
1654732800000.0,2022-06-09 00:00:00,XAUT/USDT,1853.5,1855.4,1837.5,1841.3,2.3499319665453755,4326.92973
1654646400000.0,2022-06-08 00:00:00,XAUT/USDT,1851.9,1855.4,1841.6,1853.5,0.1514323981656326,280.67995
1654560000000.0,2022-06-07 00:00:00,XAUT/USDT,1841.5,1851.9,1835.8,1851.9,1.4638035369080404,2710.81777
1654473600000.0,2022-06-06 00:00:00,XAUT/USDT,1847.1,1854.1,1836.6,1841.5,4.735506820526745,8720.43581
