https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume BTC
1663473600000,2022-09-18 04:00:00,BAT/BTC,1.624e-05,1.642e-05,1.532e-05,1.574e-05,247.913743,0.0039021623148199997
1663387200000,2022-09-17 04:00:00,BAT/BTC,1.618e-05,1.65e-05,1.569e-05,1.624e-05,652.975082,0.01060431533168
1663300800000,2022-09-16 04:00:00,BAT/BTC,1.601e-05,1.631e-05,1.583e-05,1.618e-05,323.131717,0.00522827118106
1663214400000,2022-09-15 04:00:00,BAT/BTC,1.576e-05,1.749e-05,1.532e-05,1.601e-05,1222.289227,0.01956885052427
1663128000000,2022-09-14 04:00:00,BAT/BTC,1.631e-05,1.715e-05,1.562e-05,1.576e-05,856.746134,0.013502319071840001
1663041600000,2022-09-13 04:00:00,BAT/BTC,1.579e-05,1.69e-05,1.523e-05,1.631e-05,1946.689891,0.03175051212221
1662955200000,2022-09-12 04:00:00,BAT/BTC,1.606e-05,1.631e-05,1.564e-05,1.579e-05,734.640563,0.01159997448977
1662868800000,2022-09-11 04:00:00,BAT/BTC,1.641e-05,1.688e-05,1.58e-05,1.606e-05,3345.860828,0.05373452489767999
1662782400000,2022-09-10 04:00:00,BAT/BTC,1.655e-05,1.724e-05,1.607e-05,1.641e-05,2926.213864,0.04801916950824
1662696000000,2022-09-09 04:00:00,BAT/BTC,1.705e-05,1.749e-05,1.609e-05,1.655e-05,1948.643555,0.03225005083525
1662609600000,2022-09-08 04:00:00,BAT/BTC,1.685e-05,1.738e-05,1.609e-05,1.705e-05,1367.883651,0.023322416249550004
1662523200000,2022-09-07 04:00:00,BAT/BTC,1.666e-05,1.715e-05,1.664e-05,1.685e-05,414.567767,0.00698546687395
1662436800000,2022-09-06 04:00:00,BAT/BTC,1.722e-05,1.761e-05,1.626e-05,1.666e-05,1850.092761,0.03082254539826
1662350400000,2022-09-05 04:00:00,BAT/BTC,1.765e-05,1.787e-05,1.695e-05,1.722e-05,1758.585904,0.03028284926688
1662264000000,2022-09-04 04:00:00,BAT/BTC,1.699e-05,1.8e-05,1.69e-05,1.765e-05,600.348433,0.01059614984245
1662177600000,2022-09-03 04:00:00,BAT/BTC,1.666e-05,1.731e-05,1.666e-05,1.699e-05,1354.532415,0.023013505730850002
1662091200000,2022-09-02 04:00:00,BAT/BTC,1.66e-05,1.731e-05,1.635e-05,1.666e-05,879.068978,0.01464528917348
1662004800000,2022-09-01 04:00:00,BAT/BTC,1.65e-05,1.731e-05,1.607e-05,1.66e-05,1219.12187,0.020237423041999998
1661918400000,2022-08-31 04:00:00,BAT/BTC,1.685e-05,1.724e-05,1.607e-05,1.65e-05,1005.498473,0.016590724804500002
1661832000000,2022-08-30 04:00:00,BAT/BTC,1.705e-05,1.74e-05,1.636e-05,1.685e-05,902.255671,0.01520300805635
1661745600000,2022-08-29 04:00:00,BAT/BTC,1.714e-05,1.724e-05,1.64e-05,1.705e-05,680.336255,0.011599733147750002
1661659200000,2022-08-28 04:00:00,BAT/BTC,1.677e-05,1.778e-05,1.647e-05,1.714e-05,269.564012,0.00462032716568
1661572800000,2022-08-27 04:00:00,BAT/BTC,1.655e-05,1.784e-05,1.626e-05,1.677e-05,2461.35545,0.0412769308965
1661486400000,2022-08-26 04:00:00,BAT/BTC,1.751e-05,1.751e-05,1.639e-05,1.655e-05,821.52339,0.013596212104499999
1661400000000,2022-08-25 04:00:00,BAT/BTC,1.711e-05,1.751e-05,1.637e-05,1.751e-05,666.310378,0.01166709471878
1661313600000,2022-08-24 04:00:00,BAT/BTC,1.694e-05,1.751e-05,1.694e-05,1.711e-05,416.286748,0.00712266625828
1661227200000,2022-08-23 04:00:00,BAT/BTC,1.642e-05,1.819e-05,1.601e-05,1.694e-05,1734.033614,0.02937452942116
1661140800000,2022-08-22 04:00:00,BAT/BTC,1.665e-05,1.788e-05,1.593e-05,1.642e-05,3626.903805,0.059553760478099994
1661054400000,2022-08-21 04:00:00,BAT/BTC,1.678e-05,1.762e-05,1.588e-05,1.665e-05,2730.177827,0.04545746081955
1660968000000,2022-08-20 04:00:00,BAT/BTC,1.642e-05,1.766e-05,1.6e-05,1.678e-05,2366.541712,0.03971056992736
1660881600000,2022-08-19 04:00:00,BAT/BTC,1.66e-05,1.801e-05,1.588e-05,1.642e-05,2910.454656,0.04778966545152
1660795200000,2022-08-18 04:00:00,BAT/BTC,1.763e-05,1.834e-05,1.583e-05,1.66e-05,2280.413734,0.037854867984400006
1660708800000,2022-08-17 04:00:00,BAT/BTC,1.817e-05,1.835e-05,1.719e-05,1.763e-05,1770.928599,0.03122147120037
1660622400000,2022-08-16 04:00:00,BAT/BTC,1.842e-05,1.879e-05,1.733e-05,1.817e-05,2269.546286,0.041237656016619995
1660536000000,2022-08-15 04:00:00,BAT/BTC,1.834e-05,1.879e-05,1.768e-05,1.842e-05,2515.339475,0.046332553129500006
1660449600000,2022-08-14 04:00:00,BAT/BTC,1.89e-05,1.918e-05,1.768e-05,1.834e-05,2007.448596,0.03681660725064
1660363200000,2022-08-13 04:00:00,BAT/BTC,1.878e-05,1.931e-05,1.838e-05,1.89e-05,1290.571067,0.0243917931663
1660276800000,2022-08-12 04:00:00,BAT/BTC,1.921e-05,2.104e-05,1.809e-05,1.878e-05,2360.398001,0.04432827445878
1660190400000,2022-08-11 04:00:00,BAT/BTC,1.9e-05,2.017e-05,1.88e-05,1.921e-05,1945.129622,0.03736594003862
1660104000000,2022-08-10 04:00:00,BAT/BTC,1.831e-05,1.967e-05,1.786e-05,1.9e-05,3184.327871,0.060502229549
1660017600000,2022-08-09 04:00:00,BAT/BTC,1.903e-05,1.985e-05,1.786e-05,1.831e-05,5021.77063,0.0919486202353
1659931200000,2022-08-08 04:00:00,BAT/BTC,1.862e-05,1.957e-05,1.77e-05,1.903e-05,2798.849606,0.05326210800218
1659844800000,2022-08-07 04:00:00,BAT/BTC,1.842e-05,1.9e-05,1.795e-05,1.862e-05,2202.33328,0.0410074456736
