https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ASTR,Volume USDT
1655164800,2022-06-14 00:00:00,ASTR/USDT,0.0473,0.049,0.0432,0.0472,17697743.65223127,824716.714413562381
1655078400,2022-06-13 00:00:00,ASTR/USDT,0.0496,0.0503,0.0433,0.0473,27109496.39948378,1256953.427832179894
1654992000,2022-06-12 00:00:00,ASTR/USDT,0.0506,0.0531,0.0452,0.0497,7394620.74928407,362181.520853689053
1654905600,2022-06-11 00:00:00,ASTR/USDT,0.0533,0.0552,0.0496,0.0505,4954506.10031284,254626.711199550607
1654819200,2022-06-10 00:00:00,ASTR/USDT,0.0598,0.0606,0.0532,0.0532,6561923.44638287,372606.706635128761
1654732800,2022-06-09 00:00:00,ASTR/USDT,0.0602,0.0626,0.0591,0.0597,2596395.2119523,158541.292751862234
1654646400,2022-06-08 00:00:00,ASTR/USDT,0.0615,0.0655,0.0591,0.0603,6673905.82006097,415151.307223332192
1654560000,2022-06-07 00:00:00,ASTR/USDT,0.0629,0.0632,0.0586,0.0613,3912564.0421753,237765.613636664102
1654473600,2022-06-06 00:00:00,ASTR/USDT,0.0604,0.0665,0.0602,0.0629,9339912.74457531,596584.66970102583
1654387200,2022-06-05 00:00:00,ASTR/USDT,0.0625,0.0626,0.0589,0.0604,2812586.55370676,169510.928619862768
1654300800,2022-06-04 00:00:00,ASTR/USDT,0.0595,0.0636,0.058,0.0625,4319106.7500259,261771.117597272107
1654214400,2022-06-03 00:00:00,ASTR/USDT,0.0632,0.0633,0.0568,0.0598,4189510.69395237,249792.45915701411
1654128000,2022-06-02 00:00:00,ASTR/USDT,0.0607,0.0645,0.0584,0.0635,7530942.59542212,453491.704738895472
1654041600,2022-06-01 00:00:00,ASTR/USDT,0.0654,0.0717,0.0584,0.0608,12311231.85988861,789561.689908255808
1653955200,2022-05-31 00:00:00,ASTR/USDT,0.0657,0.0765,0.0625,0.0655,25381396.4558092,1714619.604993365102
1653868800,2022-05-30 00:00:00,ASTR/USDT,0.0579,0.0689,0.057,0.0658,19911256.77361148,1286333.147227294244
1653782400,2022-05-29 00:00:00,ASTR/USDT,0.0579,0.0603,0.0554,0.0578,6047343.3917967,348779.536929989372
1653696000,2022-05-28 00:00:00,ASTR/USDT,0.0545,0.0609,0.0537,0.058,11579857.41487564,659145.405486604107
1653609600,2022-05-27 00:00:00,ASTR/USDT,0.0595,0.0603,0.0517,0.0542,21407172.40362038,1179747.860303325474
1653523200,2022-05-26 00:00:00,ASTR/USDT,0.0661,0.0691,0.0593,0.0595,31762757.00420214,1995626.075732862637
1653436800,2022-05-25 00:00:00,ASTR/USDT,0.0701,0.0872,0.0647,0.066,56754128.45069259,4181463.95241413169
1653350400,2022-05-24 00:00:00,ASTR/USDT,0.0557,0.0891,0.0552,0.0699,55063699.42588095,3982903.116560932359
1653264000,2022-05-23 00:00:00,ASTR/USDT,0.0588,0.0611,0.0541,0.0556,7067847.31707519,411012.68970152074
1653177600,2022-05-22 00:00:00,ASTR/USDT,0.0568,0.0597,0.056,0.0586,4454851.64209913,257361.838703945418
1653091200,2022-05-21 00:00:00,ASTR/USDT,0.0569,0.0593,0.0547,0.057,3409095.56075093,193901.518754927193
1653004800,2022-05-20 00:00:00,ASTR/USDT,0.061,0.064,0.0547,0.0571,10261290.45103625,615668.932978994538
1652918400,2022-05-19 00:00:00,ASTR/USDT,0.0599,0.0624,0.0575,0.0613,9765559.63076768,586994.493106362423
1652832000,2022-05-18 00:00:00,ASTR/USDT,0.0712,0.0745,0.0594,0.0595,28205625.97612257,1861163.915339492823
1652745600,2022-05-17 00:00:00,ASTR/USDT,0.0675,0.0718,0.0646,0.0713,12289653.16175027,838188.942614009812
1652659200,2022-05-16 00:00:00,ASTR/USDT,0.0747,0.0748,0.0646,0.0677,8089319.08025653,550943.065575878214
1652572800,2022-05-15 00:00:00,ASTR/USDT,0.0726,0.0751,0.0659,0.0751,8233158.85252238,581998.544948520742
1652486400,2022-05-14 00:00:00,ASTR/USDT,0.0707,0.0739,0.0597,0.0726,19419434.10381614,1295727.206177357734
1652400000,2022-05-13 00:00:00,ASTR/USDT,0.0642,0.0893,0.061,0.0708,32707738.55614601,2461529.610343579502
1652313600,2022-05-12 00:00:00,ASTR/USDT,0.0581,0.0713,0.04,0.0646,31699978.64254896,1716884.079553741421
1652227200,2022-05-11 00:00:00,ASTR/USDT,0.1063,0.1115,0.0567,0.0583,37582464.68162118,3093779.889194863169
1652140800,2022-05-10 00:00:00,ASTR/USDT,0.1002,0.1178,0.0995,0.1062,13198993.09902994,1453766.725347109034
1652054400,2022-05-09 00:00:00,ASTR/USDT,0.126,0.1281,0.0999,0.1002,11952269.75041043,1360566.265516254164
1651968000,2022-05-08 00:00:00,ASTR/USDT,0.1328,0.1339,0.1202,0.1258,12460114.68313237,1573759.608314351669
1651881600,2022-05-07 00:00:00,ASTR/USDT,0.1407,0.1452,0.1295,0.133,16031726.63951401,2195170.817524650616
1651795200,2022-05-06 00:00:00,ASTR/USDT,0.1413,0.1456,0.1284,0.1406,9049497.4403185,1232494.383819646967
1651708800,2022-05-05 00:00:00,ASTR/USDT,0.1679,0.1719,0.1372,0.1413,9136425.96007978,1386062.226907294784
1651622400,2022-05-04 00:00:00,ASTR/USDT,0.1501,0.1794,0.15,0.1677,20236325.06801836,3335958.656320786207
1651536000,2022-05-03 00:00:00,ASTR/USDT,0.1402,0.1548,0.1381,0.1506,12188222.37519191,1809969.589065147547
1651449600,2022-05-02 00:00:00,ASTR/USDT,0.1381,0.1497,0.1361,0.1399,12078637.11874887,1718181.063106076699
1651363200,2022-05-01 00:00:00,ASTR/USDT,0.1345,0.141,0.1304,0.138,9684305.28323537,1315203.549427800152
1651276800,2022-04-30 00:00:00,ASTR/USDT,0.1436,0.163,0.1336,0.1345,17644754.01643697,2638035.590502643774
1651190400,2022-04-29 00:00:00,ASTR/USDT,0.1585,0.1595,0.1428,0.1433,11847837.63746709,1760478.417842095891
1651104000,2022-04-28 00:00:00,ASTR/USDT,0.1526,0.1771,0.147,0.1584,23357967.52662684,3806455.19005745405
1651017600,2022-04-27 00:00:00,ASTR/USDT,0.1582,0.1661,0.152,0.1527,9717686.57674578,1543131.379445926531
1650931200,2022-04-26 00:00:00,ASTR/USDT,0.1757,0.1876,0.1579,0.1582,17720024.35756734,3098417.674585229898
1650844800,2022-04-25 00:00:00,ASTR/USDT,0.1853,0.1877,0.162,0.1757,18341125.38659935,3148612.033979101617
1650758400,2022-04-24 00:00:00,ASTR/USDT,0.1915,0.1939,0.178,0.185,11710992.98510964,2182834.435219050581
1650672000,2022-04-23 00:00:00,ASTR/USDT,0.206,0.2065,0.1905,0.1912,13172191.58426808,2577180.191655348975
1650585600,2022-04-22 00:00:00,ASTR/USDT,0.2118,0.2323,0.2033,0.2064,13744299.65908954,2962142.141010033105
1650499200,2022-04-21 00:00:00,ASTR/USDT,0.2139,0.2384,0.2066,0.2114,17485726.54084088,3891804.285416022269
1650412800,2022-04-20 00:00:00,ASTR/USDT,0.2194,0.2261,0.2103,0.2139,10943631.28363582,2378565.686302853163
1650326400,2022-04-19 00:00:00,ASTR/USDT,0.2271,0.2416,0.2183,0.2197,14781319.48881991,3393964.593181729102
1650240000,2022-04-18 00:00:00,ASTR/USDT,0.2215,0.2363,0.2036,0.2273,16431218.1175677,3555240.191153715304
1650153600,2022-04-17 00:00:00,ASTR/USDT,0.2424,0.2428,0.2161,0.221,7559744.06841195,1738262.79869575031
1650067200,2022-04-16 00:00:00,ASTR/USDT,0.243,0.2584,0.2383,0.2425,9343345.35237413,2299495.383360099601
1649980800,2022-04-15 00:00:00,ASTR/USDT,0.2468,0.2573,0.234,0.243,9717454.54536861,2358827.660871763724
1649894400,2022-04-14 00:00:00,ASTR/USDT,0.264,0.2773,0.2464,0.2464,10178367.28146872,2661253.085094397198
1649808000,2022-04-13 00:00:00,ASTR/USDT,0.2661,0.2799,0.2447,0.2637,18847230.29208523,4951906.476986777046
1649721600,2022-04-12 00:00:00,ASTR/USDT,0.2606,0.2846,0.2499,0.2667,32791191.2968827,8843723.578406995603
1649635200,2022-04-11 00:00:00,ASTR/USDT,0.3086,0.3105,0.2437,0.26,43479500.22254913,11968734.252350653337
1649548800,2022-04-10 00:00:00,ASTR/USDT,0.2652,0.3377,0.258,0.3085,72041691.58269019,21966598.031281284136
1649462400,2022-04-09 00:00:00,ASTR/USDT,0.233,0.2894,0.2286,0.2651,45256245.33137071,11844080.338127641332
1649376000,2022-04-08 00:00:00,ASTR/USDT,0.2365,0.254,0.2252,0.233,19589225.68589314,4723766.894798543966
1649289600,2022-04-07 00:00:00,ASTR/USDT,0.2101,0.2461,0.2052,0.2364,19822619.79452966,4563315.897795045302
1649203200,2022-04-06 00:00:00,ASTR/USDT,0.2185,0.237,0.2067,0.2102,12425243.4094161,2707162.414268927714
1649116800,2022-04-05 00:00:00,ASTR/USDT,0.2301,0.2714,0.2184,0.2188,23506750.31805528,5663267.515924863336
1649030400,2022-04-04 00:00:00,ASTR/USDT,0.2165,0.2392,0.1994,0.2302,15514272.17767807,3311708.605834863454
1648944000,2022-04-03 00:00:00,ASTR/USDT,0.2349,0.2439,0.2139,0.2165,9603958.89004177,2185833.343775685043
1648857600,2022-04-02 00:00:00,ASTR/USDT,0.2554,0.2806,0.2119,0.2349,49608853.73523805,12326159.306641185995
1648771200,2022-04-01 00:00:00,ASTR/USDT,0.1739,0.2909,0.166,0.2556,33444183.25001353,7117048.105842075216
1648684800,2022-03-31 00:00:00,ASTR/USDT,0.154,0.1862,0.1513,0.174,27151534.26646474,4654608.26229035941
1648598400,2022-03-30 00:00:00,ASTR/USDT,0.1402,0.163,0.1394,0.1541,10410604.39935753,1552761.002100583328
1648512000,2022-03-29 00:00:00,ASTR/USDT,0.1236,0.1687,0.1236,0.1402,32368053.41368287,4945275.554370276962
1648425600,2022-03-28 00:00:00,ASTR/USDT,0.113,0.132,0.113,0.1236,6130491.44102128,748402.337947454938
1648339200,2022-03-27 00:00:00,ASTR/USDT,0.1119,0.1151,0.1105,0.113,1951821.59281559,219572.377894881096
1648252800,2022-03-26 00:00:00,ASTR/USDT,0.1097,0.1144,0.1096,0.1119,1469458.12206123,164519.626055514418
1648166400,2022-03-25 00:00:00,ASTR/USDT,0.1139,0.115,0.1092,0.1099,3561209.5344289,400389.354700674352
1648080000,2022-03-24 00:00:00,ASTR/USDT,0.1069,0.1203,0.1062,0.1137,3239053.86466551,366853.791180770695
1647993600,2022-03-23 00:00:00,ASTR/USDT,0.1049,0.1095,0.1031,0.1067,1671895.56431343,177328.00608725283
1647907200,2022-03-22 00:00:00,ASTR/USDT,0.1031,0.1086,0.1021,0.1054,2910412.4162061,305354.472701471226
1647820800,2022-03-21 00:00:00,ASTR/USDT,0.1053,0.1055,0.103,0.1032,992418.77230208,103317.09628750635
1647734400,2022-03-20 00:00:00,ASTR/USDT,0.1092,0.1095,0.1044,0.1049,1168080.5281263,124415.384791706964
1647648000,2022-03-19 00:00:00,ASTR/USDT,0.1042,0.1116,0.1042,0.1095,2415856.17359063,261250.516399121125
1647561600,2022-03-18 00:00:00,ASTR/USDT,0.1082,0.1087,0.103,0.1042,1919881.56385505,202185.526744091731
1647475200,2022-03-17 00:00:00,ASTR/USDT,0.105,0.1107,0.1046,0.1082,2445414.4052841,264301.143775943751
1647388800,2022-03-16 00:00:00,ASTR/USDT,0.1011,0.1056,0.0995,0.1054,4689429.2157025,481380.550545752112
1647302400,2022-03-15 00:00:00,ASTR/USDT,0.1037,0.1053,0.1,0.1014,1796652.39109014,183105.326921726554
1647216000,2022-03-14 00:00:00,ASTR/USDT,0.1056,0.1063,0.1017,0.1033,1472939.61915687,153058.129831937323
1647129600,2022-03-13 00:00:00,ASTR/USDT,0.1086,0.1111,0.1046,0.1057,2193560.92538626,237645.304970674424
1647043200,2022-03-12 00:00:00,ASTR/USDT,0.1117,0.1124,0.1075,0.1086,3554514.8514413,389889.552983589737
1646956800,2022-03-11 00:00:00,ASTR/USDT,0.1076,0.1225,0.107,0.1117,11175150.26968941,1278306.397926825557
1646870400,2022-03-10 00:00:00,ASTR/USDT,0.1049,0.1243,0.0988,0.1077,10993370.79304399,1210023.480222152087
1646784000,2022-03-09 00:00:00,ASTR/USDT,0.1001,0.108,0.0999,0.1048,2840890.39176267,294650.841808803556
1646697600,2022-03-08 00:00:00,ASTR/USDT,0.1004,0.1046,0.0997,0.1001,1921461.59262172,195355.84921421874
1646611200,2022-03-07 00:00:00,ASTR/USDT,0.1,0.1175,0.0969,0.1003,11219843.99710655,1214882.410427727162
1646524800,2022-03-06 00:00:00,ASTR/USDT,0.1043,0.1083,0.1,0.1,1999893.28875653,208405.048902887114
1646438400,2022-03-05 00:00:00,ASTR/USDT,0.1043,0.1053,0.1017,0.1044,2060936.85675003,213246.761386850855
1646352000,2022-03-04 00:00:00,ASTR/USDT,0.1175,0.1212,0.103,0.1042,5003012.24763033,566716.235234417847
1646265600,2022-03-03 00:00:00,ASTR/USDT,0.117,0.129,0.1135,0.1174,6181867.73605799,745479.781169048668
1646179200,2022-03-02 00:00:00,ASTR/USDT,0.1227,0.1254,0.115,0.1164,3794567.12891153,453315.191007597956
1646092800,2022-03-01 00:00:00,ASTR/USDT,0.1317,0.1404,0.1207,0.1226,7328723.22239475,965205.904486788756
1646006400,2022-02-28 00:00:00,ASTR/USDT,0.1392,0.167,0.1282,0.1315,34759615.88276181,5125025.443370256553
1645920000,2022-02-27 00:00:00,ASTR/USDT,0.1382,0.1422,0.1325,0.1392,6281255.27457937,872489.368734771164
1645833600,2022-02-26 00:00:00,ASTR/USDT,0.1383,0.1447,0.1379,0.1386,3347840.97241224,472582.51376872643
1645747200,2022-02-25 00:00:00,ASTR/USDT,0.1282,0.1389,0.127,0.1382,3472211.23480089,459959.881008221386
1645660800,2022-02-24 00:00:00,ASTR/USDT,0.1444,0.1447,0.1135,0.1282,7346046.16866845,910426.229939771667
1645574400,2022-02-23 00:00:00,ASTR/USDT,0.14,0.1496,0.1398,0.1449,3298507.7641655,476004.153265999948
1645488000,2022-02-22 00:00:00,ASTR/USDT,0.131,0.1404,0.1294,0.1404,3257165.24714793,434862.158049415206
1645401600,2022-02-21 00:00:00,ASTR/USDT,0.1274,0.1363,0.127,0.1314,5654090.24497724,751139.360704419809
1645315200,2022-02-20 00:00:00,ASTR/USDT,0.1353,0.1355,0.1256,0.1273,3377412.00915491,437113.635454576662
1645228800,2022-02-19 00:00:00,ASTR/USDT,0.1409,0.1515,0.1326,0.1352,5131778.93585006,731453.36234793433
1645142400,2022-02-18 00:00:00,ASTR/USDT,0.1248,0.1554,0.1247,0.1409,19476857.60463385,2823238.236097891312
1645056000,2022-02-17 00:00:00,ASTR/USDT,0.1165,0.1354,0.1161,0.1248,8256017.13073916,1044293.124363802108
1644969600,2022-02-16 00:00:00,ASTR/USDT,0.1203,0.1206,0.1146,0.1162,2528690.51625464,295242.512461203766
1644883200,2022-02-15 00:00:00,ASTR/USDT,0.1139,0.1213,0.1139,0.1203,2299943.85963223,272424.774258631956
1644796800,2022-02-14 00:00:00,ASTR/USDT,0.1178,0.1179,0.1136,0.114,2272153.54224106,261808.651705365696
1644710400,2022-02-13 00:00:00,ASTR/USDT,0.1166,0.1191,0.1166,0.1178,1078965.05326762,127498.761206657593
1644624000,2022-02-12 00:00:00,ASTR/USDT,0.1171,0.118,0.1138,0.1165,3710307.18406709,430127.394440833848
