https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AR,Volume BTC
1658793600,2022-07-26 00:00:00,AR/BTC,0.0005949,0.0005949,0.0005569,0.0005788,299.8194,0.17078886227
1658707200,2022-07-25 00:00:00,AR/BTC,0.0005895,0.0006099,0.0005712,0.0005939,672.0184,0.39073255965
1658620800,2022-07-24 00:00:00,AR/BTC,0.0006085,0.0006276,0.000587,0.0005903,371.2936,0.22532249962
1658534400,2022-07-23 00:00:00,AR/BTC,0.00059,0.0006145,0.0005889,0.0006115,340.7795,0.2060835817
1658448000,2022-07-22 00:00:00,AR/BTC,0.0006176,0.0006339,0.0005817,0.0005881,546.4356,0.32805335782
1658361600,2022-07-21 00:00:00,AR/BTC,0.0005966,0.0006354,0.0005933,0.0006188,262.6117,0.16123265125
1658275200,2022-07-20 00:00:00,AR/BTC,0.000663,0.0006793,0.0005932,0.0005965,720.4178,0.44782273067
1658188800,2022-07-19 00:00:00,AR/BTC,0.0007327,0.0007368,0.0006624,0.0006641,357.9067,0.25084450456
1658102400,2022-07-18 00:00:00,AR/BTC,0.0007417,0.00078,0.0007344,0.0007344,535.9454,0.40461115328
1658016000,2022-07-17 00:00:00,AR/BTC,0.0007479,0.00077,0.0007192,0.0007411,178.8205,0.13174046963
1657929600,2022-07-16 00:00:00,AR/BTC,0.0006738,0.0007667,0.0006716,0.0007513,861.5865,0.63489357171
1657843200,2022-07-15 00:00:00,AR/BTC,0.0006964,0.0007093,0.0006568,0.0006746,411.1921,0.28278898354
1657756800,2022-07-14 00:00:00,AR/BTC,0.0006342,0.0007113,0.0006172,0.0006958,1309.0025,0.89568072736
1657670400,2022-07-13 00:00:00,AR/BTC,0.000565,0.0006402,0.0005493,0.0006356,950.1618,0.56676480596
1657584000,2022-07-12 00:00:00,AR/BTC,0.0005975,0.0006172,0.0005468,0.0005647,1061.7988,0.60225386078
1657497600,2022-07-11 00:00:00,AR/BTC,0.000559,0.0006054,0.0005509,0.0006033,647.5763,0.37406779449
1657411200,2022-07-10 00:00:00,AR/BTC,0.000542,0.0005753,0.0005372,0.0005615,106.3495,0.05921252567
1657324800,2022-07-09 00:00:00,AR/BTC,0.0005245,0.0005577,0.0005245,0.0005425,166.3234,0.08988926553
1657238400,2022-07-08 00:00:00,AR/BTC,0.0005639,0.0005675,0.0005225,0.0005225,1784.03,0.97397960012
1657152000,2022-07-07 00:00:00,AR/BTC,0.000573,0.0005762,0.0005548,0.0005639,242.90495024,0.137606861535923
1657065600,2022-07-06 00:00:00,AR/BTC,0.0005923,0.0006034,0.0005709,0.0005709,342.4866,0.20110775905
1656979200,2022-07-05 00:00:00,AR/BTC,0.0005977,0.0006138,0.0005762,0.0005933,610.98136364,0.360365997669904
1656892800,2022-07-04 00:00:00,AR/BTC,0.0006009,0.0006128,0.0005746,0.0005958,1032.8797,0.61477082401
1656806400,2022-07-03 00:00:00,AR/BTC,0.000529,0.0006112,0.000523,0.0006001,2042.07637645,1.146110323918605
1656720000,2022-07-02 00:00:00,AR/BTC,0.0005514,0.0005523,0.0005164,0.000528,2736.4005688,1.45283005692664
1656633600,2022-07-01 00:00:00,AR/BTC,0.0004922,0.0005559,0.000489,0.0005559,11572.6570125,6.109333668308303
1656547200,2022-06-30 00:00:00,AR/BTC,0.0004504,0.0005142,0.0004302,0.0004899,2754.91379063,1.299358759128648
1656460800,2022-06-29 00:00:00,AR/BTC,0.0004529,0.000461,0.0004398,0.0004474,649.73015539,0.294211817864381
1656374400,2022-06-28 00:00:00,AR/BTC,0.0004806,0.0004862,0.0004506,0.0004542,142.0806346,0.066927652052088
1656288000,2022-06-27 00:00:00,AR/BTC,0.0004674,0.0004874,0.000463,0.0004812,301.93316165,0.14170795293297
1656201600,2022-06-26 00:00:00,AR/BTC,0.0004874,0.0005083,0.0004675,0.0004677,316.9835286,0.15792909172706
1656115200,2022-06-25 00:00:00,AR/BTC,0.0005035,0.0005119,0.0004751,0.0004878,142.17774774,0.069498020505678
1656028800,2022-06-24 00:00:00,AR/BTC,0.000463,0.0005092,0.0004622,0.0005059,223.36449428,0.108090162720712
1655942400,2022-06-23 00:00:00,AR/BTC,0.0004498,0.0004709,0.0004498,0.0004627,1573.71458382,0.729949047183124
1655856000,2022-06-22 00:00:00,AR/BTC,0.0004692,0.0004708,0.0004468,0.0004497,359.8217,0.16212371407
1655769600,2022-06-21 00:00:00,AR/BTC,0.0004745,0.0005095,0.0004547,0.0004669,801.81745403,0.387000396909602
1655683200,2022-06-20 00:00:00,AR/BTC,0.0004186,0.000473,0.0004159,0.000473,1734.0579,0.77054415041
1655596800,2022-06-19 00:00:00,AR/BTC,0.0004177,0.0004303,0.0004081,0.0004186,1491.56380333,0.620746489362263
1655510400,2022-06-18 00:00:00,AR/BTC,0.0003998,0.0004229,0.0003919,0.0004188,764.43155516,0.311980696755961
1655424000,2022-06-17 00:00:00,AR/BTC,0.000425,0.000441,0.000392,0.0004001,816.04379309,0.332547592182176
1655337600,2022-06-16 00:00:00,AR/BTC,0.0004324,0.0004381,0.0003959,0.000428,627.562,0.26314047166
1655251200,2022-06-15 00:00:00,AR/BTC,0.0003979,0.000435,0.0003834,0.0004318,688.15605239,0.277050773632803
1655164800,2022-06-14 00:00:00,AR/BTC,0.0004046,0.0004235,0.0003837,0.000396,1734.00154121,0.693272404338016
1655078400,2022-06-13 00:00:00,AR/BTC,0.000378,0.0004145,0.0003551,0.0004032,3221.77758589,1.227645300066854
1654992000,2022-06-12 00:00:00,AR/BTC,0.0003899,0.0003931,0.0003655,0.0003779,565.8491126,0.212540702014893
1654905600,2022-06-11 00:00:00,AR/BTC,0.0004245,0.0004299,0.0003819,0.0003896,356.2035,0.1430500295
1654819200,2022-06-10 00:00:00,AR/BTC,0.0004415,0.0004491,0.0004213,0.0004237,541.90387952,0.233405231707968
1654732800,2022-06-09 00:00:00,AR/BTC,0.0004601,0.0004634,0.000436,0.0004409,845.1582093,0.37456009299103
1654646400,2022-06-08 00:00:00,AR/BTC,0.000449,0.0004823,0.0004436,0.0004592,580.8762299,0.267779386514436
1654560000,2022-06-07 00:00:00,AR/BTC,0.000416,0.0004725,0.0004062,0.0004524,1725.3616079,0.773451999486328
1654473600,2022-06-06 00:00:00,AR/BTC,0.0004253,0.0004428,0.0004057,0.0004166,194.99783548,0.082762845369225
1654387200,2022-06-05 00:00:00,AR/BTC,0.000431,0.0004319,0.0004176,0.0004264,111.84035446,0.047502273516924
1654300800,2022-06-04 00:00:00,AR/BTC,0.0004202,0.000438,0.0004079,0.000431,356.83711615,0.149931266773059
1654214400,2022-06-03 00:00:00,AR/BTC,0.0004349,0.000436,0.00041,0.0004212,4224.30886031,1.791121551754991
1654128000,2022-06-02 00:00:00,AR/BTC,0.0004365,0.0004417,0.0004262,0.0004349,2083.33320695,0.90079583765989
1654041600,2022-06-01 00:00:00,AR/BTC,0.0004808,0.0004821,0.0004364,0.0004368,955.02576859,0.433293649166719
1653955200,2022-05-31 00:00:00,AR/BTC,0.0004802,0.0005172,0.0004589,0.0004817,868.10300102,0.435561628320206
1653868800,2022-05-30 00:00:00,AR/BTC,0.0004525,0.0005059,0.0004495,0.0004808,602.07874559,0.289855354166449
1653782400,2022-05-29 00:00:00,AR/BTC,0.0004526,0.00046,0.0004378,0.0004515,246.08168024,0.110964101028738
1653696000,2022-05-28 00:00:00,AR/BTC,0.0004567,0.0004689,0.0004453,0.000453,514.76742188,0.232332711882596
1653609600,2022-05-27 00:00:00,AR/BTC,0.00048,0.0004813,0.00043,0.0004532,4098.5146,1.88928648296
1653523200,2022-05-26 00:00:00,AR/BTC,0.0004935,0.0005051,0.0004557,0.0004731,426.97594432,0.20349069038728
1653436800,2022-05-25 00:00:00,AR/BTC,0.0004952,0.0005283,0.0004854,0.0004923,688.97789151,0.347001559285641
1653350400,2022-05-24 00:00:00,AR/BTC,0.0005052,0.0005204,0.000475,0.0004937,443.5322,0.21812942563
1653264000,2022-05-23 00:00:00,AR/BTC,0.0005162,0.0005379,0.0005002,0.000503,399.13423559,0.207994491025949
1653177600,2022-05-22 00:00:00,AR/BTC,0.0005084,0.0005374,0.0005074,0.0005174,344.2468,0.17824188379
1653091200,2022-05-21 00:00:00,AR/BTC,0.0004985,0.0005172,0.0004839,0.000509,326.5259,0.16387655845
1653004800,2022-05-20 00:00:00,AR/BTC,0.0005091,0.0005208,0.0004946,0.0004987,284.23390423,0.144243793178137
1652918400,2022-05-19 00:00:00,AR/BTC,0.0005056,0.000516,0.0004756,0.0005087,1776.8532,0.88717121663
1652832000,2022-05-18 00:00:00,AR/BTC,0.0005168,0.0005336,0.0004867,0.0004963,319.09905617,0.159714876571557
1652745600,2022-05-17 00:00:00,AR/BTC,0.0005211,0.0005458,0.0004976,0.0005176,912.35511872,0.470903538756112
1652659200,2022-05-16 00:00:00,AR/BTC,0.0006046,0.0006128,0.0005128,0.0005155,1130.60638322,0.629596077333828
1652572800,2022-05-15 00:00:00,AR/BTC,0.0005171,0.0006293,0.0004969,0.0006,2661.30924779,1.487991271875884
1652486400,2022-05-14 00:00:00,AR/BTC,0.0004677,0.0005168,0.0004509,0.0005126,9998.4741967,4.72607506210303
1652400000,2022-05-13 00:00:00,AR/BTC,0.000513,0.0005289,0.0004456,0.0004676,6158.09797852,2.939985486524084
1652313600,2022-05-12 00:00:00,AR/BTC,0.0005103,0.0005701,0.0003697,0.0005181,6903.1202286,3.051082332297252
1652227200,2022-05-11 00:00:00,AR/BTC,0.0005799,0.0006028,0.000475,0.0005075,7110.77590729,3.756203615674358
1652140800,2022-05-10 00:00:00,AR/BTC,0.0005679,0.0006267,0.0005319,0.0005751,2481.75992767,1.437324776914643
1652054400,2022-05-09 00:00:00,AR/BTC,0.0005824,0.0005972,0.0005321,0.0005634,3034.18736731,1.722811490206712
1651968000,2022-05-08 00:00:00,AR/BTC,0.000574,0.0005944,0.0005616,0.0005798,678.15408465,0.387663216516775
1651881600,2022-05-07 00:00:00,AR/BTC,0.0006174,0.0006188,0.0005677,0.0005717,891.08290096,0.533961155612232
1651795200,2022-05-06 00:00:00,AR/BTC,0.0006194,0.0006306,0.0005989,0.0006164,940.7292,0.58045065783
1651708800,2022-05-05 00:00:00,AR/BTC,0.0006625,0.00068,0.0006059,0.0006196,415.02621099,0.266481566181937
1651622400,2022-05-04 00:00:00,AR/BTC,0.0006456,0.0006664,0.0006162,0.0006601,342.96178383,0.220633874106178
1651536000,2022-05-03 00:00:00,AR/BTC,0.0006456,0.0006664,0.0006327,0.0006427,197.33985625,0.128838689128125
1651449600,2022-05-02 00:00:00,AR/BTC,0.0006533,0.0006561,0.0005989,0.0006447,614.73990005,0.384723237251538
1651363200,2022-05-01 00:00:00,AR/BTC,0.000607,0.0006641,0.0005995,0.0006548,527.15031733,0.337238368941234
1651276800,2022-04-30 00:00:00,AR/BTC,0.0006533,0.0006727,0.0005893,0.0006045,400.3447,0.25793011025
1651190400,2022-04-29 00:00:00,AR/BTC,0.0006616,0.0006688,0.0006315,0.0006544,1037.63404022,0.674082408176976
1651104000,2022-04-28 00:00:00,AR/BTC,0.0006734,0.0006948,0.0006526,0.0006609,1015.20024548,0.68284117760572
1651017600,2022-04-27 00:00:00,AR/BTC,0.0006894,0.0007307,0.0006618,0.000674,2403.7586,1.68405191048
1650931200,2022-04-26 00:00:00,AR/BTC,0.0006835,0.0006999,0.0006533,0.0006903,850.76396238,0.578521318918918
1650844800,2022-04-25 00:00:00,AR/BTC,0.0006802,0.0006979,0.0006625,0.0006835,1017.01307779,0.689801891428316
1650758400,2022-04-24 00:00:00,AR/BTC,0.0007058,0.0007225,0.0006777,0.0006802,398.6579059,0.278913415628123
1650672000,2022-04-23 00:00:00,AR/BTC,0.0007169,0.0007225,0.0007049,0.0007049,501.35969629,0.35762816606772
1650585600,2022-04-22 00:00:00,AR/BTC,0.0006962,0.0007307,0.0006953,0.0007147,972.84025194,0.696545184160177
1650499200,2022-04-21 00:00:00,AR/BTC,0.0007212,0.0007351,0.000689,0.0006977,1041.6721754,0.746210200527526
1650412800,2022-04-20 00:00:00,AR/BTC,0.0007448,0.0007658,0.0007177,0.0007203,1659.57254663,1.225887905133599
1650326400,2022-04-19 00:00:00,AR/BTC,0.0007431,0.0007548,0.0007276,0.0007471,1777.62856637,1.313742074114811
1650240000,2022-04-18 00:00:00,AR/BTC,0.0007244,0.0007508,0.0007177,0.0007446,1261.69598261,0.919985062246734
1650153600,2022-04-17 00:00:00,AR/BTC,0.0007374,0.000751,0.0007228,0.000727,719.63780932,0.526599894266448
1650067200,2022-04-16 00:00:00,AR/BTC,0.0007475,0.0007537,0.0007302,0.000737,255.58458646,0.189382960925718
1649980800,2022-04-15 00:00:00,AR/BTC,0.0007588,0.0007648,0.0007415,0.0007475,119.21692912,0.090090344478086
1649894400,2022-04-14 00:00:00,AR/BTC,0.0007713,0.0007793,0.0007463,0.0007592,395.55633804,0.301430611299911
1649808000,2022-04-13 00:00:00,AR/BTC,0.0007894,0.0007958,0.0007585,0.0007714,1374.19112773,1.064342951941745
1649721600,2022-04-12 00:00:00,AR/BTC,0.0007598,0.0008132,0.000756,0.0007894,1107.9897,0.87540637088
1649635200,2022-04-11 00:00:00,AR/BTC,0.000807,0.0008278,0.0007395,0.0007598,1920.87621798,1.499989303348901
1649548800,2022-04-10 00:00:00,AR/BTC,0.0008012,0.0008212,0.0007939,0.0008031,1226.26989015,0.994618268507907
1649462400,2022-04-09 00:00:00,AR/BTC,0.0007859,0.0008196,0.0007794,0.0007989,1403.65823974,1.131956717114776
1649376000,2022-04-08 00:00:00,AR/BTC,0.0007907,0.0008164,0.0007819,0.0007893,2293.54091992,1.82813570168654
1649289600,2022-04-07 00:00:00,AR/BTC,0.0007585,0.0007917,0.0007508,0.0007884,1087.82496248,0.844784736084703
1649203200,2022-04-06 00:00:00,AR/BTC,0.0008078,0.0008156,0.000753,0.0007584,1827.75484613,1.432583046453021
1649116800,2022-04-05 00:00:00,AR/BTC,0.0008365,0.0008464,0.0008046,0.0008078,1453.98497241,1.199111167925172
1649030400,2022-04-04 00:00:00,AR/BTC,0.0008818,0.0008827,0.0008185,0.0008365,1055.47755964,0.896286625023985
1648944000,2022-04-03 00:00:00,AR/BTC,0.0008569,0.0009538,0.0008374,0.0008781,2575.39318608,2.261207908340127
1648857600,2022-04-02 00:00:00,AR/BTC,0.0008532,0.000888,0.0008287,0.0008566,1666.9909376,1.436692177312824
1648771200,2022-04-01 00:00:00,AR/BTC,0.000811,0.000861,0.0007817,0.000854,3125.32627663,2.614606985689832
1648684800,2022-03-31 00:00:00,AR/BTC,0.0008223,0.0008767,0.0007772,0.0008094,3785.52310676,3.100239927740617
1648598400,2022-03-30 00:00:00,AR/BTC,0.0008257,0.0008722,0.0007812,0.0008268,2945.14793686,2.38653751744549
1648512000,2022-03-29 00:00:00,AR/BTC,0.0007894,0.0008523,0.0007894,0.0008276,5409.68626752,4.45211822163742
1648425600,2022-03-28 00:00:00,AR/BTC,0.0007993,0.0008415,0.00077,0.0007858,2792.15277976,2.252305195174901
1648339200,2022-03-27 00:00:00,AR/BTC,0.0007902,0.0008286,0.0007627,0.0008017,2557.15229808,2.051027847052658
1648252800,2022-03-26 00:00:00,AR/BTC,0.0007739,0.0008013,0.0007569,0.0007911,2372.19285864,1.83792103544772
1648166400,2022-03-25 00:00:00,AR/BTC,0.0007448,0.0008109,0.0007311,0.0007739,9368.1662342,7.11494251038857
1648080000,2022-03-24 00:00:00,AR/BTC,0.0007678,0.0007793,0.0007428,0.0007474,613.91477483,0.466708735760398
1647993600,2022-03-23 00:00:00,AR/BTC,0.0007557,0.0007903,0.0007492,0.0007675,831.45891028,0.632003271843104
1647907200,2022-03-22 00:00:00,AR/BTC,0.0007989,0.0008131,0.0007531,0.0007546,1045.76172728,0.816869652992532
1647820800,2022-03-21 00:00:00,AR/BTC,0.0007852,0.0008572,0.0007562,0.0007981,2302.24622765,1.842829052709701
1647734400,2022-03-20 00:00:00,AR/BTC,0.0008064,0.0008117,0.0007768,0.0007852,564.31323855,0.44607875862412
1647648000,2022-03-19 00:00:00,AR/BTC,0.0008115,0.0008739,0.0008016,0.000804,1563.0235799,1.299744533327904
1647561600,2022-03-18 00:00:00,AR/BTC,0.0008233,0.000874,0.0008072,0.000812,2079.52018677,1.741306323952196
1647475200,2022-03-17 00:00:00,AR/BTC,0.0008254,0.00085,0.0007976,0.0008214,1029.39493003,0.852660463996392
1647388800,2022-03-16 00:00:00,AR/BTC,0.0007632,0.0008289,0.0007351,0.0008279,1195.56203312,0.946998425970899
1647302400,2022-03-15 00:00:00,AR/BTC,0.0007748,0.000791,0.0007546,0.0007613,297.42170309,0.229361270775986
1647216000,2022-03-14 00:00:00,AR/BTC,0.0008076,0.0008158,0.00077,0.0007756,612.03426637,0.484460615302281
1647129600,2022-03-13 00:00:00,AR/BTC,0.0007876,0.0008158,0.0007668,0.0008065,359.91395603,0.285764027064508
1647043200,2022-03-12 00:00:00,AR/BTC,0.0008235,0.0008359,0.0007836,0.0007899,255.21119686,0.206242609718484
1646956800,2022-03-11 00:00:00,AR/BTC,0.000812,0.0008635,0.0007764,0.000827,1960.76575089,1.602070682569847
1646870400,2022-03-10 00:00:00,AR/BTC,0.0008862,0.0009331,0.0008086,0.0008086,3432.19633717,2.997953077819604
1646784000,2022-03-09 00:00:00,AR/BTC,0.0008419,0.0009211,0.0008408,0.000888,1976.89232782,1.734700504243062
1646697600,2022-03-08 00:00:00,AR/BTC,0.0007848,0.000855,0.0007789,0.000838,1437.74516115,1.184335161125833
1646611200,2022-03-07 00:00:00,AR/BTC,0.000733,0.000791,0.0007186,0.0007868,1150.50703424,0.869228073187216
1646524800,2022-03-06 00:00:00,AR/BTC,0.0007432,0.0007522,0.0007291,0.0007351,174.55385438,0.12929196097802
1646438400,2022-03-05 00:00:00,AR/BTC,0.0007321,0.0007484,0.0007177,0.0007432,240.50901793,0.176078765067023
1646352000,2022-03-04 00:00:00,AR/BTC,0.0007443,0.0007767,0.0007181,0.0007303,485.4832,0.3614336848
1646265600,2022-03-03 00:00:00,AR/BTC,0.0007198,0.000756,0.0007028,0.0007411,209.93010849,0.151761892799119
1646179200,2022-03-02 00:00:00,AR/BTC,0.0007584,0.0007793,0.0007176,0.0007197,288.83353741,0.213501904391893
1646092800,2022-03-01 00:00:00,AR/BTC,0.0007422,0.0007671,0.00069,0.0007634,854.29423534,0.616997167319237
1646006400,2022-02-28 00:00:00,AR/BTC,0.0007643,0.0008127,0.0007234,0.0007391,746.46165279,0.572399527953017
1645920000,2022-02-27 00:00:00,AR/BTC,0.0007083,0.000781,0.0006889,0.0007707,1259.25458047,0.96318868738214
1645833600,2022-02-26 00:00:00,AR/BTC,0.0007481,0.0007556,0.0006973,0.0007014,212.01843003,0.155489356326225
1645747200,2022-02-25 00:00:00,AR/BTC,0.0007197,0.0007639,0.000706,0.0007407,693.41322012,0.52256490699402
1645660800,2022-02-24 00:00:00,AR/BTC,0.0006936,0.0007233,0.0006414,0.0007203,1800.17991225,1.217066442686946
1645574400,2022-02-23 00:00:00,AR/BTC,0.0006873,0.0007375,0.000686,0.0006937,198.50163588,0.143137837169751
1645488000,2022-02-22 00:00:00,AR/BTC,0.0006509,0.0007202,0.0006439,0.0006879,456.5713684,0.309617916958382
1645401600,2022-02-21 00:00:00,AR/BTC,0.0006802,0.0007031,0.000642,0.0006463,215.0791,0.14450197898
1645315200,2022-02-20 00:00:00,AR/BTC,0.0007013,0.0007074,0.0006656,0.0006828,1195.47523463,0.820482950640157
1645228800,2022-02-19 00:00:00,AR/BTC,0.0007195,0.0007291,0.0006829,0.0007073,638.45712419,0.450496285837407
1645142400,2022-02-18 00:00:00,AR/BTC,0.0007432,0.0007697,0.0007147,0.0007249,801.69423016,0.589327956864564
1645056000,2022-02-17 00:00:00,AR/BTC,0.0007689,0.0007764,0.0007375,0.0007441,483.05234787,0.363065972463204
1644969600,2022-02-16 00:00:00,AR/BTC,0.0007932,0.0008054,0.0007644,0.0007658,379.79261108,0.295348646623636
1644883200,2022-02-15 00:00:00,AR/BTC,0.0007635,0.000796,0.0007549,0.0007902,460.62460652,0.356273483003319
1644796800,2022-02-14 00:00:00,AR/BTC,0.0007675,0.0007682,0.0007317,0.0007613,394.19369926,0.296212413228709
1644710400,2022-02-13 00:00:00,AR/BTC,0.0007907,0.0008009,0.000749,0.0007658,541.67022211,0.419603864971984
1644624000,2022-02-12 00:00:00,AR/BTC,0.00076,0.0008049,0.0007063,0.0007784,1561.37742582,1.213582025279508
1644537600,2022-02-11 00:00:00,AR/BTC,0.0008262,0.0008279,0.0007552,0.000767,679.54754523,0.54284342845291
1644451200,2022-02-10 00:00:00,AR/BTC,0.0009177,0.0009352,0.0008104,0.0008291,1542.74659699,1.315643935039722
1644364800,2022-02-09 00:00:00,AR/BTC,0.0008378,0.0009282,0.0008167,0.0009152,1576.31252856,1.366881987253536
1644278400,2022-02-08 00:00:00,AR/BTC,0.0009114,0.0009229,0.0008208,0.0008325,1951.50041899,1.666127918802938
1644192000,2022-02-07 00:00:00,AR/BTC,0.0008971,0.0009707,0.0008764,0.0009118,1572.3062,1.45737005818
