https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PEOPLE,Volume USDT
1661817600,2022-08-30 00:00:00,PEOPLE/USDT,0.02266,0.02284,0.02024,0.02038,9739788.31387806,208150.7207655263495
1661731200,2022-08-29 00:00:00,PEOPLE/USDT,0.02161,0.02284,0.02095,0.0227,11353092.94227708,248296.278753123089
1661644800,2022-08-28 00:00:00,PEOPLE/USDT,0.02301,0.02311,0.02147,0.02155,9346400.94307494,209783.284011052057
1661558400,2022-08-27 00:00:00,PEOPLE/USDT,0.02184,0.0234,0.02143,0.02303,13616833.18749164,308012.2521561845054
1661472000,2022-08-26 00:00:00,PEOPLE/USDT,0.0239,0.02459,0.02153,0.02187,18684977.56663257,431858.296092914095
1661385600,2022-08-25 00:00:00,PEOPLE/USDT,0.02381,0.02457,0.02321,0.02394,10450445.03472979,249583.1563484365222
1661299200,2022-08-24 00:00:00,PEOPLE/USDT,0.02345,0.02476,0.02263,0.02384,10705619.73144148,252739.1529627175851
1661212800,2022-08-23 00:00:00,PEOPLE/USDT,0.02249,0.02422,0.02201,0.02353,19979206.13756977,462442.9999175129289
1661126400,2022-08-22 00:00:00,PEOPLE/USDT,0.02266,0.02266,0.0211,0.02253,11862981.56346758,258102.8021729042457
1661040000,2022-08-21 00:00:00,PEOPLE/USDT,0.02155,0.02305,0.02145,0.02268,17850270.53960192,395588.0076395209154
1660953600,2022-08-20 00:00:00,PEOPLE/USDT,0.02247,0.02315,0.02074,0.02151,25752968.68574756,571986.2401917380972
1660867200,2022-08-19 00:00:00,PEOPLE/USDT,0.02346,0.02379,0.0206,0.02238,25252494.18283141,565465.9381006550298
1660780800,2022-08-18 00:00:00,PEOPLE/USDT,0.02576,0.02656,0.02199,0.02346,15422809.42897526,384581.8473701282135
1660694400,2022-08-17 00:00:00,PEOPLE/USDT,0.0279,0.02897,0.02503,0.02575,15816868.34977097,425363.8226967727636
1660608000,2022-08-16 00:00:00,PEOPLE/USDT,0.02883,0.02925,0.02737,0.02789,10197663.23730046,287449.2631861749055
1660521600,2022-08-15 00:00:00,PEOPLE/USDT,0.02928,0.03038,0.02803,0.0288,12854819.01910627,374563.6134348244951
1660435200,2022-08-14 00:00:00,PEOPLE/USDT,0.03123,0.03227,0.02851,0.02931,15404659.59445027,466787.5100783544623
1660348800,2022-08-13 00:00:00,PEOPLE/USDT,0.0325,0.03307,0.03083,0.03125,8071533.62545885,258523.7175166323741
1660262400,2022-08-12 00:00:00,PEOPLE/USDT,0.03169,0.03268,0.03109,0.03258,6999038.32632811,224937.5239524962945
1660176000,2022-08-11 00:00:00,PEOPLE/USDT,0.03295,0.03457,0.03142,0.03163,15829879.77142512,529652.7463779518165
1660089600,2022-08-10 00:00:00,PEOPLE/USDT,0.03206,0.03375,0.03128,0.03299,15134052.78494104,492598.4073095208285
1660003200,2022-08-09 00:00:00,PEOPLE/USDT,0.03507,0.03531,0.03063,0.03214,11028699.16944299,364340.5258630496446
1659916800,2022-08-08 00:00:00,PEOPLE/USDT,0.03434,0.03552,0.03384,0.03515,8059778.80451485,280337.5902450710965
1659830400,2022-08-07 00:00:00,PEOPLE/USDT,0.0352,0.03595,0.03353,0.03437,8397434.3238578,288284.9124355222498
1659744000,2022-08-06 00:00:00,PEOPLE/USDT,0.0362,0.03652,0.03491,0.03513,6937294.89306486,248584.3274771278049
1659657600,2022-08-05 00:00:00,PEOPLE/USDT,0.0349,0.03654,0.03444,0.0363,8721626.99398418,307966.0381404275919
1659571200,2022-08-04 00:00:00,PEOPLE/USDT,0.03747,0.03789,0.03163,0.0349,20938226.55441786,733676.6491362737572
1659484800,2022-08-03 00:00:00,PEOPLE/USDT,0.03853,0.03883,0.03578,0.0375,22222878.51890179,818762.0172849292388
1659398400,2022-08-02 00:00:00,PEOPLE/USDT,0.0368,0.0407,0.03296,0.03855,58580432.69334207,2155480.836450783482
1659312000,2022-08-01 00:00:00,PEOPLE/USDT,0.03422,0.03973,0.03402,0.03676,51590272.41643946,1901085.0905519085299
1659225600,2022-07-31 00:00:00,PEOPLE/USDT,0.03324,0.03602,0.03142,0.03424,33759168.55127932,1132717.280550169936
1659139200,2022-07-30 00:00:00,PEOPLE/USDT,0.02997,0.0378,0.02962,0.03319,48623452.27779108,1587127.1652293433936
1659052800,2022-07-29 00:00:00,PEOPLE/USDT,0.02736,0.03745,0.02669,0.02996,57605521.71347123,1851429.5387874834769
1658966400,2022-07-28 00:00:00,PEOPLE/USDT,0.02689,0.02859,0.02595,0.02732,21892368.94172708,595097.453845835217
1658880000,2022-07-27 00:00:00,PEOPLE/USDT,0.02509,0.02694,0.02453,0.02691,13407646.09578706,341323.1370305449844
1658793600,2022-07-26 00:00:00,PEOPLE/USDT,0.0245,0.0251,0.02383,0.0251,15078096.027126,368774.656607276106
1658707200,2022-07-25 00:00:00,PEOPLE/USDT,0.02628,0.02658,0.02444,0.02448,23429590.10804621,599160.3669987108964
1658620800,2022-07-24 00:00:00,PEOPLE/USDT,0.02746,0.02793,0.02609,0.02625,17130627.62856706,464758.6021386394948
1658534400,2022-07-23 00:00:00,PEOPLE/USDT,0.026,0.02968,0.02582,0.0275,51998509.4077498,1442659.301705837886
1658448000,2022-07-22 00:00:00,PEOPLE/USDT,0.02594,0.02676,0.02473,0.02598,25627779.65883462,663259.5973945384366
1658361600,2022-07-21 00:00:00,PEOPLE/USDT,0.02462,0.02596,0.02354,0.02596,28483038.36631689,700167.840986577357
1658275200,2022-07-20 00:00:00,PEOPLE/USDT,0.02588,0.02783,0.02406,0.02465,51625471.09892854,1362674.4340901556113
1658188800,2022-07-19 00:00:00,PEOPLE/USDT,0.02637,0.02701,0.02459,0.02587,55209244.8222427,1419014.7938108182126
1658102400,2022-07-18 00:00:00,PEOPLE/USDT,0.02299,0.02828,0.02286,0.02638,69946959.19268902,1790643.3686419986726
1658016000,2022-07-17 00:00:00,PEOPLE/USDT,0.02387,0.02481,0.02289,0.02298,25601265.48357881,612036.5228571926129
1657929600,2022-07-16 00:00:00,PEOPLE/USDT,0.02348,0.02444,0.02274,0.02387,15873966.89048806,377114.1440832666202
1657843200,2022-07-15 00:00:00,PEOPLE/USDT,0.02364,0.0242,0.02295,0.02344,23137503.14007837,546114.913578601016
1657756800,2022-07-14 00:00:00,PEOPLE/USDT,0.02366,0.02411,0.02237,0.0236,17249132.40170272,400904.8192961711432
1657670400,2022-07-13 00:00:00,PEOPLE/USDT,0.02271,0.02401,0.02164,0.02366,26827169.21775377,617108.3200563860548
1657584000,2022-07-12 00:00:00,PEOPLE/USDT,0.02269,0.02363,0.02247,0.02266,23662623.14437078,544781.0655244739948
1657497600,2022-07-11 00:00:00,PEOPLE/USDT,0.02609,0.02666,0.02235,0.02269,46394675.24790293,1140897.3664661932968
1657411200,2022-07-10 00:00:00,PEOPLE/USDT,0.0242,0.02678,0.02402,0.02606,48566129.27085582,1250096.2430326926942
1657324800,2022-07-09 00:00:00,PEOPLE/USDT,0.02393,0.02477,0.02383,0.02419,9435105.19808288,229030.6166699544621
1657238400,2022-07-08 00:00:00,PEOPLE/USDT,0.02521,0.02593,0.02359,0.02392,26969458.68314046,661064.0714682854833
1657152000,2022-07-07 00:00:00,PEOPLE/USDT,0.02515,0.0261,0.02437,0.0252,21795841.57052572,547026.4195714153099
1657065600,2022-07-06 00:00:00,PEOPLE/USDT,0.02444,0.02553,0.0241,0.02511,43160561.22212493,1072730.5435340471793
1656979200,2022-07-05 00:00:00,PEOPLE/USDT,0.02503,0.02553,0.02328,0.02443,44909028.51051819,1099252.5854948853966
1656892800,2022-07-04 00:00:00,PEOPLE/USDT,0.0234,0.02513,0.02285,0.02502,32161632.16585691,769148.7172237199181
1656806400,2022-07-03 00:00:00,PEOPLE/USDT,0.023,0.0249,0.02226,0.02341,24651522.86072102,565955.7116946711998
1656720000,2022-07-02 00:00:00,PEOPLE/USDT,0.02263,0.02324,0.02167,0.02299,24331809.63662691,546102.5554751420522
1656633600,2022-07-01 00:00:00,PEOPLE/USDT,0.02345,0.02531,0.02195,0.02265,60489031.5820912,1375199.0975325144697
1656547200,2022-06-30 00:00:00,PEOPLE/USDT,0.02456,0.0254,0.02167,0.02336,66516947.24377491,1575389.2748774069345
1656460800,2022-06-29 00:00:00,PEOPLE/USDT,0.02339,0.025,0.02251,0.02462,46591304.16954143,1106515.8436310482442
1656374400,2022-06-28 00:00:00,PEOPLE/USDT,0.02549,0.02592,0.02309,0.02345,70815073.85007853,1746380.2706363517379
1656288000,2022-06-27 00:00:00,PEOPLE/USDT,0.02368,0.02597,0.02316,0.0255,50333279.5636171,1236739.909724701777
1656201600,2022-06-26 00:00:00,PEOPLE/USDT,0.02653,0.02731,0.02362,0.02373,48972849.07040122,1267740.4242415160741
1656115200,2022-06-25 00:00:00,PEOPLE/USDT,0.02875,0.02899,0.025,0.02651,67982271.36854279,1823594.3922737275822
1656028800,2022-06-24 00:00:00,PEOPLE/USDT,0.02478,0.02955,0.0239,0.02868,96453367.88438062,2504084.869358841016
1655942400,2022-06-23 00:00:00,PEOPLE/USDT,0.02378,0.02758,0.02331,0.02478,107549038.11365995,2645229.5318438283722
1655856000,2022-06-22 00:00:00,PEOPLE/USDT,0.02358,0.02449,0.02209,0.02378,113970708.35835033,2625927.0459269003295
1655769600,2022-06-21 00:00:00,PEOPLE/USDT,0.02466,0.02588,0.02322,0.02359,150064980.99140423,3742122.7301390350089
1655683200,2022-06-20 00:00:00,PEOPLE/USDT,0.02707,0.0295,0.02389,0.02462,85577775.4522583,2164047.9396866513994
1655596800,2022-06-19 00:00:00,PEOPLE/USDT,0.02413,0.02775,0.02285,0.02706,85985479.06976595,2129110.3018674698798
1655510400,2022-06-18 00:00:00,PEOPLE/USDT,0.02196,0.0243,0.019,0.02408,43584007.33640908,942576.0802185932087
1655424000,2022-06-17 00:00:00,PEOPLE/USDT,0.02058,0.02383,0.02033,0.02191,18097830.59306012,397757.7757671845445
1655337600,2022-06-16 00:00:00,PEOPLE/USDT,0.0252,0.0276,0.02022,0.02055,34405912.69138226,807370.0373826844599
1655251200,2022-06-15 00:00:00,PEOPLE/USDT,0.0202,0.0273,0.0198,0.02527,79357248.41996655,1884791.6106942611829
1655164800,2022-06-14 00:00:00,PEOPLE/USDT,0.0181,0.0214,0.0174,0.0202,31850699.88602726,631992.227348657925
1655078400,2022-06-13 00:00:00,PEOPLE/USDT,0.0182,0.0209,0.0162,0.0182,76632811.87263675,1405168.567863931555
1654992000,2022-06-12 00:00:00,PEOPLE/USDT,0.0178,0.0209,0.0157,0.0182,44774068.54023686,828653.815604670218
1654905600,2022-06-11 00:00:00,PEOPLE/USDT,0.0201,0.0206,0.0171,0.0177,27657214.17710706,511523.942741442116
1654819200,2022-06-10 00:00:00,PEOPLE/USDT,0.0206,0.0225,0.019,0.0201,15583631.46614423,318126.986316662826
1654732800,2022-06-09 00:00:00,PEOPLE/USDT,0.0207,0.0224,0.0202,0.0207,9117243.94734493,193997.954913713434
1654646400,2022-06-08 00:00:00,PEOPLE/USDT,0.0233,0.0238,0.0204,0.0206,13547241.14804299,299383.780697464673
1654560000,2022-06-07 00:00:00,PEOPLE/USDT,0.0241,0.0251,0.0204,0.0234,45094987.95990664,1010843.02780581755
1654473600,2022-06-06 00:00:00,PEOPLE/USDT,0.0199,0.0245,0.0197,0.024,51855148.82802858,1186622.656985120651
1654387200,2022-06-05 00:00:00,PEOPLE/USDT,0.0204,0.0206,0.0192,0.0198,9854424.0020118,194591.331655189178
1654300800,2022-06-04 00:00:00,PEOPLE/USDT,0.0197,0.0207,0.0191,0.0203,19046359.30304477,379413.173228813476
1654214400,2022-06-03 00:00:00,PEOPLE/USDT,0.0209,0.0214,0.0171,0.0197,26688937.49470256,521467.442463322599
1654128000,2022-06-02 00:00:00,PEOPLE/USDT,0.0199,0.022,0.0192,0.0209,19417313.93641816,392731.241823737124
1654041600,2022-06-01 00:00:00,PEOPLE/USDT,0.0231,0.0245,0.0193,0.0199,29857780.50482254,663590.041568700158
1653955200,2022-05-31 00:00:00,PEOPLE/USDT,0.024,0.0253,0.0216,0.0231,28149726.88675207,650056.223543128004
1653868800,2022-05-30 00:00:00,PEOPLE/USDT,0.0224,0.0259,0.0221,0.024,35742090.2425066,858492.184171882284
1653782400,2022-05-29 00:00:00,PEOPLE/USDT,0.0239,0.0239,0.0209,0.0224,27076766.20813852,597368.749914382702
1653696000,2022-05-28 00:00:00,PEOPLE/USDT,0.0192,0.025,0.0192,0.0238,89428062.81248236,1987802.395438379059
1653609600,2022-05-27 00:00:00,PEOPLE/USDT,0.0215,0.0217,0.0182,0.0192,23783146.80743051,467370.590077194208
1653523200,2022-05-26 00:00:00,PEOPLE/USDT,0.024,0.0246,0.0203,0.0214,26280003.09464159,590714.558959784984
1653436800,2022-05-25 00:00:00,PEOPLE/USDT,0.0272,0.0284,0.0236,0.0241,33167950.40937337,857725.558166825045
1653350400,2022-05-24 00:00:00,PEOPLE/USDT,0.0258,0.0289,0.0245,0.0272,35487469.36272504,952707.791737742263
1653264000,2022-05-23 00:00:00,PEOPLE/USDT,0.0294,0.032,0.025,0.0257,60292140.36636515,1724548.262498149262
1653177600,2022-05-22 00:00:00,PEOPLE/USDT,0.0319,0.0415,0.0274,0.0295,148198597.66491027,4893788.616141915915
1653091200,2022-05-21 00:00:00,PEOPLE/USDT,0.0227,0.0434,0.0224,0.0319,147269613.09755551,4645295.897616300262
1653004800,2022-05-20 00:00:00,PEOPLE/USDT,0.0182,0.0229,0.0171,0.0225,41714132.18526939,806789.401020064722
1652918400,2022-05-19 00:00:00,PEOPLE/USDT,0.0144,0.0184,0.0138,0.0181,20850593.59695887,327525.905916136046
1652832000,2022-05-18 00:00:00,PEOPLE/USDT,0.0166,0.0173,0.0143,0.0144,11896241.118139,185519.889971026998
1652745600,2022-05-17 00:00:00,PEOPLE/USDT,0.0152,0.0169,0.015,0.0165,14324328.70763932,230130.136965247021
1652659200,2022-05-16 00:00:00,PEOPLE/USDT,0.0173,0.0173,0.0146,0.0152,24334358.56581381,377026.573963086341
1652572800,2022-05-15 00:00:00,PEOPLE/USDT,0.017,0.0177,0.0152,0.0172,19143693.44685935,308043.143154707815
1652486400,2022-05-14 00:00:00,PEOPLE/USDT,0.0165,0.018,0.0144,0.017,18590307.57778558,296251.366258917061
1652400000,2022-05-13 00:00:00,PEOPLE/USDT,0.0164,0.0214,0.0157,0.0163,51748250.88170168,936524.886349834306
1652313600,2022-05-12 00:00:00,PEOPLE/USDT,0.0142,0.0194,0.0102,0.0163,73820300.3598421,1105520.377548346025
1652227200,2022-05-11 00:00:00,PEOPLE/USDT,0.0269,0.0279,0.0112,0.014,108898762.12405536,1852819.378867063761
1652140800,2022-05-10 00:00:00,PEOPLE/USDT,0.0253,0.0315,0.0252,0.027,38154121.19034552,1089452.401865259689
1652054400,2022-05-09 00:00:00,PEOPLE/USDT,0.035,0.0357,0.0249,0.0252,31790659.17577047,1029294.493006936128
1651968000,2022-05-08 00:00:00,PEOPLE/USDT,0.0345,0.0356,0.0335,0.0349,12729317.87955181,439400.863081137093
1651881600,2022-05-07 00:00:00,PEOPLE/USDT,0.037,0.0374,0.0333,0.0345,10160862.69211389,364057.663486095357
1651795200,2022-05-06 00:00:00,PEOPLE/USDT,0.0371,0.038,0.0347,0.037,17473720.24866242,633283.455769599653
1651708800,2022-05-05 00:00:00,PEOPLE/USDT,0.044,0.0455,0.0353,0.037,34309432.65051279,1388967.57461954996
1651622400,2022-05-04 00:00:00,PEOPLE/USDT,0.0349,0.0452,0.0348,0.0439,20917251.11681352,832575.265093757185
1651536000,2022-05-03 00:00:00,PEOPLE/USDT,0.037,0.0383,0.0342,0.0348,5942376.42251615,214683.63343612685
1651449600,2022-05-02 00:00:00,PEOPLE/USDT,0.0383,0.0397,0.0355,0.0371,10870627.27404323,410344.196649222162
1651363200,2022-05-01 00:00:00,PEOPLE/USDT,0.0358,0.0391,0.0351,0.0382,18000968.35147101,667020.412394663197
1651276800,2022-04-30 00:00:00,PEOPLE/USDT,0.042,0.0433,0.0321,0.0358,22148987.00541612,869027.196294772381
1651190400,2022-04-29 00:00:00,PEOPLE/USDT,0.0457,0.0458,0.041,0.0419,16240018.81490992,707493.185677250113
1651104000,2022-04-28 00:00:00,PEOPLE/USDT,0.0456,0.0524,0.045,0.0456,30589887.91959885,1436458.987028065944
1651017600,2022-04-27 00:00:00,PEOPLE/USDT,0.0423,0.0477,0.0419,0.0455,41480468.94394133,1847391.626168769272
1650931200,2022-04-26 00:00:00,PEOPLE/USDT,0.0479,0.049,0.0409,0.0422,32616007.60431996,1438007.75603715052
1650844800,2022-04-25 00:00:00,PEOPLE/USDT,0.048,0.0482,0.0436,0.0478,30005547.13953349,1368167.916394709713
1650758400,2022-04-24 00:00:00,PEOPLE/USDT,0.0488,0.0493,0.0473,0.0479,18250891.70855298,882456.075263838979
1650672000,2022-04-23 00:00:00,PEOPLE/USDT,0.0498,0.0502,0.0479,0.0487,14028748.86765786,687970.783733040173
1650585600,2022-04-22 00:00:00,PEOPLE/USDT,0.0493,0.0512,0.0486,0.0498,39937227.1990304,1985638.10383973651
1650499200,2022-04-21 00:00:00,PEOPLE/USDT,0.0533,0.0546,0.0479,0.0493,24160723.98168104,1246583.338493376747
1650412800,2022-04-20 00:00:00,PEOPLE/USDT,0.0549,0.0574,0.0521,0.0532,52696063.98262888,2886152.050891980123
1650326400,2022-04-19 00:00:00,PEOPLE/USDT,0.0504,0.0558,0.0492,0.0549,27425128.29655697,1447290.905372062156
1650240000,2022-04-18 00:00:00,PEOPLE/USDT,0.0492,0.0505,0.0423,0.0503,37234759.53733411,1758779.137564024208
1650153600,2022-04-17 00:00:00,PEOPLE/USDT,0.0524,0.053,0.049,0.0492,10524362.72204163,537456.451890325893
1650067200,2022-04-16 00:00:00,PEOPLE/USDT,0.0534,0.0538,0.0511,0.0524,13076489.84393127,685898.125985321371
1649980800,2022-04-15 00:00:00,PEOPLE/USDT,0.0523,0.0538,0.0514,0.0534,13182651.98492599,692123.436710976735
1649894400,2022-04-14 00:00:00,PEOPLE/USDT,0.0543,0.0571,0.0504,0.0522,40591758.78080311,2184478.484483651484
1649808000,2022-04-13 00:00:00,PEOPLE/USDT,0.0524,0.055,0.0505,0.0542,29187633.79783492,1546935.072924549569
1649721600,2022-04-12 00:00:00,PEOPLE/USDT,0.0497,0.0544,0.0493,0.0524,37405990.96632266,1931510.135063955908
1649635200,2022-04-11 00:00:00,PEOPLE/USDT,0.0566,0.0575,0.0487,0.0497,31913765.56959636,1695440.122758894575
1649548800,2022-04-10 00:00:00,PEOPLE/USDT,0.0588,0.0602,0.056,0.0565,22181091.83713652,1288661.02121556962
1649462400,2022-04-09 00:00:00,PEOPLE/USDT,0.0552,0.0591,0.0552,0.0587,17446748.36821023,996559.360185062096
1649376000,2022-04-08 00:00:00,PEOPLE/USDT,0.0586,0.0603,0.0542,0.0551,37223711.07597692,2157475.199177294988
1649289600,2022-04-07 00:00:00,PEOPLE/USDT,0.0562,0.0602,0.0545,0.0586,37651559.50026393,2159320.837158125954
1649203200,2022-04-06 00:00:00,PEOPLE/USDT,0.062,0.0621,0.0557,0.0563,46769910.35923755,2734819.255216957165
1649116800,2022-04-05 00:00:00,PEOPLE/USDT,0.0679,0.0695,0.0617,0.062,30724751.22748542,2041088.150261573789
1649030400,2022-04-04 00:00:00,PEOPLE/USDT,0.0704,0.0745,0.0642,0.068,79406710.60009692,5597180.592584456533
1648944000,2022-04-03 00:00:00,PEOPLE/USDT,0.0671,0.0712,0.0636,0.0702,57705367.88293815,3925422.648384751596
1648857600,2022-04-02 00:00:00,PEOPLE/USDT,0.0718,0.075,0.0667,0.067,44647180.45629374,3190890.353087902013
1648771200,2022-04-01 00:00:00,PEOPLE/USDT,0.0685,0.0744,0.0666,0.0717,65405498.82965656,4573602.318030405242
1648684800,2022-03-31 00:00:00,PEOPLE/USDT,0.0808,0.0838,0.0672,0.0684,75983672.67653494,5848424.724975771468
1648598400,2022-03-30 00:00:00,PEOPLE/USDT,0.0801,0.085,0.0761,0.0807,29787903.83532884,2404084.251686734959
1648512000,2022-03-29 00:00:00,PEOPLE/USDT,0.0804,0.0845,0.0767,0.0802,21201885.43947905,1720924.611651584236
1648425600,2022-03-28 00:00:00,PEOPLE/USDT,0.0802,0.0894,0.0786,0.0805,53240299.33600243,4450921.783604244018
1648339200,2022-03-27 00:00:00,PEOPLE/USDT,0.0796,0.0829,0.0749,0.0804,26036643.74982384,2021199.542821845406
1648252800,2022-03-26 00:00:00,PEOPLE/USDT,0.0811,0.086,0.0778,0.0795,34733274.6385618,2806952.05465626054
1648166400,2022-03-25 00:00:00,PEOPLE/USDT,0.0662,0.0849,0.0647,0.0808,103049196.75964639,7993089.671865780937
1648080000,2022-03-24 00:00:00,PEOPLE/USDT,0.0655,0.068,0.0636,0.0661,28517737.90725188,1881518.227427171607
1647993600,2022-03-23 00:00:00,PEOPLE/USDT,0.0657,0.0665,0.0627,0.0656,22577731.84480442,1454668.561463298902
1647907200,2022-03-22 00:00:00,PEOPLE/USDT,0.0625,0.0698,0.0623,0.0656,35722762.11230743,2369855.249145673126
1647820800,2022-03-21 00:00:00,PEOPLE/USDT,0.0662,0.0672,0.0622,0.0626,28310084.03708796,1835955.520486729383
1647734400,2022-03-20 00:00:00,PEOPLE/USDT,0.0659,0.0677,0.0613,0.0661,64394852.09388809,4159011.429984207651
1647648000,2022-03-19 00:00:00,PEOPLE/USDT,0.0634,0.0697,0.0632,0.066,82453166.38230132,5489930.192962908961
1647561600,2022-03-18 00:00:00,PEOPLE/USDT,0.0603,0.0638,0.0562,0.0632,45051864.98912419,2679124.777303070572
1647475200,2022-03-17 00:00:00,PEOPLE/USDT,0.062,0.0647,0.06,0.0603,34694356.00715335,2141842.589929439208
1647388800,2022-03-16 00:00:00,PEOPLE/USDT,0.0543,0.0625,0.0538,0.0618,52549124.3511166,2993650.9718503532
1647302400,2022-03-15 00:00:00,PEOPLE/USDT,0.0557,0.056,0.0521,0.0544,28655725.29575162,1548128.982993914207
1647216000,2022-03-14 00:00:00,PEOPLE/USDT,0.0538,0.0571,0.0526,0.0557,25728130.25574383,1406916.777624967505
1647129600,2022-03-13 00:00:00,PEOPLE/USDT,0.0538,0.0576,0.0531,0.0541,9595246.47469918,530485.732509636055
1647043200,2022-03-12 00:00:00,PEOPLE/USDT,0.0575,0.0595,0.0536,0.0538,24258441.74587357,1357068.731520004153
1646956800,2022-03-11 00:00:00,PEOPLE/USDT,0.0586,0.061,0.0558,0.0576,54683547.90699861,3149321.951226316782
1646870400,2022-03-10 00:00:00,PEOPLE/USDT,0.0648,0.0681,0.0573,0.0588,74002641.23755957,4589715.543999523735
1646784000,2022-03-09 00:00:00,PEOPLE/USDT,0.0565,0.0666,0.0564,0.0648,48200912.37310947,3009233.506313456443
1646697600,2022-03-08 00:00:00,PEOPLE/USDT,0.0545,0.061,0.0536,0.0564,53701957.06700146,3080854.274428002205
1646611200,2022-03-07 00:00:00,PEOPLE/USDT,0.0524,0.059,0.05,0.0544,62545057.52689549,3434477.780077753918
1646524800,2022-03-06 00:00:00,PEOPLE/USDT,0.0572,0.0591,0.0515,0.0524,38114785.81096778,2087363.184139229357
1646438400,2022-03-05 00:00:00,PEOPLE/USDT,0.0566,0.0579,0.0541,0.0573,18424553.54932678,1039972.077143741849
1646352000,2022-03-04 00:00:00,PEOPLE/USDT,0.0637,0.064,0.055,0.0565,38674172.90147325,2316994.731581830819
1646265600,2022-03-03 00:00:00,PEOPLE/USDT,0.0654,0.067,0.0604,0.0637,30273343.00522458,1934394.536385726792
1646179200,2022-03-02 00:00:00,PEOPLE/USDT,0.0704,0.0723,0.0636,0.0655,66406756.75097403,4495044.326243049778
1646092800,2022-03-01 00:00:00,PEOPLE/USDT,0.0705,0.0762,0.0666,0.0703,92114757.19942524,6482692.44589968865
1646006400,2022-02-28 00:00:00,PEOPLE/USDT,0.0604,0.072,0.0582,0.0705,75367803.87401572,4714217.777534434225
1645920000,2022-02-27 00:00:00,PEOPLE/USDT,0.0712,0.0724,0.0591,0.0604,100156849.74570899,6573971.457712954449
1645833600,2022-02-26 00:00:00,PEOPLE/USDT,0.0696,0.0745,0.0665,0.0712,184578723.08201577,13003241.632788860189
1645747200,2022-02-25 00:00:00,PEOPLE/USDT,0.0531,0.0706,0.0519,0.0696,142772845.61587622,8585769.763479732323
1645660800,2022-02-24 00:00:00,PEOPLE/USDT,0.0476,0.0557,0.0406,0.0531,117092834.63702453,5515495.152293478787
1645574400,2022-02-23 00:00:00,PEOPLE/USDT,0.0504,0.0545,0.0473,0.0476,26346963.095777,1341321.567243404924
1645488000,2022-02-22 00:00:00,PEOPLE/USDT,0.0475,0.0505,0.0459,0.0503,17259769.13678944,831983.978282817123
1645401600,2022-02-21 00:00:00,PEOPLE/USDT,0.053,0.057,0.047,0.0474,33806612.3338638,1780342.537905823892
1645315200,2022-02-20 00:00:00,PEOPLE/USDT,0.0595,0.0596,0.0511,0.0531,33070464.38886073,1815147.562690169504
1645228800,2022-02-19 00:00:00,PEOPLE/USDT,0.0601,0.0638,0.0583,0.0594,24368565.184034,1471484.75364854007
