https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume DAI
1663315200,2022-09-16 08:00:00,USDT/DAI,1.0009,1.0013,1.0009,1.0013,2105.929063,2108.2996642435
1663311600,2022-09-16 07:00:00,USDT/DAI,1.0013,1.0013,1.0007,1.0009,9275.624809,9285.1770348479
1663308000,2022-09-16 06:00:00,USDT/DAI,1.0011,1.0013,1.0009,1.0009,27851.670499,27887.458330845
1663304400,2022-09-16 05:00:00,USDT/DAI,1.0008,1.0011,1.0008,1.0011,499.33306,499.8518557658
1663300800,2022-09-16 04:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,732.36494,733.0146212871
1663297200,2022-09-16 03:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0008,572.674766,573.1620723773
1663293600,2022-09-16 02:00:00,USDT/DAI,1.0007,1.0009,1.0007,1.0008,2059.816352,2061.323080385
1663290000,2022-09-16 01:00:00,USDT/DAI,1.0006,1.0011,1.0006,1.0007,1150.745755,1151.5058856477
1663286400,2022-09-16 00:00:00,USDT/DAI,1.0007,1.0012,1.0006,1.0006,3213.316246,3215.6264872246
1663282800,2022-09-15 23:00:00,USDT/DAI,1.0007,1.0012,1.0007,1.0012,212.722554,212.9719574148
1663279200,2022-09-15 22:00:00,USDT/DAI,1.0012,1.0016,1.0007,1.0012,11561.587712,11575.2398778565
1663275600,2022-09-15 21:00:00,USDT/DAI,1.0013,1.0015,1.0011,1.0012,2647.403527,2650.8131657374
1663272000,2022-09-15 20:00:00,USDT/DAI,1.0013,1.0013,1.0011,1.0013,1495.2114,1496.915047561
1663268400,2022-09-15 19:00:00,USDT/DAI,1.0011,1.0013,1.0011,1.0013,4158.156457,4163.2439825939
1663264800,2022-09-15 18:00:00,USDT/DAI,1.0012,1.0161,1.0011,1.0013,136161.493695,136732.3260739152
1663261200,2022-09-15 17:00:00,USDT/DAI,1.0011,1.0012,1.0009,1.0011,2214.268786,2216.6812407901
1663257600,2022-09-15 16:00:00,USDT/DAI,1.0013,1.0013,1.0009,1.0011,5301.448125,5307.8479394896
1663254000,2022-09-15 15:00:00,USDT/DAI,1.0009,1.0028,1.0001,1.0013,118647.752781,118882.4394221744
1663250400,2022-09-15 14:00:00,USDT/DAI,1.0005,1.0012,1.0001,1.0009,37780.17111,37795.350711121
1663246800,2022-09-15 13:00:00,USDT/DAI,1.0004,1.0013,1.0004,1.0006,17524.588055,17537.4435066027
1663243200,2022-09-15 12:00:00,USDT/DAI,1.0014,1.0014,1.0004,1.0005,53170.773286,53203.2110887994
1663239600,2022-09-15 11:00:00,USDT/DAI,1.001,1.0017,1.0009,1.0015,2838.338485,2842.0103738823
1663236000,2022-09-15 10:00:00,USDT/DAI,1.0007,1.0017,1.0007,1.0016,13093.377348,13111.8342049321
1663232400,2022-09-15 09:00:00,USDT/DAI,1.0012,1.0013,1.0008,1.0008,1680.78216,1682.6859388394
1663228800,2022-09-15 08:00:00,USDT/DAI,1.0012,1.0022,1.001,1.0012,6703.145595,6713.2940581407
1663225200,2022-09-15 07:00:00,USDT/DAI,1.0011,1.0015,1.0007,1.0007,3446.511452,3449.4069219627
1663221600,2022-09-15 06:00:00,USDT/DAI,1.0014,1.0017,1.0008,1.0015,9271.173437,9284.0723132364
1663218000,2022-09-15 05:00:00,USDT/DAI,1.0015,1.0025,1.0009,1.0013,9521.289924,9537.986853776
1663214400,2022-09-15 04:00:00,USDT/DAI,1.0015,1.0017,1.0013,1.0015,4839.216976,4847.2199198286
1663210800,2022-09-15 03:00:00,USDT/DAI,1.0013,1.0017,1.0008,1.0017,3006.549393,3010.2727584315
1663207200,2022-09-15 02:00:00,USDT/DAI,1.0009,1.0013,1.0008,1.0013,1990.483284,1992.2000082607
1663203600,2022-09-15 01:00:00,USDT/DAI,1.0013,1.0017,1.0012,1.0012,10539.217354,10555.7166145371
1663200000,2022-09-15 00:00:00,USDT/DAI,1.0014,1.0016,1.001,1.0015,3247.680115,3252.1232632969
1663196400,2022-09-14 23:00:00,USDT/DAI,1.0012,1.0016,1.0008,1.0012,3339.752423,3344.1113680042
1663192800,2022-09-14 22:00:00,USDT/DAI,1.0012,1.007,1.0008,1.0017,78367.791751,78549.1703322969
1663189200,2022-09-14 21:00:00,USDT/DAI,1.0012,1.0019,1.0009,1.0012,49789.839881,49865.0432540503
1663185600,2022-09-14 20:00:00,USDT/DAI,1.0011,1.0028,1.0011,1.0012,60452.773427,60552.9547008426
1663182000,2022-09-14 19:00:00,USDT/DAI,1.0011,1.0011,1.0009,1.0009,1352.400447,1353.6905212808
1663178400,2022-09-14 18:00:00,USDT/DAI,1.001,1.0014,1.0008,1.0011,6965.447771,6973.3749475276
1663174800,2022-09-14 17:00:00,USDT/DAI,1.0013,1.0014,1.0006,1.001,24305.864639,24321.7613616265
1663171200,2022-09-14 16:00:00,USDT/DAI,1.0013,1.0029,1.0012,1.0015,85019.626493,85208.3330517005
1663167600,2022-09-14 15:00:00,USDT/DAI,1.001,1.0013,1.0006,1.0013,8940.739264,8949.7964308773
1663164000,2022-09-14 14:00:00,USDT/DAI,1.001,1.0016,1.0006,1.001,14295.84817,14313.2985486464
1663160400,2022-09-14 13:00:00,USDT/DAI,1.0006,1.0015,1.0006,1.001,13988.853247,14007.1748772232
1663156800,2022-09-14 12:00:00,USDT/DAI,1.0007,1.0012,1.0006,1.0009,2351.915319,2353.8414741732
1663153200,2022-09-14 11:00:00,USDT/DAI,1.0011,1.0013,1.0005,1.0007,3274.102142,3277.0948639237
1663149600,2022-09-14 10:00:00,USDT/DAI,1.0006,1.0016,1.0006,1.0011,6656.246883,6665.4059906335
1663146000,2022-09-14 09:00:00,USDT/DAI,1.0011,1.0015,1.001,1.0011,12226.792483,12240.8927951662
1663142400,2022-09-14 08:00:00,USDT/DAI,1.0011,1.0015,1.0011,1.0011,13137.08803,13151.5502176519
1663138800,2022-09-14 07:00:00,USDT/DAI,1.0015,1.0015,1.001,1.0011,3371.087286,3375.4648780902
1663135200,2022-09-14 06:00:00,USDT/DAI,1.0012,1.0015,1.0012,1.0015,5163.986756,5170.7541803868
1663131600,2022-09-14 05:00:00,USDT/DAI,1.0006,1.0013,1.0006,1.001,2708.082498,2710.5738645596
1663128000,2022-09-14 04:00:00,USDT/DAI,1.0006,1.0009,1.0006,1.0006,213.248367,213.4378354527
1663124400,2022-09-14 03:00:00,USDT/DAI,1.0004,1.0013,1.0004,1.0011,27481.234893,27506.6591407133
1663120800,2022-09-14 02:00:00,USDT/DAI,1.0008,1.0008,1.0004,1.0005,19063.894172,19072.025746687
1663117200,2022-09-14 01:00:00,USDT/DAI,1.001,1.0015,1.0004,1.0004,22906.137629,22921.1853284988
1663113600,2022-09-14 00:00:00,USDT/DAI,1.0008,1.0014,1.0008,1.001,6402.947856,6410.854140237
1663110000,2022-09-13 23:00:00,USDT/DAI,1.0013,1.0015,1.0008,1.0008,1210.752523,1212.2589948432
1663106400,2022-09-13 22:00:00,USDT/DAI,1.0011,1.0013,1.0006,1.0007,5911.591972,5918.1906139297
1663102800,2022-09-13 21:00:00,USDT/DAI,1.0005,1.0013,1.0004,1.0006,26343.841985,26371.3722846065
1663099200,2022-09-13 20:00:00,USDT/DAI,1.0004,1.0005,1.0004,1.0005,1898.494492,1899.2908680105
1663095600,2022-09-13 19:00:00,USDT/DAI,1.0005,1.0008,0.9998,1.0004,20247.576073,20255.580512063
1663092000,2022-09-13 18:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0005,3181.006167,3182.5948113807
1663088400,2022-09-13 17:00:00,USDT/DAI,1.0006,1.0006,1.0003,1.0005,3750.639578,3752.4447750253
1663084800,2022-09-13 16:00:00,USDT/DAI,1.0004,1.0008,1.0003,1.0006,11958.537331,11964.4638307275
1663081200,2022-09-13 15:00:00,USDT/DAI,1.0008,1.0012,1.0003,1.0008,25463.479029,25478.1314775245
1663077600,2022-09-13 14:00:00,USDT/DAI,1.0008,1.0009,1.0004,1.0008,2589.6782,2591.5422478785
1663074000,2022-09-13 13:00:00,USDT/DAI,1.0007,1.0012,1.0002,1.0009,25687.151385,25707.620449097
1663070400,2022-09-13 12:00:00,USDT/DAI,1.0004,1.0013,0.9999,1.0007,80135.725943,80176.3385422627
1663066800,2022-09-13 11:00:00,USDT/DAI,1.0007,1.001,1.0004,1.0005,23038.362524,23050.6441590947
1663063200,2022-09-13 10:00:00,USDT/DAI,1.0009,1.0015,1.0005,1.001,7263.990915,7269.5768104603
1663059600,2022-09-13 09:00:00,USDT/DAI,1.001,1.0011,1.0005,1.0011,3512.773387,3515.0734828174
1663056000,2022-09-13 08:00:00,USDT/DAI,1.0011,1.0017,1.001,1.0013,4516.607459,4522.2013561156
1663052400,2022-09-13 07:00:00,USDT/DAI,1.0007,1.0015,1.0007,1.0009,2403.883606,2406.0963628962
1663048800,2022-09-13 06:00:00,USDT/DAI,1.0007,1.001,1.0005,1.0005,25683.817658,25699.3317739904
1663045200,2022-09-13 05:00:00,USDT/DAI,1.0008,1.0009,1.0005,1.0009,2008.995468,2010.6276274675
1663041600,2022-09-13 04:00:00,USDT/DAI,1.001,1.001,1.0005,1.0005,2068.350694,2069.8198787518
1663038000,2022-09-13 03:00:00,USDT/DAI,1.0016,1.0016,1.0009,1.001,562.283705,562.9150980367
1663034400,2022-09-13 02:00:00,USDT/DAI,1.0008,1.0016,1.0008,1.0008,25336.400008,25357.0668479636
1663030800,2022-09-13 01:00:00,USDT/DAI,1.0005,1.0018,1.0005,1.0008,113121.692954,113240.9197043242
1663027200,2022-09-13 00:00:00,USDT/DAI,1.0011,1.0012,1.0005,1.0005,4745.488126,4749.3411062142
1663023600,2022-09-12 23:00:00,USDT/DAI,1.0007,1.0011,1.0005,1.0007,2157.815291,2159.1931127261
1663020000,2022-09-12 22:00:00,USDT/DAI,1.0008,1.0016,1.0005,1.0006,20314.40924,20331.7936046104
1663016400,2022-09-12 21:00:00,USDT/DAI,1.0006,1.0014,1.0005,1.0005,24110.84939,24134.2070808413
1663012800,2022-09-12 20:00:00,USDT/DAI,1.0005,1.0012,1.0005,1.0005,11100.95659,11106.9020867462
1663009200,2022-09-12 19:00:00,USDT/DAI,1.0004,1.0012,1.0004,1.0012,5887.368685,5890.8281417835
1663005600,2022-09-12 18:00:00,USDT/DAI,1.0004,1.0005,1.0004,1.0004,2432.196903,2433.3057788599
1663002000,2022-09-12 17:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0004,1741.180746,1741.9807349736
1662998400,2022-09-12 16:00:00,USDT/DAI,1.0004,1.0008,1.0004,1.0005,3206.224599,3207.844260464
1662994800,2022-09-12 15:00:00,USDT/DAI,1.0006,1.0008,1.0004,1.0008,6023.704785,6027.3087767802
1662991200,2022-09-12 14:00:00,USDT/DAI,1.0005,1.0007,1.0004,1.0005,3524.954964,3527.0307732294
1662987600,2022-09-12 13:00:00,USDT/DAI,0.9999,1.0014,0.9999,1.0005,41817.55725,41852.6757005248
1662984000,2022-09-12 12:00:00,USDT/DAI,1,1,0.9999,1,3165.417556,3165.3088412944
1662980400,2022-09-12 11:00:00,USDT/DAI,1,1,0.998,0.9991,93812.16918,93725.0503368339
1662976800,2022-09-12 10:00:00,USDT/DAI,1.0001,1.0001,0.9987,1,85797.361186,85758.2320906653
1662973200,2022-09-12 09:00:00,USDT/DAI,1.0002,1.0002,1,1,1685.086158,1685.3569800156
1662969600,2022-09-12 08:00:00,USDT/DAI,1.0002,1.0002,1,1.0002,5971.031702,5971.627327445
1662966000,2022-09-12 07:00:00,USDT/DAI,1.0001,1.0002,1,1,6392.08803,6392.793790605
1662962400,2022-09-12 06:00:00,USDT/DAI,1.0001,1.0003,1.0001,1.0003,9677.621979,9680.2586145765
1662958800,2022-09-12 05:00:00,USDT/DAI,1,1.0003,1,1.0003,6111.79964,6112.7138522027
1662955200,2022-09-12 04:00:00,USDT/DAI,1.0002,1.0003,0.9987,0.9998,83490.101487,83467.7691978096
1662951600,2022-09-12 03:00:00,USDT/DAI,1,1.0002,0.9995,1.0002,5398.543596,5398.8328782711
1662948000,2022-09-12 02:00:00,USDT/DAI,0.9993,1.0005,0.9979,1.0001,142879.453536,142682.9192210569
1662944400,2022-09-12 01:00:00,USDT/DAI,1.0003,1.0003,0.9992,1.0002,10253.441833,10250.5217420551
1662940800,2022-09-12 00:00:00,USDT/DAI,1.0005,1.0005,0.9999,1.0003,13850.934644,13855.4762085162
1662937200,2022-09-11 23:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0004,957.39354,957.865493783
1662933600,2022-09-11 22:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0004,2643.118103,2644.356065939
1662930000,2022-09-11 21:00:00,USDT/DAI,1.0002,1.0005,1.0001,1.0005,6568.396944,6570.4163783873
1662926400,2022-09-11 20:00:00,USDT/DAI,1.0002,1.0003,0.9999,1.0002,8210.137051,8211.198205516
1662922800,2022-09-11 19:00:00,USDT/DAI,1.0003,1.0003,0.9999,1.0002,717.037203,717.2512705136
1662919200,2022-09-11 18:00:00,USDT/DAI,1.0003,1.0003,0.9991,1.0003,20185.120163,20178.8141889334
1662915600,2022-09-11 17:00:00,USDT/DAI,1.0001,1.0002,0.9992,0.9993,666.331733,666.3226301734
1662912000,2022-09-11 16:00:00,USDT/DAI,1.0004,1.0004,0.9989,1.0002,5154.913783,5153.6026104689
1662908400,2022-09-11 15:00:00,USDT/DAI,1.0006,1.0008,0.9989,1.0006,37001.052891,37009.5737430588
1662904800,2022-09-11 14:00:00,USDT/DAI,1.0006,1.0008,1.0006,1.0008,7759.431306,7764.6859719388
1662901200,2022-09-11 13:00:00,USDT/DAI,1.0014,1.0015,1.0006,1.0006,2788.793523,2791.4587621814
1662897600,2022-09-11 12:00:00,USDT/DAI,1.0006,1.0015,1.0005,1.0015,5988.391745,5992.0298166909
1662894000,2022-09-11 11:00:00,USDT/DAI,1.0005,1.0006,1.0005,1.0005,3289.89533,3291.7259804333
1662890400,2022-09-11 10:00:00,USDT/DAI,1.0006,1.0006,1.0006,1.0006,240.110482,240.2545482892
1662886800,2022-09-11 09:00:00,USDT/DAI,1.0005,1.0006,1.0005,1.0006,53.902277,53.9345498454
1662883200,2022-09-11 08:00:00,USDT/DAI,1.0005,1.0006,1.0005,1.0005,952.066242,952.543574655
1662879600,2022-09-11 07:00:00,USDT/DAI,1.0006,1.0006,1.0005,1.0005,915.454835,915.9127967812
1662876000,2022-09-11 06:00:00,USDT/DAI,1.0007,1.0007,1.0005,1.0006,18978.294573,18989.576878012
1662872400,2022-09-11 05:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,114.911711,114.990241718
1662868800,2022-09-11 04:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,64.806404,64.8467168305
1662865200,2022-09-11 03:00:00,USDT/DAI,1.0007,1.0007,1.0007,1.0007,0.721576,0.7220811032
1662861600,2022-09-11 02:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,2745.340483,2747.0934808009
1662858000,2022-09-11 01:00:00,USDT/DAI,1.0006,1.0018,1.0006,1.0007,7737.334782,7742.8279580515
1662854400,2022-09-11 00:00:00,USDT/DAI,1.0003,1.0028,1.0002,1.0006,136163.236537,136389.3557297743
1662850800,2022-09-10 23:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,3442.734296,3443.7399440232
1662847200,2022-09-10 22:00:00,USDT/DAI,1,1.0005,1,1.0002,7898.881557,7901.0808481125
1662843600,2022-09-10 21:00:00,USDT/DAI,1.0008,1.0008,1.0001,1.0005,18496.967605,18507.0467168819
1662840000,2022-09-10 20:00:00,USDT/DAI,1.0007,1.0009,1.0006,1.0006,15107.63379,15117.7941470503
1662836400,2022-09-10 19:00:00,USDT/DAI,1.0005,1.0008,1.0005,1.0007,8564.39077,8569.0135544173
1662832800,2022-09-10 18:00:00,USDT/DAI,1.0005,1.0008,1.0005,1.0008,2870.775408,2872.6278243865
1662829200,2022-09-10 17:00:00,USDT/DAI,1.0008,1.0008,1.0005,1.0008,24.642736,24.662284928
1662825600,2022-09-10 16:00:00,USDT/DAI,1.0005,1.0007,1.0005,1.0005,8763.759381,8768.2463535183
1662822000,2022-09-10 15:00:00,USDT/DAI,1.0004,1.0005,1.0004,1.0005,6314.833719,6317.7228358491
1662818400,2022-09-10 14:00:00,USDT/DAI,1.0007,1.0013,0.998,1.0005,204851.77623,204627.6439396912
1662814800,2022-09-10 13:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,453.662409,453.9797973057
1662811200,2022-09-10 12:00:00,USDT/DAI,1.0012,1.0012,1.0007,1.0007,13242.946202,13252.9457041842
1662807600,2022-09-10 11:00:00,USDT/DAI,1.0007,1.0012,1.0005,1.0007,12824.791493,12835.323795733
1662804000,2022-09-10 10:00:00,USDT/DAI,1.0007,1.0011,1.0007,1.0007,3850.632429,3853.7743561477
1662800400,2022-09-10 09:00:00,USDT/DAI,1.0005,1.001,1.0004,1.0008,5854.804103,5858.3586193501
1662796800,2022-09-10 08:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0005,2653.258523,2654.4364521904
1662793200,2022-09-10 07:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0005,3034.203809,3035.7203324568
1662789600,2022-09-10 06:00:00,USDT/DAI,1.0005,1.0005,1.0005,1.0005,388.92325,389.117711625
1662786000,2022-09-10 05:00:00,USDT/DAI,1.0004,1.0005,1.0004,1.0004,439.840304,440.0203672936
1662782400,2022-09-10 04:00:00,USDT/DAI,1.0004,1.0004,1.0004,1.0004,1178.56007,1179.031494028
1662778800,2022-09-10 03:00:00,USDT/DAI,1.0004,1.0005,1.0004,1.0005,4538.991796,4540.8264067348
1662775200,2022-09-10 02:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0004,19388.273012,19396.930745656
1662771600,2022-09-10 01:00:00,USDT/DAI,1.0005,1.0006,1.0005,1.0006,785.852681,786.2476438867
1662768000,2022-09-10 00:00:00,USDT/DAI,1.0006,1.0006,1.0005,1.0006,4356.448716,4359.0104800588
1662764400,2022-09-09 23:00:00,USDT/DAI,1.0009,1.0009,1.0005,1.0006,9479.085302,9484.5621929138
1662760800,2022-09-09 22:00:00,USDT/DAI,1.0006,1.0018,1.0006,1.0007,14402.212377,14412.195133154
1662757200,2022-09-09 21:00:00,USDT/DAI,1.001,1.0022,1.0006,1.0007,42876.502331,42937.4244342113
1662753600,2022-09-09 20:00:00,USDT/DAI,1.0012,1.0016,1.0006,1.0006,24114.661572,24139.4684405954
1662750000,2022-09-09 19:00:00,USDT/DAI,1.0005,1.0013,1.0005,1.0007,17396.018439,17409.3551289218
1662746400,2022-09-09 18:00:00,USDT/DAI,1.0006,1.0013,1.0004,1.0006,37165.116965,37198.798744288
1662742800,2022-09-09 17:00:00,USDT/DAI,1.0004,1.0008,1.0004,1.0005,3562.244996,3564.4889940012
1662739200,2022-09-09 16:00:00,USDT/DAI,1.0007,1.0008,1.0004,1.0008,15648.744034,15659.4780668585
1662735600,2022-09-09 15:00:00,USDT/DAI,1.0006,1.0012,1.0005,1.0007,13778.584434,13787.6469436545
1662732000,2022-09-09 14:00:00,USDT/DAI,1.0005,1.0007,1.0005,1.0006,10409.73362,10416.1407386109
1662728400,2022-09-09 13:00:00,USDT/DAI,1.0012,1.0012,1.0004,1.0005,24562.576486,24575.8285874998
1662724800,2022-09-09 12:00:00,USDT/DAI,1.0006,1.0013,1.0004,1.0012,78116.564957,78178.6639818403
1662721200,2022-09-09 11:00:00,USDT/DAI,1.0004,1.0013,1.0004,1.0005,42603.497164,42628.0310721681
1662717600,2022-09-09 10:00:00,USDT/DAI,1.0012,1.0013,1.0002,1.0004,26071.162368,26086.7046986857
1662714000,2022-09-09 09:00:00,USDT/DAI,1.0006,1.0011,1.0005,1.0006,1222.554543,1223.5087203068
1662710400,2022-09-09 08:00:00,USDT/DAI,1.0005,1.001,1.0003,1.0005,36687.031852,36711.1805219117
1662706800,2022-09-09 07:00:00,USDT/DAI,1.0001,1.0012,1.0001,1.0006,22972.186707,22990.3911481858
1662703200,2022-09-09 06:00:00,USDT/DAI,1,1.0001,0.9978,1.0001,40381.654439,40343.0642686531
1662699600,2022-09-09 05:00:00,USDT/DAI,0.9998,1.0001,0.9985,0.9985,9404.561596,9402.3855784534
1662696000,2022-09-09 04:00:00,USDT/DAI,1,1.0001,0.9987,0.9998,68796.820576,68788.3424939507
1662692400,2022-09-09 03:00:00,USDT/DAI,1.0003,1.0003,1,1,55359.756602,55367.1052201096
1662688800,2022-09-09 02:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0003,1939.068625,1939.6140690804
1662685200,2022-09-09 01:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0003,786.903572,787.1048717427
1662681600,2022-09-09 00:00:00,USDT/DAI,1.0003,1.0011,1.0002,1.0002,14725.200901,14732.2861720154
1662678000,2022-09-08 23:00:00,USDT/DAI,1.0001,1.0007,1,1.0007,31452.688191,31458.3308999155
1662674400,2022-09-08 22:00:00,USDT/DAI,1.0001,1.0001,1.0001,1.0001,199.266004,199.2859306004
1662670800,2022-09-08 21:00:00,USDT/DAI,1,1.0001,1,1,3299.81447,3300.1079452841
1662667200,2022-09-08 20:00:00,USDT/DAI,1,1.0001,1,1,12676.459328,12676.9569137077
1662663600,2022-09-08 19:00:00,USDT/DAI,1.0004,1.0004,1,1,20577.275585,20583.5638835771
1662660000,2022-09-08 18:00:00,USDT/DAI,1.0004,1.0009,1.0004,1.0007,13967.08828,13974.4145029655
1662656400,2022-09-08 17:00:00,USDT/DAI,1.0007,1.0011,1,1.001,39689.790825,39711.062389087
1662652800,2022-09-08 16:00:00,USDT/DAI,1.0007,1.0008,1.0003,1.0003,5692.058202,5695.0857957911
1662649200,2022-09-08 15:00:00,USDT/DAI,1.0003,1.0008,1.0002,1.0003,29270.782177,29281.4358893231
1662645600,2022-09-08 14:00:00,USDT/DAI,1.0012,1.0013,1.0003,1.0009,37783.051845,37813.5043695893
1662642000,2022-09-08 13:00:00,USDT/DAI,1.0002,1.0013,1.0002,1.0012,57898.810511,57949.335199241
1662638400,2022-09-08 12:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,4079.486651,4080.594792453
1662634800,2022-09-08 11:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0002,1092.091821,1092.3479423574
1662631200,2022-09-08 10:00:00,USDT/DAI,1.0007,1.0009,1.0001,1.0002,9356.264897,9361.2656328993
1662627600,2022-09-08 09:00:00,USDT/DAI,1.0001,1.0007,1,1.0007,3687.420528,3688.149841274
1662624000,2022-09-08 08:00:00,USDT/DAI,1.0001,1.0001,1,1,1205.261931,1205.3555228156
1662620400,2022-09-08 07:00:00,USDT/DAI,1.0001,1.0001,1,1.0001,4581.230079,4581.5471598369
1662616800,2022-09-08 06:00:00,USDT/DAI,1,1.0001,1,1.0001,6074.023873,6074.6293580078
1662613200,2022-09-08 05:00:00,USDT/DAI,1,1.0001,1,1,1232.950276,1232.951815156
1662609600,2022-09-08 04:00:00,USDT/DAI,1.0003,1.0007,1,1,19103.043229,19108.7071775867
1662606000,2022-09-08 03:00:00,USDT/DAI,1.0003,1.0003,1.0003,1.0003,187.288015,187.3442014045
1662602400,2022-09-08 02:00:00,USDT/DAI,1.0003,1.0006,1.0003,1.0006,2131.167956,2131.8494649224
1662598800,2022-09-08 01:00:00,USDT/DAI,1.001,1.001,1.0003,1.0003,363.457497,363.5853417105
1662595200,2022-09-08 00:00:00,USDT/DAI,1.0003,1.0009,1.0003,1.0003,5510.453964,5513.6603298773
1662591600,2022-09-07 23:00:00,USDT/DAI,1.0005,1.0012,1.0002,1.0004,11553.647039,11561.9529779891
1662588000,2022-09-07 22:00:00,USDT/DAI,0.9991,1.0012,0.9986,1.0005,30840.302861,30844.4038868649
1662584400,2022-09-07 21:00:00,USDT/DAI,1.0008,1.0013,0.9991,0.9991,57841.57585,57859.423158206
1662580800,2022-09-07 20:00:00,USDT/DAI,1.0004,1.0017,1.0003,1.0009,109793.810622,109881.7046132022
1662577200,2022-09-07 19:00:00,USDT/DAI,1.0004,1.001,1.0004,1.001,2576.372829,2578.0779564728
1662573600,2022-09-07 18:00:00,USDT/DAI,0.9996,1.0012,0.9996,1.0011,29899.313172,29917.4396707471
1662570000,2022-09-07 17:00:00,USDT/DAI,1.0004,1.0005,0.9967,0.9996,99809.761316,99591.0285470987
1662566400,2022-09-07 16:00:00,USDT/DAI,1.0004,1.0011,1.0004,1.0005,6486.032264,6489.8781112038
1662562800,2022-09-07 15:00:00,USDT/DAI,1.0006,1.0012,1.0003,1.0004,15334.560864,15342.6108215375
1662559200,2022-09-07 14:00:00,USDT/DAI,1,1.0012,0.9999,1.0003,17845.444993,17850.3508354385
1662555600,2022-09-07 13:00:00,USDT/DAI,1,1.0001,0.9999,1,3729.856003,3729.9257961416
1662552000,2022-09-07 12:00:00,USDT/DAI,1.0003,1.0008,1,1,14790.839564,14795.7120248649
1662548400,2022-09-07 11:00:00,USDT/DAI,1.0011,1.0013,1.0003,1.0003,21956.419959,21974.1324617423
1662544800,2022-09-07 10:00:00,USDT/DAI,1.0004,1.0011,1.0001,1.0011,6556.823088,6559.1938198551
1662541200,2022-09-07 09:00:00,USDT/DAI,1.0003,1.0007,0.9986,1.0001,15396.085028,15386.1516966215
1662537600,2022-09-07 08:00:00,USDT/DAI,1.0005,1.0012,1.0003,1.0003,1515.716159,1516.41957253
1662534000,2022-09-07 07:00:00,USDT/DAI,1.0006,1.0007,1.0003,1.0005,7729.558365,7733.0001678317
1662530400,2022-09-07 06:00:00,USDT/DAI,1.0003,1.0006,1.0003,1.0006,10223.735026,10227.5601167143
