https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAL,Volume BTC
1659225600,2022-07-31 00:00:00,BAL/BTC,0.0002696,0.0002797,0.0002628,0.0002639,472.059,0.12883321252
1659139200,2022-07-30 00:00:00,BAL/BTC,0.0002605,0.0002838,0.0002535,0.0002689,325.2559,0.08789593344
1659052800,2022-07-29 00:00:00,BAL/BTC,0.0002575,0.0002746,0.0002529,0.0002609,925.2359,0.24534112389
1658966400,2022-07-28 00:00:00,BAL/BTC,0.0002639,0.000267,0.0002568,0.0002577,572.3248,0.14946133251
1658880000,2022-07-27 00:00:00,BAL/BTC,0.0002361,0.0002658,0.0002338,0.0002638,254.1076,0.06294319243
1658793600,2022-07-26 00:00:00,BAL/BTC,0.0002358,0.0002377,0.0002304,0.0002356,77.2074,0.01807104541
1658707200,2022-07-25 00:00:00,BAL/BTC,0.0002531,0.0002532,0.0002356,0.0002369,60.9606,0.01476203876
1658620800,2022-07-24 00:00:00,BAL/BTC,0.0002436,0.0002559,0.0002432,0.000253,63.724,0.01598795482
1658534400,2022-07-23 00:00:00,BAL/BTC,0.0002406,0.0002501,0.000239,0.0002431,92.6842,0.02262069333
1658448000,2022-07-22 00:00:00,BAL/BTC,0.0002452,0.0002541,0.0002398,0.0002408,155.04,0.03836621694
1658361600,2022-07-21 00:00:00,BAL/BTC,0.0002311,0.0002493,0.0002286,0.0002442,121.1735,0.02924619242
1658275200,2022-07-20 00:00:00,BAL/BTC,0.0002427,0.0002474,0.000228,0.0002306,775.6197,0.1868134474
1658188800,2022-07-19 00:00:00,BAL/BTC,0.0002557,0.0002624,0.0002425,0.0002425,163.9698,0.04110477933
1658102400,2022-07-18 00:00:00,BAL/BTC,0.0002446,0.0002558,0.0002441,0.0002547,293.3792,0.07400960581
1658016000,2022-07-17 00:00:00,BAL/BTC,0.000248,0.000248,0.0002355,0.0002462,240.8894,0.05801854724
1657929600,2022-07-16 00:00:00,BAL/BTC,0.0002306,0.000249,0.0002285,0.0002464,257.5351,0.06101420869
1657843200,2022-07-15 00:00:00,BAL/BTC,0.0002263,0.0002398,0.0002235,0.0002308,535.0948,0.12399046172
1657756800,2022-07-14 00:00:00,BAL/BTC,0.0002156,0.0002328,0.0002112,0.0002264,344.3849,0.07506421579
1657670400,2022-07-13 00:00:00,BAL/BTC,0.0002141,0.0002184,0.0002097,0.0002148,692.9969,0.14857811482
1657584000,2022-07-12 00:00:00,BAL/BTC,0.0002165,0.0002223,0.0002154,0.0002156,138.5536,0.03018240397
1657497600,2022-07-11 00:00:00,BAL/BTC,0.0002227,0.0002273,0.0002169,0.0002182,209.6061,0.04675844108
1657411200,2022-07-10 00:00:00,BAL/BTC,0.0002339,0.0002339,0.0002215,0.0002222,367.1034,0.08486839466
1657324800,2022-07-09 00:00:00,BAL/BTC,0.0002315,0.0002377,0.0002315,0.0002339,62.1935,0.01455340598
1657238400,2022-07-08 00:00:00,BAL/BTC,0.0002372,0.0002393,0.0002288,0.0002295,434.8241,0.10133073439
1657152000,2022-07-07 00:00:00,BAL/BTC,0.0002392,0.0002447,0.0002351,0.0002376,320.5612953,0.076271208186486
1657065600,2022-07-06 00:00:00,BAL/BTC,0.0002427,0.0002453,0.0002383,0.0002399,159.3829,0.03843619822
1656979200,2022-07-05 00:00:00,BAL/BTC,0.0002463,0.0002611,0.0002428,0.000243,887.27697866,0.224885181767763
1656892800,2022-07-04 00:00:00,BAL/BTC,0.0002398,0.000248,0.0002352,0.0002429,74.7678,0.01791198663
1656806400,2022-07-03 00:00:00,BAL/BTC,0.0002405,0.0002425,0.0002343,0.0002397,126.51886312,0.030158432338376
1656720000,2022-07-02 00:00:00,BAL/BTC,0.0002352,0.0002418,0.0002328,0.0002405,150.8093,0.03586268494
1656633600,2022-07-01 00:00:00,BAL/BTC,0.0002287,0.0002378,0.0002248,0.0002353,495.03968929,0.115697409199564
1656547200,2022-06-30 00:00:00,BAL/BTC,0.0002375,0.0002471,0.0002253,0.0002275,376.94404746,0.087477802785992
1656460800,2022-06-29 00:00:00,BAL/BTC,0.0002425,0.0002464,0.0002329,0.000237,943.5134,0.22517640909
1656374400,2022-06-28 00:00:00,BAL/BTC,0.0002478,0.0002502,0.0002375,0.0002402,290.0378,0.07039029418
1656288000,2022-06-27 00:00:00,BAL/BTC,0.0002462,0.0002539,0.0002419,0.0002474,1172.3366,0.29196995162
1656201600,2022-06-26 00:00:00,BAL/BTC,0.0002592,0.0002636,0.000247,0.000247,113.0423,0.02881833612
1656115200,2022-06-25 00:00:00,BAL/BTC,0.0002641,0.0002669,0.0002518,0.0002588,281.2662,0.07289840146
1656028800,2022-06-24 00:00:00,BAL/BTC,0.0002279,0.0002935,0.0002269,0.000264,2078.2500649,0.54912418012885
1655942400,2022-06-23 00:00:00,BAL/BTC,0.000222,0.0002329,0.0002213,0.0002267,1013.6824,0.22915993122
1655856000,2022-06-22 00:00:00,BAL/BTC,0.0002252,0.0002262,0.0002188,0.000222,4962.8167,1.101605772
1655769600,2022-06-21 00:00:00,BAL/BTC,0.0002188,0.0002273,0.0002161,0.0002233,434.0359,0.09679322512
1655683200,2022-06-20 00:00:00,BAL/BTC,0.0002131,0.0002271,0.0002109,0.0002187,422.1993718,0.09130645249956
1655596800,2022-06-19 00:00:00,BAL/BTC,0.0002091,0.0002179,0.000204,0.0002123,172.44699414,0.03630791829112
1655510400,2022-06-18 00:00:00,BAL/BTC,0.000211,0.0002128,0.0002033,0.0002068,376.9332,0.07834537442
1655424000,2022-06-17 00:00:00,BAL/BTC,0.0002051,0.0002133,0.000204,0.0002122,150.8533,0.0315498278
1655337600,2022-06-16 00:00:00,BAL/BTC,0.0002184,0.0002185,0.0002018,0.0002057,178.2249,0.03730198819
1655251200,2022-06-15 00:00:00,BAL/BTC,0.0002125,0.0002329,0.0001989,0.0002169,1221.69878737,0.26055575711296
1655164800,2022-06-14 00:00:00,BAL/BTC,0.000218,0.0002228,0.0002005,0.0002126,491.8697,0.10369341779
1655078400,2022-06-13 00:00:00,BAL/BTC,0.0002224,0.000224,0.0002064,0.0002196,806.27646238,0.170992177894159
1654992000,2022-06-12 00:00:00,BAL/BTC,0.000219,0.000227,0.0002082,0.0002223,97.982,0.02142933894
1654905600,2022-06-11 00:00:00,BAL/BTC,0.0002446,0.0002487,0.0002171,0.0002186,688.81353313,0.159516140051755
1654819200,2022-06-10 00:00:00,BAL/BTC,0.0002484,0.0002658,0.0002422,0.0002446,563.426,0.14488907676
1654732800,2022-06-09 00:00:00,BAL/BTC,0.000254,0.0002754,0.0002451,0.0002487,556.8538,0.14704685419
1654646400,2022-06-08 00:00:00,BAL/BTC,0.0002324,0.0002662,0.0002316,0.0002543,650.97805695,0.164558479559217
1654560000,2022-06-07 00:00:00,BAL/BTC,0.0002414,0.0002536,0.0002296,0.0002318,386.6291,0.09205382496
1654473600,2022-06-06 00:00:00,BAL/BTC,0.0002518,0.0002548,0.000238,0.0002419,738.9099,0.18262552742
1654387200,2022-06-05 00:00:00,BAL/BTC,0.0002262,0.0002598,0.0002222,0.0002498,469.635,0.11485337398
1654300800,2022-06-04 00:00:00,BAL/BTC,0.0002271,0.0002577,0.000219,0.0002256,32570.94146403,7.655461878482831
1654214400,2022-06-03 00:00:00,BAL/BTC,0.0002309,0.0002315,0.0002218,0.0002247,82.5384,0.01858408732
1654128000,2022-06-02 00:00:00,BAL/BTC,0.000226,0.000232,0.0002232,0.0002298,29.8783,0.00676241375
1654041600,2022-06-01 00:00:00,BAL/BTC,0.000236,0.0002411,0.0002237,0.0002272,78.3485,0.01832808797
1653955200,2022-05-31 00:00:00,BAL/BTC,0.0002426,0.0002515,0.0002288,0.000235,180.4839,0.04309979037
1653868800,2022-05-30 00:00:00,BAL/BTC,0.0002337,0.0002488,0.0002337,0.000242,244.82098817,0.059112845268212
1653782400,2022-05-29 00:00:00,BAL/BTC,0.0002316,0.0002364,0.0002252,0.000235,235.12214604,0.054467024168608
1653696000,2022-05-28 00:00:00,BAL/BTC,0.000225,0.0002362,0.0002221,0.0002322,446.4663,0.10284819152
1653609600,2022-05-27 00:00:00,BAL/BTC,0.0002318,0.0002365,0.0002228,0.0002245,498.5849,0.11447759043
1653523200,2022-05-26 00:00:00,BAL/BTC,0.0002552,0.0002567,0.0002305,0.000232,485.71435179,0.116316070828049
1653436800,2022-05-25 00:00:00,BAL/BTC,0.0002562,0.0002586,0.0002505,0.0002534,195.186,0.04970393797
1653350400,2022-05-24 00:00:00,BAL/BTC,0.0002558,0.0002644,0.0002468,0.0002559,188.4999,0.04837257481
1653264000,2022-05-23 00:00:00,BAL/BTC,0.0002631,0.0002717,0.0002559,0.0002559,476.8534,0.12516706681
1653177600,2022-05-22 00:00:00,BAL/BTC,0.0002596,0.0002695,0.0002559,0.0002647,273.6039,0.07231616188
1653091200,2022-05-21 00:00:00,BAL/BTC,0.0002625,0.0002655,0.0002568,0.0002596,191.36028385,0.049879773858765
1653004800,2022-05-20 00:00:00,BAL/BTC,0.0002642,0.0002676,0.0002559,0.0002624,129.3736,0.03390734498
1652918400,2022-05-19 00:00:00,BAL/BTC,0.0002782,0.0002782,0.0002599,0.0002654,462.785,0.12355116556
1652832000,2022-05-18 00:00:00,BAL/BTC,0.0002892,0.0002904,0.000274,0.0002753,413.3085,0.11628581496
1652745600,2022-05-17 00:00:00,BAL/BTC,0.0002883,0.0002957,0.0002828,0.0002882,119.03612647,0.034557318968161
1652659200,2022-05-16 00:00:00,BAL/BTC,0.0003073,0.0003127,0.0002879,0.0002879,632.1463,0.18802365857
1652572800,2022-05-15 00:00:00,BAL/BTC,0.0003125,0.0003229,0.0003035,0.0003121,168.9348,0.0524534384
1652486400,2022-05-14 00:00:00,BAL/BTC,0.0003026,0.0003165,0.0002912,0.0003127,283.2265,0.08602316155
1652400000,2022-05-13 00:00:00,BAL/BTC,0.0002937,0.000318,0.0002929,0.000305,643.3561,0.19446815202
1652313600,2022-05-12 00:00:00,BAL/BTC,0.0003391,0.0003466,0.0002866,0.0002932,693.35363288,0.210150579645662
1652227200,2022-05-11 00:00:00,BAL/BTC,0.0003604,0.0003676,0.0003207,0.0003387,822.81571091,0.28168625491825
1652140800,2022-05-10 00:00:00,BAL/BTC,0.0003441,0.000376,0.0003377,0.0003607,220.13826926,0.07807563357859
1652054400,2022-05-09 00:00:00,BAL/BTC,0.0003658,0.0003706,0.000344,0.000344,197.2352,0.07108397387
1651968000,2022-05-08 00:00:00,BAL/BTC,0.0003673,0.0003757,0.0003615,0.0003639,64.5969,0.02374080437
1651881600,2022-05-07 00:00:00,BAL/BTC,0.0003763,0.0003838,0.0003622,0.0003669,266.9766,0.09895730472
1651795200,2022-05-06 00:00:00,BAL/BTC,0.0003691,0.0003825,0.0003629,0.0003787,321.2415,0.11967143161
1651708800,2022-05-05 00:00:00,BAL/BTC,0.0003671,0.0003712,0.0003507,0.0003686,174.42564437,0.06339141497394
1651622400,2022-05-04 00:00:00,BAL/BTC,0.0003401,0.0003682,0.0003331,0.0003655,394.83658659,0.138227624618508
1651536000,2022-05-03 00:00:00,BAL/BTC,0.0003345,0.0003444,0.0003303,0.0003396,171.3979,0.05816521196
1651449600,2022-05-02 00:00:00,BAL/BTC,0.0003314,0.0003367,0.0003202,0.0003343,106.7319,0.03496366958
1651363200,2022-05-01 00:00:00,BAL/BTC,0.0003208,0.0003348,0.0003179,0.0003312,72.29642942,0.02364288897625
1651276800,2022-04-30 00:00:00,BAL/BTC,0.0003549,0.0003576,0.0003119,0.0003211,587.7735,0.19826916798
1651190400,2022-04-29 00:00:00,BAL/BTC,0.0003544,0.000364,0.0003491,0.0003532,196.0898,0.06974795111
1651104000,2022-04-28 00:00:00,BAL/BTC,0.0003674,0.0003706,0.0003517,0.0003553,45.5548544,0.01637811259872
1651017600,2022-04-27 00:00:00,BAL/BTC,0.0003808,0.0003844,0.000362,0.0003672,404.00574578,0.152167981027474
1650931200,2022-04-26 00:00:00,BAL/BTC,0.000399,0.0004308,0.0003814,0.000383,500.47780499,0.204764351522996
1650844800,2022-04-25 00:00:00,BAL/BTC,0.000369,0.0004061,0.0003575,0.0003984,403.9668,0.15850643137
1650758400,2022-04-24 00:00:00,BAL/BTC,0.0003747,0.000382,0.0003671,0.0003694,71.3071,0.02682229902
1650672000,2022-04-23 00:00:00,BAL/BTC,0.000376,0.0003809,0.0003702,0.0003766,211.0059,0.07942178413
1650585600,2022-04-22 00:00:00,BAL/BTC,0.000378,0.0003955,0.0003753,0.000376,147.30114268,0.056450049467804
1650499200,2022-04-21 00:00:00,BAL/BTC,0.000385,0.0003941,0.0003752,0.0003769,194.5498,0.07461591962
1650412800,2022-04-20 00:00:00,BAL/BTC,0.0003868,0.000392,0.0003733,0.0003829,775.59425251,0.296700941968358
1650326400,2022-04-19 00:00:00,BAL/BTC,0.0003674,0.000387,0.0003667,0.0003865,630.6514,0.23842978716
1650240000,2022-04-18 00:00:00,BAL/BTC,0.0003626,0.0003714,0.0003582,0.000368,100.3431,0.03637349197
1650153600,2022-04-17 00:00:00,BAL/BTC,0.0003759,0.0003856,0.0003629,0.0003629,125.3804,0.04683340058
1650067200,2022-04-16 00:00:00,BAL/BTC,0.0003782,0.0003849,0.0003739,0.0003765,88.891,0.03397580549
1649980800,2022-04-15 00:00:00,BAL/BTC,0.0003849,0.0003849,0.0003744,0.0003764,375.4101,0.1425031297
1649894400,2022-04-14 00:00:00,BAL/BTC,0.0003793,0.0003869,0.0003724,0.0003848,557.7682,0.21045226596
1649808000,2022-04-13 00:00:00,BAL/BTC,0.0003765,0.0003875,0.0003709,0.0003861,221.3483,0.0838452681
1649721600,2022-04-12 00:00:00,BAL/BTC,0.0003833,0.0003898,0.0003676,0.0003775,313.3585,0.11971251863
1649635200,2022-04-11 00:00:00,BAL/BTC,0.0004023,0.0004258,0.0003776,0.0003833,1199.2534,0.48641452688
1649548800,2022-04-10 00:00:00,BAL/BTC,0.000429,0.000429,0.0004,0.0004036,419.08620033,0.175400127140019
1649462400,2022-04-09 00:00:00,BAL/BTC,0.0004787,0.0005038,0.0004285,0.0004303,1558.73050202,0.729345970695956
1649376000,2022-04-08 00:00:00,BAL/BTC,0.0004486,0.0005035,0.0004461,0.0004787,4515.01860078,2.167433385090605
1649289600,2022-04-07 00:00:00,BAL/BTC,0.0004437,0.0004618,0.0003987,0.0004486,3596.32544078,1.58640765186586
1649203200,2022-04-06 00:00:00,BAL/BTC,0.0003614,0.0004524,0.0003419,0.0004386,3756.7188,1.52592214103
1649116800,2022-04-05 00:00:00,BAL/BTC,0.0003449,0.0003743,0.0003432,0.0003612,868.05957317,0.315804217029243
1649030400,2022-04-04 00:00:00,BAL/BTC,0.0003488,0.0003572,0.0003363,0.0003439,417.6679,0.14733959324
1648944000,2022-04-03 00:00:00,BAL/BTC,0.0003391,0.0003485,0.0003356,0.0003471,98.01567065,0.0334460910436
1648857600,2022-04-02 00:00:00,BAL/BTC,0.0003497,0.0003556,0.0003381,0.000339,91.4649,0.03180412784
1648771200,2022-04-01 00:00:00,BAL/BTC,0.0003439,0.0003541,0.0003405,0.0003532,337.76892663,0.117281300566588
1648684800,2022-03-31 00:00:00,BAL/BTC,0.0003513,0.0003552,0.0003342,0.000342,787.28192441,0.273663327717372
1648598400,2022-03-30 00:00:00,BAL/BTC,0.0003068,0.0003665,0.0003033,0.000353,1361.81390123,0.47420852965157
1648512000,2022-03-29 00:00:00,BAL/BTC,0.0002943,0.0003193,0.0002943,0.0003064,387.95820106,0.12136687166597
1648425600,2022-03-28 00:00:00,BAL/BTC,0.0002978,0.0003118,0.0002919,0.0002919,383.6309549,0.11603599269782
1648339200,2022-03-27 00:00:00,BAL/BTC,0.0002891,0.000305,0.0002884,0.0002987,622.5187,0.18580061363
1648252800,2022-03-26 00:00:00,BAL/BTC,0.0002832,0.0002899,0.0002826,0.000289,25.5645,0.00731675579
1648166400,2022-03-25 00:00:00,BAL/BTC,0.0002927,0.0002983,0.0002826,0.0002829,265.96818587,0.07705234816926
1648080000,2022-03-24 00:00:00,BAL/BTC,0.0002978,0.000303,0.0002898,0.0002934,312.81353712,0.09330237056128
1647993600,2022-03-23 00:00:00,BAL/BTC,0.0002824,0.0003066,0.0002798,0.0002978,1108.97706875,0.326367072323161
1647907200,2022-03-22 00:00:00,BAL/BTC,0.0002914,0.0002914,0.0002825,0.0002825,337.6127,0.09718895667
1647820800,2022-03-21 00:00:00,BAL/BTC,0.0002853,0.0002965,0.0002848,0.0002918,287.0372,0.08455550417
1647734400,2022-03-20 00:00:00,BAL/BTC,0.0002956,0.000297,0.0002811,0.0002858,187.09853693,0.053724729058576
1647648000,2022-03-19 00:00:00,BAL/BTC,0.0002838,0.0003052,0.0002838,0.000294,990.89691216,0.293253110676308
1647561600,2022-03-18 00:00:00,BAL/BTC,0.0002801,0.0002866,0.0002782,0.000285,125.7049,0.03554269022
1647475200,2022-03-17 00:00:00,BAL/BTC,0.0002801,0.0002846,0.0002772,0.0002805,29.54637704,0.008282127057936
1647388800,2022-03-16 00:00:00,BAL/BTC,0.0002841,0.0002932,0.0002764,0.0002791,7374.48124867,2.108016467881206
1647302400,2022-03-15 00:00:00,BAL/BTC,0.000277,0.0002855,0.000277,0.0002852,30.641,0.00861291901
1647216000,2022-03-14 00:00:00,BAL/BTC,0.0002793,0.0002823,0.0002756,0.0002776,64.7397,0.01801694984
1647129600,2022-03-13 00:00:00,BAL/BTC,0.0002796,0.0002818,0.0002777,0.0002801,1400.01857425,0.3907128427697
1647043200,2022-03-12 00:00:00,BAL/BTC,0.0002823,0.0002832,0.0002797,0.0002805,177.7879,0.04988166435
1646956800,2022-03-11 00:00:00,BAL/BTC,0.000286,0.0002902,0.0002814,0.0002826,335.0725,0.09610973284
1646870400,2022-03-10 00:00:00,BAL/BTC,0.0002853,0.0002872,0.0002807,0.000287,137.10303531,0.038807232489199
1646784000,2022-03-09 00:00:00,BAL/BTC,0.0002934,0.0002961,0.0002808,0.0002839,44.1801,0.01287249561
1646697600,2022-03-08 00:00:00,BAL/BTC,0.0002907,0.0002963,0.0002889,0.000294,99.5974,0.02912807973
1646611200,2022-03-07 00:00:00,BAL/BTC,0.0002901,0.0002962,0.0002869,0.0002907,441.4733,0.12788486906
1646524800,2022-03-06 00:00:00,BAL/BTC,0.0002969,0.0002991,0.0002908,0.0002908,302.0733,0.09002927245
1646438400,2022-03-05 00:00:00,BAL/BTC,0.000289,0.0002985,0.0002872,0.0002963,28.6247,0.00842832401
1646352000,2022-03-04 00:00:00,BAL/BTC,0.0002917,0.0002932,0.0002873,0.0002912,918.3173,0.26815257472
1646265600,2022-03-03 00:00:00,BAL/BTC,0.0002976,0.0002986,0.0002918,0.0002923,134.0304,0.03962005331
1646179200,2022-03-02 00:00:00,BAL/BTC,0.0002993,0.0003026,0.0002925,0.0002975,245.1406697,0.073334978267844
1646092800,2022-03-01 00:00:00,BAL/BTC,0.0003042,0.0003105,0.0002986,0.0002988,135.8727,0.04136817997
1646006400,2022-02-28 00:00:00,BAL/BTC,0.0003065,0.0003068,0.0002924,0.0003022,325.7413,0.0981922867
1645920000,2022-02-27 00:00:00,BAL/BTC,0.0003164,0.0003203,0.0003068,0.0003087,28.1246,0.00882765415
1645833600,2022-02-26 00:00:00,BAL/BTC,0.0003141,0.00032,0.0003131,0.0003175,44.9896,0.01420484149
1645747200,2022-02-25 00:00:00,BAL/BTC,0.0003097,0.0003168,0.0003047,0.0003133,29.2225,0.00903510883
1645660800,2022-02-24 00:00:00,BAL/BTC,0.0003186,0.0003203,0.0003014,0.0003107,202.90716611,0.063191209247823
1645574400,2022-02-23 00:00:00,BAL/BTC,0.0003248,0.0003307,0.000318,0.000318,215.6993,0.07090783287
1645488000,2022-02-22 00:00:00,BAL/BTC,0.0003174,0.0003308,0.000317,0.000326,85.18916439,0.027828707767287
1645401600,2022-02-21 00:00:00,BAL/BTC,0.0003255,0.0003346,0.0003198,0.0003207,907.9607,0.29859550542
1645315200,2022-02-20 00:00:00,BAL/BTC,0.0003266,0.000331,0.0003185,0.0003256,594.482,0.19379403462
1645228800,2022-02-19 00:00:00,BAL/BTC,0.000328,0.0003312,0.000321,0.0003264,129.07343029,0.042269153779642
1645142400,2022-02-18 00:00:00,BAL/BTC,0.0003354,0.0003431,0.0003275,0.0003279,1201.04399181,0.404338158586219
1645056000,2022-02-17 00:00:00,BAL/BTC,0.0003464,0.0003484,0.0003316,0.0003356,2690.9927,0.90671591937
1644969600,2022-02-16 00:00:00,BAL/BTC,0.0003545,0.0003621,0.0003411,0.0003483,1393.04766436,0.496947478794772
1644883200,2022-02-15 00:00:00,BAL/BTC,0.0003305,0.0003553,0.0003305,0.0003541,1007.49181595,0.349248043267895
1644796800,2022-02-14 00:00:00,BAL/BTC,0.0003253,0.0003341,0.0003205,0.0003299,624.42807788,0.204579920813996
1644710400,2022-02-13 00:00:00,BAL/BTC,0.0003224,0.000354,0.0003206,0.0003266,986.59712456,0.331495117698312
1644624000,2022-02-12 00:00:00,BAL/BTC,0.0003168,0.0003277,0.0003115,0.0003229,579.9104,0.18567168599
1644537600,2022-02-11 00:00:00,BAL/BTC,0.0003345,0.0003391,0.000312,0.000316,253.4384,0.08219490968
1644451200,2022-02-10 00:00:00,BAL/BTC,0.0003412,0.0003422,0.0003278,0.0003342,799.3601,0.26877557805
1644364800,2022-02-09 00:00:00,BAL/BTC,0.0003349,0.000346,0.0003303,0.0003421,128.0668,0.0435900584
1644278400,2022-02-08 00:00:00,BAL/BTC,0.0003405,0.0003421,0.0003311,0.000336,188.39691915,0.06308788505978
1644192000,2022-02-07 00:00:00,BAL/BTC,0.000346,0.0003493,0.0003406,0.0003409,38.8647,0.01343047321
