https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRY,Volume BTC
1585785600,2020-04-02 00:00:00,BTC/TRY,44754.97,46033.3,43920.75,45816.04,124948.07,2.782
1585699200,2020-04-01 00:00:00,BTC/TRY,43599.65,44754.97,41957.88,44754.97,177266.43,4.137
1585612800,2020-03-31 00:00:00,BTC/TRY,43069.47,44000.0,42473.21,43599.65,218701.54,5.052
1585526400,2020-03-30 00:00:00,BTC/TRY,42973.21,45000.0,41407.0,43069.47,226881.49,5.243
1585440000,2020-03-29 00:00:00,BTC/TRY,43430.14,46033.3,40789.97,42973.21,236141.6,5.439
1585353600,2020-03-28 00:00:00,BTC/TRY,45636.74,46429.23,40662.0,43430.14,207726.13,4.723
1585267200,2020-03-27 00:00:00,BTC/TRY,43728.65,46526.34,42992.0,45636.74,221214.71,5.006
1585180800,2020-03-26 00:00:00,BTC/TRY,46711.07,47563.57,43344.89,43728.65,239112.71,5.312
1585094400,2020-03-25 00:00:00,BTC/TRY,45252.91,47644.25,43472.67,46711.07,227262.36,5.014
1585008000,2020-03-24 00:00:00,BTC/TRY,43785.4,49100.46,43048.81,45252.91,240620.96,5.387
1584921600,2020-03-23 00:00:00,BTC/TRY,42421.92,49902.0,41405.52,43785.4,240532.08,5.39
1584835200,2020-03-22 00:00:00,BTC/TRY,45144.39,49902.0,40991.47,42421.92,241688.0,5.364
1584748800,2020-03-21 00:00:00,BTC/TRY,48183.43,48337.01,41850.49,45144.39,243411.97,5.449
1584662400,2020-03-20 00:00:00,BTC/TRY,43920.21,49896.0,41550.0,48183.43,243940.6,5.282
1584576000,2020-03-19 00:00:00,BTC/TRY,38971.17,49180.59,36469.96,43920.21,184304.62,4.642
1584489600,2020-03-18 00:00:00,BTC/TRY,39112.08,43558.55,36565.22,38971.17,210684.66,5.496
1584403200,2020-03-17 00:00:00,BTC/TRY,36180.54,40340.72,34280.85,39112.08,206617.2,5.573
1584316800,2020-03-16 00:00:00,BTC/TRY,38457.16,39342.04,33795.0,36180.54,200379.61,5.549
1584230400,2020-03-15 00:00:00,BTC/TRY,34791.35,43478.24,34159.78,38457.16,178889.3,4.811
1584144000,2020-03-14 00:00:00,BTC/TRY,38677.32,42617.42,34269.92,37132.87,195691.58,5.079
1584057600,2020-03-13 00:00:00,BTC/TRY,46196.88,49035.77,34628.11,38677.32,214497.39,5.255
1583971200,2020-03-12 00:00:00,BTC/TRY,52911.29,56600.0,39001.0,46196.88,274526.8,5.773
1583884800,2020-03-11 00:00:00,BTC/TRY,58735.04,59866.93,49742.0,52911.29,294981.35,5.472
1583798400,2020-03-10 00:00:00,BTC/TRY,56881.51,60681.59,49900.0,58735.04,295097.07,5.467
1583712000,2020-03-09 00:00:00,BTC/TRY,53436.3,57758.64,49909.1,56881.51,296820.95,5.5
1583625600,2020-03-08 00:00:00,BTC/TRY,57480.89,61505.52,50891.55,53436.3,316897.37,5.499
1583539200,2020-03-07 00:00:00,BTC/TRY,58557.54,61363.52,56006.0,57480.89,291394.49,4.954
1583452800,2020-03-06 00:00:00,BTC/TRY,59633.14,60486.55,55794.91,58557.54,319527.8,5.518
1583366400,2020-03-05 00:00:00,BTC/TRY,55638.94,60477.88,55221.15,59633.14,311586.51,5.486
1583280000,2020-03-04 00:00:00,BTC/TRY,56974.29,58433.08,54900.0,55638.94,262276.58,4.629
1583193600,2020-03-03 00:00:00,BTC/TRY,55954.11,59721.34,54539.57,56974.29,256148.53,4.608
1583107200,2020-03-02 00:00:00,BTC/TRY,54661.87,56266.7,54022.0,55954.11,280479.04,5.09
1583020800,2020-03-01 00:00:00,BTC/TRY,54251.84,56043.47,53360.83,54661.87,275774.61,5.077
1582934400,2020-02-29 00:00:00,BTC/TRY,55128.88,55807.22,54168.95,54251.84,279415.96,5.082
1582848000,2020-02-28 00:00:00,BTC/TRY,55824.75,61005.0,53984.54,55128.88,285810.52,5.141
1582761600,2020-02-27 00:00:00,BTC/TRY,58202.82,61985.22,54450.07,55824.75,295270.83,5.141
1582675200,2020-02-26 00:00:00,BTC/TRY,61405.07,63650.17,57744.46,58202.82,314744.02,5.183
1582588800,2020-02-25 00:00:00,BTC/TRY,60563.48,61823.64,58901.0,61405.07,309385.29,5.104
1582502400,2020-02-24 00:00:00,BTC/TRY,61487.29,61838.74,59756.2,60563.48,313108.33,5.133
1582416000,2020-02-23 00:00:00,BTC/TRY,60622.44,61851.41,59574.12,61487.29,313314.39,5.132
1582329600,2020-02-22 00:00:00,BTC/TRY,61448.0,61806.82,59213.0,60622.44,313368.77,5.188
1582243200,2020-02-21 00:00:00,BTC/TRY,59629.97,63043.33,59261.05,61448.0,312977.24,5.171
1582156800,2020-02-20 00:00:00,BTC/TRY,59714.56,62269.28,59174.17,59629.97,312491.36,5.157
1582070400,2020-02-19 00:00:00,BTC/TRY,62562.01,63221.0,59159.0,59714.56,330325.44,5.316
1581984000,2020-02-18 00:00:00,BTC/TRY,59412.34,62846.73,59009.0,62562.01,327279.35,5.418
1581897600,2020-02-17 00:00:00,BTC/TRY,60380.32,62480.03,58778.02,59412.34,312508.02,5.216
1581811200,2020-02-16 00:00:00,BTC/TRY,60488.92,62889.0,58802.75,60380.32,314832.84,5.215
1581724800,2020-02-15 00:00:00,BTC/TRY,62895.81,63802.15,59808.85,60488.92,324969.64,5.251
1581638400,2020-02-14 00:00:00,BTC/TRY,62606.31,63738.0,61192.0,62895.81,331888.76,5.304
1581552000,2020-02-13 00:00:00,BTC/TRY,63237.12,64000.0,61214.01,62606.31,330768.12,5.265
1581465600,2020-02-12 00:00:00,BTC/TRY,62220.8,63921.0,61192.0,63237.12,330047.26,5.245
1581379200,2020-02-11 00:00:00,BTC/TRY,59587.55,63180.81,58799.67,62220.8,315305.23,5.216
1581292800,2020-02-10 00:00:00,BTC/TRY,61514.67,61805.44,58814.33,59587.55,314924.54,5.238
1581206400,2020-02-09 00:00:00,BTC/TRY,60336.65,61961.58,59659.88,61514.67,323199.55,5.292
1581120000,2020-02-08 00:00:00,BTC/TRY,59659.03,60555.29,56876.6,60336.65,293064.15,4.922
1581033600,2020-02-07 00:00:00,BTC/TRY,58695.47,60368.53,57569.74,59659.03,312835.38,5.289
1580947200,2020-02-06 00:00:00,BTC/TRY,57992.23,59809.18,57111.56,58695.47,292948.99,5.01
1580860800,2020-02-05 00:00:00,BTC/TRY,55627.75,58310.4,54875.0,57992.23,304960.69,5.376
1580774400,2020-02-04 00:00:00,BTC/TRY,56230.28,57795.46,54550.77,55627.75,299085.33,5.346
1580688000,2020-02-03 00:00:00,BTC/TRY,56439.46,57442.59,56035.56,56230.28,291599.34,5.155
1580601600,2020-02-02 00:00:00,BTC/TRY,56627.37,57378.5,55762.63,56439.46,306957.4,5.418
1580515200,2020-02-01 00:00:00,BTC/TRY,56448.59,57826.27,55789.68,56627.37,303392.55,5.35
1580428800,2020-01-31 00:00:00,BTC/TRY,57137.83,57998.0,55659.94,56448.59,300868.56,5.29
1580342400,2020-01-30 00:00:00,BTC/TRY,55608.0,57998.0,52600.8,57137.83,299957.36,5.357
1580256000,2020-01-29 00:00:00,BTC/TRY,55398.49,55800.0,52509.82,55608.0,291375.46,5.349
1580169600,2020-01-28 00:00:00,BTC/TRY,52665.78,55554.55,51704.24,55398.49,286712.35,5.381
1580083200,2020-01-27 00:00:00,BTC/TRY,51338.37,54279.93,50684.54,52665.78,280984.72,5.399
1579996800,2020-01-26 00:00:00,BTC/TRY,51457.55,52198.0,49800.0,51338.37,274204.75,5.402
1579910400,2020-01-25 00:00:00,BTC/TRY,51703.0,52199.0,49705.61,51457.55,274683.1,5.392
1579824000,2020-01-24 00:00:00,BTC/TRY,51697.97,51981.0,49960.09,51703.0,273976.81,5.376
1579737600,2020-01-23 00:00:00,BTC/TRY,51567.95,52481.36,49574.25,51697.97,283410.98,5.519
1579651200,2020-01-22 00:00:00,BTC/TRY,52143.58,52830.13,51350.0,51567.95,280375.83,5.417
1579564800,2020-01-21 00:00:00,BTC/TRY,52066.8,53067.22,51350.0,52143.58,282937.1,5.437
1579478400,2020-01-20 00:00:00,BTC/TRY,53245.56,53783.45,51000.0,52066.8,295684.03,5.644
1579392000,2020-01-19 00:00:00,BTC/TRY,52669.84,54667.0,51463.04,53245.56,301930.83,5.675
1579305600,2020-01-18 00:00:00,BTC/TRY,52726.78,53000.0,52353.29,52669.84,289988.92,5.5
1579219200,2020-01-17 00:00:00,BTC/TRY,51248.24,53675.97,51120.4,52726.78,295427.14,5.659
1579132800,2020-01-16 00:00:00,BTC/TRY,51969.3,51999.0,51068.2,51248.24,289799.82,5.647
1579046400,2020-01-15 00:00:00,BTC/TRY,51932.49,52200.0,51000.0,51969.3,289138.22,5.582
1578960000,2020-01-14 00:00:00,BTC/TRY,49337.62,53827.14,49133.79,51932.49,306208.52,6.052
1578873600,2020-01-13 00:00:00,BTC/TRY,49411.23,50358.52,49134.98,49337.62,271930.34,5.495
1578787200,2020-01-12 00:00:00,BTC/TRY,48724.38,53149.0,48515.66,49411.23,182961.38,3.709
1578700800,2020-01-11 00:00:00,BTC/TRY,48521.38,49746.62,48022.0,48724.38,268289.99,5.497
1578614400,2020-01-10 00:00:00,BTC/TRY,51176.5,55760.0,48000.0,48521.38,275554.88,5.564
1578528000,2020-01-09 00:00:00,BTC/TRY,49505.85,52848.9,49163.78,51176.5,278020.22,5.536
1578441600,2020-01-08 00:00:00,BTC/TRY,49126.48,54798.59,48345.82,49505.85,282652.58,5.568
1578355200,2020-01-07 00:00:00,BTC/TRY,45620.48,54626.68,45132.71,49126.48,264758.97,5.591
1578268800,2020-01-06 00:00:00,BTC/TRY,45232.22,45924.0,44515.52,45620.48,251117.83,5.548
1578182400,2020-01-05 00:00:00,BTC/TRY,45184.17,45829.13,44447.72,45232.22,252582.95,5.573
1578096000,2020-01-04 00:00:00,BTC/TRY,45626.51,45924.0,44800.09,45184.17,253451.0,5.585
1578009600,2020-01-03 00:00:00,BTC/TRY,44923.4,48317.0,43458.79,45626.51,251594.67,5.62
1577923200,2020-01-02 00:00:00,BTC/TRY,45943.37,46272.63,43400.0,44923.4,251854.0,5.581
1577836800,2020-01-01 00:00:00,BTC/TRY,45272.05,46842.8,44823.04,45943.37,254391.84,5.6
1577750400,2019-12-31 00:00:00,BTC/TRY,45350.11,45793.44,44200.66,45272.05,252768.26,5.618
1577664000,2019-12-30 00:00:00,BTC/TRY,44737.32,46804.67,44202.38,45350.11,250555.52,5.575
1577577600,2019-12-29 00:00:00,BTC/TRY,43948.82,46732.77,43500.0,44737.32,248281.66,5.617
1577491200,2019-12-28 00:00:00,BTC/TRY,44426.9,44668.4,43400.01,43948.82,246999.22,5.618
1577404800,2019-12-27 00:00:00,BTC/TRY,44146.5,45099.69,43500.0,44426.9,248158.05,5.598
1577318400,2019-12-26 00:00:00,BTC/TRY,44670.03,45198.99,43000.0,44146.5,247506.14,5.63
1577232000,2019-12-25 00:00:00,BTC/TRY,45017.05,45198.99,43000.0,44670.03,251060.09,5.648
1577145600,2019-12-24 00:00:00,BTC/TRY,48536.06,49699.42,42900.0,45017.05,259859.87,5.641
1577059200,2019-12-23 00:00:00,BTC/TRY,44719.49,56358.53,43479.9,48536.06,261531.74,5.657
1576972800,2019-12-22 00:00:00,BTC/TRY,42822.63,45552.84,42749.33,44719.49,245948.56,5.647
1576886400,2019-12-21 00:00:00,BTC/TRY,43055.27,43639.4,42735.92,42822.63,244236.43,5.656
1576800000,2019-12-20 00:00:00,BTC/TRY,42701.37,44200.0,42434.0,43055.27,244042.77,5.642
1576713600,2019-12-19 00:00:00,BTC/TRY,44173.28,45200.0,41005.6,42701.37,241665.33,5.628
1576627200,2019-12-18 00:00:00,BTC/TRY,41235.4,45200.0,40348.02,44173.28,205169.42,4.963
1576540800,2019-12-17 00:00:00,BTC/TRY,42224.29,43500.0,39458.35,41235.4,222129.58,5.313
1576454400,2019-12-16 00:00:00,BTC/TRY,42877.16,43500.0,39754.76,42224.29,241006.55,5.657
1576368000,2019-12-15 00:00:00,BTC/TRY,43028.0,43818.11,42000.0,42877.16,242322.41,5.651
1576281600,2019-12-14 00:00:00,BTC/TRY,43727.33,43782.92,42422.61,43028.0,243604.15,5.674
1576195200,2019-12-13 00:00:00,BTC/TRY,43398.92,43956.05,41930.43,43727.33,240646.09,5.624
1576108800,2019-12-12 00:00:00,BTC/TRY,43490.49,43956.05,41756.33,43398.92,239757.81,5.602
1576022400,2019-12-11 00:00:00,BTC/TRY,43743.91,44400.0,41879.91,43490.49,242744.5,5.647
1575936000,2019-12-10 00:00:00,BTC/TRY,44590.52,45573.89,41755.12,43743.91,253197.19,5.752
1575849600,2019-12-09 00:00:00,BTC/TRY,45146.97,45773.04,41836.25,44590.52,251356.79,5.654
1575763200,2019-12-08 00:00:00,BTC/TRY,44134.17,45827.0,42866.88,45146.97,248846.11,5.636
1575676800,2019-12-07 00:00:00,BTC/TRY,44022.34,45519.12,42258.6,44134.17,248007.78,5.657
1575590400,2019-12-06 00:00:00,BTC/TRY,43408.43,45560.65,42032.09,44022.34,241523.41,5.606
1575504000,2019-12-05 00:00:00,BTC/TRY,42774.5,43907.5,42122.8,43408.43,241152.29,5.61
1575417600,2019-12-04 00:00:00,BTC/TRY,42728.83,45497.2,42581.24,42774.5,246899.8,5.631
1575331200,2019-12-03 00:00:00,BTC/TRY,42227.14,45827.0,41295.85,42728.83,242080.17,5.622
1575244800,2019-12-02 00:00:00,BTC/TRY,48584.19,54858.72,37895.15,42227.14,260704.33,5.896
1575158400,2019-12-01 00:00:00,BTC/TRY,43433.89,49110.87,41386.53,48584.19,270090.59,6.28
1575072000,2019-11-30 00:00:00,BTC/TRY,44231.09,44514.42,43380.56,43433.89,246773.88,5.595
1574985600,2019-11-29 00:00:00,BTC/TRY,43448.04,44390.13,42985.57,44231.09,245638.04,5.638
1574899200,2019-11-28 00:00:00,BTC/TRY,43481.44,43651.63,43136.43,43448.04,244598.13,5.637
1574812800,2019-11-27 00:00:00,BTC/TRY,40750.98,43607.82,40566.41,43481.44,237446.41,5.699
1574726400,2019-11-26 00:00:00,BTC/TRY,41167.73,41417.81,39960.93,40750.98,230459.31,5.611
1574640000,2019-11-25 00:00:00,BTC/TRY,40673.71,41362.87,38009.29,41167.73,233900.88,5.851
1574553600,2019-11-24 00:00:00,BTC/TRY,41558.62,41933.45,40403.12,40673.71,234623.32,5.671
1574467200,2019-11-23 00:00:00,BTC/TRY,42049.07,42181.2,40932.12,41558.62,234963.19,5.651
1574380800,2019-11-22 00:00:00,BTC/TRY,43780.89,44023.89,40533.98,42049.07,248224.02,5.878
1574294400,2019-11-21 00:00:00,BTC/TRY,46474.32,46811.86,43590.49,43780.89,259640.72,5.718
1574208000,2019-11-20 00:00:00,BTC/TRY,46140.66,46681.16,46001.36,46474.32,260868.1,5.628
1574121600,2019-11-19 00:00:00,BTC/TRY,47326.8,47936.3,46097.59,46140.66,267922.47,5.708
1574035200,2019-11-18 00:00:00,BTC/TRY,49881.28,49881.28,47272.34,47326.8,279475.07,5.742
1573948800,2019-11-17 00:00:00,BTC/TRY,48908.52,49886.24,48899.94,49881.28,275158.07,5.592
1573862400,2019-11-16 00:00:00,BTC/TRY,49208.48,49490.4,48748.89,48908.52,258728.19,5.275
1573776000,2019-11-15 00:00:00,BTC/TRY,49900.57,50201.2,48885.39,49208.48,278394.19,5.617
1573689600,2019-11-14 00:00:00,BTC/TRY,50572.38,50907.96,49712.43,49900.57,284088.66,5.664
1573603200,2019-11-13 00:00:00,BTC/TRY,50652.28,50765.82,50158.03,50572.38,281924.25,5.584
1573516800,2019-11-12 00:00:00,BTC/TRY,50488.71,51769.22,50131.19,50652.28,287382.59,5.673
1573430400,2019-11-11 00:00:00,BTC/TRY,52661.73,52754.58,49851.63,50488.71,275303.8,5.401
1573344000,2019-11-10 00:00:00,BTC/TRY,50851.44,52792.46,50131.19,52661.73,289976.8,5.674
1573257600,2019-11-09 00:00:00,BTC/TRY,50893.48,51292.48,50450.68,50851.44,284178.47,5.577
1573171200,2019-11-08 00:00:00,BTC/TRY,54527.36,54593.86,50731.48,50893.48,297149.94,5.678
1573084800,2019-11-07 00:00:00,BTC/TRY,54011.54,55517.49,53215.1,54527.36,298377.58,5.478
1572998400,2019-11-06 00:00:00,BTC/TRY,53432.61,54592.86,53028.39,54011.54,275221.78,5.114
1572912000,2019-11-05 00:00:00,BTC/TRY,52933.46,54710.63,51807.59,53432.61,302739.07,5.667
1572825600,2019-11-04 00:00:00,BTC/TRY,53679.79,55017.44,52933.46,52933.46,302028.87,5.615
1572739200,2019-11-03 00:00:00,BTC/TRY,53383.45,54102.13,53314.84,53679.79,297315.63,5.529
1572652800,2019-11-02 00:00:00,BTC/TRY,53422.83,53951.07,52871.5,53383.45,298691.44,5.588
1572566400,2019-11-01 00:00:00,BTC/TRY,53546.95,53587.22,51807.59,53422.83,299076.78,5.643
1572480000,2019-10-31 00:00:00,BTC/TRY,53520.53,54253.29,52959.45,53546.95,305570.79,5.686
1572393600,2019-10-30 00:00:00,BTC/TRY,54249.19,54557.53,53476.82,53520.53,308186.51,5.696
1572307200,2019-10-29 00:00:00,BTC/TRY,54412.58,54824.42,53575.06,54249.19,327372.16,6.029
1572220800,2019-10-28 00:00:00,BTC/TRY,55469.46,56210.54,54285.75,54412.58,389841.62,7.073
1572134400,2019-10-27 00:00:00,BTC/TRY,53309.12,55947.88,52831.27,55469.46,386813.99,7.115
1572048000,2019-10-26 00:00:00,BTC/TRY,50267.39,55558.29,49984.2,53309.12,378300.4,7.036
1571961600,2019-10-25 00:00:00,BTC/TRY,43796.36,50272.81,43708.34,50267.39,327544.82,7.149
1571875200,2019-10-24 00:00:00,BTC/TRY,44333.54,44613.06,43712.48,43796.36,298734.22,6.763
1571788800,2019-10-23 00:00:00,BTC/TRY,47746.08,48376.98,44298.45,44333.54,336122.13,7.207
1571702400,2019-10-22 00:00:00,BTC/TRY,48677.0,48921.08,47638.82,47746.08,346200.7,7.117
1571616000,2019-10-21 00:00:00,BTC/TRY,48527.74,48921.08,48361.63,48677.0,344941.24,7.084
1571529600,2019-10-20 00:00:00,BTC/TRY,47550.3,48753.92,47406.48,48527.74,332340.16,6.954
1571443200,2019-10-19 00:00:00,BTC/TRY,47646.78,47972.88,47290.0,47550.3,334765.56,7.036
1571356800,2019-10-18 00:00:00,BTC/TRY,47540.69,48107.2,47300.0,47646.78,334807.58,7.017
1571270400,2019-10-17 00:00:00,BTC/TRY,48384.86,48648.27,47413.36,47540.69,333994.9,6.953
1571184000,2019-10-16 00:00:00,BTC/TRY,49515.17,49670.08,48309.51,48384.86,347562.19,7.078
1571097600,2019-10-15 00:00:00,BTC/TRY,48958.61,50027.71,48805.07,49515.17,348209.27,7.054
1571011200,2019-10-14 00:00:00,BTC/TRY,49878.87,50200.0,45796.0,48958.61,370588.58,7.508
1570924800,2019-10-13 00:00:00,BTC/TRY,50410.81,50459.46,49832.65,49878.87,301901.01,6.019
1570838400,2019-10-12 00:00:00,BTC/TRY,50745.58,50745.81,49576.78,50410.81,356994.15,7.103
1570752000,2019-10-11 00:00:00,BTC/TRY,50990.2,51681.57,50534.06,50745.58,363147.72,7.135
1570665600,2019-10-10 00:00:00,BTC/TRY,50260.78,51302.62,50124.63,50990.2,428687.41,8.454
1570579200,2019-10-09 00:00:00,BTC/TRY,48281.15,50449.12,47548.25,50260.78,465570.14,9.522
1570492800,2019-10-08 00:00:00,BTC/TRY,47628.98,49298.74,47556.08,48281.15,466229.84,9.59
1570406400,2019-10-07 00:00:00,BTC/TRY,46467.15,47905.92,45047.9,47628.98,432493.86,9.361
1570320000,2019-10-06 00:00:00,BTC/TRY,47259.23,47373.11,46195.9,46467.15,380707.45,8.119
1570233600,2019-10-05 00:00:00,BTC/TRY,47428.15,47669.62,46977.44,47259.23,419900.4,8.868
1570147200,2019-10-04 00:00:00,BTC/TRY,48659.94,48763.83,47124.25,47428.15,454783.38,9.532
1570060800,2019-10-03 00:00:00,BTC/TRY,48679.35,49023.15,48309.51,48659.94,460705.85,9.46
1569974400,2019-10-02 00:00:00,BTC/TRY,48864.29,49155.52,48344.83,48679.35,457209.56,9.374
1569888000,2019-10-01 00:00:00,BTC/TRY,47035.86,49308.06,46810.46,48864.29,458307.24,9.512
1569801600,2019-09-30 00:00:00,BTC/TRY,46647.61,47541.62,45047.9,47035.86,444922.82,9.581
1569715200,2019-09-29 00:00:00,BTC/TRY,47225.78,51451.0,42526.0,46647.61,475094.95,10.08
1569628800,2019-09-28 00:00:00,BTC/TRY,47342.82,47572.15,47026.94,47225.78,395418.01,8.363
1569542400,2019-09-27 00:00:00,BTC/TRY,46001.97,47434.39,45554.6,47342.82,443312.99,9.513
1569456000,2019-09-26 00:00:00,BTC/TRY,48893.73,49410.14,45843.68,46001.97,367885.29,7.655
1569369600,2019-09-25 00:00:00,BTC/TRY,51430.58,51590.32,48716.45,48893.73,476422.61,9.543
1569283200,2019-09-24 00:00:00,BTC/TRY,58023.73,58835.78,49927.0,51430.58,531546.39,9.342
1569196800,2019-09-23 00:00:00,BTC/TRY,58365.08,58955.91,56974.15,58023.73,500352.79,8.627
1569110400,2019-09-22 00:00:00,BTC/TRY,59103.26,60453.47,57776.26,58365.08,568871.74,9.584
1569024000,2019-09-21 00:00:00,BTC/TRY,59057.03,59599.08,57984.57,59103.26,559921.72,9.556
1568937600,2019-09-20 00:00:00,BTC/TRY,58556.32,59892.51,58482.8,59057.03,541996.72,9.167
1568851200,2019-09-19 00:00:00,BTC/TRY,56189.48,59165.72,55094.21,58556.32,545924.75,9.6
1568764800,2019-09-18 00:00:00,BTC/TRY,58179.0,58290.02,53127.54,56189.48,404000.04,7.203
1568678400,2019-09-17 00:00:00,BTC/TRY,58149.5,58507.68,56183.17,58179.0,540172.15,9.365
1568592000,2019-09-16 00:00:00,BTC/TRY,58513.08,58616.99,57776.26,58149.5,525968.12,9.018
1568505600,2019-09-15 00:00:00,BTC/TRY,58426.02,58835.78,58141.17,58513.08,424750.71,7.272
1568419200,2019-09-14 00:00:00,BTC/TRY,58984.41,59449.08,58143.63,58426.02,496462.96,8.432
1568332800,2019-09-13 00:00:00,BTC/TRY,59867.45,59981.89,58262.94,58984.41,561760.51,9.456
1568246400,2019-09-12 00:00:00,BTC/TRY,59635.52,59998.69,58918.24,59867.45,564325.66,9.467
1568160000,2019-09-11 00:00:00,BTC/TRY,58639.06,59640.38,58639.06,59635.52,562450.58,9.512
1568073600,2019-09-10 00:00:00,BTC/TRY,59670.53,59779.17,58589.67,58639.06,560029.71,9.464
1567987200,2019-09-09 00:00:00,BTC/TRY,59313.71,59831.17,58653.84,59670.53,459909.13,7.741
1567900800,2019-09-08 00:00:00,BTC/TRY,59473.06,59874.27,59125.04,59313.71,566741.3,9.526
1567814400,2019-09-07 00:00:00,BTC/TRY,60561.97,64738.0,58414.4,59473.06,562705.88,9.359
1567728000,2019-09-06 00:00:00,BTC/TRY,60837.73,61872.74,60475.59,60561.97,557971.94,9.113
1567641600,2019-09-05 00:00:00,BTC/TRY,60835.74,61483.83,60775.99,60837.73,579232.86,9.476
1567555200,2019-09-04 00:00:00,BTC/TRY,60539.77,61355.91,60254.29,60835.74,545229.79,8.973
1567468800,2019-09-03 00:00:00,BTC/TRY,59673.77,60967.59,59550.17,60539.77,569857.34,9.467
1567382400,2019-09-02 00:00:00,BTC/TRY,57219.77,59831.17,57173.76,59673.77,538486.05,9.282
1567296000,2019-09-01 00:00:00,BTC/TRY,56540.2,57536.88,56498.23,57219.77,541063.89,9.5
1567209600,2019-08-31 00:00:00,BTC/TRY,57376.22,57536.88,56537.94,56540.2,542957.61,9.476
1567123200,2019-08-30 00:00:00,BTC/TRY,56644.64,60506.0,51494.0,57376.22,549648.29,9.683
1567036800,2019-08-29 00:00:00,BTC/TRY,58100.85,58460.44,56373.25,56644.64,544355.69,9.513
1566950400,2019-08-28 00:00:00,BTC/TRY,59780.79,61527.7,57938.04,58100.85,564919.32,9.482
1566864000,2019-08-27 00:00:00,BTC/TRY,59592.0,60504.09,59414.54,59780.79,553441.58,9.268
1566777600,2019-08-26 00:00:00,BTC/TRY,58503.6,59831.17,58503.6,59592.0,555205.22,9.343
1566691200,2019-08-25 00:00:00,BTC/TRY,58303.75,58835.78,57776.26,58503.6,552771.9,9.465
1566604800,2019-08-24 00:00:00,BTC/TRY,60079.35,60123.99,58262.94,58303.75,544247.0,9.192
1566518400,2019-08-23 00:00:00,BTC/TRY,57914.52,62277.0,57454.07,60079.35,444105.57,7.48
1566432000,2019-08-22 00:00:00,BTC/TRY,58787.06,58787.06,57454.07,57914.52,204007.94,3.521
1566345600,2019-08-21 00:00:00,BTC/TRY,61478.64,61527.7,58589.67,58787.06,222203.76,3.725
1566259200,2019-08-20 00:00:00,BTC/TRY,60504.09,61494.26,60378.19,61478.64,237137.98,3.879
1566172800,2019-08-19 00:00:00,BTC/TRY,58501.79,60615.76,58473.67,60504.09,235058.33,3.945
1566086400,2019-08-18 00:00:00,BTC/TRY,58882.18,59114.98,57776.26,58501.79,239833.02,4.095
1566000000,2019-08-17 00:00:00,BTC/TRY,59744.26,59948.4,58641.58,58882.18,248395.21,4.179
1565913600,2019-08-16 00:00:00,BTC/TRY,59305.57,60123.4,57809.31,59744.26,250102.87,4.223
1565827200,2019-08-15 00:00:00,BTC/TRY,60244.47,60335.16,57293.65,59305.57,254024.6,4.319
1565740800,2019-08-14 00:00:00,BTC/TRY,61904.41,63095.68,59801.1,60244.47,243860.11,4.022
1565654400,2019-08-13 00:00:00,BTC/TRY,63983.98,64114.71,61613.93,61904.41,258132.66,4.086
1565568000,2019-08-12 00:00:00,BTC/TRY,63749.14,64060.85,63449.58,63983.98,270144.28,4.242
1565481600,2019-08-11 00:00:00,BTC/TRY,63972.34,64026.9,62342.78,63749.14,278358.97,4.402
1565395200,2019-08-10 00:00:00,BTC/TRY,66896.82,67208.2,63894.75,63972.34,290667.5,4.44
1565308800,2019-08-09 00:00:00,BTC/TRY,66637.47,67286.68,66308.72,66896.82,303143.63,4.538
1565222400,2019-08-08 00:00:00,BTC/TRY,66025.85,66724.63,65340.1,66637.47,300785.66,4.553
1565136000,2019-08-07 00:00:00,BTC/TRY,64365.39,66922.05,64123.14,66025.85,301215.63,4.606
1565049600,2019-08-06 00:00:00,BTC/TRY,66058.26,67664.02,64134.68,64365.39,313605.28,4.754
1564963200,2019-08-05 00:00:00,BTC/TRY,61389.24,66144.01,61389.24,66058.26,310513.75,4.852
1564876800,2019-08-04 00:00:00,BTC/TRY,61315.52,61699.61,60250.64,61389.24,300421.5,4.921
1564790400,2019-08-03 00:00:00,BTC/TRY,60394.22,61355.53,60296.78,61315.52,312376.12,5.121
1564704000,2019-08-02 00:00:00,BTC/TRY,59723.59,60796.2,59563.4,60394.22,305909.67,5.088
1564617600,2019-08-01 00:00:00,BTC/TRY,57923.17,59871.15,57800.48,59723.59,299187.48,5.117
1564531200,2019-07-31 00:00:00,BTC/TRY,56416.2,58090.63,56299.31,57923.17,300393.52,5.264
1564444800,2019-07-30 00:00:00,BTC/TRY,56621.87,56947.04,56145.96,56416.2,336192.27,5.944
1564358400,2019-07-29 00:00:00,BTC/TRY,56700.37,56932.3,56450.26,56621.87,349593.25,6.162
1564272000,2019-07-28 00:00:00,BTC/TRY,56455.96,57124.2,56410.08,56700.37,368222.33,6.489
1564185600,2019-07-27 00:00:00,BTC/TRY,56535.9,57928.43,56452.0,56455.96,379127.49,6.646
1564099200,2019-07-26 00:00:00,BTC/TRY,57633.26,57888.04,56347.86,56535.9,395687.11,6.892
1564012800,2019-07-25 00:00:00,BTC/TRY,57516.46,58241.7,57252.52,57633.26,408418.34,7.049
