https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKL,Volume EUR
1661385600,2022-08-25 00:00:00,SKL/EUR,0.05852,0.06111,0.05276,0.05320,152692.14381127,8123.222050759564
1661299200,2022-08-24 00:00:00,SKL/EUR,0.05212,0.05303,0.05212,0.05303,7317.83301148,388.0646845987844
1661212800,2022-08-23 00:00:00,SKL/EUR,0.05159,0.05159,0.05095,0.05119,26498.74460430,1356.4707362941172
1661126400,2022-08-22 00:00:00,SKL/EUR,0.05055,0.05082,0.04951,0.05053,19205.00167518,970.4287346468453
1661040000,2022-08-21 00:00:00,SKL/EUR,0.05021,0.05174,0.05001,0.05110,32541.89823695,1662.890999908145
1660953600,2022-08-20 00:00:00,SKL/EUR,0.05165,0.05219,0.04819,0.04819,60552.48936458,2918.02446247911
1660867200,2022-08-19 00:00:00,SKL/EUR,0.05446,0.05453,0.05000,0.05185,90811.96686153,4708.600481770331
1660780800,2022-08-18 00:00:00,SKL/EUR,0.05824,0.05953,0.05270,0.05270,47474.42950103,2501.9024347042805
1660694400,2022-08-17 00:00:00,SKL/EUR,0.06455,0.06455,0.05800,0.05847,328044.90835226,19180.785791356644
1660608000,2022-08-16 00:00:00,SKL/EUR,0.06533,0.06533,0.06296,0.06332,62358.87982071,3948.564270247357
1660521600,2022-08-15 00:00:00,SKL/EUR,0.06701,0.06701,0.06444,0.06527,36385.81881135,2374.9023938168143
1660435200,2022-08-14 00:00:00,SKL/EUR,0.06918,0.07051,0.06430,0.06520,473011.18906892,30840.32952729358
1660348800,2022-08-13 00:00:00,SKL/EUR,0.07114,0.07158,0.06904,0.06962,111347.01860554,7751.979435317695
1660262400,2022-08-12 00:00:00,SKL/EUR,0.07260,0.07417,0.06975,0.07024,438582.28104517,30806.019420612738
1660176000,2022-08-11 00:00:00,SKL/EUR,0.06681,0.07577,0.06681,0.07208,128273.27606633,9245.937738861066
1660089600,2022-08-10 00:00:00,SKL/EUR,0.06259,0.06624,0.06259,0.06624,36451.72200312,2414.5620654866684
1660003200,2022-08-09 00:00:00,SKL/EUR,0.06800,0.07160,0.06157,0.06238,46991.63396727,2931.3381268783023
1659916800,2022-08-08 00:00:00,SKL/EUR,0.06526,0.06736,0.06520,0.06736,59272.53829362,3992.598179458243
1659830400,2022-08-07 00:00:00,SKL/EUR,0.06233,0.06454,0.06233,0.06432,28209.60042181,1814.4414991308192
1659744000,2022-08-06 00:00:00,SKL/EUR,0.06495,0.06495,0.06465,0.06465,19415.42197445,1255.2070306481926
1659657600,2022-08-05 00:00:00,SKL/EUR,0.06264,0.06500,0.06250,0.06406,68305.53825545,4375.652780644127
1659571200,2022-08-04 00:00:00,SKL/EUR,0.06475,0.06500,0.05991,0.06199,76085.72493552,4716.554088752885
1659484800,2022-08-03 00:00:00,SKL/EUR,0.05941,0.05941,0.05803,0.05803,2987.17381294,173.3456963649082
1659398400,2022-08-02 00:00:00,SKL/EUR,0.05914,0.05914,0.05643,0.05799,60497.64179832,3508.258247884577
1659312000,2022-08-01 00:00:00,SKL/EUR,0.05933,0.06167,0.05742,0.05864,340883.08203867,19989.38393074761
1659225600,2022-07-31 00:00:00,SKL/EUR,0.05943,0.06200,0.05834,0.05834,116630.94166339,6804.249136642173
1659139200,2022-07-30 00:00:00,SKL/EUR,0.05740,0.06020,0.05620,0.05816,364442.08414014,21195.951613590543
1659052800,2022-07-29 00:00:00,SKL/EUR,0.05436,0.05571,0.05318,0.05481,64606.59591308,3541.0875219959144
1658966400,2022-07-28 00:00:00,SKL/EUR,0.05161,0.05424,0.05108,0.05381,86830.74399174,4672.362334195529
1658880000,2022-07-27 00:00:00,SKL/EUR,0.04672,0.05012,0.04658,0.05012,25103.67820326,1258.196351547391
1658793600,2022-07-26 00:00:00,SKL/EUR,0.04500,0.04618,0.04500,0.04592,581192.57880043,26688.36321851575
1658707200,2022-07-25 00:00:00,SKL/EUR,0.05000,0.05000,0.04796,0.04796,53081.32355104,2545.7802775078785
1658620800,2022-07-24 00:00:00,SKL/EUR,0.05187,0.05331,0.05187,0.05252,29767.07952863,1563.3670168436477
1658534400,2022-07-23 00:00:00,SKL/EUR,0.05431,0.05432,0.05160,0.05160,82901.26031767,4277.705032391772
1658448000,2022-07-22 00:00:00,SKL/EUR,0.05750,0.05750,0.05284,0.05284,49228.43794299,2601.2306609075913
1658361600,2022-07-21 00:00:00,SKL/EUR,0.05115,0.05457,0.05115,0.05457,77832.60950833,4247.325500869569
1658275200,2022-07-20 00:00:00,SKL/EUR,0.05649,0.05960,0.05274,0.05274,667498.93932035,35203.89405975526
1658188800,2022-07-19 00:00:00,SKL/EUR,0.05416,0.05651,0.05337,0.05513,84898.48137614,4680.453278266598
1658102400,2022-07-18 00:00:00,SKL/EUR,0.05188,0.05491,0.05143,0.05405,98501.08647222,5323.983723823491
1658016000,2022-07-17 00:00:00,SKL/EUR,0.05090,0.05369,0.04990,0.05039,24859.46587234,1252.6684853072124
1657929600,2022-07-16 00:00:00,SKL/EUR,0.04979,0.05178,0.04798,0.05149,73258.98814679,3772.105299678217
1657843200,2022-07-15 00:00:00,SKL/EUR,0.04500,0.05335,0.04425,0.04868,269577.76038628,13123.045375604112
1657756800,2022-07-14 00:00:00,SKL/EUR,0.04201,0.04433,0.04195,0.04418,17306.83319204,764.6158904243272
1657670400,2022-07-13 00:00:00,SKL/EUR,0.04190,0.04506,0.03985,0.04102,649815.30609481,26655.423856009107
1657584000,2022-07-12 00:00:00,SKL/EUR,0.04203,0.04395,0.04178,0.04178,63920.60365518,2670.60282071342
1657497600,2022-07-11 00:00:00,SKL/EUR,0.04483,0.04609,0.04477,0.04609,6024.98592573,277.6916013168957
1657411200,2022-07-10 00:00:00,SKL/EUR,0.04844,0.04844,0.04560,0.04602,31527.51941005,1450.896443250501
1657324800,2022-07-09 00:00:00,SKL/EUR,0.04842,0.05017,0.04842,0.04949,36497.56095419,1806.2642916228629
1657238400,2022-07-08 00:00:00,SKL/EUR,0.04899,0.04899,0.04715,0.04740,53363.69743273,2529.4392583114018
1657152000,2022-07-07 00:00:00,SKL/EUR,0.04638,0.04895,0.04638,0.04871,36670.82893248,1786.236077301101
1657065600,2022-07-06 00:00:00,SKL/EUR,0.04540,0.04641,0.04540,0.04576,175539.92735389,8032.707075714007
1656979200,2022-07-05 00:00:00,SKL/EUR,0.04565,0.04612,0.04380,0.04540,320052.11021071,14530.365803566234
1656892800,2022-07-04 00:00:00,SKL/EUR,0.04239,0.04511,0.04239,0.04511,58968.60224600,2660.07364731706
1656806400,2022-07-03 00:00:00,SKL/EUR,0.04239,0.04270,0.04236,0.04236,43160.19835601,1828.2660023605836
1656720000,2022-07-02 00:00:00,SKL/EUR,0.04300,0.04350,0.04197,0.04350,75458.96854258,3282.4651316022296
1656633600,2022-07-01 00:00:00,SKL/EUR,0.04559,0.04588,0.04266,0.04383,182148.23051153,7983.556943320361
1656547200,2022-06-30 00:00:00,SKL/EUR,0.04763,0.04763,0.04335,0.04466,455329.08118272,20334.996765620275
1656460800,2022-06-29 00:00:00,SKL/EUR,0.05113,0.05113,0.04858,0.04996,35832.83127878,1790.208250687849
1656374400,2022-06-28 00:00:00,SKL/EUR,0.05338,0.05391,0.05000,0.05000,45143.26322849,2257.1631614245002
1656288000,2022-06-27 00:00:00,SKL/EUR,0.05327,0.05657,0.05327,0.05368,37217.83454778,1997.8533585248306
1656201600,2022-06-26 00:00:00,SKL/EUR,0.05652,0.05842,0.05400,0.05467,294803.23919809,16116.89308695958
1656115200,2022-06-25 00:00:00,SKL/EUR,0.05383,0.05617,0.05293,0.05392,29356.86390659,1582.9221018433327
1656028800,2022-06-24 00:00:00,SKL/EUR,0.05426,0.05550,0.05336,0.05541,31271.55281654,1732.7567415644814
1655942400,2022-06-23 00:00:00,SKL/EUR,0.04950,0.05500,0.04950,0.05304,17470.25011164,926.6220659213857
1655856000,2022-06-22 00:00:00,SKL/EUR,0.05030,0.05290,0.04897,0.05024,31120.54577917,1563.4962199455008
1655769600,2022-06-21 00:00:00,SKL/EUR,0.04946,0.05388,0.04946,0.05208,105770.50638814,5508.527972694331
1655683200,2022-06-20 00:00:00,SKL/EUR,0.04765,0.05048,0.04765,0.04875,57560.23534565,2806.0614731004375
1655596800,2022-06-19 00:00:00,SKL/EUR,0.04429,0.04879,0.04390,0.04879,74394.30259576,3629.6980236471304
1655510400,2022-06-18 00:00:00,SKL/EUR,0.04900,0.04900,0.04301,0.04514,362300.19064346,16354.230605645786
1655424000,2022-06-17 00:00:00,SKL/EUR,0.05145,0.05145,0.04918,0.04988,106460.01208208,5310.2254026541505
1655337600,2022-06-16 00:00:00,SKL/EUR,0.05603,0.05741,0.04999,0.04999,51041.66526437,2551.5728465658563
1655251200,2022-06-15 00:00:00,SKL/EUR,0.05484,0.05817,0.05011,0.05762,475710.78155395,27410.455233138597
1655164800,2022-06-14 00:00:00,SKL/EUR,0.04807,0.06096,0.04807,0.05569,596132.33945447,33198.60998421944
1655078400,2022-06-13 00:00:00,SKL/EUR,0.04623,0.08000,0.04300,0.04807,361295.89958958,17367.493893271112
1654992000,2022-06-12 00:00:00,SKL/EUR,0.05507,0.05507,0.04991,0.05122,257846.79725200,13206.91295524744
1654905600,2022-06-11 00:00:00,SKL/EUR,0.06255,0.06271,0.05400,0.05530,96137.57791350,5316.40805861655
1654819200,2022-06-10 00:00:00,SKL/EUR,0.06974,0.06999,0.06254,0.06323,70089.25090130,4431.743334489198
1654732800,2022-06-09 00:00:00,SKL/EUR,0.06603,0.06978,0.06603,0.06892,40486.56439351,2790.334018000709
1654646400,2022-06-08 00:00:00,SKL/EUR,0.06635,0.06635,0.06265,0.06548,41053.23966142,2688.166133029781
1654560000,2022-06-07 00:00:00,SKL/EUR,0.06346,0.06938,0.06283,0.06460,13866.52080426,895.7772439551961
1654473600,2022-06-06 00:00:00,SKL/EUR,0.06485,0.06643,0.06386,0.06488,3832.64375762,248.66192699438557
1654387200,2022-06-05 00:00:00,SKL/EUR,0.06457,0.06457,0.06457,0.06457,15410.17237107,995.0348299999899
1654300800,2022-06-04 00:00:00,SKL/EUR,0.06298,0.06775,0.06185,0.06381,102157.52214363,6518.6714879850315
1654214400,2022-06-03 00:00:00,SKL/EUR,0.06368,0.06447,0.05999,0.06164,7755.07202209,478.02263944162763
1654128000,2022-06-02 00:00:00,SKL/EUR,0.06250,0.06400,0.06158,0.06400,64196.46202557,4108.57356963648
1654041600,2022-06-01 00:00:00,SKL/EUR,0.06525,0.07841,0.06120,0.06339,354667.26810520,22482.35812518863
1653955200,2022-05-31 00:00:00,SKL/EUR,0.06452,0.06825,0.06289,0.06665,268548.88667648,17898.783296987393
1653868800,2022-05-30 00:00:00,SKL/EUR,0.06300,0.06563,0.06286,0.06555,226053.20843315,14817.787812792982
1653782400,2022-05-29 00:00:00,SKL/EUR,0.05500,0.06167,0.05433,0.06167,381696.64648431,23539.232188687398
1653696000,2022-05-28 00:00:00,SKL/EUR,0.06021,0.06038,0.05640,0.05774,144579.13459387,8347.999231450054
1653609600,2022-05-27 00:00:00,SKL/EUR,0.06150,0.06355,0.05750,0.05890,524390.82433672,30886.61955343281
1653523200,2022-05-26 00:00:00,SKL/EUR,0.08140,0.08228,0.06010,0.06500,547876.55712150,35611.976212897505
1653436800,2022-05-25 00:00:00,SKL/EUR,0.07700,0.08105,0.07642,0.07757,64540.25081963,5006.387256078699
1653350400,2022-05-24 00:00:00,SKL/EUR,0.07796,0.07886,0.07180,0.07609,82722.92125032,6294.387077936849
1653264000,2022-05-23 00:00:00,SKL/EUR,0.08000,0.08307,0.07380,0.07380,34259.86003406,2528.3776705136283
1653177600,2022-05-22 00:00:00,SKL/EUR,0.07330,0.08075,0.07330,0.08021,67268.33443958,5395.5931053987115
1653091200,2022-05-21 00:00:00,SKL/EUR,0.07421,0.07841,0.07250,0.07601,14940.12396764,1135.5988227803164
1653004800,2022-05-20 00:00:00,SKL/EUR,0.07862,0.08018,0.07211,0.07250,107072.45810968,7762.7532129517995
1652918400,2022-05-19 00:00:00,SKL/EUR,0.07566,0.08103,0.07239,0.07804,59877.05681189,4672.805513599896
1652832000,2022-05-18 00:00:00,SKL/EUR,0.08288,0.08325,0.07459,0.07459,114044.26889476,8506.562016860149
1652745600,2022-05-17 00:00:00,SKL/EUR,0.08584,0.08749,0.08061,0.08293,35741.77078715,2964.06505137835
1652659200,2022-05-16 00:00:00,SKL/EUR,0.08313,0.08314,0.07729,0.08000,98564.13363574,7885.1306908592005
1652572800,2022-05-15 00:00:00,SKL/EUR,0.08290,0.08819,0.07999,0.08625,111870.83034627,9648.859117365786
1652486400,2022-05-14 00:00:00,SKL/EUR,0.08456,0.08456,0.07261,0.08343,159630.02247321,13317.93277493991
1652400000,2022-05-13 00:00:00,SKL/EUR,0.07559,0.09450,0.07455,0.08000,195568.66945548,15645.493556438401
1652313600,2022-05-12 00:00:00,SKL/EUR,0.09449,0.09449,0.05762,0.07415,172432.67065516,12785.882529080114
1652227200,2022-05-11 00:00:00,SKL/EUR,0.10564,0.10754,0.07004,0.07826,384750.93529090,30110.608195865832
1652140800,2022-05-10 00:00:00,SKL/EUR,0.09629,0.11848,0.09629,0.10739,267844.62179383,28763.833934439404
1652054400,2022-05-09 00:00:00,SKL/EUR,0.12352,0.12352,0.09999,0.09999,215100.19559585,21507.86855762904
1651968000,2022-05-08 00:00:00,SKL/EUR,0.12222,0.12841,0.12222,0.12726,11520.04923728,1466.041465936253
1651881600,2022-05-07 00:00:00,SKL/EUR,0.13214,0.13214,0.12500,0.12730,1349.29607014,171.765389728822
1651795200,2022-05-06 00:00:00,SKL/EUR,0.13686,0.13822,0.12760,0.13436,244103.85052918,32797.79335710063
1651708800,2022-05-05 00:00:00,SKL/EUR,0.15116,0.15188,0.13137,0.13587,122268.08186268,16612.56428268233
1651622400,2022-05-04 00:00:00,SKL/EUR,0.13626,0.14784,0.13511,0.14784,143089.85866002,21154.404704297354
1651536000,2022-05-03 00:00:00,SKL/EUR,0.14334,0.14364,0.13154,0.13282,260208.36383310,34560.87488431234
1651449600,2022-05-02 00:00:00,SKL/EUR,0.14455,0.14455,0.13487,0.13896,35339.00526585,4910.708171742516
1651363200,2022-05-01 00:00:00,SKL/EUR,0.13658,0.14512,0.13567,0.14127,75392.82558870,10650.74447091565
1651276800,2022-04-30 00:00:00,SKL/EUR,0.15878,0.16083,0.13494,0.14386,211416.12678871,30414.32399982382
1651190400,2022-04-29 00:00:00,SKL/EUR,0.18369,0.18725,0.15727,0.15727,282346.87409750,44404.692889313825
1651104000,2022-04-28 00:00:00,SKL/EUR,0.15188,0.19340,0.15188,0.18212,338625.67016068,61670.50704966304
1651017600,2022-04-27 00:00:00,SKL/EUR,0.15070,0.15696,0.14997,0.15024,92709.40419270,13928.66088591125
1650931200,2022-04-26 00:00:00,SKL/EUR,0.16639,0.16774,0.14500,0.14667,101880.74435882,14942.848775108128
1650844800,2022-04-25 00:00:00,SKL/EUR,0.16358,0.16729,0.15500,0.16278,74171.70009598,12073.669341623627
1650758400,2022-04-24 00:00:00,SKL/EUR,0.16918,0.17234,0.16356,0.16828,91080.24415656,15326.983486665918
1650672000,2022-04-23 00:00:00,SKL/EUR,0.17275,0.17286,0.17097,0.17113,21501.18978789,3679.498608401616
1650585600,2022-04-22 00:00:00,SKL/EUR,0.17507,0.17684,0.17197,0.17684,80009.29099423,14148.843019419633
1650499200,2022-04-21 00:00:00,SKL/EUR,0.18465,0.19327,0.16905,0.17201,206204.50713631,35469.237272516686
1650412800,2022-04-20 00:00:00,SKL/EUR,0.18809,0.19127,0.18197,0.18425,67570.14642653,12449.799479088153
1650326400,2022-04-19 00:00:00,SKL/EUR,0.17710,0.18826,0.17436,0.18739,206650.43472229,38724.22496260992
1650240000,2022-04-18 00:00:00,SKL/EUR,0.16580,0.17356,0.16000,0.17356,157501.96046653,27336.040258570945
1650153600,2022-04-17 00:00:00,SKL/EUR,0.17767,0.17850,0.16506,0.16566,64109.12899164,10620.318308755082
1650067200,2022-04-16 00:00:00,SKL/EUR,0.17650,0.17787,0.17287,0.17437,2644.44023887,461.11104445176187
1649980800,2022-04-15 00:00:00,SKL/EUR,0.18385,0.18812,0.17980,0.17980,74841.29825533,13456.465426308332
1649894400,2022-04-14 00:00:00,SKL/EUR,0.18586,0.19139,0.17797,0.18252,85842.05434107,15667.891758332096
1649808000,2022-04-13 00:00:00,SKL/EUR,0.17466,0.18982,0.16967,0.17964,218235.75562549,39203.871140563024
1649721600,2022-04-12 00:00:00,SKL/EUR,0.16606,0.18341,0.16532,0.17435,75762.11332373,13209.124457992324
1649635200,2022-04-11 00:00:00,SKL/EUR,0.17600,0.18492,0.15810,0.16200,135861.62638933,22009.58347507146
1649548800,2022-04-10 00:00:00,SKL/EUR,0.18641,0.19769,0.17995,0.17995,116250.38093015,20919.256048380492
1649462400,2022-04-09 00:00:00,SKL/EUR,0.17890,0.18667,0.17890,0.18646,64443.09665978,12016.059803182578
1649376000,2022-04-08 00:00:00,SKL/EUR,0.20388,0.20413,0.18000,0.18000,114232.61270658,20561.8702871844
1649289600,2022-04-07 00:00:00,SKL/EUR,0.19457,0.20641,0.19232,0.20045,120414.39712595,24137.065903896677
1649203200,2022-04-06 00:00:00,SKL/EUR,0.22010,0.22025,0.19381,0.19526,384448.09545806,75067.33511914079
1649116800,2022-04-05 00:00:00,SKL/EUR,0.23621,0.25582,0.22935,0.23657,400272.24145777,94692.40416166464
1649030400,2022-04-04 00:00:00,SKL/EUR,0.23137,0.25100,0.22500,0.24141,166259.70905424,40136.75636278408
1648944000,2022-04-03 00:00:00,SKL/EUR,0.24966,0.24966,0.23476,0.24225,152508.44984227,36945.17197428991
1648857600,2022-04-02 00:00:00,SKL/EUR,0.27294,0.27900,0.24069,0.25716,286742.64061465,73738.7374604634
1648771200,2022-04-01 00:00:00,SKL/EUR,0.21985,0.27614,0.15704,0.27376,1660107.56958680,454471.04825008236
1648684800,2022-03-31 00:00:00,SKL/EUR,0.20240,0.29700,0.20240,0.21588,1659415.92810662,358234.7105596571
1648598400,2022-03-30 00:00:00,SKL/EUR,0.19096,0.20825,0.18748,0.20069,202037.50156246,40546.9061885701
1648512000,2022-03-29 00:00:00,SKL/EUR,0.16360,0.20000,0.16360,0.19161,711293.86966902,136291.01836728092
1648425600,2022-03-28 00:00:00,SKL/EUR,0.15243,0.17325,0.15243,0.15834,184885.57116030,29274.7813375219
